"","AEW541","Panobinostat","Nilotinib","Sorafenib","ZD-6474","Lapatinib","PD-0332991","Nutlin-3","Erlotinib","X17-AAG","PLX4720","LBW242","Topotecan","Paclitaxel","RAF265","AZD6244","PF2341066","TKI258","PHA-665752","Irinotecan","PD-0325901","TAE684","AZD0530"
"ACH-000005",2.07944154167984,-2.8270462596735,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,0.480486164368926,2.07944154167984,2.07944154167984,-0.792637833176884,-2.81251403556547,1.82829923672772,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,2.07944154167984,2.07944154167984,2.07944154167984
"ACH-000625",0.878894342429975,-2.6405233697271,1.42230246503891,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.562217608422,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.509452177375434,1.21646970822461,2.03430092137257,0.849753041675791,2.07944154167984,0.852871477457161,-0.16595346193427,0.10765550804702,2.07944154167984
"ACH-000739",1.08623246253316,-3.38361940353456,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-3.79288830590331,1.5488528494852,2.07944154167984,-0.847325806111015,-4.61749401335693,1.02031496326171,-1.39050348707494,2.07944154167984,1.63907265392811,1.71480628640105,-1.66598652870897,-3.77872473372419,-0.59748158210613,2.07944154167984
"ACH-000542",2.07944154167984,-2.82028705467447,2.07944154167984,1.98008914289274,1.61767284651821,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.47850255981684,1.89467425466407,2.07944154167984,-2.70035751582394,-4.43467334978537,-1.14843231306158,2.00923046531289,1.67756934688402,1.52410504929704,2.07944154167984,-1.78960285639015,-0.452020733519935,1.49193737489637,2.07944154167984
"ACH-000847",1.69746285724028,-3.24640782595956,1.77487089742494,2.07944154167984,1.56596590389296,2.07944154167984,0.555497801800073,2.07944154167984,2.07944154167984,-1.61034608970226,2.07944154167984,2.07944154167984,-1.42161111233891,-5.99146454710798,0.836557189337486,2.07944154167984,1.19602317014978,0.860798087281698,2.07944154167984,2.07944154167984,2.07944154167984,0.11590475991149,2.07944154167984
"ACH-000061",2.07944154167984,-4.45424427156073,2.07944154167984,1.21881282825012,0.141329495729871,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.1514125305625,2.07944154167984,2.07944154167984,-1.91317317730634,-4.56107014613401,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,2.07944154167984,1.96675012551371,2.07944154167984
"ACH-000393",2.01264076410204,-2.28730966862215,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.4531335021217,2.07944154167984,2.07944154167984,-0.934473282104161,-2.42625710090936,1.83025018089892,2.07944154167984,2.07944154167984,1.34003998791321,2.07944154167984,-1.34289725432909,2.07944154167984,1.67657081450319,2.07944154167984
"ACH-000721",1.33646067861203,-1.67773827376157,2.07944154167984,1.8238903937349,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.2532678772645,2.07944154167984,2.07944154167984,0.0936762420183552,-5.20068914819946,1.89072958978597,-1.36899699879274,1.82484285766612,1.60438576600721,2.07944154167984,-0.350801939555014,-3.31389227531522,1.29819444443129,2.07944154167984
"ACH-000931",1.65617038405317,-3.14245462849611,1.97147115187249,1.98738598687059,1.13588176156919,1.56189505320634,2.07944154167984,2.07944154167984,1.2829402163532,-3.37142214653322,2.07944154167984,2.07944154167984,-1.48256668203356,-4.78396975227839,-1.53992765681341,2.07944154167984,2.07785157610421,-0.167428189631704,2.07944154167984,-1.56392273375153,1.70070423723063,0.474756233957306,2.07944154167984
"ACH-000613",2.07944154167984,-2.78140634748623,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.98893746726526,2.07944154167984,2.07944154167984,-0.645072458925167,-5.17360638462695,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.25902186911351,2.07944154167984,2.07944154167984,2.07944154167984
"ACH-000270",1.18081500829681,-3.02544382246071,1.95620158353649,2.07944154167984,-0.78750081699778,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.40246160664981,2.07944154167984,0.143479205652739,-0.961202824244132,-5.10231219226922,0.906330518828158,0.77836369850334,1.16887886034337,1.54184786502918,-2.90663076408057,-0.324441047503585,-1.56536681317592,0.799059054192025,1.17428622189785
"ACH-000094",0.347437391121934,-0.976011548807798,1.77286510277317,2.07944154167984,1.57858427727612,1.44050615404444,1.85147904009532,2.07944154167984,2.07944154167984,-1.88630535437996,2.07944154167984,2.07944154167984,-0.150653083222293,-4.97431773332239,2.07944154167984,1.37607917455805,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,-0.567956276814803,2.07944154167984,2.07944154167984
"ACH-000131",2.07944154167984,-3.19869412727138,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.97815355552425,2.07944154167984,2.07944154167984,2.07944154167984,-3.10392724693884,1.21312084402367,2.07944154167984,2.07944154167984,1.92478665832584,2.07944154167984,-1.19606401732671,2.07944154167984,1.37483444565951,2.07944154167984
"ACH-000014",1.29982281312364,-2.64749764305878,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.47107608454455,2.07944154167984,0.888265031934478,-0.331661097931918,-4.88349880535277,1.06630821310637,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.12412996585569,2.07944154167984,1.74556065398692,2.07944154167984
"ACH-000148",2.07944154167984,-2.63001586115737,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.76649001322944,2.07944154167984,2.07944154167984,2.07944154167984,-5.99146454710798,1.70671064752997,2.07944154167984,2.07944154167984,1.17185910820776,2.07944154167984,-1.19606401732671,2.07944154167984,2.07944154167984,2.07258249221541
"ACH-000067",1.92495563879661,-1.80627044806437,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.93848937920207,2.07944154167984,2.07944154167984,0.149101600365655,-4.89317684444554,2.07944154167984,2.07944154167984,1.80295225728445,1.49924960036531,2.07944154167984,-0.861504714526003,2.07944154167984,1.26187921892688,2.07944154167984
"ACH-000799",1.79799039810905,-3.29556563479084,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.34843424418501,1.98300789272031,2.07944154167984,-0.174095164534725,-2.33410166341368,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.987118122562929,-1.43551350908972,2.07944154167984,2.07944154167984
"ACH-000133",1.54568836637382,-2.18403229146123,1.77286510277317,2.07944154167984,2.07944154167984,2.07944154167984,1.85147904009532,2.07944154167984,2.07944154167984,-2.71553496720971,2.07944154167984,2.07944154167984,-1.04890328961391,-4.10806617442566,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,2.07944154167984,2.07944154167984,2.07944154167984
"ACH-000616",1.89208140116546,-3.16735610361715,1.79451869190295,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.92302008886731,2.07944154167984,2.07944154167984,-0.357714751494141,-4.36150505020309,1.17476943176478,2.07944154167984,-2.2774781077313,2.07944154167984,2.07944154167984,-1.19606401732671,0.693231696488374,1.69369921558471,1.18076889033871
"ACH-000178",2.07944154167984,-2.00810904445289,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.56688758993347,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,0.104414154399237,-0.418854679675397,2.07944154167984,2.07944154167984,2.07944154167984,1.64653854422533,-4.06626685626235,1.66650882815731,2.07944154167984
"ACH-000274",-0.0699883342956859,-2.73298595900001,1.98608024999626,2.07944154167984,1.68412885922508,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-3.14474350301094,2.07944154167984,2.07944154167984,1.75251951082292,-3.68004059219874,2.07944154167984,2.07944154167984,1.29825589157852,2.07944154167984,2.07944154167984,2.03239603829806,0.292381003662157,-0.388684078007078,2.07944154167984
"ACH-000043",0.785641301261925,-2.62778846049506,1.55187916703687,2.07944154167984,2.07944154167984,2.07944154167984,-0.806523808456176,2.07944154167984,2.07944154167984,-0.565160356184554,1.96764608515663,2.07944154167984,1.50697659847106,2.07944154167984,-1.78414944703936,2.07944154167984,1.39300746026335,0.546241793428524,2.07944154167984,-1.19606401732671,-0.332926569335265,0.388960630771043,2.07944154167984
"ACH-000801",2.07944154167984,-3.67334285456482,2.07944154167984,2.07944154167984,1.8873499900362,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.7862607032898,2.07944154167984,2.07944154167984,0.868340745136797,-5.97456259328863,2.07944154167984,-1.30106714947376,2.07944154167984,2.07944154167984,2.07944154167984,-0.146858715605299,-3.15675641492205,2.07944154167984,2.07944154167984
"ACH-000814",2.07944154167984,-2.95275184852174,1.95729221587137,2.07944154167984,1.81063321655597,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-3.50408658685811,0.743280396716872,0.800564491014429,1.79657717276852,-2.71138734818866,1.23782262009334,-0.704461140713083,2.07944154167984,1.97907523168995,2.07944154167984,-1.19606401732671,-3.17465290804578,2.07944154167984,2.07944154167984
"ACH-000632",2.07944154167984,-2.8845300976663,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.04980094084214,1.73314834011982,-1.71889257546505,-2.0480343051567,-5.56041642618544,-1.04205194780482,0.162159091013673,1.64675355324271,1.49402661558036,2.07944154167984,-2.41665595604683,-1.94030208866316,1.74347146722909,2.07944154167984
"ACH-000472",2.07944154167984,-1.20494837337204,2.07944154167984,1.54386023673573,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.69396904820065,2.07944154167984,2.07944154167984,-2.17699659933801,-4.61282410261992,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.95266827684452,2.07944154167984,2.07944154167984,1.99511295501519
"ACH-000914",2.07944154167984,-4.74011194413924,2.07944154167984,1.93412667351006,2.07944154167984,1.91293740221227,2.07944154167984,2.07944154167984,2.07944154167984,-1.60581440029077,2.07944154167984,2.07944154167984,-1.5955680452862,-5.99146454710798,2.07944154167984,2.07944154167984,1.1926128955985,2.07944154167984,2.07944154167984,-1.19606401732671,2.07944154167984,-0.553497559275173,2.07944154167984
"ACH-000054",1.96019564008789,-3.1670795407512,1.77286510277317,2.07944154167984,1.55164871898864,2.07944154167984,2.07944154167984,1.80286014758369,2.07944154167984,-2.17587519394307,2.07944154167984,2.07944154167984,-1.39750843648188,-5.23254947639432,0.0718932353623329,-0.30195142108898,1.29300216913283,2.07944154167984,2.07944154167984,-1.19606401732671,-0.807339085053449,2.07944154167984,2.07944154167984
"ACH-000547",1.20373478650194,-2.75318670851184,2.07944154167984,2.07944154167984,1.54831518176955,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,0.661233082761173,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.055502145504033,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,1.11795454988136,2.07944154167984,1.6060909287279,2.07944154167984
"ACH-000724",2.07944154167984,-2.28671051352355,2.07944154167984,2.07944154167984,0.0809105777345758,1.95784526478906,2.07944154167984,2.07944154167984,0.928635824677774,-1.00747250379369,2.07944154167984,2.07944154167984,2.07944154167984,-5.97456259328863,0.563086581756065,2.07944154167984,2.07944154167984,1.34171442139153,2.07944154167984,0.993554713045243,2.07944154167984,0.589800703142586,2.07944154167984
"ACH-000322",1.58295604237185,-2.43074271024772,1.53329134366129,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.52924256088806,0.289923167571076,2.07944154167984,0.0516155841466263,-3.82454894799162,-1.07856687908123,-0.983723148290372,2.07944154167984,1.80958120251521,2.07944154167984,-0.349403977313123,-3.95646074764272,1.97890625626842,2.07944154167984
"ACH-000552",0.319525346551743,-3.03943844414762,2.07944154167984,2.07944154167984,2.07944154167984,1.77239770464763,2.07944154167984,2.07944154167984,2.07944154167984,-4.09030798019242,0.517677113016768,2.07944154167984,-0.344472855993676,-5.99146454710798,-0.198950587917954,-2.32723489850065,2.01597431290363,1.60152841103511,2.07944154167984,-1.20015552607872,-4.44422838951104,-0.256050357396142,1.48984816663441
"ACH-000976",2.07944154167984,-2.37018649730634,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.38614739216964,2.07944154167984,2.07944154167984,-0.231963046478141,-4.69611576453703,1.36550987210021,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,0.334687426938444,0.528000190734846,1.55562746678303,2.07944154167984
"ACH-000475",0.511378768753091,-2.65924939413227,2.07944154167984,2.07944154167984,1.870206213876,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-3.39541725880432,2.07944154167984,2.07944154167984,-0.699099876752956,-3.55281424930449,0.0399867610098383,2.07944154167984,1.30727288758005,0.781731022370156,2.07944154167984,-1.11996695106792,0.98260181334802,0.545159337466211,2.07944154167984
"ACH-000118",2.07944154167984,-2.38666973160925,2.07944154167984,2.07944154167984,1.41583508043095,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.20332000744419,2.07944154167984,2.07944154167984,0.348144331911691,-3.74240947969965,2.07944154167984,0.650049652622045,2.07944154167984,2.07944154167984,2.07944154167984,0.566973093040304,-1.0347396560601,2.07944154167984,2.0415056225751
"ACH-000213",0.327739523663269,-3.65705932710045,1.62833477474704,2.07944154167984,-0.39218657237342,1.95383584359609,2.07944154167984,2.07944154167984,1.44812560643801,-4.54980993787955,2.07944154167984,2.07944154167984,-2.25374408249826,-5.99146454710798,0.672170670873355,-1.03288445160968,1.43612798165171,2.07944154167984,2.07944154167984,-1.19606401732671,-2.71238582133511,-0.647960487768671,0.131020721149899
"ACH-000509",0.600280157416361,-4.77455308933661,-0.851039396880006,2.07944154167984,-1.02494881185924,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.38296087137568,2.07944154167984,-0.151419898141202,-1.76769699855004,-4.82258927832692,0.747520208645498,-2.39078667982066,-3.77826548837168,-0.558903584112785,2.07944154167984,-1.19606401732671,-4.07089066774584,2.07944154167984,2.07944154167984
"ACH-000672",2.07944154167984,-2.13885324238258,2.07944154167984,1.88529147492655,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.246986886611407,2.07944154167984,0.947331093927829,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,0.0831688024973664,2.07944154167984,2.07944154167984,2.07944154167984
"ACH-000650",-1.970617343502,-2.95650007969738,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.100450728413353,2.07944154167984,-0.376041378580761,-4.87743097995607,0.181100147844308,-1.54528892027809,2.07944154167984,2.07944154167984,2.07944154167984,-1.30882478264413,-3.824026688651,2.07944154167984,2.07944154167984
"ACH-000550",2.07944154167984,-2.92390233701137,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.646639287362165,-3.98515654480342,1.48253602014453,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.999146400339799,1.91965066574604,0.495266843036665,0.178580874992673
"ACH-000966",2.07944154167984,-2.34983215286156,2.07944154167984,1.88741145394376,1.61767284651821,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.711128172002648,1.89467425466407,2.07944154167984,-1.23610209978961,-3.59350756712263,2.07944154167984,2.07944154167984,2.07944154167984,1.84011246737816,2.07944154167984,-0.231102843862788,2.07944154167984,2.07944154167984,-0.272886927708599
"ACH-000919",2.07944154167984,-3.09355804681199,2.07944154167984,2.07944154167984,0.304224989720139,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-3.27476572008879,2.07944154167984,2.07944154167984,-0.135725066683309,-4.05503727589331,2.07944154167984,-0.291705688348423,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,-1.65911982158993,2.07944154167984,2.07944154167984
"ACH-000310",0.99524457236231,-3.39165366812007,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,1.07042517191241,2.07944154167984,0.544683114751014,1.72076671967453,2.07944154167984,-3.51570009346865,-5.97456259328863,0.528276743139169,2.07944154167984,1.03715155605427,0.996949704632735,2.07944154167984,-1.19606401732671,2.07944154167984,0.0458395974301921,0.965073993162619
"ACH-000915",1.59162006764135,-2.918663997427,2.07944154167984,2.04705121472691,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,1.94572477844667,-2.51212953281441,2.07944154167984,2.07944154167984,-0.781024305291935,-5.99146454710798,-2.07299727066984,-2.59078184453706,2.07944154167984,0.524251964508619,2.07944154167984,-1.0476129094694,-5.07186521469404,2.07944154167984,2.07944154167984
"ACH-000961",2.07944154167984,-3.85593316786808,1.77286510277317,2.07944154167984,1.02980858428793,2.07944154167984,1.85147904009532,2.07944154167984,2.07944154167984,-2.32368632631416,2.07944154167984,2.07944154167984,-0.652231043911199,-5.63988275125647,0.870303281972153,2.07944154167984,2.07944154167984,-0.0922260461376524,2.07944154167984,-1.19606401732671,2.07944154167984,-1.10288333863053,2.07944154167984
"ACH-000569",1.87393720303348,-2.85495865179469,-0.112936551481522,2.07944154167984,1.04320410181635,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.346362390153072,2.07944154167984,2.07944154167984,-1.94200721741151,-2.08983377839902,2.07944154167984,2.07944154167984,2.07944154167984,-0.425933888575107,1.33197508965708,-0.475892996775645,2.07944154167984,0.772145215984162,1.36134679151199
"ACH-000331",2.07944154167984,-3.15282377001337,1.27120790676165,1.64876596328802,1.51040225374306,2.06554680119476,-0.849199943200333,2.07944154167984,2.07944154167984,-2.01058233565905,1.30072918188199,2.07944154167984,-3.23147615161094,-5.11779693079921,-1.91114536227429,2.07944154167984,1.42717204856927,0.771469301025737,2.07944154167984,-2.67493381709,2.07944154167984,1.01790317788623,2.07944154167984
"ACH-000396",2.07944154167984,-1.85538212190122,1.77286510277317,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.24980484904805,2.07944154167984,2.07944154167984,-0.719484938259739,-2.3373583865953,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,2.07944154167984,2.07944154167984,2.07944154167984
"ACH-000577",2.07944154167984,-2.5246185856514,2.07944154167984,2.07944154167984,1.49851229763093,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.02618990849007,2.07944154167984,2.07944154167984,2.07944154167984,2.00890783608355,2.07944154167984,-0.164278996330599,1.82822245931765,2.07944154167984,0.826249402228787
"ACH-000476",2.00413035437608,-2.6437032029915,2.07944154167984,2.07944154167984,1.1857768510076,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,1.59504574729497,2.07944154167984,-2.17174284788779,-2.20269687206612,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.28318595395569,1.01162024494614,2.07944154167984,2.07944154167984
"ACH-000734",1.25134098309604,-3.23918782387212,1.77286510277317,2.07944154167984,0.0236879353882782,-0.563685667671852,1.85147904009532,2.07944154167984,0.0752882140370394,-4.00862939494943,2.07944154167984,2.07944154167984,-2.39049481883274,-4.70994131980996,0.995659302214326,-1.02965380217232,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,-1.2422314065897,1.3202386653881,0.656701358592525
"ACH-000217",2.07944154167984,-1.73880143698582,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.4970682538105,2.07944154167984,2.07944154167984,2.07944154167984,-3.90406163143698,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,1.12950662651654,2.07944154167984,2.07944154167984,2.07944154167984
"ACH-000848",0.59126011935754,-2.8703665040713,1.77286510277317,1.43245660914995,2.07944154167984,1.59427764511052,1.85147904009532,2.07944154167984,2.07944154167984,-2.42854598006129,2.07944154167984,2.07944154167984,-0.0278048283135371,-5.80476093887445,0.870303281972153,1.42812449130058,1.82404407089994,0.546280734004395,2.07944154167984,-1.19606401732671,-0.74148307972335,0.326084799222325,2.07944154167984
"ACH-000132",1.60458549849292,-1.96183929392015,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.93091603178256,2.07944154167984,2.07944154167984,-0.533453672909905,-3.72099512556137,2.07944154167984,2.07944154167984,2.07944154167984,1.94002559210476,2.07944154167984,-1.19606401732671,2.07944154167984,1.47990916230899,2.07944154167984
"ACH-000584",1.23911300040481,-1.8122461719705,1.45574505035897,2.07944154167984,0.589954359863955,2.00260954338732,2.07944154167984,2.07944154167984,2.07944154167984,0.451698156753787,2.07944154167984,-1.11245502172948,0.264115345046003,-4.73513469038572,1.13522124286424,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,2.07944154167984,1.53975863671137,2.07944154167984
"ACH-000909",2.07944154167984,-3.92220390536032,1.77286510277317,2.07944154167984,1.13091989750269,2.07944154167984,1.85147904009532,2.07422620844123,2.07944154167984,-3.03106622994199,2.07944154167984,2.07944154167984,-2.48566113834292,-5.02336801220127,0.870303281972153,2.07944154167984,1.64701471780341,1.16649782946845,2.07944154167984,-1.19606401732671,1.61636794201341,1.40694066232509,2.07944154167984
"ACH-000151",2.07944154167984,-3.44154876818573,2.0412598126256,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,0.112724903960583,2.07944154167984,2.07944154167984,-1.73373201477997,-4.2022340730942,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.19606401732671,2.07944154167984,2.07944154167984,2.07944154167984
"ACH-000753",0.913258605220738,-2.88405389568408,1.61175941525996,1.35504846102626,0.811041260272932,2.07944154167984,2.07944154167984,2.07944154167984,1.11657200086511,-3.10365074688671,1.61497001032401,2.07944154167984,-2.20913346650318,-4.47018983111656,-1.57192625503882,1.63163753933586,1.79938837911954,-1.04626106688314,2.07944154167984,-1.84336913576126,0.351247424667172,-0.764679361222366,2.07944154167984
"ACH-000995",1.66822935156214,-3.8045018656007,2.07944154167984,1.3661089462549,0.846557773590519,1.91254334349074,0.857679636626843,2.07944154167984,1.80674667965233,-0.187183458306029,1.32412520042966,2.07944154167984,-2.95407294009985,-5.99146454710798,-1.03111428674212,2.07944154167984,0.522915503557039,0.47016307403374,1.44012204351881,-2.85560380705266,2.07944154167984,0.526755885475959,1.19620750366865
"ACH-000346",2.0297230663504,-4.08573017284645,0.830086785188563,1.94406574604647,0.997886751180456,2.07944154167984,-0.831948680407724,-1.30197094078446,1.37930477074579,-2.57247062743325,1.31563010337693,2.07944154167984,-4.07496161121299,-5.97456259328863,-2.03986180836662,2.07944154167984,1.60097544494707,0.308172994436463,2.07944154167984,-3.96687599644574,2.07944154167984,0.262732791937516,2.07944154167984
"ACH-000404",1.50037102198056,-3.09997925386693,2.07944154167984,2.07944154167984,1.7643327806559,1.86321661622579,2.07944154167984,2.07944154167984,2.07944154167984,-2.12682497376098,0.746967181484316,2.07944154167984,-0.399007188431632,-5.97456259328863,-0.34720727551722,-0.778382053558546,2.03540695715768,1.57897730886594,2.06053884943561,-1.08890540229663,-2.52312854001103,1.66738444463828,2.07944154167984
"ACH-000231",2.07944154167984,-2.00629635685713,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-2.41066483573436,2.07944154167984,2.07944154167984,-0.695720282148309,-5.24093715508478,-1.23620961486619,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-0.0413078510711032,1.08741529059819,1.10601844823666,2.07944154167984
"ACH-000053",2.07944154167984,-2.77615263343352,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,1.99531267004977,2.07944154167984,2.07944154167984,-1.56370769178699,2.07944154167984,2.07944154167984,-0.467520865855019,-4.10990965217514,1.49017077664572,2.07944154167984,0.886114322748736,2.07944154167984,1.11377610729575,-1.19606401732671,-0.439086143442579,-1.85777852261281,2.07944154167984
"ACH-000315",1.20299741148496,-3.57934402554573,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,2.07944154167984,-1.58659680306236,2.07944154167984,2.07944154167984,-2.36808196119951,2.07944154167984,-0.135352729108441,2.07944154167984,2.07944154167984,2.07944154167984,1.78139971295007,-1.75417857484296,2.07944154167984,0.903642123634578,2.07944154167984
"ACH-000193",-0.662139385896703,-3.7437152261993,2.07944154167984,0.705861543400336,2.07944154167984,2.07944154167984,0.0233960309281215,2.07944154167984,2.07944154167984,-0.585975620433603,2.07944154167984,2.07944154167984,0.13871699922087,-5.74776884553855,1.43047489104091,-2.38302901030807,1.85200247376729,2.07944154167984,2.07944154167984,0.769549035751121,-4.15488895850669,-0.72486160849402,2.07944154167984
"ACH-000728",1.89973159431329,-4.87108646138387,2.01007533064428,1.93280557294686,2.07944154167984,2.07944154167984,1.71734097904809,1.72357789640647,2.07944154167984,-3.6074560876808,2.07944154167984,2.07944154167984,-3.01212514547887,-5.73769154360152,0.168764631382064,2.07944154167984,1.46692839208119,1.11134900884794,2.07944154167984,-3.16580455202153,2.07944154167984,2.07944154167984,2.07944154167984
"ACH-000983",1.92245168058499,-4.20980740161676,-4.28695437407918,1.28421522805489,0.515649362011261,2.05511612611126,1.40031969962202,2.07944154167984,2.07944154167984,-2.22836641982505,2.07944154167984,2.07944154167984,-2.40922084364071,-5.99146454710798,0.366609248920913,-0.728625231499202,0.231732638471667,1.60936295082455,2.07944154167984,-2.04474694827822,-2.91227351799082,0.818046268066145,-0.595377034409957
"ACH-000507",1.250864786659,-2.83609437323808,1.5669029439029,2.07944154167984,0.795387656652462,1.4002121364939,1.26464430080844,2.07944154167984,2.07944154167984,-2.07719102000457,2.07944154167984,2.07944154167984,0.891690709707158,-5.00488774295825,1.94297506848882,2.07944154167984,1.75871030347859,2.07944154167984,2.07944154167984,-1.19606401732671,1.79375058547314,0.44871799904414,2.07944154167984
"ACH-000167",2.07944154167984,-4.61142611356074,2.07944154167984,1.51262972403495,2.07944154167984,2.07944154167984,2.07944154167984,1.3444180902122,1.74227322622695,-2.09075550385573,1.7003355169499,2.07944154167984,-3.24035534185834,-5.97456259328863,-1.25361454398287,2.07944154167984,1.94411181058499,0.386518113413985,2.07944154167984,-3.6237396013125,2.07944154167984,0.619418276935285,2.01632762131654
"ACH-000259",2.07944154167984,-3.24932665609933,1.77286510277317,2.07944154167984,2.07944154167984,2.07944154167984,1.85147904009532,2.07944154167984,2.07944154167984,0.799550686264504,2.07944154167984,2.07944154167984,-1.92220585395811,-2.45963824592407,0.870303281972153,2.07944154167984,0.777089506367907,2.07944154167984,2.07944154167984,-1.19606401732671,2.07944154167984,1.24685538790958,2.07944154167984
