drug_name,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Olaparib,Axitinib,AZD7762,SB216763,KU-55933,Afatinib,PLX-4720,NU7441,Doramapimod,Wee1 Inhibitor,Nutlin-3a (-),PD173074,ZM447439,Alisertib,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,Obatoclax Mesylate,5-Fluorouracil,Dasatinib,Paclitaxel,Crizotinib,Rapamycin,Sorafenib,BI-2536,Irinotecan,Oxaliplatin,BMS-536924,GSK1904529A,Tozasertib,PF-4708671,Erlotinib,Niraparib,MK-1775,Dinaciclib,Gemcitabine,Bortezomib,GSK269962A,SB505124,Tamoxifen,Fulvestrant,EPZ004777,Daporinad,BMS-345541,AZ960,Talazoparib,XAV939,Trametinib,Dabrafenib,Temozolomide,Ruxolitinib,Linsitinib,Epirubicin,Cyclophosphamide,Pevonedistat,Sapitinib,Uprosertib,LCL161,Lapatinib,Luminespib,Alpelisib,Taselisib,EPZ5676,SCH772984,IWP-2,Leflunomide,Entinostat,OSI-027,LGK974,VE-822,WZ4003,CZC24832,AZD5582,GSK2606414,PFI3,PCI-34051,Wnt-C59,I-BET-762,RVX-208,OTX015,GSK343,ML323,Entospletinib,PRT062607,Ribociclib,AGI-6780,AZD4547,Ibrutinib,Dactinomycin,Sabutoclax,LY2109761,OF-1,MN-64,Buparlisib,Ulixertinib,Venetoclax,ABT737,Afuresertib,AGI-5198,AZD3759,AZD5363,AZD6738,AZD8186,Osimertinib,Cediranib,Ipatasertib,GDC0810,GSK2578215A,I-BRD9,MIRA-1,NVP-ADW742,P22077,Savolitinib,UMI-77,WIKI4,Sepantronium bromide,MIM1,WEHI-539,Foretinib,BIBR-1532,AMG-319,MK-8776,Vinorelbine,VX-11e,AZ6102,GSK591,VE821,AZD6482,AT13148,BMS-754807,JQ1
SCH772984,0.5625,0.4966442953020134,0.009708737864077669,0.23931623931623933,0.3333333333333333,0.5490909090909091,0.4368231046931408,0.4225352112676056,0.7379912663755459,0.4956140350877193,0.6723404255319149,0.5,0.5932203389830508,0.31620553359683795,0.5824175824175825,0.625,0.3212996389891697,0.6216216216216216,0.5185185185185185,0.4338235294117647,0.5976095617529881,0.5955882352941176,0.5257731958762887,0.6233766233766234,0.6422018348623854,0.7090909090909091,0.6986301369863014,0.7396694214876033,0.5714285714285714,0.42677824267782427,0.5066666666666667,0.17592592592592593,0.6374501992031872,0.34843205574912894,0.5427509293680297,0.27906976744186046,0.5447761194029851,0.6230769230769231,0.5335820895522388,0.11961722488038277,0.6342412451361867,0.6354166666666666,0.7048458149779736,0.7201834862385321,0.55893536121673,0.695067264573991,0.7413793103448276,0.6960352422907489,0.23829787234042554,0.588495575221239,0.6277372262773723,0.5615384615384615,0.29508196721311475,0.25,0.6764705882352942,0.6064814814814815,0.6976744186046512,0.6606334841628959,0.6753246753246753,0.4185022026431718,0.4911504424778761,0.634453781512605,0.4072398190045249,0.7419354838709677,0.7399103139013453,0.2682119205298013,0.12053571428571429,0.6239669421487604,0.583941605839416,0.5177304964539007,0.5040983606557377,0.5472972972972973,0.4355400696864111,0.652542372881356,0.6417910447761194,0.6720647773279352,1.0,0.5679012345679012,0.4978902953586498,0.5578512396694215,0.6590909090909091,0.7431192660550459,0.56,0.5675675675675675,0.6375545851528385,0.4435483870967742,0.7534246575342466,0.5813008130081301,0.5533596837944664,0.6635514018691588,0.6076923076923076,0.3957597173144876,0.5799256505576208,0.7807017543859649,0.7488372093023256,0.832579185520362,0.7363636363636363,0.7477477477477478,0.45491803278688525,0.5877862595419847,0.6816326530612244,0.44483985765124556,0.36462093862815886,0.6078431372549019,0.39501779359430605,0.26953125,0.6772727272727272,0.6305220883534136,0.5408805031446541,0.43636363636363634,0.5617529880478087,0.6696428571428571,0.575091575091575,0.7124463519313304,0.6724137931034483,0.391304347826087,0.6434108527131783,0.585820895522388,0.610236220472441,0.5672268907563025,0.5361216730038023,0.43548387096774194,0.16363636363636364,0.6072874493927125,0.30364372469635625,0.7227272727272728,0.32280701754385965,0.6282527881040892,0.634453781512605,0.3486590038314176,0.5,0.5398550724637681,0.4344262295081967,0.7522935779816514,0.6681818181818182,0.4866666666666667,0.65748031496063,0.7040358744394619,0.6491228070175439,0.6551724137931034,0.5,0.48333333333333334,0.7787610619469026,0.5551181102362205
IWP-2,0.5495495495495496,0.4409722222222222,0.011428571428571429,0.25120772946859904,0.32209737827715357,0.4794007490636704,0.49795918367346936,0.4702702702702703,0.5956521739130435,0.45539906103286387,0.5947136563876652,0.6059113300492611,0.5681818181818182,0.42452830188679247,0.5189393939393939,0.55,0.3958333333333333,0.5375494071146245,0.4980237154150198,0.4189723320158103,0.49193548387096775,0.503731343283582,0.4645390070921986,0.7373737373737373,0.6108374384236454,0.5972222222222222,0.5714285714285714,0.6182572614107884,0.48616600790513836,0.46226415094339623,0.5794871794871795,0.20540540540540542,0.6593886462882096,0.3333333333333333,0.43820224719101125,0.23553719008264462,0.49609375,0.5096525096525096,0.4785992217898833,0.12154696132596685,0.5622489959839357,0.47157190635451507,0.6405529953917051,0.5925925925925926,0.4980237154150198,0.5701357466063348,0.5672268907563025,0.5324675324675324,0.25,0.5185185185185185,0.5036231884057971,0.5120967741935484,0.31336405529953915,0.3103448275862069,0.559322033898305,0.5643564356435643,0.6057692307692307,0.5700934579439252,0.5614035087719298,0.5815217391304348,0.5376884422110553,0.6966824644549763,0.36585365853658536,0.5422222222222223,0.5589519650655022,0.27075812274368233,0.1111111111111111,0.5274261603375527,0.4870848708487085,0.4229390681003584,0.6390243902439025,0.4982456140350877,0.4163568773234201,0.7095238095238096,0.4712230215827338,0.528,0.5679012345679012,1.0,0.5211267605633803,0.5242290748898678,0.4854014598540146,0.593607305936073,0.5669291338582677,0.48221343873517786,0.5426008968609866,0.3974358974358974,0.5900900900900901,0.5234042553191489,0.5083333333333333,0.5853658536585366,0.5296442687747036,0.4330708661417323,0.6147540983606558,0.5889830508474576,0.5825688073394495,0.5327868852459017,0.5882352941176471,0.5796460176991151,0.5882352941176471,0.50390625,0.524,0.40977443609022557,0.3449612403100775,0.4356060606060606,0.43253968253968256,0.3008849557522124,0.5576036866359447,0.5495867768595041,0.4479495268138801,0.4857142857142857,0.5695652173913044,0.5953488372093023,0.48880597014925375,0.5397489539748954,0.5866666666666667,0.4063745019920319,0.53515625,0.5038167938931297,0.5059760956175299,0.47413793103448276,0.4627450980392157,0.5853658536585366,0.19047619047619047,0.4817813765182186,0.4623115577889447,0.519650655021834,0.4180327868852459,0.5475285171102662,0.5431034482758621,0.40789473684210525,0.6015625,0.4485294117647059,0.4700460829493088,0.5530973451327433,0.48672566371681414,0.4409722222222222,0.541501976284585,0.6232558139534884,0.5825688073394495,0.6729857819905213,0.5087719298245614,0.3888888888888889,0.5330578512396694,0.6035242290748899
Leflunomide,0.5588235294117647,0.45149253731343286,0.013422818791946308,0.25268817204301075,0.4155844155844156,0.44140625,0.4698275862068966,0.5870967741935483,0.5714285714285714,0.49473684210526314,0.5483870967741935,0.5789473684210527,0.5714285714285714,0.38,0.4880952380952381,0.5656108597285068,0.40454545454545454,0.4637096774193548,0.5085470085470085,0.4050632911392405,0.4700854700854701,0.484251968503937,0.5,0.5588235294117647,0.505,0.5637254901960784,0.5217391304347826,0.421875,0.41700404858299595,0.632183908045977,0.5666666666666667,0.23125,0.51931330472103,0.4224137931034483,0.45528455284552843,0.2938388625592417,0.5657894736842105,0.5336134453781513,0.5,0.1568627450980392,0.47560975609756095,0.4838709677419355,0.46017699115044247,0.5362318840579711,0.45267489711934156,0.6212121212121212,0.5491071428571429,0.4977168949771689,0.2786885245901639,0.5978835978835979,0.531496062992126,0.44214876033057854,0.3631578947368421,0.3238095238095238,0.5132743362831859,0.6384180790960452,0.5247524752475248,0.49038461538461536,0.5420560747663551,0.5317919075144508,0.5469613259668509,0.48878923766816146,0.30256410256410254,0.4724770642201835,0.47767857142857145,0.3697478991596639,0.14792899408284024,0.47368421052631576,0.45,0.5654008438818565,0.5196078431372549,0.4528985507246377,0.5777777777777777,0.5416666666666666,0.45627376425855515,0.44715447154471544,0.4978902953586498,0.5211267605633803,1.0,0.5920398009950248,0.4323308270676692,0.5235849056603774,0.5564853556485355,0.4788135593220339,0.46543778801843316,0.4265402843601896,0.5721153846153846,0.580952380952381,0.6,0.6075268817204301,0.48559670781893005,0.5089285714285714,0.472,0.5374449339207048,0.49765258215962443,0.44398340248962653,0.5402843601895735,0.5324074074074074,0.49,0.5276595744680851,0.4730290456431535,0.5108225108225108,0.44594594594594594,0.46473029045643155,0.44396551724137934,0.4031413612565445,0.5072463768115942,0.5173913043478261,0.46779661016949153,0.4889867841409692,0.5581395348837209,0.553921568627451,0.45136186770428016,0.5,0.4646017699115044,0.5497630331753555,0.5102880658436214,0.4603174603174603,0.4666666666666667,0.5414634146341464,0.5844748858447488,0.5177664974619289,0.22839506172839505,0.4592274678111588,0.5229885057471264,0.4439461883408072,0.37339055793991416,0.47104247104247104,0.5299539170506913,0.3915094339622642,0.4222222222222222,0.5206611570247934,0.5668449197860963,0.4908256880733945,0.42201834862385323,0.45149253731343286,0.5103734439834025,0.599009900990099,0.5714285714285714,0.5571428571428572,0.5588235294117647,0.4729064039408867,0.48068669527896996,0.4322033898305085
Entinostat,0.6585365853658537,0.5451127819548872,0.011695906432748537,0.2814070351758794,0.5173913043478261,0.5515873015873016,0.5062240663900415,0.5227272727272727,0.6651376146788991,0.5612244897959183,0.6497695852534562,0.5707317073170731,0.631578947368421,0.45365853658536587,0.588,0.5726495726495726,0.4581497797356828,0.54,0.5822784810126582,0.5106382978723404,0.5982532751091703,0.6352459016393442,0.59765625,0.5887850467289719,0.599009900990099,0.631578947368421,0.5971563981042654,0.4846153846153846,0.5308641975308642,0.5532994923857868,0.5833333333333334,0.2032967032967033,0.5601659751037344,0.5172413793103449,0.5510204081632653,0.36574074074074076,0.7072072072072072,0.6681034482758621,0.6068376068376068,0.1569767441860465,0.5909090909090909,0.5797101449275363,0.5042735042735043,0.5740740740740741,0.5756302521008403,0.6896551724137931,0.6327433628318584,0.5625,0.28,0.6963350785340314,0.6506024096385542,0.5394190871369294,0.41919191919191917,0.3157894736842105,0.6035242290748899,0.7828571428571428,0.6019417475728155,0.509090909090909,0.5855855855855856,0.4793814432989691,0.5175879396984925,0.51931330472103,0.3080568720379147,0.5244444444444445,0.5688888888888889,0.43209876543209874,0.16756756756756758,0.5633187772925764,0.5833333333333334,0.5910931174089069,0.5586854460093896,0.5608856088560885,0.5708333333333333,0.5777777777777777,0.5576923076923077,0.5428571428571428,0.5578512396694215,0.5242290748898678,0.5920398009950248,1.0,0.5803921568627451,0.6507177033492823,0.6213991769547325,0.6130434782608696,0.49122807017543857,0.5023255813953489,0.6082949308755761,0.6388888888888888,0.7294685990338164,0.7351351351351352,0.563265306122449,0.5384615384615384,0.5,0.6488888888888888,0.5714285714285714,0.5546218487394958,0.6214953271028038,0.6342592592592593,0.44144144144144143,0.5941422594142259,0.5840336134453782,0.5654008438818565,0.4978165938864629,0.5957446808510638,0.4875,0.4427860696517413,0.5754716981132075,0.6636771300448431,0.563573883161512,0.5062761506276151,0.5726872246696035,0.6456310679611651,0.592741935483871,0.6106194690265486,0.5414847161572053,0.6082949308755761,0.6483050847457628,0.56,0.6120689655172413,0.515695067264574,0.7488151658767772,0.5070422535211268,0.2346368715083799,0.5739130434782609,0.3798076923076923,0.5021834061135371,0.3902439024390244,0.5992063492063492,0.6164383561643836,0.39035087719298245,0.549618320610687,0.6182572614107884,0.6321243523316062,0.5560538116591929,0.4690265486725664,0.5335820895522388,0.6425531914893617,0.6747572815533981,0.6798029556650246,0.6384976525821596,0.6585365853658537,0.4930232558139535,0.5355648535564853,0.4634146341463415
OSI-027,0.5603112840466926,0.6388888888888888,0.008620689655172414,0.23921568627450981,0.40893470790378006,0.6678966789667896,0.3901639344262295,0.38235294117647056,0.6245210727969349,0.4115384615384615,0.5692883895131086,0.4344569288389513,0.5056179775280899,0.3650190114068441,0.6776556776556777,0.5487364620938628,0.4306569343065693,0.722007722007722,0.5970695970695971,0.49640287769784175,0.66796875,0.6974169741697417,0.6549295774647887,0.5132075471698113,0.5298804780876494,0.5642023346303502,0.5546875,0.6137184115523465,0.6782945736434108,0.4115384615384615,0.540084388185654,0.12903225806451613,0.549645390070922,0.4143835616438356,0.6641509433962264,0.3283582089552239,0.5827338129496403,0.696969696969697,0.6125461254612546,0.1016949152542373,0.6457564575645757,0.6904761904761905,0.5823754789272031,0.604,0.6833976833976834,0.5905511811023622,0.6602316602316602,0.6374501992031872,0.22868217054263565,0.5098039215686274,0.7163636363636363,0.7419354838709677,0.4190871369294606,0.3420074349442379,0.6159695817490495,0.492,0.582995951417004,0.5846774193548387,0.5945945945945946,0.36470588235294116,0.4015444015444015,0.5427509293680297,0.348,0.6422764227642277,0.6626506024096386,0.4054982817869416,0.108,0.5871212121212122,0.6546762589928058,0.5818815331010453,0.4343065693430657,0.6632302405498282,0.5208333333333334,0.5350553505535055,0.7718631178707225,0.6566037735849056,0.6590909090909091,0.4854014598540146,0.4323308270676692,0.5803921568627451,1.0,0.624,0.6425992779783394,0.6425855513307985,0.5542635658914729,0.4275092936802974,0.6205533596837944,0.6403162055335968,0.63671875,0.5465587044534413,0.7011494252873564,0.5143884892086331,0.6164874551971327,0.630188679245283,0.654320987654321,0.7035573122529645,0.632,0.5923076923076923,0.38545454545454544,0.6806083650190115,0.752,0.5595667870036101,0.4326241134751773,0.7165354330708661,0.5035971223021583,0.404,0.5737051792828686,0.6119402985074627,0.6175548589341693,0.3758169934640523,0.4928571428571429,0.5748031496062992,0.6703296703296703,0.6098484848484849,0.5862068965517241,0.49635036496350365,0.7374517374517374,0.7213740458015268,0.6171003717472119,0.5171102661596958,0.6165413533834586,0.37906137184115524,0.1510204081632653,0.7056451612903226,0.28413284132841327,0.6330645161290323,0.40418118466898956,0.6750902527075813,0.5900383141762452,0.4318181818181818,0.6385964912280702,0.604982206405694,0.48616600790513836,0.6385542168674698,0.5783132530120482,0.6275862068965518,0.6373626373626373,0.5615384615384615,0.5461538461538461,0.553030303030303,0.5423076923076923,0.4980392156862745,0.6461538461538462,0.5309090909090909
LGK974,0.5879629629629629,0.46808510638297873,0.011494252873563218,0.2463768115942029,0.3590733590733591,0.5697211155378487,0.46987951807228917,0.5055555555555555,0.8118811881188119,0.5147058823529411,0.6559633027522935,0.5625,0.645933014354067,0.33185840707964603,0.5686274509803921,0.6415929203539823,0.3467741935483871,0.5772357723577236,0.5059760956175299,0.4493927125506073,0.6327433628318584,0.6275303643724697,0.5725190839694656,0.6411483253588517,0.6632653061224489,0.7916666666666666,0.7346938775510204,0.634453781512605,0.6094420600858369,0.4784688995215311,0.542713567839196,0.2,0.6406926406926406,0.37065637065637064,0.5506072874493927,0.29004329004329005,0.5916666666666667,0.6666666666666666,0.5344129554655871,0.1348314606741573,0.6033057851239669,0.6380597014925373,0.6435185185185185,0.7411167512690355,0.575,0.6878048780487804,0.7142857142857143,0.6729857819905213,0.24519230769230768,0.6855670103092784,0.656,0.5780590717299579,0.32710280373831774,0.25206611570247933,0.6531531531531531,0.7027027027027027,0.7253886010362695,0.6421568627450981,0.6511627906976745,0.47959183673469385,0.5404040404040404,0.6527777777777778,0.4090909090909091,0.6796116504854369,0.7623762376237624,0.3048327137546468,0.13471502590673576,0.6188340807174888,0.5889328063241107,0.5057034220532319,0.509009009009009,0.5604395604395604,0.4559386973180077,0.6886792452830188,0.59375,0.6282051282051282,0.7431192660550459,0.593607305936073,0.5235849056603774,0.6507177033492823,0.624,1.0,0.6270491803278688,0.5914893617021276,0.6179245283018868,0.42358078602620086,0.7512437810945274,0.6301369863013698,0.5903083700440529,0.7900552486187845,0.562753036437247,0.44047619047619047,0.5411764705882353,0.7725118483412322,0.7551020408163265,0.7110091743119266,0.7326732673267327,0.7889447236180904,0.46153846153846156,0.5609756097560976,0.630901287553648,0.41132075471698115,0.3951612903225806,0.5882352941176471,0.40077821011673154,0.31390134529147984,0.7643979057591623,0.6846846846846847,0.5266666666666666,0.47560975609756095,0.5789473684210527,0.7272727272727273,0.592,0.6990740740740741,0.6872037914691943,0.4426229508196721,0.6401673640167364,0.5595238095238095,0.6535087719298246,0.5022026431718062,0.631578947368421,0.4930875576036866,0.17277486910994763,0.5869565217391305,0.3425925925925926,0.7093596059113301,0.3269230769230769,0.6047430830039525,0.6682242990654206,0.3559322033898305,0.48188405797101447,0.5533596837944664,0.49295774647887325,0.8041237113402062,0.6262135922330098,0.45774647887323944,0.683982683982684,0.7846153846153846,0.7286432160804021,0.7425742574257426,0.5590909090909091,0.44,0.7289719626168224,0.5188284518828452
VE-822,0.5252918287937743,0.5180327868852459,0.008968609865470852,0.228,0.397212543554007,0.548951048951049,0.4981949458483754,0.40350877192982454,0.6274509803921569,0.432,0.64,0.5648535564853556,0.547244094488189,0.42857142857142855,0.5754385964912281,0.640625,0.490272373540856,0.5663082437275986,0.5527272727272727,0.46402877697841727,0.5714285714285714,0.604982206405694,0.5787671232876712,0.6131687242798354,0.524390243902439,0.5783132530120482,0.5622489959839357,0.5755395683453237,0.5531135531135531,0.4435483870967742,0.4895397489539749,0.15319148936170213,0.5735294117647058,0.4027777777777778,0.5766423357664233,0.2947761194029851,0.6325757575757576,0.6380597014925373,0.5340501792114696,0.11061946902654868,0.5776173285198556,0.6486486486486487,0.5361216730038023,0.5617529880478087,0.5583941605839416,0.5991902834008097,0.6317829457364341,0.5521235521235521,0.21739130434782608,0.5864978902953587,0.677536231884058,0.5724907063197026,0.3817427385892116,0.375,0.5522388059701493,0.5622317596566524,0.5850622406639004,0.5058823529411764,0.5361216730038023,0.4425531914893617,0.42168674698795183,0.6111111111111112,0.3497942386831276,0.525096525096525,0.6071428571428571,0.38408304498269896,0.11666666666666667,0.5413533834586466,0.5605536332179931,0.5669014084507042,0.5546558704453441,0.6608391608391608,0.6007462686567164,0.6086956521739131,0.6148409893992933,0.5357142857142857,0.56,0.5669291338582677,0.5564853556485355,0.6213991769547325,0.6425992779783394,0.6270491803278688,1.0,0.5551470588235294,0.5433070866141733,0.41509433962264153,0.5787401574803149,0.6707818930041153,0.659919028340081,0.6008583690987125,0.564748201438849,0.48736462093862815,0.5899280575539568,0.6206896551724138,0.6040816326530613,0.5687732342007435,0.6024096385542169,0.6135458167330677,0.4939759036144578,0.5688405797101449,0.5947955390334573,0.5161290322580645,0.4468864468864469,0.587360594795539,0.48727272727272725,0.4016393442622951,0.5378486055776892,0.6459143968871596,0.6568627450980392,0.5315985130111525,0.5492424242424242,0.5959183673469388,0.5467128027681661,0.5639097744360902,0.5882352941176471,0.50187265917603,0.6394052044609665,0.5673758865248227,0.5661764705882353,0.4552238805970149,0.6317829457364341,0.5286885245901639,0.14225941422594143,0.5801526717557252,0.41841004184100417,0.528957528957529,0.45387453874538747,0.6545454545454545,0.6437246963562753,0.4247104247104247,0.6415770609318996,0.5563380281690141,0.5102880658436214,0.5833333333333334,0.47126436781609193,0.50814332247557,0.6343283582089553,0.640495867768595,0.5783132530120482,0.7587719298245614,0.5433070866141733,0.45136186770428016,0.5404411764705882,0.5147058823529411
WZ4003,0.5122950819672131,0.5331010452961672,0.01,0.2850678733031674,0.3695652173913043,0.7427385892116183,0.4254545454545455,0.4142857142857143,0.5870445344129555,0.384297520661157,0.4714828897338403,0.42105263157894735,0.4979757085020243,0.4034334763948498,0.775,0.5269230769230769,0.40625,0.6299212598425197,0.4907749077490775,0.5867768595041323,0.6952789699570815,0.7398373983739838,0.6653992395437263,0.476,0.4978723404255319,0.6299559471365639,0.5378151260504201,0.5201465201465202,0.6570247933884298,0.3786008230452675,0.5,0.17535545023696683,0.6007905138339921,0.37545126353790614,0.6693877551020408,0.296,0.6790123456790124,0.7333333333333333,0.5637065637065637,0.12315270935960591,0.6299212598425197,0.6726618705035972,0.5487804878048781,0.5702127659574469,0.6903765690376569,0.4939759036144578,0.6652719665271967,0.5726141078838174,0.27232142857142855,0.48945147679324896,0.7322834645669292,0.606425702811245,0.4485981308411215,0.28515625,0.610655737704918,0.536036036036036,0.5474137931034483,0.47950819672131145,0.5,0.3799126637554585,0.484304932735426,0.5198412698412699,0.3436123348017621,0.5060728744939271,0.5720164609053497,0.36101083032490977,0.15566037735849056,0.5604838709677419,0.7398373983739838,0.5864661654135338,0.3938223938223938,0.6496350364963503,0.48175182481751827,0.5118110236220472,0.6501901140684411,0.5534351145038168,0.5675675675675675,0.48221343873517786,0.4788135593220339,0.6130434782608696,0.6425855513307985,0.5914893617021276,0.5551470588235294,1.0,0.4879032258064516,0.41365461847389556,0.5684647302904564,0.5826446280991735,0.5991735537190083,0.5486725663716814,0.6414342629482072,0.5375494071146245,0.5634328358208955,0.5503875968992248,0.5481171548117155,0.5770750988142292,0.5864978902953587,0.5785123966942148,0.37401574803149606,0.5648854961832062,0.698744769874477,0.5037593984962406,0.39325842696629215,0.6489795918367347,0.562753036437247,0.375,0.6061946902654868,0.5810276679841897,0.6296296296296297,0.3892857142857143,0.45660377358490567,0.5659574468085107,0.7306122448979592,0.6239669421487604,0.5720164609053497,0.5303643724696356,0.7787234042553192,0.676,0.625,0.42248062015503873,0.6446280991735537,0.37254901960784315,0.1792452830188679,0.6709401709401709,0.3004115226337449,0.516260162601626,0.3442028985507246,0.6,0.5381526104417671,0.3895582329317269,0.5263157894736842,0.6626984126984127,0.42738589211618255,0.5537190082644629,0.47346938775510206,0.5224913494809689,0.6023166023166023,0.5780590717299579,0.5879828326180258,0.5491803278688525,0.5375,0.4403292181069959,0.5529411764705883,0.4734848484848485
CZC24832,0.45689655172413796,0.3771043771043771,0.011834319526627219,0.2222222222222222,0.2851851851851852,0.5136186770428015,0.421259842519685,0.3854166666666667,0.6044444444444445,0.4339622641509434,0.5822222222222222,0.4953271028037383,0.5066666666666667,0.3273542600896861,0.5019011406844106,0.6712328767123288,0.316,0.5381526104417671,0.38661710037174724,0.3843137254901961,0.6106194690265486,0.48134328358208955,0.4746376811594203,0.5868544600938967,0.5970149253731343,0.6066350710900474,0.5801886792452831,0.6991150442477876,0.5163934426229508,0.38181818181818183,0.4876847290640394,0.16666666666666666,0.5982905982905983,0.2915129151291513,0.6016949152542372,0.2157676348547718,0.4669260700389105,0.5098039215686274,0.4166666666666667,0.13218390804597702,0.490272373540856,0.5228070175438596,0.6355140186915887,0.6650246305418719,0.5040322580645161,0.5787037037037037,0.6026200873362445,0.74,0.23300970873786409,0.49767441860465117,0.5092250922509225,0.5,0.29767441860465116,0.28448275862068967,0.6160714285714286,0.5577889447236181,0.6820512820512821,0.6923076923076923,0.6129032258064516,0.4393939393939394,0.4354066985645933,0.7170731707317073,0.36318407960199006,0.7135678391959799,0.6401869158878505,0.2490974729241877,0.13227513227513227,0.6481481481481481,0.4981132075471698,0.44814814814814813,0.4473684210526316,0.5035714285714286,0.36363636363636365,0.6192660550458715,0.5680933852140078,0.5537190082644629,0.6375545851528385,0.5426008968609866,0.46543778801843316,0.49122807017543857,0.5542635658914729,0.6179245283018868,0.5433070866141733,0.4879032258064516,1.0,0.3487394957983193,0.6523809523809524,0.543859649122807,0.47107438016528924,0.5792079207920792,0.5119047619047619,0.3358208955223881,0.5335968379446641,0.6327433628318584,0.7035175879396985,0.6576576576576577,0.6428571428571429,0.625,0.5142857142857142,0.4689922480620155,0.6163793103448276,0.3225806451612903,0.3065134099616858,0.516260162601626,0.4087301587301587,0.25217391304347825,0.6683417085427136,0.5635593220338984,0.5,0.4094488188976378,0.5502183406113537,0.6201923076923077,0.5057471264367817,0.6233183856502242,0.7038834951456311,0.35546875,0.5296442687747036,0.5215686274509804,0.5245901639344263,0.4801762114537445,0.48582995951417,0.49065420560747663,0.13471502590673576,0.5929203539823009,0.3443396226415094,0.71,0.3492063492063492,0.5849802371541502,0.5644444444444444,0.3815789473684211,0.4584837545126354,0.44776119402985076,0.37280701754385964,0.6911764705882353,0.746031746031746,0.36789297658862874,0.5483870967741935,0.6411483253588517,0.6066350710900474,0.6367924528301887,0.42616033755274263,0.47685185185185186,0.6666666666666666,0.5770925110132159
AZD5582,0.4792626728110599,0.48484848484848486,0.013157894736842105,0.30386740331491713,0.5639810426540285,0.3828996282527881,0.5021834061135371,0.48214285714285715,0.4214876033057851,0.5597826086956522,0.41841004184100417,0.5,0.45045045045045046,0.4607329842931937,0.41044776119402987,0.3794466403162055,0.45794392523364486,0.4523809523809524,0.4530612244897959,0.5412844036697247,0.42213114754098363,0.4339622641509434,0.3978494623655914,0.38362068965517243,0.4272300469483568,0.4311111111111111,0.41964285714285715,0.39543726235741444,0.4063745019920319,0.4793814432989691,0.4467005076142132,0.19760479041916168,0.39453125,0.5781990521327014,0.4268774703557312,0.47593582887700536,0.4342629482071713,0.4779116465863454,0.46311475409836067,0.17647058823529413,0.464,0.4280821917808219,0.3875,0.3717948717948718,0.3852140077821012,0.452914798206278,0.4462809917355372,0.4025423728813559,0.28804347826086957,0.5099009900990099,0.45724907063197023,0.3858267716535433,0.48863636363636365,0.4263959390862944,0.4870689655172414,0.4873096446700508,0.38222222222222224,0.3788546255506608,0.45414847161572053,0.43315508021390375,0.4816753926701571,0.35080645161290325,0.21226415094339623,0.37872340425531914,0.39166666666666666,0.4622222222222222,0.16568047337278108,0.4868421052631579,0.41263940520446096,0.47244094488188976,0.5343137254901961,0.41754385964912283,0.5234042553191489,0.45454545454545453,0.44029850746268656,0.45934959349593496,0.4435483870967742,0.3974358974358974,0.4265402843601896,0.5023255813953489,0.4275092936802974,0.42358078602620086,0.41509433962264153,0.41365461847389556,0.3487394957983193,1.0,0.45374449339207046,0.44396551724137934,0.45493562231759654,0.47317073170731705,0.43873517786561267,0.4388185654008439,0.41064638783269963,0.45454545454545453,0.4,0.40963855421686746,0.39574468085106385,0.4396551724137931,0.419811320754717,0.4715447154471545,0.432,0.5855855855855856,0.5652173913043478,0.43548387096774194,0.4444444444444444,0.43386243386243384,0.4,0.4978723404255319,0.4064516129032258,0.4826086956521739,0.4444444444444444,0.5384615384615384,0.3874538745387454,0.45569620253164556,0.40336134453781514,0.5492957746478874,0.4396887159533074,0.4053030303030303,0.5367965367965368,0.36909871244635195,0.4583333333333333,0.4876847290640394,0.24691358024691357,0.4472573839662447,0.3333333333333333,0.3541666666666667,0.3803418803418803,0.4117647058823529,0.47577092511013214,0.3669724770642202,0.43866171003717475,0.4549019607843137,0.5257731958762887,0.37815126050420167,0.33191489361702126,0.48484848484848486,0.4738955823293173,0.45535714285714285,0.4838709677419355,0.41630901287553645,0.5432692307692307,0.411214953271028,0.4089068825910931,0.3975409836065574
