,ADCY9,ADCY6,DYNLL2,DYNC1LI2,DCTN6,CREB3L4,AQP4,PRKX,RAB11A,DYNLL1,DCTN2,AQP3,CREB3L1,ADCY3,CREB3,AVPR2,RAB5A,CREB3L3,NSF,DCTN5,AVP,CREB3L2,RAB11B,STX4,PRKACA,PRKACB,PRKACG,CREB1,GNAS,DYNC2H1,DYNC1H1,DCTN4,DYNC1I1,CREB5,AQP2,DYNC2LI1,ARHGDIA,ARHGDIB,DYNC1LI1,RAB5C
SIDM00935,-0.35322670492984104,0.04922658495001693,0.9930944818086956,1.8056351730995495,1.4016273732863127,0.3659651255721974,-0.9259198190604877,-0.4263019452401016,1.8725068541360717,3.367327762295129,1.7385598747439006,-0.11531891488012695,-0.813894993102909,1.241821539583094,1.1827145134662482,-0.9614262527001766,1.0737756660574618,-0.8537025617904562,0.1779289258991236,-0.038882184301895883,-0.7893533059346959,-0.6429701656139024,-0.5874646067550997,1.5209365534155712,-0.757537396371941,-0.23487321198442673,-0.6833329874381705,0.7492364428693836,3.3975135295672705,0.23411403584525922,1.6755782193221218,-0.010074558597601299,-0.8405551320616597,-0.8028935754475023,-0.7303880673409776,-0.018484645344656093,0.6094712053668365,2.486611220748342,0.5366067003654015,0.7795492040861685
SIDM00954,-0.33671738825880104,0.0009676719032364225,0.36892236840078035,1.860390827761114,1.301074965310553,1.097898144507391,-0.9121513532688261,0.37876018356385105,1.53575172644379,3.527348852349966,1.1708641037536958,-0.8445975121910794,-0.775338104512839,1.7559409846901737,1.6120439781193647,-0.9018418144789809,1.0400271129072172,-0.865620987950441,-0.21580603498525147,-0.2338495407824998,-0.9767652734618182,-0.6239132343047127,-0.683767075233222,0.8884023308663931,-0.777740377416771,0.10604566304779747,-0.8217021075075688,1.0910965691540941,3.4552693841498385,0.9226492306367761,2.0735881124478146,0.1684418316160733,-0.5485568581217858,-0.7739250706965265,-0.8130236253790678,0.006607463039260473,0.33953984557217504,-0.07551724363180515,1.3035747567847795,0.5878951905349644
SIDM00951,-0.7019103033755887,-0.33727088624172696,1.1108480338588045,1.169497532226764,1.3199138308574832,0.8118191822621146,-0.9339447994152331,0.6063542607788209,1.7134765462893435,3.5976590534706636,1.7849594587306847,-0.7345473447601264,-0.7727198421148662,0.39123525179698654,1.1639934849041762,-0.8070508140457489,1.287752095260115,-0.7818250778431103,0.12019497544338151,0.17176814244707878,-0.8243364818091609,-0.5163468635057616,-0.3185383709166027,1.2934688666898537,-0.5772208096054674,0.48009939794650147,-0.6801577516090228,0.9259506061064234,3.260532488493783,-0.24831715342906316,1.8264742543677273,0.220578753583707,-0.8409852656299723,-0.7210958196289057,-0.7544618927929221,-0.00837079975858791,0.6365431271857185,3.1295250997981054,1.3109958478338384,0.8555658232976207
SIDM00948,-0.40627289461943844,-0.6003749787751893,0.9227322250387622,0.9783918330683044,1.426073571182519,0.35367022197856773,-0.8821166527214115,0.021447591024736177,1.368550598943022,2.786976572392225,1.8192487476073895,-0.5000591537758267,-0.7712182564222554,1.443352183510171,0.8419838722711203,-0.7208504938220291,1.02891098582146,-0.7814223596792407,0.14053021771647264,0.6126867059374334,-0.677000471063177,-0.5702336194104977,-0.6834725272359541,0.9344451120687617,-0.7023434247511683,0.7671178377201711,-0.6708368354599015,1.296114443373749,3.2625253030832737,-0.3074124863217735,1.3091029301828296,0.1541286569666883,-0.8832788255859135,-0.05348715852280046,-0.7428600746251675,-0.14352912721203717,0.6568681620021717,2.488458230538533,1.2155062680272959,0.5984046720606636
SIDM00203,-0.6046766676308708,-0.23882488442253813,0.8897933479007077,1.8227161936156848,1.5384614699483252,0.23252889859014791,-0.9055627124020552,0.3889750853383785,1.8161382274933664,3.5065121278778326,1.9711942539763576,-0.7587819384846568,-0.7933353543318852,1.0251789554029291,0.5650080218129481,-0.8889417345555138,0.9672689825792299,-0.7796888570955502,0.18442065913396793,0.2174598639486543,-0.8697299460350162,-0.7608007217710983,-0.6702630509397216,1.124601186806864,-0.6790880508515862,0.018198969977733345,-0.7558626638093914,1.2446588841169361,3.3641151996473626,1.5047935077766907,1.9022239433976167,0.3991207980813374,-0.5808951863951959,-0.3017363916190108,-0.7274748083714255,0.14037966985273928,0.644778541384065,1.2511704428627242,1.0931840998753228,0.9525816832770514
SIDM00896,-0.5851728782786805,-0.5716062409590036,0.8175129439629283,1.0455148644112724,1.3949388941423042,0.639974820177833,-0.8662858794021396,0.5405937702351137,1.1187916147834318,3.3611287618810026,2.114170669460854,0.4802842169212713,-0.765017759793664,1.2921374931606873,1.2032132652100385,-0.8950025991897511,1.169599136685466,-0.782298328158396,0.1384740298448658,-0.025474330258111723,-0.8371356082181476,-0.7238939012949888,-0.590871535936434,0.8512357566799506,-0.6535270477390748,0.9844399794368822,-0.6779643150224257,0.912466452561043,3.4208484378908954,-0.2661816101882834,1.3195316458385775,0.044660336932564736,-0.6456166716143182,-0.5844587850586458,-0.6820740168441145,-0.15705200265418182,0.6006479776987939,2.306770168736987,0.8317207912546056,0.7966149226644395
SIDM00285,-0.30857763975436797,-0.0790010918342279,0.8397949863327113,1.687846339480847,1.5429983771562028,1.5485967825875062,-0.8756341544892512,1.0186289000867237,1.6107621772105418,3.4249896984637007,2.1748240666011838,-0.6630823555756615,-0.8424776055754352,1.184614559844083,1.08178175151134,-0.7900076777542785,1.0337283276184794,-0.8024468406008268,0.3473105079889814,-0.12683052150017504,-0.7873435210335606,-0.7092018709568028,-0.5734493972652137,0.3985937034529769,-0.6452684981283818,-0.036383934787072844,-0.7363471998620055,1.1428603510225295,3.5761278368146305,0.5493242983477649,1.8264235469215078,0.45602041185950554,-0.7948734795952791,0.7872957669754996,-0.772323750203636,0.04062355233377,0.8247570217010338,-0.4068076121446484,1.1714799038424932,0.6205367179871512
SIDM00930,-0.495808017936992,-0.43046176362801,1.0323297161142373,1.7005893338988742,2.150609721802675,0.024077888172076595,-0.8562089333099566,-0.4494507529048405,1.563324384696449,3.3207905457376263,1.9216062067297384,-0.7660806815553789,-0.49134591657345505,1.3838828429459546,1.212968924783958,-0.8872388239594169,0.9916193406168183,-0.7005115881798187,0.5949659923460008,-0.14134204495501546,-0.8589337580396958,-0.45184521304467457,-0.7164573689283298,1.2507207595942715,-0.7063371692088124,0.6917815613323176,-0.6286802396803444,0.933292341253135,2.8128062501645403,1.3037538875056687,1.596528734002408,0.3469678715647339,-0.7745042934964649,0.3058174120705798,-0.7311606969056241,0.11715222919099547,0.8298824748066607,0.9482502202821947,1.3169024038206814,1.2795765221734177
SIDM00205,-0.2896041705767529,-0.42747797694004674,0.18681677893399753,2.1037049510570616,1.9848986106424829,0.22034738541122126,-0.9263176654315176,-0.09671952560024451,1.5351807855175013,3.1971683499870673,2.095688491773955,-0.8173226236313312,-0.7614210714299198,1.1926902051042687,1.429996392337775,-0.9036525044384555,1.231369763290527,-0.7957231282218971,-0.17774562668452382,0.2709033941252468,-0.769018768332839,-0.5859918964382577,-0.7622907464715601,1.5227121886356942,-0.6397511921761744,0.18779543456647677,-0.7358835151000502,0.7207864025604902,3.476929595024994,1.3672290477357714,1.8993612720861477,0.3774272701616501,-0.8516564398361806,-0.30249134490962715,-0.763877191991275,0.31323379130913825,0.5582577439454416,0.7488833342612572,1.2127515062338003,0.22345440253291726
SIDM00535,-0.6243878958351592,0.5385331218251954,1.0189021458449663,1.853810707569458,1.7620549783778099,0.15716292595844478,-0.9045860889424523,0.6825104125958753,2.432395055267401,3.161801189110906,1.8049525855874802,-0.8906277509249491,-0.8211420356783167,1.9577277898277738,1.3820833319449377,-0.8215065976036222,1.123520644155594,-0.8062468291392312,0.36642905806119735,-0.17384155557983164,-0.841001509402743,-0.5497338272316132,-0.48600452495800933,1.412812969443092,-0.686838169435616,0.5047724744957894,-0.6737996184685087,0.45942384420212123,2.7949161226344974,1.6615822682688632,2.641564744774441,0.5072323718836593,-0.8524514512327698,0.21943181433034514,-0.6476769232318644,0.20425411839689658,0.3378775562699567,-0.4580684337597329,1.2293264473869134,0.6576173936867544
SIDM01175,-0.5884538631761633,-0.40288743222080925,0.7817635171386484,1.6353656320138292,1.5489274303940013,0.4011337464932083,-0.9615982596366428,-0.4245073927979383,1.4354235456894486,3.5469105013293083,1.7998201793547077,-0.7605322424612411,-0.706066243378416,0.8414571321079203,1.7956168027156507,-0.849374666760745,1.0651108360431538,-0.8086324325069185,0.40276750586305354,-0.04831182288122601,-0.9902605799972523,-0.5221506443793861,-0.6896357201931061,1.7872643401101083,-0.5443406604533007,0.20978443022660095,-0.6736011541123426,0.8782221462021198,2.972901508287232,1.0203784864650542,1.8960089496321528,0.11484241401910059,-0.9706893252124976,-0.05451097907072997,-0.6977713774449176,0.058318294128597355,0.7621979648995028,-0.23159878223967453,1.1206505074451112,1.006788681186619
SIDM00832,-0.5593006625326831,0.08872626535224191,0.589014522012239,1.2817638982756347,1.5527822053583888,0.6731124695863997,-0.9135144896713758,0.9918650130766349,1.5465004650689738,3.31000766458426,1.7168106418114872,-0.6420495356996686,-0.7502759729341836,2.013024142818521,1.2192839677834881,-0.8160615338000177,1.1655701757908707,-0.8277616504340588,0.14190958754002445,-0.5026598054994847,-0.926604203226235,-0.5864468052845945,-0.5160085767156951,1.0894497307880082,-0.627446502877605,-0.733996568533592,-0.8713767057225976,0.7195974124389726,3.368010751321825,-0.39393500745139665,1.284329410159077,0.322835632504852,-0.9231814537627067,-0.526981946776267,-0.6669151199351606,0.39245138619712994,0.5491448712175538,-0.05212111068073101,0.7475943316846514,0.8506930319798088
SIDM00528,-0.5608376983272859,0.30611268143941833,1.3741039386982252,1.6463095790010591,1.1539802879204732,2.2291665752798915,-0.92598597827628,-0.06783886380508222,1.9826661910444556,3.5130768171077955,1.725922450363104,-0.864964924475134,-0.7035131016859033,1.3735715042372714,1.9314051055728718,-0.8138249955645706,0.8218433557327302,-0.8445833883246144,0.11920383778998488,0.16058197180784278,-0.9053041561886661,-0.659505965016374,-0.529319580795457,1.2749985539493924,-0.719542094503155,-0.07740356736491567,-0.5908645250730016,0.7461671161659915,3.509866054745444,-0.15189926836443585,1.3488905415443118,0.1380114479717655,-0.9544434054663913,-0.8542058368493305,-0.749693059532188,0.18513628266007306,0.3756664409984974,1.6822712863582865,1.0527971580626578,0.6281009229039012
SIDM00371,-0.2967721040729689,0.22908006481858756,0.8200872632825815,1.6962369386023173,1.209847475564457,0.4916294207054131,-0.9479895185054629,0.2590879558446424,1.729985979191313,3.5353228694926995,2.4730008905588496,-0.08047990694246183,-0.512545340877352,1.0466341405460236,1.7922133535369038,-0.9251581343387832,1.4321874208516883,0.44488369123493315,0.0998919438941236,-0.09750841922098798,-0.9260888464612834,-0.624346145597381,-0.4740532887930317,1.5158838853519545,-0.7066591262325076,0.7891066378436314,-0.8511241601429244,0.7630499253552683,3.2256201108998175,1.0755737306889126,1.705899811559212,0.28933871523574684,-0.9625374671763451,-0.37972612617435597,-0.7542634694704775,0.3649973234498766,0.8227727170314074,-0.10480086135813718,1.1495211653447321,0.9384724193139096
SIDM00688,-0.5187075529278357,-0.5108309431993817,0.906447653665079,1.0864878425887097,1.25724138491212,0.315978943106973,-0.8266500075876128,0.7570262250817759,0.8236145971271914,3.4582240052504623,1.7626159075827068,1.3260603197295098,-0.6557939150245342,1.5753172329402514,1.1270849389573228,-0.880609697146965,1.106581716598811,-0.7541200862187164,0.3560299802517735,0.3263455175009017,-0.829588477306579,-0.6696721000765851,-0.5709533077445696,1.2894914175056147,-0.5245006803167684,1.042486547036202,-0.8020518935178628,0.54458016577968,3.2691805067235946,-0.474936485687466,0.9869982897424708,-0.10021451317912848,-0.6791115451579323,-0.8651991380992772,-0.6272975972518764,-0.2642230520645521,0.5525538512371825,2.950046862022864,0.9217236519559614,0.940518177153143
SIDM00583,-0.348111763118011,-0.39734029973247087,0.9847133430719294,1.4293931991873563,1.1725880008662863,0.5095194263807016,-0.8828369338783343,-0.4865954653349179,1.6251288162287987,3.5778811399098163,1.3239262901862054,-0.8717826828735368,-0.778040293138393,1.2122312286748211,1.8034570364549616,-0.8765737905217217,0.9320484083267796,-0.8091839955977516,0.4675651816590412,0.14466660071858964,-0.9983772169007209,-0.6719338359661463,-0.5418244796033956,1.4608525379164239,-0.7161441504593054,0.3607857252285753,-0.7660647755869631,0.5839768775414774,2.698191591933959,0.6320251946075305,1.6253400281334918,0.32279579485480625,-0.9258118644439675,-0.7913627494851063,-0.6689651276214105,-0.15515713625809177,0.4640687846886687,-0.35282205581945164,1.1819469712111919,0.9323074329983773
SIDM00188,-0.29162538235122965,0.21699799786748364,0.6736695326123525,1.4951904064821986,1.1824062878281452,0.07661204385134127,-0.9650309997782962,0.15865366983943766,1.6317145964805024,3.5324553535139356,1.8519209692030993,-0.860860076230646,-0.7481785463435948,1.2964270203542094,1.4249683248872356,-0.9227873030017474,0.9203197755081981,-0.8125821052065023,0.2572900206858004,0.14622330512115608,-0.9177751321258325,-0.7350514373598739,-0.6733490830649196,1.8054143577447102,-0.7381913480369375,-0.22043005384853445,-0.6914092562307281,0.7581986222999609,3.196541514033236,-0.20338088397514623,1.5916468785695512,0.3859776662254545,-0.90347117272325,0.23431944291544352,-0.7136375747941952,0.08216860704890655,0.24142092396878748,0.19160480987489015,0.6550096954061235,0.9707858540220233
SIDM00096,-0.6233899482136523,-0.36032231764033734,0.8749955406462935,1.1063227769676727,1.557047094602999,0.35022852981873476,-0.86979793326398,0.23371601532835223,1.2778548911878804,3.316466463073075,1.6696705032705292,-0.07616769886807498,-0.7368054333031183,1.439374412706171,1.3290842177594775,-0.7550966188254302,1.1609591789752638,-0.8028497282437908,-0.21785448092404924,-0.15258426429839766,-0.8229654493347064,-0.6597788536791954,-0.5452364813468787,1.3248847512783435,-0.6427607408860775,-0.228669693617005,-0.6977357209517682,1.0529434400538336,3.14545193758096,0.6362889812436746,2.0565000701439358,0.30600244037748614,-0.9098613017706355,-0.8065419499281646,-0.6906966584288268,0.025465129141989708,0.6356813183452029,0.5900441949937671,1.1767656731870162,0.771636617677464
SIDM00379,-0.3695711677384648,-0.39973384406793305,0.8530367953014527,1.611925396364674,1.450156135286751,0.2234398410237662,-0.8786225988974502,-0.15491664937482474,1.5680481009636045,3.6461874072699585,1.8662748476993705,-0.8904889727534517,-0.4038373072945491,0.9100478348889129,1.3914276904010898,-0.9032170098708285,0.9637763421423761,-0.7862496921352811,0.2379058283769131,0.07884870840808553,-0.8556612912936291,-0.35993044044263023,-0.7245625200573872,1.3055281456100267,-0.5882632238481821,0.29565009013566185,-0.8183422291856447,0.7900214918335833,3.108422835479558,0.34072823354583404,2.082447704085923,0.5350712879072153,-0.9318000890115276,0.549555293783203,-0.7262441975330818,0.006556526566557498,0.75848167073675,1.3476346444192115,1.220618401906221,0.8215189525557057
SIDM00381,-0.4540013109751007,-0.191583275121567,0.6822329418788383,1.7146853537582263,1.8102364136413862,0.8198898820396019,-0.9588896812853989,-0.04074259388100065,1.9603496986899624,3.3746593207158484,1.5844143775097892,0.6215863398934005,-0.7401641322324538,1.4538158151881033,1.0186752681771427,-0.816415368402679,0.8992003743802408,-0.8394824431717806,-0.38740228765548324,-0.19458608648277279,-0.8802918792989475,-0.7648256549096676,-0.6967064844081399,1.0321671082630488,-0.648714621349858,0.11059452186204956,-0.7208437608783117,0.7999766334695455,3.0981178695710607,0.3359998647898897,1.4641003316153645,0.3608790942725092,-0.9381230642637663,-0.8596629960993788,-0.7267329164732911,0.09189831136044584,0.05360695992317911,1.349900591136849,0.22573522693657358,0.27617193350229363
SIDM00606,-0.4782239834993778,-0.27641772849051016,0.8935158567063696,1.6572757398895763,1.5504490238929396,0.6318432561043656,-0.9665163835917618,0.22291935413345607,1.6511865753651325,3.621315897327743,1.5460573865590617,0.7112211728618932,-0.8062115593886322,1.642058818151556,1.1073607169199051,-0.7837036666064161,0.9136154103255584,-0.7884336681682359,-0.13379194857374624,0.013308761976023804,-0.8853048408775477,-0.7180974826445742,-0.5847219275956276,1.1208775376965399,-0.7145954667065694,-0.09791415848090908,-0.7934085273513005,0.4853501215857134,3.389357792788775,1.9006187597956952,1.585890198558427,0.3740652683608146,-0.8987187951184007,-0.8442264693700381,-0.7400194656310045,0.10247368549791624,0.5106496042932656,0.9865058680145916,0.8245752296671925,0.9325643220309302
SIDM00541,-0.6841361005325504,0.2603090325193004,0.995966688885744,1.5383312692923694,1.126303384257736,0.8649847231901199,-0.919381300312925,0.7151974406554226,1.9373066354913426,3.2119277684415497,1.7380837236449824,-0.5997824950014395,-0.8247304854617132,1.9858215129342076,1.127979154957475,-0.9398648655210794,1.1386136625433274,-0.8175004035014808,-0.129365465082491,0.1454866018916204,-0.8586549777012669,-0.6731331280813869,-0.5114729019491712,1.4821184852134426,-0.719157532014093,-0.8072741037541067,-0.9011647973945389,0.7233918501589078,3.672430510286218,-0.41267358410094684,1.6026204549149767,0.2806030491380387,-0.5850149330485929,-0.9122020768950647,-0.6268416119212071,-0.10089873457717385,0.6071654028948018,0.5192379114051784,0.7948228380553857,0.8781461092837477
SIDM00808,-0.664384477081289,-0.42704709268154784,0.9006144915120586,0.8493774562105132,1.4252062157316616,0.7623072325823983,-0.907748634020577,-0.11342834042224018,1.5558631996838097,3.287487831900073,1.9635704630125166,-0.6145739219005835,-0.7880407489787878,1.1978368190040225,1.7727214599056773,-0.7670775133388367,0.9288127550031394,-0.7371571155106913,0.7925239930561134,0.29589880245635125,-0.7602992864978528,-0.6335811779730862,-0.5962871368972256,1.257891857332039,-0.7100730009702022,-0.02619932432137511,-0.7084788189710148,0.8812153763042111,3.1484523025746114,0.007438024771797903,1.2471947976867088,-0.006869602844415244,-0.8659329704559362,-0.641855818510672,-0.6316543743535459,0.3581880594480078,0.1622635624307906,2.853194488334276,1.0222349314189794,0.5438539456664673
SIDM00377,-0.17150724079639781,-0.33990617167647064,1.3861630324063667,1.5998539224300579,1.6714025854992067,0.012564231132011142,-0.9188931926314559,-0.5730073350528466,1.530352850642734,3.441262835708139,1.983897786612728,-0.7730826469364926,-0.2489595173359707,0.8428709928612016,1.5790872483173617,-0.914432741380896,1.165359733061532,-0.821668774987172,0.6191576244891496,-0.10332318009356964,-0.9205654069864001,-0.3675936653947902,-0.5742155628479743,1.044987695010516,-0.5690751988352362,0.33802750502402445,-0.8187938200902052,0.49101473692024716,3.3765598452640266,0.679834505047235,2.1210643879969195,0.3798678387279498,-1.0005266030905517,-0.13114090328510755,-0.6480774211227349,0.06403618959641423,0.7969061386764846,1.2529240493707394,1.273221799758541,1.056739423139786
SIDM00289,-0.09580167175993899,-0.3637638512077762,0.5818138158208213,1.0892469288082707,1.1303569381276233,1.0938989697819608,-0.8811495733609105,0.4465875232225307,1.5587746308822104,3.395454244533339,1.416299902075961,-0.8845476992857586,-0.8269249483241984,1.444964942034543,0.9519547749095899,-0.7370785558288376,1.0723801604106675,-0.8302842033460873,0.21331117289200022,-0.006492266773168153,-0.8434886385041893,-0.750793527458905,-0.7955665341702653,0.8832470891885612,-0.6394306633837207,0.2066303731646965,-0.7840753167584621,1.3930583834868924,3.1115541684076233,0.13563778613972766,1.6026128388420053,0.1363395852265214,-0.9768391329867846,-0.8633378706485058,-0.6723484605516243,0.0864116073003006,-0.09888060792430281,2.9455243208240462,1.050623700818168,0.4643816834204256
SIDM00064,-0.4138961048489456,-0.19196297071265722,0.7756857005552892,1.3574065410593799,1.5882199321567225,0.43869619122774706,-0.9123621078431082,-0.3030250522786883,1.695924094261912,3.503234039704067,2.248994568421047,-0.7732418219929786,-0.7537113218522952,1.4705039436620293,1.4690023989901906,-0.8544349062178442,1.0244958027937663,-0.8099964169507144,0.17680838798862486,0.014583643486281671,-0.9178727902820927,-0.6549175107811238,-0.4617966232695933,1.2234990532619305,-0.7026560385321637,-0.2365058992227667,-0.8645608016197368,0.43279137902542764,3.2979836354098047,1.4998555713469155,1.694452568714885,0.28828501520429584,-0.9461626660732365,-0.6296089640916711,-0.6649062262694905,0.23094367417504114,0.6238322420935616,-0.17777448245978722,1.3888139480505164,0.9972748571332428
SIDM01097,-0.31151395579871693,-0.03620336918244401,0.661832868655258,1.603727469913818,1.6512989855054525,0.09380068514884425,-0.9147065944606302,0.2715914557256119,1.5323829656994858,3.364372746098198,2.200711454029534,-0.8972887614950884,-0.8016087013009077,1.4669615292869376,1.020009106606994,-0.996893727142585,1.2811770320014775,-0.7217593676562843,0.21267231804038259,-0.18071077210127282,-0.7701112278201565,-0.6302837921961202,-0.7191832256767565,1.3036199490315832,-0.6623053853558089,0.31498678716781536,-0.7346391113149705,0.9457904298028138,3.309752553256646,1.5705457618346286,1.8141636768726275,0.3453372867109749,-0.7389844558104053,-0.8128357734151566,-0.6978488043303631,0.21109064065206606,0.47689683290508844,1.94835222528338,1.4135917009926553,0.7016265734962427
SIDM00350,-0.32773702652703035,-0.409371448230733,1.4122046463222395,1.255494865870176,1.0734910725731743,0.6289277041184204,-0.9381418284279387,-0.1523293474907712,1.8410604423846368,3.4396994573043083,1.5701554130227766,0.9589032457246153,-0.8128012569281005,1.4752942371146172,1.2970107367442232,-0.8893440915403592,0.9441118178808261,-0.7633179311184087,0.09252411558471971,-0.1389098795436018,-0.8715792326907521,-0.6942397472703208,-0.6750715212816945,1.3727751743317447,-0.6875094462165684,0.048391414298696915,-0.7183003413267153,0.5086275926276589,2.4343272505068025,1.775169225683493,1.7049224351425394,0.4750591350033142,-0.9661080139449943,-0.8705945534937187,-0.6744111144367243,0.16051063198709536,0.4946478635852196,2.15939836748829,0.7175192026684887,0.9415442956661192
SIDM01163,-0.42000888831490807,-0.22185113957194696,0.7575218622217306,1.533586369878672,1.3020727744578329,0.9497725624822322,-0.8763618435414938,0.6273124724930915,1.5095283178832002,3.2477396667979153,1.924401156393211,-0.9335076087984456,-0.793519212575565,1.8182299777517579,1.6145337152990122,-0.8609827556758191,1.1291966732350582,-0.8663810686610158,-0.23609723478933384,-0.44907276700335896,-1.0243801509497363,-0.6713641408623728,-0.6737450924127476,1.8507202074527185,-0.694973781671783,-0.0012177049059611605,-0.7045427620042338,0.3527497020867612,3.255663873616594,1.4148536277197623,1.8812466802772088,0.6982782918806009,-0.9074030579247147,0.23436931666176752,-0.7371116676276253,0.5469152001697263,0.4922364704369184,-0.4626470092209627,1.036483580662343,0.5190450540225814
SIDM00375,-0.5082156254844421,-0.33097653828560714,1.1757001722903389,1.6983214821400645,1.1027913844536248,0.3258430685127062,-0.9390710938801686,-0.06211552575645078,1.7809951250015077,3.430494428658327,1.7745648446801265,0.7803954104625023,-0.8305357591741361,1.2122107926469945,0.8384703070664001,-0.8545659194346255,1.1450259938301428,-0.9041062081738612,-0.07945285667336488,-0.29888220612334654,-0.9721347780507816,-0.7258960869871797,-0.6004375288105538,1.139858898495687,-0.7088525344472373,0.11838685343304926,-0.8992519574644767,0.4641532735665439,3.092551661819336,-0.28926732483481155,1.5211087241349455,0.18413354139864646,-0.8866849872374543,-0.6250995935129388,-0.7281967477606329,0.006625954490713575,0.2378652902586592,0.87013860503031,0.8272500888984813,0.7446250060703429
SIDM00600,-0.5398161008700332,-0.291494502392777,0.43957756373312035,1.3580488863679412,1.7956964984304575,0.7712780180335309,-0.9169076502846744,-0.10222001432912507,1.4136045255260106,3.252020637276343,1.7848356948396906,-0.7603838560592879,-0.7455317970974495,1.21168971868252,1.5274793589203515,-0.8246190506787597,1.2552227319213012,-0.8229101118287202,-0.24396031650283245,-0.16710866683350403,-0.8638107124159738,-0.5991979832413089,-0.4847092468112456,2.017482444805815,-0.7691636472886433,-0.1592045160661146,-0.7918389083399805,0.7016863049056248,2.9439495032485627,1.3564752194821312,1.8531663344885376,0.38614460803967365,-0.8714963382724168,0.058145649375200927,-0.6911258581665133,0.19467132543520368,0.7548911098512038,-0.44909005491576026,0.9772578984310971,0.8640733557404591
SIDM00367,-0.38606549257470246,-0.023615863108451846,0.6370033684308217,1.7297686592577377,1.617918117226489,1.0642948450948357,-0.8899818628111896,-0.06683297358181006,1.348768074093986,3.3919812983968036,2.0647794903828594,-0.6995632237714023,-0.7856311297878872,1.5012919132124916,0.9895815341973928,-0.9159053011899957,1.0045141199396472,-0.7758130235506208,0.20907144767523095,0.015661243568005738,-0.9217130692786205,-0.7242680260649756,-0.6989555902159346,1.0348927054249195,-0.6123780429075943,0.06602306163494359,-0.7507301015761414,0.8650558142943715,3.7106556793812357,1.295192053542811,1.7577977670651905,0.5819189567147067,-0.9156841276111574,-0.8882559585471501,-0.7180554489063795,0.1413386124095657,0.2464426090734931,0.8711782440370855,0.631920697296201,0.5296623650239194
SIDM00632,-0.6717412582543285,-0.3309008584990692,0.8006301524244969,0.8599436542840115,1.5351054564720585,0.418702412432343,-0.9030341521205864,0.8540217596349643,1.4980375470296303,3.0813112952569215,1.7421393094487858,-0.7635080374528126,-0.7293009861702142,1.8965061510475811,1.2492533119334357,-0.8930347352046394,1.205101846914786,-0.7429811575428912,-0.03867725576953074,0.21228496919625886,-0.8027659868022764,-0.5378267436920632,-0.5712321582459062,1.6523006222406162,-0.6767018992653309,-0.2352123898656534,-0.7973969173123195,0.9143207642208749,2.9331975165942983,0.21477338622513129,1.1878993866812289,0.14652034206757303,-0.6432073550756872,1.6986515376520606,-0.7098865825544239,0.2679919145055353,0.6717289939261963,2.699076977592106,1.2530606538706766,0.44373327355684467
SIDM00550,-0.4459664452398691,-0.25582573690749294,1.0450501052384233,1.669350872629671,1.096711467786661,0.7884440816507263,-0.930622149870572,-0.09826864612484448,1.6354278631474044,3.443523165694684,1.8237838990947675,-0.5711854263668849,-0.7110681177931468,1.63645382131542,1.3515992555512282,-0.8932820526924872,1.3852977537286637,-0.8380721218462536,0.15888473172416134,0.6928919813560083,-0.8241565719500479,-0.6054978723599082,-0.55748026332015,1.6066349411759104,-0.6968918307753322,-0.5825416739213023,-0.7261463228489702,0.6465240239001226,3.381184073867287,-0.22929995781743123,1.4291744080730107,1.1429937914304378,-0.8044565041485838,0.4343388574876529,-0.6938928698212117,0.1742457129773791,-0.05357336985536537,-0.4639551951627141,0.7705539448985125,0.7592844005359254
SIDM00230,-0.5745807344746707,-0.16228076784636347,0.5875845528508866,1.6399133342717978,1.8749552229414177,1.871703150071787,-0.8011413559605566,0.8510941494156995,1.643488959863569,3.4641005792740645,1.7807576033642807,-0.5341759241111748,-0.7991276468273005,1.1193584286942981,0.945018084152548,-0.8946291497693568,0.7059363448456983,-0.8585843904796825,0.2915839822834875,-0.14247558657533657,-0.854052414114608,-0.768776651535221,-0.33990734891011487,0.850743534917307,-0.6028940140972724,-0.3017863191538295,-0.6963910270654887,1.079834052854295,3.206365639216887,0.5143685700418567,1.818155516882049,0.36279363432483686,0.04064433924223128,-0.7822133485915354,-0.6869573591182915,0.06247864165358611,-0.06300228408235509,-0.28240697708112805,0.8642932378248671,0.6776736943178397
SIDM01206,-0.36087242490909177,-0.23825177027941402,0.52416746048558,1.695937508375635,1.3393524271464345,1.594990473136461,-0.7905345148035688,0.5508247837018163,1.7957805196513035,3.260982406129491,2.072296060674304,-0.6427635405566703,-0.7615987868294958,1.134703681144034,0.9430603041492418,-0.8150558053956923,1.094898995261592,-0.768261852656505,0.5367334689628382,-0.4701605813197192,-0.8667867668232833,-0.6693616259985133,-0.7394992635450305,0.31871929349212,-0.7108048811646648,0.0514457472633171,-0.7436882219819726,1.004704714031009,3.391135176471689,0.8806463043240458,1.8443913841609116,0.6346850684858608,-0.7882720219579119,0.008824616785181373,-0.7529146523980949,0.41900589616776335,0.6480253670070015,-0.2139633962300137,1.2629316320825927,0.45013879214312846
