,JUN,FRS2,CALM2,CALM1,PDPK1,RPS6KA6,TP73,MAP3K5,RPS6KA5,BRAF,MAP3K1,MAP3K3,IKBKB,ABL1,AKT1,SHC4,AKT2,NRAS,AKT3,SH2B1,NFKB1,NFKBIB,NFKBIA,NFKBIE,PIK3R5,MAPK14,MAPK12,RELA,KRAS,SHC3,TRAF6,NGF,CALML5,BDNF,NGFR,SH2B3,CSK,CAMK4,YWHAB,BCL2,CAMK2A,CAMK2B,CAMK2D,FOXO3,CAMK2G,IRS2,SORT1,CALML3,CRK,SH2B2,CRKL,PLCG1,PLCG2,YWHAZ,ARHGDIA,CALM3,YWHAH,ARHGDIB,YWHAG,YWHAE,CDC42,SOS2,PTPN11,RAF1,SHC1,RIPK2,RHOA,BAD,IRAK4,PRKCD,MAPK9,MAPK10,MAGED1,MAPK11,MAP2K2,MAPK13,MAP2K1,BAX,MAP2K7,MAP2K5,RPS6KA2,RAPGEF1,RPS6KA3,GRB2,MAPK3,RPS6KA4,MAPK7,KIDINS220,RAC1,SOS1,MAPK1,RPS6KA1,YWHAQ,HRAS,MAPK8,PRDM4,MAPKAPK2,GSK3B,PSEN1,IRAK2,NTF3,IRAK1,RAP1A,PIK3R3,RAP1B,IRAK3,TP53,PIK3CA,PIK3CB,PIK3CD,GAB1,FASLG,SHC2,ATF4,IRS1,ZNF274,NTRK2,PIK3CG,IRS4,NTRK1,PIK3R1,PIK3R2,CALML6,NTRK3
SIDM00287,-0.44791465243890116,-0.4100080823099721,2.8716767438091115,1.9416345744962331,1.2199538885734371,-0.9503718055358739,-0.8389150044737266,0.6421867671282178,-0.23970153739917874,0.26641505873834237,2.151594609223104,-0.26711953414318923,-0.01872403472351721,0.35625132376396224,-0.16603675231689133,-0.8480594731194361,-0.14501998111621067,1.1393686553554083,-0.35132029590466524,-0.15271902077498328,2.117857713941904,0.09389028161514816,1.919638662813556,1.075825953702213,-0.7524367385302658,0.3376443106837122,0.5856375145698568,-0.03191541929463861,0.8976974526707012,-0.9060485420683908,-0.27389050253590935,-0.7364381981973018,-0.8288119790818661,-0.8011694277836877,-0.7753894620693357,-0.0724284440629879,1.285878346588515,0.37736757752171424,2.112045977426572,1.5183830722800236,-0.7304315895193454,-0.8049705620913559,0.743303834946363,1.4495380962429094,0.004333139938474145,0.9554892288956248,-0.018778063341926048,-0.7994025508835605,0.3970580648845445,0.6373259950398423,0.44085171871903334,0.17391819942404368,2.3661280945497456,3.1897372341112895,0.7540926143431634,0.19317751437497366,2.182782542501211,2.8792959693248705,0.10188874913014685,-0.3081508296561038,-0.16962856165988047,0.18809702850283933,-0.4838177971746375,0.7528611131854509,0.73224733423872,1.6884329456689278,2.2365832718100855,0.870720184153855,0.29488587461742166,0.9838648603561931,0.4333373240815718,-0.8427573881894777,2.264695767851245,-0.38706612135877727,1.535980899583403,0.4843226784623103,1.5632028162458682,0.9746745037278188,-0.029369830811899488,0.09393216669348034,-0.055037782474524816,0.46504857924816384,1.2335166540005955,2.054865156645384,0.4995718516377365,-0.7652800166362433,-0.3357229996163999,0.23785269173124074,2.477784190265679,0.8578903185314617,0.4490881351206856,0.6486293803720289,1.7334604323622564,0.7197016423783402,-0.2508198485379599,0.9097752606623488,0.2704663774574876,1.5865756241323625,0.40473241210961114,-0.8699319270304455,-0.6607052482457036,2.3658173018365707,1.340079953741439,-0.5426797959529325,-0.9775924611888237,-0.7143745463336626,-0.5735394779709712,1.0622966788842787,-0.23206268309179362,-0.39912442783386387,0.4375791838946465,-0.7964238304938526,-0.8327483060985553,3.779599601367601,-0.19312717111981767,0.5685177183318921,-0.8492619758397582,0.2658767028284825,-0.6487848207712957,-1.0448715857743802,-0.14705908636491452,-0.4132064918265447,-0.5204812954977684,-0.863787043569254
SIDM00501,1.034389524304965,-0.24486694721083158,3.3708972749163557,2.2081233799872537,0.7096280642722437,-0.8365324377124893,-0.7168459539649458,0.7263293788599499,-0.42500937717446485,-0.30605582684645366,1.0118251460145014,-0.2776631214804235,-0.3354216102298577,0.3069263291236318,-0.10107281201288283,-0.9065762774559855,-0.6544725595284432,1.7412313129548866,-0.6393460750679163,-0.5543460286566841,1.917544895062909,-0.21522064006947467,1.673765298023505,0.5039305893025979,-0.6823538431485053,0.07226343743980536,0.3002757628003775,-0.12654944698927517,0.3782763500643282,-0.8426352770281202,0.019171629015959264,0.015592371158065834,0.6255278074279452,-0.8293741120053902,-0.692708789957616,-0.6842930877031776,0.547279552730285,-0.9569297182936928,2.3742256522092107,-0.7615765536880463,-0.8395242416643101,-0.7725506467111001,0.03716293711290224,1.2628832371226268,0.02760718266635506,0.8992286775292231,0.7647437751488628,0.2696232844737759,1.484991003048923,-0.6826668332235519,0.18793650992473246,-0.27930242641388714,-0.43500609670057283,2.920101630011081,0.9345131389796006,0.11452422511173738,2.225283970103897,2.2469485068551913,0.02154957530248769,0.02962392916788783,-0.006892891366814071,-0.10319814208587658,-0.43992210489705685,0.5477228056613499,0.6722305026297912,1.0340970550229873,2.465830587982173,1.2113624503255673,-0.14870519564625265,0.126378330910825,0.4101605461634657,-0.49580231273074604,1.2489625746670132,-0.673779106828815,1.1296701961068587,1.1873490548236187,1.8842031195511004,0.6858965198251193,-0.2264127019146878,-0.42449215039921256,-0.7995622378561625,-0.10712259716524454,1.3218307684148096,1.7067267359818112,-0.040811905099081024,-0.48654121449845467,0.5003389895826467,0.028995274459989392,2.566887101407337,0.4504278823713664,0.4062419843881569,-0.14108769335055882,1.9595307673595208,1.911191230187089,-0.32194595691441297,1.0320672170295209,-0.03230787961874886,1.537704897838038,0.630369535175545,-0.8137649389536511,-0.06601741601856861,2.3837552802893,1.6765986468481888,-0.62696677778688,-1.0054974094423228,-0.7251617897353226,-0.6952809951175342,0.911394823400239,0.3508589576492462,-0.7220169043483513,-0.6279916160355976,-0.8571686264148453,-0.7651644320139294,3.143609523244598,0.11941033038570012,0.44009846421573046,-0.8530141939751869,-0.8403185604381861,-0.6998295001548326,-1.0856015989690124,-0.5873014731319226,-0.3705197232310312,-0.625881328774126,-0.8138298181783311
SIDM01237,1.1270427848251214,-0.3634844794542621,3.1278499545550704,1.8956045391744116,2.1456492152928734,-0.7840103745074273,-0.7154589164041394,-0.7940563937167984,-0.5823212979969131,-0.3931792639679929,1.6098742704403193,-0.17597159923986852,-0.11760306110160097,0.5401454197869842,-0.13920741224033334,-0.8815238145415629,-0.5200611843118137,1.511502283905114,-0.8423123123444636,-0.19099907487556889,1.8770392795191937,0.09028838378348956,1.7010842188787725,1.242453890517032,-0.6943085188330228,0.42433921416356707,0.07624361334690263,0.027843189262590978,0.09223049820940984,-0.8103004270075197,-0.32037782886446575,-0.753221595793516,-0.764326486269298,-0.8427568492502334,-0.7206871827791611,-0.22828648724891135,0.4503268616230875,-0.8162245049570502,2.256618718853002,-0.5468755307967849,-0.7348716620365733,-0.7563659439869677,0.04720743530107858,1.7596373526168048,-0.08054108467391334,-0.7518363851380206,1.0924537132173824,-0.7894548343478597,1.2426126006530709,-0.6982372457182671,0.32457766868717614,0.232642860412047,-0.6121167962403725,2.7896042766166063,0.8515780521623192,0.0765533825128931,2.2438036626950177,-0.17319172129121632,-0.10346320091718615,-0.10775520669824895,-0.06730923597369122,0.25807031993053126,-0.5395467627621859,0.6563676367332271,1.0340841443126672,0.9143807004628925,2.511471143593769,0.24110741574898598,-0.41855494200755666,1.0346778555916567,0.2880573843806928,-0.8263014718573863,2.011046605006083,-0.6889839882600777,1.4790072934528793,1.6684451742452815,1.6088123919335544,1.1732084586843,0.011021338605782673,-0.10052651897628678,-0.8214228253321808,0.09296109292797788,2.4538570275833695,1.9456184629226783,0.34147463163287844,-0.6870718042629949,-0.13336996959739195,0.46329543271595036,2.3310091594635165,1.3383121113306728,0.5757295624386755,0.6119035832435268,1.670835667612069,0.6819024751608411,0.052634712835418464,1.0443049862410667,-0.12229325050443864,1.304504271519197,1.244618829897214,0.44646920277976687,-0.6561996493852628,2.0280913990726055,0.9133675775264951,-0.6444453462439135,-0.8523542452870337,-0.8791169804833769,-0.6582246876516411,0.7965156284168613,0.14412027962891638,-0.3566779357558971,-0.4345216034774364,-0.8395979189222882,0.9987361017834354,3.6407987290054806,0.6615460382468887,0.547600109824611,-0.8546119202143523,-0.8640901987167886,-0.7544889037598967,-1.004824908024691,0.39551167851621194,-0.15192538596189678,-0.5424811549466814,-0.7905467395004812
SIDM01228,-0.5300481736056314,-0.31823833318353134,3.1771702343998474,2.507174377689132,0.9178105758375062,-0.7712335263772903,-0.8208851788454792,-0.5396325020280379,-0.597633371502775,-0.27337705829379694,0.7611580467375786,-0.35447462976532385,-0.24478764650727164,0.22493398910018086,-0.20169852103104666,-0.39890431665750603,-0.6749639337317728,1.8288424506905039,-0.4329254448535655,-0.43220676194930874,1.4356911491724433,-0.09161167003049828,0.6189866323582133,0.32538425534208226,-0.7626555857010133,-0.07765223102235896,0.5468744494411687,-0.2540778533710618,1.5265287753308647,-0.7303958872785596,-0.0949286450882999,-0.6944881373111291,-0.923893791385399,-0.8229303505778534,-0.5239536307132122,-0.44297198006068833,0.21877297324403278,-0.15523733118589833,1.9763178876031013,-0.2991812580674923,-0.8497339307219652,-0.8510612828774792,-0.49266131537344854,0.6169680019670769,-0.31458620001049054,2.085849691776994,0.7981133843934269,-0.706347163696846,1.1290103534255702,-0.7543607398519621,1.1065749195410783,0.5413559508685348,0.27042049269169594,3.4739241757984867,0.5358342842201511,0.33034181380345123,2.2291922412989997,-0.600275333091869,0.011015705824074913,-0.029758573452787814,0.12311969617081642,-0.10837213606848009,-0.4379468241172461,0.6542020961731108,0.8468697337182592,0.9458330669811207,2.494043191963205,1.1196931282998268,0.1695178095745458,0.8202491160368337,0.3039685219144913,-0.7976519881589551,2.4555801273086493,-0.46498395994679004,1.5193478316999696,-0.6726173880214714,1.3535328082270357,1.008023276855448,-0.21356674251546065,-0.35643099933822536,-0.3626080683167843,-0.37420575324248034,0.9049846228794189,1.5662646841109331,0.6497823038801772,-0.8132268231091196,-0.1422959610668323,0.2458260170999548,2.479565674859984,0.6222358264531802,0.26194317452487714,0.34075116616184803,2.1501314508488965,1.185548311057611,-0.4638022496228853,1.04052436352432,-0.14163422765354933,1.206689615014639,0.6304591083868872,-0.8026731667044347,-0.7250474459165644,1.884918102123564,1.5511739844660108,-0.657768686610305,-0.8443785699004307,-0.8720978252018906,-0.7686201101732226,0.9679476160964319,-0.08007949381619385,-0.6110843344953972,-0.48584524253328515,-0.865823075616135,0.39392911163010425,3.5380031761819386,-0.4259243631307149,0.22420372232910846,-0.830408523958333,-0.8002776745837133,-0.8887442488631846,0.03613371695836672,-0.23947305264718002,-0.48965105397372094,-0.664707776042494,-0.8513315098220273
SIDM00935,2.266974014323038,-0.21845830049586398,2.93499392020389,2.434740020490315,1.073604611397101,-0.9102610126285595,-0.8089554322057483,1.1750179214545615,-0.16482599466874084,-0.18161886684954623,1.1647866835172647,-0.38124893912663216,-0.10656788956042167,0.4322298820365698,-0.21347749447054482,-0.9494319901664702,-0.5134407783229156,1.4642250876161569,-0.5476846642733483,-0.2599540608819658,2.430609392827713,-0.04129811593544796,2.766680373100583,1.1163522522371006,-0.7956985683794756,0.28572936436574115,-0.09990265166575894,0.615423509330896,0.5042003748129689,-0.927034431224714,0.26915659306531364,-0.5108869906761062,-0.9263197328313121,-0.6227041150774362,-0.6191571382944713,-0.5992120756134508,0.19269850686742815,-0.8831245762882691,2.434259316639988,-0.7643057085215433,-0.7746668259996198,-0.8283698313694643,0.048535529845460966,2.086610082299306,0.39977772211224183,1.1405526158803583,0.4809398212918662,-0.5545311973430508,0.9355793833461368,-0.8418990288554233,0.5151995495133846,-0.3292875889451373,-0.0319784734105198,3.3798907363071238,0.6094712053668365,0.29951069962838817,2.101778778321367,2.486611220748342,-0.11998988171807011,-0.18469199466046227,-0.08717308360727694,0.1620218551850176,-0.5047194818963128,0.6809159403663182,1.3043570649786445,1.718494583746501,2.448885120080468,1.6749431209452972,-0.17152860284583457,0.8641750263104326,0.44712288797231875,0.33767503280536665,2.1639257061547563,-0.6620719255240035,1.0147479116837084,0.7030257053832021,1.653553362459346,0.7833276340052532,-0.2358652630394229,-0.3429946229485811,-0.8065896878627632,-0.10504830982947129,0.8636518259699676,1.7104800234702868,0.7280775017093533,-0.6057097112144983,-0.1520172059081213,0.14153475718398276,2.7373287280314567,0.8412482158246862,0.7018484905057664,0.2612774331593692,1.9131139778411301,0.9346144309013533,-0.44156136607006047,1.1635811891483627,-0.004336514675591048,1.9090210354683577,1.2141738398773885,0.4012536278440604,-0.6287790188352387,1.9104660293835336,1.5776143486238055,-0.5346392167965495,-0.7910092583198481,-0.6671776062458147,-0.7173067554684684,1.1829388693704013,0.2282746116058095,-0.6055756929307269,-0.3432572481265045,-0.8232677033470087,-0.8653048048140075,3.3744856847462232,-0.2076565810593074,0.2400897220748454,-0.9042797121238567,-0.8618642426969134,-0.739735435253002,-1.046850122563254,-0.3919044267795445,-0.578614637178898,-0.7117513331319198,-0.8679876168049298
SIDM00954,1.944807955358244,-0.30208235479448364,3.387558978197769,2.459999947509828,1.0451784708169534,-0.6839147298502064,-0.71271973127909,1.1486528881993692,-0.32640731426496733,-0.1715381532430205,1.375008281277583,-0.16031676237228437,-0.2701413206229706,-0.008529326513387541,-0.028047598711684947,-0.5860487069712962,-0.6266369156706433,1.1088443382581243,-0.40102366835541975,-0.2639178374213989,1.471396158244161,-0.1344931273097794,1.4855193212670113,0.6662557095612132,-0.7857303265973204,0.5328497682745036,-0.07282665976491981,-0.1455366724001937,0.6445383266412401,-0.8054096697871198,-0.3526011333920914,-0.6819847473628086,2.233187683667954,-0.8091091816196313,-0.6721965243756791,-0.635369474407263,0.1632876944480069,-0.8518141359821253,2.3192448632937066,-0.02971944610267154,-0.8672843503817735,-0.8351077613091769,0.45360881607250847,1.5004738757242702,-0.05250747433399349,1.9790725607443358,1.222870533298198,-0.7644328303588787,1.3821403465993434,-0.4472789772286357,0.331773652650007,0.3420249084616026,-0.3080685997339211,2.9680899416830546,0.33953984557217504,-0.04195087568901059,2.6230297657696333,-0.07551724363180515,0.13903304053718454,-0.07049813731637984,-0.3250465864674593,0.5188312199963466,-0.543496256952195,0.8246899304141625,0.701386712337212,1.3475300348816894,2.6337968387394115,1.2020342809399565,-0.5002287510746958,0.9117757670448278,0.8231663380284298,-0.8546867748592724,1.7789277117131241,-0.7717741848704053,1.0298713863013171,0.05685688764008655,1.288151608941373,1.174718393759583,-0.06761201867250535,-0.3134573767093332,-0.639007914164234,-0.32188253425610497,1.0512059387937374,1.276752982028187,0.27133647468581845,-0.7266830630133732,0.2643167897473115,0.2422932164995369,2.485885362317187,0.9405830042547784,0.4458067437393115,0.3318988883945738,2.2582595181077405,1.2667586167309697,0.022121784681754277,1.0253699135749614,0.0341513004471258,1.4359680351427688,0.4471549598330473,-0.8154829186620115,-0.6597732846050526,2.428468385947127,1.6977258711238148,0.2525535340012439,-0.940194555999693,-0.8591609385476958,-0.7749193069004289,0.5630518394083167,0.39935288433891286,-0.752935128011803,-0.18027878683391874,-0.8319913018724475,-0.688460953242285,3.53447282811874,0.5935761937995058,0.5123487863932998,-0.7055095824727565,-0.8445947989138597,-0.8465353426268751,-0.9733191007910702,-0.09409160533418277,-0.3818347796136125,-0.8032478124532254,-0.8238208641033655
SIDM00951,0.29429148785912257,-0.3840005983650131,-0.8332603303100105,2.5424681688234685,1.1014502282998349,-0.9336980666278434,-0.7443994279708945,0.8625058815318264,-0.11410284743943046,-0.5691130467077605,1.1909668148428179,-0.15810928464125204,0.3350274309833577,0.41855266271695524,-0.09899319922377411,-0.8841114461064601,-0.4778872470691533,1.8221297008845552,-0.7875640390625873,-0.23205711222519773,0.17521608579302336,-0.16598060756793845,0.6328488795747252,0.5752467612290894,0.037540494473647594,0.43490319045862164,-0.53196178773289,-0.04474041174274417,0.6790054677770981,-0.994608973575695,-0.16980725820506581,-0.727486853001952,-0.8991366824832056,-0.9006051714397115,-0.7690130670349835,-0.197818656149218,1.2545429478959247,-0.8227017351977407,2.301100903812033,-0.1275799347323353,-0.7757181515252436,-0.8242306290987528,-0.367544275804714,1.9948777972066103,0.0835648070275871,1.0533843752167256,0.6970055151556988,-0.7089149099972976,0.4270844692326513,-0.7031339266365922,0.7868049449584761,0.6849863970143055,0.4366794700213611,3.2019094101540375,0.6365431271857185,0.6555081564941262,2.479589620575711,3.1295250997981054,-0.07413337148197945,-0.034505012048601055,-0.03663936516643893,0.29579125022673286,-0.4502733795874832,1.132580168071797,0.15203743450790064,-0.697292589198195,2.712577440984683,0.49527122789317674,0.6623335534482259,0.4537692041859197,0.5319558582919087,-0.8366333398530408,2.547284651182095,-0.4550975658519203,1.4330909336342323,-0.4656928091766364,1.5488261209634735,0.5873722498729061,-0.27952558214021866,-0.011358534853876003,-0.6804775302009682,-0.12830105329230646,1.3902298284532777,1.8466017785610043,0.29185446228037476,-0.7315893024163652,0.6072879886331217,0.46946824108003055,1.9524797251145243,1.24641516926108,0.9413794031996321,0.2487209434399964,2.099143505652665,0.9304128833351122,0.12456405517951209,1.1585989038076234,-0.11951009525579634,1.8307623543427138,0.5893206405188021,-0.9102569983236627,-0.5168668700527516,1.4255669882998516,1.5206919839344104,-0.0413213634923143,-0.8154740281698123,-0.8248723472294857,-0.2972547828561499,1.1489909460629997,-0.3844818213288579,-0.44590795319460247,-0.7298765815701701,-0.754596847712084,-0.8626589793128749,3.550759575284756,-0.33602398142924833,0.36361746192172545,-0.8462648949518602,-0.3221703690017723,-0.785771683240173,-0.9262111653866442,0.573613571226846,-0.41613768632736514,-0.6310294794827623,-0.8769589289343205
SIDM00948,1.2398691120351792,-0.3885982602012363,2.574610015700067,2.1116192088494463,1.218476867058527,-0.8346273111307017,-0.8288989431283271,1.1258982393416628,0.5675009559527129,0.9308181012831688,1.5382905869259895,-0.06503842618319917,0.09359301664199719,0.16359900323812218,-0.3193467649372459,-0.8506304563402729,-0.5812319571227624,1.2970227271854295,-0.8065231704815924,-0.5282824523029663,2.5860593437961112,0.8376585072031574,2.702924891082676,1.420389850140089,-0.6918141309714403,0.49784064817047813,0.4181260828083104,0.16801751666490733,0.7426266703331588,-0.9946587781320054,0.16114016879734708,-0.6873908596808592,-0.917975950080519,-0.8368126612909933,-0.7703652805481265,0.10194052034045584,1.1855262237131683,0.8059239203590962,2.112582028902933,-0.6815563014240341,-0.7409323986769186,-0.8096924972590586,1.2122898740150405,1.4784860827992787,0.01347606472370415,0.6141778055391842,-0.4747122966969471,-0.8278755344936569,0.76400371403229,0.019375655062013795,0.586477058866301,0.17186363990252893,2.0567220374655704,3.0345607635211516,0.6568681620021717,0.18709549254897556,2.417928634194301,2.488458230538533,0.07976785658843434,-0.06786257692767148,0.23704302902016935,0.4295762708073065,-0.5014177764407383,1.089299889487142,0.5414236436528124,1.6142076450979062,2.341386163391305,0.9585974778468236,0.4616760614514244,0.38774524858930104,0.6763892863402636,-0.777505479137698,1.5920813428718894,-0.5042835696751302,1.22421490580513,-0.18229876544052354,1.8118245017251828,0.963518555807457,0.20607991751828336,-0.084642595325761,-0.8038977147899691,0.5128177262129388,1.0600655974865336,1.9709061618006265,0.3603771260163697,-0.7778555677736484,-0.19143785452086687,0.4964461224097352,1.8361249345019206,0.5509439140387367,0.793811046481461,0.5240182110650248,1.8664716911514845,0.8484589989470694,-0.1118757494682813,1.1132140349347839,-0.09437442624206975,1.4226319699920495,0.6044054858320899,-0.8468172230904982,-0.4542919844229922,1.8838991106581011,1.6081498751121739,-0.4577634677504733,-0.8151171672847616,-0.8422496224582322,-0.5010848202932132,1.2306923377955337,0.02914526956034655,-0.5145639848305096,0.28409212556152413,-0.7946023773768659,-0.6039476912281064,3.638684886519193,-0.2814810836638891,0.7240681405454404,-0.8349347563503621,-0.22687335896211386,-0.8128059102979349,-1.030505828183233,-0.11681273265566684,-0.5773261728111078,-0.67216453831981,-0.8082562254992054
SIDM00203,1.182950453413295,-0.12314350343442397,3.0525630077318815,2.0531674240991777,0.907217555862284,-0.7151126325534168,-0.8423968415443858,-0.03251451232364852,-0.6078541180789545,-0.11420885202416636,0.3704405282176887,-0.3139425632277923,-0.08295216444975302,0.5842249623045734,-0.213253690226644,-0.835277016941383,-0.6758460157871827,1.7242087059158657,-0.7527063766606182,-0.26509404168939266,0.03277136187441052,-0.20994755060945672,0.9050425963424398,0.3497307597045273,-0.7236063113775109,0.42272076017873284,-0.16278664971068882,-0.08381987749195483,0.6302779972343878,-0.6867718685325496,0.06662445582902145,-0.7823505056174783,-0.9871673206708313,-0.8006840574653865,-0.5602082781714819,-0.08445682300470025,0.623319292532564,-0.9456880817449344,2.2968289402472957,-0.5736419627197782,-0.7719958344281878,-0.8082563934817597,-0.7455101374029804,0.8299643575004491,-0.1509776782800561,1.9191615265640036,0.37557601843647187,-0.7592456152860072,1.4557785895501156,-0.7405915068895639,0.45176866023326573,0.7437991907353062,-0.049922862006430445,3.0328982399457183,0.644778541384065,0.3584766359309186,2.332858279156433,1.2511704428627242,0.10019558928148369,0.22317596236298354,0.055928277012908784,-0.4651648639501791,-0.45519262700616786,1.1262772265998515,1.51763352744498,0.6928795282121697,2.4451992941172493,1.1081775858767384,-0.14922220516039883,-0.31325242826280614,0.4803807153992876,-0.13621969837363027,3.2484154531446072,-0.5413545101192714,1.294822644198371,-0.7210014618299485,1.4836553904285492,1.305730811781145,-0.21553165421096318,0.029075329942884177,-0.7031370413515182,-0.26896336505301677,0.7912865677267418,1.9079147969246584,0.38169891051555055,-0.8065621023888498,0.40046406434138976,0.6103290526045444,2.409229532475673,1.2433361546704476,0.3030319501861646,-0.19116540632424728,2.5011455427565763,1.2020047121700335,-0.37537967112205733,1.237009171354617,-0.018220970288944267,1.3867151735212198,0.5311954749557202,-0.8644662408613739,-0.5487715445523837,0.7187219257074036,1.495082310875254,0.02445510157451811,-0.8820111681722937,-0.8207432926244628,-0.6359258227966135,1.0475452318161127,-0.22687816856790802,-0.6763091568341252,-0.5165912575928351,-0.8245783502594416,0.40198644031199265,3.1956633293642116,0.21275383577016851,0.3330230867976314,-0.8867711917005597,-0.725863209991022,-0.8243654431165247,-0.7175422404687544,0.02284698500711781,-0.34078682594954735,-0.8093789280741863,-0.2924004690682449
SIDM00896,0.40409140274799227,-0.21912721666582696,2.8408438249737378,2.7394239982112447,1.1553502812214311,-0.8621163681411141,-0.6954681426341883,1.392207367175358,-0.28583060896691503,0.3255894183657425,1.4464705502819133,-0.25080983703423426,0.47842934785264024,0.5123935210681976,-0.20020978253212998,-0.7302809093626087,-0.4301620755646779,1.5461470293228585,-0.8065530207942485,-0.1850108096020895,2.2754787698049523,0.13823131126708052,2.745466062220483,1.2847678621393366,0.0781571667973292,0.017760766402129844,1.0346337332259132,0.04142023854365607,1.114460742258325,-0.8279368475185057,-0.1214757994664074,-0.5850930556114718,-0.8853987360611437,-0.8834123184366014,-0.7430007661000704,-0.5550579689548083,0.9544683559652091,-0.7721631350788919,2.062887651544797,-0.3279622717182646,-0.7958023782564353,-0.7716029835832633,0.12141590948295758,1.0027119089959233,-0.30197795275849,-0.5717212917888048,-0.5531557333343695,-0.7183107804108125,0.9491613776725529,-0.6759209600713194,0.40456943995169753,-0.628065426261508,1.8787604933372968,3.396201433818745,0.6006479776987939,0.24042362273484216,1.9352000007001773,2.306770168736987,0.347690720310778,-0.016029179025063914,0.019195461981452295,0.2645243313615397,-0.4840398541194097,1.1824171647832962,1.2918552779412669,1.8826566933188535,2.584862451415362,1.0756167806011632,0.27256308592000034,0.09053539684364853,0.08363649850260235,-0.4903356121033082,1.7368028023026065,-0.542426148520364,1.2377587584884058,0.8471310352154304,1.9833696522959976,1.3495307648532497,-0.04560943406966238,0.19980159422489924,-0.7541581877535645,0.29596960802715866,0.9348711070876541,1.7111948296154733,0.3598687386328577,-0.6604790167924862,-0.524568262362269,0.3407282007863339,2.3737466043544235,0.6310953601048527,0.17410214131436116,0.32698127258792176,2.2779757410090187,0.6274547925835029,-0.23241805485367936,0.9082426130358304,0.1630301085134449,1.3423727971741468,1.0547376610603343,-0.7623302921879033,-0.43275756847176866,1.9436833949287105,1.5326230784439732,-0.29806190051642684,-0.6283169206847848,-0.7267274299526838,-0.4302644472783084,0.6296744846264061,0.16404440119619543,-0.6938923572465373,0.667370373359615,-0.8114142311606631,-0.692331100286788,3.546349018345371,-0.053859800592853634,0.5881916721158517,-0.8440971581811396,0.7061045317318919,-0.7074643189767981,1.0390139635029967,-0.11035417367141132,-0.32131211729383574,-0.6761723552561099,-0.8168866864685529
SIDM00285,1.687757854543148,-0.2978835741331832,3.23750460007949,2.6691207773099266,0.9790831712372579,-0.8193838579435686,-0.7642302033088931,-0.08223063500261349,-0.20103230787387877,-0.4617538727793458,0.5210991360329811,-0.18774621873672784,-0.30569743495355606,0.44340667193914285,0.1691225544824134,-0.790762265841071,-0.5948249225053361,0.642449723991221,-0.31761541473737726,-0.24254476962750263,0.9507640631686685,-0.4149787063742324,1.478287810034385,0.22939434727490832,-0.775904060065737,-0.0029949016108214203,0.6921387775221229,-0.2234325461698525,0.6433827496757476,-0.4083777868691693,-0.7197980416077773,-0.8186314319377872,-0.939075167967808,-0.8111613957443651,-0.8001652102564357,-0.5939919405640836,0.3609202559315083,-0.28210823364444537,2.256227696415952,-0.6609150628179267,-0.6912354041226846,0.46117827697371383,-0.2559770670792702,1.9259236533433686,-0.03861745318564715,0.4983518817390658,0.24826193552730538,-0.7978044211841291,0.9257330453089525,-0.4232469129869528,0.6513602386448105,0.9883880110360592,-0.9248485700082084,3.1155167632467697,0.8247570217010338,-0.09654150673306043,2.7042345730700386,-0.4068076121446484,0.15845681782318602,0.20730522056930983,0.015795225837887752,-0.06270638076773051,-0.5037337495174627,1.0478049575850488,0.9494180953375,-0.39035658953396984,2.468591802123884,0.8108332318954876,-0.6195715499364606,-0.02832596113623075,0.2896997642130762,0.178264913557504,2.2017849510323524,-0.33359554725309226,1.43374515660779,-0.5327153777961945,1.0821781871070733,0.665337207599331,-0.05041334347288882,-0.2103575592917368,-0.5813218381372057,-0.14124729834297625,0.5511310004879999,1.8115656329927976,0.16824784908483684,-0.818164172677441,0.5224306919221443,0.8244933778398438,2.4961143216753574,0.8768047940380146,0.2240008915534821,-0.5942255102740833,2.284444166729478,1.4429674388033307,-0.20223776365537013,1.3059381703485053,-0.6172726452318843,1.7743317780930004,0.45987766477661235,-0.8928588808535258,-0.5091045453544748,1.849310474406317,0.7356920933355446,-0.43811310958071037,-0.96053800180064,-0.8710573663169746,-0.7091495183813813,1.0295341984859123,-0.42947896723224027,-0.6974230338806906,-0.45701495138844,-0.9016118508619707,1.6327971468649571,3.496527713724488,-0.35224452429072184,0.30906351741317073,-0.858949061271442,-0.8750123669955021,-0.7758624002434947,0.9203474853672435,0.502684293308447,-0.37072701332850344,-0.7298288562356132,0.18760199312741438
