,CDC16,CALM2,CALM1,IGF1,RPS6KA6,PPP3CC,SLK,PPP3R1,IGF1R,SPDYC,ITPR3,SMC1B,CHP2,ANAPC7,ANAPC5,FBXO43,SMC1A,REC8,MAPK12,BTRC,PRKX,SKP1,FBXW11,CALML5,ADCY3,ADCY2,PLK1,ADCY1,RBX1,STAG3,PGR,YWHAB,CAMK2A,BUB1,CAMK2B,CAMK2D,CAMK2G,PRKACA,PRKACB,PRKACG,FBXO5,PTTG1,CALML3,CDC27,CDC25C,PLCZ1,CDC20,YWHAZ,YWHAH,CALM3,CCNB1,YWHAG,YWHAE,CCNE1,ADCY8,ADCY9,ADCY6,ADCY7,ADCY5,SPDYA,CDK1,ESPL1,ANAPC10,ANAPC11,MAP2K1,ADCY4,RPS6KA2,RPS6KA3,CUL1,PPP1CC,PPP1CB,PPP1CA,MAPK3,ANAPC2,MAD2L1,ANAPC4,MAPK1,RPS6KA1,YWHAQ,CDC23,ITPR1,ITPR2,AURKA,PPP2CB,SMC3,PPP2R1A,AR,PPP2R1B,ANAPC13,MOS,PKMYT1,CDK2,PPP3CB,PPP3CA,PPP2R5A,CCNE2,PPP2R5E,MAD2L2,PPP2R5D,PPP2R5C,PPP2R5B,CHP1,CALML6
SIDM00371,1.7522414946891767,3.180457056859999,2.560684706403174,-0.7472677120047916,-0.9030524914139285,0.5088061891196695,1.8735629135495762,0.15376331674683863,-0.43879500475459615,-0.8400719779074834,0.23951955129221209,-0.8342350034725545,-0.8714531464593525,0.5276752657583931,2.2842845861164793,-0.7242702158180744,-0.3261466298754631,0.12808674499361283,0.5065913347368433,0.0918224073361999,0.2590879558446424,0.9115503053175287,1.4764343122489454,-0.9036963778074053,1.0466341405460236,-0.8450240395384219,-0.704202285698556,-0.4348173190419517,2.3390726937298694,-0.8103918540744015,-0.9538075809328002,2.6271958536607647,-0.7226074193301244,-0.8436809237021482,-0.817275846286539,0.456784802391958,-0.21593670602701864,-0.7066591262325076,0.7891066378436314,-0.8511241601429244,0.18317657963012307,0.0504689422702498,-0.7245160848198454,1.3586316856185086,-0.607595092809386,-0.9880753751828978,-0.6050948516146911,3.430574215658233,2.33539170108533,-0.057292987366964046,-0.26086374597195927,-0.047253074150848576,-0.1350853385508483,-0.43807993878582224,-0.7331186243511526,-0.2967721040729689,0.22908006481858756,-0.10513483758090862,-0.8124190991121316,-0.7194840789245676,-0.8278144418100378,-0.5214362095471957,0.9563581143904465,2.5337675756466163,1.4605516414666382,-0.6749728648829074,0.09569780130365688,1.920929610998323,2.1509987510802744,2.567681931491362,-0.5178424122360404,2.421697011255201,0.2650879285242577,-0.6131295815455371,-0.365232054373659,1.9581254239879908,0.8678167969956708,-0.48605239971815967,1.8372649092200861,0.10846335974487716,-0.6995901502049613,-0.7104416673291726,1.017850172261206,2.2119283921529997,1.2511630216027303,0.70387659236636,-0.8688005098930416,-0.07752019156383852,2.4505521596780295,-0.8117541357083743,-0.23079695552065413,0.09675454172196478,0.8952371373832348,1.1991720534133314,0.7590618385343566,-0.7598305703347535,1.3596545132249758,1.2001926264309257,-0.3624230639675947,1.2628883752130748,0.49769299025273295,1.8282709517333153,-0.6274638959826936
SIDM00688,1.555726139482067,2.965674856753455,2.077086321380592,-0.7136218451373803,-0.9382388047327581,1.4623141620422317,1.329019289065048,0.15647704039629695,-0.1555199644928156,-0.9822489861429844,-0.32871817953848287,-0.7868441448405071,-0.8203736556985579,0.8529599500152876,2.689920146787595,-0.3315945631435002,0.3080114664975655,0.1399599896883901,0.7648485603883938,0.06141032380846026,0.7570262250817759,0.7446822814436732,1.5502864179964742,-0.9107784716665543,1.5753172329402514,-0.8113820792889727,-0.30975866430580723,-0.6438382858165657,2.6880110627498337,-0.7372945432788063,-0.9231939457955894,2.3477364126748372,-0.7256580727085474,1.6342545435517286,-0.6836338918184147,1.079558873168558,-0.3208769328816021,-0.5245006803167684,1.042486547036202,-0.8020518935178628,1.338980324490837,2.4889434017378904,-0.7324776129145942,1.729059492851196,0.37766283723696475,-0.9239098770229406,0.5560224430888016,3.313622905894295,2.2850821697099297,0.7559703004213537,2.0924277871966743,0.27073776969474495,-0.05945694158167155,1.092737670913935,-0.6792264533448302,-0.5187075529278357,-0.5108309431993817,-0.05541366659309662,-0.8152189279804178,-0.760012757649539,1.3489721193894433,-0.3323604529091816,1.55692148871736,2.2743641671399004,1.7778259582340152,-0.7216381354149657,-0.8440748749434338,1.2937266314889908,2.7699286511333416,2.888563477375959,-0.5774117552492437,2.0517773423351073,0.2952871737853554,-0.4548897456095955,1.7313985786302284,2.0239106913692813,0.8976922539901645,0.42608778388161206,2.354618704768734,0.49577676051921915,1.1563813930610312,-0.44367937248666145,2.206505628196132,1.9099407996621407,1.6691184798396796,0.7578465046356897,-0.7507205488517061,0.18668555641668488,1.9228036280376644,-0.8523435124436661,0.28678286339895587,0.5115155742384356,1.4132343673363812,0.013016638804338818,0.9155897974895291,1.0776349111042502,1.841785793821996,1.5348518235413007,0.11781207187571664,0.9300618186042282,0.4609576319947871,1.0733927954971054,-0.6471311611515043
SIDM00583,1.4083381725336963,3.305279268424454,2.2990399123084115,-0.7921429227420501,-0.9367029589959548,0.29151186588769606,1.4688861656490342,0.4363974584778214,-0.21401666824576027,-0.9025118021434971,0.11657650704575134,-0.8930053334369163,-0.7645697532094368,0.8126524027625728,2.165437050887306,-0.11302407724320011,0.14832736232166358,-0.32628362038753217,0.33459389671255846,0.05767696383318571,-0.4865954653349179,0.7393302954529666,2.0920377133944994,-1.0004524153284824,1.2122312286748211,-0.8344472811876364,0.023445953521916862,-0.6978824064798791,2.2347201780193564,-0.6491245762486494,-0.9162652643044639,2.260306668822541,-0.8006350740298608,2.209984379317474,-0.817434302925708,0.2765388450481421,0.11814159119046329,-0.7161441504593054,0.3607857252285753,-0.7660647755869631,1.7729998230605604,3.103709414838545,-0.7455742679686672,1.653975479472526,1.3585705364510032,-0.9285671799974003,1.8316329021244286,3.153874155068579,2.379515051793476,0.4525596089272406,2.8401105810900003,0.26361269488240563,-0.005014542430617209,1.0809757472841857,-0.7811847877127427,-0.348111763118011,-0.39734029973247087,-0.6890422855750342,-0.8530900851491663,-0.6879068586982862,1.8576171486549786,-0.15140610930350176,1.326071532301386,2.6469650151985458,1.685678127044036,-0.7563181193372055,-0.7456396500055994,0.8320825000311413,2.3138517309801476,2.8417702047571765,-0.17684098690365926,2.2438798942871734,0.20109644603436336,-0.5677895457624569,1.8027350436730414,1.6448712839660917,0.7317678249074253,0.07491256217544469,2.416929068036344,0.5958763314447174,0.25040891324992404,-0.6099508410499983,3.1306862050837703,1.7275553397908225,1.8895134910974947,0.5262020513055677,-0.8432720236951096,0.14563589310649855,2.4546042490625966,-0.8208787418980121,0.4883875395640788,0.6759613002988925,1.1536527790314193,1.083777733145334,1.235314521633069,0.8952780245196911,1.2924701736796862,1.8489101425017767,0.19472310469629522,1.1455558067678961,0.4108936292719349,1.1221945363842085,-0.696969132874042
SIDM00188,1.4945330063910744,3.1555148323075506,2.2577777287827123,-0.7541678643577255,-0.9175687117409986,0.6558215307945041,0.5819366166044003,-0.014450469337307106,-0.04294959953461738,-1.006432397005327,0.1476538961562526,-0.533740756446471,-0.7801636880555062,0.7974992146861974,2.338613551074189,-0.6950059319339652,-0.1073714564950028,0.06674150759091457,0.11175354602855547,-0.19181436716253822,0.15865366983943766,1.0933537878168913,1.5843264808626276,-0.9202023357863326,1.2964270203542094,-0.7892909018083556,-0.4093445847677565,-0.5790419773581998,2.0824477506327814,-0.6662113427287866,-0.9286710169476055,2.4380247721154538,-0.77406134634529,1.400816771503132,-0.7967916439343186,-0.14144104298422144,-0.08942581531905028,-0.7381913480369375,-0.22043005384853445,-0.6914092562307281,1.386244843673934,2.55646701032485,-0.7360932512546652,1.404001430230241,0.6746938578694508,-0.8048608728071066,1.2035095402370923,3.1942882249436226,2.576020388970596,0.2894156431831792,2.326204355561793,0.4683260693480384,0.018078484411239902,0.6914109433074407,-0.8046757264749052,-0.29162538235122965,0.21699799786748364,-0.21023525491852715,-0.8548298183136854,-0.7631020078110372,1.3463274283863562,-0.23512356548185578,1.219805226189343,2.359037592343841,1.9989131636159096,-0.8082608431710538,-0.8283566933634164,1.4185911665256317,2.237115233698912,2.7359679275690048,-0.5338084411681377,1.9525299143299089,0.08877875582836599,-0.6748561142777033,1.3791863662166717,1.751021535126975,0.40277808327749265,0.07112500530527319,2.040636473819566,0.6414425479162499,-0.5012797048309663,-0.5048253649015243,2.611026320596841,2.622193490380767,1.5568166594369979,0.8487361655012109,-0.786573428578239,0.03981315104404764,2.2626764077705013,-0.7936509961909431,0.33914732299031464,0.6486646734688087,0.7207146595825308,1.1279041936310392,0.4509952473947842,0.6885974111341394,1.2047571402727584,1.2128579370338586,-0.010114855801360713,0.7409132948152983,0.057061205030355173,1.1554635951304708,-0.5552720336294752
SIDM00096,1.5349787627172298,3.1950906549931015,2.7818104498529768,-0.7376051445241238,-0.8670153266027201,0.9540843488498506,0.6208152654876627,0.21489684982558097,-0.11708309754967802,-0.8803103961755843,-0.002859591202016924,-0.869237049473186,-0.7697474714845257,0.636902054047283,2.428868574601756,-0.4856775504007285,0.21056962896058132,0.5273170202002803,0.7821114517381229,0.019391069137573946,0.23371601532835223,0.93540326632031,1.755528729889166,-0.927003913085418,1.439374412706171,-0.8079811383567359,-0.515606479936993,-0.5612420995908676,2.581707604421927,-0.27467002856810857,-0.9343214287252276,1.7817643869999797,-0.8368667890857638,1.7681876104049266,-0.8265047393746756,0.9887226696940595,-0.10325922533223897,-0.6427607408860775,-0.228669693617005,-0.6977357209517682,2.07285014251213,3.0368943356543947,-0.8267908246438114,1.7386833036632519,0.8804295335657751,-0.9440229048446668,1.3510172646470362,2.727977477267378,2.4601949297497256,0.42338743316458954,2.544513945370252,0.33297538747573174,0.04933411852215901,0.9947788506120211,-0.8073167396964644,-0.6233899482136523,-0.36032231764033734,0.6073434882089943,-0.6475009016265489,-0.6836075004328168,1.6964326860488936,0.08913493474442986,1.54027630915785,2.3313284461996027,1.9495572031609423,-0.8340606935753955,-0.878460311935809,1.2893551317557408,2.3668748835264948,2.993218850971962,-0.2015897190052513,1.9869869688627222,0.36112936791762984,-0.5061148504170002,1.858279001644008,1.9309539041995123,0.5979301769604732,0.2783591850328773,2.0154209449621705,0.6752090770955149,-0.035009651982740586,-0.28259850905326495,2.8712382721549323,2.1947928990085654,1.887219229011886,0.6944404424379222,-0.8383413673657288,0.09051422710706049,1.7893585272565753,-0.7957294259413128,0.44655020420019786,1.17815901475326,1.0738496933979904,0.3959340112820705,0.7864812345400464,0.801405795263405,1.3981882804722812,1.786204345578296,0.15351458366142923,1.1698780068698684,0.16020392299618869,0.7579103064353833,-0.5840298725749529
SIDM00379,1.3309654605216568,3.115501707059713,2.586989174055522,-0.7431354793382263,-0.8250119837560002,1.274968306473839,1.2794231080384952,0.09188123294509155,-0.6465349893135659,-0.9129580556928716,0.26970087842315144,-0.8852158211006469,-0.855828338570392,0.5291401238403239,2.270752976226519,-0.6329977087230164,0.20336441041297773,-0.23356471947986424,-0.2531044538415488,-0.014818318772565687,-0.15491664937482474,0.9467526861131034,1.8121474968855706,-1.043852152351959,0.9100478348889129,-0.818883906545185,-0.20874915287318782,-0.8022118179565795,2.244370556408226,-0.39056885595593005,-0.9180771810351163,2.3650881722625527,-0.7256235520875363,1.8324350581713913,-0.8640159282027469,-0.06955419719452018,-0.05075562571795746,-0.5882632238481821,0.29565009013566185,-0.8183422291856447,1.8276969592155148,3.4330375348756554,-0.6916514541185886,1.5123567676188414,1.2951777309474073,-0.9952181469916329,1.280575317836172,3.2207441817294584,2.4433594375129957,0.45295527368973704,2.303255644984064,0.19541985828996827,0.03489151558755631,0.511775173851339,-0.7878724926974529,-0.3695711677384648,-0.39973384406793305,-0.3267045012896789,-0.9205068803214078,-0.7106777670472282,1.6512716257369524,-0.21286388551004454,1.2430944662021801,2.4286278851063368,2.022130077624146,-0.7308013365517467,0.1362208111947846,1.538477480229676,2.4078365961126043,2.8363980514574454,-0.27997101557745097,2.1635591276036084,0.15567229889027803,-0.6397941684606264,1.5524315800557462,1.4549404038876452,0.6973435743871191,-0.16291554329552826,2.056653808937986,0.6835007631580768,-0.2752633022069709,-0.7349391700513865,2.8076999382176027,2.304784129057023,1.622787500410223,0.7604316106813938,-0.7256975597789747,0.09233165176995616,1.974227287184259,-0.7729991931172333,0.158238853478711,0.5596706706954875,1.4959487330494181,0.8578947145467976,0.6897137554772468,0.31794445598939514,1.5107615145508346,2.085403678884163,0.43332614914332745,1.3074091561605514,0.28384990152481365,1.215486974717954,-0.7288389783009444
SIDM00381,1.4885493270241594,3.191768227018407,2.6555546089859243,-0.7714500727148563,-0.8791970169757276,1.0504420786946875,1.0921154198570235,0.05625355850064469,0.4038698795079188,-1.0092699330716595,-0.13701863142011272,1.1851571922758835,-0.550380397840798,0.5191321379202125,2.437401260901076,-0.3646664730480307,0.6114689387334526,0.1194093477237469,-0.42045065969771556,-0.09937958272144919,-0.04074259388100065,1.079048678456555,1.3080992090392372,-0.9644631563532964,1.4538158151881033,-0.8575126997532704,-0.612294439666826,0.1552935584658904,2.731831630128105,0.5174909168943499,-0.9516569947705895,2.1735948550098736,-0.8359178999045578,0.9702648734672681,-0.5414119798445274,0.21497613615925254,0.02239978186248841,-0.648714621349858,0.11059452186204956,-0.7208437608783117,1.548072901610469,2.6631367571921785,0.8771443986844419,1.0749532541120839,0.7190073163260067,-0.9682737922081739,0.796572190879874,2.7406694490361274,2.212354891199896,0.29871566665652943,1.9877032922013134,-0.08967139545580267,0.10965663406708377,0.558889585801085,-0.8910404680886359,-0.4540013109751007,-0.191583275121567,-0.28387063624271464,-0.7937176106771736,-0.5300441438652898,1.5830436223967095,-0.4730683409043074,1.6688884358193783,2.70395073468902,1.8310707676208626,-0.6151602183493347,-0.1879800507654073,0.7378802180127063,2.241582758673756,2.799547816395013,-0.4189771272662019,2.5551653654360353,0.752201850951832,-0.5144183100352508,1.539145928670281,1.009118278148354,0.753939271358998,0.28975893337029424,2.0962749127520666,0.4105173649959503,0.4416872691748452,-0.8866009045351391,1.9758170284882421,2.4516872446823372,1.7081565664776468,0.6468101971371076,-0.8857357622733183,-0.589659117984775,2.1051570779231037,-0.8150387536967107,-0.08494059751904708,0.9932559918295603,1.1868613251022628,0.8460465562361564,0.9317544186859096,0.8154108082368996,1.6376877484312224,1.426787819790608,-0.33659391907973163,1.5671605131403135,-0.056714288760394936,1.279636012260433,-0.7976703242679641
SIDM00606,1.161146313251574,2.9907268217774803,2.546300784241676,-0.785531052298262,-0.9414171564762776,0.5605191825997317,1.3983475438792676,-0.1018343401372689,0.027334713417321785,-0.8971105778499309,0.0700239921757511,-0.8806370593187827,-0.790915563023934,0.7410705716377873,2.5826198376111034,-0.7428790947937907,-0.002858943118014745,-0.5428804780088897,0.5821721314886947,-0.13590500421042273,0.22291935413345607,0.6416056351281811,1.2629281958979313,-0.9337049689500257,1.642058818151556,-0.8759113312038352,-0.14798743901618727,-0.09162577788957182,2.225563822324258,-0.6419496247500788,-0.9381780461799082,2.436304467388993,-0.8209711105824403,1.3982208892457078,-0.8428607186249031,0.6395243749346529,-0.09256597419355832,-0.7145954667065694,-0.09791415848090908,-0.7934085273513005,1.6643891661719399,2.7991206857750406,1.5810690227616477,1.5650718799720245,0.46025796244468775,-1.0002170986110583,1.27621359892757,3.199617473978068,2.4089289192509007,0.15409430198362453,2.2133219211979247,0.4664312384868933,-0.126512974548271,0.3118890359018522,-0.830499245291125,-0.4782239834993778,-0.27641772849051016,-0.05800787731641302,-0.8631671371618249,-0.83451758566953,1.8361116226989396,-0.2673395138678092,1.152157200749961,2.6445344653657354,1.767310690062274,-0.7008459381650329,0.009907895603281154,1.0587988140502773,2.0262279637957574,2.9040854304952055,-0.63879262660591,2.0209219482825818,0.4232371088834983,-0.6598356315788358,1.6215029264891376,1.7032374904791892,0.664751676648903,0.3514776080354029,1.8369498818071628,0.3087416038963363,-0.22474850504708788,-0.7285031199407256,2.9873846185269035,2.209682968320061,1.8765538490870253,0.6266946745582381,-0.8676174765000433,0.09236358607508362,2.276556440429058,-0.8235169711208441,0.4537808718827433,0.9743779031254461,1.3469001250613757,0.9004458764219082,1.1269940864772996,0.4382023820197449,1.7003199681308645,1.3380634459068002,-0.2078509521800232,1.193610303920152,0.09525970210488614,1.462524429578453,-0.5294145277125142
SIDM00541,1.7913523723254852,3.154948332148198,2.7936465513469284,-0.7704584841459133,-0.7827518848535134,0.5580968816081473,0.7605939614739514,0.1134456550728554,0.05866575540526853,-0.8646405608949421,0.4738618812875144,-0.8780295740463587,-0.7472075079440527,0.7612001714687429,2.6924994709802674,-0.6910405986612923,-0.015186804338568533,-0.3177186564165507,-0.649059128823607,-0.18325667857203848,0.7151974406554226,0.7999807574023308,1.2349123510567341,-0.9497216813755284,1.9858215129342076,-0.8540049639245139,-0.45757054004327674,-0.5881851208845528,1.878318426627441,-0.6976012284086057,-0.9587907981179589,2.254504131172227,-0.844752807404227,1.0546314447564527,-0.8169885164598715,-0.2859319363056394,0.12717560581432025,-0.719157532014093,-0.8072741037541067,-0.9011647973945389,1.2979669879749947,2.3114442149580436,-0.6929722487670381,0.7542487799999006,0.6298667166389962,-1.0185904543847393,0.9662249272816452,3.0101796461752937,2.1650248558009717,0.3123268951223246,1.7119816976669524,-0.08998810310405964,0.17878608107380353,0.4195748416809406,-0.8808454090765615,-0.6841361005325504,0.2603090325193004,-0.8841920062534747,-0.7755072409866227,-0.7674091570614885,1.4502081605546115,-0.32303587290917285,0.9009682370089898,2.7154749093272246,1.4127236690728564,-0.28209363631912404,-0.6599992697813651,1.1850795705595847,2.313086735591793,2.9957392078892835,-0.4281079041146204,2.0035951630356728,0.8120384684781511,-0.3722428694130091,0.9867723800149073,1.511480171219846,0.35635086115020703,0.27216540994683835,1.9622464274279376,0.15186726119216412,-0.7486037006547841,-0.5896561836206592,2.5454060405510672,1.8067357386460468,1.5861599620344067,0.7962650844376571,-0.8676043674901867,-0.008244754618037944,2.1536681353367895,-0.7610622745044707,0.23173599162338449,0.6505510140779754,0.7534829866791438,0.4124783351911518,1.1793865577590363,-0.08136696081648932,1.109357825054702,1.4863305003817828,-0.05170148248399948,1.4696082477134897,-0.2612858939058395,1.5937231428876089,-0.6291127797563105
SIDM00808,1.5860601421006886,3.103597029281458,2.5707491655348136,-0.410525800120115,-1.051450839594306,1.149529172781593,0.7961954349564301,0.18872944923730786,-0.7678078237431945,-0.9942564700506996,-0.16196511405478853,-0.924931728659795,-0.7949974889901733,0.46699957260728714,2.596617103939882,0.8777484202056938,-0.14214337452618148,1.9424219716005735,0.5306452700591109,0.027938624961526923,-0.11342834042224018,0.5829647019352253,1.6284362081009962,-1.0304577289863162,1.1978368190040225,-0.8707212719550562,-0.398483594485792,-0.7857919565884224,2.359862362624374,1.9805837797223877,-0.9830602516060404,2.035488240264224,-0.8566933635588049,2.208931717370113,-0.7989905564602426,0.7493040917955547,-0.06988022786825496,-0.7100730009702022,-0.02619932432137511,-0.7084788189710148,1.6793133904339494,2.840160319717505,-0.6772057630719245,1.5634809514621715,0.9657451279859877,-0.6781595381511553,0.9948764533025475,3.1960001581404343,2.119991649813827,0.5712217587818801,2.0688763207641654,-0.14554309416570246,-0.04031095861103808,0.8400948589207224,-0.8294969523798842,-0.664384477081289,-0.42704709268154784,0.08941585320308806,-0.828779947533181,-0.7715751882230816,1.6078680423996454,-0.30170240958215394,1.6317142019032356,2.5069631915763293,1.7691213736507259,-0.6197830254561424,-0.8305113907061511,1.1665146613857191,1.7952836291639336,2.7618010713872567,-0.4316952786324515,2.2515942053632605,0.8877596553640671,-0.5097243757346839,1.6231375815505533,1.7194957954822718,0.7613314325201707,0.5746628960944815,1.553461140369421,0.2582315210272121,1.0841437909329061,-0.3588142524680539,2.239397793437675,1.8573899844147759,1.3547119730944701,0.7629360694940714,-0.8650835144606607,0.011294123967265432,2.072377834572224,-0.7015992375253385,0.10176535051653837,0.3301618369425605,1.411899919527745,0.5743313761475073,1.324842795351223,0.3510004973287251,1.5463573033299605,1.7659614521308322,0.10385487835114324,1.7741785229261067,0.40919622115512144,1.1475313169351142,-0.5662879615210821
SIDM00377,1.3119250151759356,3.205079013321229,2.8015464648866137,-0.49267073132733286,-0.9143988791163142,1.3679957480716944,0.9979382047539592,0.16419565917371956,-0.46048587957655407,-1.0502049511611626,0.09355463437960014,-0.9073891104887539,-0.7991406929843599,0.6494743326532948,2.513062237742231,-0.579119487352886,-0.20138233626290356,-0.01800147369252599,0.07636522114938894,-0.14842018868730258,-0.5730073350528466,0.7723979085959612,1.5607950511144375,-0.8468286326103888,0.8428709928612016,-0.8309476300734465,-0.5125941767902277,-0.5847280320204203,2.3600454694275577,-0.850712060594583,-0.9722165318432864,2.550037365266519,-0.7855392993358997,1.41807078665203,-0.8155793835522038,0.7242774307720713,-0.134310074264307,-0.5690751988352362,0.33802750502402445,-0.8187938200902052,1.489478412272059,3.000496057969488,-0.6769855944935738,1.7157319738487786,0.5600829278606552,-0.920030890918453,1.3244243588320888,3.1970919380701672,2.4929070004285356,0.3620774749285577,2.357794066764027,0.2049816961374039,-0.043744854855906,0.2983997970030604,-0.7768158659949742,-0.17150724079639781,-0.33990617167647064,-0.02477986193884933,-0.8783798185646889,-0.73493035062941,1.5015793114005727,-0.5221863399213306,1.4710378459496205,2.664058908345714,1.6300436712052966,-0.778873229828275,0.6156480347402785,0.7903717782562559,2.1557826378626497,2.782343494659669,-0.2840728455461343,2.177224780563313,0.17996125543370717,-0.6220498598083868,1.5464482867608653,1.5470517254513483,0.5421622771935033,-0.3397484754439711,2.0286953680607342,0.50739402803343,-0.3403780447653602,-0.6526016714950348,2.8960435007356753,2.53037564829375,1.2801382810645021,0.9001371624478601,-0.5466866841848519,0.0687244478963406,2.028656254920312,-0.8682495841506946,0.2389013908989273,0.658090931203552,1.2850993699003983,1.140825006518464,0.31669266255124706,0.7486920008885403,1.5317784298745527,2.115499741307413,0.1202258530568682,1.2838642167346654,0.7015045480242358,1.2495934278628313,-0.7093543375986492
SIDM00289,1.4658887202066153,3.232032194128553,2.66354390131542,-0.8149475735448877,-0.9971671706349455,1.4818553141037796,0.7871350684879935,0.5224248079263947,-0.410271997366051,-0.790979476262004,-0.0046202523487336895,-0.8477563846106394,-0.7215102267881112,0.6861304430712754,2.623649765377712,2.047739959486319,0.5122556007869248,0.9073939872225302,-0.09790320368281924,-0.05874135140203266,0.4465875232225307,0.502478267846451,1.3982846982376644,-0.9980708761438222,1.444964942034543,-0.8267099989222522,-0.16301450756917427,-0.645811754177658,2.2366797748208054,-0.5170884160481498,-0.917855828898512,2.122276322998263,-0.8610889398710372,1.9767002782301815,-0.8052335811721015,0.9538018892644998,0.2804014087690985,-0.6394306633837207,0.2066303731646965,-0.7840753167584621,2.2045548392808385,2.9704656096712005,-0.8155197868456825,1.60074390615839,1.3621013549002166,-0.8941906173534474,1.4305208222795875,2.9889295509404916,2.45192671169747,1.0874644086165273,2.0920545516238587,-0.047122226448051106,-0.08164979825639121,0.2202767444883856,-0.8248951212567793,-0.09580167175993899,-0.3637638512077762,-0.3234225091443267,-0.777528855291821,-0.7152622948302658,2.0951262111897053,0.07922227775038809,1.6456031387259056,2.31462059803338,1.401066813856914,-0.7749384100899043,-0.943483095275762,1.4348393878606545,2.1158276407956818,3.1332199803450527,-0.4338026137498882,2.4389483901604287,0.4776657674993872,-0.5518524332509662,1.8356406887251568,2.1699333751255288,0.8907587541968803,0.26272557404927593,1.9154085570945454,0.49924723109457,1.3394177009916883,-0.12337003243402093,2.660344931271306,1.6990914894410882,2.2055062167638364,0.5155277262562943,-0.8121838352359811,0.044422557569190224,1.7333999605945072,-0.7122721219641956,0.6608872406752172,0.9282077630976736,1.2776838798790697,1.407647307194046,1.3067383496929925,0.985130976418574,1.7233922405552113,2.444218493634571,-0.05825751778894419,1.6671259153723266,0.30308148436670124,1.323316086729913,-0.591179756044999
SIDM00064,0.9056151139266119,3.2223569653542565,2.324696902508114,-0.6933529961990084,-0.8919765203722366,0.7896039663546628,1.3759636285852923,0.02025853706891226,-0.47520690605146826,-0.889230727636884,-0.09191444737357153,-0.8486605111125495,-0.8010998899090943,0.7523171285554628,2.2658936619923793,-0.3544765850914292,0.03469511694009645,-0.10897422065074369,0.44403480803055634,-0.023200092771830428,-0.3030250522786883,0.8424541864053554,1.971213502674886,-0.9285549291505322,1.4705039436620293,-0.7927526515004183,-0.022965693266046576,-0.7417604611062493,2.278987718415236,-0.7626342977629175,-0.8960603811086093,2.4792443139219955,-0.8396821601941,1.5748010445355267,-0.8201819547024127,0.4088095170801558,0.17879115509767424,-0.7026560385321637,-0.2365058992227667,-0.8645608016197368,1.5372307123794158,3.2350364405412213,-0.7550538633397215,1.6898513570145615,1.2059389082670566,-0.8723956725240913,1.624084950431141,3.3409245185039516,2.6143106926594837,0.8024563770371784,2.7678024087491466,-0.17022539817160715,-0.05487227410754776,0.14318038054635618,-0.47626851196974446,-0.4138961048489456,-0.19196297071265722,-0.7757666471908626,-0.7403960590546764,-0.7185533002886413,1.6929258471445303,-0.04358810348772735,1.3798259070137273,2.6391941318154055,1.1808004296610155,-0.6456043800776236,-0.8119227345292879,1.55563218985578,1.8000789314375805,3.045518995904165,-0.5596090941332492,2.424513592191526,0.6564182919043617,-0.6371096543465441,1.285592440052874,2.048543725045379,0.5255672274116417,-0.3383216090089198,2.1569022922600825,0.48540713294178545,-0.2115313921395368,-0.6891143681119678,2.938320747496962,2.6113463617683683,1.7094856007843962,1.0405047134248384,-0.8594234174598011,0.23040408482973823,1.7666545438308914,-0.8162743726495355,0.5306374217616209,0.9397969744564705,1.474232092882274,0.5909845221103798,0.6302500703040059,0.5305531484705985,1.2153922502835195,1.8930470067332215,0.5212291375555314,0.9514496686237146,0.5870220190631881,1.1705312598121613,-0.7056396746724901
