,UQCR10,NAE1,CALM2,NDUFA4,CALM1,ATP2A1,EIF2AK3,PPP3CC,ATP2A3,PPP3R1,ATP2A2,NDUFS7,ADAM17,BACE2,MME,MT-CO3,COX5B,ITPR3,PSENEN,LRP1,COX4I1,APOE,CHP2,NDUFA2,NDUFA3,NDUFA1,CAPN2,LPL,CAPN1,APAF1,HSD17B10,APH1A,UQCRQ,CALML5,GAPDH,ATF6,COX7A2L,IDE,ADAM10,COX5A,CDK5R1,ERN1,GNAQ,BACE1,CALML3,APBB1,SDHA,CALM3,NDUFA4L2,NCSTN,CASP9,PLCB2,CASP8,CASP7,PLCB1,PLCB3,PLCB4,TNF,RYR3,FADD,SDHB,SDHC,COX7B,BAD,COX7A1,COX7A2,COX6C,GRIN1,GRIN2A,GRIN2B,COX6B1,CACNA1D,BID,GRIN2C,GRIN2D,CACNA1C,NOS1,CACNA1F,CACNA1S,COX7B2,CASP3,TNFRSF1A,UQCRB,COX6A2,MAPK3,UQCRH,UQCRC2,UQCRC1,MAPK1,NDUFB3,NDUFB1,NDUFB2,ITPR1,NDUFA10,ITPR2,NDUFAB1,PSEN2,GSK3B,PSEN1,NDUFA7,NDUFA8,UQCR11,NDUFA6,NDUFV3,COX6B2,COX4I2,IL1B,SNCA,MAPT,NDUFB10,NDUFS8,NDUFC1,NDUFS1,NDUFB6,NDUFS4,NDUFB7,NDUFV1,NDUFS6,NDUFB9,NDUFS5,NDUFS2,PPP3CB,NDUFB4,NDUFS3,PPP3CA,APP,NDUFB5,CDK5,FAS,CYC1,CHP1,CALML6
SIDM00328,2.710651910609823,2.4846424819175668,3.132289369209252,-0.42039428160633097,2.8474569878598026,-0.802113679335361,0.3661124131514116,0.36797422965124166,-0.63633360166961,0.6006522476078221,1.268914146529083,2.0459975744184575,0.5225072665418007,-0.12360017293496002,-0.8666338451912603,3.6683156254078835,2.8576405118973534,-0.24271132230314968,1.819362954520232,-0.6393237044229111,1.9308148748280984,0.29470821448961776,-0.8172842709961045,2.1777033777894825,2.478326255427609,2.684989401011955,1.4924709372194167,-0.8811316550946915,0.2675297577353388,-0.6751165137318531,1.9929184485861462,1.016464667786801,2.1957594290468863,-0.7008266200537054,3.6106933545815307,0.21378855290354085,2.6021587849050456,0.835357163263936,0.6557421274758266,3.107103905345763,-0.6389686197445854,-0.7057689026852334,1.200690944383785,-0.4559274832954044,-0.8997325655924299,-0.5636619615255349,2.2149293517761635,-0.11433612344417791,-0.7613438866203247,-0.08260476697243899,0.32934953574017634,-0.7979810515990915,-0.2659150517307561,0.4424600156388816,-0.3947548367124587,-0.5280114551061172,0.17207739006370165,-0.69060803190793,-0.9463128729718375,2.724991189408351,1.9668478836439443,2.176970853621244,2.6226323688467503,0.5156194529990564,-1.0628459861319444,2.6283956561657793,2.2637753112241805,-0.7461313323560367,-0.7302677876226108,-0.8947444461530223,3.4493391866418484,-0.930926227238237,1.3920000165848632,-0.7024042358140423,-0.8924479065156089,-0.8144916204291563,-0.6066309268869767,-0.5219387404145723,-0.7624413348643113,-0.8532926523743275,0.8499439870062974,-0.11971640248278904,-0.14683168392577542,-0.9058022158267304,0.043557365464755755,1.7333597052472678,2.31045316598282,1.283634843612252,0.5229457356089305,0.21995394402706644,2.9501509439218854,2.5402283940413874,0.36274794415890527,1.683957344054895,-0.9779326470196442,2.624528779501395,-0.45085357086774713,1.7809537631337427,1.530150312161786,2.372596370519724,2.0992959035332404,0.9513569531634646,2.3519348671362468,-0.4559370909744594,-0.8337851577678838,-0.7709754396336848,-0.6982808867302084,0.5838656045519373,-0.5243126506559738,2.0104699356570777,1.8726410891965257,2.646190739570778,1.2660819852004306,2.0740016532132555,2.604756365158251,2.491243227918645,1.9526802600911597,2.9266153570692444,2.6027182022101902,2.5665917350352156,0.7266488386020111,0.8978259472618344,2.888584298321753,0.37832669895833504,0.8735644897088293,2.2408661582652676,2.5375413648280656,-0.052249893788839964,0.813680783775175,2.858622197049891,1.4315344643143628,-0.6718605459048157
SIDM00389,3.0869941097483524,2.7045872423884636,3.122761640699708,-0.27631015465879777,2.412183164909981,-0.7276451721197716,0.5904730789372853,1.8492642500301049,-0.06976775488508073,1.0023313829576956,0.6259118246076202,1.9201356403725394,0.07182564993581071,-0.31154991000168697,0.6054737471340089,3.5713686650121486,2.8209474247928754,0.048826154652723414,1.1910919319856996,-0.629296173126517,2.1229979476231167,-0.7310089813841084,-0.7761947760484175,2.5467644928777577,2.531392280029182,3.001038843114206,-0.6618120683241899,-0.8101875618043575,0.20240838832784502,-0.44945451193219954,2.367646078781764,1.2895879494525984,2.173833751147659,-0.8289178707455425,3.7726720523855177,-0.15908372265259552,2.434328294995185,0.8812182023687885,0.26123970760920145,3.0116814600975426,-0.4289217388435563,-0.4763365831115961,-0.853148271680202,-0.6350002982499031,-0.842075722507803,-0.6790039437599518,2.1239871194043674,0.2976470716811366,-0.8082700754150638,-0.16734673165570504,0.636943334878176,-0.7757480336662868,-0.16330151179859273,0.4742486936233327,-0.7812130894724898,-0.5966120412539644,-0.7784998690132098,1.4423585289095688,-1.0138144482524925,1.4610872612558061,2.095727128470813,2.118070444979707,3.0553876303434993,0.5731309302704573,-0.957545103110817,2.843705540620535,2.347331073423037,-0.7160389536845316,-0.6468948697437293,-0.6954177702972695,3.0875352991531817,-0.8905879460145867,1.7561644912869012,-0.6367044154417276,-0.8768608984817292,-0.803258601767606,-0.7516891917772346,-0.4222830605844458,-0.42722642011809564,-0.6714359473921376,1.7786714800870613,-0.3680226694981509,0.04711877191670314,-0.8539046630442358,0.14259196335661664,1.4256121243457567,2.4855552675648234,1.157375070082036,0.8997997458130977,1.1923147365585005,2.8844080833243018,3.2508294416353776,0.09762156440626125,1.9584105170862347,-0.4874189720032371,3.0660880704370443,-0.5860054295651645,1.463505550588472,0.3633004404582818,2.4680305592258422,2.1128538962249688,1.0957285348545174,2.654717466541391,0.3040536576725103,-0.7180298791487224,-0.7929438311815166,-0.7357470745147148,-0.5206796295646986,-0.7665717423264066,2.2098139688646463,1.4351957154520703,2.517410252355115,1.6434994626459747,2.2035435905012255,2.1491566176734094,2.3290635692955974,2.116104563889102,2.834090783808177,2.5599850825718535,2.674173385053318,0.6589168646384062,1.5266718222778308,2.9968106324187747,0.5667926655557027,1.0817034595222283,-0.6698687422142429,2.0673590274716713,0.33894987829669815,0.44719902179225995,2.606137795511318,1.3488618928043123,-0.6548177692669335
SIDM00489,2.718124666177999,2.778645221412408,3.0278999985891457,-0.5266562951267298,2.159897745012649,-0.6130302995554284,0.29085564575668355,0.5431436526161413,-0.7558683462466818,0.4029012575583918,1.6862522241495435,1.5430366253727028,0.2954422318986944,0.6366739310821016,-0.5467762835702459,3.7659634609192603,2.5487842605132207,0.5369385444634776,1.0900042466590527,-0.45125688437043215,2.15257957708063,-0.7145316067101735,-0.8408039846911575,1.6994379901325294,1.9240277904568943,3.0497136063151005,1.966406247513088,-0.8858928124684631,0.588836015423424,-0.5841021684029704,1.409665656436418,1.2860340542859425,1.7958080908770353,-0.8802547614598835,3.603689573327856,0.07019509539699295,2.5387046513451956,0.6524780855355322,0.6631509614846954,2.873986593846397,-0.13207843262414729,-0.7544619283832124,1.531492523244434,-0.05725274993514104,2.0112667342619566,-0.734507561730526,2.0966009687986396,-0.14564589824318952,-0.8733073994278865,0.16245887264667513,0.36301929455732784,-0.8182702048379897,-0.31684924500647,0.11241152529296594,-0.7194554063871615,0.606364342439921,-0.570023805013467,-0.8210837927091457,-0.7300769073748792,1.299713444741868,1.8320051372547064,2.0373350674599586,2.569768461909337,1.146890421646375,-0.8913941581720388,2.855150701905955,2.1573055734923603,-0.8331808366433636,-0.8163691710810339,-0.8980110634950526,2.804519599592414,-0.9118060712231351,1.4347214442381357,-0.4535105198415149,-0.8209096238207112,-0.8499061266260006,-0.870869168590882,-0.5890845187976984,-0.7272067305325676,-0.8674797475929215,0.8409497185468474,0.0942416522312784,-0.4591490043475222,-0.815845757735903,0.7442373170224735,1.4176194579461012,2.560069062864646,1.4122832375893224,0.36053659308745983,0.3215984006493252,2.1358656066175596,2.5039106162506815,-0.07156634922995292,1.6098776768958256,-0.8237549568038288,2.901953075146489,-0.16873249476755228,1.4534801959776016,0.4062655683361653,2.615780542162045,2.1139038728707296,0.8447828946417149,2.0447244420813244,0.2831377846336767,-0.5930835024570845,-0.8682046493389921,2.4960661008568485,0.8162852155522924,-0.39979896232148693,1.8851764700550098,1.597765149628791,2.500443088180784,1.077989980142976,1.9444828233268083,2.3041880788488416,2.4706238237952793,1.8664374588528578,2.5099902372073144,2.4287095998250128,2.4677354452285774,0.6893993309570416,1.2233850451936472,3.030784804776004,0.12879366094620634,0.77659560218773,2.4891010688219963,2.3785256966668338,0.044200278502560246,0.6019171501146969,2.325510053261321,1.6760606401286373,-0.6904911917956191
SIDM00953,3.020050121013746,2.8738897673325767,3.2714972653112215,-0.39028418931109377,2.7101905169699183,-0.577768517260851,0.23544298246602502,-0.012673660126682319,-0.7696089686141376,0.6408212141368497,1.1930002659999976,1.8057680223528778,-0.24238028625304442,-0.5553153713178619,-0.8787121523363167,3.6439017383908383,2.9811042070239964,0.4102844956883928,0.9281170079396862,-0.7342030263691116,2.2198032079890564,-0.7504948616366536,-0.8272254931906243,2.2522380648739935,2.48670756736169,2.9749194743486296,0.8234808982909578,-0.8307628469718104,-0.3458865869022351,-0.5711031607103627,2.1403707302559596,0.8895106675461099,2.81009994913991,-0.9134181576552812,3.754902948656118,-0.22285904494833478,2.3431655140463197,1.3972909598626482,0.004525204347184016,3.1896834896661805,0.8571479901953158,-0.7470552216453333,0.12181024740405039,-0.23232538718256948,-0.6765754568295649,-0.1548066270190063,1.9795507977426443,0.7943142686372177,-0.8452311770041144,-0.3064623600909344,0.05848216180225995,-0.8654920746639455,-0.8185819406086794,-0.027679471206518383,-0.7913068335961109,-0.258011565141369,0.6107392712228212,-0.7506568220848154,-0.9066693887418604,0.9839119445002306,1.8413144391463305,2.0437336397607204,3.1187444627035186,0.9720576163825357,-0.935247109014549,3.077418446917828,2.1675270637956445,-0.8206093744759602,-0.1618851128770909,-0.8825203688417638,2.998722364985387,-0.904025673256309,1.8670430104246858,-0.7203600187040476,-0.8995608855436554,-0.8668738828035938,-0.8466315964705012,-0.6123594930090152,-0.6341736859447119,-0.9753395354778878,0.9426342177998932,-0.6318728619047049,0.006121683601943497,-0.8936455626946535,0.2858541789412954,1.6018368860293561,2.4235050806066685,0.9566811052181294,0.8387472378506039,0.7498375784326413,2.7483362834568714,2.779044347414326,-0.5865986938665644,1.8542918299631947,-0.7496337856517459,2.9811463165468317,-0.6310175487378772,1.7390535340330988,0.4362701030427049,2.648249412741061,2.166388881298985,1.352197300579468,2.771227245218066,0.7055629029895021,-0.7247560625211579,-0.8034278317874031,-0.7918284882108991,0.5825082483094726,0.49661284548496326,2.0561256317075705,1.4954163305182653,2.7092330116791823,1.5151953414032266,2.2201590605469597,2.672035111617575,2.594133931585406,1.9602518968025806,2.732346502455602,2.3884567886134493,2.784847038052367,0.816796978885735,1.3052051973307275,3.054242816702702,0.6265777116615341,0.9885720898104005,1.6880862109608095,2.3980726356729813,0.8883857434799828,-0.9286345710002639,2.599491166138256,0.9075122149978152,-0.7815429490168931
SIDM01245,2.9735044969015636,2.729285146161204,3.182104936157519,-0.39225573928161905,2.2634075855737197,-0.5873080673001727,0.750572848418207,0.8679433223165235,-0.3932689790221744,0.9518216124316418,0.38164768972096014,2.090814280083529,0.19886077307459263,-0.5006202192052301,-0.8579163941638378,3.7391481915200293,2.86230481024057,-0.10986092213338054,1.199470697637009,-0.7746575198477116,2.132432485080152,-0.6850354115414738,-0.8128830850873232,2.4033679702998376,2.4353621368783993,3.0307259969452844,-0.13758294967927717,-0.8642742867234893,0.30343062067174364,-0.5481804182886019,2.1567203112120406,0.9039663361665566,2.0834494886842276,-0.7688189498130056,3.8028906121149886,0.03321764840348198,2.7845661925572363,0.9833526835474623,-0.027629237734570055,2.9892818215887202,-0.6340971446038282,-0.6520517594479535,1.3675983695986358,-0.5598261409951824,-0.6553928813052765,-0.7084039928425471,2.1036406290658793,0.6354472088911609,-0.8797275550053427,-0.1681558758710517,0.21819858984945503,-0.7380053186891787,0.28867604538361646,0.27520843528432265,-0.5723553788941155,-0.42307727464174544,-0.7482853802070524,-0.7417506367865194,-0.9719198991732197,1.1686528999790238,2.035012845187102,1.9541654630267113,3.004418035061602,0.6382613499949367,-0.9134366989330754,2.5023236088715124,2.297486199085662,-0.7212432047540603,-0.7221466848126538,-0.8689116727238578,3.050975053779588,-0.9086396850924744,1.3536736444756319,-0.6323549301034921,-0.9489065624938807,-0.8087456072564281,-0.7824772991477701,-0.542975202169165,-0.6666798062797156,-0.8233175733942742,1.6722778904020341,0.21439475403618688,-0.08651846200651009,-0.8445767559277242,0.43776663542914557,1.7234832249817642,2.5575396481861823,1.374900960797994,0.9301910422716186,0.7967031086211404,2.5859672405668435,2.7152651461660713,0.04963138826628268,1.9916502513813257,-0.351597629305897,2.8644904524717614,-0.6072961173612255,1.8588425299321263,0.45755722358868867,2.4395507765810756,1.5155094234578,0.9673326302573675,2.681605212495435,-0.10476669823451513,-0.7167459666847653,-0.7587915539195943,-0.7442554568029514,-0.5816849849105384,-0.5905032423011838,1.8565955258120883,1.6891071434508662,2.6308691176506995,1.493940253873326,2.6435694036346775,2.6547643698570167,2.297679383112449,2.1555547030091935,2.8275879647059385,2.178144218467486,2.6539748019502056,0.643030315926353,0.9426591587296651,2.9697407304641885,0.8126044358907385,-0.11605599682260208,-0.652614745317686,2.059561624175186,0.4610819462692482,0.5784175830350521,2.308081179452031,1.06148021918056,-0.6156906445105425
SIDM00929,3.0284255983872503,2.5211784166269444,3.134793394208331,-0.1368183905730515,3.0331031949935916,-0.7126665077013135,0.3240095192156508,1.161469991578039,-0.7110030015688289,1.0379168919761212,0.3993857022153894,1.5826094232564656,-0.28812684951647805,0.8123440264206436,-0.1767926863970818,3.2810898664135006,3.1860511376976084,0.11911072235230295,1.5156478158773798,-0.5094724930999678,2.0795051019416477,-0.6405517567820412,-0.8301676077090968,2.4757899536428694,2.381618035009187,2.9273210957058,1.9135699376395219,-0.8428741502830006,0.15027092584971738,-0.5544358387813694,2.5558631014901696,0.9053746956240822,2.3756067061266215,-0.901361682851481,3.9783581286317475,0.23733129542108328,2.1135334587784547,0.8878629696211807,-0.029907008801927114,2.7490898303209415,-0.4195957940705865,-0.7004956902023595,1.2661422870056327,0.4150824576126312,-0.7501663797776467,-0.38703397672647133,2.1700979487884675,0.3552386348831763,-0.8498906580755776,-0.21598788218859755,0.10694502865142522,-0.8435015220144836,-0.3443857040488819,0.25386953193215783,-0.463409138379917,-0.21234496897533914,0.6513361247020094,-0.7578878087735604,-0.47830301433409345,1.0778614320696112,2.21552434600134,1.8676016426384077,2.870597599298409,1.569334827427511,1.9977553395085774,2.9233588598503446,2.160412254351708,-0.8162882672578561,-0.790362620022302,-0.84355161051342,3.0095688918790318,-0.8720067212910695,1.0399387350664997,-0.7649435970091847,-0.9307203655345414,-0.6302813047301902,-0.7711331459454083,-0.6525411498832598,-0.7215251559970243,-0.8177595907234827,1.1761283040357984,0.5127204653321371,-0.04492421513964199,-0.9257952625783653,0.3692098577413816,1.5767414119778302,1.6114067341940987,1.1980471090286138,0.862357333773194,0.7083990880699024,3.063222450744201,2.89231842331123,0.27752365746861374,1.1970193238264655,-0.8111156264722841,2.340581003860505,-0.3189846215647009,1.5565049466864636,0.3727608678514193,1.9872635928040812,2.027754285179159,0.9251551063477693,2.7378921154886005,0.446490681649511,-0.7848901902571532,-0.8554182840176748,-0.7816928736973362,-0.3220560396256042,-0.7826587473970468,2.3818944759509004,1.4491831488085003,2.835829645310083,1.127559884466887,2.6195626753965935,2.6908652051335546,2.8078945645145357,1.755862811627229,2.6761478344078284,2.3971092502675218,3.11598433083427,0.35947642227589643,1.0804890505770157,3.0886267112369117,0.24691063954404485,1.4633155375878582,2.1182642045276907,2.2884083867713936,0.5009903219848076,0.6210842654600232,2.193101094215697,1.3649854063572957,-0.6864915752996216
SIDM00732,2.8647738466116897,2.5444726811498617,3.1147888284488627,-0.5943033052033821,2.4052876169522612,-0.6818725661643732,0.5441156692444106,0.8041710643710023,-0.7276776550269091,0.6667330076124007,0.8509762480141951,1.8332623772799244,-0.0953781587463292,1.4060975100379058,-0.49785924186528013,3.6415189596551887,2.7598896525997745,-0.16322178651289995,1.3404786877522745,-0.5599953321613875,1.9555660385439,-0.6434393977943783,-0.9200549613532466,2.0276387550562327,2.4999674299014663,3.0356534616953255,2.0640876349244177,-0.8396651092329591,0.39559266272833443,-0.6154764052988597,2.2853799700575252,0.994757440641549,2.142268180226341,-0.9225494956567355,3.7450185026232408,0.1971335349611252,2.5236760853110267,0.8794482673538825,0.08259050661261835,2.2726550227362607,-0.2197921121642807,-0.6759067279944736,1.1745839465056205,-0.00729446088037127,-0.6394939106097053,-0.5816047441240603,1.6565980685552968,0.053882388659020265,-0.8684767078838562,0.2070845444605321,0.3852150155183471,-0.8079423990934071,-0.04901592584346296,0.30170815902560827,-0.7744214829364144,0.007278723355479244,0.054389338548247436,-0.7976253659435103,-0.9781309995833952,1.362775299414306,2.0896854773676012,2.264235813003915,2.9932092924391682,1.0327604714047298,-0.7896313828708637,2.9391663769849994,1.8383032141175533,-0.7789442703865016,-0.769660435833538,-0.8634580269344284,3.0590634275060373,-0.9354679219834993,1.5487879204873503,-0.7569210919294084,-0.908338428970937,-0.6810711199387075,-0.8282951240320632,-0.6252104908900191,-0.6275693857386462,-0.8230321611538852,1.0322114399878581,0.07347183541624153,-0.07241455648579437,-0.8204421099583176,0.16003631625802697,1.7905413124226783,2.3234696921001965,1.1961793218127896,0.427959277113006,0.7178499463361712,2.651865462130471,2.719441510694016,-0.18151679796791456,1.9255568758517063,-0.6172873711917674,2.7363538859459933,-0.5169534208682288,1.4406119012610872,0.7426448072392704,2.231702171317068,1.9990539768442546,1.1253978779574205,2.678656721458477,0.7695277763243227,-0.7623899008962386,-0.8322757067566392,0.7933889133468297,-0.2909179903608542,-0.7606199349958093,2.0108072261830263,1.735393633452334,2.6936029109338264,1.6277948086171063,2.359733354794208,2.187822338970307,2.5250111608391235,1.8689889279037388,2.4622375476838885,2.489085784240689,2.8979599471346638,0.8913927167983067,1.241762366495637,2.934929953181933,-0.02302648996932715,1.331427934677235,2.240927524215779,2.225214133510562,0.10294910882752135,0.5453215136772341,2.607465815801545,1.1240099795699878,-0.7500838027826912
SIDM01047,2.655680766059494,2.693356837406347,2.961081222609511,-0.6781544250062488,1.8497508203239694,-0.7850445615322398,0.1746733041739676,0.9081287328965666,-0.4703725434806821,0.7388523725450845,0.5726999019503493,1.6693415606257105,0.1833174692904103,-0.3210780337383368,-0.8409534441792594,3.6544258883825647,2.5826324083583705,0.34066421033347327,0.9227622392235469,-0.6824702148871238,1.6952799799625737,-0.5717945806703689,-0.8494351966719874,1.7540948426899954,2.111016099694202,2.3822712594080304,0.7342618009150541,-0.8290432482973074,0.13775144553601437,-0.463352203314081,1.1226484296125667,0.7861405131445015,1.6051178923580711,-0.8803380554917376,3.6613988769925134,0.18555908022575407,2.6423207836437923,0.977362372763634,0.5615435287753128,2.8971569693833956,-0.42381245987143124,-0.6278904155490851,1.312265297540136,-0.5979370624363519,-0.7022590317849613,-0.7042647994256411,1.6989254258755826,0.16741800180475863,-0.8050531627013675,0.2525355913437935,0.33091625099029404,-0.6520466790312648,-0.1670853922322579,0.4210205673722067,-0.6506898304859053,-0.5311233979459237,-0.7726030392594557,-0.7506652084181931,-0.9337451200059111,0.9222115029650465,1.82310558118241,1.785181179928775,2.271102570706358,0.5965344435786449,-0.8878128185692963,2.919890391736396,2.1999793370667247,-0.7605292390206899,-0.7846595109883516,-0.8094590082511153,2.8327814970060454,-0.8786392577752513,2.1053495636885904,-0.6599053113677311,-0.9211346691054757,-0.8350712640670668,-0.8112789643312794,-0.6260474586159428,-0.7331186547914507,-0.8891946325617414,1.0694058854280795,0.20821387126030233,0.17477936314169598,-0.9558155914952161,0.0696839219198599,1.6599020696366995,2.535209812659721,1.230704409264048,1.4468298043792942,0.4906142546818234,1.9791623102725144,2.407737237339364,0.4991199914032422,1.7770812648254117,-0.6184512593420287,2.7445879545739253,-0.6876297330788765,1.3775434160956024,0.5985260254564211,1.7441288626256077,1.4933868625745765,1.0882929027720543,2.3042687655327274,0.32094190319191596,-0.7514362229264341,-0.8023380427858037,-0.811998856994401,-0.168645975483761,-0.6330187436132269,1.5435546199361807,1.366684525166058,2.4380548799926,1.188494751523083,1.6093764944934272,2.8291621761126615,1.9039783521270646,1.8286421777878932,2.5404177621469786,2.554242319047427,2.2747347276905465,0.7232302617052785,1.6285070212973662,2.95791918489737,0.347448118147946,1.3833586276736294,2.5002292775246686,2.323701553022565,-0.03264513246051615,0.4383860252096483,2.486264827970106,1.3568009130730174,-0.7249614534953767
SIDM01229,2.922116775432703,2.623230070437149,3.2522537101579387,-0.3446236495643473,2.976061601762094,-0.7422873866800405,0.4986917693448728,1.1310691012820218,-0.7498740912264175,0.9166498092364491,1.3949814239586436,2.0379120729197355,-0.23651946608707522,-0.376025145806882,-0.8693133345842585,3.7235261365394545,3.0198997434093164,-0.4760501265145752,0.9601243643865678,-0.7071128983485601,2.0974237324628096,0.7864496885892958,-0.8524021502618251,2.144815297964485,1.8634019999065388,3.1990614812172984,1.4551395595285697,-0.3686863531265115,-0.13656714515136098,-0.6371947263575862,1.9412573568240856,1.2778479270521583,2.1646206757071846,-0.8914114240576263,3.8784596805818157,0.03581934883856451,2.843838810765543,0.5124994231284067,-0.18780901817025947,3.077482328682107,0.5583846094402831,-0.5730631802142254,1.482492681404423,0.5183765149761972,-0.6927750324897365,-0.39950746510392166,1.9550229687700913,-0.07269566438282313,-0.9013010453730601,-0.03203814053951702,0.07480164385849242,-0.8327079127895329,-0.6981508949472364,-0.5523795695164692,-0.20458174515503694,-0.22313260314136518,1.3883002699393432,-0.8166980523234979,-1.0388920762521547,0.5807401263507957,1.3974181178995555,2.000807496447076,3.1733270687670854,0.9964187899508721,-0.6416882433673528,3.131744128371359,2.334355060622085,-0.6399537852495223,-0.8429718397632084,-0.9334305287787659,3.2951706425049876,-0.9513371013807397,1.655187097414486,-0.6972888859092842,-0.8931954344720188,-0.7111399313233345,-0.8598056061528139,-0.5064754009047252,-0.7226334962900928,-0.8761669356348926,0.5403433010717986,-0.5109393754907161,0.3936613851440306,-0.8575774499102533,0.5519518144451769,2.4288901697410616,2.644319604164188,0.9367684910359985,0.2798422098480013,0.43441266659857747,2.7750326811330717,2.2922734427221605,1.140766517472883,1.9683425204196197,-0.696025234100858,2.7661691496813905,-0.5235967278346998,1.2592648664887451,0.3706644515748743,2.523994300489036,2.0436288500487967,1.0289386360082131,2.8285566191122826,1.0285060359162654,-0.7054919247007935,-0.8418937212273535,-0.7231381608547269,0.7582240101380355,-0.08466458911548488,2.199439046511468,1.4170967268920711,2.465278562789739,1.4191792976471518,2.190441134168331,3.048985268643374,2.466223259422169,2.1339474211119613,2.486168944342087,2.4798037531587633,2.627452293338999,1.152679629262399,1.2459401462656035,3.003186185547267,0.208583526772467,1.185593458910192,2.283249957250761,2.733085310820865,-0.2133753912524429,-0.6092208936831529,2.7041860130722175,1.410990025643764,-0.5296608607177892
SIDM00540,2.897318641997434,2.596144406690336,3.064205623611566,-0.5179392543356071,2.581578927989652,-0.7625403268944528,0.657476682544046,-0.20705264852258234,-0.7300646353549451,0.4668940683313659,1.2821845180832663,1.039899002692736,-0.007898508123705706,1.1272620935890074,-0.9249584207523893,3.6323189765601107,2.482379711529526,0.5941433560669355,1.4695352129257377,-0.586121576365644,2.11630075083672,-0.2761337598343303,-0.41060009418349386,2.0038967316867367,2.1916616008581817,2.6294105649656716,2.1942008026583686,-0.8627920474174109,1.3150738252287468,-0.647037609588732,1.9112748707121305,1.341077202794963,1.9259475072284855,-0.9054136570581796,3.548167208367073,0.3116100527614191,1.9267411542442667,1.0757640740929646,0.7823234498972367,2.5380706389707686,0.040937594955209496,-0.8303998810338906,1.5511290448071082,-0.1450876695868757,0.728613258129976,-0.7532031657740317,1.8933324912532674,0.025672774469882073,-0.8482378860454268,0.4099579238162722,0.06557083170207914,-0.8703001228899708,-0.3588066902685789,0.23317047483888137,-0.7528927046633813,0.45517471220031097,-0.40499989440311684,-0.6542756715547038,1.113548278845455,1.5066539033245885,1.5407801371953542,2.251382900885559,2.629579762348753,1.3336724636269834,-1.049775045052758,2.7069059258323165,2.175170174393623,-0.796247591225667,-0.8348021754265316,-0.8741004282028328,2.782032446915133,-0.887017298441193,1.366327676609467,-0.7420127405217711,-0.8693023043925865,-0.9228993233714914,-0.8229300972559316,-0.6009715009050065,-0.6592263783630067,-0.8264286735612681,0.31859518522426644,0.5427427838850843,-0.35232931842961485,-0.9057800922512105,0.029060412341727456,0.9924620976697931,2.371629004016004,1.041296402902693,0.496741551067594,0.4675404047069615,2.7292177574757823,2.2480621899105984,-0.5678359691633544,1.6558517764542366,-0.8062727121135279,2.7990722119282285,-0.4977822735952675,1.8023453252676498,1.4007579052700743,2.0317372500233506,2.092673151526284,0.9148085993029579,2.548206687653116,0.6808292847028385,0.19196972251555178,-0.8495956439535614,1.40893698790017,0.41464942936109983,-0.8281978881989096,2.080122058099712,1.5033077089779867,1.920619409151238,1.1388344779118726,1.6841349297420838,2.3061505451255084,1.9056076697039546,1.6723200192624976,2.552843976308391,2.2902795099139652,2.7849483667926567,0.7203618728023131,1.2709499230350423,2.895261241298124,0.21410535233711225,1.0433597456751547,2.916517746902122,1.91928632638987,0.15318324671566272,0.09783978014167828,2.314351854814852,1.7623749632726784,-0.8402038856160791
