,CDH5,JAM3,CDH3,NLGN3,CDH4,CD80,NLGN1,CD86,CD28,CD274,PDCD1LG2,ITGA9,ITGAL,NRCAM,ITGAM,CD34,CD276,ICOSLG,CADM3,ITGA4,ICOS,SIGLEC1,CADM1,HLA-G,CLDN20,CD22,ITGB7,SELL,VCAM1,ITGAV,SELP,ITGB1,SELPLG,ITGB2,CDH2,JAM2,CTLA4,CLDN18,CD4,HLA-DRB5,CNTN1,NLGN2,NRXN3,ALCAM,SELE,CD8A,CD8B,CD6,CLDN17,L1CAM,ITGB8,MAG,VCAN,HLA-F,NFASC,HLA-E,NRXN1,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,NRXN2,CD2,CLDN16,MADCAM1,SDC2,SDC4,SDC1,PVR,HLA-DRB1,CDH1,HLA-DRA,HLA-DOA,HLA-DOB,CLDN10,ICAM2,ICAM3,CLDN8,CLDN2,CLDN6,CLDN5,CLDN1,ICAM1,NEO1,HLA-C,HLA-B,ESAM,HLA-DMB,HLA-A,F11R,PDCD1,CLDN19,PTPRF,CLDN15,CD226,CD99,CLDN22,CNTNAP2,MPZ,MPZL1,PTPRC,ITGA8,NCAM2,NCAM1,NEGR1,CLDN11,SDC3,CLDN4,PTPRM,CLDN3,ITGA6,CNTN2,CD40LG,CNTNAP1,CD40,GLG1,CDH15,CLDN14,NLGN4X,CLDN9
SIDM00371,-0.777653691724671,0.18354996451463076,-0.7375863368805228,-0.7478109185077854,-0.7448812176722568,-0.8940910285653255,-0.9408527428598894,-0.8790845708258211,-0.9763250951318259,-0.816025524442083,-0.8064758889759311,-0.8611557786071016,-0.8313782843321681,-0.831035492465022,-0.9664685462498448,-0.8343192958145332,0.40356528417085835,-0.7489570016456292,-0.8045585025638214,-0.8851724985675217,-0.8660747402123067,-0.8251735911636843,-0.7061953128550542,-0.7417491314634824,-0.799541128931589,-0.8508630073449809,-0.678605324062048,-0.9417821386775658,0.4431240576337264,0.16758128231244174,-0.7791279176628569,2.6873826636296037,-0.6175164935165298,-0.7699178409623928,0.6863827639684572,-0.8423125369962526,-0.8187804591762277,-0.8855164742433593,-0.9003050607050829,-0.9452866473286577,-0.8751936664443599,-0.41542374035407054,-0.8067042976080373,0.595475030421272,-0.8726303276369606,-0.9244736346775408,-0.868936977596835,-0.835361565374891,-0.645994076156599,-0.3198403047879076,-0.2640103703975571,-0.9350070899132008,2.724567895609966,-0.46746008905040637,-0.772970725424817,1.4748115660343428,-0.8957072159424572,0.7617481061369471,-0.7027902985561549,-0.8264976667421294,-0.7308260019357401,-0.653479857059038,-0.6541186159915465,-0.6934945532672221,-0.8768919689974181,-0.7811117045051679,-0.7062798983574943,1.284054180098112,0.8464945456825541,0.342054133984514,0.42707869400357473,-0.14990307843011907,1.0959058831119854,-0.6898082294196757,-0.8790175163381577,-0.8272191797268411,-0.278986622377267,0.7912574505026974,-0.9614807703950801,0.2952734785648557,-0.9017468272942081,-0.8361596352021788,1.8596843515493613,-0.8682548354382422,-0.3374182855981382,1.4198558037302387,2.161906355043783,-0.7910211757775215,1.2150664143800107,0.4586476265085724,0.23904581952795498,-0.8132957048788952,-0.8224870941930844,1.2331842018759822,-0.2106304576115223,-0.8913796712150917,1.6841481020932114,-0.7514161096848033,-0.8569098412671949,-1.0048564512726634,0.570457745670252,-0.9726963789069745,-0.8470762953688761,-0.840018506294397,-0.7301247392650397,-0.9577063071726075,-0.7294569721809521,-0.649041268122169,2.0811201895736935,0.30103755641696245,-0.28320286563797853,1.7962364314816526,-0.8600180440298659,-0.8340660310152966,-0.815351215349337,1.0186947335950767,1.3293566938785075,-0.6552370690844612,-0.7369226640289394,-0.8875328503813428,-0.5341691504129971
SIDM00688,-0.8119119781245874,-0.7072738968131449,-0.6114594288341985,-0.6377210264782277,-0.5280225912033315,-0.8577356022507543,0.5190535369438493,1.3177255254440459,-0.9591267827759236,-0.8096254060033183,-0.7853739356218973,-0.8809451263652438,0.18299462635640806,-0.7807936412429772,-0.8769099070194368,-0.7574249798401542,-0.42509071487563344,-0.7033695895126215,-0.6658922760432189,0.2826779534809223,-0.5535672022369139,-0.6862294466619117,0.18871432407877758,-0.6727499352127727,-0.6100041492955053,-0.8279479211300662,-0.1742017958547753,-0.7606150612843966,-0.8424533713547349,-0.9097007434924763,-0.7930232740578412,2.105192351506013,1.2176073904546558,-0.775053820340029,-0.7643772990252969,-0.8319975245523528,-0.7995368865194774,-0.7969834034767908,-0.8611289934797796,-0.9302171354541926,-0.8051300191096342,-0.4676068495808556,-0.7788468122705324,0.007399680045752003,-0.7425019763904369,-0.8578885293422013,-0.87860702258823,-0.814953092053767,-0.5131199018476289,-0.21592100066217823,-0.791427273386957,-0.8954956706169955,-0.8200824274811321,0.13985614695259305,-0.7955995233218962,2.6817701962371547,-0.8779305494265717,3.154014040243221,0.41365976771765356,-0.7427255376354684,-0.6603382221738627,-0.7580227035069298,-0.5790755620914126,2.178213392643942,-0.8049126294398394,-0.8094830719851422,-0.6856751057926954,-0.6149280531367551,1.1141181468457817,-0.5166928605479179,0.7533507516396525,-0.9270747287763246,1.660134018882292,-0.4826930458296299,-0.8441936319383526,-0.8182478222301135,0.5880048842880048,-0.5926660918815922,-0.898028278622434,-0.7222908530418799,-0.7941391317284285,-0.7797951061527222,-0.6746401275302838,0.20485223922829598,-0.07841107827910222,2.390197694145879,3.6702323319408503,-0.6629143205691713,-0.18792989388395032,0.5713338018170041,0.6026984331154548,-0.7943032450845217,-0.7199512735942653,1.3686048228653522,0.4018589761430107,0.6508088245215998,1.3093163429420953,-0.7337056650695716,-0.8479127789093899,-1.043130130506741,0.2482644479416351,1.8017001653248612,-0.10821499881151947,0.2051581875821055,-0.6820277460317342,-0.8613601250005926,-0.7666184804979811,-0.6082598602576219,-0.4959889841706401,0.8386320859041217,-0.7441557460401753,1.3277927118179902,-0.785231542322248,-0.7009828179661681,-0.593805701977728,-0.5052973433239398,1.721176608467713,-0.6354521558995756,-0.7215614683200021,-0.8869276367706033,-0.7235071312550733
SIDM00583,-0.865562038108344,0.6414799856550346,0.6687012416994347,-0.6859993235677566,-0.6844541244634089,-0.8570101045253838,-1.0233597836754489,-0.8042069828115012,-0.9573381835145243,-0.8030404867661451,-0.7798618677546723,-0.8494115276885901,-0.8588184816839558,-0.8587629967939906,-0.9266039280236074,-0.8278988542553821,0.22770386021504904,-0.5414722416269192,-0.7660788702844069,-0.8428883324590384,-0.8200893376337182,-0.694761354989379,-0.6741001541415704,-0.7977644806313255,-0.7457985910690045,-0.7499018146622296,-0.7235741993604546,-0.9347601768710017,-0.8921899660794907,0.3792484539542951,-0.7545874221299523,1.4529281423556855,-0.6821090108810677,-0.6299669517326862,0.3780442080582412,-0.8376659238327988,-0.8478321834155823,-0.8596199491790246,-0.8970842957531943,-0.9452017500237067,-0.7979420926542009,-0.48887049026869184,-0.7375812704554182,0.35692382468065614,-0.820321678100587,-0.8235696447222972,-0.9221972261811876,-0.8408466628625897,-0.785898357204428,0.248059053764968,-0.8047630273040101,-0.8684614433976604,-0.8910378779306289,-0.7412601727932653,-0.6516417867034379,1.0233814408719488,-0.8474728725941635,-0.5547292883087247,-0.8200650043658247,-0.8615932157532603,-0.8172364211916604,-0.7337162091998306,-0.6460979962757455,-0.7383443288345604,-0.8693636732684221,-0.7924694702136226,1.2331734775714904,1.6466641679781453,1.2127381560725996,0.06256777477878567,0.004795803228851978,-0.08593841374175143,-0.8294694236865858,-0.761469977642899,-0.8590570063766364,-0.43838388092236386,-0.721027263491484,1.1481930206477293,-0.8588013638036736,-0.6666220124062674,-0.858127359153498,-0.8326027572415619,1.102212020803325,0.48013236791505937,-0.8271674330306361,-0.44991691102413395,1.4250027993588388,-0.6320461196174385,-0.5905971753481603,-0.0027713153447309884,0.44135426809732975,-0.8302790232324836,-0.7582536004846764,0.8985275875926669,-0.5201428188077041,-0.7762302779038402,1.018892413522381,-0.7020101507756134,-0.8879470470304184,-0.9170457869013846,0.353782242938759,-0.9199803403028243,-0.703767165323662,-0.7810205145964941,-0.7202375329444445,-0.8507206798771676,-0.7472778294147884,-0.6432280379568995,1.6445236244096713,0.38121746848731175,-0.4168363408598562,1.3419548058706974,-0.7772095579702012,-0.7536306977214771,-0.5008052181821244,0.7631809313487935,0.96876731174546,-0.6212890078630093,-0.44336519969495397,-0.894695950828801,-0.7403039721129002
SIDM00188,-0.7617014115688553,-0.46651866729811153,-0.8027168689060264,-0.7238188755467364,-0.480324068477918,-0.845726562257703,-0.7669816198720919,-0.8146004045534423,-0.9741760416070784,-0.7301364062942265,-0.6203184569799338,-0.8467403583985389,-0.8278555782802397,0.644661486834073,-0.4230039989845144,-0.8006179534568413,0.7856035035844602,-0.5500000057188716,-0.7206517999998409,-0.8486273112177177,-0.841536193914148,-0.7586140873717508,-0.18923301706463777,-0.6340094560825215,-0.7970572293826246,-0.735686647309182,-0.6474714484296239,-0.7903714581864185,-0.6367860746033847,0.21357343653026023,-0.9063428097457767,2.278714691228458,-0.5819619127342455,-0.5271329361962698,2.3934056783202733,-0.8895906040700483,-0.786878874343336,-0.7204123678498056,-0.8493880655329238,-0.9049639928694598,-0.7874410505428867,-0.3621884726873761,0.04569076944934263,1.6327192049293344,-0.8897476087236592,-0.8856198916564256,-0.872886871110172,-0.8184261569427782,-0.7244144766508868,0.21918616797393525,-0.43380093994564844,-0.9621563947202638,1.7956583813179852,-0.030326224281323495,-0.8159192163231044,1.468129126797665,-0.8883676841501066,-0.649594281572423,-0.7431932477595533,-0.8632760173309123,-0.7451710934472807,-0.7890312952625578,-0.6864042196547459,-0.5352711990326257,-0.8128181825149501,-0.7723998238161287,1.838364540522108,2.337613880754115,1.1906632448458903,0.38789994508379116,0.029782749965375794,-0.8195877628304954,-0.8318151127754857,-0.7237542997653155,-0.8268017466481169,-0.7399740144998731,-0.6675544150966894,0.7992278273138209,-0.8858035100813407,1.0144435305123358,-0.956041406048929,-0.9281675330741833,0.7233977074524188,0.6432170508640445,-0.4727146572564996,0.33084069139173977,3.136265576898347,-0.8190810607704061,-0.5261448805609099,0.4350745307566541,0.6753941476881656,-0.8262855722984886,-0.7266227796922795,1.3124878461620515,-0.34643077680219836,-0.8751242520403746,1.8567628173567117,-0.7149425280884115,-0.812788337297313,-0.8466314428809927,1.038971538454106,-0.8999911112052374,-0.8292483472884818,-0.8035941678016748,-0.6518337737162473,-0.8111863033479209,-0.5758551446823793,-0.413031926355616,1.8741487782033688,2.0883276944800855,-0.33581959624476587,0.06391193028536754,-0.8135652179792051,-0.7511602734120103,-0.5693093140853281,-0.07392694264358701,1.1364620178593239,-0.6515852063496433,-0.6773379875619496,-0.9130171112968641,-0.6488566752755905
SIDM00096,-0.7859713106509628,0.17846606172280202,-0.782188430939303,-0.6628046486492627,0.013924507695065017,-0.8178765637652234,-0.8716217302760163,-0.742250839517451,-0.9672944834034609,1.5840518763713687,-0.6092004304094617,-0.9021233859360941,-0.731370803499958,1.1133734179251837,-0.8267946789361175,-0.7356697770735634,-0.5958568003582021,-0.7233505045533097,-0.7723592197872753,-0.005940701760261626,0.6914104272885307,-0.7100688517165422,-0.026816142606347546,-0.6905656440740782,-0.7446134021452802,-0.7793810903115277,-0.5029121538727682,-0.4446263977165388,-0.8498216676633478,-0.1744230639003857,-0.7246792698876925,0.8774059664982568,0.5272992320359488,-0.7202906880468868,-0.8268027875415813,-0.7760962273908736,-0.8178354569884243,-0.8702210986594743,-0.8663515076211659,1.7241488193992296,-0.8509056897423959,-0.27330282064125594,-0.6964345397197118,0.2124018607862275,-0.8177168183793639,-0.7730495084152895,-0.8114798319899497,-0.8035936198638911,-0.6246395316244238,-0.27246469532442524,-0.8226632379135785,-0.8149649280129346,1.5277152488664405,-0.006039315319416514,-0.771467214211089,1.6576844440031395,-0.8413574959609347,3.0116314900378485,0.38361373370994384,0.9287327666095112,-0.7057236747808694,0.1428225471588688,-0.6584108269300059,-0.7602156590070811,-0.8152658830709869,-0.807232146468048,-0.6499909677111446,-0.03780939403699358,-0.684846212683646,-0.23910603937346767,1.7593675550320755,-0.8596344855392473,2.5397950298626166,-0.4082029401258241,-0.8748425553458107,-0.7792286299195376,0.42968666750541373,2.2725695894352764,-0.9495718206368875,-0.7310416549750399,-0.9556170775770368,-0.7942247857201208,-0.7136651956123993,0.9119090376863719,-0.5623393666120616,0.4231128354841544,3.332304625948412,-0.6510024643000365,-0.03603354233080046,0.8223936743690775,-0.16348526141428327,-0.8267769670578654,-0.7713949668282666,-0.7477149953931288,0.08079361384695108,0.13543415078350707,2.265709664973192,-0.4905581163659385,-0.8574218046410889,-0.8319521592246938,0.5952405075760153,1.8894120322018177,-0.8457308098941798,-0.4702354805040165,-0.6967274003067314,-0.8643346624514061,-0.8100663001487826,-0.6803636080048822,-0.46159655881278727,0.13958297774568748,-0.7636055494557707,0.28940940231811324,-0.8420983525366642,-0.6941212667790304,-0.7431585127570159,-0.6311685331782334,0.9992501488540166,-0.5405935658639092,-0.6142231432824553,-0.8748539266605279,-0.5623695853748398
SIDM00379,-0.8424034109413976,0.20335132991431826,-0.7565336860728755,-0.7006019129984025,-0.6697171752779362,-0.8657887882830679,-0.2197773184887222,-0.8552929216376346,-0.9493519795001808,0.30822452892985114,0.0811730671239491,-0.8987354786890993,-0.8891483050283373,-0.8668824772536659,-0.8252963683082623,-0.880992640657203,0.4176315559186872,-0.5916568072495222,-0.8450634910908433,-0.9274452481810386,-0.8481234786129374,-0.7078103715323817,-0.23602069941612797,-0.7262214815855029,-0.6887473018916791,-0.748305080906382,-0.5922756347236254,-0.9118374086781011,-0.8179019620556662,-0.03071557616129982,-0.6989145030204346,1.8417306664996194,-0.5788373633846556,-0.7762022859527298,1.7930929868380125,-0.48778502417251707,-0.8871525535243217,-0.9227659462030998,-0.8959668041305578,-1.0642087369022333,-0.8238195093079435,-0.4750574649844059,0.3436353723445051,0.21592505701706802,-0.9350160147279244,-0.8755028957428208,-0.7931689582087945,-0.8016722649164633,-0.7760114678772062,0.6441366464449934,-0.7668187746107272,-0.9267844374197706,-0.8539654145376383,-0.3588049863974712,-0.7447394553933783,1.1165452560703455,-0.8401096690165989,-0.5122004364457797,-0.7835919220547051,-0.8493473694969457,-0.6049979944939895,-0.7053242479211351,-0.5911017878953236,-0.9106197200577351,-0.7846052291373246,-0.8350821912329707,1.286092412173035,1.9443649390451605,0.4666383432179272,0.07308432681302192,-0.38771373788805413,-0.8652382228514174,-0.8353119217675524,-0.7465862437115125,-0.8785055915877794,-0.8744115502347541,-0.6831804294454696,0.3808680309295682,-0.844702479744087,-0.6805167567607934,-0.9501428321863905,-0.7988713568383579,-0.4182463963131952,1.4831064976895365,-0.46054728775444786,1.7232012818755142,3.06204570280092,-0.783061690614798,-0.538124620551662,0.43843267733201813,0.19322637560870282,-0.8618812657012334,-0.7558389770508169,1.423675611196636,-0.42361722324204204,-0.8975800571212068,2.0985574798249473,-0.7637304389780942,-0.7779189942728446,-0.7496093805641916,0.43888851563681897,-0.9286648343222953,-0.9422981716643613,-0.8069868575577792,-0.18045249516432943,-0.7580354560351054,0.2894716004736068,-0.48946350602418665,-0.5612144699374979,1.3812927728463387,-0.8020516451328794,1.6480985956797924,-0.8111825282994947,-0.7941918825727612,0.07259342502921184,1.0052402156394933,1.2571650831974517,-0.6951938357378185,-0.7550452356383549,-0.9007384211500928,-0.7182677243391443
SIDM00381,-0.8158679527163256,-0.792116867558776,1.5268007246453723,-0.7188587869212301,-0.7919658465822479,-0.8959360623601694,-0.9967906387880153,-0.8303483548938018,-0.9576185528906153,-0.8237383442261759,-0.8133597337285468,-0.9192465422655137,-0.8809374246167351,-0.7779484546100172,-0.8223102077560169,-0.8187366774875392,0.457798208386475,-0.593235132318559,-0.7769696784471808,-0.8179505685538676,-0.8502858525371807,-0.7729266143605457,-0.7241530762102081,-0.7036729282857608,-0.7650156094851663,-0.720039698396975,-0.6424369624330778,-0.9805610702139718,-0.8458393046659862,-0.493870173253971,-0.8850283336363689,1.6007114691176152,-0.7286377562731338,1.982939685461475,-0.7739331610886535,-0.8298954391158926,-0.9401263639307307,-0.8668637609669259,-0.9005490920634542,-0.9761013102660013,-0.8939606333201454,-0.36862725481903164,-0.7722109677686232,0.6479750393512598,-0.8662688888793519,-0.33869987359041487,-0.8294463364747813,-0.8567414528272931,-0.7979363306477715,-0.21039356313729574,-0.3723566519761175,-0.9897358888378227,-0.9254262418866901,0.33114443223622164,-0.868596467234172,1.706536561487519,-0.9023694158208727,-0.7135290796619819,-0.8251424259454693,-0.811367567409246,-0.8024740472430744,-0.7871623248332795,-0.48749704829243035,-0.8955450000248195,-0.6088689970040019,-0.8227785827539991,0.9591258891848854,2.1617251833485844,1.237000963327428,-0.3302005856555025,-0.1824329603980048,0.9452183870858204,-0.6695421279600644,-0.7347266849421854,-0.8355825964139845,-0.8626690806310354,-0.7760323879188575,0.74092759441033,0.06779588497616935,-0.7921811981494481,-0.8875594737629382,-0.8206695201200777,1.8025146069159705,1.451055474359843,-0.18471424448050905,0.8352062458543352,3.24072806692268,-0.8216608131314991,-0.5128840119988834,0.7460016921810781,0.9746614232304697,-0.870951663320864,-0.7635740419390527,1.4440279680769905,-0.31992917820938266,-0.9011380958744712,2.147516401107999,-0.7755162666421181,-0.8013542031758589,-0.9050322808752761,0.453525309572937,-0.9426947619360114,-0.8330248832810515,-0.8452096517984989,-0.7438852214210259,-0.9710084670147792,-0.8849016325588395,-0.7383605895951563,1.2402037213855293,0.9512868204970266,-0.22306058816362803,1.038974147620642,-0.857647605122236,-0.8502259085041423,-0.7060472637209215,0.6144157980253394,1.2212788987988115,-0.5378314993066062,-0.8188042986138976,-0.9124768164667414,-0.7283524895768115
SIDM00606,-0.8308005564248516,-0.35095181715084584,1.9644998845820982,-0.7147265127445845,-0.8008409594266875,-0.8697354608483836,-0.9157660442051809,-0.8609743924848305,-0.9626903739397108,-0.832380823654189,-0.7960736238946096,-0.9125464919885958,-0.8441994511617108,-0.8243406241900468,-0.9551242928913469,-0.8343466155710815,0.47985977200302055,-0.6117744707272471,-0.7713001444669088,-0.33533809742896775,-0.8281373880242656,-0.8267270343978916,-0.6574832646579551,-0.7716777004621117,-0.8388008412747633,-0.8228922342414345,-0.6718358615359835,-0.9066435776788895,-0.8808408147620298,-0.004991025622935596,-0.8578857137898673,1.8086363642306977,-0.6533872197685217,-0.5056519459802858,1.3882892914966436,-0.8831741381999411,-0.8753244594110975,-0.8985266075464226,-0.8963330293602999,-0.9694701575163256,0.2596241783799832,-0.4161013454291236,-0.7476297202373672,0.8611802706614475,-0.897717221353911,-0.8607962430905193,-0.8187510617903867,-0.8265985532147808,-0.796542579098353,-0.2674670841326713,-0.478834423053273,-0.9125148917570979,-0.9340486639221098,-0.6871422938769874,-0.7272983187132314,1.7408730617402324,-0.8795493942131394,0.5199368917202315,-0.6448801481021661,-0.7173459968639143,-0.7222569048072787,-0.7359124479232951,-0.5968169307910359,-0.8715377215181945,-0.41776943337955935,-0.8169732737618856,-0.7181551729488811,2.0305873384180724,1.7789598358739616,-0.1927849991318578,0.621058772478893,1.0194532702302954,1.795278461048294,-0.7683329385032562,-0.7654751447704143,-0.8480589337822716,-0.8098956379256729,0.8792773084221163,-0.8966076082714792,-0.7041329390824463,-0.8926704737112061,-0.8495019371258609,1.5227952999520726,-0.5681578917593699,-0.7123807877688781,-0.1660507777109167,2.9901765583212554,-0.8376201859378186,-0.4531143967879029,-0.0020484254578779664,1.2947765266218818,-0.7999014721354833,-0.7524973885833539,1.3502535836511773,-0.04646820031776311,-0.9236498887181294,0.9016376984512149,-0.8335000587549266,-0.6234621364695399,-0.914082600352532,0.37917591451159266,-0.9659870986856234,-0.9032047472195673,-0.8557819729183253,-0.7329783746310891,-0.9196109947284887,-0.5778574371742431,-0.5798176389192097,1.5987202725461762,-0.3592883854397209,-0.8003979963820552,1.8639871501735241,-0.8843833210102289,-0.698115542633745,-0.6544403698204876,0.057984181024470914,1.2815625942300006,-0.7098306755847862,-0.598440894850696,-0.11875043966781121,-0.6353863199230275
SIDM00541,-0.8690015830205913,-0.6910072882860187,1.4713007950472354,-0.6907724391737585,-0.6979019685450408,-0.9196633353043576,-0.9708561551350874,-0.8582781200745916,-1.0024407045413533,-0.8219955124755937,-0.7712828307963484,-0.7547597842520801,-0.8602094654660283,-0.4467525673631219,-0.9275012956066953,-0.8466299579948608,0.5602343135047313,-0.6461545647587158,-0.6985482337804293,-0.8659406395762733,-0.8140747021222764,-0.8210048899258271,-0.6855094849576311,-0.7816523081932133,-0.8136576141020088,-0.8672010647413787,-0.6592390596238301,-0.8700713146087972,-0.8593624144668075,-0.44553853183381675,-0.8916793808405411,1.259311392156438,-0.5963596951376932,-0.7826126669058768,-0.7483391697578127,-0.8867511402121568,-0.8415344654951095,-0.7844275376977691,-0.8479519587228984,-0.87268476659728,-0.8485084373181923,-0.5061117898834598,1.7716812213596793,0.13710162280940444,-0.8871994314212627,-0.9169269597159577,-0.8351034995695037,-0.826342473031152,-0.7140208535739659,-0.35756155008636453,-0.8194289344432882,-0.8966401947874568,-0.9291531755875403,-0.5768687457660766,-0.8027731207294038,1.0810507250150416,-0.8779848850079166,-0.6401340823350246,-0.8047430665151929,-0.8186539849785908,-0.7853046716368961,-0.776181433406271,-0.43076601361350547,-0.7543354262375747,-0.8110331735230898,-0.7863768598764215,-0.6040147453254644,2.0700170149229646,1.5396003836109744,0.07985304287618754,0.17102884602601676,1.5984758760375344,-0.8987476677814782,-0.7239696891088606,-0.7951002486595277,-0.8385346798940407,-0.6041464640373386,1.2080933517466026,-0.9107249716007328,-0.6425679381011408,-0.9944903231362037,-0.8449475460328547,1.091608197819012,-0.8155343379837193,0.45971946792410556,1.4742723867399696,2.10528106606101,-0.8338722510103455,-0.5216023462450111,-0.03808519641612852,0.9309379566923414,-0.822305593618327,-0.7484202112913517,1.5033854926192596,0.15934087264503316,-0.9059815496258163,1.792872799360187,-0.798711198783874,-0.7480952577251061,-0.8869015709116193,0.6097982399424166,-0.978981392624476,-0.6559778042604638,-0.7864771587381092,-0.737051440543109,-0.9391165470538885,-0.710601083152381,-0.5861975200808993,2.2854714652136936,-0.4812134800649348,1.6637961554721106,1.8448729754275268,-0.8528481032693216,-0.7950279845111045,-0.6679231346586172,-0.6335168652779333,1.2935496478068425,-0.5422868475659927,-0.7651500003833593,-0.935467462337031,-0.48710863453234704
SIDM00808,-0.8488774010479854,-0.6891143668699594,-0.7470517515040404,-0.6880759272830107,-0.5930943521683615,1.468105378999493,-0.7753068571320441,0.44483861872507746,-0.892958748873851,0.47843537309001716,-0.36405764054188855,-0.8957826514655258,-0.012376993420363745,-0.42542956991834097,-0.507844071650491,-0.831601010090355,-0.3127580010341879,-0.4852750601522679,-0.7363006382821967,0.7655086711109098,-0.7775740659017,-0.8581746015731531,-0.7408767751722839,-0.5751564020604306,-0.8064089499522116,1.2100077619029608,0.25006983522720155,1.4548271245060915,0.8999765735806885,-0.9619493922027746,-0.6045189401272808,-0.045807404508887734,-0.18564525346190058,-0.5710337305946529,-0.7282771956035895,0.33945645576810785,-0.8304292109975094,-0.815211234866408,-0.9177641203803842,2.545013615078617,-0.8233395787563356,-0.5270446415458261,-0.7616880598442649,0.14533611821025536,-0.8802018048332457,-0.835586165107962,-0.8330448088931102,-0.8211115468096244,-0.8243507112179652,-0.36028009010075374,-0.7846775459164601,-0.9736224764630652,-0.8662053534727345,0.8181912666178193,-0.8127620532522992,2.718894279321901,-0.8160484743126999,3.6102505765264405,1.737597647837625,2.8111086568547448,-0.7071767795261495,0.2855635795752432,-0.639782982082668,-0.009156275449742051,-0.8901846398931242,-0.8222643686425488,-0.6253743708909748,-0.765455858540434,-0.5620832696928756,-0.7284476933438523,2.7981687143441714,-0.807392938636243,3.515327206202698,0.8668855863473115,0.4601509321125901,-0.8147971447942692,0.9389113590325412,2.756532968805934,-0.9201345637003,-0.712507454866828,-0.7614346842565878,-0.8563616300536615,-0.6701462470999261,1.1475381159848497,-0.7025196272747172,1.3068411450807638,3.690900525083053,-0.7860351430289285,2.394309740064929,1.0910525346192292,0.15707947277700357,-0.7788863849501616,-0.7702046717741029,-0.7939918672817438,0.05838320298444916,-0.7646579049464391,0.6218917503240412,-0.9341726886020132,-0.9053742082630478,-0.6686806768399893,0.37945010953904235,0.6268817811974793,-0.7982379513489266,-0.8456760441261642,-0.663568995268226,-0.9006436723256124,-0.7981903500296715,-0.643206742014273,-0.44618586628228146,1.2635276035542187,-0.7491264444608263,-0.9679900134998694,-0.8293780545182129,-0.7250057229562459,-0.6345566136646703,2.287451308929498,1.1766287795688162,-0.7351009614317623,-0.29433239091478086,-0.9445994401758308,-0.6474903495191509
SIDM00377,-0.6616019729554531,0.3996518009556903,-0.594706548724962,-0.7310083458026856,-0.575269871942679,-0.8562378486512937,-0.9120083583997726,-0.8458401450028561,-0.9759356578710553,-0.684312638327119,-0.0917176248286433,-0.8454693961304767,-0.798483354710046,-0.7994993823799303,-0.8983161590022523,-0.7976302109792943,0.5674792896636,-0.6297175786821605,-0.7303112892866844,-0.8949377959895642,-0.7559379001114412,-0.860731357322922,1.181496786693949,-0.7574770800504773,-0.7423991429809506,-0.8222636429023608,-0.6766849645432754,-0.8148526763573058,2.483616904021621,0.5857746449273885,-0.7960270949415049,2.218281306284301,-0.6191387259315502,-0.57880563677871,1.8649383671684974,-0.4140365535197377,-0.8654697059904904,-0.8702462740800336,-0.9056313939497217,-0.9864996250789587,-0.8377774370112118,-0.42434801126613575,2.019814234221038,0.5182036991848885,-0.8895581077979225,-0.8484486568369618,-0.7567968156045805,-0.8070933929993169,-0.6569589053525978,0.8474749511548232,-0.5982009728162905,-0.9216784113674023,1.8238606521458902,-0.6234568750234818,-0.8610670078726238,1.2645417770176588,-0.8577904528534994,-0.6307128219650203,-0.772603199422558,-0.829455780747794,-0.7549824297103643,-0.7946069433832974,-0.7264269321615208,-0.7253948015705214,-0.8371848621060235,-0.7587307928355144,2.465039529940865,2.053569028278144,-0.09936707809607984,0.11445478207831251,0.11439510787697263,-0.9080416651729394,-0.8943307508295611,-0.8117166265009564,-0.9429937288545439,-0.8749676741328106,-0.6820495872933345,1.360230790689276,-0.8861736566113235,-0.680029988341681,-0.9291080685966042,-0.9554686992037544,1.0599239210256832,-0.8075489297363392,-0.29137474039995304,-0.07225935379057899,2.870824650827559,-0.7819091489513246,-0.5398384920657825,0.3137488196147146,-0.31624010325878155,-0.8390035931771181,-0.724844916058029,1.1092421143657243,-0.42067959096432817,-0.8470637152355239,1.47330577316097,-0.5805656292803864,-0.8792521930764929,-0.8229759187163082,0.4589329043499937,-0.9198482419376123,-0.766604739666264,-0.8240656772532923,-0.2846278381078411,-0.6963757179993318,-0.7032183317872198,-0.354821534415123,-0.5382967671764264,1.1308942058606957,-0.9202203371183182,-0.7232403612147342,-0.7781358099576845,-0.752269544455046,-0.15685005629361454,0.9925005903366201,1.3966093586774053,-0.5350434588371032,-0.691374791930185,-0.9243169328667987,-0.6518549891503271
