,ATP6V1G1,UQCR10,NDUFA4,PPA2,NDUFS7,ATP6V0A1,ATP6V0B,ATP6AP1,MT-CO3,COX5B,COX4I1,ATP6V0A4,ATP12A,NDUFA2,NDUFA3,NDUFA1,UQCRQ,ATP6V1H,LHPP,ATP6V0D2,COX7A2L,ATP6V1C2,COX5A,TCIRG1,ATP4B,ATP6V1D,ATP4A,SDHA,ATP6V1A,ATP6V1E1,NDUFA4L2,ATP6V1B2,ATP6V1B1,ATP6V1C1,COX10,SDHB,SDHC,ATP6V1G3,COX7B,COX7A1,COX7A2,COX6C,COX6B1,ATP6V1F,COX7B2,ATP6V0A2,UQCRB,ATP6V0D1,COX6A2,UQCRH,UQCRC2,UQCRC1,NDUFB3,NDUFB1,NDUFB2,NDUFA10,NDUFAB1,ATP6V0E2,NDUFA7,NDUFA8,UQCR11,NDUFA6,NDUFV3,ATP6V1E2,MT-ND4,COX6B2,PPA1,COX4I2,MT-ND1,ATP6V0E1,NDUFB10,NDUFS8,NDUFC1,NDUFS1,NDUFB6,NDUFS4,NDUFB7,NDUFV1,NDUFS6,NDUFB9,NDUFS5,NDUFS2,NDUFB4,NDUFS3,NDUFB5,CYC1,COX11,COX15
SIDM00118,2.6560428239316347,3.1007822355602617,-0.1673596436438372,0.5022539676899148,1.6702336648343854,-0.37614699034086485,1.5975100969740135,1.3158044562220779,3.64733220026486,3.0574766676954566,2.0758176749294472,-0.985084242724043,-0.6299924510004342,2.10841153383158,2.3444538595497972,2.9256038368335573,2.319415219739504,1.180449978384239,-0.31384812248726185,-0.8390238800248562,2.338352695998945,-0.8681943295064732,2.991037029960095,1.055706848112325,-0.9355013900303953,1.7667291087764065,-0.674407675007159,2.1679227620788777,1.1713344443956248,2.2512037001916347,-0.8382411417658215,1.454534087202057,-0.8120838371532704,0.9391494227578382,-0.3617672005139826,2.165351925614265,2.1820658742820895,-0.9315897096915586,2.8820096904561012,-0.9570154661313622,2.9399495061302034,2.2054402026284956,3.0760143281735792,2.674916319376341,-0.8959147068697725,-0.08592242673033679,-0.15105594300087224,1.359810906580391,-0.8218251693475435,1.3790699955329553,2.357308330567411,1.2261159682460028,0.6652699013488855,2.715630368814339,2.8313491910721686,1.9269052581564254,2.9677050694472746,-0.4924992727401708,2.4816911252203933,1.9992170947629269,1.138166808132267,2.910621790859034,0.01823868037647918,0.37686586988566834,3.6514205781212326,-0.6799519807137782,3.421947592179823,-0.7733818362205264,1.9504244832660909,2.1644452004890673,2.236259851236507,1.6872855952269628,2.840542895021439,1.0940486574543853,2.050163561052324,2.4351050232900855,2.168373496530496,2.059013438138889,2.575784871043268,2.3724552652970554,2.6301274234629752,0.7852630761565413,2.9019101568165953,0.5938021701004838,2.040840412564473,2.7484016742817134,0.8750633060277735,0.6845814598415029
SIDM00596,2.6507973675411507,3.031053348883901,-0.37847814196465374,0.1289923632784157,1.6327370268022756,-0.01155017807840694,1.9318077466643278,1.8613403387363074,3.74235925292744,3.2497112849469274,2.2540643302615977,-0.790255314422248,-0.5717124915059663,2.1908273272873418,2.487723890116915,3.2455350092331634,2.3655558389788394,1.5589619768078473,0.1135891181506042,-0.8538984820056982,2.309445565539139,-0.837126161948327,2.714010754612961,0.6805952725918069,-0.7063314489556499,1.8739374365514228,-0.7694579773718673,2.84822931543166,0.9244619249684219,2.376127295413237,-0.8068378478748273,1.6748698948523675,-0.48272650810474815,1.1211876654504271,-0.2284255358293526,1.714473932943239,2.3903022186279994,-0.893794315170174,2.832601389195592,-0.8932058120841491,3.0064797961197205,2.078459622838256,3.0001105757444253,2.558598573229163,-0.7095385450840125,-0.35555719612276837,-0.42289769733454097,1.7128193518192312,-0.8342938528799231,1.3846342997402172,2.2817191106565273,1.0649025862282155,0.6379105527052199,2.9261285622707183,2.907483499281806,1.9336037562021713,3.0130823550723416,-0.5801249954769522,2.515731771481534,2.2076328904824933,1.0262717791366893,2.350580491380114,0.819523195206089,0.3655140584454017,3.706805580952595,-0.7623270826643289,3.0204659423760996,-0.820336743628325,2.8208384964991975,2.3206834197197717,2.2493324215566015,1.8464176075389531,2.8061594720689764,1.7353865237689547,2.2399891845084636,2.610859501536601,2.2183551767143963,2.1009381912998903,2.822915746297532,2.405584588550879,2.663515378148721,0.9007885064194935,3.149299386986864,0.6322287559364898,2.337178539308861,2.5710094741850296,1.494464179572449,0.6806965336495243
SIDM01251,2.6342430864885014,2.7727774134649903,-0.7636964790540955,0.15846360416687863,2.212232377538846,-0.2277039722494909,1.7398365465107424,1.202203714547616,3.629548904413171,2.7734504118499332,2.158169089615313,-0.8553831882809712,-0.2641928555121166,1.941782844600062,2.3826513779736427,3.078957796436347,1.88435414998091,1.0601551899365977,0.6320140299895347,-0.8367735361958079,2.596512877541014,-0.8415151538292177,2.7799403602111146,-0.3263147915365895,-0.7649252667017525,1.139653572437721,-0.7249010154393166,2.0287322082746475,0.46531245691907586,2.3354330047756244,-0.815884570879198,1.3868181712427918,-0.7784558106020893,0.4569544785549265,0.19751248803742144,2.053066122921033,2.0169334893308637,-0.7282761856747344,2.7126078759916554,-0.95484286753611,2.836309999097214,2.3040852976046073,3.0323331407416503,2.6200951246492217,-0.9793820861221708,0.3100891152160176,-0.2988468312754926,0.9804888852544238,-0.8329981113228266,1.2863169307100817,2.595326594409765,1.2204907137452548,0.42848084207887127,2.6733058475304263,2.9137643549517325,1.6136837483426876,2.8659609721564316,-0.41637251918233614,2.625046880091813,2.130338612817527,0.9367110206751135,2.656274383541629,0.31383982456100923,-0.088389361376864,3.5247288459077826,-0.7246127737452527,3.4509092020544645,-0.8936874903543168,2.3663149864875423,1.314822796695285,1.820135648487721,1.8117082157004365,2.1920396104668267,1.2345732268401903,1.6621618906926103,2.434791592227814,1.995981952182354,2.230313326049753,2.848992770043972,2.4884610019647173,2.4262349987041087,0.7901456639819622,3.08022641769388,0.6624714838781728,1.9718322576496037,2.880233425799606,1.303859369982286,0.6358865540666164
SIDM00197,2.778452701935064,2.9904379286349694,-0.03511844212562334,0.26293165263962853,1.7051078211000221,-0.3791076010466776,2.405863220155218,1.0057625025272445,3.6727869590275173,2.960220765249846,1.9915730829904923,-0.868985016443997,-0.6692231611976132,2.048491561771019,2.2928792078013647,2.8860672370881324,2.3001261209118304,1.1275816411794533,-0.7118676600650513,-0.871755054556408,2.2123057522580214,-0.8227322478206466,2.794016685492677,-0.21545699361990098,-0.9095914953514987,1.906838458354814,-0.7875067263009733,1.8288382709977176,1.108095449897957,2.17069369137869,-0.8438470454260542,1.7863080588684948,-0.4145382199675582,1.3399485883934812,-0.4775370020123665,2.1278837850105923,2.2612984465045476,-1.0099110138242535,2.899638546901506,-0.8415809105193637,2.817977748137465,2.3894579815758754,3.0014347695755528,2.6944443415488637,-0.8568445911074426,0.31768456956091795,0.15995992782937343,1.0803831367306451,-0.6808235316441433,1.7012368928986292,2.670596115210416,1.150385834253081,0.6950252438636024,2.358441781116002,3.107353347550281,1.8067304070401722,3.2355387089083383,-0.33578371275837793,2.5678985781381076,2.197395097534321,1.224785807310569,2.8967734615223284,0.8531036411105524,0.08620075876706199,3.66348319498189,-0.6642788474337777,3.41266471338783,-0.7774185206058588,2.4539712036883987,1.7414167169361934,2.3919496671447926,1.6119382026976508,2.9264008112068463,1.3473861865286456,2.42642060956777,2.502655537552358,2.33264446119897,1.8287217509108837,2.7342904878062044,2.655739484306451,3.1339313905722936,0.978618661195835,2.9085556392330725,0.545987903482778,2.0093343404979724,2.9480036874533124,0.9727012303310936,0.6813038183848801
SIDM00810,2.4090599249950935,2.849443342748574,-0.3479768056127238,0.19540181382275743,1.9043052393889623,-0.35843564490244356,1.537027583158941,1.0238758355646158,3.6742716487438316,3.258574543022847,2.1488859331212504,-0.9463959834301015,-0.6111459564172452,2.2934189207800646,2.2247934053299407,3.3073215740785584,2.344140323944881,0.7500750810187428,0.3661348195577157,-0.7155165821708566,2.911933857292537,-0.6011668183573848,2.4786581252908255,-0.11488328782424678,-0.7812747553576735,1.9536158570065079,-0.7777166918730062,2.174228580960509,0.7591849605729285,2.5291647452059687,-0.5432320735700824,1.3405607817326881,-0.6566329035307498,1.1931927192991674,-0.5020605826379791,2.1471182319270588,2.4441488726026543,-0.9258504538514324,3.0069540255519946,-1.012870742595632,2.9224203873186063,2.254778788823913,3.03551804680994,2.6458177401168115,-0.7201551040801226,0.012578588589611011,-0.3092428186859996,0.753639044913551,-0.8092216895714948,1.6717756919984645,2.3300924332005106,1.3084201455641165,0.5114687579169117,3.0018701319566836,2.8609733046784225,1.7126898581969279,3.014414281307938,-0.532596685302201,2.312614125880261,1.9535461008751285,1.177284849733123,2.600289547447366,0.3625497347350019,1.1406320384716748,3.7537405346414867,-0.7822682151385194,2.8827135195100126,-0.7819903474841755,2.616771130664855,1.861347161756618,2.3848290956646516,1.8743334991646405,2.960251042633919,1.43183554666685,2.092245663323509,2.804916394281294,2.6837978438353978,2.0767311627491587,2.923235454618818,2.232409925823518,2.8390954221152316,0.8540524299927151,2.992101903396888,0.42033038437358067,2.6891507861952846,2.8507195925496034,1.2118862030587547,0.4702426635261609
SIDM00174,2.5763102319373172,2.9807591930240838,-0.4636502231023764,0.1711107360890654,1.814369258045124,-0.3958299149472894,1.7157743505864245,1.4248722299485508,3.891132867037485,2.9869529710669678,2.0095141989078855,-0.8498628359051128,-0.6423125194374899,2.3874655665732734,2.627972317601572,3.032931652072831,2.4032771755950066,1.5747057384914884,0.1929068334526662,-0.8683436466392347,2.340732445466684,-0.9015308630997589,2.395886140629328,1.2731980338197189,-0.8745006634909646,1.870352786265756,-0.7581564098943202,2.5655371598882213,1.054611578970648,2.4760190420580264,-0.8482923490063883,0.9617465778556739,-0.7004061417704157,1.2982230479190264,-0.47866306567212435,1.6504539391392792,2.322309051372297,-1.000529510146353,2.860973491161359,-0.7546420626087987,2.9072069752211864,2.383752270559679,2.9786828731037738,2.4906649147110476,-0.7581524717311301,-0.3688958571045613,-0.25209550061927466,1.0997447547063062,-0.7444267939748784,1.5364249273571817,2.4689228222627735,1.145863281404613,0.7025874052160063,2.6482696161311092,2.7787474755648014,1.9415793730324111,2.9813887281630786,-0.5229981481824643,2.3051757691581156,2.322158640733921,0.9846777033400906,2.5346674176842967,0.5601660690104991,-0.2941416859102304,3.7514085132652175,-0.6271569915576864,3.4636259869596238,-0.7556564287670531,2.6755739657185242,2.385497581058089,2.1399091350614987,1.7902490819706545,2.751537173025499,1.2734447972813303,2.4068354403881242,2.89661136577238,2.4348987425354225,1.9341645572366464,3.0660143995630134,2.4538098521563687,2.783281984077951,0.7461346548723655,3.293900851243377,0.3024283026144891,2.109854487871965,2.677780780273885,0.9258448865060683,0.5957363972684527
SIDM00487,2.2019606394533717,3.2399127072442546,-0.25397765646840414,0.32398950450156705,1.6843910026650042,-0.03594914486799108,1.6539084429620856,1.456316339179133,3.817914194349076,3.3377745265923315,2.3659194565142396,-1.0041430668453724,-0.7360309054887492,2.2958591712402785,2.7061453731141807,3.400647930626688,2.4873619333840806,0.8684312709381932,0.056458140714202194,-0.7640607373550534,2.354126638606474,0.2941992183314298,2.960560524467351,0.5289004965806698,-0.9013660776787809,1.478163607693681,-0.8572973011665873,2.414599371924627,0.5196677770375613,2.1669954154152538,-0.7982075439966905,1.5343244992215956,-0.8460360151889337,0.9488151961563858,-0.43498081353410667,1.8358749710173623,2.3358816036101833,-0.910427885473901,2.952549644014663,-0.7734182809238097,3.0553610572183274,2.4125317732440728,3.384515686087038,2.288071121898524,-0.9312823672213367,-0.1283931916385266,-0.36667754860073903,1.2237556457628935,-0.6944026103544862,1.4630041093388115,2.5240914768938523,1.8270151276336177,0.44685495006320186,2.98391982943923,3.0705959641246787,2.075070415071912,3.152808513233256,-0.810674746512237,2.6485612804173515,2.1659473456375133,1.2684609227822168,2.78399603233491,0.6705756204140337,0.5051758433117104,3.962100050494453,-0.687171621012497,2.9444910446914543,-0.6851330508689351,3.5004546120660045,1.5428946497388434,2.6544537368723367,1.3642740106258247,2.674072436978463,1.689032019609076,1.9394983414390798,2.1008850352769466,2.6261525925643223,1.8297479856952155,2.8791914629045197,2.4581394243633556,2.756194350936811,0.5913160819717677,3.1008110407777574,0.49378006471246805,1.8658320707983678,2.830190593411912,1.1926278318262091,0.6046249472154925
SIDM00263,2.6681159572693516,3.1742070978828885,-0.3868592292387471,0.2627431747792809,1.6420733753067152,-0.30430570230868675,2.0116633577164538,0.9009380972132977,3.6824756897789634,2.9968150124240074,2.002155072263363,-0.8218547699046098,-0.3428186118843009,2.0937249487081706,2.4760888674991763,3.2214642532576754,1.986303146804077,1.4853553630673975,-0.4972344793895954,-0.8178610773138337,2.6856620871892236,-0.7900450796160113,2.901663930375409,-0.16481241981343456,-0.8633721237085547,1.5402212540479854,-0.887582461403274,1.9942547431133417,1.1105616449211586,2.2369215237913633,-0.9072745092322704,1.881524392202526,-0.48843765050831384,1.394730532560636,-0.3730185139217255,2.0014137882042067,2.297183746137484,-0.9580317941546288,2.8073334520408415,-0.9621262188755486,3.0322063684433176,2.436377509000764,2.9609648641002626,2.668154914676927,-0.4875656276182022,-0.38330037131078415,0.2788633671923697,0.6543838269867209,-0.8602974712147395,1.8999385370160697,2.3963426848498615,1.3553709302312802,0.7088189763338602,2.4848499847844874,2.9040532958718233,1.8480882959924507,2.941338648298953,-0.44608045882189684,2.784257314538956,1.9702759108656103,1.0869420898355093,2.42787943602616,0.7874489753254603,0.1515850892896787,3.63362465002565,-0.6971484791170478,3.2792883064117553,-0.8388932973288094,2.064506707792243,1.5020079378911513,2.0598234743710893,1.5119202308085877,2.7186556689808037,1.6170391886828757,2.2758256345290993,2.682119653432983,2.3098209232427247,1.7945928868935443,2.3962098706447876,2.6917003047495154,2.684920951452927,1.2006463601169473,3.152682923647006,0.3166781428987654,2.2557926356342004,2.905505828682807,1.0364315092285883,0.40998259839942397
SIDM00277,2.768146998894515,2.791082430224274,-0.6355071642449973,0.4259189958180299,1.9229207914709006,-0.2876323160998021,1.6968195065481144,1.2094441983637756,3.639846328936649,2.9298064129474453,2.0977787696580865,-0.8520550977357499,-0.3060892719722512,2.106356630771539,2.7592070537418323,2.973504509366453,2.020875872878575,1.1736674397850941,-0.7148568725689698,-0.8524321247439786,2.519286110799424,-0.6586232816483487,2.9018904607979925,1.5635501485635745,-0.9474125199295682,1.1550719162705967,-0.7169478054615451,1.9993310104561615,0.8209185492671788,1.9725431578577242,-0.85634469893425,2.0704796872259026,-0.7345530596001633,0.9634688512331283,-0.4241618406393058,1.8453548960891435,1.9698417115291191,-0.9791137463806736,2.7529506248221542,-0.777589842020843,2.923396293559655,2.2899761342725435,3.2170639990448775,2.471388476334276,-0.7839656144970499,0.07558462983623074,0.6909987618778655,1.099481919726458,-0.8271847350447487,1.2511905148862017,2.6390088893462296,0.9949816213772024,0.479639687429787,2.519411603748592,2.622604667724853,1.889485846976955,2.7289869696682016,-0.7686927877597282,2.243425221233066,2.1321194163974213,1.199569933746817,2.3164408532283662,0.4212934145584705,0.1375095656495963,3.668356245025111,-0.691378258502702,3.6128183573716317,-0.741270939512179,2.7411927043526685,2.016074514621208,2.0610197309909126,1.56172272549357,2.6243272029723363,1.042823107304085,2.2078842885313654,2.55701669201889,2.219825700225107,1.9771528396114892,2.564108851669706,2.422400954369398,2.3545395603833787,0.8157963584690048,3.0251961385646937,0.5621823648363868,2.1088066687856184,2.800798173245178,0.8408493943447949,0.49069014568776176
SIDM00592,2.58194897877088,2.9917836903298975,-0.643742580104317,0.13327302741828154,1.54440418913254,-0.3812750795082548,1.8857035584591426,1.4242101719534703,3.7358057569651737,2.899329016458753,2.041206312814135,-0.8706385370581285,-0.5035235100481149,2.055697146659616,2.124247210657686,2.8766350337032467,2.056846704997507,1.1249752929322747,0.7515096321775772,-0.5052198538878632,2.1452092985416895,-0.7979458459998594,2.469375687091459,0.9018105862384213,-0.9704411697142156,2.101413926038075,-0.6893852009372711,2.870189863745425,1.0234279399195396,2.6605504607634414,-0.8311692321994912,1.0221218567589452,-0.7637178155565237,0.7229291299467583,-0.43330946005747845,1.7859321595678208,2.125325935233202,-0.8960331014896176,2.7550649756529952,-1.0599115079177293,2.8647818523309176,2.0413355351417444,2.8267777251361546,2.4998528351332907,-0.9212047026453858,-0.5136338523186438,-0.6996742806658938,1.2520169947193425,-0.9232887553191604,1.4654959651370072,2.3342701757621405,0.8756669559417128,0.5397662522546683,2.2968882054665256,2.6495045660025873,1.9221069336324574,2.4179059683818487,-0.6802297087199866,2.2315170494231253,2.0392487705381774,0.6972385453807859,2.1302560817408964,0.47714350416062146,-0.32570077546073434,3.773652724869979,-0.19964949006658642,3.335087904488187,-0.8556446696408871,2.4780664184832637,1.8045533031364491,1.6734429827871573,1.8855526946251644,2.4264840402670522,1.5401158648885944,1.9995296547376695,2.5524875171234775,2.3051441722420507,2.1061815969308997,3.2300697271253327,2.1730376926093267,2.620202743733388,0.5474639742927832,2.9771011001401892,0.1808170812715161,1.794031392302141,2.4661178346249235,0.37728724454911866,0.32700452518306367
SIDM00496,2.404704563661283,2.96070151356483,-0.6564365654527113,0.38437593492815025,1.6549187902588105,-0.31693970044204617,1.7024400645529096,1.2841408878823555,3.56981588569753,2.657812112302,2.1126172745969187,-0.8335779062398888,-0.540196208025447,2.3008184823072373,2.150262616260597,3.079925653933555,2.2382195887404097,1.2291359055367794,1.3095674777671389,-0.8312504717183413,2.393200000465859,-0.7870360496417054,2.3784462315647232,0.5103864409865392,-0.9668685117118619,1.9252035939853116,-0.7751918759735438,1.9328099814132145,0.5735463107232355,2.2376209780843865,-0.8244852814187956,1.1653065250418582,-0.8701594532398849,1.1109672242729507,-0.39847289089400845,1.9114297652775134,1.8511632210464526,-0.9384187174238765,2.9952351415696743,-0.9845427618765081,2.655226599045457,2.1940322023789047,2.839801755672209,2.206874393722288,0.5139811595417756,-0.22993963532328926,-0.11498012013309768,1.0098182113512226,-0.7706900100352436,1.2037329773009084,2.3331756382919777,1.1639594034451308,0.38020496623182676,2.6350527355160014,2.1625132232223208,1.709259723083405,2.815830712963201,-0.703536584450967,2.154661226554946,2.082658922857519,0.9544731424197469,2.2535298884598647,0.1586418474428202,0.001643978459954926,3.6444626678295324,-0.5372810964581448,3.26809578850066,-0.7670143312617475,2.532051039385767,1.901781189318347,2.1542692368918264,1.7133084119671462,2.540069106610046,1.2196390541189934,2.253960335049692,2.8068718602400544,3.154270398345882,1.925340235890927,2.5113918495233887,2.3666640156206653,2.7699096413629944,0.441364852757566,3.048877181444501,0.4865691281318693,2.4273883945942125,2.61915146656276,1.0723356227999976,0.13726322089341436
SIDM00793,2.89685657668771,3.4865685473874217,-0.09091036921787993,-0.18038752995626353,1.9129051665235481,-0.2738028676671801,2.342667714548825,1.3212074067037751,3.6678395835165363,3.1909332454649073,2.3127543335929213,-0.9256496235627352,-0.36838795558215526,2.6668351422989645,2.3476458383538343,2.9736304286998556,2.2625767121352247,1.260149211005022,-0.44619915266195254,-0.649274769499982,2.962873050469218,-0.8920137809219673,2.723482682699887,0.2756037607712015,-0.9515227021100262,1.5032855476768532,-0.7652548865367246,1.8507650907774762,1.0092758467412732,2.4506821320570675,-0.35906407856232936,1.9166252580003185,-0.9246709460270138,0.8606865692433567,-0.32462354621697914,1.7351917460496218,2.5759345772573945,-0.6156366727567588,3.0861242441927215,-0.8936316680398692,3.19839837301031,2.230663935734941,3.1980366626464822,2.5817131821791723,-0.7265316930384452,0.42216087062783236,0.23000541663710633,1.3728282571905932,-0.7465780077194881,1.0527533253771626,2.3630326453657293,0.6783521290346471,1.1535166560042014,2.577704394482739,3.000882606522374,1.681369554686522,3.2999159184773568,-0.37072688965932227,2.003019397860918,2.260309856773978,0.967124748976204,2.799682476009226,-0.03221482640704832,0.5140559295814611,3.4432751556802224,-0.6665799616461338,3.3817679869193924,-0.7190262308810976,2.48270306938804,2.022155664047267,1.673641037500236,1.7565304053952713,2.7930521010372424,1.1409019393770483,2.3537942474969764,2.674296421435941,2.46778213131288,1.6385530463336262,2.8548978189394223,2.5238593004839482,2.210260932453953,0.7557798414740314,3.1762830380203644,0.3360399398620312,2.3285676272629336,2.638750423555038,1.0966325917142452,0.8110305667277153
SIDM00121,2.5270263235301287,3.160087015627154,-0.3517238580335949,0.248445441261489,1.9063099000434809,-0.5097314236041647,1.7040970096052424,0.9767325057514078,3.713790512577707,2.882761339062443,2.0683671639045604,-0.9252147091151265,-0.5419809025626005,2.583713132470205,2.5374105954315875,3.048816157449965,2.331578192452615,1.1796596050921533,-0.3332546962483112,-0.7762843754343709,2.430263107632113,-0.8520094236641893,2.8620966076168277,0.058060111998590104,-0.8785261252922633,1.6277787971561053,-0.704844157815349,2.006045011977708,0.7540674175768872,2.1194412168541517,-0.7909009056815661,1.6655868963054827,-0.7459134539345093,1.0268327432477282,-0.42490453740134887,1.8292211146450805,2.133277635947243,-0.7166514048355199,2.89828394220748,-0.9146244045943723,2.9098636707412404,2.391949355041637,3.0617147625080654,2.2246934389328703,-0.8158059314305628,0.45667747471448866,-0.3683910840421861,0.9036887428911891,-0.7070317185835474,1.2604412047763487,2.551677945113116,1.2066623199447666,0.9710343989934668,2.7610206778053232,2.9068503529383944,1.6776506418790587,2.9806364828262475,-0.5844247517367807,2.5737848797001637,2.012601994882251,1.0356784810454378,2.831148670636201,0.12202635832085301,-0.19666397142241282,2.9284146909654547,-0.7410076312060069,3.3698239588738055,-0.7309499046855351,2.390641561909502,1.5379767618570934,2.169599499273188,1.6046175037210875,2.6753288115127587,1.4336333760365003,2.382384000892701,2.4743061220669045,2.387680703198331,2.0128177560590395,3.0042114227728307,2.3263942993890163,2.672026867639474,0.5596048850296353,3.0288187089169654,0.6760521929947649,1.7567972950437247,2.4730166230509205,1.2647691063001492,0.4849123814318739
SIDM00202,2.5809440118951876,2.8866375593273936,-0.5373855915800947,0.32551595637472813,1.5917050151147207,-0.21786569866404304,1.839803101886404,1.1742267792537613,3.6949980747459974,2.902227081243414,2.001726590684459,-0.9552280600131825,-0.6395820941549029,2.077961257679596,2.5329632710800682,2.903735207375696,2.0958261740235566,1.249364859961901,-0.3087285227394016,-0.7947730281952959,2.409078072217838,-0.7731078290634471,2.732524212083599,-0.0552375759447237,-0.9339875290932108,1.7031039156552263,-0.9526418325287075,2.1079003946999952,0.5058676012153308,2.2842428771194245,-0.8392761058775481,2.251505618209814,-0.3547623866648778,0.9493020040008155,-0.4645983861630593,1.769798635962589,2.4236971127308293,-0.8589989216693482,2.7312094103665534,-0.7311780624701001,2.6736450369140132,2.266896043891711,2.8602907292568145,2.3218703093408553,-0.7198100824280552,-0.07279421973435428,0.01977559105499744,0.8641044115851706,-0.7922117015519187,1.1714651990488147,2.39993446482178,0.9453319098559311,0.6097943042557813,2.786393332029316,2.494181256194165,1.5605590877950257,2.9385876243562046,-0.6984170272518411,2.541394474147811,2.1215115463118464,0.9856035075628382,2.7064319091477413,0.4617584968457357,0.2811724799103753,3.535042921967463,-0.7457189118094384,3.6458309190247506,-0.7265062467978586,2.384031248469161,1.4418958616150503,2.3984737282785993,1.5577735606846301,2.9497513584058135,1.4675061191268925,1.9937736491834952,2.653534678579596,2.3494895828582645,1.6712522294207275,2.8776837824862365,2.512013050614902,2.633304748402559,1.092396087808577,2.9549191409261857,0.49676167824391976,1.9869336222470662,2.828865650054025,1.0765936607140207,0.530963792706787
SIDM00047,2.562245589305856,3.243721407283829,-0.28481117410664225,0.6521896967357856,1.7612479817076552,-0.06260080205341775,1.7642449782593304,1.3256642203987334,3.8466527188561637,3.1056357253061146,2.254416980894298,-0.9117899403531226,-0.6436528171422092,2.234450515049549,2.669088723553094,3.375254099224254,2.6156116872524247,1.2431390325252079,-0.37533189824372654,-0.829552718078592,2.399326023237061,-0.819042461161956,3.1639849535770512,1.4964037323151709,-0.9538394924569908,2.0082661261902013,-0.7477306762969032,2.3297908935526417,0.7341634224038153,2.246361339634845,-0.8871477391556974,1.126734952301929,-0.6886267064200382,1.1777243883506254,-0.46913132480201103,2.117461229372042,2.1987714498108084,-0.815290890784851,3.205020141874127,-0.9346634713879559,3.1056558603276176,2.382248825564626,3.508416833147614,2.303807127464107,-0.7426382543705276,-0.1594705007735495,0.36577223064700065,1.2240267909380687,-0.8129212126934552,1.7354631367234576,2.7233673884970546,1.4935163350092893,1.0552213816908542,3.1182066944743125,3.0340657330908507,2.062585198151944,2.833388999445876,-0.5204887675747355,2.0838462757801257,2.257933315335438,1.2500926962847023,2.906092323407874,0.9816010187013152,-0.011361606207771633,3.866348439779187,-0.8020628596134914,3.375655701377859,-0.8035103497988471,2.910913860032603,2.3444505280094305,2.4846843815223902,1.7648526936538484,2.9387825237012635,1.6388791290991476,2.482694086071553,2.6905880066121615,2.542032929822513,1.7363898622481404,2.843316820607791,2.52983177734394,2.592520449108163,0.9990054375404924,3.1763274700226716,0.7382765357690991,2.457101681310048,2.723416114045364,1.5522682716707583,0.48496273613403984
SIDM00885,2.6345997055384234,3.020615877501849,-0.34821852276353216,0.24528136769258313,1.7281248714941417,-0.3629810630801405,2.0183180327283305,1.4324410444989006,3.7115201244191685,2.8894544960357753,1.9149793406768172,-0.9236994156582622,-0.6283375303795408,1.9331066544694344,2.5525578208676114,3.125462005924513,2.0802493833912754,1.2645687442804034,-0.3647715803034764,-0.8253608583520339,2.206985482513166,-0.7481447949621911,2.711412303970816,1.1405366206309926,-0.9680468430179364,1.3534174062459292,-0.7348740059606433,2.381769882709127,1.063873034343061,1.730642622359809,-0.7867781005328469,1.1545644381364535,-0.6666434560034723,0.46797436661961106,-0.4727381537594057,1.7412442419688654,2.2150186512668615,-0.8752762140966929,3.0919135095531916,-0.9862354012812303,2.7897682706532394,2.2527676073927116,3.2118526265634575,2.526499299543866,-0.8110291476797096,0.03115356932519826,-0.12014708897070311,0.9696842749561856,-0.6645890615816287,1.5614826304371894,2.541265522734391,0.9979784764561686,0.48911146523687954,2.937068092950341,2.91470836586646,1.932638170314264,2.8770281691898645,-0.5882671868812325,2.431699156578109,2.1423248457811153,0.6133123707686068,2.5252293750246593,0.6062917205150139,-0.09712253038730531,3.9934940400991557,-0.6845525639160104,3.452655849230143,-0.8356792907548614,2.8750875105520786,1.9070722966030618,1.8137697968545206,1.812823001261352,2.3788850948337434,1.4888488620153904,2.2646327224435074,2.4094186382866236,2.656283778953169,2.2038082784710626,2.579094807340605,1.733863367841097,3.056546747283439,0.9795637052773768,2.8496428035526704,0.7107177299407951,2.002542091967624,2.8576518518467426,0.6768728636826946,0.4304441356619594
