,XDH,CYP3A5,UGT2B28,UPB1,CYP3A4,UPP2,HPRT1,CDA,GUSB,IMPDH1,IMPDH2,CES2,UCKL1,UGT2B11,TPMT,NAT1,CES5A,CYP2A13,UGT2A3,CYP3A7,ITPA,TYMP,DPYD,UMPS,UCK2,TK1,UPP1,UGT2A1,CYP3A43,NAT2,UGT2B10,UGT2B7,UGT2B4,UCK1,UGT2B17,UGT2B15
SIDM00379,-0.7016719581870378,-0.7392048363241613,-0.8384688898454212,-0.7668069163779783,-0.8916300725207053,-1.0556869620383758,2.4357146146858555,0.7681733944206032,2.110020392770573,0.8350875367142633,2.8103249980150244,0.218530019848474,0.4904574161634309,-1.0498378515062914,1.1366548293261929,0.5440366687340332,-0.8588380391139357,-0.5171751744137935,-0.8992190985210915,-0.7809461009150535,1.595752954431665,-0.7722667933860983,-0.33072633794673545,0.9292071026392088,-0.1716591317691748,2.0442423315601905,1.3357243482077046,-0.8737530823930875,-0.8974335773632319,-0.7900337600168122,-0.6968272138556376,-0.17038434143235337,-0.9631508537564802,0.35255252907064477,-1.0409795802435142,-0.8666535513068573
SIDM00381,-0.574084758231977,-0.8125278516585717,-0.8808277646210046,0.1310378390511224,-0.8738556619749848,-1.0856570883717254,2.719657224662349,-0.48970850796569343,2.4917744747778854,0.30861709126615167,2.7194422460723118,1.13078301974641,0.43519596628826995,-1.0393827078394193,0.9724486440029613,0.6852342380872095,-0.9662602299364149,-0.6304442264460741,-0.9880736898653244,-0.8120407334116229,1.5455093650321488,-0.6784978972736999,-0.028628145019373375,0.8801299958348405,-0.2940696021267293,1.9229223940840066,0.6873226944638571,-0.9029448856245498,-0.9107032539370121,-0.8634670751717741,-0.9288178655217039,-0.8293405373180132,-0.9597485152573009,0.6239165822161898,-0.9828365032440995,-0.8085907031614885
SIDM00606,-0.16475408607228675,-0.8288445007886451,-0.7402811958403949,-0.7870175478202032,-0.8952513428908483,-1.028185624065187,2.487068136437928,-0.639965214889015,2.0944000297857706,1.0929712886642502,2.6598908018247562,1.0440859800741447,0.41576969237188816,-1.1248535834850526,0.2914843106887665,0.631711125859003,-0.960922738692003,-0.6137436607345723,-0.9897881140881013,-0.8453326643696597,2.1060044457851443,-0.6852282459781324,0.2970824679569482,1.2871646355087483,0.010683930575988465,2.1867220921388046,1.5597391453941634,-0.8843150589117097,-0.8985230003583428,-0.9002448759526801,-0.78952034102149,-0.7603516618375089,-0.9615275428556751,-0.20412449697417775,-1.0402207265932957,-0.8540372741305413
SIDM00541,-0.6821041354627274,0.9880120840342043,-0.8746710524099495,-0.6816108144726851,-0.9211857000046413,-1.0791056917138728,1.8877611063424296,0.673407159081148,2.417348309513206,1.0543214950343083,2.865099990012426,0.3029414567086072,0.47859009979524636,-1.0923661174190882,0.5856927069131445,0.9127510856943172,-0.891657227481065,-0.5593931890799119,-0.9090589916003794,-0.714801894543372,1.3597315992296386,-0.7883396835663976,-0.7290802705500566,0.8765989319088437,-0.41656390431766377,1.369436101507289,0.1236625879639589,-0.8503838852375857,-0.9078556015273749,0.31082142586823636,-0.925110788915318,-0.7310956667611038,-0.954072109758844,0.4869931408098763,-1.0657556987024526,-0.8004949557927488
SIDM00808,-0.7872663629681717,-0.8507870627986018,-0.7579836964085546,-0.4983924416271968,-0.773412051570974,-0.9894901650697027,2.125119210652489,-0.8673513654624742,2.3888101563043187,0.0055680919381360895,2.5824299841590643,0.1753745699388366,0.2043269331458927,-0.9257901585337018,0.7667050837973655,1.2485702993253784,-0.7698158351627395,-0.6178108470092003,-0.9905005402389403,-0.8478042542120318,1.491850645992406,-0.43537986254362604,-0.6863470898055962,0.7829223144054941,-0.560861489192261,1.3940863869065134,0.07097701196245751,-0.6889149643903136,-0.9424014733755036,-0.7971229783533431,-0.8636810106624865,-0.6926871198874353,-0.915809339545105,0.23313051003004004,0.7782927195219504,-0.6047558505931571
SIDM00377,-0.6719848838387451,-0.8693393795284458,-0.8318799977669492,-0.625285386190522,-0.8788077673879671,-1.0226338516564324,2.5005906798302986,-0.8435783402406168,1.7788699185221344,0.9882360559470326,2.4981687366280756,0.4916995613541763,0.7358072884575818,-1.0698442918478772,1.2979404733565745,1.2551575760477314,-0.9579170077255507,-0.7085627166041183,-0.8936212975918628,-0.8510086205370123,1.9845557388572803,-0.7377376790736587,-0.061709219312989984,0.8470322370103585,-0.24686516505130193,2.1196842009786447,1.2297834428158538,-0.8406617567281354,-0.9053760453047528,-0.512534434348675,-0.7687970998875868,-0.9019319185645276,-1.0070617410983826,0.05918097220586092,-0.9791215616548099,-0.8549198133648058
SIDM00289,-0.7695348347829926,-0.7949716663083659,-0.8249710187756434,-0.6435612770013138,-0.8850320112354428,-1.056798676693012,2.365658152764011,-0.9630590106117609,2.390743906214097,0.5361679861814573,2.920065874150862,0.07833151254454702,0.9132036833966889,-1.02395646826324,0.6842105210271593,1.1030600206991545,-0.9361827700044172,-0.6511375284204705,-0.9813176560269409,-0.26155110083608796,1.5166630235980076,-0.7847071846292504,-0.0725202057510649,0.77908447488925,-0.6623407295098237,1.8602607895105723,-0.5657538984462457,-0.8233069878475033,-0.8916237242486901,-0.8285153473053435,-0.7466658776409092,-0.9660300105906531,-0.8592034572406843,0.3672716981431596,-0.9462834154359689,-0.7833001878881314
SIDM00064,-0.7340084077275121,-0.8584879394895707,-0.8460600627235665,-0.783818995159575,-0.8953427628144716,-1.071983250999673,2.516288415362256,-0.9811582240406314,1.7143812962640335,0.03808778192271017,3.1410222449317424,0.28661585319159116,0.5587413152481867,-1.0708297178503905,0.8524217221744961,1.0231217188671609,-0.9052317890665527,-0.5973706335781833,-0.9022983085587736,-0.7758780677829625,1.9167384703456996,-0.7985031555504601,0.3741047950360074,0.7641727518353955,0.0026567744703936557,2.8982658169296016,2.0002939500621415,-0.8845925903148677,-0.9133344127679675,-0.706194710599036,-0.8300093685101101,0.47336000734370365,-0.9058915746184806,0.3878425482662522,-0.9621063986092231,-0.7625125629061184
SIDM01097,-0.6778425675711633,-0.6326215176952903,-0.8096244597860991,-0.7455746094295413,-0.8111752548347283,-0.9617955051750939,2.379975337538869,-0.9870437839023084,2.1538576914537453,0.8961502533828192,2.735095149029692,-0.2012253540280212,0.7063627041094495,-1.1025443362713498,0.8012829418000252,0.5043869494204601,-0.9529932729274135,-0.554070596210457,-0.9118250500049638,-0.8073330811320855,2.038301032015703,-0.7419031522613895,-0.3765333053170433,1.1208085578507967,-0.25128625413297645,0.6521635307795725,-0.6064357606118682,-0.8232649311511608,-0.9107298538973086,-0.8397135403829948,-0.8558099481483311,-0.798642450098028,-0.9882133461263224,0.17610045933131202,-1.047075015767755,-0.8053228361560699
SIDM00350,0.5701271729832089,-0.8283183283451488,-0.8618894354126614,-0.7122943091016087,-0.8298026295960411,-0.9023507681104327,2.451084290275675,-0.3440901815794925,1.6090825563129956,0.7388977069901618,2.4089683924200997,0.5526209211258395,0.39643428484834464,-1.0683609597193064,0.9711099617669733,1.1150198117713266,-0.9243349016263822,-0.6721145633104244,-0.9617085328651249,-0.8379551397522358,1.4844017750955607,-0.6389100907632389,-0.26824283647392794,1.2255271098514613,-0.34317999240742597,2.3798519881947677,1.111958885983908,-0.7887101084918485,-0.919429983107011,-0.77273539326411,-0.8146004725418415,-0.6221528470407679,-0.872875412550184,0.04277677323095991,-0.9697350376974443,-0.8648157457652131
SIDM01163,-0.743061251243448,-0.7469059291527452,-0.7494776335592351,-0.6162098643270464,-0.8257500228420063,-1.0410173624102872,1.8267591764033804,-0.8261450726093683,2.3109682448974667,0.259318047607355,2.956393925146425,0.3548650396421953,0.6857030118644354,-1.1123631054138008,0.21530528516380476,-0.6851614178041336,-0.9579637584567264,-0.5475573689350686,-0.9742651011476225,-0.8345346055834081,1.7973584430961986,-0.7656142607925767,-0.757257959774712,0.737565017453823,-0.2916380841382322,0.4284615305106157,0.3671393243983552,-0.7684667221182917,-0.8769206498728119,-0.8150141785757286,-0.8851949650740881,-0.9257898554523253,-0.9703920788987292,0.032532386675493255,-1.0749355802784115,-0.48509776626120027
SIDM00375,-0.45982346404770075,-0.7250395521864718,-0.7664135018230183,-0.6801319630468335,-0.9002457150346831,-1.1017824213105887,2.4845099038663268,0.4228998950004347,1.801286286113687,0.5717607700857196,2.651028389121273,0.22068411242324804,0.18246250419301527,-1.0441362217521697,0.7490673720074509,0.7040544367247517,-0.9532747329716567,-0.7324606093074886,-0.9668807505457956,-0.8531469901075943,1.4562406470503875,-0.7613991529414915,-0.6982244921517601,0.9799167426909277,-0.3988307473421347,1.9133973559943842,0.9822546874385994,-0.7638490190238528,-0.9931738074895221,-0.7784662892533899,-0.7868675825132472,-0.9424536821078211,-0.9864933630499133,-0.035390484847094957,-1.0086143079259093,-0.8346210915240078
SIDM00600,0.0017462919326937266,-0.7669730803028174,-0.741031605728376,-0.6017307716756612,-0.8303642329606715,-1.0745367415801215,2.0119561408906077,0.7231963129329662,1.8632938391884004,0.3847669083585575,3.1783743332774206,0.6337700357173923,0.443741402696781,-1.1275339523393417,0.6480088901226659,0.3240283631583924,-0.9538602235461086,-0.4131665434843192,-0.9421736050875993,-0.8629508204428911,2.2091451519574443,-0.6384128436617158,-0.6912156242012268,0.9303757508793286,-0.05835647245795998,0.5485644269246411,2.1817594418517516,-0.9164472072943612,-0.934377874947571,-0.8240422410282948,-0.8187430986364501,-0.9151383553576489,-0.9490643203172086,0.13971666531261667,-1.0167114812094673,-0.6589676026669273
SIDM00367,-0.7334712688068326,-0.7974329093942849,-0.8022084218193186,-0.7199242517381398,-0.8376443585667783,-1.0427565041810387,2.3327882555165447,-0.9926130160376813,1.9742791700589215,0.6490673703620685,2.940892960544393,0.7295604726462543,0.36926720021656234,-0.9913588529540506,0.23001039703016438,1.346379918228941,-0.9098456578190699,-0.7306227028111283,-0.9564912051067962,-0.8453673856427746,1.6772938825445751,-0.7647485193237046,-0.7653663619444898,0.7157405638387031,-0.04739782413823782,1.3599264680044294,0.42952287860800314,-0.8028804070542437,-0.9235522335696653,-0.5189152986851595,-0.8162614121531253,-0.857335673318662,-0.9757390738408679,0.2529725310811019,-0.9536759991641385,-0.8796648569943673
SIDM00632,-0.6705908798021495,-0.7792102314303005,-0.7708410547677622,0.6374460698690084,-0.860335703217882,-0.995986556729227,2.2816605702037362,-0.8406665234387058,2.6124651119096205,0.3559044619280412,2.4950059518018874,0.5976079542539272,0.5446833622977655,-1.082821474299282,0.29514303248659274,0.821351473952228,-0.8996778147550036,-0.6404942044046699,-0.8801806128519016,-0.8753273005417919,1.893880331285372,-0.6118415214897142,-0.22152953461569333,0.47672414455683587,-0.16772961133784262,0.24122964242329195,2.1008482958363626,-0.8323069524689104,-0.8913069419278599,-0.838426104230535,-0.7208700012403952,-0.810078246586724,-0.9602800753373268,0.046736523572391386,-0.44637600538226613,-0.622644871131218
SIDM00550,0.45252252253039194,-0.7720037659559362,-0.861655410337292,-0.7145530824497893,-0.8284779037060787,-0.996857313931244,2.489691694532207,-0.7888740578092716,2.21006552985817,0.539911142425321,2.4131136718708177,0.6815572793754869,0.513923440589916,-1.0639196262231294,1.2249084376175299,0.5673501595917142,-0.8647104165118329,-0.6076895715374352,-0.9349569212276377,-0.8598384777340264,1.7310293766030245,-0.6766987190880641,-0.7398278133295911,1.1857330064602665,-0.23313531152865663,2.1537546942165657,0.712337041275847,-0.8416738154068939,-0.9721387856981685,-0.8009745765391311,-0.8712995945468571,-0.7929337346040896,-0.8821601127313484,0.15953278855080394,-0.9877583781262524,-0.8292280997792068
SIDM00230,-0.5244238825545547,-0.849045334734869,-0.6941598375664172,-0.6691055662645847,-0.785617405738815,-1.0485710036917848,2.125121985953164,-0.9542589221363399,2.1239629743227617,0.4472253612110336,2.019186527833997,0.09637119488804857,0.544615496191355,-1.065835049617907,1.082781581036456,0.49498336981488167,-0.9079261947250938,-0.6629089624758909,-0.9606024251137614,-0.7014771510967891,1.6493659318368252,-0.775603513906684,-0.7558181824747074,1.3775441919884925,0.26027131826376415,1.0799966799564567,-0.5067043359348479,-0.8111812585189359,-0.9143789022878023,-0.9252337705657321,-0.8926192789020078,-0.8663018692406207,-0.9490586335046246,0.41788124212260963,-1.0799885949037855,-0.6626625157181183
SIDM01206,-0.7039435646772437,-0.8044936408442799,-0.7249712716748238,-0.7895873565817373,-0.9016099578333494,-1.0850649623811581,2.1066132897775494,-0.9514247872712314,2.3546311968002875,0.5324143516704422,2.9728109589584535,0.3284835107794992,0.5915823821707952,-1.06120977692987,0.13417644132809303,-0.39840512766800884,-0.9957425691280878,-0.5015441517967304,-0.97388371876182,-0.8159896534616976,0.9486659000473772,-0.8273567730180521,-0.1339966261533592,0.5495406407405627,0.12268486800591076,1.3113028996432219,-0.4518380236542699,-0.8435548660057969,-0.9053181703335003,-0.8280067312535881,-0.81563590375571,-0.71122992159331,-1.0310383826877727,0.020650979769467066,-1.0776917482363686,-0.8332257855401638
SIDM00127,-0.5593469499667914,-0.7852040432240481,-0.8101887087484614,-0.7118842274737922,-0.8657014856215457,-1.037358238836582,2.318157729686152,-0.010553661139424544,1.7986954173233192,-0.16496915802501683,2.2247169336476955,0.7625356174353525,0.6139675388240055,-1.0594877657995914,0.759960231409789,1.4281330339495437,-0.9501933990590272,-0.619672638964914,-0.9606819872983099,-0.5697985634239137,0.8972187241026822,-0.8012067322820324,0.07190005033292379,1.26134904491553,-0.7526968581510638,2.578229746105155,1.2775962138548165,-0.777385819955329,-0.9557765653277048,-0.8493276193677656,-0.8944994713020078,-0.9083836461445953,-0.9663999371765797,0.30805594948514603,-0.8755451708821291,-0.8117571485559859
SIDM01042,-0.6693562400329012,-0.7685092502179838,-0.7778350901365132,-0.7588899839756453,-0.8458297425873,-0.8811914053198335,2.3798200181312317,-0.8526703881499178,2.7698790229940853,1.2794866444677484,2.3918041461089032,0.811360124813083,0.23226052958983262,-0.9532645067862628,1.249323858315745,0.981140236439046,-0.9231484193289461,-0.576884295322344,-0.8092561065862599,-0.8796174588384434,1.4607586292183363,-0.7082948232849587,-0.6641238720572086,0.9629737850095181,-0.3861205828922481,2.04625817714524,-0.2953109366641463,-0.8622562360549297,-0.8702292220269634,-0.43155318006320753,-0.7022425879200703,-0.8277503228538388,-0.8398814370316803,0.2744666155334941,-1.004570168561916,-0.7344190552131612
SIDM00491,-0.6315185938100416,-0.8133066834955827,-0.7736867860921331,-0.6271495734974433,-0.8423873378484007,-1.090335247777653,2.4621571351828924,-0.30960180144743676,1.8309556491048673,0.299586604659317,2.9686766641541875,0.09994081670083238,0.3591193125247419,-1.0184943301409308,1.1071627496308454,0.29865142294568947,-0.9665181037300569,-0.47132683212369025,-0.8978344773371957,-0.763809690734882,1.3459716034287925,-0.797069087813484,0.3725134388670821,0.5954367306711446,-0.21604405844681548,1.2463703919767113,0.7979012734547235,-0.870756406787812,-0.9711045918994549,-0.6648569717385635,-0.8185508182059528,-0.7953837082506016,-0.900056833291929,-0.11297512417804466,-0.9983329266606601,-0.8271490000325492
SIDM00488,0.5212713143781982,-0.8087863750330397,-0.814923845555278,-0.8277138938603454,-0.9059572063747919,-0.9988134565620452,1.9349558373485443,0.31652084612451414,2.45569278707662,0.4117514401178118,2.266767745829578,0.13216865476733647,0.5072448399980306,-0.9653987089859296,0.6177014137197239,2.2588680809369857,-0.9395847738294327,-0.7547334353644225,-1.0030504782301095,-0.48518774374267787,1.78443677193979,-0.7244321915444832,-0.336445962884087,1.0613936826168384,-0.42154300360659175,1.253248987888746,0.6642127724576373,-0.8524328194879337,-0.8831750504300973,-0.6260719748226433,-0.8541389111086993,0.5258661833976371,-0.9874095156097403,0.3730858444121023,-1.054903677080502,-0.9065747528648164
SIDM00190,-0.6662044389253994,-0.8138835804650019,-0.7912953689996243,-0.7158983304825042,-0.8450956542637393,-0.9786260141709026,2.0941578674153836,-0.9100843159215348,2.159435202523037,0.9081083849797449,2.8225371237480616,0.096098699686609,0.6448253948744391,-1.0373376837471902,1.366340746088347,0.7832758112041464,-0.8647671030687172,-0.6497771164395161,-0.9208099386474169,-0.8581652031623372,2.1074616115507245,-0.6788116894243347,-0.753099245962923,1.1476458706985664,0.40387284504528315,1.5858705630090213,1.5759758577991436,-0.8801070734349512,-0.8946968155231938,-0.7088632419584145,-0.8137740218696026,-0.6890243134181177,-0.9863225085864902,0.27369556929529854,-1.0917268650547236,-0.8761560970594982
SIDM00542,-0.4859034108375284,-0.8828755581511625,-0.6551204817671354,-0.7302906081662935,-0.8674785920147461,-0.9859204426380315,1.8677880928193622,-0.9293125617511818,2.4846996561841475,1.1931164537840084,2.486348894129498,0.2136775521153036,0.4330536119044477,-1.01168434949346,0.9396074923626448,0.9601792798657135,-0.9285942115941057,-0.735349837618901,-0.9194286258354905,-0.7953201617677664,1.5771467818045513,-0.7267747468677045,-0.4410632759776884,0.6857620135980916,-0.32115182153928973,1.7150260814325957,0.7873757582664429,-0.7567553344478734,-0.9928389789811132,-0.804762395578592,-0.7724916202167604,-0.7299581347028574,-1.0036415339354525,-0.09182213717636833,-1.052869316907061,-0.8384611124152623
SIDM00198,-0.6926808393595311,-0.7721351861135851,-0.8212556031207847,-0.8205560221458712,-0.7726456228650115,-1.0492619407147843,2.123433851801002,-0.9509614723854379,2.051447282177442,0.2565863945115098,2.589611274356885,0.3682654449987486,0.5630346508570343,-1.0454640395942456,0.6369993044155546,0.745398724683513,-0.988179943531376,-0.482105842205109,-0.954376752552707,-0.9089953767988953,1.6795536967600095,-0.6649924751508997,-0.16859274733837432,1.3013408414470287,-0.4826967023260072,1.866005231825366,-0.20518309224135695,-0.84665550800234,-0.8902046607265729,-0.760448569171095,-0.8093588060940393,-0.7739949219927897,-0.9288759782658451,0.7441809494832394,-0.9878272972075144,-0.8194447946544595
SIDM00269,-0.8374569987025353,-0.7778914338495042,-0.7164027912205154,-0.8213704048786107,-0.9181985485523841,-1.035333653720631,1.9364459498486826,-0.997223538546129,2.744778331635912,0.6155479447342128,2.7996101017103503,0.726947045566197,0.4626846029204068,-1.0774862635235742,0.7229484715779868,0.4885806450319133,-0.9241442776480652,-0.5869628707206966,-0.9167582416640901,-0.7726727308791358,1.7685385131635467,-0.7879302003444325,-0.2719513997946041,1.2480897801544861,-0.5816967415685603,0.9510924114436398,0.78671623086509,-0.8314616095164094,-1.0134094439453658,-0.8258083067699563,-0.7424942027712731,-0.6903489122499606,-1.0133372537958312,0.18254848650629946,-0.9691402962629545,-0.7994424354878721
SIDM00621,-0.7632752562502257,-0.8440363798764375,-0.8493846176308967,-0.6922645147020676,-0.7926159390359465,-1.0236201481618628,2.0238936142535806,-0.9785585554476846,2.1879208116676137,0.7573208208781467,2.457218810380226,0.09683690772159832,0.4739338521203119,-1.0041429324684803,0.3797758576752261,0.8255522320749251,-0.9527791607694815,-0.6112675139966957,-0.9557235468125541,-0.856527055399705,1.9210265356874172,-0.823874810413425,-0.750956154762272,0.7107454007588714,-0.26429506182423484,1.1465894514156008,0.39482498173352,-0.7864986945129844,-0.9512384244958524,-0.9058304590315427,-0.815079476515257,-0.7480472063844983,-1.046448003618614,0.3096924077196906,-0.9981431551022125,-0.8617370042108806
SIDM00599,-0.618295824424286,-0.8713144316288404,-0.806010267359175,-0.699200768616528,-0.8108312835065083,-1.0318325562617603,2.038560676433493,-0.9335675075112168,2.533831718848612,0.9809187977464986,2.5521839267168067,0.04776710416666647,0.7805498060395555,-1.0050057475029317,0.962072719669168,0.5728182958015121,-0.9625430852949982,-0.5725201620185961,-0.8390801570251673,-0.9152646401207053,1.8031671715559598,-0.681930641866414,-0.5623430010950353,1.034964093621013,-0.07085798102490291,1.3553432386924664,0.3037573832130578,-0.7868380405445248,-1.0185005190811318,-0.7471009717656786,-0.6976828838666366,-0.7644087659597765,-0.9804663232959985,0.8910139808690503,-1.0681579031619937,-0.8156588586822675
SIDM00118,-0.7342651326541432,0.8631593540077042,-0.7355468311997615,-0.6905001198620911,-0.8745122751868026,-0.9957720209623379,2.1158344247540875,-0.41790482308192256,2.188205109639284,-0.015146972038309173,3.0389069898863057,0.9592931635145883,0.6349203462493548,-0.863903311291776,1.1474253255107552,1.7334477524282073,-0.9419035854692264,-0.780189671879921,-0.8460310742108431,-0.8354686409984423,1.7362655147592392,-0.7299913114819381,-0.7735638217543768,1.0643537992178673,-0.1561483400395527,1.620943858437471,0.4947534787379985,-0.875780133962723,-0.948755064798509,-0.2722585985735125,-0.918123230524986,-0.6714726234942496,-1.0291588890125367,0.20274681069817807,-0.9871730210626677,-0.37626781635523454
SIDM00596,-0.791129853641586,-0.8026662831534177,-0.8694772849293432,-0.7609451447641318,-0.8615828866096529,-1.0492538073234996,2.395616127031251,-0.9924571447294667,2.446164849474722,1.0079485282461305,2.8749433150439283,0.9321349244014364,0.9035461032376115,-0.9962937552628479,0.8526314745515332,0.9608628732913326,-0.9387427552222228,-0.6532865075911478,-0.8883675475461675,-0.8894507303002835,2.064411320462487,-0.7284650409041961,-0.31100431482165203,1.0304593353704157,-0.2109526102371891,2.1513150093034916,1.6987014503987339,-0.8494651199949531,-0.9564331261190809,-0.7487335988762542,-0.8852029425226656,1.1309061717713147,-0.8535177849435008,0.5896464422465134,-0.9397850388343276,-0.8036687187614404
SIDM01251,-0.830664376920125,-0.7612726332119562,-0.6312847579753036,-0.3246924818530438,-0.7664477307668984,-1.0280465337673683,2.6755126882450697,-0.8435820148977378,2.4116465297476544,0.6505418463718607,2.839404666200046,0.23260963557483763,0.5943181969649933,-0.9730209157264583,0.6006293734961671,0.7891056862163528,-0.9044233822782932,-0.5246619643827845,-0.9219306221093914,-0.7616344482568699,2.143498064582717,-0.6310004562371574,-0.694559184503221,1.0551504267278575,-0.14964036163791286,1.5864459493672904,1.4736778269780304,-0.7532700815766722,-1.00259055160627,-0.7872097050542379,-0.7642560235237853,-0.7173526353424454,-0.9763398442668885,0.301647798665666,-0.9942859571995977,-0.8372128119510699
SIDM00197,0.31333650752751674,-0.8331758246669374,-0.7731527522475832,-0.7556034344154373,-0.8857637003039286,-1.0587757856298319,1.7543792148311994,-0.9144559767597723,2.1135836510390535,1.5732281810662652,2.255549676475106,0.07492948810201881,0.6889831933895912,-1.101089772817289,0.4772437552864048,0.7527578529677575,-0.9513099966286127,-0.7862989645346447,-1.036822365852747,-0.8599676151907698,1.9220061084436058,-0.813530595797362,-0.7940125483347696,1.3171695305300486,-0.27627441764625493,1.4177916855783925,-0.5813856577954655,-0.8622538458311962,-0.8525690632749541,-0.8592867973147682,-0.9133151086496806,-0.7916609957047668,-0.9361708817378017,0.36873809351730674,-1.0801815647322128,-0.9683603174478496
SIDM00810,-0.886280206591774,-0.8307276389726611,-0.7231912642660494,-0.7280980065513214,-0.8578219563391181,-1.0001857288293963,2.3022540182319444,-0.3356046289718071,1.9519007732137206,0.2721812148909343,2.909216196373928,-0.008523078365038352,0.9266716447486183,-0.9566019745508095,0.8738419881602448,0.2953297670432141,-0.9317716673379971,-0.5334775743762368,-0.9672434874939564,-0.8406964328965115,1.442560068539317,-0.5841966232939916,0.4247337373807748,1.109265918736947,-0.26134845425451153,1.764066123098017,1.3643083477208058,-0.7523590739548214,-0.9859075750273686,-0.8934882058212859,-0.8198209409204212,-0.630886452626552,-0.9559421673051139,-0.11962813919226495,-0.937081894333247,-0.85261166639991
SIDM00174,-0.543024786200325,-0.7882720132086667,-0.7484037802602838,-0.6867246757924007,-0.8157058355962414,-0.9413853707364966,1.796538340771708,-0.6409990319925997,2.199354191973497,0.5744055664670843,2.7002541017783988,0.3517403669992565,0.8183696873926454,-1.0690040060136865,0.5349105914845838,-0.10986767251908991,-1.0137782209970718,-0.18862586038900966,-0.9448232588891423,-0.8529291444065658,1.6117255891154711,-0.7791682291117341,0.7756742276192325,0.8873813701392615,-0.47423554049523126,0.45908305416435496,1.1131735459050451,-0.8154891049220915,-0.9650529534267832,-0.7682292124236471,-0.7853982892406376,-0.7575164354968648,-0.9834406258536061,0.2791101699773852,-0.9828293867018988,-0.8612030129058074
SIDM00487,-0.5977714695296622,0.024500533604372352,-0.808788241248319,-0.6124240068293728,-0.8764894978604084,-1.014625349744923,2.6787845051950243,-0.6623094829525927,2.380329365784782,0.6646150087050199,2.8564098187737534,1.503714903204711,0.8577742573737047,-0.9234632114034489,1.2892404322722577,1.2191972567214924,-0.9298651410978606,-0.6995128523890181,-0.8847204792644051,-0.856121344519459,1.5757204330707946,-0.5996055110096724,-0.7263800502967747,1.3895223939053112,-0.12454646145428144,2.051930350496653,1.0669090331624707,-0.7460123937818118,-1.0339490600863257,0.511434581495659,-0.12117349745594752,-0.6768032432756748,-0.9323248765134772,0.0443805156127507,-1.044991969528819,-0.6173946533006548
SIDM00263,-0.06902768649302193,-0.5501869273119522,-0.6966288895569772,-0.7402200432935236,-0.8672637083357067,-1.0375377811271234,1.6409212767535557,-0.7507072113865979,2.1249745658544397,1.3541680748214882,2.8238371850613704,0.3261846431931251,0.391724271950257,-1.08499448661536,0.6545615477133223,0.41052623193478854,-0.9259780518215097,-0.749341695908939,-0.9359220283500284,-0.8901424120271254,1.3301266893003345,-0.8533657639511818,-0.5537123255435187,1.1272896836597541,-0.2795808324040195,1.2457963668633583,-0.04816500572586299,-0.9155311914930868,-0.9550144918479246,-0.7742224993303831,-0.8149965287620904,-0.8075631611167834,-0.9679032875388719,0.30509051914714974,-1.0088416834354563,-0.7145116263220103
SIDM00277,-0.7207909188189203,-0.8727746438469179,-0.7395008357856296,-0.41723666937459153,-0.7592976317763604,-0.9587233045923591,2.297499151632783,-0.95162139401652,2.524808630361615,0.7992767372934612,3.023852372949506,0.8406891623899234,0.48449960266920666,-0.928148378154662,0.3336494654436307,1.0399561071981651,-0.8635519830514876,-0.6381770569705268,-0.8855021345265444,-0.8106572376919546,1.8488540948541536,-0.7598855331758227,0.16870254447107244,0.9367007272281831,-0.41917042063310744,0.7856594768189833,-0.1415984582112233,-0.8399978686862991,-0.9828290307926926,-0.915667534257871,-0.7133259222486388,-0.9420762673977755,-0.9551440267275823,-0.0427892334840445,-0.9374899075666948,-0.8708137560873657
SIDM00592,0.6092391206174731,-0.7581299640084719,-0.846605762037177,-0.6954194161819244,-0.7804624165274502,-1.1063764551866018,2.0634708226115874,1.301402902296538,2.1896768791609356,1.0423304699910851,2.2097377557901545,1.182432501848538,0.4154015347813268,-0.9926210882931203,0.7329446501933371,1.284434713287039,-0.9344421782983122,-0.32255974018449624,-0.9090889783089334,-0.8619630240491634,1.7486063247831216,-0.4899272449593211,-0.23091512418462834,0.5164194339999103,-0.40068515544907285,1.4442313733835872,1.6902585240589996,-0.8885042644873639,-1.0526016802886264,-0.7601602665790002,-0.8205403701614798,-0.7473507348009532,-0.9853167268595282,-0.061971887017552935,-1.0259272525193082,-0.7942841040478468
SIDM00496,1.7168115709819636,-0.7868427863355848,-0.7397046784250231,-0.7856316937023609,-0.860048442109886,-1.094294849917961,1.8611236804812616,1.6421346869276199,2.074512019460629,0.4371065130633456,2.8426739427501775,0.2446380097442982,0.5125175003402667,-0.9190226111542019,0.9591514025377393,1.3040265865488754,-0.944249288676605,-0.6473540941611672,-0.9278930000081845,-0.761679603800542,1.4650251349102144,-0.7693661846542584,-0.24275831085625443,0.5787016640137603,-0.6284662338004783,1.1668461219506425,2.193710724691846,-0.9027396052262848,-0.9630153123274049,-0.839617317441351,-0.6764967607020251,1.2296108412310367,-0.9771618734707463,0.16818763892410202,-1.0063752680175009,-0.8852859844775421
