,MPI,PMM2,PMM1,FBP2,PFKM,GMDS,PFKFB4,PFKL,MTMR6,TPI1,PHPT1,PFKFB3,PFKFB2,MTMR1,PFKFB1,AKR1B10,KHK,FBP1,MTMR2,HK2,HK3,HK1,ALDOA,ALDOB,MTMR7,GMPPA,PFKP
SIDM00241,-0.24763572819698967,-0.6544018735372391,0.6857268661357807,-0.8250121099645324,1.389737232700426,1.3471712079156006,-0.6219683680985824,0.35077145904995854,-0.3246941650601099,2.7401276125384406,2.8130740552224096,-0.5720808488112056,-0.6939937302176804,0.9153823562100958,-0.6255413554686948,-0.35961043443298396,-0.5803073948790454,-0.03931424478906773,0.6783555616740415,0.843819600535158,-0.8777667813130516,1.2750317304706051,2.876051894218106,-0.8810742374947439,-0.6341966047284561,0.7714871585611884,0.7076363868613463
SIDM00091,-0.018640393891606582,-0.6947732241276198,1.4846483907805073,-0.6958956931297868,1.595076981270196,0.35633552996093004,-0.659562579543058,-0.3417766238153219,-0.2356838499084347,2.633630824472957,2.6745267258490784,-0.11624637468989678,-0.6833377551775867,0.46795579602477483,-0.7658992289642311,2.4838201405541107,-0.636061659113744,-0.4437325103784079,0.9307343034474409,0.6267426855329414,-0.8618713047266362,0.5366837406631296,3.117596653253752,-0.8517429146030948,-0.6702853047024206,0.7310367206189898,2.0607377636687905
SIDM00427,-0.07151461312526082,-0.6797433163968136,1.140108580270802,-0.7857170597873137,2.52475778544884,0.5978536804843171,-0.740281325383793,-0.08203063612343611,0.5242707362845714,2.9245735930597516,2.486254185972263,-0.20383965179694694,-0.7048493860165493,0.5879483555575598,-0.5578127442482778,-0.8295078206314944,-0.5815830676268683,-0.8243571533599492,1.027555339916334,1.456481721116247,-0.8586104232203133,1.2382528823220158,2.9546085830641626,-0.8901037135655316,-0.6698756505806055,0.6047776254614068,2.368342137587193
SIDM00758,-0.47003449803710123,-0.7262536473624429,0.8635020528778952,-0.7329714233179107,1.0301353794171613,1.04712358998692,-0.6866730410009209,-0.2906731202442682,-0.11403628692255972,2.5048024969161466,1.8127384549736467,-0.3193966848174912,-0.5610044902469888,0.6905875266731195,-0.7312052305584074,-0.6942855668402589,-0.6565842986700717,1.2547611914735743,0.25344273871237677,1.3625312871594881,-0.6983877309348285,1.5509110528186318,3.1689730874433732,-0.8865358264048353,-0.5791626313548709,0.4051530792790452,1.1398856707535905
SIDM00612,0.05638466339176922,-0.6925367639621576,0.8856383970206545,-0.832606993159613,1.8259070679272043,1.18046956639455,0.08569797431218722,0.10776858403372547,-0.16718667848666457,3.0751580263935394,2.7143051025356164,0.8817967435301648,-0.8128258934043613,0.7446435321909198,-0.7682775890241383,0.17640774071840945,-0.7312399988721675,-0.7263902820074338,1.404022183013715,1.179869541857171,-0.7858871007319794,1.687540105465865,3.4576778811066915,-0.9271735671353679,-0.697860443441887,0.6918729472543415,2.228232205190783
SIDM00553,-0.11901710457774112,-0.5758717383861947,0.7039258377057988,-0.7779493579507651,1.1369353432641103,1.5152744117741421,-0.6752259767278465,-0.05577376852105598,0.6162499542720774,2.6819595273806565,1.9611660993705518,-0.24677165863041672,-0.7925663994368802,0.44503725902665153,-0.7210560220258843,-0.9278307263319596,-0.36173706293644114,1.0799525829076377,1.0024103890110723,1.4468928375741341,-0.5911682014796591,0.3606375446044249,3.272293314921117,-0.844367638318654,-0.7201969091223215,0.745782708984006,1.9339680476265304
SIDM00343,-0.42490183963292527,-0.7323360657930892,1.40184500026274,-0.8020017511442936,1.5845563172440273,2.0540856054556076,-0.5366471485119524,0.08848568493936312,0.342857145530481,2.68590522951743,2.2673246932071365,-0.21600672229041945,-0.8201866081537255,1.0943591735451768,-0.7628062234382293,-0.042612541486216425,-0.6538256019883424,-0.6672883866747963,1.3371809615560022,0.31073393828082274,-0.8961075881162207,1.216462463290897,3.1118951620173716,-0.8964018593308268,-0.7088776850035501,0.8889530697885973,2.2441762062267556
SIDM00543,-0.19099549932004892,-0.6606272520549534,1.3920414889284138,-0.8425435165770743,2.647145959535007,1.3990322522864251,-0.27586750598102994,-0.19718385492427745,0.25664764027370895,2.404737357024467,2.4909723086755475,-0.4866980317974515,-0.599922504999549,0.2694375206511489,-0.5824709774860976,-0.7002988752995741,-0.6386482914648474,-0.6916036401058888,1.0664208781129705,1.1440590045050583,-0.8470753269706406,1.4213866847461825,3.328317089034649,-0.8835602789944557,-0.6136759521704706,0.4151802349293576,2.3169526979693083
SIDM00537,-0.3674731939069813,-0.6384649415036007,1.2567633314285334,-0.7761023984286601,2.001977091567383,1.3984734842892386,-0.5441963681130592,0.40287901148432204,-0.4800314727806781,2.4796122068951902,2.2497967449191223,-0.4150892293139248,-0.5096629929747732,0.4949716325558889,-0.5962168491450828,-0.09105809713647212,-0.42056662947580425,-0.59979643375666,0.8639353889745581,0.12873999163642702,-0.83217881413178,0.8751119540130512,2.8902030888819397,-0.836793553255069,-0.6371340258118103,0.8421043902209897,0.0650589462048476
SIDM00332,-0.1066986339394338,-0.6888003299623057,0.9360660947668622,-0.7491333993904596,2.478208427695295,1.0656696031252715,-0.5395979677274273,0.1694020925773125,-0.08188890053193928,2.5307327896061524,1.288328056390098,-0.2944792600429514,-0.7658571211477133,0.5787012538010197,-0.4762321544259152,-0.8048799208784782,-0.5040386743937423,2.1574505197498977,1.1800918769756807,1.514772810643659,-0.8106383612317508,1.6353730899638432,3.198305624918848,-0.8336964913779711,-0.6199666350685656,0.5081383897146582,2.095466128427733
SIDM00299,-0.16329217353691922,-0.6835382323009721,1.1465752072898745,-0.7249197315495253,2.044543411538278,0.7806805503222772,-0.6318345994331832,-0.1972165732568329,-0.06275359713371079,2.5855361948754996,2.7347789664716466,-0.4588194092971223,-0.7735099040734408,0.8017960992593872,-0.7226772390979059,-0.6098952142638826,-0.6858571114695692,-0.7828524672180371,1.137987985852951,0.09079460536823683,-0.7787740229415144,1.1551100769166458,3.0533495912047224,-0.8248012958601003,-0.5475180402116997,0.703560883515999,2.089835768819685
SIDM00308,-0.18119692955572964,-0.7401553703600381,0.050456864292083826,-0.7436802316430028,0.720332231785158,0.9281961147306061,-0.7663956660436647,0.1620153814643692,0.14160686907791986,2.2783592096741807,2.3013938563460363,-0.4998817202847531,-0.6944410519557329,0.5294908829836997,-0.6256485056409393,-0.7932666076764145,-0.6587892006534144,-0.5770508286857595,1.208190954980564,0.7164112419686895,-0.8220406976480973,1.9994345984974262,2.5958016656891534,-0.8074866319887093,-0.6186490025766272,0.20340902317228554,0.9805623593966731
SIDM00227,0.2004685677498626,-0.6282067963685612,1.0304784212160627,-0.8001323430449431,1.9122772424921253,1.1536724657290325,-0.3304759228065155,0.028080267871484724,-0.2416178799036441,3.1134773293492604,2.4957834299623225,-0.1474641911612226,-0.8434873940397021,1.0158037140686125,-0.7607199058865857,-0.854792391505227,-0.6794299756108857,-0.5558750282325685,0.6832244359294013,1.6420070247459007,-0.7913914027973323,1.5422486412922438,3.567759647213783,-0.7819220421895176,-0.6258508383122822,0.35123757045424964,2.6413028536030247
SIDM00294,-0.4169027297699464,-0.7624059294627067,1.435017828095071,-0.7855008279187526,2.2845655794795436,0.5561115451811988,-0.7495970234764723,-0.11826048149890488,-0.11111946751405642,3.0113570046424627,2.6402051777912936,-0.23104641980909119,-0.7016251474710502,0.4402853537641543,-0.8010083743667752,-0.828245902343447,-0.045010250265735616,-0.6417094797257856,1.2901813172344434,-0.3166237795028541,-0.7705058188134475,1.8199417115111016,2.888175675645428,-0.8902070829056559,-0.3445092949510971,0.500931304768896,1.9786390144207087
SIDM00677,-0.26992407659053164,-0.60117277846934,-0.019941314694971048,-0.8145145409233014,1.433174045984776,1.7367320833532451,-0.7143530129116719,0.07303653169558387,0.1352323262698497,2.5786408587106355,2.8614435448891746,-0.405994493780902,-0.6706256977852041,0.4609988885977729,-0.7208238217095965,-0.8237258050103932,-0.24824622469296884,0.9065931468889499,0.5451580370939628,1.175990456424559,-0.8049598655918542,-0.6806095342126706,3.0626768515704135,-0.83117485189792,-0.6022971202689067,0.5042917758524637,1.5148706956912827
SIDM01220,-0.14339510482143125,-0.6398725400035083,1.1355678988339148,-0.8747027280654955,2.1527566829551685,0.8328856074921491,-0.606075990285045,-0.13091055783014882,-0.07872972174359544,2.8474828648049852,2.643657067202564,-0.152639169221661,-0.7934944001080759,0.5024150115664234,-0.841785044816751,-0.4557124964548867,-0.8386574519347728,-0.732115417775136,1.643000345973132,0.26684626998618965,-0.7988513731212167,1.3372623459709538,3.13143924252618,-0.8540475170183263,-0.6673279730849498,0.7993627607815752,2.350764895210654
SIDM01259,-0.19498302422502456,-0.5923785975822384,1.4637877680813534,-0.7203783666267349,1.342084655788668,1.0995940192364368,-0.7133104392259798,-0.03658412195602698,0.6802424197746869,2.2533894654034374,2.1091459203458167,-0.396361248425016,-0.8829320707443269,0.48071055765426396,-0.5584645623691993,-0.7444215342541879,-0.2200256572572171,-0.7674041351820365,0.6248525042001044,0.5302951626145797,-0.8543638084667012,1.1089231259967456,2.6052342106417394,-0.8525165433914875,-0.6453701010872439,1.0359850975411469,1.7638831139407567
SIDM00680,-0.2873632980611909,-0.6939358772667391,0.9414439050306049,-0.7599329191309513,1.8083810022984645,2.255420393547279,-0.7552097044034783,0.10916368818261128,0.010663077587547734,2.467976607701254,2.3436726114765247,-0.4728573457651634,-0.6642127419744907,0.5348280725866846,-0.6819534315917666,0.3950714485835595,-0.41532598950029087,0.5183026340666659,0.7575515741993252,1.2166026533577823,-0.8341308525389787,0.9019457204522116,2.8887411288231952,-0.7945290688892095,-0.7107791001884052,0.6364477190900878,1.1102411517948543
SIDM00346,-0.17191030493773385,-0.7967562530979266,0.5018207744191792,-0.7773307211921733,1.0398806989727396,1.0671541318245061,-0.4451913137314362,0.14175037379845098,0.19759123324548808,2.4508182775178495,2.523745071878285,-0.46883640202033,-0.8098469909636562,0.3895114493104713,-0.792101537309419,-0.7261667607047627,-0.5383709302282969,-0.6521749844663386,1.0248228547031288,1.0942466884590334,-0.7657032303269268,1.9208735050635632,3.3015589422940486,-0.8431647076583626,-0.7528695709032807,0.37696006195016607,1.8320576489540097
SIDM00129,0.016296821840009922,-0.5718474014728263,1.3480410315912308,-0.6719575413394012,2.2812852762652933,1.454968320239354,0.7837015991819412,0.32967338587134665,-0.6003673599626517,2.933938097164911,2.6610293057251955,0.07960118147077512,-0.5648520620728582,0.30720306924278107,-0.272427740441781,-0.8218461734655658,-0.8024545750578198,-0.7052062348024551,0.5380466262004896,1.406045874311013,-0.6821955377060119,1.3067327176561074,3.4310894640112215,-0.6451526246640162,-0.468588697026786,1.184889005434498,2.2281849402135236
SIDM00627,-0.2550749140663299,-0.816677061405102,0.5590875043623265,-0.7346703512099018,1.8809514241396834,0.9623603763514375,-0.6975418313776649,-0.28012156355751355,-0.27631109190676645,2.6255246494773616,2.8236143740169712,-0.22514857373944286,-0.7973801478071404,1.2880957186505426,-0.6234373058123441,2.071146371665881,-0.6888126652064445,-0.47564567488699944,0.8906744473731562,0.9894617636121981,-0.8326373168238951,2.0157202073339073,3.094296636760837,-0.8927092686946926,-0.6584188099689617,0.19519113007627284,1.4963182160338786
SIDM00293,0.15441286545677327,-0.7149168238261548,0.2351583630763081,-0.8570367445196969,2.478324028479335,1.265300694076462,-0.5375983778732645,-0.5038627162063939,-0.5818324910718092,2.9879887605338054,2.8504801016489827,-0.5587770392576915,-0.4783644835929319,0.7510304190688787,-0.6507826330121426,-0.9775395151408524,-0.2069857074649046,-0.6957184262603295,1.0817873766270898,1.0130101087568095,-0.8013916331366622,0.5442220434515886,3.158892622390805,-0.9280620991553756,-0.11983964661130055,-0.10988804683413986,1.930187272925234
SIDM00274,-0.30126879981158905,-0.67919810473274,1.075099156376254,-0.8214661025532556,2.189068747683439,1.163306894968029,-0.8060575505918478,-0.10671578775328894,-0.37918673859775825,2.695657880335155,2.4829889213756204,-0.12400389046881133,-0.6564109682803998,0.6184411512408129,-0.6001409289845944,-0.4941913276510433,-0.7029284795745682,-0.6350634682393508,0.7748964386649496,0.634315123211157,-0.8096347098375649,0.9930231687508255,3.195641409157549,-0.90524510448233,-0.6654276392883606,0.3191173929061831,1.9466768680225328
SIDM00544,-0.1281738359408953,-0.7295353684830084,0.6328441386333928,-0.7297100587371806,1.8440392628495852,-0.3413594550908873,-0.6094867435452073,-0.4743064109999453,0.02488736326270125,2.7261425445164726,2.5349908463399005,-0.19256990619237954,-0.7809480364425089,0.2996193826719818,-0.740348279353099,-0.8892334035512119,-0.7043624765546926,-0.5785416764071488,0.8828344449865168,1.628277576361169,-0.8698997264615436,1.527930763004742,3.0623311255565553,-0.8723219480757523,-0.5432832988419072,0.3432410678717778,2.1854911817670666
SIDM01006,0.31163981017343817,-0.5703903510674724,0.45178676527509315,-0.7404069219362465,1.7299398824024046,0.9477513919734926,-0.7274911044993218,-0.2455896513292588,-0.00034674613897749595,2.47475393203116,2.2792076279218816,-0.36082178079797084,-0.5153982521972298,1.1613424259310523,-0.6987540968001331,-0.7316477778808189,-0.7128679649954026,1.5524984171356564,0.8534068630614488,0.8357321852082982,-0.8116259258372911,-0.7558055997407195,3.0515625205885315,-0.83060814004642,-0.638812216368587,0.6953207752257476,1.5027285483084127
SIDM00302,-0.2646179692585269,-0.8360962131384576,1.0490336592127556,-0.8066455256783254,1.9598623583345611,0.8876208311993455,-0.6308254169622043,-0.1317644883827196,0.3323777622297409,2.754710207192397,2.593891608534114,-0.2366918296838194,-0.7699225751249698,0.8866581273586273,-0.8235331033889387,-0.7200787236497218,-0.7311061958897976,-0.5702834531850438,1.4862768447683354,1.113148627830648,-0.776769782714159,1.6129358090850492,3.1293267805463074,-0.8788928345618082,-0.7051050455188467,0.7317059342280082,2.780662977801144
SIDM00549,-0.158661855412963,-0.7308752047968379,0.22408658251291907,-0.7357561443319995,1.9771007740901896,1.2918663804117623,-0.7429274800297941,0.39413570705444445,-0.16628282217871962,2.509119935697679,2.4764372856365586,-0.23888030516691222,-0.8140081790575915,0.6885933344166097,-0.6220144631322995,-0.9549793653967764,-0.5017534187012649,-0.06402239787621312,0.9117719998605477,1.3584628140228823,-0.6895218104556384,1.1263558741613011,3.035054143805309,-0.821264326999516,-0.5751283514433997,0.24668698275080372,1.9807673410626188
SIDM00292,-0.2473184694778639,-0.7851862808935439,0.7752616437458817,-0.9154220892919586,2.5532328989316104,0.18423386150833496,-0.5581246086247119,-0.49474031727941664,-0.270889969525688,2.498785586125758,2.7889712408207346,-0.3197825044467337,-0.5909757473093351,0.6474901101510029,-0.5722650946199999,-0.9293531383863894,-0.400493039239763,-0.8405817944531394,0.8485871596279743,1.0334309426691506,-0.8438230330098213,0.8338942073241725,3.100589607606812,-0.9143327472524215,-0.43075178350029963,-0.038809370128118685,2.243310103493875
SIDM00623,0.19799676614934786,-0.6671950876652366,0.8668721416973294,-0.7810928924262918,1.0860460083277628,0.8487360045651411,-0.4478889159308859,0.07171313940669528,0.5864826071855151,2.7791634738039965,2.9984499053462517,0.025160020929736248,-0.7218474382131049,0.6043184948989158,-0.5622421850582023,-0.8389954543166708,-0.7256551498244992,-0.6891060625076063,0.5754879410595186,0.5980679276410121,-0.8344293915623386,1.3226590267114064,2.889201156072785,-0.8952935258128326,-0.6461092107919474,0.4867490714801841,2.0407468251308725
SIDM00638,-0.0948605571684343,-0.6186477239990005,0.6053512318498367,-0.820288716409509,1.6076278393135464,1.0729187004508267,-0.7405952049203065,-0.14524247862500209,-0.2968253622935354,2.742024602923571,2.572329733675498,-0.4362683799689823,-0.765976304031172,0.8543698283038037,-0.5726302083546667,-0.5899973290977326,-0.5444595909310688,1.6081845994346802,0.7716656086553186,0.20330997399316775,-0.7903523735241854,1.6150086167760507,3.103617717237403,-0.9042114855896648,-0.7045309865215357,0.27809609807696545,2.0594820196406056
SIDM00527,0.018699569943760506,-0.7543909075123093,1.22189959871289,-0.7078277868571969,2.292160421095096,0.8385831645339044,-0.07202635988895616,-0.21039359114722592,0.1569598972565659,2.383465038927523,2.779139406042521,-0.18584833064987646,-0.7934575780153729,0.34636256611190486,-0.793584098655038,-0.8146357210237647,-0.6009580733456271,-0.7091911314350504,1.0679350803010335,0.3413071954826863,-0.7373308234655053,1.6322860299345316,2.60751717063943,-0.8966916375078545,-0.7126935110378778,0.6156197020970393,2.289080325635806
SIDM00976,-0.14455969913460867,-0.6808259749025226,0.8537465903125047,-0.6319308260343164,2.1415971300957857,1.0509435708912411,-0.6306607482593621,-0.0494981346723515,-0.6781779667372724,2.934365432874257,2.914172233429569,-0.39614940432834284,-0.8717495297853823,0.5064847357627952,-0.5503140915990373,-0.6692309659404666,-0.7014932434026561,-0.7838289347458186,1.2001234505201375,0.7788362237655284,-0.70642269980178,0.701844869368456,3.192158031419111,-0.8838255785587358,-0.5962530799616281,0.7227922378129984,1.8075945802193194
SIDM00316,-0.1051115667944225,-0.7056599112149377,1.092780411734504,-0.7286181008600418,1.8561718174393127,1.045826790165647,-0.4482148362117302,-0.20869670236450166,0.09367997121941318,2.851683383265881,3.013234076283986,-0.41617199237883495,-0.8266424273481906,0.6025757988640582,-0.8404585927630643,-0.24893872965167987,-0.81458483031838,-0.8229781488996077,1.3071944083222529,-0.018119875256456787,-0.7416851056508914,0.4885413946621149,3.1477822054206124,-0.8012621417397576,-0.5962237272936547,0.6785870522104122,1.857355996839111
SIDM00326,0.2736930195037962,-0.816152596114934,1.474652275857629,-0.7751313679289598,2.1917206400274205,0.7446147626548223,-0.7215522982627353,-0.22471547216709267,-0.44268981337373153,2.976910140476441,3.1278161266311373,-0.07469871395596236,-0.7928000320542188,0.7470380998269256,-0.4859635495646637,-0.4424296932103679,-0.7429424096312842,-0.5647245674387196,0.8400211708334101,-0.5666250889843709,-0.7370751461619336,1.4529185630476118,2.825452316156145,-0.8798957843815485,-0.6951751943701119,0.8122801259176641,2.4068462290200023
SIDM01093,-0.07586599615289924,-0.678878439282693,1.3842787971043262,-0.5820489002902731,1.748640536781921,0.6213372021517152,-0.7059426301285179,0.31650164841766953,-0.3822521711264057,2.692376340051128,2.7523719682486587,-0.4999604363224661,-0.7765704195488269,0.3971056992719873,-0.7014183229634866,-0.6846635750387774,-0.6371288159538337,-0.6669424187252484,1.3111832242535826,0.33999142050330383,-0.6770355633493405,1.6933057091179458,2.8109139942257833,-0.8789279891320685,-0.6453886623570233,0.37609256281818265,1.833033902875466
SIDM01098,0.1652870567919768,-0.6867395826240152,0.3076421880214539,-0.7080216688655716,2.5290594455761632,0.9198991935761959,-0.6796630136609162,-0.302008642251656,-0.4566263854766912,3.054561197395453,2.8967271408365245,-0.16421704278106333,-0.7957392557615113,0.656830181113942,-0.44087910402652947,-0.46928554072495426,-0.09229611050302311,0.9435183628678585,1.4643012876217372,0.7172528722745513,-0.5054709958863441,1.710571612153512,2.951452572352392,-0.9182747971778414,-0.4019481701753668,0.25751679349792383,1.9492229260059522
SIDM00424,-0.316963668157307,-0.5533853505478831,1.1036604138644743,-0.5755025824622821,1.7008499608267438,1.101068377869546,-0.660926615924587,-0.2194669506830787,-0.18081807657042206,2.7603575468750625,2.106066603977748,-0.1327269625044479,-0.7693290485152947,1.39144041424981,-0.6773998334749863,-0.7159676823080202,-0.40311749616361264,1.880668930113035,0.5132551146967578,0.769374877702493,-0.7227728219295151,0.36669979501994016,2.8541166388812846,-0.7741177800244352,-0.4928355608090597,0.2891993671095083,1.641719777536834
SIDM00973,-0.636827398979177,-0.5968958472564727,1.297817872873477,-0.7461648865303332,1.6149786900318153,0.33819528260713033,-0.6501962244121293,-0.3514721573683545,0.22735639971873411,2.281975951078708,2.298015411187252,-0.15759645090065785,-0.7249236285022925,0.5217175949336971,-0.7192591233084814,-0.7230971420778879,-0.5305268935811702,-0.7798229973166242,1.1896484690803717,0.6329825587355352,-0.7051514500871079,1.3371850331104795,3.037741112649639,-0.813019994972458,-0.6116873762987194,0.5345885775147133,2.660298139726012
SIDM00411,-0.17115136552813368,-0.6088796315026457,0.22033485275679723,-0.6613616352649663,1.618274974771864,1.4036975139529828,-0.7357111620716102,-0.09656204146395274,-0.04863380941642371,2.4261935808859025,2.6446983678208573,-0.5493020878729927,-0.7935794709578711,1.0780495703223565,-0.8858774366305062,1.2414333505382462,-0.8418708063552982,0.5823928733620165,1.1462467862472467,0.677186272659161,-0.7629850476221607,1.0368717133624228,3.021490835585082,-0.8516968349117219,-0.5456834496214369,0.4420941515149331,2.082214355499188
SIDM00374,-0.47042927627726955,-0.4479192934808909,0.8018102360019239,-0.5691123725772064,2.283926542437915,1.0862528141925716,-0.5848478498268862,0.26573208327020975,0.09481278192035558,2.5637928018371867,2.338415020735014,-0.44085989349589705,-0.8033820577978279,0.8055431468455975,-0.6381395345577774,-0.8246065483021188,-0.7104041715331318,-0.8182628843494545,1.0399404503309304,1.0282594399404033,-0.832562873132185,-0.6510361236917446,2.9842172444393484,-0.8333575106808557,-0.5857912325572927,0.9103471800515206,2.244379085268756
SIDM01160,-0.12460978840960708,-0.6496081381147963,0.4811219282666578,-0.7398918204706918,1.6257462358734178,1.3833207046331792,-0.7373053724452544,-0.022764157857340806,-0.11385267339370445,2.524301124559801,2.7456515868305216,-0.5359020499928859,-0.7359180950615791,1.2000295565724046,-0.7030269288523621,-0.46780847757580474,-0.870930649775062,-0.9415993458221985,1.2653044266193207,1.4606637108538365,-0.7977741585084078,1.2306605139371984,2.972407455491775,-0.8642090564720096,-0.6459936548386243,0.1905722380058379,1.6212984067518772
SIDM00145,0.05502264940661403,-0.6220432906860105,0.8294343789844983,-0.8353716016949722,1.8350778064291997,1.4729498413913562,-0.4589239238503382,-0.3465379850280287,0.32162839277920907,2.8821092034457148,2.3813791239128386,0.125930545658218,-0.7724933482727462,0.9107199142787774,-0.696872523189928,-0.9332618072564973,-0.4422082293111674,-0.6043688525547731,1.201163677602456,1.138413587004593,-0.784950417698534,0.9643423291113307,3.0249168666007766,-0.8254735996267398,-0.6362244748005257,0.12784928902773418,2.2735395545902395
SIDM00975,-0.36355078303725025,-0.7308627714060413,1.2367112789164116,-0.6990222294700746,2.607493174607213,1.3803960589926434,-0.5938483382604773,-0.2650967876566897,0.43395608438627814,2.565864891003676,2.432400247301983,-0.1356404833238048,-0.7931165937607686,0.676144871883505,-0.7295126756509578,0.8462897876435123,-0.791449243973704,-0.7275946533692366,1.2915399790692077,0.937341164583445,-0.778536058304116,1.2443277873139855,2.8489105793253695,-0.8480411537130473,-0.6629447358199717,0.5836257964999773,1.5989335091692438
SIDM00971,-0.015610725743812292,-0.6620612041058902,0.26851048680007256,-0.6830042700864416,1.8779261245224415,1.0944370435611477,-0.6036284059059697,-0.13707696478696385,-0.289648932890131,2.1288313792533486,2.6117505400406795,0.18617790501109427,-0.6458878662863673,1.0664935747126518,-0.45983696111790673,-0.7090314126707907,-0.6235459793331648,-0.5019062559698487,0.5055422775465581,1.11602214155401,-0.5340618943585426,1.8121527265360333,3.2239786101859664,-0.8595189066122018,-0.6315391610112215,0.3106163731907192,1.5658356083535532
SIDM00251,-0.05186431493653707,-0.6313391638669271,-0.12914304601317367,-0.7901929921346151,2.7240484618590206,1.2230608792195434,-0.6913426310733884,0.0528233225089447,-0.19259571971832265,2.975403112644766,2.2698592475050545,-0.30748906036773704,-0.4806589354814622,0.7550052144526967,-0.5760346733312551,-0.11518816816295509,-0.28012552799639495,1.2101241958489366,1.302363153005975,1.3175368428040786,-0.7484773203742999,1.1061383396310587,2.6510688906337623,-0.8557019810556193,-0.6545127311235283,0.5890853480530482,1.818905053597902
SIDM00412,-0.1920580891383471,-0.6535746034808865,0.9906810772998527,-0.931723477142568,1.6232547894441298,2.3777119319304925,-0.7009427778247546,-0.14247997477704652,-0.08852773434970261,2.596894293653482,1.9935078689560122,0.24778802897873548,-0.5251122187365435,0.9612629333426261,-0.6741411896368403,-0.9128189534849099,-0.696924426053654,-0.227370267275392,0.9190712280939242,0.9021847223402536,-0.6535266227236852,1.2493787685128366,3.0794377936900794,-0.8215283847753686,-0.5950144315789191,0.4343297050562438,2.013942719507203
SIDM00023,0.06787624574332993,-0.7893743456788266,1.2881392482870837,-0.8186730944577396,2.1245947179510107,1.219233727273148,-0.7564452287311663,-0.2808229079447995,0.14969128751158375,2.7921189584180253,2.3421275935276387,-0.1359306414829771,-0.6784610269788337,0.9447979247591035,-0.46349801791280654,1.4020163118563456,-0.1357316288375373,-0.5551554009270121,1.2690571669953878,0.02947189483325095,-0.794277010292986,1.5618348087673692,2.985920027560304,-0.93005884402301,-0.6444961807514713,0.4269415024890083,1.8874190234513872
SIDM01198,-0.26816960515192667,-0.6254987903562623,1.1263595854015125,-0.5891318415250172,2.213404735036573,0.8200794552329859,-0.7930809263325267,-0.4402536310559546,0.10759907306794537,2.4552421871120926,2.5389337378879144,-0.46914466361185864,-0.7245722514951173,0.8727648063719607,-0.6861340649413331,-0.6487782477622517,-0.5144552737496383,-0.6155441210627025,0.8908570902685771,1.1513775226574523,-0.6724548241934578,0.6037967356820779,2.5422611430841084,-0.8165446218792448,-0.4468861079191136,0.32282976825655463,1.8203748729486338
SIDM00441,-0.038390151726084676,-0.6077447607668813,0.9002045113864745,-0.8715411037347275,0.8086979835150662,0.8891602870214905,-0.640228516902226,-0.12511339563311746,0.44707279957485263,2.884912929722349,2.5518083124483097,-0.375990944733028,-0.7150868068748553,0.687132091115325,-0.7099753998560913,-0.8848946866066687,-0.6681484975314789,-0.03171154357083343,1.0622936532273226,1.0953605766317698,-0.735413286083503,0.11220478770527006,3.119703131018847,-0.8803079149913698,-0.638784906233295,0.24453869058448435,1.6762632803557385
SIDM00388,-0.2618562021275192,-0.7191360831164766,0.9773514525720506,-0.6618714654721923,1.994869009533448,1.067052600855972,-0.7148179516506773,0.2776423258679418,-0.1241081941964019,2.3544925606948013,2.9468790783550745,-0.2142887953710992,-0.7958292411462438,0.7251646432838301,-0.734262836726854,-0.8383473898657472,-0.4828154577135169,0.1582901357357102,0.7280144329854426,1.2935192583083674,-0.7596134027723237,0.20576456239977842,2.4230650790127446,-0.8192023942084334,-0.5892036682058891,0.43807627681741246,1.625313376308382
SIDM00417,-0.35616948390303144,-0.6758006350782159,1.2690776575726535,-0.5614452286088519,2.1449411630913695,1.019231986213732,-0.6933141185063909,-0.31316720610610155,-0.3871318706951702,2.2399281031305693,2.2420405613882526,-0.3938077254641049,-0.7511549013399624,0.8958010088173776,-0.5179126319193978,-0.719721188827911,0.03139931385580139,-0.689193211464779,1.2387078587185094,-0.7071519701098061,-0.70060345846481,0.7374216443906547,3.074781952651905,-0.7791653212568831,-0.5521067996156983,0.4812353516186338,2.039042374500256
SIDM00416,-0.1835195524314031,-0.6601247295715859,0.7151344801726243,1.5635883403501667,2.587055356105728,0.3251512941109487,-0.7066788990749722,0.0625939234619844,-0.153418743146774,2.6698496662888167,2.9971227108377856,-0.49007877985713905,-0.7685976174454838,1.0406181117869362,-0.6344908947494466,-0.9469134303541519,-0.7688739175898065,1.881538302562106,0.2347666554987112,0.8210004279327486,-0.6015159293394143,0.4565168978002769,2.5483177913962605,-0.8388806113283271,-0.4980270186190375,-0.04214919209928656,1.5415322339671211
SIDM00974,-0.18596204534547553,-0.6675422801822349,1.2500132471148349,-0.7171791364597744,2.3834721614083665,1.5741537148169786,-0.3238956836228358,0.06011416998557081,0.14363403774018163,2.5001576574328235,2.2502883625147625,-0.2996936091331147,-0.7652923538430774,0.37738255560941114,-0.772409153945712,-0.920115350952905,-0.6220860687736907,-0.6667735425122425,1.5394338370204863,1.6580078449428772,-0.8148242529941754,1.3993184636373135,3.109626710523934,-0.8912830475531971,-0.7133662019222671,0.6747713771518753,1.7003100793031034
