,JUN,ZAP70,MALT1,CD28,PDPK1,PPP3CC,PPP3R1,PAK4,ICOS,VAV1,IKBKB,MAP3K8,MAP3K7,AKT1,AKT2,NRAS,AKT3,CHP2,NFAT5,NFKB1,NFKBIB,NFKBIA,PAK6,NFKBIE,CTLA4,CSF2,PIK3R5,CD4,NFATC4,MAPK14,MAPK12,NFATC3,RELA,KRAS,CD8A,CD8B,CD247,NCK2,MAP3K14,CD3D,CD3E,PAK1,CD3G,CBLC,LCP2,PLCG1,NFATC2,NFATC1,LCK,CDC42,RASGRP1,SOS2,PAK3,CHUK,RAF1,TNF,CARD11,PAK2,RHOA,PTPN6,PDCD1,MAPK9,MAPK11,MAP2K2,PRKCQ,MAPK13,MAP2K1,MAP2K7,GRAP2,GRB2,MAPK3,IL10,PTPRC,SOS1,MAPK1,HRAS,IKBKG,TEC,GSK3B,CBLB,CBL,ITK,IFNG,IL2,CD40LG,PIK3R3,CDK4,PPP3CB,DLG1,PPP3CA,PIK3CA,PIK3CB,PIK3CD,BCL10,IL4,FYN,IL5,FOS,PIK3CG,VAV3,PIK3R1,PIK3R2,CHP1
SIDM00127,0.7365825702512608,-0.6960672941933702,-0.40742638804205095,-0.9539137881535548,1.1606082493225987,0.4481045670808908,0.12349268787077036,-0.26664166801315187,-0.8345675709470983,0.44606995928835075,-0.12485433068771447,-0.9900104335338149,1.5889002272902932,-0.24711123664400922,-0.5655689903999302,1.6950242952450139,-0.35319846639706864,-0.850608948340972,0.9157215235367782,1.658032079936146,-0.3516912616722673,2.156703740335916,0.005075252490329127,0.3371549332991089,-0.8504172526604177,-0.6470097418304059,-0.847325034132162,-0.9115435247423588,-0.7999063177403504,0.5179816403168678,0.4628568967124002,0.7672587628397994,-0.13113587289742598,0.5962799810937346,-0.921147517645066,-0.8044126256770059,-0.6819803192630041,-0.3600753555122632,-0.09763293922949903,-0.9594445755651114,-0.8860556591561283,1.1214495771290005,-0.8271197085667537,-0.7991963140799122,-0.9239073261263498,-0.05982527729245789,-0.8380468221504013,-0.8246980593898187,-0.6741956452240442,-0.19780167768776735,-0.7980614237838333,0.18646724207002083,-0.8424387389855565,0.6170790272434912,0.7875167596033621,-0.710561577623639,0.25593391289981,0.8993801368111778,2.4958702475149557,0.669793885533599,-0.8114880780212806,0.46104208115616424,-0.6558972648464005,0.8832437373703044,-0.8159534558213006,0.806344677529207,1.6957789239243986,-0.20641869204801394,-0.8015812139130725,1.7060204397783114,0.6329698316558621,-0.8225397565304897,-0.8840216881114514,0.6057200207985002,0.6686048965073842,1.0413718327567707,-0.22579499162278285,-0.6836552738243088,1.7346726336690443,-0.3673685024771898,-0.3841785017164881,-0.9213879891877033,-0.9772082489198752,-0.9678307306379692,-0.7652837708325122,-0.4687668480288926,1.9388055730157419,0.9383651716693447,0.6228155146856609,0.9460030546976554,0.8825709260335238,0.45418272499063983,-0.8123227106808905,0.48767678445020046,-0.8291351118973727,0.29387921397914746,-0.7950298875234983,1.9392270308385249,-0.8239059152724433,-0.39652473750064976,-0.4231727337366053,-0.4064032953780139,1.2383471486944453
SIDM01042,0.6876778363356637,-0.5327503654172554,0.38888822400573986,-0.984063407600006,1.1767571344705543,0.13249369662314286,0.18086720871790532,-0.040132651464413895,-0.4906521574001847,-0.5370012189712866,-0.004320263793972835,-0.8581872797343495,1.4136581868622082,0.13917221140528652,-0.4910207082869034,0.5843981549482502,-0.797435012888714,-0.7960949571654448,0.5498203840623727,1.4626982597124378,-0.2989898165768828,1.621243717631062,-0.17923898263308757,0.6741394182314455,-0.8746908926184194,-0.6792135101841011,-0.714998066169671,-0.7161436332644374,-0.7921889921021339,0.44327421086093866,-0.2855384174230848,0.8489253731834578,-0.19864942556202586,0.5312776469849317,-0.7261708256683969,-0.8590184978018197,-0.607299315379603,-0.5415626336823052,-0.6430039009495673,-0.8645621405590668,-0.8858453715875484,-0.24740037207859789,-0.8380223274556501,-0.48993085037380457,-0.9245249860970595,-0.26717485439875815,-0.711163446481179,-0.8934457646677937,-0.8349601991818304,-0.2856142113775824,-0.8020199544067101,0.3307779632828067,-0.7214776313743844,0.3895500848537508,0.6227018678097967,-0.6736626488732446,-0.68718900730679,0.7639789492369867,2.5040294546106616,0.1393902824554493,-0.831429032940866,0.6171908030670245,-0.5029090912282352,1.1198192065343315,-0.8749598845779074,0.2972468261383444,1.8116921119727156,-0.1288610306521878,-0.6726403856507859,1.7128857721607718,0.6445817250383394,-0.8523046916200138,-0.9111876591912341,0.519834938013926,0.7965956448958228,0.486832804646624,-0.6308402907055137,-0.6682849857753274,1.6563460076392178,-0.4690876057241221,-0.49627776711052496,-0.8224352663052822,-1.026548886934664,-0.8741898485481008,-0.7493804602941656,-0.04938564364806542,1.8059335833735433,1.1566925600239035,0.08718478902786408,0.8314716438747758,0.45560174323917313,0.7884059351104703,-0.6260819956041072,0.28221086408080903,-0.8810967573896406,-0.764788666204628,-0.7513811470697034,0.03833284127656328,-0.8851919244419291,1.6773572704989093,-0.42481459743863903,-0.11863740321318862,1.4107190321335814
SIDM00491,1.8543650865347416,-0.5054788461781604,0.411729213805217,-0.9420885379936633,0.580020344007711,0.655223091882169,0.70112395460467,-0.3662301525411526,-0.7721479622257043,-0.6424530979230516,-0.259435245857614,-0.8707473048960948,1.369128353832651,-0.23504778775430252,-0.5835913799275734,1.742740788101266,-0.22095778350654952,-0.794113078773754,0.7804150281141649,1.7359547890721445,-0.3548275862457449,2.4079195422593638,-0.8262982103462073,0.8130650649321537,-0.8690295817281108,0.01501492565886425,-0.7328269895551257,-0.8914980457365712,-0.7341234876967087,0.45491505005783284,0.13512922293112872,0.30213751703162905,0.23464836920302976,0.21545826304495358,-0.8918266625210332,-0.8003385789903361,-0.723583118717455,-0.1775945233150741,-0.3908846660729265,-0.9857405841988207,-0.8960956381709215,1.2146960782593281,-0.8461711927518487,-0.8714483213091068,-0.8795047399169407,0.333452094469916,-0.6113473378649438,-0.8775731107824971,-0.8361884478673808,0.09007429636422423,-0.7819053600622978,0.042046156960513933,0.4562377251063075,0.9143051372871998,1.1544192348330038,-0.609885012066493,-0.6039173770079783,0.8544664200801108,2.878700019033517,-0.4724685511505806,-0.833564919060146,0.24068090818555624,-0.6357685258734794,1.4295855169915967,-0.8164861332634493,-0.5795632041281367,1.9275429952467455,-0.0247248236561768,-0.6545749197298765,1.467022439648909,0.44751500534926936,-0.8046876206230865,-0.9228025412792413,0.7708329342329676,0.22514486116436802,0.7314120772575317,-0.478866349526576,-0.6433399757106688,1.448343855973642,-0.35607306464901345,-0.043613769721023765,-0.8198220451100854,-0.9092110542894681,-0.8621067245106839,-0.6474965043305171,-0.596810042523299,1.5873068909834036,0.9243593777204903,0.46312549431187916,0.8042012387765044,1.0439193775263462,0.06473440550312469,-0.4854679652535128,0.5662437600442858,-0.9559584565870761,1.1227267574928739,-0.7572292212494668,0.026791578449232627,-0.777672957498721,-0.7264123283370761,-0.17046909154513729,-0.41062243081414673,1.2199675577311955
SIDM00488,1.46903388626917,-0.6210030468058043,1.2138061093545975,-0.9590909228291153,0.7617449183532158,-0.20889169630592827,0.3676294245984744,-0.33920934546224557,-0.9074453798276688,-0.1298536865465094,0.09561665551640945,-0.4486951245672999,1.1361555508255021,-0.3039233783809717,-0.5852782852580347,1.4084030800532803,-0.5106880961840888,-0.8382969297748598,0.9839423153482125,2.1162377948985127,-0.0950852522457462,2.622335946415345,-0.2409290104260966,1.7165185770847917,-0.875133561477239,-0.07882738875957357,-0.7786632579613628,-0.9217606615258164,-0.8163081356586517,0.3481382594199334,-0.49817817127912156,0.22113461879490492,0.20445609678580473,0.4820411874370554,-0.75111210478899,-0.8492769660697117,-0.8187388698734942,0.0498624015337374,-0.3248001271280535,-1.0046053688672285,-0.8416115269258396,0.8700686186604347,-0.8638835711240651,-0.5466822607435879,-0.963486092559405,-0.24926636731338261,-0.6924597495974636,-0.861463925631164,-0.8999849099125032,-0.35807360373866076,-0.4991487981668315,-0.005325720113677666,-0.494869259177985,0.8559660336444113,0.571696482762849,1.1140071376596747,-0.08805938133273804,0.7080561619973054,2.2593928975603728,0.12424868441791008,-0.8789746102532442,1.288446707372757,-0.6616580733949946,0.9843801620330704,-0.8181269399569211,0.632867544984169,1.782236466508421,-0.3022065758455324,-0.7301212195929611,1.8514632444470438,0.09282286790410667,-0.7672603308075202,-0.967423252508438,0.942322959312267,0.4820004602979059,1.1176110277546127,-0.5438728911501146,-0.5448187134106045,1.6279011858618022,-0.748248845847605,-0.17548971864023463,-0.8816630054605239,-1.0261459695923554,-0.9244829530031291,-0.8803961020721545,-0.6500796141522823,1.4636007642858813,0.8752748408256255,0.8773697890050657,0.9589218178578715,0.8654614706639044,0.26032493793035416,-0.578108818095249,0.4991578745549431,-0.928039526380973,0.10708687543487999,-0.8337952901335651,0.9760922125081813,-0.5411388549470525,-0.7799245717611707,-0.21732938434982912,-0.4931749725974415,1.2551030265817225
SIDM00190,0.7340327090561352,-0.4851209198362138,0.03646571910057374,-0.9417225713895855,1.1026297068696895,0.8511094222495152,0.45957956224100643,-0.3668105909316709,-0.757939041312488,-0.7960198793608334,-0.11897152741031693,-0.9968189128348809,1.4907899781529137,-0.322730106906639,-0.5813818334689335,1.3314956328007779,-0.3354725632939156,-0.7894205809536295,0.3203339897708111,1.4340754298319796,-0.4043559918502642,0.9408194518088001,-0.8042492206373543,1.0677263041961944,-0.845924913081156,-0.5627133259074723,-0.7753277860176346,-0.8886997244521315,-0.6180023307846335,0.4556302488074662,0.11357732063223752,0.06506589557846881,-0.11846032243967938,0.6031243428448867,-0.9249167960883425,-0.8323746218787429,-0.7651143305327156,-0.11553112393935229,-0.587977768743467,-0.9938948905604302,-0.8739307906406166,0.7572352320385886,-0.8164262679044982,-0.9134012398280666,-0.924852466202597,0.08213971074009963,-0.6947758717676603,-0.756921173060457,-0.9098172295141382,-0.15731051911016736,-0.7667488193903135,0.1140198569187256,-0.6533664458492819,0.65681056045904,0.7765250022221992,-0.7583633766092525,-0.5846947122716827,0.9705855026093106,2.761402984443812,-0.4404718706210457,-0.8071794381601802,0.3419562873779425,-0.5261728750251652,1.6339172136441296,-0.874187887750124,-0.4808496126637164,1.4034432880542016,-0.14500428506341023,-0.3902042842791823,2.079472960540841,0.3483819726498412,-0.7978039824856367,-0.9028774801961631,0.5100667838340096,0.9807506523883774,1.0868751514066326,-0.4168325400079072,-0.6900696669384034,1.6104324717169607,-0.44053061611563077,-0.6727364007174402,-0.9314174121843031,-1.0367236306860697,-0.9925420348916975,-0.8190657501236441,-0.669385007481971,2.141959663722269,0.8740748009978488,0.06834064210572209,0.13870369222616763,0.5616218255030668,0.028936473235390416,-0.4851739358602602,0.14551708063947902,-0.9494865469153987,1.5080271803402023,-0.7790466242302065,0.9902114837906386,-0.930001613614275,-0.25946368474276477,-0.10828747764253745,-0.32374147839026507,1.5013468608457279
SIDM00542,1.5258709203252052,-0.6679169240387752,0.6144254972789713,-0.988610875931681,0.9741494359421253,0.9544615707400906,0.5399662826176711,-0.33762083279499067,-0.8170617384659296,-0.7520203351620951,-0.3977315802024181,-0.8810099088317311,1.0095168838638755,-0.10633469516733833,-0.6551930980253847,1.7310801038869212,-0.1752335887691768,-0.797347213133474,0.9976031126125819,1.6104810784659447,-0.3561227094639632,1.3230678943407512,-0.8492912567636938,0.1334622644581144,-0.8329536782756292,-0.6772837103638534,-0.7693542245551871,-0.9155469368096036,-0.5896123753510246,0.22023608303854636,-0.028416193552631728,0.6511784190457262,-0.04229244823678614,0.6432701170373337,-0.867336970498447,-0.865383415121253,-0.7649804276137487,-0.1452144408985421,-0.614128821881432,-0.9683593334287437,-0.8632538929053649,0.8593299497448939,-0.8705563136294986,-0.8389191837464456,-0.9604349237554295,0.31642794706903044,-0.6577899446327687,-0.7180248131835568,-0.8943331675216704,-0.20279325295812112,-0.7349992081281225,-0.14607230389529563,-0.3837453844322087,0.4318535001478644,0.7861025962652134,-0.7757813667426526,-0.4797703537676741,0.9046278814876167,2.7389723520765936,-0.5046376437757711,-0.8801409184499667,0.43255067517244866,-0.524983545493661,1.2216057309602308,-0.8080864199702911,-0.7950397857799638,1.6310897992785511,-0.2733698840610899,-0.6778323296032596,1.5767169842984108,0.18371572712100578,-0.8169881994532023,-0.9652585556297577,0.6736548657560941,0.6206650159980618,1.3653060648021171,-0.618513318411605,-0.7785692153012453,1.4688766032777913,-0.302073017209823,-0.3248380405959719,-0.8520434176160295,-1.0257425156488147,-0.7916103773737332,-0.7898852054360929,-0.47916664748442167,2.054964799534137,1.1266173787451794,0.38115927483604584,1.3508160190208462,0.8377568459308442,-0.41340841206264684,-0.5818128882074195,0.3469415558259792,-0.896967198467751,0.7941542230325094,-0.8987435603514914,0.43746584593839066,-0.8415506655507762,-0.7220963102791309,-0.16188207191009826,-0.28994323938538624,1.248814695708662
SIDM00198,1.2473268210254347,-0.6758737215182714,0.45163570525856406,-0.959053279119065,0.5862653405096456,0.7336887117221479,0.6602862153704162,-0.3467323005131716,-0.8673854236254407,0.3344884417383776,-0.10737279748285686,-0.900820361687953,1.3805729601747372,-0.31764679442794175,-0.5909569664042199,1.708926047582216,-0.8639943819115006,-0.6703304436316699,0.42308683056208657,1.548564413870729,-0.35926702823473944,1.4575924502800046,-0.8624857709446831,-0.050151564495014345,-0.8631762777103251,-0.6435244628915094,-0.8102179126131276,-0.9279828153157864,-0.699614124449865,0.3841285008102978,-0.4079478792872192,0.5997190761506462,-0.17742945204313748,0.48786995004356626,-0.7595166142053584,-0.8649372423396414,-0.6398043780712972,-0.34249324955605465,-0.5208870696435492,-1.0754375640577991,-0.8852696144301722,0.9920740150954377,-0.8005169984516219,-1.0468103065853958,-1.0164169152347333,0.2802945788802202,-0.7881140921386476,-0.7065019755267132,-0.8564898677282735,-0.1878931088292878,-0.836924490659081,0.10273017734695258,-0.4594060368066193,0.5064540958255161,1.1018394019936755,-0.6679298805539786,-0.5999992281167511,1.1073199901226465,2.6371102787168867,-0.4661981763850232,-0.7430319830237787,0.43457741892756335,-0.45551156562691025,1.3087395404400954,-0.8545761209295808,-0.5733784512413564,1.3324521440790584,-0.19477166789269726,-0.6049957003191737,1.7603217498640733,0.26347629437325776,-0.7861566370221496,-0.9384201275504381,0.8180187630829732,0.5248552451265873,1.4953879268809633,-0.54113886526644,-0.556924173373111,1.380300694284531,-0.5803749683188931,-0.07555054491346727,-0.9281023496182758,-0.9892058841102139,-0.9132096336904754,-0.8517651939449755,-0.20242202668359607,2.1249890275735526,1.8261975054547326,0.21473133434528524,1.530925556759112,0.8749082451192793,-0.18098592124991247,-0.4606680559665196,0.03139598220682551,-0.8846726377726687,0.6687732150706537,-0.6880923522035882,1.4337874092665381,-0.5669068424249666,-0.53238341196689,0.7767865728268968,-0.3374303607286156,1.2067164596797844
SIDM00269,1.1053897817587952,-0.6842386159125908,0.9590168539242221,-0.943359214519702,0.9557239237744387,0.27859197577888334,0.5504239831578462,-0.37109069919502025,-0.8321890537635249,-0.5426574350766354,-0.2543614405610406,-0.9545718624616782,1.4187565944899776,-0.3177963338756084,-0.5145842173295931,1.297928893318441,-0.9599352955873347,-0.7362877144310672,0.9756320225405175,1.490189186946098,-0.14015526331488798,1.7921553400209789,-0.8022433342520503,0.19108077568826085,-0.8855177247926531,-0.7037581690910669,-0.7317343593854837,-0.8933443167526337,-0.5435140434018336,0.22131415048316683,0.18475933359197855,0.8537630453720033,-0.1390034283878865,1.0130244937851007,-0.9394320594709179,-0.9147855661607733,-0.8005055191628575,-0.5622458379191085,-0.6369928442935956,-1.0300617483441628,-0.9472188990393506,0.8084300425686531,-0.8386230375974959,-0.8209567637488052,-1.0239347706378543,0.3389896266441976,-0.8767446051958577,-0.9091972985216399,-0.8936205042863393,-0.2941348752605848,-0.8299375574078102,-0.12682349949791,-0.8070988440979254,0.6434894223625413,1.0543667785765778,-0.4842339192352426,-0.6002813323183743,1.2927102520210652,2.529165244844712,-0.5086564959505562,-0.8089385633222798,0.3047198457371047,-0.5786589173031597,1.4536251075242212,-0.9125335532229794,-0.5644790438733306,1.392397261132578,-0.220180354413733,-0.8381659339288046,1.509460826500699,0.1718686875466845,-0.8041494173238614,-0.8033979578076667,1.045630069190412,0.7571712692532542,0.1458757139841523,-0.4921393749012251,-0.771804413345789,1.24902328887164,-0.4954612092765334,-0.0992038676026828,-0.9122054051388602,-1.0056984245023597,-0.9335235253539406,-0.8083310753053062,-0.30188807701777964,2.208403750526105,1.2934780172459168,0.6878852567034738,1.254382760564895,0.7688257120556983,-0.2310535783886827,-0.7141422071150465,0.17111183281308975,-0.9653461087893601,1.5619361719791054,-0.8469581716901339,1.1670496688656928,-0.7189129027217691,-0.5241891722392605,-0.2252594342053656,-0.3120480042785531,1.0874741223367854
SIDM00621,0.5841060807799195,-0.6608096917699423,-0.09519305209749226,-0.9571417049058566,0.9596781940390127,0.31724566317550357,0.5832972591406081,-0.5177872712590768,-0.7515390385708087,0.49539658440736345,0.024339146996443527,-1.0520794182766655,1.563452978388931,-0.4635196557694571,-0.5428619713799581,1.4633775354150658,-0.384300428317783,-0.7012864174129354,0.49466743684441117,1.2397890606734148,-0.057245072210128645,1.3663416579502359,-0.7867936985006425,0.2897135707470084,-0.8843864433422033,-0.5509199326584799,-0.827355793751615,-0.9325503519847297,-0.5148935934783063,-0.05426264821071802,-0.2775315247619458,0.3691170952985958,-0.22742179603363272,0.7686979608625707,-0.9392356310088691,-0.824026377921569,-0.5280174954925146,-0.6836199948866963,-0.6863157392722343,-0.9361836762659427,-0.8793739015110188,1.1368420856750845,-0.8517635339663542,-0.9372181656558463,-0.9449590436924746,0.3415899582692894,-0.7386452558890114,-0.9145633865098901,-0.884286978854794,0.23955909938526293,-0.8355894212543326,-0.02089214149305555,1.189091584855452,0.3947218122313511,1.1325920077536447,-0.8092701292508719,-0.6290019454797376,0.6608754914631378,2.5669792835791383,-0.5835590223238898,-0.8590559913624134,0.15668997059398282,-0.6633680065100548,1.2556837441216462,-0.8411921614294555,-0.5803999299340635,1.385410319554854,-0.23619485002892873,-0.8372433863697197,1.714301239828178,0.4993683112265063,-0.8884347105602547,-0.9385147128979423,1.0563950747397328,0.5836704997283042,0.6614436850938966,-0.5725307845940777,-0.7069834780384763,1.0848010876232141,-0.8247739465970955,-0.061319557434587564,-0.846851011586283,-1.0167640110095137,-0.901785201063052,-0.7964618453790909,-0.0945947215664197,2.2168498435766155,1.3520548359599303,-0.30359920017381165,0.6992597444354479,0.4853520468898916,-0.7980388225347194,-0.7002555383845815,0.10100292806339851,-1.0022666621830723,1.6334313370393057,-0.7649746296495111,1.4619243601361993,-0.8819230840174421,-0.726332965031711,-0.06575645521276827,-0.25867783344256484,0.8700815816349793
SIDM00599,0.7442777683341298,-0.5918566971105559,0.9463170883079373,-0.9094748241584333,0.8138119650055031,0.7938836917568887,0.6912694062721763,-0.3667623232217131,-0.7706268789907627,-0.760926002760833,-0.3843272223997141,-0.7464149674646827,1.149223666326342,0.3371260005821283,-0.5489351328020486,1.620983874305527,-0.7538149689455514,-0.7776914546098458,0.5754965031762936,0.7615187927367855,-0.12571800504917233,1.5260308397753648,-0.8461907161645158,0.31543567878318923,-0.8337748855728958,-0.5143375433204415,-0.7589200171171745,-0.9466204098365318,-0.41888975926237737,0.35817158480683736,-0.36864749106500305,0.6952766442073528,-0.048155895856471544,1.1512203887327286,-0.9744064818153786,-0.852868979948696,-0.5406887198424165,0.06994816121156092,-0.6886181369681075,-0.9448163324994773,-0.8717296586126939,1.347940026187154,-0.6998605748325315,-0.8904663657699167,-0.8868997000760281,0.6781529799500534,-0.7461845616008571,-0.6066027986663104,-0.8190150595870247,0.3640779612707575,-0.8268316969095809,0.2636708344399124,-0.7174041762369614,0.31483617594689506,1.1557767703624202,-0.7295894099130473,-0.6026155177633392,0.8102117386198415,2.662458571900516,-0.24668461558315904,-0.7763565252346052,0.37061145195186673,-0.60293065764604,1.0309442160370133,-0.09439040424881501,-0.48287140354095515,2.247622978703477,-0.22921535724243672,-0.6693921625882735,1.8140494892264207,0.38560736315570476,-0.8548733816713011,-0.9386821902184028,0.7649354249020381,0.9352667738529507,1.3904818502473097,-0.656127516621083,-0.6552761632628821,1.4072551578144668,-0.5641129768907899,0.06606226385917573,-0.8217639645542615,-0.921059793009474,-0.8786361565554218,-0.8186335582714063,-0.2500720532255082,1.9454309093378759,0.9669819645402278,-0.14645133818654235,0.9755885892918371,1.1416580389088722,-0.17305951370479367,-0.6488997085379324,0.2308698627250162,-0.9068102821435975,1.3487780936999476,-0.857394315950789,-0.0651250100924629,-0.837980635747268,-0.744357227729664,-0.048052810775423394,-0.3752111510281802,1.2742327072693544
SIDM00118,0.6997883539087923,-0.7075890517361911,0.446903288991096,-0.9348670952756497,1.1657764068759342,0.5723145248955342,0.621517671477604,-0.45196594915050636,-0.7996261945153531,-0.6863951878223458,-0.06696907549913564,-0.6342230505055785,1.3634977383320723,-0.23227881191526378,-0.5809349965888252,1.332263408249809,-0.9003590076350818,-0.764496482420142,1.2136936691672822,2.1294014645496593,-0.0623734074359336,1.6798388699589362,-0.5560637603961671,0.59229627106469,-0.856041182095703,-0.634283145304167,-0.7819274635797806,-0.8635350157333858,-0.7931809378997325,0.3623572820500001,0.07841357861874715,0.6563638848068806,-0.03814375282007612,0.8891392435809852,-0.5856951532273821,-0.8433167799546162,-0.7042699793849145,-0.3288946565304575,-0.575987459153491,-0.9241173574709863,-0.8785527540671785,1.397540455378627,-0.8155901965524814,0.2053785600040875,-0.8373070914720696,-0.26758673210939876,-0.8015605840829801,-0.7629853190548399,-0.8857248794820936,-0.21070505388978833,-0.7246525094915538,0.05070669384119042,-0.8442603040019648,1.0803577464896843,0.8516428093013636,-0.8117371767045696,-0.6498843022855191,0.9577972544408612,2.6880010927563474,0.4628471114239324,-0.855597224595306,0.8175857980802383,-0.5547280061751687,1.033527880056962,-0.8932855957519997,1.1126014530086137,1.8121249979239065,-0.21957385779227057,-0.7924460433686159,1.7297395653409975,0.47118234577836715,-0.7979990694119574,-0.9465809124042601,0.5015103650955957,0.4255240357327627,0.5002184508387356,-0.621543333318754,-0.5362345080583568,1.5571933409424066,-0.8544057595897459,-0.17037944215667164,-0.8752645516664312,-0.9374400428669074,-0.8792560491961351,-0.79288702968619,-0.5879728482255177,2.1471703448055695,0.7719132343755266,0.16408605782201288,0.7604572683637448,0.902231675195241,0.347219051479235,-0.705333033164109,0.34262769625796474,-0.9517944187591957,-0.1947644888330991,-0.8023068596664531,1.2078451502671688,-0.9194642744507193,-0.772628114568665,-0.1687908104861128,-0.41357860738752417,1.5022535706648021
SIDM00596,0.4930486594554215,-0.6510457143609266,0.4419871336923089,-0.9453434015103764,1.2398401116028523,0.7182798434930916,0.5797671382561445,0.017119478612410165,-0.8451373809009425,0.04007305316510207,0.18895291446446388,-0.7220321650196458,1.2671969159627816,-0.19095081617983928,-0.5762500620525458,1.4314621581196996,-0.8490964863821256,-0.7921807062015226,1.2640179925880235,1.6763986816206056,-0.10864293430942021,1.3839641621296168,-0.8681485650231711,0.6030361335710211,-0.9082551626292122,-0.5991099594137472,-0.7686638416561495,-0.8945474493448287,-0.7997499526388606,0.5299926443748479,0.6266190616662073,0.7327860165486769,0.013289104015294382,0.5493201940759136,-0.8810509898180825,-0.7596322189326694,-0.6786170382660002,-0.15640768779887737,0.07659346602435507,-0.9415849585044409,-0.8751933161664006,0.9243957620582117,-0.8441744487125608,-0.8976245624905848,-0.941607917232466,0.24482035514844877,-0.8579306302501601,-0.6128674612195486,-0.8605709322738387,-0.13513645392743065,-0.8482095298808454,-0.19801027780273714,-0.8068861869748176,0.5291685127096749,0.9919929458220588,-0.7366090139222096,-0.6162765761434217,1.0388091084784037,2.750284288396422,0.1353392834502988,-0.8506008510483563,0.5709094092508008,-0.5426901029930792,1.0932679510970582,-0.8690925393712631,-0.6970592146254808,1.5749968059870452,-0.20397554671923804,-0.749207928319761,1.8057404861055755,0.6043403052725265,-0.6801310791524684,-0.9727581325860419,0.40053776109310013,0.7635613488970231,1.081236314316436,-0.5916265410938822,-0.5061104143733002,1.6111962393618826,-0.8198788625329196,0.015348341745270075,-0.8774615383348936,-0.8858181301422223,-0.883098668928151,-0.8024294579597017,-0.5881880142762141,2.3890840173585515,0.5543375906570885,0.06516583832453078,0.3918606503034212,0.27969173337779385,0.7057314725430537,-0.5918607571898482,0.363545956178028,-0.9136481065314787,-0.5409297234844758,-0.6654332444759672,-0.37741226057512955,-0.8517869535792313,-0.09476177011369037,0.027225154763763037,-0.2861097974628846,1.2856852096261417
SIDM01251,-0.0659773565469044,0.5704165378693378,0.8874637739893734,-0.9404684430140859,1.2684623612683896,0.9800910890193087,0.8872441774239638,-0.38547247194670775,-0.07398651116999273,1.1562218530574542,-0.16748433091821574,-0.921213787720014,1.4243971663385797,-0.26687787386259304,-0.44464528457039093,1.2204236501826276,-0.7923515663435187,-0.8337952087103764,1.1931893111016012,2.2575870669165865,0.10688228541796409,1.833012745240324,-0.43906716887136493,1.6657621838613095,-0.8074780202351367,-0.5754196903564898,0.2795658094603325,-0.8365027225668565,-0.754603448223351,0.30646101462324815,0.05928450575983581,0.902923452674378,-0.22880720380603684,0.13205378499943227,-0.5683115860316361,-0.8727375465675262,1.8942820016709685,0.06787139110166614,-0.47191238554234954,2.796898927045883,-0.6621846392355075,0.2556784724167749,0.468297226832939,-0.8992041568506033,1.6084139831082447,0.3562169079894268,-0.5054584508910586,-0.5793347615617128,1.4955092517659054,-0.07910536396680676,0.19621657232407227,0.22253853731032205,2.1318682515721195,0.7210582576768639,0.7586112299801632,0.21900132418684035,-0.35080698097631335,1.236028832929404,2.572359237516937,-0.3097353498596717,-0.8573495975832368,0.4666951239285253,-0.42270002414589103,1.3950124607101135,0.11637608322813137,-0.309738780854633,2.691245613177751,-0.047422422817084864,-0.05319495183353425,1.7580618237616268,0.29983838590695794,0.22868768784392507,1.3419833054221608,0.9084027730026097,0.7974962522922423,0.6934709645303221,-0.5398413556134626,-0.5369576722204519,1.4809895968061293,-0.6866686931268771,-0.01251407355085154,0.3607190121886064,-0.9361705479710944,-0.27136263801974714,-0.730580454592154,-0.6159432617958398,1.8854941144186577,1.4840301046590247,0.01602031369851212,1.3590964131175785,1.641214536303973,0.056699369318103585,0.24759707000481035,0.02377594800346285,-0.7739476495707098,2.130152055097288,-0.7565603647704001,-0.6476290437277344,0.3329300401529168,-0.5440270246035134,-0.2686081733563952,-0.37373595538626225,1.1409748808094302
