,SOS2,RAF1,PRKCB,PRKCA,PDPK1,TNF,MAP2K4,PLA2G3,FCER1G,MS4A2,FCER1A,PRKCD,INPP5D,PRKCE,MAPK9,MAPK10,PLA2G6,IL13,PLA2G2E,PLA2G10,MAPK11,MAP2K2,PLA2G2A,RAC3,MAP2K3,PLA2G4A,MAPK13,PLA2G5,PLA2G12B,MAP2K1,VAV1,MAP2K7,MAP2K6,AKT1,PLA2G2F,AKT2,AKT3,NRAS,GRB2,MAPK3,RAC1,SOS1,PLA2G1B,MAPK1,CSF2,PIK3R5,HRAS,MAPK8,IL3,MAPK14,MAPK12,GAB2,KRAS,SYK,PLA2G4E,BTK,PIK3R3,PIK3CA,PIK3CB,LCP2,PIK3CD,PLA2G2C,PLCG1,PLA2G2D,PLCG2,PLA2G12A,IL4,FYN,IL5,PIK3CG,VAV3,LYN,PIK3R1,PIK3R2
SIDM00842,-0.10791987184593965,0.82290870171733,-0.727834992852025,0.016247608046454885,0.849123216810219,-0.7657906809352725,0.23851275862888444,0.2784731994137166,-0.5807961364990315,-0.8629484777504701,-0.795350678489299,0.17826909191448234,-0.6511747300226385,0.39688713520079555,0.3194912238875594,-0.9260273668988565,-0.7412535153050643,-0.8151560448680444,-0.8886259368155732,-0.7602574327745113,-0.685236518995885,1.101971247446253,-0.8552983400427291,2.080299710403903,0.6695698400015415,0.9488696446743823,-0.5772235261151134,-0.9853690121255586,-0.7437425130457049,1.3447497610895562,-0.5942783495015603,-0.005992977477436368,0.9127414042974833,-0.39690269027380254,-0.9283096222503361,-0.549501612871851,0.513875758836895,1.2016273332512333,1.731727790493533,0.7825390690668751,2.378652529256297,0.9112165025383465,-0.8491917867364711,0.40360123957596766,-0.6660298444501928,-0.8276108888383861,1.0551263533081847,-0.30319629874789433,-0.9434416479611258,0.20490071775339508,0.21186223846278357,-0.2810952073523693,1.0202213101342448,-0.7491765102634088,-0.7702383129850162,-0.8982071663949094,-0.6717891272889137,0.8093105330074498,-0.12656693897630433,-1.0182120411500637,-0.7198388207652563,-0.8681124989074814,0.47832215491673036,-0.8187309482569486,-0.9167005927271678,0.9866007871561808,-0.8467873080496237,1.7732630343854305,-0.6722366756863748,-0.8173457031216068,-0.7604373276266216,0.09578701089774498,-0.41791622303796194,-0.2579854691766196
SIDM00923,0.043040900431672066,0.6562159001989497,-0.8134108042610905,-0.49079666164938757,0.8597530503900366,-0.8006835015733939,0.4233855911750593,-0.6674620215270868,-0.765637262370117,-0.8332040824031334,-0.8145956067827659,0.12892288986043934,-0.5576394492312359,0.19431409988540632,0.35574656349242556,-0.7476255558577318,-0.6473189240954594,-0.863091073261695,-0.8789179438853476,-0.9112812217976979,-0.5815284041704675,1.3883191091729032,-0.8861878636696953,1.2030068129249702,1.062409773450184,-0.9295015449128542,0.25693986338916336,-0.999272899662089,-0.8439939477541719,1.7537050236069218,0.26372393060862565,-0.12803614059799687,-0.35483393549321574,0.12414523455257505,-0.9421886047109875,-0.5022986011730004,-0.6713972000530076,1.6922386961394342,1.7420467736748124,0.19583505558677525,2.4231857560740035,0.6978465858717141,-0.9094235551005655,0.9601488988485335,-0.37036389794075963,-0.769508671982322,1.8287149723947311,-0.09641470049025994,-0.7663492182431865,0.34786963790886455,0.4291226214556606,-0.6021390266809246,0.28333559679031606,-0.7585670307526449,-0.9119517697650095,-1.0053548491109443,-0.5628696307420379,0.5900932482733988,0.12471617626588694,-0.8309931365320925,-0.5139803422397837,-0.8138099884819268,0.07884313749579647,-0.7509489029172853,-0.2943229702394443,0.7783122132760854,-0.8225640013888141,-0.2492122291293238,-0.811027230693989,-0.7604239332612692,0.2637759495572607,1.160610137026964,-0.4712085101703956,-0.4094400077071498
SIDM00120,0.3021933225515126,0.797386392163161,-0.824646157668642,-0.22602154132101962,0.6735336072554489,-0.8398483364300365,0.5994985220614333,-0.5839703524798582,-0.5616015146604331,-0.8327130435358566,-0.8703057673830956,0.4670483177867851,-0.6964087353563002,0.07070614661324176,0.7168322469910485,-0.8437011653812756,-0.7077529601063136,-0.8404030763287588,-0.7875601897099841,-0.9157560181336675,-0.5560382599614582,1.3842179309485314,-0.8335954754330515,1.5822476310002347,1.2134388450696436,-0.9626113435426109,0.5945452085940397,-1.0444409610003547,-0.8388022366170572,1.919141062714714,0.2570827636462687,-0.16179394987479542,-0.2352713856182579,0.07511478351613292,-0.9259048458742413,-0.5277330439161021,-0.6577583024860237,1.4866324473727008,1.731287184350558,0.5374418255743532,2.6341101549135586,0.4560670815542612,-0.8120807718705766,0.5403244122992801,-0.39951574869521755,-0.7835690797887656,1.203523429645088,0.26537386880687724,-0.8821030511466269,0.10753227672276452,0.24931542380809465,-0.6632623732650323,1.22086861200632,-0.5584642571936347,-0.8551063988671282,-1.0098752799505315,-0.6536190547264147,0.42317331678822523,0.6215955864433117,-0.9472471445610011,-0.6567192311762525,-0.9639767532553811,-0.38521529298334606,-0.8191457587266241,-0.2736654195886178,1.0657988208482239,-0.9230859745000816,-0.827196749334407,-0.8232851529353507,-0.8697983069515909,-0.7374814439073952,1.5539471670142944,-0.5132884386396622,-0.5833191517569739
SIDM00900,0.09833338840119865,0.6555673534324085,1.8911919327571625,-0.3931539135302414,0.9401220655208017,0.5988803348064615,-0.08050360452473966,-0.7571904553741999,-0.5693994027438226,-0.8995434371380577,-0.8695577801127374,0.6759504190751287,0.04203164586554116,0.20369322352009842,0.4041645254418504,-0.3814998968738359,-0.6224037949264669,-0.8451686574999306,-0.7860177266110727,-0.9185907201097638,-0.1981657618089742,1.46345151962393,-0.8759881443445229,0.6856373211921282,0.6506398971631704,0.38317241403953023,-0.09330598170523355,-0.9220326962237477,-0.7732958312041514,1.6496474901790508,0.5926593252261994,-0.12563059211474595,0.2605580643180502,-0.11383192157415845,-0.9092453769823997,-0.43216612061818027,-0.7541088730174305,1.5149422329215891,2.065540519894485,0.2760095728954388,2.099963629360938,0.5921008994234117,-0.9447926832262775,0.40219289982686895,-0.7091610920310262,-0.4656535259943156,0.7580102496479916,0.045709932532626674,-0.9056471774201176,0.2550658514796668,0.6160501276358412,-0.5675945822696916,0.34633909951288766,1.3834476479700575,-0.8459864628791823,1.3492814952486305,-0.6340117490107249,1.2718090034722291,-0.29189969815827843,1.595041750174767,0.013195908563785245,-0.7918850059105612,-0.2561842794434644,-0.7826371136747035,2.4127043515134745,0.6568413101324033,-0.7505111140897036,2.4440674490952046,-0.7072871910279331,-0.3120679122431088,-0.47209164557318994,2.240064521997799,0.2239509947693362,-0.45937414669764326
SIDM00962,0.11005686292769992,0.8099506700890101,-0.1936648957174887,-0.6032572230810932,0.9364947900719139,-0.440582607928397,0.3775775498064548,-0.7417635071581852,-0.5780642186587326,-0.8478925714982819,-0.7055845093303194,0.5811671398682006,0.20538591129319358,1.021901604747689,0.5179611692256015,-0.8606913222545886,-0.5680830213040408,-0.8059449496264146,-0.7640303653075858,-0.8493358326305357,-0.4860571456727393,1.1237936818961478,-0.8648801888145123,1.2900947724284741,0.9399223969909577,-1.0662117168912784,-0.4457584380192687,-1.0898787885196226,-0.8151068971606233,1.2793741616623902,0.9631342249275612,0.06559154151682843,-0.44803600564706253,-0.07769399726488255,-0.6852935190348987,-0.5347664498125317,-0.44014552684250957,1.5834166661623088,1.5666944173064978,0.2572909950345009,2.178792675286828,0.8140071431533117,-0.8945934957570529,1.2372986061005231,-0.6833284993449669,-0.48882968696909557,0.5584400549637816,-0.2637825916211356,-0.8839180937481826,0.5628676813459739,0.42523766137290964,0.555138331302586,0.7581114415831396,-0.6748103346388832,-0.9091618989616682,2.063083450551661,-0.5216127080612238,1.2163853984400879,-0.09121416532745555,1.221803374864792,0.17356358137391575,-0.807746151382145,-0.6681247796540749,-0.7774102180508288,1.92719698822973,0.6872958083398406,-0.8272289459995892,-0.5456333140238855,-0.7147032857955796,0.27980811725626176,0.5486052761779452,2.034338487982997,0.3019431673471805,-0.5048841732041516
SIDM00889,-0.2451087451342339,1.0388073334942192,-0.8172479560277633,-0.5101613433336272,0.937860281700669,-0.666752802405069,0.6171623790519665,-0.7240078829149871,-0.5332339521776039,-0.8763349723307934,-0.8434572375648668,0.010977386001622822,-0.6941238276729439,-0.01565817060178071,0.5785691619631892,-0.8494068427650587,-0.7204634041888612,-0.8843920461499349,-0.802929444026056,-0.893774628143195,-0.39213444206151954,1.3216421845659208,-0.8505381764399488,1.2355910544330102,0.8430308319404096,-1.0671337104373717,-0.603834550937441,-0.9788417758651756,-0.7089314977662259,1.607377197082675,-0.7240615708795661,-0.06808301782851585,-0.536757185045939,-0.17706825206386206,-0.9515563245855304,-0.45348985506107065,-0.6907699121901029,1.7533690189605498,1.7563927676333626,0.34236524006504604,2.4079110932926615,0.6984965194550853,-0.9457405035798692,0.6865538318029956,-0.70742648772817,-0.7386939442049123,1.3672804605123932,0.018555216615472894,-0.8200922270916287,0.14847453205483255,0.7381899135756541,-0.025166509206711395,0.7133737191903459,-0.7528674781297263,-0.7510650634860957,-1.030584927820159,-0.0665469038948232,0.620983503136579,0.10341070930461467,-0.893200906607146,-0.6234372238996341,-0.7584992225318078,0.5968823130456468,-0.7690074732780647,-0.36992497211982256,1.0262474280645435,-0.8225568717413904,0.16063551785125324,-0.7453211662632884,-0.7802884569065618,-0.7713462510757405,-0.3265008303396116,-0.5029785566032449,-0.413968644847303
SIDM00864,0.606408169268941,1.193882587780203,-0.8619228230257051,-0.2788118431085233,0.720797604832085,-0.5500556719798163,0.4020213311978913,-0.11529095557216354,-0.7489660283274883,-0.8522486024963721,-0.8182941933083391,0.39981448499080313,-0.548333060972138,0.21240632086187705,0.2844823959874616,0.4072251274509793,-0.7345173773259687,-0.9424155209426287,-0.8198139702450608,-0.7596971592249578,-0.5136875062262245,0.7397105028379989,-0.9128174978183091,1.1502817566275878,0.8505346307485924,-1.055491547410447,0.8890532238945893,-1.0438131728667155,-0.8859312612818586,1.9133357796197532,1.1714665523457788,-0.18815143135414072,-0.303082935689842,-0.030424326649123284,-0.999407616380858,-0.5992635141593045,-0.8830914644474539,1.2768289024630042,1.5445314732103927,0.10069818503303438,2.468470547295353,0.3813624727099913,-0.9586733484684907,0.7356006984006204,0.03733203772705078,-0.7926715463294606,0.3691322759170009,0.20827292854404617,-0.920287790228076,0.10749265459647733,0.5658051653996278,-0.6746488687015809,-0.025565817931924157,0.8285669968656634,-0.878900513925813,-0.9999006465214983,0.003269436323715086,1.2005246738627136,0.606348219210547,-0.9166882135754664,-0.5576201120818991,-0.8342928130973881,-0.20880177317750098,-0.8255759356510648,0.2214451807423808,0.9519801221374119,-0.8426793774411664,-0.8456118865177024,-0.8688865946790176,-0.8402231534420899,-0.7201521352035107,0.900978406609623,-0.46859347768078347,-0.5457373651335414
SIDM00233,-0.5678943339166195,1.2037659613614218,-0.7946600447876783,-0.2337625560755329,1.0028704687493422,-0.25364800312196756,0.46329549269349796,-0.667710885388508,-0.5694269391146077,-0.9204502786780231,-0.8559387084144674,0.6439203907385529,-0.24123356644915764,0.5963261777559022,0.42197521487294537,-0.7459102459310211,-0.6714447271363911,-0.8281460077782282,-0.8228642386278969,-0.9097512137914981,-0.4400238977793548,1.4476062057477603,-0.8812320186657218,0.5380962581288355,1.036801923771704,-0.9703458441893407,-0.5306597728247248,-0.9609465095061136,-0.832569397618477,1.9803488256350346,1.1596492505147704,0.05254934256397778,0.14434337715495543,-0.06406701444484596,-0.9597784779511229,-0.5767079883227766,-0.8400463045357859,1.7063046352810265,1.9384731851110364,0.5290669166111578,2.1897985175916093,0.612353131998123,-0.8889775899786134,0.664526615644244,-0.6347951068671172,-0.7253338542038331,0.5315074249767008,0.7111538326539696,1.0378001730915911,0.3593151978456612,0.00625129875125084,-0.3459463530172767,0.349741287372669,1.5127069592744715,-0.8002191746627126,-0.9902065326983529,-0.6655974480691575,1.568833918953142,-0.19312137084163103,2.0074459510305784,-0.3721320521596199,-0.8634103234462907,-0.0033040918592841862,-0.7976253537685017,0.6292825552042899,0.6306062691557053,-0.8176254694424796,1.372297648527444,-0.7856941558661837,0.35483529608914494,-0.7415683795467697,-0.8328119902653124,-0.06408782521107308,-0.4501966787198203
SIDM01233,-0.3244816943512018,0.8847439690700025,-0.8525935444316168,-0.34549401751075687,1.1017619170958428,-0.74859840008224,0.20707514877586886,-0.7430786504285842,-0.5893658412973186,-0.9083517106317646,-0.8618861670473799,0.8478045877845813,-0.6955963144103874,-0.29692695979278005,0.9512022423949799,-0.8526376642788898,-0.7901106094772178,-0.8628406730352675,-0.9130530753005143,0.6102005514601272,-0.7245717847123755,1.0236341972092757,1.2581932396963769,1.5592903532760172,0.8131412847428001,-0.9625943617838039,1.0758997133140848,-0.913965644702356,0.702995775964741,1.6077836651977684,-0.7775446806188185,-0.21699740775169535,0.22497218283385928,-0.3169805556451559,-0.9302690314110763,-0.6043688852251965,-0.9252813080073573,1.1517623826332326,1.5918598425546664,0.890676820294215,2.3772549555326847,0.7824760537687269,-0.9382347687704012,0.6310622250044406,-0.717504247919248,-0.7242292383031934,0.3614708835735897,-0.28486511638078893,-0.9540464623616405,0.640406927826627,-0.2601988334309937,0.10685963422684977,1.4348153706235633,-0.7479684642728582,-0.9633234388643614,-0.962615992467823,-0.7085292931428973,0.578169690623798,0.3074331817209196,-0.9146564968226139,-0.7753272144413729,-0.8201920951181852,0.13175584278371053,-0.8361844601953072,-0.07442732454653167,1.058952636520898,-0.8386014886797263,-0.7927450727556206,-0.7066721043417714,-0.844932301296583,-0.7466546441964621,0.6341098163406342,0.35856518888811073,-0.4754968893944064
SIDM00964,0.13708127842181486,0.5940251845807174,-0.913628135555884,-0.505058528704722,1.044457855980172,-0.7714961424464335,0.38282568830948305,-0.695542003163052,-0.752150698047119,-0.8380118833112686,-0.8923774305687958,0.1514595882670384,-0.587455520592766,-0.13117621773769875,0.7446547022233596,-0.4867419384942142,-0.7973868089204856,-0.9837153704294145,-0.8018212628174342,-0.5433270554581188,-0.6999476951049238,1.1469271160140746,-0.952010234969934,0.95214380118027,0.5429227299034511,-0.634568890141649,0.5748447326635414,-0.9126344132972376,-0.9319487495028945,1.9891938630847825,-0.7583780358956073,-0.17847270260259251,-0.3399112003779975,-0.2457360336919524,-0.9937482217644505,-0.6105021085049692,-0.9125844929055196,1.1592502953879602,1.3550561065728235,0.36123924121851,2.442235081616796,0.6951139890520961,-0.9380066969191196,0.6387154581466536,-0.5594307982585103,-0.826380708660922,1.5543044410940896,-0.08497673643284137,-0.9467758519073274,0.10630991825932111,-0.07706434091686995,-0.8114662180005832,0.5834656378472706,0.7076295063845442,-0.8626966209867245,-1.0000167925778303,-0.6282217937208902,0.8752520769115038,0.15414998565095994,-0.941657138948882,-0.7629907244521574,-0.9035896981287886,0.4290610704645575,-0.8372702581235721,0.35294179898566347,0.8395864642342346,-0.7927690615822023,0.5888031020564414,-0.8476122850543897,-0.9082987800989439,-0.2646303383018661,0.7961300351020898,-0.39165214425380224,-0.544757951445764
SIDM00196,-0.2600297334281814,0.9167959968812126,1.9798804653060351,-0.6730122575940762,0.7459657155720817,-0.5252956411528132,0.2908448727359585,0.5519972410185984,-0.5236316115046415,-0.9019191423496207,-0.6903021709174403,-0.24004229284095374,-0.7228254726660015,-0.4434632408051477,0.19428468561145879,-0.14778928756537132,-0.7033579299031024,-0.941762554006267,-0.83855536087377,-1.1347775836192806,-0.6121898155946773,1.4292996659457549,-0.8638627112751711,1.3152098741840108,0.3731245879910037,-0.7977161383446517,-0.563196542127978,-0.9819642256975497,-0.9052013771917402,1.2954676964118117,0.16136241304905738,-0.1301308399298973,0.3606399647161505,-0.2816127681397874,-0.994730687566451,-0.6567283533655139,-0.81867732767986,1.5265942240696144,1.4393871287400766,0.14662251053906342,2.5780045402508165,0.8753577930415184,-0.8982123538132949,0.6525182071304183,-0.7481758086406194,-0.7972568381905913,0.507596372415658,-0.329844627655349,-0.919357688738978,0.005356825981122212,-0.23646151087896247,-0.623703735696613,0.727474906351335,-0.7542463429300765,-0.7608966540500677,-1.0498225485602883,-0.2681156418622535,0.733766361108927,-0.3814965535769674,-0.9591995450423989,-0.5713764740169167,-0.8986506427201132,0.8910950316173485,-0.7992563317513199,-0.6583781534880501,1.2712580125237514,-0.8731365350844418,1.3126033643131019,-0.7988072573816489,-0.8055834895877109,-0.6684981929219272,-0.6673076092690178,-0.4133422251464038,-0.44549302726518497
SIDM00287,0.18809702850283933,0.7528611131854509,1.6248900205013916,-0.71626683780794,1.2199538885734371,-0.7385843943596878,-0.294059341089086,-0.8110058593402678,-0.34907437434493255,-0.9745434586311408,-0.8120056719784083,0.9838648603561931,-0.15824624728577155,0.3380375737336273,0.4333373240815718,-0.8427573881894777,-0.6745487457517384,-0.870516648891426,-0.856410808948795,-0.699871395251474,-0.38706612135877727,1.535980899583403,-0.8841726183545865,0.6963407005163498,0.7955787852482787,-0.9612655346176289,0.4843226784623103,-0.971842898228654,-0.8229353044219654,1.5632028162458682,0.5730465721255714,-0.029369830811899488,0.8958100728863224,-0.16603675231689133,-0.8651253481943675,-0.14501998111621067,-0.35132029590466524,1.1393686553554083,2.054865156645384,0.4995718516377365,2.477784190265679,0.8578903185314617,-0.9700307632094561,0.4490881351206856,-0.6945749551873452,-0.7524367385302658,0.7197016423783402,-0.2508198485379599,-0.9336768579537018,0.3376443106837122,0.5856375145698568,-0.32635787277688455,0.8976974526707012,1.957976442671887,-0.8209481707107902,1.7801484107083827,-0.5426797959529325,1.0622966788842787,-0.23206268309179362,-0.8478873406693224,-0.39912442783386387,-0.7864935028394647,0.17391819942404368,-0.7775797984350705,2.3661280945497456,0.962879235288413,-0.8413303579735834,1.0591547243910637,-0.67633884484944,0.2658767028284825,-0.23981954463964442,2.15044749029021,-0.14705908636491452,-0.4132064918265447
SIDM00501,-0.10319814208587658,0.5477228056613499,-0.8813951748904569,-0.44202848057589805,0.7096280642722437,-0.3156535897754485,1.0347588109928865,-0.40719328970393653,-0.7660249321591628,-0.9229821831440238,-0.8587460210898588,0.126378330910825,-0.665626669475563,0.12618793763885097,0.4101605461634657,-0.49580231273074604,-0.7245689393424692,-0.8615669384645428,-0.8576728678425398,-0.7880308923429091,-0.673779106828815,1.1296701961068587,-0.8255515317532642,1.6212429328126097,1.711616498468028,-0.5841899042452762,1.1873490548236187,-0.9458322693670812,-0.8281387766944438,1.8842031195511004,-0.7601503315958061,-0.2264127019146878,-0.4100896608922734,-0.10107281201288283,-0.9082813601852796,-0.6544725595284432,-0.6393460750679163,1.7412313129548866,1.7067267359818112,-0.040811905099081024,2.566887101407337,0.4504278823713664,-0.9366182132097218,0.4062419843881569,-0.5445398231624905,-0.6823538431485053,1.911191230187089,-0.32194595691441297,-0.9351027018790404,0.07226343743980536,0.3002757628003775,-0.4775433626316401,0.3782763500643282,1.0815099786145057,-0.7762970698837343,-0.9838073624406817,-0.62696677778688,0.911394823400239,0.3508589576492462,-0.8791855964753031,-0.7220169043483513,-0.9465208251037922,-0.27930242641388714,-0.8110459928681224,-0.43500609670057283,1.1072129631691447,-0.707202057855365,-0.8460321450106031,-0.8222805461566921,-0.8403185604381861,0.04119145032369425,0.728786091435572,-0.5873014731319226,-0.3705197232310312
SIDM01237,0.25807031993053126,0.6563676367332271,-0.8204852599335433,-0.15758978939119747,2.1456492152928734,-0.6407741382234683,0.6992810196077749,-0.630342621329452,-0.23829007209155714,-0.8762318192552366,-0.7580778812733437,1.0346778555916567,0.07671038871689716,-0.029388310191576252,0.2880573843806928,-0.8263014718573863,-0.643550390695377,-0.8446556321295133,-0.6906310145123392,-0.7065673317856722,-0.6889839882600777,1.4790072934528793,-0.4155069803713947,1.7034124602080158,1.2659817610088924,-0.8332133744178369,1.6684451742452815,-0.9040668889388593,0.36587476826669085,1.6088123919335544,-0.7111401263960525,0.011021338605782673,-0.7524180730684951,-0.13920741224033334,-0.8832222852964358,-0.5200611843118137,-0.8423123123444636,1.511502283905114,1.9456184629226783,0.34147463163287844,2.3310091594635165,1.3383121113306728,-0.9239773969299702,0.5757295624386755,-0.7501634465709065,-0.6943085188330228,0.6819024751608411,0.052634712835418464,-0.9229741697662542,0.42433921416356707,0.07624361334690263,-0.4063952802666337,0.09223049820940984,-0.733480617657161,-0.8714945715344306,-1.010262825264969,-0.6444453462439135,0.7965156284168613,0.14412027962891638,-0.9384501999859537,-0.3566779357558971,-0.8787365911888433,0.232642860412047,-0.7817960179879125,-0.6121167962403725,0.8041314457978197,-0.8655112191680481,-0.8278120184234601,-0.7521364298101952,-0.8640901987167886,-0.7408472293534141,0.29645321661224694,0.39551167851621194,-0.15192538596189678
SIDM01228,-0.10837213606848009,0.6542020961731108,1.377284213656662,-0.16754877283306574,0.9178105758375062,-0.8003951434702641,0.31906251279614933,-0.6937912962525075,-0.6281656944597745,-0.9023076420276845,-0.7955142975683632,0.8202491160368337,-0.6939165789496413,0.0745922654203533,0.3039685219144913,-0.7976519881589551,-0.6760483630608564,-0.8826893717019371,-0.7738310628213279,-0.9152477260529357,-0.46498395994679004,1.5193478316999696,-0.6207827258218888,1.8128360147109526,0.5664735943549796,1.1586165964768451,-0.6726173880214714,-1.0104024908653315,-0.8602162162297968,1.3535328082270357,-0.7481501763788153,-0.21356674251546065,0.7339448345453693,-0.20169852103104666,-0.8766900682278507,-0.6749639337317728,-0.4329254448535655,1.8288424506905039,1.5662646841109331,0.6497823038801772,2.479565674859984,0.6222358264531802,-0.9682008776460942,0.26194317452487714,-0.6732334314341722,-0.7626555857010133,1.185548311057611,-0.4638022496228853,-0.9725535604646307,-0.07765223102235896,0.5468744494411687,-0.43740302431829947,1.5265287753308647,0.8145656494068115,-0.763491828340289,-0.977951154697811,-0.657768686610305,0.9679476160964319,-0.08007949381619385,-0.8222923151642647,-0.6110843344953972,-0.9228154930831274,0.5413559508685348,-0.823591537172739,0.27042049269169594,0.9382244674804849,-0.9085563214258728,1.4067014663373272,-0.9123647291853885,-0.8002776745837133,-0.6775803926217265,0.7242010202746983,-0.23947305264718002,-0.48965105397372094
SIDM00935,0.1620218551850176,0.6809159403663182,-0.8863673892305131,-0.6155435128308361,1.073604611397101,-0.1445981462365175,0.39577072920064726,-0.7656311600023059,-0.7217154270832199,-0.92555611934661,-0.8763791906116576,0.8641750263104326,-0.7261975792678244,0.08060024016054494,0.44712288797231875,0.33767503280536665,-0.7302713802361283,-0.8521464392526212,-0.7868973040459731,0.8611206952797674,-0.6620719255240035,1.0147479116837084,-0.9235520106156352,0.6695404050659518,1.2190736848007087,-0.19979706761605873,0.7030257053832021,-0.8574749932764318,-0.8484284191766299,1.653553362459346,-0.23135550524128007,-0.2358652630394229,0.05796911388477355,-0.21347749447054482,-0.9094012368032103,-0.5134407783229156,-0.5476846642733483,1.4642250876161569,1.7104800234702868,0.7280775017093533,2.7373287280314567,0.8412482158246862,-0.9862715050993731,0.7018484905057664,-0.5938638012473832,-0.7956985683794756,0.9346144309013533,-0.44156136607006047,-0.8306937687602103,0.28572936436574115,-0.09990265166575894,-0.6544781257624295,0.5042003748129689,0.40890787658897193,-0.9494425047664422,-1.0153223625549963,-0.5346392167965495,1.1829388693704013,0.2282746116058095,-0.908915776680516,-0.6055756929307269,-0.8721298707081819,-0.3292875889451373,-0.799658118028266,-0.0319784734105198,0.9332570873545704,-0.9326847806324032,0.3670872771316324,-0.8449318197067013,-0.8618642426969134,-0.35455088103260307,2.42605888907473,-0.3919044267795445,-0.578614637178898
SIDM00954,0.5188312199963466,0.8246899304141625,-0.8729892260383857,-0.416050644518854,1.0451784708169534,-0.7638486906274267,0.20504837540859272,-0.7067403849935971,-0.5524824312686148,-0.9213225704901215,-0.7639441577302658,0.9117757670448278,-0.6697322226176439,0.2608744303818773,0.8231663380284298,-0.8546867748592724,-0.6112419373886828,-0.8267528066976617,-0.9379535582537898,-0.8322435310098862,-0.7717741848704053,1.0298713863013171,-0.9034063205672465,1.990443456367354,0.5676942890738859,-0.9359667354561619,0.05685688764008655,-1.0427424172019688,-0.8318909444958698,1.288151608941373,-0.7661457535472668,-0.06761201867250535,0.1701438799511548,-0.028047598711684947,-0.9821656629044389,-0.6266369156706433,-0.40102366835541975,1.1088443382581243,1.276752982028187,0.27133647468581845,2.485885362317187,0.9405830042547784,-0.941668737410391,0.4458067437393115,-0.6606426747350924,-0.7857303265973204,1.2667586167309697,0.022121784681754277,-0.8981767218007721,0.5328497682745036,-0.07282665976491981,-0.2582697382686786,0.6445383266412401,-0.7300257704510971,-0.7977324656767533,-0.8651198774315091,0.2525535340012439,0.5630518394083167,0.39935288433891286,-0.8914298631622147,-0.752935128011803,-0.8849075411519436,0.3420249084616026,-0.8487572453557606,-0.3080685997339211,1.0749114886344138,-0.8634860949683862,0.7015378368494136,-0.8228926062165737,-0.8445947989138597,-0.2932516943602551,0.7039202805507911,-0.09409160533418277,-0.3818347796136125
SIDM00951,0.29579125022673286,1.132580168071797,1.7700925580541123,-0.4994177358702164,1.1014502282998349,0.3306934776701477,0.3524909557990904,-0.6904725253100997,-0.6196205666479297,-0.9131379182734287,-0.7736680497566869,0.4537692041859197,-0.2801192566631241,0.07602976526806896,0.5319558582919087,-0.8366333398530408,-0.6763865621672679,-0.8497227095247408,-0.8304524230988586,-0.7499757442047252,-0.4550975658519203,1.4330909336342323,-0.8285563255444423,0.6161687682723621,0.31090493468259106,-0.8052937702389252,-0.4656928091766364,-0.8818848590302188,-0.8752737904651056,1.5488261209634735,1.0323536103972337,-0.27952558214021866,0.3042851681014516,-0.09899319922377411,-0.7996157024555018,-0.4778872470691533,-0.7875640390625873,1.8221297008845552,1.8466017785610043,0.29185446228037476,1.9524797251145243,1.24641516926108,-0.9189627923081322,0.9413794031996321,-0.6607462233576124,0.037540494473647594,0.9304128833351122,0.12456405517951209,-0.906350482354231,0.43490319045862164,-0.53196178773289,-0.39586019705049286,0.6790054677770981,-0.6381244527634757,-0.7913157472034261,-0.9401957550276845,-0.0413213634923143,1.1489909460629997,-0.3844818213288579,2.1980846020688176,-0.44590795319460247,-0.7985064357673417,0.6849863970143055,-0.8203471737156726,0.4366794700213611,1.0846810917296326,-0.7874923814876253,1.7808926520324242,-0.7093075864017613,-0.3221703690017723,0.04307808082303012,-0.7040270286664891,0.573613571226846,-0.41613768632736514
SIDM00948,0.4295762708073065,1.089299889487142,-0.7689812667057785,-0.19675254882222834,1.218476867058527,-0.6181451854317598,0.5685098288293353,-0.6287976978417676,-0.3175927973919493,-0.8820426465937796,-0.7194375713649046,0.38774524858930104,-0.22687335896211386,0.25673037888540395,0.6763892863402636,-0.777505479137698,-0.6568259596111331,-0.8300495093466725,-0.8485870795946394,-0.9054847090963578,-0.5042835696751302,1.22421490580513,-0.8950786527088296,0.4438251016202916,1.0310984398125174,-0.9237341954813404,-0.18229876544052354,-1.0506577363947038,-0.9339348488360197,1.8118245017251828,0.6930939818616147,0.20607991751828336,0.5030258312376829,-0.3193467649372459,-0.955007147105718,-0.5812319571227624,-0.8065231704815924,1.2970227271854295,1.9709061618006265,0.3603771260163697,1.8361249345019206,0.5509439140387367,-0.863515473368662,0.793811046481461,-0.647173636377351,-0.6918141309714403,0.8484589989470694,-0.1118757494682813,-0.8998420153837632,0.49784064817047813,0.4181260828083104,-0.6168318742887613,0.7426266703331588,1.5470273215418302,-0.7145703523757607,1.0200339574212856,-0.4577634677504733,1.2306923377955337,0.02914526956034655,-0.8507870850814184,-0.5145639848305096,-0.832813279802269,0.17186363990252893,-0.7823357130260484,2.0567220374655704,0.8453813915906461,-0.8119353485054752,1.089555787871142,-0.8254845068639843,-0.22687335896211386,-0.7807995442202631,1.6990407829176226,-0.11681273265566684,-0.5773261728111078
