,CACNA2D1,CACNB1,CACNB2,ADCY8,CACNB3,ADCY9,CACNB4,ADCY6,CACNG1,ADCY7,ADCY5,TNF,ITGA9,IGF1,RYR2,CACNG8,CACNG6,LMNA,CACNG7,ATP2A2,ADRB1,ITGA4,TPM2,ITGA3,TPM1,ITGA2B,ITGA7,ITGA5,EMD,ITGA11,DMD,CACNA2D3,CACNA1D,SLC8A1,CACNA1C,TNNI3,CACNA1F,CACNA2D2,CACNA1S,ITGB4,ADCY4,TNNC1,ITGB5,ITGB6,ITGB7,ITGAV,ITGB1,TPM4,ACTC1,ACTG1,CACNA2D4,MYBPC3,TPM3,ITGA10,SGCD,SGCG,SGCA,ITGA8,SGCB,CACNG2,DAG1,CACNG3,PRKX,PLN,TGFB2,MYL3,TNNT2,MYL2,TGFB1,ADCY3,ADCY2,ADCY1,ITGB8,TTN,ACTB,ITGA6,TGFB3,ITGA2,ITGA1,CACNG5,CACNG4,PRKACA,PRKACB,PRKACG,GNAS,DES,MYH7,MYH6
SIDM00599,-0.05225565387463253,-0.5402924518908662,-0.8136890723829339,-0.7225932352366119,-0.8176129011408276,-0.38933695249782,-0.8629377207032793,0.03567254348614035,-0.6744783164762997,-0.7064861458434698,-0.6472093760903641,-0.7295894099130473,-0.8744253571681885,-0.7608085239531787,-0.8825100173995623,-0.5891211077417445,-0.8249732477373155,1.8276832342091234,-0.7336232657192119,0.8804422291980173,-0.8776400393104462,-0.7529797519083286,1.67830197792674,-0.6575653260611322,0.9116696544427365,-0.7466518951711637,-0.045057691093266065,-0.6116454034380783,0.9892059717690029,-0.5192997527927651,-0.7998498513950224,-0.6133175165777596,-0.9555374583572205,-0.5805438540587364,-0.5595049773281755,-0.6669916408124088,-0.49469540813637686,-0.8181253838788475,-0.7973018102818813,-0.7393747262406263,-0.6973342337820996,-0.2516220807354448,3.2612307206504836,-0.9676682693930136,-0.7483982602554532,-0.3519501995520718,1.9284951050696275,2.0829025905085192,-0.6780962216803423,3.6434450370140845,-0.7668433737546533,-0.7008216873306595,-0.1669510598511082,0.32930949053214514,-0.19541837370223292,-0.6850732918372558,-0.4005418393720609,-0.7012687966540556,2.072943020682508,-1.065429216043209,0.2787974999298863,-0.7752206332819322,0.036268329604598755,-0.9693417849960355,-0.5904777299746461,0.10521808184272397,-0.9017033139497943,-0.7988867128550443,-0.2699444364078487,1.8319925043245233,-0.8339721002130692,0.5810326527202546,-0.9058343949045101,-0.6630576675644425,2.835243974197849,-0.6715264624452204,-0.7393158959578212,-0.8491050541319891,-0.766525032986051,-0.5166927202590459,-0.2071231340878166,-0.6035097922086353,0.09537022251133861,-0.8138960908264282,3.452769299686451,-0.281421661215191,-0.8583809140625441,-0.5856875480720467
SIDM00118,-0.45787192433509977,-0.692687439260369,-0.8940474143505929,-0.7837737497600982,-0.774086268240574,-0.5609061603373168,-0.9367075158380621,0.08093947707490011,-0.7333215366953065,-0.17934957749208488,-0.9236345132818449,-0.8117371767045696,-0.8657633120241778,-0.8008648160960986,-0.9158453967237152,-0.4749865981748578,-0.8434291512163897,1.4490234120391325,-0.7395035329903478,0.4717462984712041,-0.7427543225153233,-0.8929691739274884,-0.18462235131459395,-0.6110952281987839,0.16466921686966393,-0.7639139283495842,-0.32147549251949037,-0.7088687155937882,1.0639400998043702,-0.7257633401263961,-0.842701789891391,-0.7951204654759841,-0.9404815566581565,-0.8357826579415414,-0.935010217420583,1.076618414985805,-0.5219129887691677,-0.7818269978131197,-0.8205979480452557,-0.2969662978142113,-0.5479982541348022,-0.3679390056154674,1.1508174542368033,-0.2661509668813057,-0.6806626283205455,-0.6243833913445376,1.3753270147489476,1.4584171243191983,-0.9226982856937982,3.529595226662897,-0.6764061726278521,-0.736422055172717,-0.4412980642424692,-0.8590647066363564,-0.8638426268639435,-0.935202138842085,-0.9243661873990158,-0.8774593818805344,0.9169740787359947,-1.059715492926615,-0.01254454644914263,-0.8271959644337339,0.1833964330717373,-0.9207795195554798,-0.8878045817603016,-0.8729647036988193,-0.84395132194964,-0.821076258258682,-0.8220741753033913,1.3256213309368774,-0.8770772472983895,0.09773695236518345,-0.7397636485225619,-0.8095103576737593,2.6319437284488045,1.7085246819577469,-0.8408053617700626,1.3044420143868856,-0.8391314468211604,-0.6177706513357011,-0.6176359427940503,-0.6745482317301219,-0.7574479197384181,-0.702775483786554,2.7655512708994014,-0.5143474268035843,-0.8097666878525885,-0.5763328325206533
SIDM00596,-0.32224466277450237,-0.7006573612815931,-0.8710654181495445,-0.5637310659178031,-0.5779589410544757,-0.27958510215218224,-0.9189264138809019,0.45706535387556907,-0.8168243210869397,-0.2637953858883602,-0.8108128031300715,-0.7366090139222096,-0.8972960737211003,-0.7196433284393053,-0.8899279105802499,-0.4606497091426181,-0.7679598745372409,1.4316241605421398,-0.6513852412411414,1.0034740369685993,-0.7396244810737295,-0.8414328147432627,1.093036856541651,-0.34376211418142627,-0.08747681446480322,-0.737241130760003,-0.6034035632324031,-0.6181883660201432,1.4248023188443446,-0.7305428495303133,-0.8075732401337486,-0.621983817721683,-0.9245607500326554,-0.777214253551957,-0.836069900894455,0.6544675007198031,-0.5415396088913005,-0.7630586011897651,-0.822483406400054,-0.6592516708743628,-0.7513107170508276,-0.5211189100231199,1.4646982216350202,-0.8256555394536714,-0.6653252473426178,-0.04100061740744002,1.2440691112157107,0.7378340898235431,-0.9753539245159738,3.4370455153986983,-0.8229390064564067,-0.7337456197377408,-0.14463567466274088,-0.8678741183968844,-0.9037871439060918,-0.9023221564287676,-0.8637024803759158,-0.8715598322758341,0.46975796841249323,-0.9909188265985026,0.1828991126340729,-0.6818451223981076,0.48331252730851165,-0.9087004996887659,-0.861882459313024,-0.824471382759697,-0.8494365381283286,-0.8599735225199345,-0.72528184887151,0.4404177676649887,-0.8368865718201056,-0.7583434387751402,-0.2706027819341029,-0.6187154990103269,2.7141036130199714,0.9452719060377299,-0.7691760985387165,0.22154583556115118,-0.7584619882864023,-0.43302769122978363,-0.7654991627889237,-0.6509507082235343,-0.11309793788761056,-0.7377666575225195,3.2156464557680207,-0.41619804836738217,-0.7561703847511716,-0.5375141877973839
SIDM01251,-0.22942457158370394,-0.6080285162678349,-0.8405852473161474,-0.5836838620415564,-0.7308986423475168,-0.6424974036618363,-1.0059924173447805,-0.33255270569729223,-0.44211532517795715,-0.3887756265056134,-0.7856559679178754,0.21900132418684035,-0.8915363599561626,-0.8127738245901335,-0.8734597107601183,-0.44644349506685965,-0.890007855744858,0.19187300192290732,-0.8155083763465691,0.650062942853941,1.20534647832175,-0.5830363302653409,-0.28943578099149303,-0.6628095438803681,-0.5821528216590365,-0.7246089196812197,-0.6849629334184341,-0.5375283539873209,0.766604905921085,-0.704956151968561,-0.5272230823240245,-0.5144665051874755,-0.9424943196429113,-0.8292723205740472,-0.8715325089846476,-0.715749612511072,-0.44609518304774115,-0.6218617077988707,-0.678015605287596,-0.7615595340538066,-0.6189819428785588,-0.6515717059500069,0.13716391634041844,-0.9289269452336978,-0.5476282687266424,-0.9678163970202309,0.3895409489581177,1.0191892929885948,-0.8901011787424083,3.740039062534229,-0.6856430148481404,-0.6875452323141173,-0.23030316728284442,-0.7816343899068475,-0.8110469614827656,-0.9409066871319884,-0.8183167682423474,-0.6877217913715841,-0.1536697477959632,-0.9446150040237142,-0.2731893799307699,-0.7137011149478898,0.2273075473102917,-0.9567751128972803,-0.8910025335529786,-0.7140018595301392,-0.917014318664763,-0.736733238846113,-0.42511236663208357,1.7969799587939626,-0.8424315117671417,-0.7236562486678195,-0.7514169813548198,-0.23697812405521262,2.6360609704670868,-0.5703177630331063,-0.8764221067895279,-0.7352625866727905,-0.8203239322739974,-0.524206150450948,-0.5601563207447415,-0.6749124719177017,-0.7634564120471554,-0.7926354511405047,3.007112554916138,-0.40724719735705417,-0.8645199641067809,-0.3536859375538175
SIDM00197,-0.2467503955881677,-0.7596106796682355,-0.7118967563590199,-0.6963652391648439,-0.6939554166325725,-0.6055680120609592,-0.8594131404470905,-0.39882233557337926,-0.5670037445594321,-0.741600578903305,-0.8729954532022227,-0.5001998683581735,-0.848260896752678,-0.08458533790071922,-0.7119469353504866,-0.4386084829705442,-0.7361651441489381,0.34114265986138304,-0.6485319187882753,0.8664245216727494,0.43892043793547963,-0.886965092561436,0.7765403861240071,-0.7821320002837088,-0.4506081843038727,-0.6738767092931806,-0.060165794205487615,-0.718999406610354,1.2963895389754283,-0.6922549537331776,-0.8404524858766594,-0.4136755228033022,-0.9263238863896037,-0.9146722164949768,-0.8686822887704427,1.077581924842943,-0.5713169635170824,-0.6915580749370474,-0.8619000620655267,-0.7291401454283177,-0.7796156759068292,-0.6481729795296761,0.36768001088932084,-0.8647695414921299,-0.7098281946834782,-0.8566408109418923,0.8717602673360481,1.102049786941521,-0.9035097892892121,3.445492982214664,-0.8134775180435428,-0.6236804494810643,-0.14726517558240015,-0.8971799801373731,-0.8288746506395389,-0.6886936158582772,-0.8532204646558802,-0.8925791449357402,0.12867029717824177,-0.9610042457791009,-0.23467388135308312,-0.6925016641862793,0.4952426844786451,-0.9910763874132391,-0.8508779754897006,-0.7818491819291493,-0.8526265569772082,-0.689577313197953,-0.34881876620921537,0.8915245510706564,-0.8536220154017939,-0.5642402764940084,-0.863295536587157,-0.7737484939659216,2.685286397927563,-0.4448979425485971,-0.6601398709738032,-0.5793277983503092,-0.9317764588713143,-0.5286305072222927,-0.14079861128240923,-0.7479867045572374,-0.15533288956472266,-0.8133950103754338,3.407007409553674,-0.46358892611923785,-0.7878092134512441,-0.5950796981929711
SIDM00810,-0.1223968557895244,-0.6831416930005823,-0.8839221047962907,-0.775387467673088,-0.7173454689010912,-0.699776626987986,-0.9028819286965415,0.08342127349890997,-0.7387841657624585,-0.4496487426620956,-0.8365085037960619,-0.7753633435691015,-0.7916897187031091,-0.7787618347066118,-0.9003101706209312,-0.6009455921357884,-0.8540592572616246,0.8142551843569135,-0.5814286908455598,0.8021879874048968,-0.7072269638870832,-0.8412296021991258,0.596024922013071,-0.6158557783979057,-0.35700963582126327,-0.6833486486108256,0.5797667431544868,-0.7495454540241566,1.0685606143468067,-0.7683565048143597,-0.7671485286771477,-0.7960717981103625,-0.8213734319860453,-0.8222332125742451,-0.9341961182816108,-0.32684135489536087,-0.5550399878628431,-0.3208074983041747,-0.7709783371944018,-0.4475420154290294,-0.5983600649692968,2.46042969119725,1.7427654300574198,-0.9174692702526366,-0.6999074983569429,-0.4157708013294419,2.250826683716615,1.0652137381336246,-0.9022095683430441,3.5758844161648,-0.7485770269424286,-0.742226787704088,0.07435146481527326,-0.9353738004032913,-0.9126214016309908,-0.06158351623695531,-0.7882526332448135,-0.869121741973424,0.14588205552240568,-1.0488088118331766,-0.09457515775722757,-0.7947981153277583,-0.0851655996824811,-0.9299897485781152,-0.8185245003607923,-0.9098024721911482,-0.89244407980996,-0.6662128314537746,-0.6471358834663536,1.6930639331819002,-0.8245737601228087,1.058390194971748,-0.8193342575397038,-0.6183144398275898,2.422004937087637,0.9357641838847665,-0.8588524938247777,1.236386643858879,-0.7767172265424328,-0.6171090930571388,-0.7324463710020163,-0.7797494215680048,-0.2103874154656087,-0.7925297817367762,3.2226215163768877,-0.5177115620619911,-0.8660787301832166,-0.7793924896813796
SIDM00174,-0.197160992726386,-0.6960751029019945,-0.7903961413358473,-0.736032655035637,-0.7781136138691049,-0.18470825907670008,-0.9201668831674125,-0.051164820925251035,-0.5377752574017858,-0.2714459080225954,-0.6408134758931678,-0.6451141733481971,-0.8798259759501884,-0.7594433661774268,-0.907887956536656,-0.5550145873733745,-0.6044966814841273,1.5362738902457524,-0.767780702617476,1.0295884916235523,-0.7715635219492878,-0.8547019774351804,1.7035899910369339,0.3265810899913137,1.2345656777800196,-0.7162452338100148,-0.4705528898586066,0.07508275185918523,1.0745123877850151,-0.5533409621709294,-0.614690977242461,-0.475591417235716,-0.8918055744789798,-0.6214394997063329,-0.831436937844742,-0.5723893603347169,-0.5683043766545546,-0.6790126717038193,-0.7806544755059331,-0.49167671364488447,-0.7346987122353057,-0.38482548164437924,2.9927177132424507,-0.9112380063551231,-0.545259768557701,0.36095255625642847,2.447243409981936,2.0967968019482592,-0.8343873459401873,3.757639552782845,-0.7264836324282584,-0.6926166067119557,-0.47661200614109983,-0.7536262276210178,-0.9022469590467844,-0.7615596075769026,-0.7819591676593894,-0.7738059276490137,0.9482476672736833,-0.9937750708171731,0.014946666801444955,-0.7415780642885541,0.5007797156211201,-0.8368932375885112,0.9235083462131045,-0.7765025314268525,-0.9065412722912037,-0.6503772327941594,0.06485723861622184,1.7008745547142738,-0.7341985526162527,-0.26075639252722815,-0.7637929643866435,-0.6545448012095247,2.7260188799015106,1.6067324346939067,-0.8249267381128238,2.87328958703903,-0.9485420415935023,-0.5982953191804767,-0.671257818291388,-0.7298249541675489,-0.09185637665216106,-0.6514636447700582,3.43604567740796,-0.3824716684123513,-0.8060314937125855,-0.7550054423808193
SIDM00487,-0.1372418165876958,-0.7189308767585028,-0.785239292754942,-0.6298850672141522,-0.7055492942557895,-0.6157640274543585,-0.8992064373067122,0.12374857388039168,-0.8374562363929012,-0.6506491699823626,-0.5907088416196694,-0.7318771500495882,-0.5902770377152798,-0.7709529743261169,-0.928942472401902,-0.6001256030902856,-0.8238186027903517,1.2833330058537609,-0.5779410397844246,0.7986461557396354,-0.7502584745838192,-0.7825810455427035,-0.42583647260652935,-0.7685539704313354,-0.17390295009698278,-0.678900862603779,-0.5602920479144118,-0.5911895892722969,1.6056191326127915,-0.6593579829212881,-0.8043222403123349,-0.8139056661302377,-0.8796344762369078,-0.6657917226875577,-0.8216262604460358,0.9730619243864028,-0.5020932605873687,-0.7170463237280965,-0.523534366462153,-0.4873709839290498,-0.1711597423383829,-0.5006062841985217,1.537908317564184,-0.40209738807751816,-0.5127082483171145,-0.7259078410543662,1.2786797136202857,1.0000565437186604,-0.9508409171008417,3.5659893531920175,-0.80293517794343,-0.5596882628678865,-0.2490032899099541,-0.8958093744929825,-0.8879426664553698,-0.8930442412829958,-0.8390791671196077,-0.8159251164396962,0.20730845267236767,-0.9549898195235745,0.10152684957812537,-0.6357667824332093,0.1950458460897595,-0.8979204154572298,-0.8061758137096977,-0.6465360294358727,-0.825105038579079,-0.7580260163379784,-0.7805177526665285,1.5673171815105174,-0.8195027746361073,-0.10914057408826036,-0.8705311687933581,-0.6617556812756363,2.629689072430052,1.7526600598710025,-0.8072834994561423,0.7778738612671386,-0.8106574088407174,-0.42402912775198004,-0.6293762371760228,-0.686970722115268,-0.5768895165362093,-0.7783227065724958,2.796198602619208,-0.45456881774991265,-0.8392751590673551,-0.35528501200730656
SIDM00263,-0.4017152082835966,-0.6534937195652244,-0.7056995593747,-0.8215566155481542,-0.6903692995483112,-0.4653323300098874,-0.7726384308373764,0.19084653602525956,-0.5224140009628825,-0.5319649671442883,-0.8705445714315492,-0.590811419100793,-0.9377227362419767,-0.7058157842764512,-0.756843119575797,-0.6606754188674926,-0.8047188462832618,0.7201451667455118,-0.7065666021763279,1.0873930055067305,0.38061232857238203,-0.8321129374995114,0.3252317940272691,-0.7342753676116787,-0.047947725156481186,-0.6792706418300744,0.2108325888995722,-0.5541388277784618,0.9820071493389227,-0.7531112745338507,-0.8408872129946713,-0.5273538742956777,-0.9395778262338624,-0.8341454961271857,-0.8832210892228394,1.068844695692933,-0.6151474345477498,-0.13186372881935135,-0.8040952576335906,-0.7683438037235181,-0.6174153598126579,-0.6578604773685524,1.2327908007196613,-0.9827463989101419,-0.76430662916844,-0.6156307743285201,1.1350227535984885,1.2299518597458559,-0.8705056115967661,3.6307833459191308,-0.8388189269370601,-0.7654283963827399,-0.11154432007685071,-0.869114813240614,-0.8507070574057085,-0.9100566283547855,-0.8629414436452644,-0.8481351758363314,0.05522687214248644,-1.1380472848411372,-0.22332222679173924,-0.7999456823929544,0.915272609302464,-0.9419075409452455,-0.9333098858724216,-0.510110271343721,-0.9141782031435772,-0.7458354724675136,-0.19088921349800003,1.188426087974452,-0.8363692473529728,-0.6269032771193119,-0.9269856347850141,-0.6246907971751778,2.110811927541584,0.1247480446087043,-0.7750879418958274,-0.39176797819819137,-0.8390581264639997,-0.6454305026941437,-0.45922650429196865,-0.6029218729055439,0.046164369542188055,-0.8777436051883089,3.380780520869529,-0.47702178467280626,-0.936659824209185,-0.7502579805486048
SIDM00277,-0.3453116444994763,-0.6922780619514449,-0.8607605283462002,-0.7451038202623718,-0.8719254129217138,-0.24522120691182847,-0.22427042902664285,-0.5527140069754015,-0.7896162087417791,0.7055319905797794,-0.7493901407269944,1.202453753893433,-0.9010922917792872,-0.39437638189824675,-0.8398331727650561,-0.7826411588490538,-0.7023014688841228,0.15955325638462534,-0.7092527578375146,0.7306935539844923,0.2249977805952088,0.5701153647182879,0.1978376699207702,-0.7171421930932342,-0.653497100705397,-0.5783369241336638,0.1793271063272812,-0.30317574995901736,0.446947311185064,-0.69469505231067,-0.8172878117350425,-0.5733892544813183,-0.9717868939174005,-0.8812291931387478,-0.9328653267279489,-0.5976363676885081,-0.530567283608772,-0.8487654381647667,-0.5553391920607201,-0.6757124754686451,-0.2827463876250025,-0.48241855158414937,-0.0016330157027480941,-0.8338720595351344,0.10952051896891203,-0.90232636622707,0.20332286306765832,2.0393805370248805,-0.8823772591927908,3.6676813181899104,0.6150038048087503,-0.6198273190386806,-0.2563114505354596,-0.8337514583450772,-0.8675977877590515,-0.8834414533326583,-0.867994110353177,-0.603106113951204,-0.8296492181984458,-1.0320172871770386,-0.24982834891932895,-0.6332307160290689,0.4353019775076631,-0.8880159603139218,-0.9164653568143972,-0.6347465499864253,-0.9063445779176933,-0.8458636276792538,0.37607582446594084,1.4618040580419527,-0.8094860866516203,-0.6150849381725366,-0.8233752451295633,-0.5308484857973589,2.6935095869222896,-0.993042085813373,-0.8320991238502973,-0.8852272070173767,-0.8670954400133547,-0.5606047849189727,-0.7401615560624331,-0.6484743887222808,0.3532614741334522,-0.8255925785846859,3.06703160341676,-0.3035810950203703,-0.673835291303025,-0.5520747288547653
SIDM00592,0.11806652466714462,-0.7341781916657506,-0.8952594297266456,-0.6723735454510761,-0.729772534016005,-0.5299454280784303,-0.9090250734572669,0.11417918750870625,-0.6124475238274795,-0.39470772806120935,-0.8412762165119866,1.0881411131887548,-0.9496698063798157,-0.7170480901056097,-0.875876682361141,-0.5839058840086588,-0.7809074758227431,2.1061071046520423,-0.7763691548638051,0.9098957512599618,-0.8321495264981796,-0.6519735862900309,0.899717727802122,0.001555397775748858,1.7143847673250963,-0.6356657934782,-0.7786549499544645,-0.561828325741676,1.0072448987226699,-0.5430160273408395,-0.5913368420593035,-0.8225182739619656,-0.9069684293019615,-0.6088758551037414,-0.8462419568889629,-0.6698927009128887,-0.5343083567882724,-0.8166416688655682,-0.7366809142959151,-0.08710170702891884,-0.6229541512238516,-0.6925932144813443,2.0071771199370794,-0.9494822338432279,-0.7330822841944553,0.7566898900539533,1.7829512388005186,1.9565325157858073,-0.8491392068775321,3.7726411723761037,-0.8102164729061369,-0.7199290282241049,-0.44204399862552807,-0.8022314780370954,-0.8634290104951927,-0.874450739744381,-0.8900400717794246,-0.7971980641511133,-0.12386114858091322,-1.1063476165331343,0.11889876049443361,-0.8047139034951835,-0.2551276046146106,-0.9908826550799624,0.26331628959352626,-0.7149766637586213,-0.8962247235692199,-0.7175717740880115,-0.4254723831737516,1.2450795263746977,-0.7211709063892732,-0.586505935120426,-0.17677039079786555,-0.7384946707655167,3.082576314316421,1.6973987245545992,-0.8589648329570261,2.240592665404524,-0.8291072199368803,-0.5670172772555451,-0.6261614703571557,-0.7206710525243937,-0.10553665157922545,-0.7829318338237452,3.4515987044235366,-0.4042831089618249,-0.6910518685966908,-0.6173697784003405
SIDM00496,-0.13650780120691183,-0.665164533132491,-0.8473336129194017,-0.802463420491373,-0.7692248665322059,-0.36267566421002234,-0.8258897185454488,-0.3333008723207621,-0.6182732560444468,-0.5078376019146446,-0.8163614551573067,0.8048636631390195,-0.8564107620219436,-0.8077066983397072,-0.8882210700806016,-0.594030854137337,-0.3604578846926116,1.4579103977310375,-0.7841190071656914,0.6641899787575376,-0.8343703411101154,-0.8439433131407558,1.1251523170884132,0.41201071546811324,0.9468553269583201,-0.793336649288025,-0.7954455517367138,-0.4345306967240617,1.103150248483752,-0.6817651855157708,-0.3598963661743018,0.25588203783089075,-0.9333240794494572,-0.6805122016396027,-0.9346982644093368,0.5563935409456425,-0.4051059592730533,-0.8620913443983199,-0.8132223074998499,-0.5975428720913608,-0.7692135887369337,-0.5722221842325783,2.4898839758051734,-0.9678752803798272,-0.3023811536042694,-0.3941183227494321,1.6126753735363415,2.3597457502280506,-0.9806076727292187,3.6867634234125366,-0.8337727796274816,-0.7026496689278059,-0.5568859749653694,-0.9292965471328931,-0.9326241043550663,-0.8289292278215384,-0.9523413905740967,-0.8306139971806143,0.14568735151573906,-1.0384616028301,0.043655327737600474,-0.8214814066888422,-0.5369633464383667,-0.9853809512800477,-0.8829147990760943,-0.7263264098910749,-0.9150215118744593,-0.8639107745459488,-0.3390391150407962,1.0207469987081934,-0.8465249925643257,-0.6919963864271267,-0.22709697382545682,-0.6563724711214393,2.549012503955153,0.7175149559082403,-0.8200031272808733,2.2053232976897825,-0.6792149487332297,-0.4209508592280374,-0.7970016965594107,-0.5054474058091255,-0.33425711121179635,-0.8361711348961972,2.9221162717472646,-0.33424335987734394,-0.7249228692743344,-0.5657694961313742
SIDM00793,-0.039368785349445025,-0.6728214152401847,-0.8042819640153145,-0.7221125279192009,-0.7816749410438797,-0.6080022789103996,-0.9295820822247861,-0.5065518436483166,-0.3745299490049076,-0.1512716001865257,-0.6511764740871916,-0.014280562530613782,-0.8800364753295892,-0.7028837745672672,-0.8183292909403377,-0.5809279773650449,-0.8608261752169609,-0.0030501671366804975,-0.6832619300902045,0.8529987677001004,-0.42901534714677975,-0.6797570224230803,-0.13624451738160992,-0.729499923007457,-0.6999665505215811,-0.6378407761202873,-0.5999394399608059,-0.7123647374352653,1.0557546003566851,-0.7131367949606774,-0.7737616285904239,-0.7952465846045936,-0.8841204885461628,-0.7994043431977982,-0.7949726911831209,-0.555136521640734,-0.5141132975127665,-0.6568241236195342,-0.529405633693313,-0.7518968852924658,-0.28339333256940624,-0.6123936106228897,-0.015746933984256698,-0.9349522165451949,-0.3721590222436461,-0.8778056770393954,0.41233976414198764,0.5116007501741042,-0.8433402424226091,2.9187859269292185,-0.7688456557465406,-0.40664609075702435,-0.31061357032434184,-0.5313968065859606,-0.8715863359996598,-0.7347444129565694,-0.6939120596179831,-0.8049220176503272,0.18810285269070082,-0.9857552080728512,-0.40233704989192465,-0.5008979874355045,0.2609319738373626,-0.8273659617455672,-0.8667507119361315,-0.8442253635614425,-0.8316583932096059,-0.7766153021919043,-0.6687216951626792,0.9121454296592115,-0.7942449170332141,-0.6436232819023674,-0.8428646698907397,0.31045763974863294,2.65381323585233,-0.7002329199581114,-0.8135048979196384,-0.8678018371349612,-1.0484486516198617,-0.4771691230969274,-0.5676122229300586,-0.7432814197585172,0.7919557988659829,-0.6172295025203245,3.391371374405227,-0.3544132374104494,-0.6351878516056679,-0.7132812948087127
SIDM00121,-0.07837613585693728,-0.6816416091310737,-0.7830787889857923,-0.7095546596471486,-0.7742055574555581,-0.7364471644221912,-0.8098089951876655,-0.4057036037393856,-0.5160257999656599,-0.4502654373768044,-0.8327307254587691,0.7900544942121965,-0.8543540380917868,-0.7428945512407235,-0.935536939456346,-0.5053985805735194,-0.8210240855750269,0.051624389699475054,-0.6997712441946684,0.5105098996796532,-0.8094309434649735,1.2705474192865982,-0.19965615537391646,-0.8396056633209978,-0.5426985992386963,-0.7551817157271838,-0.747394835439212,-0.6236206140268663,1.0397854536825009,-0.6954366928839869,-0.7932660172888082,-0.6962422845851562,-0.9374452280338929,-0.7016432288259148,-0.8966262766490795,-0.6271638220442575,-0.5180682362082637,-0.7454607707141002,-0.6837940299538654,-0.7786722602475273,-0.5745286697437585,-0.5331793127513776,0.12845884313467684,-0.85221353649195,-0.5700807440340762,-0.8320127925938281,0.574028919426107,1.7385311821571836,-0.8748589362442529,3.6724204884799514,-0.5178152161178646,-0.795573906334449,0.15628012334754607,-0.7593228646737843,-0.8917016978741548,-0.8929386386302163,-0.8778807141829241,-0.8254739279890885,0.04463477208920927,-1.02408717048362,-0.3417951478047137,-0.6377503458278003,0.5537509816699119,-0.9286973092692326,-0.837247543637791,-0.806711096485934,-0.7900480095792592,-0.6883479564769167,-0.20744862437461153,1.0998113307517843,-0.8104034862340167,-0.662439569105164,-0.9539098354434882,-0.4639130676409371,2.8869430397803977,0.7164792079652329,-0.8242981950827583,-0.4465283799541756,-0.750760218086514,-0.30518759753406827,-0.482710565619604,-0.5816206435686337,0.6305588975633,-0.7991573505767303,3.383944377846921,-0.401906850982912,-0.8743578631301177,-0.6878668636112649
SIDM00202,0.28347160784325903,-0.7557724109007494,-0.2440101838237022,-0.7301947175299911,-0.8433725754767785,-0.6217347639156753,-0.9088798244070423,-0.2407547759608872,-0.6550023029223738,-0.8850090025226701,-0.3352858072794255,-0.8350019357222531,-0.8955778808638877,-0.23033787306399203,-0.18510555203307816,-0.5922838968721654,-0.8320204634413921,0.15145200540901532,-0.6356958889981926,0.7965005309265724,0.8511615869821615,-0.7319754095987921,0.607046734120435,-0.9972839998254059,-0.637375335174336,-0.7300551086026544,-0.6979985091191683,-0.4992128322762202,1.1998658691956998,-0.8416280884512776,-0.7756668025977502,-0.6446269877851293,-0.727683155194975,-0.8700821321238024,-0.7621200271311491,0.21816840289096792,-0.6664758938003117,-0.7488532790239442,-0.7853243608426715,-0.791231359549834,-0.6940963254611118,-0.7051493878688306,-0.16891489032069587,-0.9419091597797358,-0.7159807338699762,-0.5819795382104903,1.41768789960935,1.5073244526771288,-0.9121000787910413,3.5752214252278534,-0.7022669540632339,-0.6349463819211321,-0.25784362999609467,-0.9315481463389504,-0.8269176344793117,-0.700005572219698,-0.7671677260514048,-0.7901404105070863,0.7994544507282079,-1.0225129458504536,-0.24893910649642387,-0.688865755615024,0.25572534046212403,-0.9503470014338671,-0.7947989453560378,-0.7281262771803536,-0.8721343655567418,-0.6740565958337781,-0.41396450478457864,0.80807739648488,-0.7512509333461591,-0.34157596468487894,-0.8029065433578543,-0.6714628416405061,2.270615443427809,-0.7832735409294441,-0.5267539148648012,-0.004648566462230762,-0.7607782811281425,-0.5919104915265856,-0.4345413750996858,-0.7993531152026079,0.09282303224619518,-0.6907961345222746,3.5886530055735517,-0.6332119697506281,-0.7932869210635942,-0.7293406758391907
