,GP1BA,EPO,IL9R,CD33,TNF,GP9,ITGAM,CD34,CD36,GP5,ITGA4,ITGA3,KITLG,ITGA2B,ITGA5,FCER2,THPO,IL1R2,IL7R,MME,IL11RA,CD19,MS4A1,TFRC,CD22,KIT,FLT3,FLT3LG,IL1A,CR2,CD14,CR1,TPO,EPOR,IL11,CSF2,CD4,CSF1R,HLA-DRB5,CSF1,IL3RA,IL3,CD59,CD9,CD8A,CD8B,CD44,CD7,CD5,CSF2RA,CD55,DNTT,CSF3,IL1B,IL1R1,IL2RA,ITGA6,IL6R,ITGA2,ITGA1,CSF3R,IL7,CD37,CD2,CD3D,CD3E,CD38,CD3G,CD1B,ANPEP,CD1C,CD1D,CD1E,CD1A,IL4,IL4R,IL5,IL5RA,IL6,HLA-DRB1,HLA-DRA
SIDM00285,-0.6945904625281514,-0.94375272909971,-0.6762728907939866,-0.8428058679854149,-0.8042984475157275,-0.8424742290140482,-0.9711620625632571,-0.8600329862724454,-0.9231036198180056,-1.0061226485039438,-0.847263676251052,-0.7984131601258544,-0.791699258474262,-0.6927145286353119,-0.6841831877601579,-0.6101708689980989,-0.8680190320733905,-0.4644344913952612,-0.8496942121881226,-0.9356486724692816,0.5896562836149563,-0.883262124225661,-0.9284265936651516,2.737652720981881,-0.9212827245490777,-0.5760524370213743,-0.8322298904656458,-0.5434459343681561,-0.5786656746613785,-0.7956175268620445,-0.9130870432290407,-1.0380280438121348,-0.8738916726683935,-0.8595101247754686,-0.7602646806003183,-0.7425337697172941,-0.8883396017969644,-0.8728420593935377,-1.04256192900018,-0.5798214637322415,-0.8667780071147647,-0.9036537529582905,1.2709320497366678,0.9815665191452445,-0.04796118261851597,-0.8397973059341167,-0.007503120596290652,-0.6558558572204145,-0.7934914595222339,-0.9465079087589474,0.9767466952517071,-0.7125324019023725,-0.742053069480067,-0.8102105561709372,-0.7427214602155112,-0.8806754987188465,-0.16648838334379823,-0.8368470211790414,-0.9446047361860369,-0.8778451045020377,-0.7695784050051325,-0.8964921063177386,-0.697614213173264,-0.7882005477924954,-0.9791983711185007,-0.8622925052221013,-0.7900392481670143,-0.8450086093212195,-0.8920138302106863,-0.8340495374736108,-0.8967729878503418,-0.7357747765961491,-0.8670572310222648,-0.8441146404245539,-0.8284263843459674,-0.7444115144192265,-0.7704940424904225,-0.8935503952583829,-0.7552116914996517,-0.32917137084201864,-0.9343617130332998
SIDM00930,-0.7744849656762347,-0.8680986621003032,-0.5493765586909521,-0.8706525214857612,-0.7523654801479234,-0.8844574333857345,-0.9113606028626143,-0.8295808358895383,-0.674265952567952,-0.8940139194581148,-0.5422923783476192,0.169974077337765,-0.5784080122131284,-0.7546365244604983,-0.27667909161736837,-0.6481263242086063,-0.7870924490981078,-0.25893555749491715,0.9391022889558942,0.9460682405392526,-0.45533983100198944,-0.7962288461364347,-0.8842899165990364,2.467815948088281,-0.7876968440764841,-0.7928183310262346,-0.744509512599444,-0.6629118881968777,0.10395308212372255,-0.7288172563966943,-0.6942979465536411,-1.0103863695891788,-0.7493803077333353,-0.8406756844314655,0.22468493647521084,-0.7311201630117699,-0.880064048022866,-0.7280185463927143,-0.9683202539669697,-0.4798827709510299,-0.8273267623617847,-0.7998140095911495,2.259183735356844,-0.6780142776195404,-0.8538938332875553,-0.734671698841948,1.738779265171478,-0.7233607271020587,-0.7551712531788453,-0.907329759131353,1.8831591287858265,-0.7058455032446425,-0.7074702428175897,0.9409462047158497,-0.20106162359114135,-0.821813168530159,0.983099065287069,-0.668096040475595,0.5847946105921097,0.046204586842055625,-0.735197657437061,-0.8172931538061027,-0.7579429678370084,-0.8393214055275207,-0.8411625548552895,-0.8938648778063325,-0.7273448647205064,-0.763347961550413,-0.8171676429649589,-0.8217002935305338,-0.8987258252668036,-0.8247024232229183,-0.8703536194633775,-0.819981919517384,-0.7534665055222988,-0.6908554035479764,-0.7636148062809875,-0.9059644545399317,-0.30769456762191294,0.42840735559933346,1.4357525625287408
SIDM00205,0.13430054988355172,-0.9036878729363602,-0.7000076529822026,-0.7993203999050746,-0.7313848480716134,-0.8620539596256513,-0.9073858415485947,-0.7979275003478741,-0.8647052886138122,-0.8848016136470597,-0.855837974796988,-0.7419766583663555,-0.7956122324877634,-0.7769037021580849,-0.43219742859191396,-0.6984470930222579,-0.925020760136655,-0.4721209228332122,-0.8684718687930358,-0.886196015344227,-0.05880842274680485,-0.6333345560196622,-0.9308593779086145,2.199285844099041,-0.798590382807845,-0.4483484954555405,-0.8392156312654057,-0.4326246814891672,-0.7247089628745895,-0.9103277955277962,-0.6389117306739969,-1.002984800971644,-0.782577078105819,-0.7190481440390417,-0.7144412776242209,-0.7338954647781305,-0.8908708852538622,-0.88315876030918,-0.8829215242201189,-0.6506695913698918,-0.7836986775471717,-0.8695838014456576,1.1324642223712078,1.3416737397684928,-0.9669246959432659,-0.8507829436203891,-0.713705492189214,-0.7178365727453924,-0.834390427188177,-0.8787665978930848,-0.8492635633281865,-0.6856435383439917,-0.7888609535524491,-0.5620975116783469,-0.8813114994737902,-0.8138505683702293,-0.788879849035192,-0.7256851585246726,0.2752212466306921,-0.6087307529417548,-0.759176087675867,-0.8713567568707096,-0.7774462476353426,-0.8333679124219876,-0.8258482118063066,-0.9104754859175089,-0.810619535982243,-0.7424787661410577,-0.8689534314281007,-0.7648543380193666,-0.8885214828029991,-0.3760439988620002,-0.8879401748681096,-0.8982955074755216,-0.8714136069839955,-0.7123378650808099,-0.901879896834389,-0.8905895331258094,-0.8255103051935189,-0.564383419273239,-0.7472578099021724
SIDM00535,-0.5979836295874292,-0.8605434831670755,-0.5961097439508874,-0.7254525106800435,-0.610467087346654,-0.698667783041946,-0.9443655016974017,-0.7872759600105044,1.367825338988424,-0.9045588451337319,-0.8523949481947501,-0.7731936585157213,-0.7332954353370017,-0.6626216684535765,-0.6546780086710289,-0.6237195927001852,-0.827886034586354,-0.48911339481702193,-0.9253318054308745,-0.8639549267305805,-0.3469986900599773,-0.8371111148282524,-0.8991573171087122,2.529444896887342,-0.82420391603302,-0.8948082527582275,-0.9012403943682632,-0.5917778758417975,-0.6788543273193226,-0.7767653093000004,-0.9076682484802159,-0.9270372938134578,-0.7378704590567471,-0.6529774517157423,-0.7470876768429704,-0.5418005747507844,-0.8072340189316184,-0.9207321094392885,-0.9589629313049414,-0.42138664277131627,-0.8352125476639091,-0.8943081680794379,2.0253001603414265,-0.17844852583216872,-0.5540784146438079,-0.7244513059301235,-0.7692947138185642,-0.6651785703354791,-0.7655233212340653,-0.9169171877613783,-0.3778104928363518,-0.8503335706821831,-0.7735416402303757,-0.8560556360757723,-0.579587535840193,-0.7361950611040471,0.6104307946676817,-0.7994731152505328,-0.8047570005868897,-0.9250352521801277,-0.6751508032354183,-0.8226977213871838,-0.6306540026373585,-0.7769562813413066,-0.8699906619701424,-0.8456063640756962,-0.8027864791247952,-0.8292372024688353,-0.7477450666396548,-0.6401922933380199,-0.7916669813082294,1.6376214024692441,-0.8343178331818534,-0.7370419029645416,-0.9729686223979611,-0.7730071360470684,-0.6317230558545947,-0.9396547912395187,-0.6672616917226708,0.14616979969702149,-0.8748800532860679
SIDM01175,-0.7158509781631746,-0.8886878090766805,-0.7231895491573487,-0.6994765662920175,-0.7016910913049125,-0.7191769122207691,-0.884236675520597,-0.7609359371888726,-0.9679537322619225,-1.0260022861409954,-0.8067413434175276,0.5248102223192337,-0.4581409265342167,-0.7600790127912052,-0.10633278677718759,-0.6988825249964199,-0.8598097283342412,-0.5871221963863121,0.25410530552203203,-0.21339101009899786,-0.24469509933523265,-0.8195018771994864,-0.830737523553565,2.3325214143739883,-0.7714725117058687,-0.6840099454866596,-0.9590296844045688,-0.17010148354763124,-0.7543857075774636,-0.7914968176323363,-0.8105321929697413,-1.0143491182941877,-0.820621979037789,-0.6684048842434887,-0.2010756276071425,-0.48887457826317926,-0.6127095986808827,-0.9082064647821324,-0.9630470800897021,-0.34802020590803073,-0.9132677443884434,-1.0009504941135272,2.347081780372146,1.7449332388619183,-0.8022778825377926,-0.8027922493748967,1.6637530056955105,-0.6249243959294278,-0.7447988817319491,-0.9144680489339414,1.4903165450394247,-0.73569261599078,-0.6950856810544315,0.7914469879916662,-0.5833774235042106,-0.7826604022200992,0.28702483574659693,-0.8232676884037908,0.8868363943564773,-0.5013321903147884,-0.7373224485429585,-0.6004231690954763,-0.6285123644605632,-0.8121257000524565,-0.9421094069008427,-0.8638275733089339,-0.7293074605915567,-0.8057980182974531,-0.8621664866600393,-0.7313433389998283,-0.8634726996143423,-0.7202915013487414,-0.863274683593639,-0.7498241246488973,-0.913479073703657,-0.46507807712048577,-0.7771962439021157,-0.8896447219925987,-0.7050761810447927,0.38511332700192197,1.2555289321116168
SIDM00832,-0.7395889051093604,-0.8090540767268221,-0.6942779828207064,-0.789074916529428,-0.8375911945078467,-0.7753885348316729,-0.9103122140601385,-0.8241255528781792,-0.9442509224602019,-1.0369815981144619,-0.821816406513841,-0.5909113136945261,-0.41444437970608333,-0.755104609307906,-0.7158270857003234,-0.6332434656048314,-0.8413493048831298,1.6450990056594221,-0.9124333863115877,-0.9350187983829752,-0.48934084409489287,-0.8296862772455978,-0.9410213361850795,2.570929581719688,-0.8517900250023179,-0.7982665656799249,-0.9694612225120636,-0.6548502553881853,-0.7133340712652195,-0.804534052521356,-0.8629684545496404,-0.9046860206221725,-0.7766984144978564,-0.9651057147478173,-0.7512302498038123,-0.5764150308676432,-0.9084786766852926,-0.9083742490591749,-0.9789825922261204,-0.4942242679321719,-0.7699385981422139,-0.9571328277659723,1.8948642033806826,2.891312218595998,-0.8486703308759335,-0.7836435843659135,1.3201022176869917,-0.643272277939365,-0.7126316685763909,-0.9725125232447999,1.2916965016777209,-0.7265294247075076,-0.7635338422191825,-0.7548571769790579,-0.5758795331858497,-0.8264988470367096,1.963982511921025,-0.8217607160913772,0.8952391879257688,-0.8790415584119815,-0.8075566911103318,-0.8985924403764335,-0.6281558270250467,-0.7289987739606063,-0.9934607214495593,-0.8420211943247287,-0.6322380358233768,-0.8229955237232551,-0.7720629261648964,-0.7563423304968878,-0.8385688434601726,-0.7012049210277053,-0.8644066763265532,-0.8257350200085578,-1.0224559620474616,-0.545099730684813,-0.7014386205601205,-0.9573772029145463,-0.7685458637557533,-0.3811400008521883,-0.900947428642828
SIDM00528,-0.6712981908310363,-1.0139885593631575,-0.8177590953103984,-0.7773308843799548,-0.6974602226351803,-0.8881567097187881,-0.9594482778139292,-0.8586670721403614,-0.9244847177586,-0.9964108742814058,-0.8769648766014778,-0.5725970525270138,-0.09818275666842691,-0.6645623795197534,-0.7093893958404841,-0.754862672702813,-0.8376111379152629,-0.33418988531951643,-0.9795585632108259,-0.8688889037181415,-0.30791119370709313,-0.9106113286063486,-0.8965137522564535,2.9231225388145483,-0.7814929892830057,-0.7892642145713757,0.05690853779958859,-0.6391376390790627,-0.7596670191161033,-0.7608074713292705,-0.8320249366592251,-1.0087067428792353,-0.7962343472670167,-0.9170175656686864,-0.8672402732631861,-0.5744624111064721,-0.865612167772973,-0.9211960400274435,-0.9580803304162283,-0.4923706969249752,-0.8900565325639175,-0.9664041166070251,1.768687709869833,2.9979509128167408,-0.32841539454829355,-0.8443677002839939,-0.20822461150460464,-0.6663694661198803,-0.8245768659957681,-0.8758926748239024,0.5873341080712473,-0.7906998280145288,-0.7770837112187396,-0.8198430199097815,0.30778698983711233,-0.7749886422820934,0.1877822263601297,-0.900460476403076,0.30612513592020657,-0.8399498306456573,-0.6739217928095524,-0.8694126207521636,-0.747878474607005,-0.8887797605346351,-0.8837602925762477,-0.8880886490755897,-0.7590306878686407,-0.7986106873192692,-0.7668682444664241,-0.8670522149180666,-0.824055595226542,-0.8574575285548406,-0.8811331272141963,-0.8449019274838108,-0.853100080233018,-0.5574534815235176,-0.7690332271576116,-0.9207530923219098,-0.7457668510246841,-0.1091047768639638,-0.9092448133916322
SIDM00371,-0.66589539726792,-0.9414928348622078,-0.7285735126622754,-0.7345741612280544,-0.7875858267129953,-0.8755677859538747,-0.9664685462498448,-0.8343192958145332,-0.889213213597211,-0.9943232716343329,-0.8851724985675217,0.3327680700696563,-0.1644194060802962,-0.7760189715892288,-0.7339651231809721,-0.5026056591586796,-0.8809645569114736,-0.4827142210396573,-0.9207597891431063,-0.7741178442892206,-0.48084231316969617,-0.8404124280674922,-0.943747101218232,2.262547134440156,-0.8508630073449809,-0.8973387390901346,-0.8253854777188335,-0.5296291986472891,-0.7487473697684739,-0.8209007043064842,-0.8780021646571077,-0.8952435926764062,-0.7940472227230109,-0.8096107464393365,-0.7713314437591653,-0.4802227641334258,-0.9003050607050829,-0.8833401845213275,-0.9452866473286577,-0.5023253858042398,-0.8641171953165264,-0.8976614247785527,2.70846612776129,3.1501153899190957,-0.9244736346775408,-0.868936977596835,1.7134248050299332,-0.7018196307511498,-0.7397695648511864,-0.9467517922144081,3.329751759786886,-0.8152619705441869,-0.7570272763654927,-0.7299732571265345,-0.13604128498393167,-0.8249718783520045,1.7962364314816526,-0.8258539021986533,2.4172544557055167,-0.9308395376202694,-0.6066745762047443,-0.373805130011877,-0.7411642424842582,-0.6934945532672221,-0.8552740313459135,-0.9297531020133726,-0.8815270970055237,-0.7567381070059327,-0.7692638192727613,1.212893788748925,-0.8842491574980695,-0.6854179270750407,-0.8474845344182573,-0.7533190243848207,-0.9280429153581761,-0.5131796097748317,-0.7314641604566088,-0.9059355841234543,-0.7437608986343208,0.42707869400357473,1.0959058831119854
SIDM00688,-0.7039257727881493,-0.9283261838888233,-0.6666151193814597,-0.6801929012704037,-0.6913707857556417,-0.8285554114377344,-0.8769099070194368,-0.7574249798401542,-0.9068978731714012,-0.9247950951103281,0.2826779534809223,-0.7538003123974389,-0.7315106260735662,-0.6267069142548456,-0.5837205111206931,-0.7312970520124314,-0.7896699464074436,-0.40916545848248714,-0.7965598129905349,-0.8455342195283252,-0.48845661766199977,-0.7348916601503818,-0.8676003453583541,2.4747702010725954,-0.8279479211300662,-0.8687696635582616,-0.7001124017573619,0.06584552552219088,-0.7409060044176882,-0.6832890680441612,-0.7990980671461771,-0.880588837419381,0.2031041464853769,-0.8032265045320425,-0.7882011483213998,-0.616670857977408,-0.8611289934797796,-0.8282968095635793,-0.9302171354541926,-0.45473225255252747,-0.6845413719377863,-0.864445569838969,2.4323975304509267,-0.19875042541016724,-0.8578885293422013,-0.87860702258823,-0.330657442556317,-0.6291341878879049,-0.7320835239652398,-0.9232009393781829,1.3153461962474537,-0.6390715071256551,-0.7321475740827578,-0.8778879848455372,-0.13629874446516543,-0.7558727994866412,1.3277927118179902,-0.21743647755679182,-0.905875859995004,-0.8842501678526986,-0.7510851126310235,-0.7917758834511812,-0.03487305676974347,2.178213392643942,-0.7643873704574495,-0.692123295192715,1.028372918350511,-0.819798136755286,-0.7845365148557624,-0.7195187294530823,-0.6515644068796577,-0.7704481905457996,-0.786755130487241,-0.8215840126669955,-0.866625203043687,-0.7785231897126855,-0.6594053658173908,-0.9029555544097314,0.019027948310085935,0.7533507516396525,1.660134018882292
SIDM00583,-0.7886287755510274,-0.9790173074796451,-0.8199009486485525,-0.7903793515861351,-0.6586313676431038,-0.9002313503788845,-0.9266039280236074,-0.8278988542553821,-0.8403104741612899,-0.9625711297240658,-0.8428883324590384,-0.06013779243659598,-0.7511186120640772,-0.7468205137561672,-0.4251351350019312,-0.7455212790971455,-0.8519236227158203,-0.5330222935533966,-0.8573408610991221,-0.8648505374978511,-0.453609694542725,-0.8429535189190245,-0.8732811035725038,2.583831827381841,-0.7499018146622296,-0.8657659406602172,-0.9041318445278367,-0.6595281582818744,-0.7743756859865916,-0.8099234531214433,-0.5571663769259073,-0.8994021420287116,-0.8123055555280805,-0.7725399184224926,-0.6051040819193934,-0.5533498798159157,-0.8970842957531943,-0.8392435166506422,-0.9452017500237067,-0.39587493721378036,-0.7026757280413025,-0.873430207294821,2.71970256162513,2.1852718414331065,-0.8235696447222972,-0.9221972261811876,2.026911353020632,-0.6874910744968664,-0.7985984056928299,-0.8769072726819896,2.2545128477770047,-0.6895590033954696,-0.8909259555259571,-0.7866749053818812,-0.42738338446712454,-0.7609554368798701,1.3419548058706974,-0.703800821356737,2.1825410748539706,-0.8762664837948374,-0.6631563159699679,-0.8858160260171533,-0.7201972742958327,-0.7383443288345604,-0.8985540386031325,-0.8342030609554062,-0.9018619574843437,-0.7810159988088471,-0.8712596280278102,1.7266997146381944,-0.8286637413028978,-0.7850289356315601,-0.8698905294971628,-0.7692421328447301,-0.8362466658957711,-0.5298878645380131,-0.6715645167109112,-0.9255753657202083,-0.6336755549304889,0.004795803228851978,-0.8294694236865858
SIDM00188,-0.73330519825435,-0.8844145083687842,-0.7272568501332067,-0.7371112765103005,-0.7326263065827623,-0.8901321573161174,-0.4230039989845144,-0.8006179534568413,-0.9471937087146931,-0.8930302079997661,-0.8486273112177177,0.4955803714532566,0.13789590097084467,-0.7410935050233184,-0.6126225162022627,-0.7614868394676317,-0.8350475843091433,0.029287521750105017,0.7199839088724613,-0.8890448596712381,-0.7016115445750462,-0.806834138774556,-0.842169742569724,2.3909546318710406,-0.735686647309182,-0.8971555563584599,-0.901885418865172,-0.5797023573392482,-0.5135696454550891,-0.7574936536774821,-0.706916066121132,-0.8760623650921259,-0.7669344548655633,-0.9334434667635894,-0.7728992840727381,-0.3902197776963246,-0.8493880655329238,-0.8859178322634382,-0.9049639928694598,-0.3471491388177972,-0.7530724819283867,-0.9393255644522857,2.412770791046292,0.7208889688302769,-0.8856198916564256,-0.872886871110172,1.796722833796642,-0.6835019009499524,-0.7161979306981137,0.17495192483468,0.345710094658885,-0.457164963678978,-0.8144451374047568,-0.6607482640081916,-0.7706377126032101,-0.7782227362365512,0.06391193028536754,-0.741974968984527,0.14701828923618515,-0.7556650568651866,-0.6327224988407427,-0.5557605910594623,-0.7060449397481853,-0.5352711990326257,-0.9828480656857007,-0.7971640443842757,-0.8094199624657603,-0.8212064990860577,-0.8116218608143533,-0.7945217241387627,-0.7722840729571092,-0.6762745964480573,-0.8585054590439993,-0.7053059183022895,-1.0388132070141265,-0.36487129521547335,-0.719557796605252,-0.9048829559552656,0.7109500611676746,0.029782749965375794,-0.8318151127754857
SIDM00096,-0.6299600758566932,-0.7661286173183978,-0.6236975380021318,-0.6879314551037892,1.0120988155140505,-0.7984331971754101,-0.8267946789361175,-0.7356697770735634,-0.9552871132345342,-0.9220120083596025,-0.005940701760261626,-0.28448717213539926,-0.7473734043725812,-0.8198547133769423,-0.7483249277227453,-0.7392186452266337,-0.4876655509403234,3.2939969098719746,-0.7780366480299508,-0.8653364085658718,-0.6289163894836576,-0.8178006439875307,-0.8500890037123935,2.4972975275550486,-0.7793810903115277,-0.8323453482616276,-0.7658322662624548,-0.2251023408576975,-0.6717800755263571,-0.7097064743367516,-0.7789767920121208,-0.8734605677657895,-0.7150464971012804,-0.9374611717356887,-0.7975609068213252,-0.565326744327405,-0.8663515076211659,-0.5318302226339237,1.7241488193992296,-0.41326511956895506,-0.8696229320232193,-0.9571829138544664,2.5670505710290956,-0.8206956926724056,-0.7730495084152895,-0.8114798319899497,0.09763372041925292,-0.7580004987801982,-0.770353393192477,-0.8730611774977532,0.3001086111192338,-0.7063516132237392,-0.7558834673894993,-0.8311528894088064,1.2762119182975487,1.8949663415662765,0.28940940231811324,0.487039466631931,-0.01682154271529154,-0.9854798594242271,-0.7248328886153189,0.1670368771538755,-0.7026579887483704,-0.7602156590070811,2.4684161813269663,-0.833203405468989,-0.7684451005648271,-0.7779130194202167,-0.8493351393082497,-0.6765151383701784,-0.9295451728789219,-0.7181228620739025,-0.8669869139361561,-0.8795758834622225,-0.9466453567284895,0.22868535166699128,-0.6506542093594715,-0.9113433990773946,-0.6818062418715309,1.7593675550320755,2.5397950298626166
SIDM00379,-0.7416439097787579,-0.8348147370797567,-0.7976020653260556,-0.8076310580615125,-0.5162023590174551,-0.897879261957765,-0.8252963683082623,-0.880992640657203,-0.7868140551658749,-1.0284731376536915,-0.9274452481810386,0.2818806165926533,-0.7677847389254934,-0.7591650236507024,0.16466163439148387,-0.7558389770508169,-0.89818062617672,-0.39531811683034324,1.076296741069217,-0.8026975792546068,-0.6517768338928926,-0.895144706648849,-0.8868341552716746,2.933336783299907,-0.748305080906382,-0.8967196392905941,-0.8442805655331245,-0.5304820549663817,-0.04074829615660321,-0.8233210292309352,-0.8996016830620212,-1.0055604318195632,-0.6854883367858864,-0.7536524514372682,0.3203503760169844,-0.43109365239977043,-0.8959668041305578,-0.869195209770707,-1.0642087369022333,-0.42085476883844886,-0.746163106393218,-0.9016585484517657,2.786420890204484,2.489554614016629,-0.8755028957428208,-0.7931689582087945,2.135235457863436,-0.6371283118539995,-0.8217638624786432,-0.2890217228771234,1.0333976220457448,-0.6112486267452563,-0.8182771733183533,-0.5501569836546214,-0.04066978422591173,-0.8051461283969632,1.6480985956797924,-0.7668069163779783,0.7965761038541243,-0.4467447287460737,-0.750505437279785,-0.8055755015006263,-0.6634544539273454,-0.9106197200577351,-0.9304968595324352,-0.8883587174237456,-0.771836442087328,-0.809787064081602,-0.8186741964701318,0.5692791422932507,-0.9074118303031643,-0.7876848069598795,-0.8744729689697383,-0.812258601448607,-0.8335533505263747,-0.585515730816472,-0.7757324228384639,-0.9627525689921734,0.5782862352504662,-0.38771373788805413,-0.8353119217675524
SIDM00381,-0.7227616159145376,-0.6692941462049466,-0.7837985247344589,-0.7390974818445905,-0.76905384084125,-0.869751158523909,-0.8223102077560169,-0.8187366774875392,-0.898112582197423,-0.9538465042746039,-0.8179505685538676,-0.41461169486466914,-0.577399488322032,-0.7033861900472612,-0.718650271350009,-0.7580761181796888,-0.8900450128260642,-0.6712693891696477,-0.8574224820103677,-0.34634623438512513,-0.3675212102943523,-0.8648131192849777,-0.9218976806762591,2.454593957681836,-0.720039698396975,-0.7983247002987865,-0.8922907360047606,-0.4724267067080466,2.647170279536072,-0.8382868230655425,1.001417586564603,-0.9682122267470139,-0.8457906136652393,-0.852019865361336,-0.7687451895543291,-0.6770938883566083,-0.9005490920634542,-0.8955049615811792,-0.9761013102660013,-0.47551009563555746,-0.6949911289352899,-1.0113931449858273,2.7773364938567844,2.457472402695842,-0.33869987359041487,-0.8294463364747813,1.155877666226444,-0.6942856152719001,-0.7477063188090777,0.09368393882507134,2.358407964248987,-0.7684920063566818,-0.8266742518135644,1.8204393002878294,-0.5879204950613655,-0.8130519558629312,1.038974147620642,-0.8779598835399499,1.5793222639445526,-0.9643885235944007,-0.5104035159776612,-0.9176941859426629,-0.8311609487927973,-0.8955450000248195,-0.8813087694210021,-0.9421931784010911,-0.8592172673755242,-0.9404031735524933,-0.8704264561877354,-0.8112860163655228,-0.7929643708409743,-0.9040119632484421,-0.8554166521777031,-0.8188944211101293,-0.9451929013520741,-0.08939561258296942,-0.7677970491000474,-0.9827926259617831,1.2796748570677314,-0.1824329603980048,-0.6695421279600644
SIDM00606,-0.5577706088573964,-0.8594576617832461,-0.6537485517387275,-0.7854317158467159,-0.6825294072304487,-0.8282274667575928,-0.9551242928913469,-0.8343466155710815,-0.9467513772701995,-0.9274627293097791,-0.33533809742896775,-0.09450044191475782,-0.37656114212222647,-0.7062528523029129,-0.7182767602105735,-0.7046803233456109,-0.8775903382226545,-0.444607918166059,-0.6635995809848086,-0.8653627517300774,-0.5764010362323649,-0.8107846411973206,-0.8676097620794423,3.0436667759716536,-0.8228922342414345,-0.9046729935572677,-0.9610544371030469,-0.47559702769298073,1.4576846051346581,-0.762248279093935,-0.788456331378534,-0.9555141347534399,-0.7602238279165437,-0.9009612557593545,-0.7607398442179045,-0.5603276427714151,-0.8963330293602999,-0.8964457817351187,-0.9694701575163256,-0.5548185817126643,-0.7371325434196733,-0.9794944287760359,2.244470497561042,2.873274910005744,-0.8607962430905193,-0.8187510617903867,1.9215267118646366,-0.748402310343277,-0.76269687253624,-0.9298429560723945,1.5120541396048575,-0.8273028152716327,-0.7646962432714915,0.3411127999304602,-0.4853939592537956,-0.8125950592622708,1.8639871501735241,-0.6758385702328483,2.24608546956614,-0.8608287874987872,-0.6774365795562521,-0.7312704866587958,-0.6987576458359375,-0.8715377215181945,-0.9638036050568901,-0.8798716525850467,-0.5087794753804619,-0.8420700118779563,-0.8114745476651866,-0.8907154894279203,-0.8715883876510698,1.5258397056009454,-0.8330924953214508,-0.836783884306631,-0.9141548361882387,-0.15026742117193007,-0.7420151262100994,-0.9709661502031725,-0.7118094041809431,0.621058772478893,1.795278461048294
SIDM00541,-0.6122371737495206,-0.9830102428450671,-0.7244791204693736,-0.6712079259115137,-0.8203281204103777,-0.9068021849474556,-0.9275012956066953,-0.8466299579948608,-0.9082913544948079,-0.9991374988575086,-0.8659406395762733,-0.6203543121724492,-0.5263531830482914,-0.6907959437005091,-0.6840888384184574,-0.7621390183302496,-0.910125295064757,1.3294042443745302,-0.9419937479002877,1.319312196739971,-0.26118263948113696,-0.8427806085120791,-0.912514443239358,2.5369148416794145,-0.8672010647413787,-0.6881021913124922,-0.8832128163513813,-0.7043766884684354,-0.7476606420135843,-0.7869990839546783,-0.8477160798696016,-0.9095130470058789,-0.771455770683201,-0.9059643332701364,-0.6753421856921435,-0.6317252697743055,-0.8479519587228984,-0.8841359527865985,-0.87268476659728,-0.41476107471447254,-0.5974896935699079,-0.8928263725170139,1.555147893573091,3.117905151977008,-0.9169269597159577,-0.8351034995695037,1.3671269961262242,-0.6290386734805651,-0.7633640795251618,-0.8155350563747352,2.3657750481685853,-0.7303956418549193,-0.7734701068960309,-0.765102676479068,-0.7148917400367921,-0.7791783781854738,1.8448729754275268,-0.8241280673478582,2.022989857654515,-0.34405119767304376,-0.5933972624771283,-0.9016215441372206,-0.7282992905788894,-0.7543354262375747,-1.0083096490253611,-0.8333305674387002,-0.8149380203194773,-0.8536363307809984,-0.870164019650508,-0.6520566446328145,-0.8471277265916075,-0.7742110776154475,-0.8932388124305712,-0.7594600653162219,-0.9521733391104993,-0.28598402790619626,-0.8270709346244642,-0.9286180269930339,-0.6541708211075524,0.17102884602601676,-0.8987476677814782
SIDM00808,-0.7280123463485307,-0.9451060418352677,-0.7077910022431061,-0.7380504243713802,0.8887036768363806,-0.8253834544963571,-0.507844071650491,-0.831601010090355,-0.9318195867550843,-0.9652574661010549,0.7655086711109098,-0.8267074241460233,-0.8034717933791908,-0.6349214728091601,-0.7408284785985505,0.9832443548545245,-0.8208072206342995,0.9967102434203894,-0.8708547584974178,-0.4977905473427319,-0.27121425218550643,0.14794031148745238,2.2203870295677826,2.6078348255311137,1.2100077619029608,-0.819990663949978,-0.8916483702222222,-0.18355423632188764,0.09082587222327435,2.467254940451611,-0.8181136312405817,-0.3806723597786587,-0.8242994734036586,-0.743758750163011,-0.7562405649460563,-0.5127680977730946,-0.9177641203803842,-0.8170463585479028,2.545013615078617,-0.5420093034986745,-0.678336183770437,-0.8561533602249929,1.9018336318190614,-0.42043188875568704,-0.835586165107962,-0.8330448088931102,1.8519837621005586,-0.7607712972047003,-0.7887748280250194,-0.9274763230461276,2.179967237806689,-0.664306469280582,-0.8698937075173372,0.9480841310669285,-0.753741242202275,1.2332008626705937,-0.9679900134998694,-0.42435953521271047,-0.9665508487027322,-0.8888035430019385,-0.7675374662278669,-0.560496633625548,0.6818869099162101,-0.009156275449742051,-0.293830770702685,-0.759398804696491,1.9128833174307225,-0.7999404713599266,-0.9018241511751846,-0.9027000144460958,-0.8655335754984597,0.08931333456830169,-0.8560730549093495,-0.8798016866177354,-0.8354161216432103,-0.05983648956020404,-0.5625776290068226,-0.9617152801354346,-0.6941446263008131,2.7981687143441714,3.515327206202698
