,GALNT15,GALNTL5,GALNT6,GALNT5,GALNT16,GALNTL6,GALNT13,GCNT3,GALNT10,ST6GALNAC1,GALNT9,GALNT7,GCNT4,GALNT11,GCNT1,GALNT8,GALNT14,B3GNT6,C1GALT1,GALNT18,GALNT12,GALNT2,GALNT3,GALNT1,ST3GAL2,ST3GAL1,B4GALT5,C1GALT1C1
SIDM00023,-0.9173076007282555,-0.8405285406241646,0.16488039045233294,1.3800509060686108,-0.6467436500891235,-0.922314747252871,-0.841264472452287,-0.5309295293761809,-0.8882214209708903,-0.7604671373159464,-0.6955146340728234,1.149199621111324,-0.9295715586904381,0.12432924190484178,-0.6672273576130568,-0.7484054118390808,-0.6634855721329781,-0.7115340788826632,0.0514154405043808,0.7757972151852224,1.1526753265902268,-0.0912912012150606,2.0412273286256393,0.9592070018320623,-0.46467815274073765,-0.5412374832593645,0.15414528000863784,0.8521966318405931
SIDM01198,-0.8530650323589324,-0.6299030308278911,-0.8496703181561579,-0.8620963073822261,-0.6715947043359789,-0.789951239244282,-0.7699984538817053,-0.7555167447662343,-0.4679782668221043,-0.9347027779648917,-0.7769109915666357,0.42437535705197355,-0.7862839824118311,-0.17031387393014258,-0.5720974243709115,-0.739242724645684,0.3532770968467667,-0.4475649134091914,0.4385784339479083,0.07620475741638306,0.053496744746514904,-0.04199523507048816,-0.7347645637834471,1.529743561112716,-0.15063242586330766,-0.3549724994600522,-0.315394601052483,0.5403002022527336
SIDM00441,-0.837741773535077,-0.659344664018946,0.3714593766059602,-0.8230284215290111,-0.6976286016108355,-0.806427843925496,-0.8516918185685347,-0.846589477048161,-0.4161744708921723,-0.8920597549976766,-0.7832247547866726,1.3027406175185576,-0.7699064510270557,-0.1834027129526595,0.32139900881167066,-0.78617683455173,-0.6859250968210131,-0.5626436294428349,-0.17126697237234859,-0.23076196910458605,0.8130681457210749,-0.4952123423121573,-0.7219738407184828,1.9102991772002262,-0.2558119424608005,-0.3197859680778353,0.12605059106373764,0.7466558893275691
SIDM00388,-0.8402469629259076,-0.64662801576096,-0.6562623444177575,-0.7846832229318051,-0.7090154441724156,-0.8901639209304947,-0.7333587775850009,-0.7704370240822812,-0.3876232945701706,-0.9112341900709466,-0.8065053627004212,1.097235281146498,-0.8165505964834336,-0.2189157189553915,0.23442850832493686,-0.710684536849492,-0.6867583531499224,-0.6398393454924418,-0.30177913759636493,-0.3026899534526753,0.8446843067952012,-0.2707535383435258,-0.7569397922453551,1.6704406545451933,-0.3807095983046758,-0.18592086661381554,-0.38514220947173355,0.3308142048625376
SIDM00417,-0.8950756620005336,-0.7197237734782284,-0.4312406972884383,-0.7614614658189226,-0.6047030823460793,-0.8571741195196888,-0.7757524074773369,-0.7217742387184507,-0.3352641950249926,-0.9826210164930033,-0.7422038678881143,-0.8062530434811405,-0.7334757788595722,-0.08306055701167846,-0.7086947419496729,-0.8097903181560449,-0.23859634335833835,-0.6401793132245478,-0.07834633667377067,-0.5230790152793885,-0.5115136282775954,-0.011484098303024508,1.1485171842845958,1.5244579331271864,-0.22538836247081462,0.6631076055427567,-0.42484434347609673,-0.0006682615492940608
SIDM00416,-0.9251331067477149,-0.5488434984805807,-0.6234019236376191,-0.9254155884553537,-0.5355672529188615,-0.8692136929652525,-0.7472530900098402,-0.8672176540360799,-0.6092682768732537,-0.847399016780373,-0.7826264029186523,1.599827561502751,-0.5880811868690661,-0.3361319942499577,-0.20636112381311897,-0.750256645018486,-0.5993680798863635,-0.45555377180259415,0.11083801652849459,-0.31702239302851737,-0.5527255308847543,-0.22244721711020068,-0.5880899298107921,1.4997441218899412,-0.28127239842568647,-0.5376205448381978,-0.15725406320143548,1.050441421960709
SIDM00974,-0.8024077503093728,-0.7390240206411829,-0.750420001778863,-0.6557126941156552,-0.7390137550747421,-0.8718790122313588,-0.584069171536389,-0.8158059347645648,-0.5910008831062589,-0.9089974537636535,-0.8019427942568924,1.3041240420484987,-0.7722492811741897,0.6530179357348914,-0.7407052305619288,-0.7649250717384808,-0.5913630884867743,-0.5966062198052122,0.5540908833817461,0.983929397091582,-9.963139895038272e-05,0.457671588036823,0.6271778264636133,1.6061679070563353,0.06627105564861867,-0.33548285098343533,0.2984400918076693,0.45051779519651963
SIDM00833,-0.9295053606305592,-0.85504644028592,-0.6383291014430964,-0.6255223238068394,-0.7593633997727153,-0.926211085103734,-0.903281541061877,3.054646033703831,-0.29333832279228284,-1.0082474476898964,-0.7552110124548616,1.19123095177579,-0.8272294773108055,0.4088063840420384,-0.40883328045537976,-0.7532314314808383,-0.7763536495137565,-0.6687942625144458,0.34782305754176296,-0.17092769496973123,0.9704296568870759,-0.5201625865579587,2.0434672068010373,0.3032730521546914,-0.46706028979951825,-0.45483956478126203,0.3025259401502531,0.7390554586404645
SIDM00562,-0.7902286045861632,-0.7649753573332807,0.4851099572479674,-0.7818346978663618,-0.6839067676514943,-0.8932492894242533,-0.8176900134464637,-0.6801269886987427,-0.025083721264527608,-0.9096901245090094,-0.6835970854893729,0.86914158007031,-0.8213828630602859,0.6174599509320949,-0.6819505668817356,-0.7493938238730649,-0.6483784645788891,-0.5944503155527041,0.1793272232613066,1.5569937110196064,0.22060549182321354,-0.17720978460800338,1.9781956311725508,1.727513385579167,-0.6519032898905462,-0.023403655969061795,-0.026430845840314153,1.4182057941966555
SIDM01102,-0.8615028610281532,-0.7441785563818784,-0.0009239703032917388,-0.8503333781661421,-0.6377934762179452,-0.8235468966698751,-0.8677104621829754,-0.8686773824929823,-0.5344953866982672,-0.9516239088210823,-0.7693345245491291,1.0731613439806813,-0.8324886648189028,-0.26818578544626553,-0.6235020177537302,-0.8611990227912572,-0.534950736908221,-0.4474843105751039,-0.2283353979620214,-0.26861343747857874,-0.27908674127117966,-0.1296518585742781,-0.774926223918191,1.1336217514789164,0.597647795223124,-0.13206169865168005,-0.24836814073164756,0.5276722481728934
SIDM00418,-0.9096183229592487,-0.7226781485252001,-0.4763751864950415,-0.22536825553101966,-0.6200502782695188,-0.8660001702826795,-0.930543648262368,-0.610234472495129,1.1171880657738988,-0.8611742799093245,-0.5745690901067787,1.557532898375468,-0.8617858098179708,0.6020784660736874,-0.3017741240955812,-0.7285730797351435,-0.7566334395628501,-0.6412168565034817,0.32157149223395703,0.6494076609859523,0.10277927335804228,-0.3053569513567909,-0.7206852665190209,1.3297892179009407,-0.07106733802427471,-0.4339106469776098,-0.13051851115984356,0.9669092503478346
SIDM00841,-0.8651197324541439,-0.7027568834528914,0.24376552317792677,-0.16978080779233232,-0.6790628008141278,-0.8183062584929641,-0.8324215642506411,-0.5960422536552319,-0.8005615118707959,-0.8505567047094933,-0.669526061728175,1.383539211319382,-0.7057988622498594,0.2835951748555982,-0.6727186336843546,-0.7903528660090269,-0.8007044452933882,-0.3881262074796941,0.03638276179983139,1.418456857175708,-0.22642037032436782,-0.5085523734676016,-0.39779016865483996,0.9321512725741439,-0.02018457394107564,-0.5682134617357234,-0.011294748152569437,0.7655746086667389
SIDM00260,-0.829717928044304,-0.6956796046983389,-0.2596053938536295,-0.814306330486171,-0.722759558194362,-0.9140997897513969,-0.87346281445686,-0.7488296077912608,-0.3021155473154247,-0.9118709133102868,-0.7233788918108842,1.2172881928123565,-0.8165411180086042,0.20030072385127756,-0.6488293855690312,-0.7523974888234849,-0.7853257472687643,-0.6643051572390122,1.288497544837237,-0.41697386585989277,0.1743419904556783,-0.3477543882848572,1.9708438772457515,1.294574387799926,-0.6820096801950788,0.883684167815641,0.25492544560912395,0.7593782071484567
SIDM00111,-0.880212165695667,-0.8534818778509723,-0.6491640901825259,0.2562534485683299,-0.6141047448948885,-0.8310455199638505,-0.7775186220573859,-0.8695313625223943,0.42917615735107945,-0.9666942247345434,-0.7742951034460464,1.3637938207435387,-0.8662055583769911,0.49646078211215194,0.4976444159456859,-0.7680333081275582,-0.6819836768018681,-0.6334341402921969,0.5722870712157991,-0.3785360660376521,-0.43607373997611376,-0.09599554740494307,-0.7561781112080774,0.9924154359312928,-0.32958039411556045,0.46998911977128444,0.08636280201326398,0.9585575833761332
SIDM01179,-0.9359729326244535,-0.724840054427796,-0.6853126365110199,-0.741317517423615,-0.5708217552700896,-0.8620214455755458,-0.9648812246150033,-0.21040456035670838,-0.5635826279000923,-0.7909929318990202,-0.6887958299208049,1.7002265057266785,-0.9206567954258511,0.908362904606903,-0.756438045612209,-0.789032444657798,1.3637593358994073,-0.5536118331535552,0.22013782756142564,0.27114796720221507,0.6089991366762713,-0.016720965779102245,-0.828288140945835,1.6832899846197151,-0.3767866286840094,-0.5937947216368138,0.07658779780404297,1.2845664192258264
SIDM00351,-0.812936756855118,-0.7146274484918791,-0.7252437627156839,-0.9001205159495432,-0.7104439191675685,-0.8238749928285094,-0.845869849239899,-0.853023666698326,-0.6163449529856061,-0.9323407073116348,-0.6383369453141524,1.6591606876813398,-0.8513883011671808,0.08512797154690377,-0.6959720719447319,-0.6952046961560152,0.14184392399012766,-0.5441940124834691,-0.13832907038576833,-0.04342961148955048,0.18895355237873956,0.007722464296361557,1.3435995627776307,1.316411448264099,-0.6380324187863647,-0.011592853913810307,-0.01596209097653483,0.4618465040787138
SIDM01205,-0.8256872196601555,-0.6410881958136242,-0.026329103163129787,-0.886252603811547,-0.6609974459020976,-0.8712708252549024,-0.7910142034599452,-0.8458294301290249,-0.163586327424079,-0.8555231745258959,-0.7596432822829584,1.1106735389272013,-0.81983597203096,-0.04816790264636875,0.2772678165042281,-0.6405922496648397,1.1723089499749946,-0.5666263211307895,0.1506446675962497,-0.39528440936468123,-0.3637909360514851,0.4355218875113413,0.7298984276538687,1.2631697578538976,-0.32634410376789763,0.3605083271176924,0.09356144041909403,0.9879114582960232
SIDM01095,-0.9848223118242913,-0.6784085544921441,-0.7452340183360933,-0.9442791571854372,-0.611118748433863,-0.8746650177851875,-0.6343868625231022,-0.8636686199215524,-0.46805035004005546,-0.9027893365902697,-0.7364397693391207,1.4199230817340576,-0.9737420115643638,0.2541193678167676,-0.4642837220084197,-0.7486045729822072,-0.6013153202108775,-0.6021924113060784,0.8525506237138453,0.434511154523664,-0.15745956091318017,-0.2968376444272772,-0.862832381292943,0.9555390356752805,-0.522558741931562,-0.4654702923833918,0.05465174477894141,0.5185095090640139
SIDM01159,-0.8613079387997576,-0.8450464875911304,-0.3094399935240635,-0.7745919399607828,-0.7199652060838512,-0.9424662715815543,-0.8081481531666698,-0.8224751525801575,-0.2705775657362013,-0.8302152867289183,-0.7059489251707146,1.1283367690828858,-0.9096629312440185,0.7166338718239605,0.8326626254754538,-0.7565460618006754,-0.773427520032095,-0.7220506949177201,0.013197696026493408,-0.6405295791364852,0.584604796007179,0.0020128652863073363,-0.827973652035997,1.265215718230178,0.07215236530027837,0.6527279290633173,0.14757179974042076,0.8976136144458209
SIDM01183,-0.8869600437398536,-0.41128183757403797,-0.5761402688102061,-0.9964884969832026,-0.6734270378821635,-0.8910463119979835,-0.08637161671493881,2.4530973375467964,-0.8215992638037384,-0.902657725761921,-0.7716486020288279,1.1338127412480306,-0.9565662281392184,0.6306118372672793,-0.17459011660875887,-0.761714297697972,-0.714716591598203,-0.737402384176603,0.31268398124494534,1.4207511044952241,-0.47032104885924625,-0.3671753675415515,1.077248932994032,1.3829725934646073,-0.7128902551151014,-0.5937421139038362,-0.2072721853878496,1.073434094470249
SIDM00328,-0.8526783335281741,-0.659197946098575,-0.45768399553875416,-0.8370821058526648,-0.6654555899075926,-0.9217820809975203,-0.7958701083155998,-0.7756761998144863,-0.48172312191308003,-0.8492077195127935,-0.7691171767899685,1.3545458464104105,-0.9139685976664205,0.16183056908198887,-0.35156515053823695,-0.8199998941715139,-0.4134757685198905,-0.5636999593661919,0.3704320939630434,0.7531816784329429,0.34583065466891366,0.003923647175437206,1.3659332044375763,1.586501760241277,-0.6021369752164686,0.25937988859457556,0.29888299428257786,0.16971343791670473
SIDM00389,-0.8718429932022012,-0.6892726343997816,-0.7204850640787128,-0.7081607285192726,-0.5978777973807393,-0.8657000237016356,-0.7498213053076115,-0.8166123544486124,-0.8958058620357227,-0.9041314869862753,-0.7338230563735847,0.9375366494677894,-0.677248838926426,-0.2285419626015695,-0.08176306020442595,-0.5863108809291303,-0.6282834424992282,-0.5095001030065083,0.7821003216810591,-0.5145519621937191,-0.285740601034656,-0.6175772513261806,1.703729797378923,1.6083654799137403,-0.35129190471968,-0.49737218157779084,-0.4050384572222105,0.6905143172534852
SIDM00489,-0.8367227272827436,-0.7846616457448532,-0.06986350720232298,-0.8745055729207537,-0.7398225397145439,-0.9091944863896777,-0.8824485949028879,-0.6488665284615384,-0.47813699044154334,-0.8999345058163692,-0.7493281648421184,1.416950025946101,-0.8647794310716653,0.02986112093455432,1.0860243776889584,-0.775006107410029,-0.6690571763636228,-0.627515523938377,-0.5980779298006932,0.7000348779452178,-0.6343026598482395,-0.029215537685659085,2.0114540534722356,1.3269411786051664,-0.47908740921791265,-0.5427692544710183,0.03723637102384039,1.0635874554831533
SIDM00953,-0.8188934109397127,-0.8101574960447493,-0.8518430470814247,-0.8736502079469004,-0.4282217856739089,-0.9194980975326833,-0.49237958663737624,-0.8458912073514336,-1.0178937005809419,-0.9631271124058256,-0.8010509651007615,-0.36771595017818126,-0.9356267393849055,0.3631419725090501,-0.8215834968800646,-0.7079213576254586,1.49101777329707,-0.6126278763149694,-0.2884931903176912,1.4174500168494326,-0.05455297560705723,-0.5231999856335499,-0.8206734157285868,0.7180128433409406,-0.23866566400247177,-0.5579299044404925,0.01859735579465776,0.9797051399804879
SIDM01245,-0.863641207302658,-0.687920440340956,-0.4728741417477525,-0.8176303500195534,-0.712896502154264,-0.8585986227783807,-0.7701763585414464,-0.7134410574042588,-0.4820894037492542,-0.9620524707861055,-0.7467130834183409,1.4469161056079547,-0.7978536321599229,-0.24761418693726217,-0.49989943722356195,-0.870599903283602,-0.6553489288433763,-0.5758002388708326,0.4097439893701781,-0.33937931185759174,-0.5307682769906907,-0.18613586290856854,1.1435214084565795,1.2282060126351215,-0.24647078596665753,-0.1689847244204845,-0.25512537705027905,0.1522558378579783
SIDM00929,-0.12168985422116774,-0.832804364648236,-0.81479514330093,-0.8704442401886711,-0.6504409511572518,-0.9053161975167313,-0.795257944394966,-0.7083791026561846,0.7143734442574571,-0.896741125033634,-0.7740588434979085,0.44835534813378564,-0.8317666390405843,0.2271048611475563,0.2544859321756753,-0.8367112320319028,-0.7621978658979411,-0.6386281187874298,0.6608585340808002,1.3491021833994437,-0.5500119795467189,0.3317639904395953,0.01039969881538618,2.184115807562926,-0.2000370640428876,-0.3245658834558564,-0.24148086850292966,0.8251663264616813
SIDM00732,-0.7738486941376918,-0.8533083453487041,-0.38646436430887476,1.8299746148339269,-0.7502367412819718,-0.8565618679578244,-0.8921171125738421,-0.8027513766210617,-0.4537558502992652,-0.8884887154336052,-0.7012689346693944,0.6543036873268484,-0.8378269417488056,0.30236419092138955,0.5787973078358984,-0.8392997553432044,-0.5001861996436839,-0.6232336097260385,0.5410984921366843,1.133309353015916,-0.5563388550548654,0.06862157077589519,-0.9101613587633587,1.1116497635636402,0.04274943263064459,-0.24973634672755732,-0.03194350930721062,1.2081220067153835
SIDM01047,-0.8576773516606506,-0.7869555622956483,0.28850976753860624,-0.8140563595818112,-0.7152199614327978,-0.8543055881951953,-0.8120134399418908,-0.7132478121162837,-0.42825914099200696,-0.9739701409007162,-0.7687415694625866,1.276254434355025,-0.8459226807975775,0.26266344765994193,-0.06341465093356231,-0.8432176877761439,1.2210285910370104,-0.531446057803855,-0.049142795127724744,-0.4581884574898565,-0.2752849678440737,-0.4572738022287614,1.312729689621047,1.7913918463509513,-0.37174209818003606,0.10407096327393855,0.08559770671497997,-0.022082737962942172
SIDM01229,-0.6986291446512016,-0.742164350938283,-0.5715947360159899,-0.9333750779328038,-0.5582821362365815,-0.8600093647990683,-0.6699118784925434,-0.9081368991974128,-0.9072666264134839,-0.7575814395779953,-0.7449983409830309,0.3205576678553893,-0.8500948636807893,0.18180452902902955,-0.618830860136917,-0.7348392146449051,1.4059692309091223,-0.49209662339471394,-0.28620837197786614,-0.20048613810532506,-0.3958626728469365,-0.05768384379224621,-0.531848276701911,0.43161514978848237,-0.4423401097285845,-0.4093968502067079,-0.01306047357307545,0.22281930813700804
SIDM00540,-0.8556971488414349,-0.8007897684416215,0.24801841149323173,0.6345624895184226,-0.7386572483744636,-0.8802168686295163,-0.8765092917576848,-0.7673300318389984,0.39777621254541035,-0.7817563758741094,-0.8173974843676393,0.6282551252470219,-0.9144323750866566,-0.06671925940898399,0.16666026699992706,-0.9370471393298211,-0.6359968504421685,-0.6545590949228004,0.778198088945663,1.7790749390055132,0.11267329765788589,0.6574455342380597,1.8531834535142655,1.9047669214628742,-0.6373264958626536,-0.20089026066901333,-0.14681678139121399,0.7116999740302671
SIDM00264,-0.8673620982795732,-0.8087615111614602,-0.711407889721465,-0.9041706598584222,-0.688648681245223,-0.8890776121884142,-0.9012266637358374,-0.9066061069679947,-0.5081617200772262,-0.9481738168440571,-0.7468197723065866,1.263466019980906,-0.8732298626076926,0.3272352426992242,-0.805150674667609,-0.7948355037597516,-0.644883081782701,-0.6657957652186749,-0.230875370202956,-0.3705925428207682,0.6427620003005223,-0.20805929883574148,-0.7504394245676751,1.3191908781231922,-0.3144225979866257,-0.622336483980895,-0.20117595685937703,0.5335571771670429
SIDM00842,-0.8265926566837725,-0.7798546084500354,0.13212921799168106,-0.10140900588999928,-0.4664925384271678,-0.6984582169476995,-0.8269418882733673,-0.6959808032652416,-0.7465600227716042,-0.9199662517228545,-0.7170374005858438,0.15513371893925387,-0.8572120259320826,0.0713790701651542,-0.737048584596931,-0.701504680407873,0.3735038060085455,-0.5646378395288324,0.128969671411927,1.9343380641903631,-0.26020460868519507,-0.26381452994851007,-0.6129120937786917,1.3283393006195152,-0.0611105285764578,-0.5249212208563964,-0.07536553013124159,0.39014045704659156
SIDM00923,-0.8468347618374401,-0.7760622206264526,-0.643568706289413,-0.4567704831230556,-0.6953270290756479,-0.8679001313512739,-0.8295002013988542,-0.7973698557949291,-0.29227248856945376,-0.9099037898025588,-0.8344320160158073,1.3299724877761947,-0.8070904628771366,0.24579014622050013,0.7221474029278534,-0.7622044934727448,1.5845059707145752,-0.6392576771371108,0.7432439987572446,1.556504884614492,0.8460514458562944,0.3316336205122986,1.7666922441204966,0.7629169452408648,-0.48428547813046835,-0.4077035602968048,-0.10851664904235013,0.9043067842977208
SIDM00120,-0.867832658038939,-0.6688417632312212,-0.5411721733176011,-0.9091414035629564,-0.6785110454321295,-0.9050016656639331,-0.8417903576126319,0.7179367620486696,-0.049923798898750614,-0.9509378616945539,-0.7935802049534607,0.4697127718037078,-0.8114842795137629,0.23457253018715035,-0.3960775671224022,-0.8416019661213114,1.154548440187544,-0.5843784674200481,0.73621083586208,1.3022312963069937,0.2752407861611063,0.4569766282015675,0.14602920704348746,1.9124484084454625,-0.2321713993057474,-0.5408254398129753,0.004342959479689372,0.6562567027737831
SIDM00900,-0.9565593677056548,-0.7241803823315522,-0.22303940991869622,-0.725956141127765,-0.7381503284156394,-0.8863626877728535,-0.8499533911341983,-0.786424336414294,-0.0343192105968603,-0.9917786326516091,-0.7311171654761421,0.5801450309522963,-0.8623230800735883,-0.12657610262720656,-0.6990071094033864,-0.7336598929766184,1.5601731354310389,-0.48228638260196444,0.14244099238845523,-0.4650041622051446,-0.3195491994812952,-0.23765370390301124,-0.37192818496718727,1.8203017145046452,0.34844431353035515,-0.32497565597208405,-0.08415965525562279,0.5856952328674078
SIDM00962,-0.7211322006500666,-0.7051492227496023,-0.36635370620353297,-0.8593375364139942,-0.6485300698162739,-0.8792323258595561,-0.8592447454582838,-0.8511643026955108,-0.5567802927519296,-0.9586528458335447,-0.7234406563129799,1.3096436303822618,-0.8151631846258435,-0.29739245086687366,-0.6084509041387026,-0.7724910373211368,1.589596966506006,-0.5862153904936755,-0.008021229538004082,-0.4077907450843449,-0.502245567804337,0.5396984550401732,-0.6933455298864639,1.9740608173226157,-0.42084921023202343,0.8034294832476961,-0.41815163547241546,0.33248249626487164
SIDM00889,-0.8171024424569255,-0.6325919963809542,-0.7836979946904473,-0.9110784989016457,-0.5585359657513437,-0.8810688000195388,-0.8137551071104426,-0.849140018679181,-0.045519714694097234,-0.9450563499270804,-0.7699612393872087,0.4637954363825309,-0.904897581994554,0.7401570056332234,-0.7860528881497878,-0.7479756920223388,-0.7639370738175844,-0.5968653726765545,-0.05034531222761653,-0.014415813476533037,0.10640342474198268,0.1361556111740764,-0.7380710452863708,1.7876866083710854,-0.22311858856969272,-0.5906779577260065,0.11328745524439757,0.8598980424357245
SIDM00864,-0.8909133209768368,-0.8081760279400214,-0.4621662311673407,1.5672404313199362,-0.6577135963278777,-0.9540396021658594,-0.8806690651466385,1.1523120195552052,-0.4632184321701817,-0.502293572069226,-0.7085817114238768,0.7640103134839623,-0.9015881331513163,-0.03270106877952062,0.9370192584735264,-0.7546233940413446,1.3674927954772407,-0.6745807308926364,0.6556724659035955,1.3045239906032644,2.1549565215351802,0.5951525079747013,1.8107501116723557,1.4858772656447918,-0.5842132374079428,-0.6496002622539385,0.5769789080985288,0.4546590732260743
SIDM00233,-0.9030357328355558,-0.7325408678893227,0.06998161954212355,-0.7924839823621681,-0.7690295342085738,-0.8809427174771115,-0.8483764770382562,-0.7865466643332036,0.15404611337063306,-0.8764630755483125,-0.7933987432776177,0.7934595406024052,-0.8447876069625773,-0.011383011916740574,-0.6375317182692638,-0.7942113887208283,-0.6513190715359868,-0.632958669268456,0.3314288530292693,-0.3010188470335728,-0.3642697502519849,-0.5650784575752656,1.5590146941878436,1.2205339840016796,-0.1874853303048383,0.751550765154445,-0.12090330230943036,0.5892536276303957
SIDM01233,-0.8763286950416913,-0.8048754266780513,1.172685931775864,0.43771827339093516,-0.6411284921254661,-0.9513647959575051,-0.9011803967114664,0.3113573448508891,-0.49705801600701244,-0.776711326964822,-0.829011052980733,0.6167433543830734,-0.800490580089972,0.6025455398320454,-0.13823943174101244,-0.7278414314916055,-0.8449167692317456,-0.627270027062246,0.40171665842299265,-0.5321687208496853,0.2025625008114375,-0.26307550503179145,1.4600060783825843,1.9323563089757718,-0.15526902170367685,-0.544734881646092,0.050494127527758996,0.8661328180973209
SIDM00964,-0.8446045634249075,-0.7747831619973665,-0.4396165092147879,0.02303681549056181,-0.7735378661868479,-0.9019114610040871,-0.9081427481671936,-0.623654385537247,-0.296309106097526,-0.9158229415063108,-0.8360220832793692,0.7740179210861687,-0.8072103781081625,0.1968036948123824,0.8789114526667906,-0.8191874335005438,-0.23079405417603785,-0.7064651020556303,0.242718059651982,1.4938693232935665,0.4818323542973888,0.2211084951070009,1.7787926863227996,2.0217580156826562,-0.5643362988735124,-0.5076736273011981,0.22289812539380918,0.9307535254341563
SIDM00196,-0.8237041258109217,-0.8162757506378303,-0.7332756694705063,-0.8980091759663726,-0.7421772896381734,-0.9434799266040759,-0.8680285733881504,-0.7166758333138165,-0.5383786714334273,-0.9359426330343368,-0.6803903959284657,0.7843639812696254,-0.8803494524650152,0.5657090689906644,-0.761440830389369,-0.8036291177782814,-0.69207546724856,-0.6597729054696785,-0.05321189768741812,-0.4053331784928632,-0.2153551168739727,0.023681328300232295,-0.79236652976804,1.6291350942665515,-0.21892911513038008,-0.06897939295501408,0.05660878783784831,0.863279103790464
SIDM00287,-0.8494083585686747,-0.7418391897456306,-0.7244146484838608,-0.8412621925531499,-0.6932524885776251,-0.8486493869414348,-0.8985499841238487,-0.771252245787703,-0.5851977305771491,-0.8883451598871376,-0.8072339762892095,0.9167110370912828,-0.8532392156457586,-0.25728000622670055,-0.24743565467708617,-0.7773581769498425,-0.4512972763448338,-0.6401020911455425,0.575351361535435,-0.40383258262673366,0.6190125607288273,0.14589375700487828,-0.6677460066796425,1.9241056303885402,-0.10443152208181176,0.07051732962067847,-0.5122253361201295,0.2877210324622005
SIDM00501,-0.8895293566746744,-0.8160106164291383,0.015749554027458146,-0.4530411326084985,-0.7754459251944099,-0.892400040049798,-0.8132905032276098,-0.32719878719608236,-0.5287382800070469,-0.6635431187309146,-0.7569959934762015,1.3160232869847956,-0.9297411713391409,-0.04403396783351777,0.7366173373354794,-0.8509081725498336,0.6318728336895375,-0.6411277156185085,0.689995442831012,1.420575675836958,0.07823243186929506,0.1696114711924246,1.6685270201637723,1.5431009384375047,-0.7009970404470599,-0.4450219086838985,0.12833417256911422,0.9920080329951922
SIDM01237,-0.9045230117751266,-0.741487234269687,-0.6081407131699782,-0.7557271972764796,-0.736690404782619,-0.8924990142528858,-0.8112657951960554,0.6181937924669976,-0.5476158928669139,-0.8828292802993857,-0.7014393260739713,-0.7639133194623351,-0.930604098325495,-0.2125726491691104,-0.7205547078290019,-0.7145676799897612,-0.5815514971221664,-0.506468154613239,0.8600718509751805,-0.3178868630944331,-0.3903018196716072,0.08534391637388622,-0.6875696340951247,2.0465306664549994,-0.05993489901949573,-0.23804265854128526,-0.04385323663833771,1.0585941742348146
SIDM01228,-0.789146293380566,-0.7768376600839312,0.20072481235746886,-0.7220471980914708,-0.7181698360641144,-0.8945851751089273,-0.5907062505197755,-0.7470557109255097,-0.225083203816907,-0.9060177304551118,-0.7911098755172706,0.9779981797775847,-0.8805509986031348,0.3156540240005014,-0.6315410458078945,-0.7315972422628161,-0.6669768479424603,-0.6059180702678725,-0.0079782261599661,-0.42873257844713647,0.7133495525266126,0.6456859884552718,-0.7143844202422619,1.9101500659705237,-0.2616007444148928,-0.27574631622748835,-0.03300464760912597,1.19574155613118
SIDM00935,-0.8839895135950285,-0.842713699998236,0.18357179606660246,-0.5353738555327577,-0.726817784487491,-0.931576998425364,-0.8366442595112881,0.09929574978209597,-0.054893491093668,-0.6504056143194059,-0.8018001796500622,1.317653620445036,-0.8792803647317214,-0.051416792703620935,-0.019860934804302923,-0.8348192033442375,-0.6762958012888957,-0.6367012867631586,0.6268956185729598,0.6959251881971036,1.5813494985745402,0.6199481672508728,1.9589127854248882,2.1046076773861637,-0.656725865471714,0.14146008920532288,0.3917225133847755,1.4053073132067122
SIDM00954,-0.8009910091903534,-0.7139361946807808,-0.8550204596691758,-0.9804783262922663,-0.7413948107765749,-0.8257681470386768,-0.6005449404580533,-0.7606833642673924,-0.5447824556708487,-0.9935940461026415,-0.799660823322984,0.47464438103912854,-0.897893250300162,0.391135525391858,-0.480266496855774,-0.7514561065363047,0.3944040121573985,-0.5894448343392537,-0.267618848321222,0.8541080937486863,-0.058976719880164355,-0.4299518694212138,1.5372202468315892,1.253159282986745,-0.5997385120368793,-0.43181115363060246,0.000442370868052014,0.6081299280803276
SIDM00951,-0.8581271770605223,-0.838748836599689,0.7695793377016874,-0.8539881519597381,-0.7223708364069032,-0.9037784025616546,-0.8495943744070342,-0.7597833234309745,0.025789650445630932,0.012153992611778576,-0.7894134864200426,1.3602940984166116,-0.8454186522029351,-0.2868142895369411,-0.2553024758707927,-0.7245943728756168,-0.6967984501489523,-0.7178269998945981,0.31736946879728756,-0.35845980226205154,0.48474535146685743,0.6434365547916419,-0.6921458674486932,-0.7214156902752145,-0.13607130197215958,0.46642473880474883,-0.26560091084477766,0.5995168817012722
SIDM00948,-0.7845023675502406,-0.7126826309325407,-0.7496967914486113,-0.8799275268238048,-0.663863728314244,-0.8349152706698565,-0.861622211049859,-0.7768034090753112,-0.5900721699841763,-0.9600012301105337,-0.7391784681144786,0.3461829507397896,-0.9097698247138856,-0.21497879712331508,-0.6286759480157471,-0.7013073257527862,-0.17841041889600326,-0.6394943997208928,0.5704670550804664,0.5928381899100362,0.27151261979703617,0.11241989661384336,-0.018825812406065068,1.694084207160948,-0.49629916703297017,-0.5214129372683767,-0.1631301755574248,0.11765642236740642
