,GCK,CALM2,PPARGC1A,ELK1,CALM1,EIF4E,EIF4EBP1,PRKAG2,FBP1,HK2,HK1,RHEB,BRAF,PDPK1,IKBKB,EXOC7,AKT1,SHC4,AKT2,NRAS,AKT3,PYGB,PYGM,ACACB,INPP5K,PYGL,ACACA,PIK3R5,PDE3B,PHKB,PHKA2,PHKA1,FLOT2,KRAS,SHC3,SOCS1,PRKX,PRKAB2,CALML5,PRKAB1,PRKAA2,PRKAA1,PDE3A,SOCS3,FOXO1,PRKACA,PRKACB,G6PC2,PRKACG,IRS2,CBLC,CALML3,FLOT1,CRK,SH2B2,CRKL,RHOQ,PRKAG1,PRKAR1A,PRKAR2A,PRKAR1B,CALM3,PTPN1,SOS2,RAF1,SHC1,PRKAR2B,TSC2,SORBS1,SLC2A4,MTOR,MKNK1,SOCS2,FASN,PHKG1,BAD,PHKG2,PRKCI,GYS1,GYS2,INPP5D,MAPK9,HK3,MAPK10,MAP2K2,PTPRF,MAP2K1,PRKAG3,RPTOR,PPP1R3C,RAPGEF1,PPP1R3A,RPS6KB1,RPS6KB2,PRKCZ,TSC1,GRB2,PPP1CC,PPP1CA,PPP1CB,MAPK3,PKLR,INSR,SOS1,RPS6,PPP1R3D,MAPK1,HRAS,MAPK8,PCK2,PCK1,GSK3B,CBLB,CBL,EIF4E1B,FBP2,LIPE,MKNK2,EIF4E2,ARAF,TRIP10,PPP1R3B,PIK3R3,SOCS4,PIK3CA,PIK3CB,PIK3CD,SHC2,SREBF1,IRS1,PIK3CG,IRS4,PIK3R1,PIK3R2,CALML6
SIDM00230,-0.8611494460695175,3.2917366410612896,-0.933978085587169,-0.5583028472887361,2.2932676771274982,-0.5987669850676153,2.621584889895423,0.8764929931141792,-0.5400834608016135,0.7710468977224461,-0.12558234748073982,1.0330187037806025,-0.20796469144527735,1.1007860620036216,0.09734513949709782,-0.055036987683637344,-0.3132533982768816,-0.8906813812746349,-0.29163459929403995,0.8757515707511772,-0.23662809765104856,0.15087252166155343,-0.7521657447489035,-0.540411007159199,-0.04280270662299638,-0.8390498797302413,-0.28361439154105295,-0.267063870637114,0.14327607454736255,-0.00423446402824161,0.9362311342890127,-0.03824280109510032,-0.6175710727943563,1.0071214528062724,-0.7551529744826267,-0.737465100360436,0.8510941494156995,0.244674438052321,1.6730587081098574,0.30418684672967566,-0.11286141141979456,-0.5177394993165426,-0.8464819815526058,-0.6855806034711177,-0.5814038258178226,-0.6028940140972724,-0.3017863191538295,-0.8596503463019973,-0.6963910270654887,0.3564487563525799,-0.673390841943698,-0.7902515070709828,1.0010134476453783,0.5444243035791355,-0.6402275134322839,0.3131584544719353,1.288186214588887,1.055036108532415,1.6416935505955732,-0.10463304842537288,-0.4922727332511923,-0.007701489253812545,1.0366241670786094,0.033518213600843616,0.7335489360950773,0.7698110060629365,-0.07285137023438297,-0.40947819778192773,-0.4133790985877011,-0.8304686177682216,-0.3172026838073949,-0.6462742688259907,-0.17598847878264356,0.84904260210635,-0.5066587549952454,0.7280612227333989,0.7435896246986435,1.835824492886572,-0.9231724292761567,-0.86944520205759,-0.7412669419217277,0.4042870738942377,-0.835565930971932,-0.7748871672722385,1.4373179390990038,1.3813225108159382,1.4720299717199141,-0.7347714078370149,-0.7735752489114943,-0.5283024248243596,-0.4913889882138143,-0.9126817877268995,0.4476400527828697,-0.3516333953550223,0.5504452036887895,0.11502460863229563,1.3247395326618563,2.859783713569116,1.9129383178694062,-0.5351763312399522,0.15224365893512695,-0.7775869293521694,0.4376112127684032,1.5051408115284646,3.7170546557582003,-0.5995695398382688,0.5870315769936962,1.3085353565556415,-0.11412641633284107,0.04506506814567668,-0.8137475715516099,1.7443203960177716,-0.6783267629770077,-0.25609699274485104,-0.7811658669593458,-0.8477745023174414,-0.7687861538686429,0.8168530362258446,0.4015871601331938,-0.11518193089072326,-0.3835438805354884,-0.6864944203180128,0.028583949409684128,-0.520304078399949,0.862812515188501,0.14812318887539488,-0.7188093226795532,0.5923708374603697,-0.18259260113521317,-0.7340904358464743,-0.9193424917708479,-0.7302452117228865,0.5675053307092992,-0.2642161373804914,-0.6051259866069799
SIDM01206,-0.7480076512101854,3.244010185388275,0.01743710178810529,-0.6699349374972363,2.592370054891926,-0.699511853336712,2.2241031168921284,0.5653302934156234,-0.6882133400824708,1.521120066664893,1.3941967716287749,0.8923725029786977,-0.15649889513821144,0.6057667903629778,-0.33535866427281635,0.230194483959342,-0.09268541961551095,-0.697130131259607,-0.6419945124384829,1.5946592525801562,0.8295482115811296,0.1917645415213747,-0.7023442954564726,-0.5077244590123565,-0.22199861153550962,1.1501473986396942,0.1293850407040258,-0.8504781998084361,-0.21004915067514232,-0.11231399758905464,0.45319632149146966,-0.8880875488769674,-0.45306405030995095,0.8133244828336098,0.3809983999493021,-0.8251175700858785,0.5508247837018163,0.34341325482701945,-0.8624228883084746,0.24129346461910167,0.6765245796938641,-0.6341225212931503,-0.8995076214474723,-0.7895069600854254,-0.5340105092244704,-0.7108048811646648,0.0514457472633171,-0.8084074476450352,-0.7436882219819726,0.3733611308497986,-0.9129387165135844,-0.8751764423916809,1.315383630344993,0.852677283084835,-0.5714070570785846,0.7134797966451564,2.686565945138591,1.0289554261963407,2.1451851593401754,0.46737860511691004,-0.3362163963893263,0.21718026744423355,1.070780910796537,-0.2631540268975501,1.2589982530634738,1.2788937759912014,0.7423060663364219,-0.4594833004711947,-0.6036485692195146,-0.8209706234481993,-0.11311579992418025,-0.6503741666939341,0.5710012238162879,1.7743662788895647,-0.5151550218430061,0.49448811402152915,0.42994005483545766,1.9141623789180449,-0.7558127960184677,-0.7539687539395921,-0.737712800419165,0.20815917416078963,-0.8439278033833307,0.5234373733880607,1.0542422593398317,1.5417698674620652,1.5117762114527336,-0.7563490845688757,-0.7081479955711869,0.23820091492277654,-0.3989778232700765,-0.9164533814665985,0.7315929666028168,-0.3575975998551391,-0.6788191172086229,-0.09912432209991785,1.6754737440629854,3.153211164101263,1.6594591088157,-0.7263700936583893,0.2105163462422508,-0.7205580803865935,-0.40711574063469846,0.5733207998753499,3.753036812800491,-0.5987222471374298,0.2345810304668718,0.6650498328725815,0.03150666753844796,1.0331222114791458,-0.9390970994454721,1.4240418304770537,-0.42310049701142516,-0.48235458798073566,-0.7736012610134453,-0.6915175863705426,-0.6621818954625989,0.7260323159374982,0.4619613794790487,-0.3058137074129531,-0.5354046017747512,-0.4638924516692129,-0.139865554050919,-0.5801029028569102,0.9300509022489556,-0.02925583262206954,-0.6957482102789257,0.7275802421154819,-0.2475355720502035,-0.25612236575873193,-0.8356226259105425,-0.8321747828985954,-0.5546791079195303,-0.5688146502898506,-0.6653255742749589
SIDM00127,-0.7985469453170568,3.2424984700765833,-0.9463123951537803,-0.7460919135416935,2.7861288052671274,-0.8348945164634098,1.5664111021723441,0.20102133313333825,-0.5825448564167769,0.9516739210565345,1.1892599441356895,0.45927014896754953,-0.11483923450758812,1.1606082493225987,-0.12485433068771447,0.8130259539245116,-0.24711123664400922,-0.9015233037191294,-0.5655689903999302,1.6950242952450139,-0.35319846639706864,-0.25133564663943364,-0.6676544777923732,-0.6331301239614298,0.17200202305059356,2.566523361577571,-0.08141253204269705,-0.847325034132162,-0.3812879447619773,0.4605570734068951,0.4994097316124807,-0.46806892334814515,-0.54832357964137,0.5962799810937346,-0.8385787575654925,-0.6983006579449679,-0.4052756091044466,-0.0723748975339441,-0.745978982423154,0.23602243765911116,-0.569789685231732,-0.0957592233627969,-0.923204173420408,-0.7388491559625954,-0.13230633176781298,-0.639097869102026,-0.11641302947561281,-0.8354366348290223,-0.7254798352049847,0.717115812259932,-0.7991963140799122,-0.7587644644053037,1.3796460677160143,0.8579705634526202,-0.7966253333510371,0.43574283858698915,1.4120583827866366,1.332575557208701,1.8250546291587595,0.030107698449659038,-0.15644386732414536,0.1806867758827111,1.6475195954996376,0.18646724207002083,0.7875167596033621,0.6570751885561904,-0.3901266934289866,-0.27685409585958837,-0.900139539000031,-0.8270814696002226,0.034027642603052646,-0.42093315019624455,-0.9472612229512747,1.178829947916945,-0.6232900919560076,1.3211756958779286,0.7464824694498835,1.9841521467481265,-0.4877969604698589,-0.8148643931907728,-0.730390508587394,0.46104208115616424,-0.8649635507100483,-0.24977584013034565,0.8832437373703044,1.4624820111948995,1.6957789239243986,-0.7781970284553054,-0.7394839897411578,-0.08128411146163332,-0.3085967830927124,-0.9077544677219547,0.7909452755177006,-0.067625575800259,0.812234367839704,-0.050572698610900815,1.7060204397783114,2.6613834131174725,2.2878282597129838,-0.047548897061299056,0.6329698316558621,-0.7008293734239713,-0.77275988464929,0.6057200207985002,3.214689155932773,0.16030007399656773,0.6686048965073842,1.0413718327567707,-0.2657300207646297,0.18127654508936722,-0.9130276825103404,1.7346726336690443,-0.3673685024771898,-0.3841785017164881,-0.8657947171771034,-0.7775760610062756,-0.8768742042446567,0.47264444398682603,0.5990665815520241,-0.24304604704729846,-0.1927163516630513,-0.3735508450951596,-0.4687668480288926,-0.5660312729810278,0.8825709260335238,0.45418272499063983,-0.8123227106808905,-0.8544058957198406,-0.19954348331369348,-0.33125599782198767,-0.8239059152724433,-0.7830855711708344,-0.4231727337366053,-0.4064032953780139,-0.707434409767599
SIDM01042,-0.8752914295187311,3.0916198823073544,-0.558373341612565,-0.6481125538961179,2.862678969374127,-0.6846357231784687,2.3508771776051915,-0.14601612415245077,2.1660572475384305,1.331524229461809,1.8455812226066919,0.36722948531318605,0.3624646272773932,1.1767571344705543,-0.004320263793972835,0.32946559465120856,0.13917221140528652,-0.8077787008320733,-0.4910207082869034,0.5843981549482502,-0.797435012888714,-0.41988148117953583,-0.7714583037333684,-0.4983457794413318,-0.16717606052103792,-0.7991057595604129,-0.2820277381037676,-0.714998066169671,0.20426056814643997,0.5085007107153738,0.6282699896038519,0.24331941946467792,-0.40062656575369143,0.5312776469849317,-0.8468741626588598,-0.7003435340562796,-0.3835365674685457,0.07623678968235574,-0.3738815941358324,0.16547576192892993,0.5103299460863039,0.14757359437801354,-0.8970503944513996,-0.7234861523313044,-0.46880381534640025,-0.6825528980786274,0.12959473259855334,-0.8209757799755528,-0.6718238308296564,-0.6848006317973688,-0.48993085037380457,-0.9266483571389236,1.2127854566678105,0.8715484065570663,-0.3330757890304296,0.6225722151631584,1.3372690045331799,1.6065302779229504,1.5286123649850323,0.379147868457562,-0.5318952662375216,0.21362627623775726,1.1508064434621403,0.3307779632828067,0.6227018678097967,0.7543348479332238,0.979256952113567,-0.5580999745535198,-0.8138190872924288,-0.7957107045034033,0.27693912247047686,-0.44487218303687376,0.9304347689300992,1.8914669007271514,-0.5793402679685155,0.9984783127387209,0.7736645629585752,1.8406103321268767,-0.4854746999056528,-0.8361053199188437,-0.6628766529292847,0.6171908030670245,-0.7703951217256546,-0.25348849549626856,1.1198192065343315,1.5364052809233735,1.8116921119727156,-0.6044821107497577,-0.7280569200836684,-0.49183571358778394,-0.3363472817581096,-0.890001460668908,0.4300838099922576,0.07344704888399485,1.261523761803831,-0.15431641140195315,1.7128857721607718,2.85987263163118,2.424006786397356,-0.37475420404817955,0.6445817250383394,-0.6924499265862203,-0.22115605639517924,0.519834938013926,3.8289385079234766,1.5544970210083282,0.7965956448958228,0.486832804646624,-0.2635835342882741,0.81404191356509,-0.8400867868314733,1.6563460076392178,-0.4690876057241221,-0.49627776711052496,-0.49713969777524475,-0.7585144770503965,-0.6912742476525673,0.8246757405109382,0.44363391005869,-0.22210625006603987,-0.4756757305198194,-0.1921026133947058,-0.04938564364806542,-0.6599886973354427,0.45560174323917313,0.7884059351104703,-0.6260819956041072,-0.8117253058428456,0.4905950148447399,-0.5492188150461459,-0.8851919244419291,-0.8005069007656875,-0.42481459743863903,-0.11863740321318862,-0.6309329280851598
SIDM00491,-0.7734062790698134,3.206970592784649,-0.86374898028897,-0.6921562836319034,2.6252444503943093,-0.7354433394997655,1.9523087556934284,0.704914636504169,-0.6704382556000542,1.2192956148169845,1.5541449929876112,0.5063653175548618,-0.17480699048710777,0.580020344007711,-0.259435245857614,0.3488522423179742,-0.23504778775430252,-0.6481390568945912,-0.5835913799275734,1.742740788101266,-0.22095778350654952,0.3470822427759852,-0.6475822479324458,-0.5946149039768417,-0.08462844925902317,1.7977809316739364,-0.5051849408883934,-0.7328269895551257,-0.46440539045458556,-0.017370506865764832,0.2904895302681081,-0.9249683652981939,-0.6434478941209119,0.21545826304495358,0.45648890269569625,-0.7069559891758795,-0.44150826735917903,0.232266156598006,-0.8720353387275626,0.17379677192767687,-0.3774099372323379,0.027002757996373524,-0.9301712064381844,-0.5684822446265505,-0.373363331951016,-0.7768434211970432,-0.22496512025684526,-0.8024921678999811,-0.7348431063983112,-0.7057051688796113,-0.8714483213091068,-0.6850880254743787,1.1009081241346081,1.0573719819019738,-0.7103001503317018,0.027391101192807167,2.5337243738181847,1.7083846113782242,1.5427694867032022,0.5262052742705815,-0.6744779491236982,0.24568083079224481,1.65381513831398,0.042046156960513933,1.1544192348330038,1.0588816997588206,-0.4994646454046792,-0.5396591744798187,-0.8640663728558504,-0.8696469295857346,-0.02259926201690868,-0.5303053232814172,0.14131312173338006,1.3636366708880407,-0.4456089030306202,0.8951723943389079,0.6195431335577216,1.8984294254360912,-0.7568879926892622,-0.7636802961888469,-0.7786901096856331,0.24068090818555624,-0.7564380782709823,-0.8065879525801026,1.4295855169915967,1.08121876935359,1.9275429952467455,-0.7566861289087408,-0.6391255602251352,1.331492469769166,-0.452966468255838,-0.9204556248682652,0.5009632711814969,-0.5645275924097671,0.328760600778471,-0.03869118393375981,1.467022439648909,2.9616350910606695,1.6611227461703146,-0.582980005937297,0.44751500534926936,-0.6948739195139456,-0.6215912708445125,0.7708329342329676,3.6938910982343245,-0.5099932050479905,0.22514486116436802,0.7314120772575317,0.022559067679245766,0.39599491009228294,-0.9262622634941705,1.448343855973642,-0.35607306464901345,-0.043613769721023765,-0.7366246239258845,-0.8260073422159614,-0.7699500776844104,0.5558469442728269,0.4730539025518203,-0.24429807936941464,0.00681634781517466,-0.0422451275500623,-0.596810042523299,-0.5189159405676277,1.0439193775263462,0.06473440550312469,-0.4854679652535128,-0.7565416859067969,-0.328463697107432,-0.017879961922712306,-0.777672957498721,-0.7650658287351493,-0.17046909154513729,-0.41062243081414673,-0.6295040147158746
SIDM00488,-0.8863301332074683,3.470489178240045,-0.8547177715083132,-0.7563319429418939,2.218024800146302,-0.8708542591669448,1.846694827742081,1.250127697638779,-0.09166129745641301,-0.06340367686145568,0.8941122101742472,0.6840739752372301,-0.09369614654118509,0.7617449183532158,0.09561665551640945,1.1990291003242242,-0.3039233783809717,-0.8867909296556566,-0.5852782852580347,1.4084030800532803,-0.5106880961840888,1.120473902510473,-0.879964493298652,-0.6090984017273341,-0.04007707743168913,1.7345659883203792,0.05670112081469367,-0.7786632579613628,-0.4311611966830097,0.8713501390885833,0.5509571899622292,0.12308051445054233,-0.4682110754443826,0.4820411874370554,-0.5973043984536313,-0.686972761813387,-0.15497224289218473,0.09620695099813469,-0.9655302666696052,0.0743722356050131,0.20305215985175812,-0.15464069849397635,-0.8869569627369589,-0.7108328974318537,-0.4533027122228914,-0.7741321885853689,0.0168188408251355,-0.8258041758937673,-0.7181513655965289,1.798166324994152,-0.5466822607435879,-0.8390472840211048,1.7048023989249748,0.9242460922371276,-0.7195593475405224,0.30018691634311356,1.9457903219145756,1.343500774924651,1.7950994252019423,0.02247896132640121,-0.49619480719746334,0.10616856732389866,1.04354933529283,-0.005325720113677666,0.571696482762849,0.4546146285269813,-0.7861662394291565,-0.47268002573391144,-0.7294549818482812,-0.8837904964624494,-0.13363506804729505,-0.3237221681947461,0.6601733015955082,0.2024099369913913,-0.4480204142879228,1.452335493100272,0.4169677715906921,1.9948240547343663,-0.5510996198116855,-0.8641357686034449,-0.7755494283952511,1.288446707372757,-0.8237212673149549,-0.8187783277530292,0.9843801620330704,1.390318611165856,1.782236466508421,-0.761099446559932,-0.8388759404391888,1.0305478901609202,-0.11428146822867251,-0.8964453435244345,0.6572895560091159,-0.2938519494285225,1.5226018696253996,-0.073088742273841,1.8514632444470438,2.587246271500223,1.9896973051720077,-0.29651527911421977,0.09282286790410667,-0.8204888552483534,-0.5266635269667438,0.942322959312267,3.580118420436337,0.11729697935656071,0.4820004602979059,1.1176110277546127,-0.09738117051410006,0.23555278860970885,-0.9762432774919507,1.6279011858618022,-0.748248845847605,-0.17548971864023463,-0.782260707547298,-0.8119716769477353,-0.7994248712603911,0.6809500184185628,0.6541554107119951,-0.12492220009510194,-0.18271576035124687,-0.12654789271582104,-0.6500796141522823,-0.7377638645259454,0.8654614706639044,0.26032493793035416,-0.578108818095249,0.20814233866483367,-0.3975301761561553,0.2508161527610393,-0.5411388549470525,-0.7774945035537346,-0.21732938434982912,-0.4931749725974415,-0.6990095523339391
SIDM00190,-0.8326338326852339,3.099238059487238,-0.7604864560946968,-0.7060491154923797,2.510494143668956,-0.7740901021109358,2.4738838273712043,0.1409066876413243,-0.7289501288513325,0.6244254972606711,1.4221752338652365,0.7814170324856509,-0.11700105229247662,1.1026297068696895,-0.11897152741031693,0.6279942173185167,-0.322730106906639,0.33879741270042474,-0.5813818334689335,1.3314956328007779,-0.3354725632939156,1.3915600600560005,-0.650165211694898,-0.47605389794313413,-0.027647095435320818,2.663974807713309,-0.10067141569764336,-0.7753277860176346,0.1673029121979432,-0.06229020906411318,0.14287855197204782,0.4422459177580322,-0.3916028682021874,0.6031243428448867,-0.8890565720044712,-0.7376681293471159,-0.41746507090566676,0.6385634976177813,-0.8755795960946303,0.11253302060977377,0.1558063266907928,-0.33265178392520106,-0.8678314012405098,-0.7562705106655611,-0.1443727347477133,-0.6058980318514144,0.02511696293845954,-0.7802224409093542,-0.726029830328749,1.355249269506062,-0.9134012398280666,-0.7345430744703295,1.5413066830733344,0.795103995379484,-0.6419891679887202,0.30255358410649535,3.0341673772419298,1.4789272179685777,2.6970711898234336,0.7353895458404287,-0.6727182499683179,-0.01374123255753114,1.1871585769171384,0.1140198569187256,0.7765250022221992,1.7064476790971137,-0.48603963078971163,-0.31282978433746106,-0.5089751283487736,-0.8435748664818705,0.29956818258440776,-0.17753603428214634,0.19866864085547015,1.6161488053334863,-0.4546636676445414,0.5473670435695316,0.5799674238533042,1.3348906805126177,-0.30877586994689193,-0.9057423944863751,-0.7330743935793469,0.3419562873779425,-0.8070829590498215,-0.7929268042647137,1.6339172136441296,0.36529748865302913,1.4034432880542016,-0.7301228990942329,-0.6138274992815842,1.6755770613808538,-0.35782924031423635,-0.9146617522900214,1.015569084954501,-0.07666332815459848,-0.02981550904168007,-0.04948983822348803,2.079472960540841,2.676901818372172,2.031761658860597,-0.5099410446034282,0.3483819726498412,-0.7877536788210614,-0.3444056946004994,0.5100667838340096,3.468526649202324,-0.40625930203075267,0.9807506523883774,1.0868751514066326,-0.5253875794096442,1.021676929697629,-0.8930435960099404,1.6104324717169607,-0.44053061611563077,-0.6727364007174402,-0.6587274776031891,-0.8659871291315653,-0.7457482817021889,1.028919802367315,0.7048498168940157,-0.09834045231922851,-0.29932728561723787,-0.3130627275430906,-0.669385007481971,-0.5364100932979152,0.5616218255030668,0.028936473235390416,-0.4851739358602602,-0.5133808501417115,0.151542957863007,-0.22696900227717,-0.930001613614275,-0.7767787034231691,-0.10828747764253745,-0.32374147839026507,-0.644986694086553
SIDM00542,-0.9159196171706248,3.2015099902379816,-0.8567594677870749,-0.6438312279090564,2.698626023345956,-0.761988490871933,2.2376516528788217,0.6393863792955551,-0.746166141890022,0.8843672829281158,1.1738213942572895,1.1405871150029114,-0.07252475573644644,0.9741494359421253,-0.3977315802024181,0.24863616884427225,-0.10633469516733833,-0.6748421649778427,-0.6551930980253847,1.7310801038869212,-0.1752335887691768,0.6042309879160471,-0.736928887563142,-0.6508454269486802,-0.1898621179245789,1.5067427311815011,-0.1902399044363848,-0.7693542245551871,-0.24014374493221516,0.3593176303455937,0.44925457861052004,-0.6513112799470808,-0.5806963890467819,0.6432701170373337,-0.7931614720517663,-0.5228113252129513,-0.1949650585702823,0.3298672195453002,-0.8586045281271796,-0.11570358681791106,-0.739437866674759,-0.35253250956616033,-0.7193242349650586,-0.7856725707934524,-0.4784273599753488,-0.6151565000675323,0.03462023854507711,-0.870338955738694,-0.7734649772699383,0.36274609366746774,-0.8389191837464456,-0.7799326821437053,1.5631708245043434,1.1223209487292978,-0.7673404778463228,0.18521524882261628,2.987606573794399,1.3295819485519502,1.6521815750086828,0.49756052820380176,-0.6167731657048117,0.21359159306314088,1.2753444581514106,-0.14607230389529563,0.7861025962652134,1.3764196414086496,-0.13613661345933825,-0.5048557233088518,-0.7976437020488784,-0.8817988854622069,-0.06584303475968525,-0.5167847542253762,0.8349139769537139,0.6829661002341318,-0.5121684227238326,1.0041346270759997,0.3543602026404787,1.595614956425804,-0.5135867390189962,-0.7869017658677787,-0.6720312880808836,0.43255067517244866,-0.8520782383575886,-0.4857131176799492,1.2216057309602308,0.7499523028501303,1.6310897992785511,-0.7569870718795182,-0.7820784007653108,0.38009533876237916,-0.4613629461572417,-0.9091583763412564,0.3191970556129426,-0.38849962063693255,-0.49898213321602974,-0.14024080301931846,1.5767169842984108,2.627527659326369,2.019684393949918,-0.37930578554748906,0.18371572712100578,-0.8580355953505444,-0.44054359482023064,0.6736548657560941,3.4169246543525564,-0.10923174763783029,0.6206650159980618,1.3653060648021171,-0.3482747502375094,0.8933317123566255,-0.9438192117844225,1.4688766032777913,-0.302073017209823,-0.3248380405959719,-0.6480647623823355,-0.8408545894505217,-0.6905338229231842,0.8388160470872448,0.8409032676669962,-0.08773803529926318,-0.15187783172111555,-0.038807018294519116,-0.47916664748442167,-0.683746226730604,0.8377568459308442,-0.41340841206264684,-0.5818128882074195,0.7722825961030756,-0.37303345424866113,0.30292370190402035,-0.8415506655507762,-0.7520040785283868,-0.16188207191009826,-0.28994323938538624,-0.7801870803965328
SIDM00198,-0.8799763256932369,3.080469044881008,-0.8276864662581186,-0.5875902231387005,2.8718698391962763,-0.7778022080924277,2.223088917378264,0.7751333027408921,-0.5036209293465308,0.05208159030987444,0.2788233489064454,0.6855778044188319,0.039156656888067624,0.5862653405096456,-0.10737279748285686,0.23741596827109981,-0.31764679442794175,-0.9013792225021263,-0.5909569664042199,1.708926047582216,-0.8639943819115006,-0.16765722578511158,-0.7676347948389954,-0.11730108192534018,0.552893283071533,0.64825945257937,-0.3897629583211261,-0.8102179126131276,0.7472259563425182,-0.03475216456316547,0.1506011262372134,-0.8893698116203648,-0.4680847539994717,0.48786995004356626,-0.8937234483417789,-0.7637623291337367,0.09756614734330002,-0.050524036992438896,-0.8737437805128165,0.14091716327103718,-0.8314859110918393,-0.5594891100074831,-0.9224655503311674,-0.6620323606911166,0.1852927536824327,-0.7318076900921155,0.17380816667826704,-0.7918734504866141,-0.7843917694330196,2.164194815075415,-1.0468103065853958,-0.7690671120256031,0.9704501711656808,1.4281776278503513,-0.48532152029814807,0.3371481389760343,2.281939637703816,1.4297138271216963,1.5870454970396273,0.4219917601967742,-0.6615921057175527,0.11516365845179946,1.2875176373914687,0.10273017734695258,1.1018394019936755,1.1910306064071947,0.18670842996240397,-0.4771184211480223,-0.8487113951698826,-0.8363640174230673,-4.0538419037558356e-06,-0.5628778094054453,-0.5392658951519181,1.264612262579343,-0.4954853639589753,0.7343418548416366,0.3526554083121692,1.7903830060713846,-0.6817636796876475,-0.7935610484107419,-0.7243239305571381,0.43457741892756335,-0.7623065231837028,-0.24365172007347674,1.3087395404400954,0.9436668935787644,1.3324521440790584,-0.6581179737050656,-0.7874255827615457,-0.6034052300603416,-0.010817760857175394,-0.9511792085297212,0.494180036634224,-0.49519619845501134,-0.5861265067187369,0.24737287651070816,1.7603217498640733,2.8493629330998145,2.1095784865938088,-0.43688963158399546,0.26347629437325776,-0.8511644254682537,0.34815276032658726,0.8180187630829732,3.829601723623537,-0.3125516229018126,0.5248552451265873,1.4953879268809633,-0.3109768172542262,-0.23661301850328417,-0.8715953957324778,1.380300694284531,-0.5803749683188931,-0.07555054491346727,-0.6929537166013151,-0.7350596148847424,-0.694106001107179,0.5409591553866191,0.5051856126462196,-0.01957379058717754,-0.22196760179566444,0.5885778259527663,-0.20242202668359607,-0.44492745431656433,0.8749082451192793,-0.18098592124991247,-0.4606680559665196,-0.028434842986324052,-0.14440829459975504,0.4208572395785863,-0.5669068424249666,-0.7047738903205373,0.7767865728268968,-0.3374303607286156,-0.7141474589006009
SIDM00269,-0.8561835104364961,3.1609682818631364,-0.7457081548518507,-0.507086912536744,2.472535005538401,-0.7931766151850499,2.53252789148667,0.2243761655421917,-0.6670927827028733,0.7538290744233338,0.7379046055486728,0.39814629019209063,0.4732000039823284,0.9557239237744387,-0.2543614405610406,0.5064202751937454,-0.3177963338756084,-0.8642893498329252,-0.5145842173295931,1.297928893318441,-0.9599352955873347,0.307701866930969,-0.9135950330455594,-0.11287903398653848,-0.03233357138223424,1.1046488722562389,-0.13158530549383213,-0.7317343593854837,-0.1887522342572705,0.13028191094560881,1.467397141553936,-0.8261497358541819,-0.3859952897499975,1.0130244937851007,-0.9656712450611389,-0.6643293354788193,-0.1383159593193578,0.11561432466433921,-0.9709679394410365,0.30427331382162465,-0.8701056810724332,-0.19035672210226953,-0.9472129764860433,-0.7661018067896945,-0.28436256092176565,-0.6800200688243978,0.06720624500482489,-0.87363807801694,-0.8212985961431625,1.9767736120959218,-0.8209567637488052,-0.8733048471730003,1.1905292730031503,1.548013236914277,-0.7366675217877495,0.28074513217624314,2.5868425311753467,1.77560789746612,1.5113429472110054,0.29406143359200476,-0.5299588390104012,-0.026887943972560606,1.1912862724125641,-0.12682349949791,1.0543667785765778,1.4187107674154995,0.6379047273773827,-0.18764957860427964,-0.8742249418890702,-0.7808985512666065,0.029275232575890122,-0.5734375998611929,0.6302695989174503,0.7821134108112615,-0.6885112496456309,0.6292020902719597,0.23670354688191592,1.787567127805184,-0.5085972303488417,-0.9705874861821494,-0.7708981652979484,0.3047198457371047,-0.7439835070344609,0.2506355056722889,1.4536251075242212,0.8383245143399181,1.392397261132578,-0.8231788406501138,-0.8120826794642891,0.3038145434004256,-0.49184192780872055,-0.9511035657871709,0.4573927715916968,-0.47012769703486734,-0.6189533852574806,-0.044932709511532665,1.509460826500699,2.9187282651591406,1.8040082031234899,-0.2888603745282144,0.1718686875466845,-0.803174244913124,-0.005392446701912116,1.045630069190412,3.813847166424641,-0.30001941918763947,0.7571712692532542,0.1458757139841523,-0.15068959881520036,1.0175999591864278,-0.5491157907851616,1.24902328887164,-0.4954612092765334,-0.0992038676026828,-0.8057671643618385,-0.7526035016568176,-0.7287606626490575,0.8587973396570037,0.17132474816870347,0.08326478250473257,-0.03701534348784296,-0.2585760113275332,-0.30188807701777964,-0.6065589837498405,0.7688257120556983,-0.2310535783886827,-0.7141422071150465,1.3055938981728297,0.2995742171899782,0.5584002945859429,-0.7189129027217691,-0.9129222422320447,-0.2252594342053656,-0.3120480042785531,-0.5814402260681236
