,GP1BA,COL6A2,COL6A3,COL5A2,COL6A1,LAMA1,VWF,HSPG2,TNN,FN1,ITGA9,GP9,COMP,CD36,CHAD,GP5,THBS4,ITGA4,ITGA3,ITGA2B,ITGA7,ITGA5,COL5A1,COL4A6,ITGA11,SV2C,COL2A1,COL3A1,COL4A1,AGRN,COL4A2,COL4A4,ITGB4,RELN,ITGB5,ITGB6,ITGB7,LAMC2,ITGAV,ITGB1,LAMB2,SPP1,LAMB3,LAMC1,COL1A1,LAMA4,LAMA5,LAMB1,COL1A2,ITGA10,GP6,ITGA8,LAMB4,TNR,CD47,SV2A,CD44,DAG1,LAMA3,SDC3,ITGB8,ITGA6,ITGA2,ITGA1,SV2B,TNC,COL11A1,LAMC3,COL11A2,HMMR,SDC2,SDC4,COL5A3,THBS3,COL6A6,THBS2,SDC1,THBS1
SIDM00289,-0.7296176863448078,-0.6869455895404754,-0.7669212319602974,-0.7293556828255631,-0.6666630691420076,-0.7839553648082388,-0.7907511365634314,-0.4728917573955087,-0.9516562719779155,-0.8193286449537226,-0.826680567936531,-0.6172740682189833,-0.8382869339066171,-0.9366199482671813,-0.9103370178956011,-0.8872222842002522,-0.7188564063418664,0.26124893052547093,-0.8092824367570896,-0.7815325741110839,-0.8186913165118649,-0.4260425261878069,1.0853492508247766,-0.8177873188364309,-0.7095907810381499,-0.7462188786144468,-0.932799941167716,-0.8829822608347386,-0.7822436039098604,-0.6302212413069476,-0.7713825892374983,-0.3170282670371639,-0.803275432555556,-0.8435546180425694,-0.13125773727208553,-0.862707350233304,-0.7277741807265491,-0.7683732426059198,-0.9241694053410467,0.5487066066961328,-0.744494443586253,-0.8314678694477665,-0.5385738254666824,1.1550350614432217,-0.8520062835380746,-0.8487285157200248,-0.49937777061038274,-0.7649432396306298,-0.7756434861370499,-0.8568036006696577,-1.0273738428089827,2.23897254644954,-0.728970323360155,-0.7865850599403859,2.3068326351417525,-0.3334380965801049,0.33968225838559757,-0.38376203354127403,0.9437036483189065,-0.7150559720488733,-0.8561126165087852,-0.8152057263053334,-0.9696862197966682,-0.856215859984664,-0.6268731903793194,-0.7974824586252525,-0.8908699847195407,-0.6942114327045448,-0.7244167586452492,2.2392295500903936,-0.6472038200861986,-0.7466721693496509,-0.6970767538026321,-0.47204530937046746,-0.7846550912105432,-0.997191592133215,0.30500251107525495,-0.5612023729015961
SIDM00064,-0.5229690166860819,-0.3010350458964367,-0.7524564821405648,0.9638014263266056,0.12529030602758343,1.1951027146173525,-0.7591719133092819,-0.09363888671370164,-0.9608585144760968,0.06239107794026424,-0.8371265717748045,-0.9111762207536256,-0.6061534117417116,-0.9587246128363605,-0.8409446315634533,-0.9591189473757273,-0.7907057951140679,-0.8123868450934638,0.05144572653878486,-0.640144997440405,-0.61987829966219,-0.35731120224850654,-0.3007000656688943,-0.7817293958777983,-0.6933931212366897,-0.684821374981526,-0.9271158832813117,1.057980263334894,0.32321097476900873,-0.5056251788724361,-0.5620951378722111,-0.7371200545497943,-0.7910458133059772,-0.8987917004405029,1.920010864452802,-0.8981451029365308,-0.8215090350407098,-0.8094232962117324,0.2909734764492209,2.228471921462843,1.0363012620744818,1.5810818702448302,-0.5164721245781957,1.4819570884947149,-0.8436611089449306,-0.843493677336175,-0.26900721129975813,0.3109062637700639,1.8852108470205633,-0.8745924076588245,-0.948131505979691,-0.9160389536059848,-0.7391624917788964,-0.8705395877466555,1.2106428964269982,-0.950200381848636,1.8187354642534523,0.12326821133568724,1.133068943278824,-0.6573752882108128,-0.7578249149300395,0.022300505463269126,-0.23978710764142444,-0.5717461938849667,-0.7275155802608526,-0.09729597418097374,0.8599981092186525,-0.651213092418452,-0.5904951243078835,2.193669558278942,1.4033693457576326,1.4533801137222038,-0.7302911513363072,-0.004090811254837744,-0.7459431762174895,-0.6511441233390678,-0.2872108292063778,0.20702564387803268
SIDM01097,-0.6478497168489542,-0.6270694071328458,-0.7509150293783919,1.037224014948286,-0.3172501505685945,-0.7840767996832321,-0.7583044437189989,-0.5067357757619936,-0.9389277916228231,2.704766249940454,-0.7499809578748572,-0.8228681032331694,-0.7821969925796022,-0.865837452275752,-0.8037533061029793,-0.9074319186109755,0.1222712548071729,-0.4098312370174061,-0.686249853683289,-0.7021292977387787,1.703755447546387,-0.607578390852807,-0.531568743987149,-0.8516111871512818,-0.8416148716932654,-0.8298113668751342,-0.9893764193675012,-0.8125431157533972,-0.26279604686938723,-0.3468609377130453,-0.23867705550193255,-0.7070993731538345,-0.774420394229472,-0.8635516446159094,0.8753747179021568,-0.910225930727689,-0.7229024117740673,-0.797599827475963,-0.4008950879971762,1.5773442424355777,0.2260714812373425,-0.8239826417854387,-0.02981498408947169,0.5994457001130655,-0.8844904286701882,-0.8150548801879691,-0.5101018633907485,0.6967129042759531,-0.8207763243203862,-0.9197465804278953,-0.948234843329721,-0.7209206015499569,-0.6733708569597399,-0.7496223169083047,1.611189209328475,-0.37901214542542194,-0.7873274713341439,-0.2632371692364289,-0.46711875313010986,-0.5765906348501132,-0.8522117632265942,-0.9256486818631809,-0.6271695376317595,-0.7014773000179971,-0.673413827580028,1.524580449758011,-0.9248585359341213,-0.5887070887015886,-0.7956898748216517,1.4237574062163494,1.379711705984246,0.4461151728239059,-0.810334872575046,-0.3697543365565367,-0.7449097821470964,-0.8903853667533135,-0.6631388937104512,-0.7126145932408564
SIDM00350,-0.5928639331335269,-0.7112759209241133,-0.7651789580528131,-0.7046773289434357,-0.4209816045825312,-0.8400051617590993,-0.713779555269297,-0.12930591805440178,-0.9812405722062127,-0.1423553907457822,-0.869885950775928,-0.8317721416932156,-0.6050904102869633,-0.8681867246040669,-0.8495400020062538,-0.9539627932969849,-0.5160533956690065,-0.8524598810303866,0.07787813301081213,-0.7517741165859119,-0.7595791797355127,-0.7268028126715189,0.47228707958023247,-0.23886976398766488,-0.6089418822347448,-0.8710194031130665,-1.002204698510226,-0.6786014472063848,1.0141814001121947,-0.40200700856401383,1.2095479091817731,-0.8013713594419808,-0.07221699537128556,-0.8683653974355106,1.322449716585002,0.21767208708453223,-0.6537388921439601,1.1788854181140342,-0.09650695234309567,1.8050855607110052,0.2811097534479821,-0.8657300156645265,1.804253203408515,1.5838136746477767,-0.8738164718856508,-0.8935603755658806,0.2985985179515521,-0.31777600337609396,-0.7502840875330464,-0.9334411597631584,-0.9373248695955473,-0.8234030073105388,-0.7222632120632505,-0.8788379271832919,1.7448445765976721,-0.800319292354396,1.8053436351896441,0.002967868063004861,2.202802413524037,-0.6777981098689883,-0.396291857696727,2.359626907919873,2.0155735536992863,-0.8962880922708446,-0.6924858183174387,0.5556480022185376,-0.9224456384894445,-0.6611730764622696,-0.773660574862532,1.8851191906101308,-0.6878031879629083,1.8004628162494323,-0.6869799821271766,-0.5056030538853323,-0.854373631888442,-1.037370366408607,1.633668240724229,1.8859712876871655
SIDM01163,-0.5233207009927785,-0.748299848846147,-0.7166059411273765,-0.7829297404481768,-0.01546435002688595,-0.752584545674147,-0.6822900433839402,-0.06878844219330116,-0.8853435390341476,2.0025508351415637,-0.9183023799546582,-0.8172275396752764,-0.645126963067837,-1.0127462458345717,-0.7946409481692843,-0.9386923189240911,-0.2185970068320801,-0.852834603895839,-0.05262926121136715,-0.6118654520243859,-0.44924766202502836,-0.6674084528208162,1.5237950760458525,-0.800183785160939,-0.6978395375976875,-0.8514128098294276,-0.9269769121960708,-0.9291878739567808,-0.7025365213232188,-0.5483159454046977,-0.6866718821327303,-0.8628678087210836,-0.5850359160489729,-0.9017909593351278,2.79123967010854,-0.9801360954314169,-0.6654030073506401,-0.8223523907502588,-0.5787671796761592,2.0037507473104976,1.084273956633309,-0.8623040347709581,0.8168716107175338,1.9191758654010511,-0.6550603569856991,-0.8736214709690804,-0.25330467647732424,0.11761976313911451,-0.7863751919515655,0.024290792927221697,-0.8295584475038932,-0.7391686245116179,-0.7375786667695933,-0.9650017178637692,1.1020170187405158,-0.6447641292848405,2.1344256181023815,-0.1222028067003361,0.18531398468258614,-0.6956026918590343,-0.7600102356492802,0.5864016769425352,1.5662392079154364,0.29964381131380646,-0.7401467310225344,0.9104633117143109,-0.9704476751976706,-0.7092189264043419,-0.6897783139940218,1.7083966449098593,0.833615160199231,1.6922876573944394,-0.8174743445440006,-0.08901206290489744,-0.7985553342458772,1.9524922169146164,0.9674121805581751,0.03542203410693657
SIDM00375,-0.7099607335274764,-0.33634059974886793,-0.8262289423347152,0.5476002606928229,0.16289939147792903,2.3622751815570253,-0.5032632545057744,0.5396816723457908,-0.9442493022228495,2.571956586294142,-0.8902824179215533,-0.9650426806471385,-0.6945840664608277,-0.2677921074246128,-0.9119227356336296,-0.9285955344969685,-0.7453285853698034,-0.6630407017376032,-0.7895069656358153,-0.8180020832411014,-0.7997849800082705,-0.7033802910566566,-0.7208523059758103,0.9117732354487637,-0.7488229266678793,-0.9401047485066437,0.06461851833727392,0.26653252997797494,1.492430393121526,-0.45833833968446913,1.628206020621477,-0.8438851022197534,-0.2632170748389739,-0.8044799921198176,1.4544851124673617,0.5998905644683387,-0.5990692524074447,1.4697439689471443,0.505350188085026,1.4353592761768192,0.6052996345124562,2.9457036446582885,1.4458215119774236,1.7172354556561245,-0.9090961957073731,-0.8716476662917506,0.10270125713410326,0.04110021511186944,-0.7939633441283022,-0.8833087406919307,-0.920100880817281,-0.8602435901516856,-0.7265160686184021,-0.8902327172873519,1.7919526219969757,-0.7554716018515996,1.762796333335539,0.2514873296284188,0.7418740011035332,-0.7397170961378824,0.43889531456628494,1.9436884392214324,1.250804354457319,-0.8876530148350072,-0.8848242407206152,0.7519677797546164,-0.6740568403356924,-0.8123507558906358,-0.8199068519507363,1.8251238013545052,-0.6230432545197164,2.5304835806640025,-0.7850202308144258,-0.347426682722728,-0.7400800782910628,-0.9839907743082065,1.7481369996321476,-0.8214661857396344
SIDM00600,-0.7268493365218969,-0.2395281747008318,-0.8398563869791522,-0.7190159716867246,0.25637520966020383,-0.8550878411099679,-0.7438791117804275,-0.08539179212998656,-0.8189624047891247,-0.8950353403445311,-0.8995136947516035,-0.8767474759008681,-0.5142719553191987,-0.9216806487157347,-0.894469190236155,-1.045490094371622,-0.7685376315775415,-0.8189830295238544,-0.07023052878030825,-0.7387079615238616,-0.7098973559548097,-0.49679806384938213,-0.5956820064035575,-0.8324828923452229,-0.6934094617339411,-0.8609298969606776,-1.062143193241678,-0.902685375636895,-0.02021341178797857,-0.3351046667146169,0.2762238760591691,-0.8696259069510658,-0.7295083971223767,-0.7589516551315965,1.9899835441093652,-0.9595761923845665,-0.5684913797665709,-0.4264398144073574,-0.5497800005846281,2.2588103383828675,0.4581604774706351,-0.5860233490562811,2.341205075691555,1.845415876203241,-0.8953484499529247,-0.8110060542140287,-0.6755676846172307,-0.15388087621891744,-0.7720335890164092,-0.6584038334166951,-0.918383432524815,-0.7205409845936928,-0.669271067626979,-0.905774236201364,1.291069920634292,-0.5928933876014062,1.8561522698598891,-0.16731596172194577,1.2903174554637447,-0.5210845898744328,-0.8609712999074595,1.5175826352811335,1.1283516259397492,-0.918616378912708,-0.49631893385672654,2.109398709211632,-0.8890662285712092,-0.74048205636072,-0.6582704379778826,1.8148973554578554,-0.6661109334368488,1.5850552553222885,-0.7194178473536126,0.290372744945517,-0.7807336057061245,-0.8815076656515514,0.8652965691433199,-0.7556291374484564
SIDM00367,-0.7116724913020746,-0.6059776803842477,-0.805037042599187,-0.7653987359777028,0.2263643034789063,-0.7411085041814536,-0.7572163916094453,-0.027159051226308357,-0.8503933344427833,0.13587335615703372,-0.896990692951317,-0.7954353728688047,-0.6121629402630839,-0.932205847093055,-0.9333720094254837,-0.9981599520245006,-0.4786963283533879,-0.7303973764614521,-0.7319586852178804,-0.7002351945633098,-0.2401816313867763,-0.7123032342397457,0.34263670415943037,-0.7936537566190028,-0.7383427547407845,-0.7785427601333921,0.02461495782881767,-0.8690611958012356,0.6244504469845122,-0.5398170643052574,1.3878670306941194,-0.7824115349401907,-0.8204065485089134,-0.8823081714865936,1.099911919465872,-0.9092180553216453,-0.6071800445633572,-0.7954199195240927,-0.35022961221418014,1.1505523757178409,0.3513657777610753,-0.9357997790133558,-0.657067378740171,1.0039895377857488,-0.7725243049919401,-0.8024475667797338,-0.4377706766215252,0.31048250095523705,-0.45985170695237626,-0.9084169881971885,-0.9937564372158332,-0.8270360058015689,-0.7761985076865096,-0.851018786451442,0.4195659450292298,-0.44240860076401367,-0.7439740714993885,-0.010723230165282649,-0.804396092092847,-0.6304710511964404,-0.7809418375418637,-0.1512695537680704,-0.7470032282285384,-0.9143104031958647,-0.7984737097111512,-0.7930702896827363,-0.8848369218060177,-0.3163576152621652,-0.706079235080256,1.87434627942477,-0.45091592035660966,0.21442220716983976,-0.850576190387621,-0.09519870990758533,-0.7767201772513148,-0.9313627259490641,0.14120369127801116,-0.5866233131582144
SIDM00632,-0.4190808944858239,-0.6730064071497969,-0.8814404983682304,-0.7695599035195736,-0.5629572824115235,-0.670157945745496,-0.7513406245647121,-0.4991253663261343,-0.7427492981749299,-0.7715817592286657,-0.7473178840743968,-0.8166463555275247,-0.727434771788174,-0.9107392268174495,-0.8523265798784072,-0.9771045916415579,-0.31125965590795546,-0.3517021707877652,-0.7356614106585028,-0.797825689295028,-0.7859091058654027,-0.6443400176691617,-0.6453702019462364,-0.8049879805337051,-0.681176043285622,-0.6928309638420466,-0.8293212880464688,-0.8811042485968829,-0.5345846528106766,-0.550855753255307,-0.5692748543992755,-0.7394727368839031,-0.7763066778770941,-0.8002901913195434,0.05295447209083065,-0.9300860904986452,0.8006024100276922,-0.7709719230932379,-0.6564436310768132,0.8496907962629037,-0.39688822950603253,-0.8515830352010099,-0.40072045660448685,1.4925265422254852,-0.8340480795813046,-0.771100093690525,-0.5746693420055335,-0.8968977328530282,-0.8366454665132141,-0.7723785386259425,-0.9936170537948419,-0.6463331565988426,-0.7384650681385406,-0.7873783657382922,2.2193339467822053,-0.5786715912034451,2.131087014125008,-0.2667448224710311,-0.9308643328442031,-0.7608988099176611,-0.8327522598639082,-0.6079507745453583,-0.4715046001455047,-0.800961754675423,-0.24664300837531805,-0.8057937397526626,-0.8732970093438609,-0.8028421528902616,-0.6863149956088668,0.9033312657547087,-0.550644641171651,0.24687127455752886,-0.19846863264268577,-0.5950932471840289,-0.8542260432927731,-0.9320521765535764,1.0029076660163476,-0.6950963651316833
SIDM00550,-0.8398922845188046,-0.6678825838457332,-0.7223526826192593,-0.5341198857759507,-0.3267219658044476,-0.784833376636701,-0.6213292248223954,-0.23434616012977297,-0.9169864264516961,-0.8653823707006029,-0.8396443177233757,-0.8065108332594919,-0.6738784917193996,-0.9537031668664151,-0.8654064047848424,-0.954023758130781,-0.7385495414185923,-0.8321781764022684,-0.1970671252029057,-0.6711067657209162,-0.5103449177186032,-0.6530725328014089,0.32531606362165355,0.24288318239094098,-0.7694981387151748,-0.8300030095525017,-1.0323435481549446,-0.806004193263668,1.2737610640882533,-0.4621693259804843,1.620304493171087,-0.8677873591205888,0.14504034536905314,-0.8360305724104083,1.4626940290758215,-0.5680540448258788,-0.7270113325857954,0.8027350157735658,-1.0396231707025154,1.4366990210156814,0.24681658973279677,-0.9391280940222315,1.3744020271999071,1.2182619778260626,-0.8750462248847806,-0.9340727370205427,0.17633787559447342,-0.31769286452146467,-0.8592839934126404,-0.8763334683255601,-0.970086167186843,-0.7835649667691272,-0.8010998186882818,-0.8119775726398935,1.323567122819242,-0.30072843266334315,2.144143702363693,0.09013312076848523,0.7339095195764257,-0.4921077624992312,0.4185304212806702,2.149848091249619,2.5540500046793913,-0.7770118615170368,-0.8072796409014784,0.7428368342336515,-0.9251646960046711,-0.7915469170745327,-0.8805566025688032,1.9168799139191228,0.9992914456927633,1.7918892958605235,-0.6474455304609658,-0.07321477033529149,-0.7657895730190675,-0.9425982308012201,1.604182356924005,-0.709602957288883
SIDM00230,-0.6838014401201931,-0.6584958990135841,-0.8257319048800695,-0.7329933953732828,-0.5600744236350821,-0.7785543882991057,-0.48754111215473267,-0.49375244298959325,0.22783230439491065,0.324473531704143,-0.8917579595416352,-0.9039894383184119,-0.813874840545083,-0.9082166994553744,-0.9560976463008979,-0.9284735760111147,-0.7273127191479825,-0.8953909837371496,-0.757442824661107,-0.6741742912572765,-0.22149125495574976,-0.6994879562746459,-0.5698073780309146,-0.8175523358720411,-0.6899586792308344,-0.756870981020297,0.5885403986245182,-0.8941197180490599,0.6681052668281295,-0.3768569448221519,1.0698818677756063,-0.6470934906045192,-0.7706854890254967,1.8868225199204762,0.8522399657140401,-0.7120691145208516,-0.7353628839832381,-0.686373358440447,-0.5694606864135863,1.8665269014382158,-0.2714187870793111,-0.9158005890545874,-0.4358095838513615,1.113931999342405,-0.8809825870348111,-0.6974550208985477,-0.5039385145758014,-0.5087868396198454,-0.8161599071023712,-0.8673048629914897,-0.8798028650125076,-0.8840724013831402,-0.7628014617133849,-0.8784659932681533,1.2970252081591085,-0.4931296945903488,1.44253507686306,-0.2864560209366277,-0.014932214131625826,-0.2878600615499549,-0.5873992143308698,0.8930746293200484,-0.4078279101837956,-0.9256780998304845,-0.7284756668767265,-0.7119103844893433,-0.9171770536006417,-0.6815784240580028,-0.6793945472725138,1.8632519859085361,-0.3565471798877353,1.1550023431544354,-0.7226995970688094,-0.02567404810828755,-0.13997143128247563,-0.8545347014350775,0.20831397007364275,-0.7172864996153363
SIDM01206,-0.7059519942891748,-0.6424643536804433,-0.7889951149169994,-0.7730746080032423,0.4297290105860232,0.5153182474496012,-0.7790666492119168,-0.6092804742127491,-0.9060153620547928,0.07342361520611532,-0.6140272506586586,-0.7821456169557951,-0.7173312682628137,-0.9922764621430177,-0.9026681281606009,-0.9837486084066192,-0.1570090750312353,-0.4550167916796006,-0.8763024087841706,-0.7442968203986213,-0.7713102867304041,-0.7202906915860735,0.4433854764667983,-0.8917668478018727,-0.7538381591753621,-0.7514282043329936,-0.7948776700767866,-0.9197979606755643,0.017847174529606134,-0.6121941124204305,0.5964869457951225,-0.8521305738766323,-0.7677581106600222,-0.3522373535053422,-0.10661028883810557,-0.8912727584370489,-0.8209804389196089,-0.8188517048907912,-0.4620581354033885,1.2354966541398336,-0.4003178185844793,-0.8983234615524124,-0.5789951443289151,1.235303852599535,-0.6926134111294405,-0.8543151445615681,-0.40924827793216373,0.5673418505857403,-0.809059979443272,-0.9285563365033982,-0.9207233273672617,-0.8055075935718566,-0.744451911437451,-0.878947482760968,1.6364230354574767,-0.13186728625328062,-0.6257389988593747,-0.2610436693500986,-0.9275626190420401,-0.7590046249931716,-0.8592720499136481,-0.09431224442634749,-0.2999729553045198,-0.7890263766063843,0.23036338437555642,-0.3366760476349757,-0.888817309487331,-0.7808515558413752,-0.8155807385312855,1.9776187186053658,1.2908602334216919,-0.9988735600900032,-0.8608663752000792,0.2782699796882254,-0.6342722946761022,-0.9468084625912134,0.023627077414083694,-0.6717191675460583
SIDM00127,-0.7159908947903589,-0.685805583069477,-0.8293536780501156,-0.719137085176835,-0.6450015670247177,-0.8787018133312581,-0.6485697585185739,0.7835744810187489,-0.9178827054821417,1.3058592966907518,-0.8317373142722518,-0.8911933561322062,-0.7179230238545798,-0.5636420436360043,-0.8671461404698169,-1.0527721258094576,-0.4904934221333703,-0.8806401827993058,-0.2158170987077203,-0.7346849499302309,-0.7619221536988819,-0.8258709802668438,0.7565807769518479,-0.7579278623502399,-0.6880271289960013,-0.7338116737315674,-0.9508207957308227,-0.8905452692575861,0.17425510651296927,-0.3167103694861984,0.5497141814530333,0.29606896068807215,-0.017169530373312248,-0.8333712960287923,0.8337943236679849,0.06745555653031166,-0.6494105595621654,0.7371746114116337,-0.5611776121227819,1.2531765741997216,0.7166224915892849,-0.7239383561103979,1.8710881730495876,2.013733279017913,-0.8939214458078937,-0.8286106957573132,0.9448209028809216,0.14425672337187906,-0.8166361790334021,-0.8995188950717651,-0.9292182598338196,-0.8399231108891081,-0.7519793850329565,-0.9019593121575636,1.5126229400263824,-0.7264197676792647,0.25008915346570365,0.3204993265413752,1.981788887023392,-0.8068764100367541,-0.5290270248869148,1.7773053232973008,0.8714126523067859,-0.8594777420655254,-0.7607900955987956,-0.7831516064239631,-0.8926797632072668,-0.7731475852938938,-0.7487009914367105,1.9516455704143123,-0.7981634328749715,2.761299658454733,-0.9236824350675314,-0.3979099133120628,-0.8385421042704172,-0.9747948805966896,1.3159524603282746,0.6079850326924507
SIDM01042,-0.6903659638424018,-0.6423317492748527,-0.7472039501128462,-0.7381499560791634,-0.619497811544097,0.09421079434631811,-0.6933377254131889,-0.3249574722725014,-0.7196493912225476,-0.7139091093559495,-0.838317537875928,-0.860435553487528,-0.5937653089352771,-0.863162175389427,-0.8709124556475969,-0.904657495704971,-0.7343518266759687,-0.8330761160908784,-0.6893091695817639,-0.6142115450577261,-0.7258243515279893,-0.678067335174719,-0.6827512022904099,-0.834865261871795,-0.6958952207377106,-0.8048159226250722,-0.790456913343031,-0.9044891402213031,-0.6316462350515356,-0.5806454472329472,-0.571341798429448,-0.7970778984176572,-0.6857218167878758,-0.8226724026677763,1.597072901376456,-0.8894501352349966,-0.5763960215667324,-0.7430232388514904,-0.6674411630087742,0.7108786121917995,-0.34660577106559853,-0.865449990830678,-0.5488184904986189,0.38358874271658444,-0.7605943179131358,-0.8276693702586254,-0.43492185610706624,0.6265950327945684,-0.7276222968247293,-0.8599675601792137,-0.9661143550159704,-0.8810975129805664,-0.7962814780904225,-0.6937444059897299,1.1967343081145232,-0.7567222113947786,-0.7528837908628323,0.11066465484804248,0.8525258302749275,-0.7409059056791603,-0.814751686130316,0.8014453493669917,-0.033567665356400864,-0.7043065729096402,-0.7981795321113448,-0.6671922130296895,-0.9238081920706819,-0.6631274699526757,-0.76331417910961,1.234568453431514,-0.515637629425812,1.4587472289788572,-0.7899395420155183,0.2883258953351803,-0.8131225242790114,-0.8891835288981202,0.9428701479079988,-0.6912343707679589
SIDM00491,-0.6885757020990001,0.7166669062897848,2.220572280507875,-0.3791456356263674,1.1527892841458574,0.5564148486076819,-0.7123815546470095,-0.24889174704682837,-0.912305303056358,2.5553644623238703,-0.7520441266670616,-0.8913306374742562,-0.711374103745669,-0.9005049747859303,-0.8956854555159407,-0.9609015484303933,0.12342236470295047,-0.4605188523774392,-0.4329176187081536,-0.7181510368856308,-0.8124931320680754,-0.38193286974879986,1.0381174663083264,-0.8504007383436254,-0.4648643377274928,-0.7471171754255608,-0.8757960447433859,1.1614275348670349,0.3060496094872204,-0.4077156899641622,0.9803834458751368,-0.8619925386594778,-0.7405778155964243,-0.8699718876353095,1.7088028925284502,-0.7831110602753757,-0.5275382361652943,-0.48358930420973145,-0.195730383436875,2.5558040512176774,0.8821781344519692,-0.517596238279516,1.0264612763073242,1.2346143989039344,-0.5753793574933745,-0.8729500522439462,-0.5388742879471822,0.41271563114243703,2.21143371913185,-0.6958485263751754,-0.89625786709679,-0.8061824857779994,-0.6745911345247567,-0.7188096536496903,1.8241744708970349,-0.5756566226218855,2.76628226541918,-0.2180866856760875,-0.7349035781851039,-0.6873390632840916,-0.7313519400893531,1.6198429420522809,0.7604895141632932,-0.7879800410771465,-0.8325870590120241,1.7782813295463242,-0.8752195829286569,-0.6928402303903561,-0.6539850117318711,1.2308105147598258,0.7576198659411818,1.3830468474418118,-0.864973523306243,-0.23550484886263312,-0.8294348495595796,-0.9647014433602054,0.37094627646540873,0.43049092894057495
SIDM00488,-0.7782443319149898,-0.5993959391637419,-0.7508552054822434,-0.7229300015037503,-0.13262004998455568,-0.8178926655251129,-0.6848795457623212,0.7747967527862848,-0.9169183669567544,1.950505942179685,-0.9345248928779775,-0.9528456743708473,-0.7131135540572673,-0.9475194967412301,-0.9256235869777987,-1.0118749452494165,-0.8097360905413327,-0.8736390690375022,-0.08103389146461794,-0.7423603783205928,-0.6181212972655484,-0.6909134867182721,-0.18648792531289443,-0.710939361078659,-0.7712366910426811,-0.9179276418083807,-0.9720147319929536,-0.9246919414490544,1.733942249033244,-0.4927179992037653,2.261931984095027,-0.5405523632239703,0.8941066527703906,-0.8645090360302298,1.2035066770972438,1.2147990081252116,-0.6778759011768523,1.931626295771641,0.27068123472538774,1.2920213113793557,0.3730414786737649,-0.9449305454618795,2.1066777697230052,1.4665774254296333,-0.8458986987107143,-0.8593781954201719,0.3349434494404034,0.1600220948793453,-0.8381817699533036,-0.9014181941224384,-0.9176512838021987,-0.9123263196054658,-0.8319150313438127,-0.8382321213118479,1.9558231765378227,-0.7686936955031572,1.3466321079620884,-0.08828760265610444,1.7395085462710569,-0.719560715406164,0.8715173431956117,1.1369317191850672,1.4065399591216194,-0.9443269214018106,-0.20386919669399886,1.3927924000276757,-0.9736495271077754,-0.7689125308649204,-0.7696739175803305,1.1065880206134602,-0.6867923095988905,2.645988713044879,-0.7619402873458884,-0.2947394213929882,-0.7509200362589371,-0.9770843451942405,0.851864697846163,2.518265568425143
SIDM00190,-0.7160486670988828,-0.5711740963918918,-0.7667709030486912,0.5352774228315024,0.5279135614309468,1.149026962645539,-0.6605547828257863,0.3209845302956693,-0.8389472699925328,2.964746069207795,-0.6410068025204491,-0.8611114659713556,-0.7333768186374917,-0.30132451905629054,-0.8495266178512374,-0.843766537906859,-0.6487769736056784,-0.0335080958029452,-0.33571914187623547,-0.7042269919071674,-0.4642797053154571,-0.6218465187750287,-0.7245426505947269,-0.8272978523271147,-0.5939272823964993,-0.7643792753331422,-0.9084134523799369,-0.8698368396201575,1.2183092831927493,-0.5398609875307518,1.5542436926521341,-0.9112822410014227,-0.7872024068778521,-0.8552752424504152,1.8529707750305446,-0.9383280027918574,-0.6741549819674441,-0.783940898731036,-0.3673802150384455,1.0298637905981032,0.6871892867568863,2.2776840083041465,-0.27314693589330097,2.399399429521352,-0.7606592816431598,1.009829955957608,-0.45545941344699536,0.8105925635888868,-0.8333734733951456,-0.7952179533612763,-0.9399961056600176,-0.7715085649156289,-0.6889652087518596,-0.7719267033741237,1.1586050882882544,-0.2225463138549825,1.9373678787916313,0.30474452577912975,-0.8501896120988488,-0.33935582781741364,-0.6911556355922616,1.1535309406848362,0.37999095448547116,-0.9149809609468169,-0.7991874355680358,1.2734006935718545,-0.8819699382693936,-0.3127998800689141,-0.6351847347659854,0.9469229867696117,0.9872737024624124,0.6038173710575078,-0.04183661297657148,-0.41348155194776154,-0.7471994634775855,1.2305953365963795,-0.5903410061699392,0.3282809417148967
