,POLR2G,POLR2E,UQCR10,POLR2F,PPARGC1A,NDUFA4,POLR2I,POLR2J,TAF4,NRF1,DCTN2,CREB3L1,NDUFS7,CREBBP,CREB3,POLR2K,UCP1,CLTCL1,DNALI1,POLR2L,MT-CO3,COX5B,COX4I1,CREB1,HIP1,AP2A2,AP2B1,DCTN4,TAF4B,AP2A1,NDUFA2,NDUFA3,NDUFA1,DNAI1,APAF1,VDAC3,UQCRQ,DNAH1,BBC3,BDNF,COX7A2L,CREB3L3,COX5A,GNAQ,DNAH2,SLC25A6,SP1,SLC25A5,SLC25A4,RCOR1,TGM2,SDHA,POLR2B,DNAL1,POLR2A,NDUFA4L2,POLR2D,POLR2C,SLC25A31,CASP9,PLCB2,GRM5,CASP8,PLCB1,PLCB3,PLCB4,DNAI2,IFT57,CREB3L4,PPID,SDHB,SDHC,TFAM,COX7B,COX7A1,COX7A2,COX6C,GRIN1,SOD1,GRIN2B,COX6B1,SOD2,BAX,COX7B2,CASP3,REST,UQCRB,COX6A2,CREB5,UQCRH,UQCRC2,UQCRC1,SIN3A,NDUFB3,NDUFB1,DLG4,TBPL2,NDUFB2,EP300,ITPR1,NDUFA10,NDUFAB1,NDUFA7,NDUFA8,DNAH3,UQCR11,NDUFA6,NDUFV3,COX6B2,COX4I2,GPX1,TBP,AP2S1,CREB3L2,NDUFS8,NDUFB10,NDUFC1,NDUFS1,NDUFS4,NDUFB6,NDUFV1,NDUFB7,NDUFS6,NDUFS5,NDUFB9,PPARG,NDUFS2,TP53,NDUFB4,NDUFS3,NDUFB5,CYC1,CLTA,CLTB,CLTC,HDAC1,HDAC2,TBPL1,HTT
SIDM00889,2.3093437136074706,1.8999373392263224,3.115224576622783,0.6208515187237997,-0.900108592383727,-0.221408923795508,2.843307517349062,2.302547034793307,1.7972854558055003,-0.18754146997243432,1.7035389443586637,-0.8078448824235818,1.6880867401381516,0.505490337872356,1.1398995865891632,2.09214485840396,-0.7292877989891279,-0.5001948296212393,-0.7749755948327443,2.3551121102125236,3.6793739242314545,2.9958046237091227,2.197980236021881,0.5965978785439517,-0.484422921972804,0.49678774022857664,1.6266718179839312,0.18105613917770438,-0.19238833233759958,-0.47545500444629724,2.155791419610697,2.9152130782500567,3.0615393141379332,-0.7811360571270454,-0.5469292003280732,2.901493734013446,2.3087713592557004,-0.41918786026083577,-0.43743673114449594,-0.842330300318248,2.285378641411273,-0.7340391467346894,3.0582180935217917,1.0687678014122157,-0.7884634307936226,2.4297405891165798,0.04463169059755395,3.2149840433733985,0.973278507647193,-0.16692464174158814,-0.7434001691366776,2.233507094736087,3.0185423966819167,-0.395530421247745,-0.03570184168519806,-0.8250690481482114,0.7242389591227112,1.4559845027113745,-0.8710388733677759,0.1265879148364773,-0.8466072612119513,-0.9238896877189382,-0.741547730222645,-0.8114388655934494,0.17823857932536286,-0.7245904839653394,-0.7007768688242931,-0.1359094704814118,0.2624860520335579,2.1041654082813284,2.5145147033127624,2.132128968524241,1.0797322606238706,2.867972983666411,-0.9299955845250868,2.8890386001953505,2.203498865905667,-0.7790765574146684,3.162225174580498,-0.8141860561206415,3.1191278132460885,-0.20852042292275957,1.2951474814510764,-0.815945774599331,1.232006183127512,-0.2121397092739933,-0.04726664880247475,-0.8561819799898975,-0.7910979267762943,1.3102547802904627,2.558831565212648,1.673078203509143,0.8092820222159892,0.6157981602022157,2.517617326931654,-0.5361244052131077,-0.7466263529751838,2.907264895377604,0.7291073522916477,0.2868764532543372,1.8724855060631866,3.123544589441625,2.323121940604001,2.231188015179261,-0.8797800119255158,1.335411328817794,2.923466075178763,0.5752857638300117,-0.78942235880501,-0.7701772764209428,-0.5993302698719283,0.8380895903068709,2.288746997694575,-0.6994159998241055,1.7182967826048465,2.4425998934742306,2.970594005428712,1.8076319966148904,2.400050615795319,2.5027786252849715,1.8488755413725284,2.5226485524427558,2.8049725706597077,2.918844790249189,2.4794508609551107,-0.49459124426714085,0.95722192444032,-0.6993181328578022,2.9509879531011602,0.6375945530431741,2.0818878005760313,2.703283701219794,2.539980170412082,1.4286511072903514,2.426626085527951,2.239867169380716,-0.28141418837242516,1.7749000502134311,0.13632140083559166
SIDM00864,2.1709848379443457,0.7292984647546507,3.138704751720712,0.15870759160779496,-0.9207131019299147,-0.4977086539311334,2.6036259290043318,2.1078135708373393,1.3411804976861328,-0.5115900954023046,1.543683202207882,-0.8358779212556645,1.3356369342068501,0.2444351020127844,1.4488353213005358,2.6073517886848045,-0.9575441392437212,-0.4405223304233799,-0.15400598885275787,1.8198778310783585,3.71679768863882,3.005044115295037,2.0705001339086815,0.7297674087450768,-0.5899385976539736,-0.1688707180901833,1.1131812904326928,-0.3397376938369669,-0.5080461584026388,-0.6625392567808788,2.2744521270715263,2.4404288985174176,2.610261424148006,-0.7953407134949514,-0.6114468985580694,2.7507971524826846,2.222362433152604,-0.7568959375146385,0.04161341514469084,-0.9050626833659512,-0.6866247663997571,-0.7715652760880461,2.788249554709586,1.555071365481831,-0.2101256135563918,2.859943496922075,0.19960757542790186,3.28996774864925,0.5051342844163148,0.054267201006684904,-0.5064929320658127,2.1651134203483444,2.786474667113587,-0.44245270042747586,-0.2144219762611489,-0.9090918416043449,0.07552321169994339,1.2355400252594126,-0.9676808649837638,0.24113169369113285,-0.7515829959626305,-0.954828591973535,-0.19942589918278436,-0.8294100541715905,-0.4486542103333383,-0.7875294009708361,-0.877048049636913,-0.2893377736458681,0.2955750670235891,1.1925190935687227,2.107369529136578,2.31839309015227,1.0788087224465925,3.140138409683063,-0.9688548821221699,2.8611823074036935,2.360389670256023,-0.8093429104352423,2.8493618248258614,-0.9124189564295895,3.0093613868402667,-0.2079340187088822,0.9524868014803205,-0.8343448754590478,0.8410847031101374,-0.5936636539018962,-0.30275057032973457,-0.782551179440821,-0.8392306853836512,1.1179427235599955,2.0106522293963973,1.006401066808135,0.5907897093085165,0.505942732750411,2.8498008611981827,-0.849464068407459,-0.9618614352104262,2.400542457912166,0.6991150201754303,-0.27233420997952285,1.5569172525285278,2.7211081963626262,2.653418461473447,2.4642129098066445,-0.9206116796577132,0.5606378705223262,2.7903748003783018,-0.012807987505075379,-0.5962333272307696,-0.8178875552058263,3.1047172312958744,0.45379926350753186,2.00784910717981,-0.7652986383787266,1.4646509456265433,1.7240947834628508,2.2584253615390013,0.6208976099604598,2.178726832160836,2.4273355862108716,1.763304561347425,2.214329185727646,2.7911070244732623,2.6153704456024403,2.3371798594579665,-0.6652927566601029,0.565736065478013,-0.6889782899100775,3.2377665407140066,0.2240631833893379,2.6361382855676987,2.4525639835650166,2.3519087787230633,1.1072926123661675,2.2970949481087124,2.116691123800921,-0.25584482451800006,2.041007820483679,-0.0877475997550541
SIDM00233,1.442685529504672,1.2437040502371832,2.7479619271234093,0.07271542000052723,-0.919964565978851,-0.6020250776213172,2.3016907383713407,2.5374683353542298,0.9595416943605539,-0.2417547400926128,2.1430544090747423,-0.7737985263667135,2.116566224483124,0.3079438687106584,1.1802345479633591,2.277722852686564,-0.9913465179572652,-0.525856650982047,-0.8026216521706538,1.56679189196949,3.5778252766776477,2.997439864999916,1.7538021481298822,0.979095444864979,-0.0026537376940240854,-0.08371342780582557,1.5111078114713772,-0.18456252400151785,0.019577202779007177,-0.6019161991255221,2.3563989469512037,2.2414311934648583,2.973726911740306,-0.7031008038225041,-0.6373050104085514,2.5161498903976023,2.1037880164770333,0.31692832253991143,0.08349553449072793,-0.8466804774455552,3.003565664695088,0.1578625712615542,3.059306170307463,-0.7611964841179445,-0.6726317413664651,2.8865341950246592,0.35703120911598574,3.4476768001845803,-0.8364923714533654,-0.7882497797227048,-0.7474472206074378,1.9904304345738382,2.616223221244393,-0.6121314947371606,-0.37800335370238464,-0.8494880527634618,0.7081501222191733,1.0430289039859224,-0.9489471462255731,0.7212830810178069,-0.7234949029686202,-0.8850604749573925,-0.06456507973201038,-0.7987195768566439,-0.521378650183815,-0.7555574667473655,-0.7731008040305372,-0.7303041242097793,0.9243519266113144,1.7357523126230592,2.0180853123193203,1.9364564350407443,1.0803837730092618,2.786260888501486,-0.8049486508462714,2.7683930425762324,2.3034838305854395,-0.6873914665111213,3.1547887083162953,-0.9479339471289387,2.9843422376372453,-0.28363159581385494,1.1542639415612543,2.1379600997150408,1.3692399571510794,-0.6571316870236761,-0.16901400241966252,-0.7826421814179331,-0.4950195029690398,1.6224230096419197,3.061513077907002,1.4623218692138928,0.6554832687055505,0.6173333239276172,2.4350791428440433,-0.7886067662187444,-0.8402054528049594,2.754830711065036,0.4175105052927928,1.2791970420476964,1.6538019569909077,3.089835021452319,2.766445982189946,1.7393722209219558,-0.8817735630788963,1.207631647104727,2.2860100036988937,-0.4032771459028147,-0.7598299828091285,-0.7140006705217182,2.6822901926259624,0.6921696771605793,2.1437335851876878,-0.5209723169117618,1.4476125366102066,2.021839962343357,2.140203646492118,1.148663536164729,2.4431702398849042,2.290092464161625,1.9408715639299223,2.4186955337437395,2.8513208243377264,2.5243981514443807,2.405245674723838,-0.6458038472439537,0.7437106329548238,-0.8195106586062543,2.6171891716389935,0.27315393905080215,2.518702186463844,2.3441117343905513,2.561680942471426,1.4318280845887357,1.9617326612675157,1.6828340310605339,-0.6197846518819209,1.6877683596810102,0.2970462683887766
SIDM01233,2.102095665156533,1.1205975672275337,3.148793610558145,0.01864456785857281,-0.9380877153326299,-0.3047066246381659,2.4583153590655518,2.084474205567255,1.808747836761403,-0.44981935241942167,1.690207602488134,-0.5453073088298808,1.6842948187486,0.35200422037054807,1.2238569820826388,2.0738889333009456,-0.8550335214350038,-0.7351574393122824,-0.7860729292330413,1.7411482492416268,3.7594301728510278,3.0170488722965443,2.252120781128942,0.770101011591125,-0.7373327083414144,0.5199756908844237,1.434946885041324,0.2721244773791525,-0.8378823201455472,-0.542149476750096,2.57038902317274,2.4520809177513447,2.9454061811989147,-0.7873492343235753,-0.5698607566735534,2.4708378661294033,2.3090357745754484,-0.527433433473083,-0.19360568056484143,-0.7872745440523297,2.557996346794408,-0.43999295396304977,2.7280111207708666,0.24471455261824124,-0.6533314034681089,2.7480416864271184,0.2879347837615916,3.2105653874278914,0.3787993008655728,-0.24396219593365207,0.004035845246517271,2.200255110266688,2.5527913968472635,-0.6059302094525203,-0.5735826665544529,-0.8733013354166466,0.2278266949799725,1.6182144825109266,-0.9321588992660779,0.13044237434229977,-0.8439067957322124,-0.9598972922064155,-0.16926642353208649,-0.3476017326495667,-0.20248500340851724,-0.47934947611149586,-0.8116188901857262,-0.6454592662783456,0.3817979674610553,1.5736126271210746,1.8882314875840869,2.161390481723554,1.4289861481458175,2.83957510646828,-0.9961490141471853,2.8494594102029094,2.1281332237632107,-0.7656018129608707,3.114981932841848,-0.916033014995765,3.044902556397038,-0.21363563389402454,0.9215603460750299,-0.8711252493032596,1.0913267353009999,-0.5531814155144691,-0.30817254145687106,-0.9861478891136617,-0.5775775797757013,0.9217241749522878,2.348634726197023,1.431812398332827,0.4419187162130395,0.9582591797004912,2.657276299468875,-0.8513577545065277,-0.8685292568832124,2.653353568170957,0.604810433141868,-0.6352706483429614,1.7486408599255834,2.719471511652162,2.2597838894589173,1.9789300415696485,-0.8788613635633121,0.904565261925893,2.6461365945970705,0.48407326333691325,-0.8162968637571838,-0.7302202988984772,2.484599638439001,0.6596300752783331,2.2553472895490514,-0.4196272771478747,1.7345565421349856,1.776654095766382,2.6613178248634277,1.6385816351780016,2.7255084973426826,2.258556893247919,2.1425513079267864,2.229871948774092,2.649199847350684,2.3949563352818735,2.176450607741816,1.1243615955533663,0.7420012351011074,-0.9047893693717651,2.995111417095765,0.4528357211560757,2.1888088631533456,2.3960287718227984,2.5180251959697824,0.9748987882771166,2.2958923688022366,1.7850758936280535,-0.5194400672695911,1.202772836421853,0.17007311443226858
SIDM00964,2.3694419215110054,1.2912392430503656,2.8960403518560174,-0.07830507905197343,-0.9215098286655357,-0.6814204201366972,2.519499889738022,1.9853589359597743,1.5829087810611333,-0.4787396448313071,1.4902259893403647,-0.8126949962737913,1.388219653261285,0.5779645214267596,1.736818902335002,2.138622062352305,-0.8865656186384705,-0.4912969291049771,-0.8200461318771428,2.0831847639021066,3.459764510924256,2.731044192913291,2.2573062899198675,1.0595361426060914,-0.5814298193673099,0.25181811799816833,1.4686951938299184,0.25659301546530183,-0.4730128450337726,-0.6399580291761024,2.08236554221731,2.108718915151193,2.740518145536717,-0.8202644245021359,-0.5266792036244969,2.640865879216515,2.3059513545809804,-0.6975086392249392,-0.017241004677501046,-0.448926071102382,1.9506796916417026,-0.8210735898345266,2.799252520964171,1.2294404012581774,-0.5962186194579537,2.528450814899863,0.17842624777570082,3.3340700985856886,0.1223983492546168,-0.31186646330350376,-0.6992836304975241,2.120251461719198,2.2532933802552932,-0.18089618575455818,-0.1991193693526491,-0.7893879656931677,0.21385863404270813,1.3327295098566998,-0.8283651254925964,0.10384653782712812,-0.9259852057393854,-0.947026495858611,-0.6216902600830342,-0.7299710353431469,0.4670766374008474,-0.31775634450430423,-0.8807877837952837,-0.505174780440159,0.4515941997229963,1.1241724349497249,1.8721878048600469,1.9906004441151186,0.6798510918822853,2.8293116177105597,-0.9865441989776716,2.817100019940649,2.046541450156908,-0.8468976189659122,2.863056539235577,-0.9247287337817092,2.813881884926174,0.040653054106488985,1.2471170270275709,-0.8668460256025728,0.8387523116421117,-0.5454479246347883,-0.5041509634883348,-0.9243225807401244,-0.8483615935286346,1.027402993076367,2.164767382238644,1.0276543090684382,0.764051862276697,0.5035570189152856,2.8533151271453217,-0.8829625623421492,-1.0261592643737494,2.4636557827617387,0.5030609963737466,-0.6552382871293166,1.7509555749164272,2.6532911483258723,2.039087464261913,2.0944009829244825,-0.8637002852441482,0.9556400713867469,2.287126105819527,0.4284442394541423,-0.7301041065593976,-0.853086012637656,2.3307799604103923,0.8521188546166574,2.27633646795306,-0.7408085867798431,1.7019136819753025,1.945889397411778,2.308349835204939,1.2934817431532597,2.5077841452378027,2.3262526808645556,1.9047669029712517,2.140190687759601,2.5476556577018816,2.6780845445240713,2.2036527902878866,0.502649922011768,0.44693730352956607,-0.5453814187372671,2.962954529056078,0.46527796797479853,2.2717891001978194,2.4867272745263813,2.5946897783224676,2.14215876093771,2.2492466718796353,2.299946882008481,-0.4811596985291569,1.8693513813099434,0.14858739482691335
SIDM00196,2.283233769554911,1.490934780060317,2.9489532415607704,0.3739534084863323,-0.928677708860922,-0.19968973075739657,2.704913915347346,2.562660981306191,1.4704235526305978,-0.1812780939345152,2.116543821691704,-0.5971299470588031,1.7313964824835146,0.6842750767584772,0.7175513740677056,2.1672289098219912,-0.9335623867013756,-0.27229452787256836,-0.8481126272327778,1.8731176766483004,3.6943329868823644,2.6912861139265405,2.119827218015647,0.9393342942764022,-0.34105756689790345,0.3797064423985901,1.3183826027448793,0.19240294143870887,-0.28335741062596265,-0.6620116450500813,1.8705234970739621,2.248240540257953,3.186830424005468,-0.7556314136631198,-0.597343339500662,2.87019021966287,2.1371772452013915,-0.5344903028076486,-0.6919154984080624,-0.8489429070667494,2.355781381841787,-0.8110168716341564,2.86546607523357,0.8443430828407463,-0.6727824470776457,3.039683421724818,0.3717223470049464,3.281738459283922,0.23875407665471055,-0.0435061144628251,-0.7626459532326535,1.6031224782349696,2.983240796287706,-0.3790612715458538,-0.31662457281994877,-0.8420443240029722,0.3368141741396485,1.3021088246733905,-0.9221281310248037,0.11646019502939199,-0.7823080477959768,-0.9195492962804508,-0.6505952565040395,-0.8610761784075701,-0.2814674964760286,-0.2153366668220281,-0.8254541606986879,-0.491878866973897,0.5188217116513729,1.7217260787804436,2.131292950098376,2.2766568776315625,0.7514248304226924,3.1370113867842275,-0.9575663029871861,2.7427402746416862,2.351426285527484,-0.8142342066975976,3.155201008712143,-0.8094979777742259,2.957910822018625,-0.33613311781192456,1.1214101293123464,-0.7803966192759956,0.8974685160881763,-0.3504068468872657,-0.023966645588312373,-0.9038212474164424,-0.6075068640394824,1.7476140039069707,2.385947215114649,1.2356909277097923,0.7326258486034917,0.7120741299819087,2.6473345433715485,-0.5773833541835319,-0.8625986223733028,2.8618624572207105,0.627590729899898,-0.22266382927559827,1.6104850699271678,2.9660105344327605,2.627372212172372,2.1918835534732235,-0.9519063947515787,1.2299265109339996,2.533257566559057,0.519327763095835,-0.7810216228868881,-0.9169584667313314,1.9813640150209904,0.7722208272929303,2.126901773152963,-0.7131151217165714,1.4483039232947315,1.991358715609505,2.7216424885824,1.2959042240023462,2.4703098109750203,2.241604357482172,1.636189339336522,2.325304352696039,2.5083288719503374,3.0000354966614866,2.4954210266424925,-0.719572439773582,0.940390215479852,-0.47626139466587586,2.9822230833848375,0.40111576729319276,2.0942847457825446,2.7181026446230816,2.557195600607052,0.1974896557217902,2.1288537459019024,2.386812466266578,-0.0993844897629261,2.131191842304443,0.259904329372211
SIDM00287,2.37757285629837,1.3173274678705271,2.921123522990521,0.1487180473001534,-0.9088475784323005,-0.28838673672991944,2.7512792992346857,2.72856898610008,1.1133466725067704,-0.19827142829495037,1.7690995987155493,-0.8018261031134175,1.9312264816327043,0.6228566697467112,1.3455672428470287,2.2029238763814445,-0.8067996575015318,-0.7817978829029697,-0.7980251704988904,1.8669112544695694,3.763248304825432,2.826144095146104,2.1802816920174037,1.0683033581911412,-0.4263427579268145,0.13605010814693605,0.8917457777113071,0.28505186808264565,0.2952525738632325,-0.4679862310402664,2.37929482877431,2.4322722893168067,3.0929798580099517,-0.6911722313213051,-0.5856137484548666,2.892567493183311,2.2826373602747747,0.3035094051997366,0.3590512196134809,-0.8011694277836877,2.593157320456333,-0.7882314202147366,3.025353493811024,-0.7834401017851245,-0.8051268328088762,3.0404358747552984,0.564706136274523,3.3768239850312165,0.879609733548371,-0.41205203566728826,-0.8068124273064684,2.3092810444871947,2.5993829281917185,-0.5027050476668867,-0.379312214081442,-0.7827068841647276,0.5197964136135457,1.3672487730449334,-0.8452908951543414,0.5766794178970662,-0.5620653936118669,-0.9527993758117312,0.0969082476107292,-0.8052467130178291,-0.40360421979233935,-0.6871446092524615,-0.6983474930559125,-0.2662939490647008,1.0769132665045078,1.3784755180285158,1.5392667485061151,2.232734841317151,0.9606733082997683,2.7109436905851005,-0.9628927620999972,2.92854923342906,2.430364481981356,-0.7628770147665255,3.180280180336779,-0.8034511503331414,3.387491783515341,-0.6822797171662652,0.9746745037278188,-0.9068561725281962,1.0897137079822563,-0.548940545142315,0.05184283413732457,-0.8230729701832061,-0.3611877664136604,1.4624246306504345,2.3506951188861915,0.5842035347801753,0.6330481495800747,0.6753907901831393,2.8674142472360207,-0.7802272566193159,-0.9238047470091796,2.4519424495759146,0.705317093108277,0.7296017629112512,1.8964056171914305,2.8981698870883292,2.3491125473384287,1.9070200056181694,-0.8849512325839428,0.8924697878452743,2.433076178393713,0.09505298493800783,-0.7738284795052017,-0.8466592291311945,1.9831423384574025,0.3039778664132673,2.1285194896375024,-0.37381780695069844,1.5077865452007886,1.9254206110576348,2.5662694413387346,1.1810832035779222,2.494752102215704,2.1338031022611457,1.8356697181192358,2.371912736036912,2.551048054063219,2.2325203348077642,2.514500217790428,-0.5247375862342852,0.7101001213783236,-0.5735394779709712,3.0166281846792677,0.5508140928596861,2.537841827906511,2.5375886384266075,2.5877508905384077,1.0578298019388512,1.9642709806072367,2.1461879573067955,-0.5149318946501755,1.3009929744326283,0.09880110600359196
SIDM00501,2.3537450999955567,1.4114240132629285,2.86782575624121,0.22823592195866801,-0.9293656236908197,-0.18490184919386554,2.678063180067454,2.440858106383228,1.3491362852855173,-0.5084735111140216,1.6734066744064329,-0.8211302291136929,1.8202944382084931,0.2624715601449019,1.4538653910335337,2.0083890285670383,-0.7788392742708672,-0.6789555361986779,-0.7703869046173014,2.2134627438451444,3.6941639215161723,2.7175090239294026,2.106913685815179,0.7636682414877025,-0.6764037975898379,-0.01976723292712972,1.555877081010946,0.02535420628610691,-0.1816924575661386,-0.5466102285104747,2.1577469279233177,2.2681427397942024,3.061475512752844,-0.7591288937740481,-0.6593163184730164,2.583074922216207,2.3271473018229165,-0.6539512091009938,-0.4021677681980424,-0.8293741120053902,2.797959820658326,-0.8192442541185068,2.878938897734182,1.3327053235627508,-0.6615648921788257,2.506883782651907,0.1784997453914769,3.5034080354948225,0.5523547388927956,-0.027625176445536085,-0.5739546848587432,2.2446150292009612,2.520295927472163,-0.5452377116401054,-0.07585644725363429,-0.6529954802850872,0.46752988647209826,1.3285269346209643,-0.9380480543582739,-0.26123022332242224,-0.8182680656534115,-0.9086398915355375,-0.5672757319851554,-0.7751752457091732,0.032926538487033544,-0.8216988594837461,-0.7980321099322277,-0.5473802874541983,-0.06928030819849451,1.8654970680629728,2.1355459831152954,2.2229821678602018,0.8693081026823894,3.069188437335441,-0.9583151419124375,2.6429756017747152,2.0547446106824165,-0.6788402449397878,2.9459143375783907,-0.9506092059281186,3.1095203165714094,-0.04422128845545995,0.6858965198251193,-0.7797974693443045,0.7960230759732191,-0.5810591208258823,-0.5003980022067029,-0.8768852213333713,-0.6025632255096698,1.1533540698144078,2.4997412994329684,1.3486197450884267,0.519094867796486,0.5276988577971176,2.5921520048728,-0.7557679825072786,-0.8770575943366469,2.5464273393554917,0.2289737935056913,-0.7840323198066818,1.7882663352437573,3.04014784450129,2.232626083442758,2.288852572685338,-0.9596365705436588,1.0220319349200104,2.4784965818748264,0.6458963959584874,-0.48281177996760094,-0.8062078432622997,2.7230835007583525,0.7149407627222771,2.3108742592096316,-0.7436301424723497,1.6825810087680109,2.1393242121806915,2.4827793661580437,1.3352942777622945,2.7154554794261525,2.5526170171235423,1.9704962570533153,2.3371305631631984,3.0337687768775594,2.7525044019266476,2.456491944413956,0.45900577121530794,0.7310975186672258,-0.6952809951175342,3.0420599351065554,0.41898994552218044,2.3470382029331374,2.8162102521448396,2.7893099753585866,2.0133994767398375,2.205509451439226,2.1323056952939514,-0.7220067232483397,1.835020510763686,0.04245697296691283
SIDM01237,1.9439767267772592,1.325010956271616,2.8798476247549236,0.0690310420735267,0.6542389734038678,-0.5769165775773483,2.3577005030523015,1.7631768685944327,1.653697033146579,-0.5196305573847546,1.9344184737695653,-0.8190802792740561,1.5843968683917082,0.7726268723315785,1.1634303472187515,1.8252577508036234,-0.8897975085904409,-0.6394161303816193,-0.7015206391689366,1.4120548263109547,3.622919185638947,2.9309654472911206,2.018492156213158,0.7620126951129332,-0.6238583173446313,0.39655067272621497,1.3199740562023314,-0.10204931112290203,-0.5934138158920002,-0.4894692571067787,2.0401905665619964,1.7643154456999144,2.7407429210732066,-0.7901966402874647,-0.6824129502639309,2.1333631087048923,1.8771797186273749,-0.6318565783162644,0.7175271650332866,-0.8427568492502334,2.659492764002878,0.6333620359837279,2.8571647437135317,1.0722056663692865,-0.8095969367110054,3.001472920796553,0.24417915560706355,3.314972537181838,0.5298416381904293,-0.46116123673285336,-0.25256453024668585,2.3467173250303155,2.6106146046185557,-0.697842859377052,-0.3757776466072375,-0.8984234553387733,0.7936120268677032,1.4787030123188276,-0.9193084661459529,0.6374425685263616,-0.8229857505295057,-0.9358720540508677,0.030116049398701633,0.13430388893154024,-0.6063971974843293,-0.8086779130475767,-0.8324676671997772,-0.7094464197916347,0.16972270291907568,1.6081539654902535,1.9378505065452645,2.285853818063942,1.2113865678444924,2.599618082920411,-0.928408604139378,2.7145556396464396,2.030215848864666,-0.6665117029819487,3.000562304961216,-0.8957046032267502,2.830194700115589,0.5984820377777423,1.1732084586843,-0.8254520907515994,0.9521397929963722,-0.42399173137219376,-0.48612740428578205,-0.7598964141197007,-0.7583469474778878,1.2129229462151796,2.4311956642459682,1.5773740249279795,0.5305360873349134,0.6522998985639187,2.235677263973391,-0.7672331286806694,-0.8124596993650096,2.455888110379721,0.7923757469119413,-0.14447264037740046,2.0696254047870486,2.911649281797306,2.006674675231465,1.977001961846617,-0.9358351778591224,1.0122332838219137,2.386702696257935,0.8357084518589176,-0.7542336080536155,-0.7863002912257187,2.3951488404666557,0.8885933172082434,1.717575752957374,-0.6034443212323617,1.5600080718444211,1.8788446376141381,2.6202605391092733,1.7179131336373026,2.5580350770861604,1.7706818552279149,1.4820276188036774,2.160869441627449,2.409411593066907,2.0956024511602456,2.475846299530469,1.643757666567512,0.845164253819631,-0.6582246876516411,2.7100629719833558,0.30827491848061983,2.052525849860893,2.439037928008642,2.4633631443310455,1.0313473860094728,2.3034377159624393,1.9755122213234548,-0.22659883480234147,1.5345245624069686,0.239413470004192
SIDM01228,2.5378021633521337,1.2393526530105397,2.979428648795463,0.36279362198187814,-0.7186940039432643,-0.4184076039273033,2.7458033368094856,2.3846303718415798,0.8799884513301939,-0.3557789031677398,1.9314092393034508,-0.7908548156196674,1.6474900052473704,0.23975738134651142,1.1927879575341316,2.5423149006746537,-0.8980953810256601,-0.7339744142712076,-0.8157832326424599,2.124775184566241,3.5533152276488735,3.017441459771946,1.9929905452997874,0.5480042209626064,-0.4235451558795381,0.16546225808456905,1.1809501101916953,-0.03305802718800932,-0.3597253394846702,-0.6612633536886633,2.1074954447215553,2.415324820314839,3.042991542703713,-0.7233089648732163,-0.5906507903889966,2.7056374464282067,2.274580996495644,-0.8561087518599415,-0.4556725549101083,-0.8229303505778534,2.3372426850018675,-0.7696456474849639,2.6667757805489223,1.1697263863833136,-0.6998921390229569,2.6083638894885812,0.09657816759511086,3.3105924277292043,1.3269884406200427,-0.4534334820886898,-0.8052330760430166,1.9971137614083057,2.8044902432404792,-0.2913739789616255,-0.509101433647249,-0.9128196795897134,0.5139879368071482,1.1359852359547713,-0.8635086208386737,0.26876926190796957,-0.8763773233588646,-0.9424597735457904,-0.6346090169369515,-0.3593629255349809,-0.05458372253830467,-0.7425937061536803,-0.8172253321737676,-0.67275120832975,0.7129928834810985,1.3878491614805415,1.9591870329541867,2.343232855786783,0.9320313337950428,2.8334927657523603,-0.7493802378912068,2.875805842032065,2.320548783370589,-0.740583172702622,3.159390955282065,-0.8761597635636071,2.984943951513681,-0.5694837604008508,1.008023276855448,-0.9095888094009298,1.0399302953827907,-0.4344730131940675,-0.17921944558999015,-0.8350050246147996,0.6651234494363086,1.2125542913087108,2.7077669683436962,1.2549729059349297,0.4575094819301761,0.7534275769871333,2.615062115956456,-0.686009167416826,-0.798864147027896,2.833982829084403,0.42770353120542826,-0.5296328864065066,1.7463798538158841,3.050923332198328,2.639174511302797,2.057387629695786,-0.9445064782366243,1.2614544508520311,2.677690587101096,0.5851057335526196,-0.8042401120916146,-0.8095493261380686,-0.6504964535903398,0.2975755620995646,2.295044247932957,-0.5783994938607482,1.5287205050781583,2.5928076238907916,2.842291904534486,1.6812659109018637,2.7000477841357764,2.2881372992082287,1.5933752781531474,2.2899462053478015,2.4292855634508816,2.9151417031600495,2.4765911267407814,1.5398365123470659,0.8237035475201966,-0.7686201101732226,2.9325723177890155,0.40557186982671944,2.3632766486728025,2.8742260994336273,2.4542969292437413,0.6581306313334505,2.285110575618251,2.4531466221996965,-0.23732484969615908,1.6885133303379114,0.18635603902159972
