,AMD1,SRM,ADI1,AHCY,DNMT1,SDS,TRDMT1,DNMT3A,DNMT3B,LDHC,IL4I1,SMS,LDHB,ENOPH1,BHMT,GOT2,CDO1,APIP,GOT1,LDHAL6B,TAT,AHCYL1,MAT2B,LDHA,MTR,CBS,MAT1A,AHCYL2,CTH,MAT2A,MPST,LDHAL6A,DNMT3L
SIDM00371,1.256669116954116,1.6256599480824105,2.1967966733481603,1.6819112472156517,0.6083288829688578,-0.8116573384411522,-0.5304061916999732,-0.2549180854437503,-0.5936371482523289,-0.8488844640157539,-0.6219557490519001,-0.8131617548064053,3.4294068098411965,1.4797373426273857,-0.9734567137223493,1.3604399065341326,-0.9276952265784549,1.2936804338607375,1.4310310126183485,-0.8674569434205125,-0.8391086274468322,0.9569112084930144,1.6381625035544256,3.4673165536696438,0.1962586532130685,0.6896786742763722,-0.8240250709166821,0.25757061047242535,0.7770917129234801,1.3046570567796094,1.4544816455580099,-0.7957181097868674,-0.8822688770652489
SIDM00688,2.1059788720523516,1.9826116057922534,1.547659268806889,2.0785752299827998,2.145510919196127,-0.837080733418308,-0.48519315726973555,-0.42513985607205895,-0.5997880201222812,-0.5080846864198603,-0.5979390383689908,-0.6019637470687287,3.627008600597595,1.9969923069042503,-0.9670697540991051,1.9593790317147923,-0.9363398256615557,1.7910739617982685,1.5512692115874565,-0.7670559365756879,-0.8547256740919693,1.095480872429285,1.8375218216939184,3.5167188963112714,0.29377543987487414,-0.781774447375293,-0.8028431740865405,0.03520582025932449,0.1490183917191217,1.2383308630794414,1.0323265468538887,-0.8245337056391239,-0.713331769581577
SIDM00583,1.891180331622125,1.9556365935089646,1.8401165791891043,1.5825917381158443,2.113418542410522,-0.8316825589281429,-0.4655943550595093,-0.2538532818596149,-0.4466441857766937,-0.7827584023989701,-0.7655361213987957,-0.6499862802545793,3.3933653001811477,1.6034064041974099,-0.926357281084092,1.3453189101199832,-0.97679731591545,1.7309007341421576,1.5185660226602486,-0.8046183198594545,-0.8732567889165377,1.2842735096286562,1.393124744628667,3.4739698838720003,0.19658572632254354,0.1384264231244021,-0.840926192400539,-0.23152708240203124,-0.31994332491819,1.5141689091125636,0.3969570167556301,-0.8571321384018757,-0.85925078386399
SIDM00188,1.51166246526117,1.5889937448183553,1.8576232951823701,1.9629520489290029,1.920200416652359,-0.7831916796798141,-0.5593876626842627,-0.35370778197184666,-0.015300739512636682,-0.6949828452773937,-0.21303984776366078,-0.7091588896558811,3.530442831767792,1.55011758159549,-0.9065900173089615,1.4681717060568833,-0.9360687558606845,1.6598048049119574,1.1730812438133986,-0.8090934892805777,-0.9009728503119797,1.701180170283081,1.5048778664087008,3.306454677058503,0.055385807991812745,-0.19016779944696316,-0.8489136492059324,-0.5251257018291974,-0.5277665079484322,0.6857262703507527,0.6251173804016158,-0.7909467054627195,-0.670022874096345
SIDM00096,1.7615144461549777,1.7291859253292325,1.60776275148188,1.2634220571508674,2.089298943299134,-0.8474380819109513,-0.42990317862286376,-0.6988299219955715,-0.44246947592277674,-0.8592520983466236,-0.273666184784964,-0.6690049756031156,3.3657661166375066,1.770257055667005,-0.9473700528154612,1.0721976118146226,-0.9440229048446668,1.7017986391925988,0.9747103667501047,-0.8605931466291351,-0.8193111180164687,0.971482334506735,1.7113483721479619,3.5705144300214773,0.5378574563437625,-0.8453614454570746,-0.8171126941686117,0.3147171441731046,0.03808466846123476,1.0524090415606042,0.8566701991546967,-0.7998616039091754,-0.8564951206171062
SIDM00379,1.656305262048345,2.0217322928196726,1.5577818757795716,1.5763175880439255,1.8182255034039403,-0.8002034625415247,-0.1270408679826058,-0.6262565590579526,-0.5532292037315527,-0.7329812167567902,-0.6499473373278475,-0.5032558820490837,3.3809689120697177,1.674532456248759,-0.9260824792721616,1.787656331291389,-0.3548583383759332,1.5986065683321533,1.9507934632373032,-0.8319698225118893,-0.8179460859126614,1.2814055771934658,1.4982615899924383,3.667305476217127,0.34394109748563106,0.025657204307761403,-0.7491361707837413,-0.009071291284685905,0.5810753854323851,0.7193021682217373,0.7931652947319712,-0.7488470817521418,-0.8258106008845634
SIDM00381,1.5873607952441648,0.8507853721839924,2.3183837886645926,2.155110831170914,2.290204557376596,-0.8763959053793419,-0.6834701420884177,-0.18215065199740277,-0.6119997430990769,0.08424003379416348,-0.4013501063187842,-0.8027272700551721,3.207160115109629,1.8830516267459312,-0.8215464463319466,1.5249701959449407,-0.870522530222823,1.8517394446035769,1.5696208344886926,-0.8934541258547481,-0.8470310956018665,1.7159005764071882,1.6826491085807826,3.3681464973775337,0.0035999396730746073,-0.542069919897395,-0.9417750113535632,-0.3439998235584217,-0.7746057478116648,0.8543214426831959,1.193781755877841,-0.8519014935612469,-0.8272195005488114
SIDM00606,1.8519849866187084,1.6477656769637243,1.5681054487528694,1.9726598751476472,1.919851350723272,-0.8535036041938544,-0.4891882289150596,-0.1498232735815736,-0.5064447668583117,-0.8951455740397183,-0.6509359757546699,-0.8559238056527401,3.5856692537945087,1.9283263362173864,-0.8804227140245835,1.9283311157133023,-0.9201399111069801,1.7721233887340957,1.8476819881449926,-0.9441763547358923,-0.8606655996437257,1.2772647984352241,1.2720369683894042,3.536202058954095,0.27984031274262783,-0.1070554523963251,-0.7717601484677965,-0.5782718515492181,-0.5382055851207457,0.5124403839268434,0.5774168705507368,-0.8581277018221053,-0.8309254625092344
SIDM00541,1.708847576196663,1.85331298902423,2.1488790448905406,2.247463732775054,1.961588505137801,-0.8602036690629074,-0.5900168202691841,-0.3346181819600443,-0.22388387848109767,-0.8785158300538171,-0.7060809805215821,-0.856898564584748,3.363377500124072,1.3477936284590168,-0.9007516375063443,1.4057137786362965,-0.8609530321533844,1.4928355080902171,1.2107540721146668,-0.9176429882671264,-0.8717304343710067,1.337686844460783,1.2288949006517944,3.1239938821990347,0.3127669126778482,0.01582539986517954,-0.7918464923531319,-0.16586882495674618,-0.4511492347447456,1.048908693958916,1.3611531822483458,-0.7997440345138674,-0.8025630901408244
SIDM00808,1.4775471008758765,1.3101508112084674,1.4406457856592578,1.7382269194128337,1.8810726745033872,-0.8416635282019469,-0.47668604585774943,-0.177190780674239,-0.42912123697626997,-0.8677315568529125,0.32258322982287113,-0.9124873719842618,3.503095578626441,1.7137451805243864,-0.9106254250808911,1.703790640523691,-0.9852634346644813,1.8664024773023373,2.054435505902682,-0.8114595891603779,-0.8042672526270694,1.14845357568507,1.4443981813149518,3.306880226616316,0.5152245340689874,1.114146440854999,-0.7900342919881086,-0.4812436426978943,1.620085937408822,0.8715333426167098,1.0341210079256689,-0.8225145908918657,-0.8440161383933702
SIDM00377,1.7078088361165293,2.2815557240022004,1.9871063071853101,1.521057428613587,1.8212556069850183,-0.8256645877678758,-0.21299940579019347,-0.5930298935988212,-0.0528956092896248,-0.8222026125585017,-0.5703169650403733,-0.7782687063161986,3.411469884848411,1.579812027200295,-0.928593926356608,1.6304243891520316,-0.8595375674208359,1.653423701546419,1.3979790268708059,-0.7536553122702822,-0.8876025078946299,1.5764873119060647,1.238503231926218,3.5392971531365576,0.2305547573175838,0.7299757757802946,-0.8615605709400321,-0.210349967441677,0.21237838608706228,0.6459343280006452,0.7631576816151244,-0.8695806984486125,-0.7545643886108553
SIDM00289,1.3519032401525197,0.8217320768369459,1.2847625840275523,1.2496372970855418,2.3993432932108028,-0.8301237004396049,-0.22178311547551538,0.8006817002209502,0.05199816791872377,-0.8780735351934685,-0.7306827894541918,-0.7138364278924999,3.553333699396916,1.7908926642903709,-0.9875373735411745,1.2858492145454772,-0.8966212285129141,2.164763587777341,1.9471099028316166,-0.7460177989341784,-0.8680314611377403,1.4557183078222395,1.7848685414791965,2.8724093394720067,0.3775016020356466,1.0567943769135542,-0.8400152032372076,-0.11212991785566981,0.349823555967561,0.6324315638675198,1.3222030512090779,-0.8156174031888799,-0.7911250189699164
SIDM00064,1.4775807756229686,2.234918359606698,1.108406362545511,1.8832285116322027,1.9194716395424554,-0.8556518231047345,-0.5113042698779973,-0.23643796571950715,-0.18643558282891948,-0.7449244857940323,-0.6533345866748914,-0.5637190825356304,3.2316893900662813,1.608450190176163,-0.9037999335961396,1.764408982102467,0.05209228342227324,1.6448153431181514,1.4338443904586262,-0.9216637270324037,-0.8759416206825213,1.2850721479495317,1.5342800359876905,3.6316259787290583,0.05682365811887571,0.023175060583839308,-0.5393108972432872,-0.578550887907079,-0.03730368055256943,0.8798534121345888,0.8881600891229815,-0.8414009150384896,-0.8477659578479676
SIDM01097,1.6962459546548905,2.2958679001046587,1.790127773605203,1.6367401037713893,2.3523121016722097,-0.873490371325271,-0.33786762575605145,0.2415826611241073,-0.6566193863546108,-0.9888464146866002,-0.7551264395829975,-0.7742440019002119,3.638172721448994,2.0285111187256324,-0.907661626803656,1.2901421391225012,-0.9920178809771091,1.5600606618072423,1.8615708287673065,-0.8575238873001769,-0.858648196906735,1.6561730306730116,1.3468279003126904,3.0479949036440686,0.3132795785368728,1.1650387978766568,-0.8927103523191039,0.5696068010045342,1.4415450026977807,1.6408976777216564,0.7142138883468117,-0.8033138127019626,-0.8319344279402547
SIDM00350,1.2492893111629952,1.4942700467851873,2.1742307169715644,2.33571824130509,2.0815428137137064,-0.8542208346249122,-0.6445939832532884,-0.166011184174945,-0.162608936953222,-0.7456773368512599,-0.6736673620405476,-0.8212502643305868,3.084026352579631,1.7052544985907894,-0.9167412256629592,1.683292962217064,-0.9964043025852356,1.2900686744822523,1.8054721612483964,-0.847749003816332,-0.7794295515965852,1.3024353112423739,1.4172737726830267,3.2676766560352375,0.27879976166415515,0.18143898835101802,-0.856449517812155,-0.4275008303643276,-0.013449547180073983,1.2107559190515953,0.9051641883266308,-0.9064183328881555,-0.8019765937131095
SIDM01163,1.9670772065644486,1.3868457171173008,2.26143089938892,1.7986156410412937,1.3596409109798777,-0.8208347733498638,-0.5696295012061967,0.2740547576632707,-0.549602764057621,-0.8564790091973724,-0.6220486233030337,-0.8730257983406373,3.5739202296850716,1.1279604494821225,-0.9919590165346736,1.3812982375451377,-0.9256986013301052,1.6799205681780702,1.5310826093441523,-0.8152166341972398,-0.838153322225122,1.2614125444782347,1.7333828513389968,3.278471673246614,0.36166685938823695,-0.8786521625486983,-0.8966069759022849,-0.11215714330497419,-0.2433182724530281,1.425243832776157,0.8544385126708164,-0.8795512631070065,-0.9528980543016468
SIDM00375,1.7993494012868114,1.3898172181693451,1.6644184115757372,1.8080436053967026,1.8893116533265497,-0.8860566952616447,-0.7855286464571667,-0.18652692591506387,-0.2681694882529471,-0.3491528257350861,0.26601243651241047,-0.842164183317587,3.604836662249823,1.6405687396013533,-0.9300611062897023,1.8278448501489013,0.5889526197918536,1.2074209274385252,1.6606868519500415,-0.8594327906936321,-0.8130459380834324,1.1458491770747905,1.6432613575600568,3.3944047192804185,0.25546299633458924,-0.38830420721336717,-0.8979828974909897,-0.33029109866565254,-0.5942251087573253,0.5410657840081687,-0.12165634686696367,-0.8997846131240653,-0.448552723419433
SIDM00600,1.459841316161687,1.8593909427621385,1.30874272416352,1.6820104046904951,1.8256165026951579,-0.8627793436372807,-0.4091312591261062,-0.4866281780094696,0.09544752010262395,-0.2986114851728467,-0.430247501088186,-0.7232916959305685,3.5640074858922492,1.5440676828627744,-0.9217338423867958,1.3772625674055685,-0.836648716045419,1.3338334725466505,1.9206031725157404,-0.8358794385565166,-0.8736209414460476,1.1125581212078584,1.399693247523884,3.147852333049491,0.3213571175552578,0.7513920357534005,-0.48034228481413266,-0.49057041338164853,-0.367399526651012,1.0854716910908888,1.2100690888966386,-0.7775281639081211,-0.9362518211564852
SIDM00367,1.7683731575596713,1.9352828745620816,1.8259471418057476,1.9736623215297098,2.209520846592823,-0.8541286305862524,-0.5315932521518874,-0.4020565512295674,-0.5253860144569523,-0.868460572434373,-0.6714271953049016,-0.7955847813384547,3.5520544090043034,1.7548003623207142,-0.9152896824073126,1.5298954013876298,-0.8187134163617916,1.6913396693539735,1.432327610447765,-0.7671610165417416,-0.8498948194005707,1.7621310301476605,1.904482989235164,3.184143921216114,0.7157408844096971,1.6118977953638107,-0.8385730463086615,-0.18788915089469907,0.9799701841692153,0.8862476364758141,0.9895787782670613,-0.8171633648942332,-0.8662997982547663
SIDM00632,1.3500421605426847,1.8466273204644412,1.526233229488505,1.8086815336123743,2.3328591782449535,-0.8321772908319659,-0.6797363894568353,0.013237815391860558,-0.5926462377942605,-0.9560383208439195,1.392645835550503,-0.7938712054306764,3.5880472257059637,1.7868512527848062,-0.9017922363882914,1.950144181133104,-0.956033986884801,2.063250161952819,1.6754778656491642,-0.8398771259252917,-0.8610546448816315,1.5170475948685722,1.685326135985542,3.041264568154615,0.3609668892758673,1.217632570582665,-0.6797187519650933,-0.22137007861014565,1.7934664625531418,0.7376169803142583,1.1021327656817552,-0.831039303157193,-0.8547869764581019
SIDM00550,1.5544646831297533,0.921738928498644,1.5263109539429565,1.7833828414945687,2.0857761495150897,-0.8873925036871402,-0.5965674073774985,-0.18347167321609303,-0.39072845514447124,-0.8655654024774665,-0.6991542903032536,-0.8494712016666095,3.5614041224873043,1.5491582564121091,-0.9479264421562101,1.6101731914972306,-0.9209282281372594,1.5002988439811265,1.5979966694729182,-0.8084463955775353,-0.7918801070883935,1.407920002626739,1.3842646483324872,2.6042748654325263,0.4135810152960367,0.6546574203929476,-0.8615171917027106,-0.3737101215901986,-0.5344800534129686,1.3521555707196835,0.7136233155086745,-0.8812708316850697,-0.7706769449554862
SIDM00230,1.815197973857486,1.1642793701267005,1.9687021209737865,1.6633944013708943,2.7259612418733234,-0.8847758289060844,-0.6741997698495664,-0.2816590703958134,-0.1327181641980277,-0.7839539564655266,-0.6951521411686719,-0.6615578943874769,3.2142671266061864,2.053023273593041,-0.9839756534951509,1.2301487290494306,-0.9041397612509211,1.8181574666819411,0.8710995072553018,-0.8585451209967521,-0.9018681000839801,1.4446592825524143,1.3862829460592891,3.1411106074430317,0.6957960801473171,1.439498818995104,-0.8911978736343479,-0.5446139694222912,-0.7554042929729698,0.9316612251279033,0.7826417362941194,-0.8868882734105146,-0.7788144451633615
SIDM01206,1.289466930340552,1.0915265993598071,0.876314249664054,1.9072839308301694,2.201621572455793,-0.8461234728745557,-0.5357523060900268,0.25562549879769253,-0.2627838429117489,-0.8339111814810131,-0.7573947223049343,-0.8667320671966147,3.7665200101843457,1.2367038434518036,-0.9754966923288707,1.727186178799599,1.1307934129960164,1.711981788470055,2.02268192731666,-0.9142256014842958,-0.845165524350297,1.733207543955077,1.7094763773269852,3.2187474946753833,0.7655073699901833,1.4919728049080105,-0.8716521169890227,-0.3613273266704821,1.3577670548198597,1.66278409578444,1.3742810857656824,-0.7394370678393886,-0.756481400009525
SIDM00127,1.8437440802008116,0.6898945651165265,2.1070605717160467,1.8950795993114187,2.169053202520865,-0.8983604201426043,-0.6848723311990984,-0.09988412386486563,0.025312884307559045,-0.7320453228085108,-0.8158246696466946,-0.7762325582914057,3.0367600764476537,1.4471765211427066,-0.9993411195630351,1.6558871092669079,-1.0383554287249948,1.625960039220947,1.3222399112246133,-0.930018424251905,-0.8219822774036352,1.3887063368612849,1.5306193504791914,3.0914070675686607,0.0801750945852318,-0.5004968032887454,-0.8921979939495001,-0.6878475779488209,1.5948574054777562,1.150216418259048,0.46388942356737667,-0.8654775752298011,-0.7900684220910147
SIDM01042,1.7126615043251288,2.170661052906146,2.1129835515221966,1.839675757877076,1.7994806139616712,-0.7469680159503999,-0.6340444900266958,-0.6011980792877594,-0.3405149635105428,1.1344080692939142,-0.7635565857529437,-0.6470549630301995,-0.3454525716928026,1.5883194912026042,-0.9342964471004208,2.0563311578421506,-0.95562895285971,1.8476388843492677,1.8590386561492789,-0.9134184887738412,-0.9234237857141565,1.6371716930181037,1.0692670909878033,3.6652870934919224,0.2783217986999696,0.4389686281440377,-0.805986047878631,0.4132712552904779,0.44856031973897054,1.1312144065363685,1.287136160076582,-0.9166846194275001,-0.8406583065915633
SIDM00491,1.5231681334900928,1.6508443138588367,0.9941711411587443,1.5389345212280008,1.746239817010651,-0.8778059865964831,-0.38216936824429765,-0.5454001541779495,-0.41165608714708957,0.62245851445803,-0.1667192416696977,-0.6939411842523573,3.4080509165335724,1.313610561783331,-0.9292422592713885,1.4999183231098645,-0.8994217325222871,1.7942299926965737,1.703785350372185,-0.7801210098232763,-0.8331493698788635,1.7071952327433166,1.5629867213836734,3.5408567360437564,0.1104566149752842,-0.3748129608732649,-0.8834799990792989,-0.05593839224420452,1.0193428619551397,0.7261002850348796,0.21061110166025393,-0.7784885020447456,-0.8856927246958535
SIDM00488,1.1537826540826455,1.4040729437145318,1.7181020343217839,1.6558792863715555,1.7394422702310623,-0.7992406508297829,-0.7495784537892097,-0.32839617433534124,-0.53162058658006,-0.8873688858417328,-0.5491899616778869,-0.7476513136322842,3.238246293051432,1.6602693975824552,-1.0102066526123596,1.3210645171081974,-0.9186941116231327,1.3509557487231145,1.4809089067830483,-0.9448301256708143,-0.8975897975195138,1.3629201683446337,1.0437607249727103,3.490089788450401,0.2318642056321545,0.9582359837124969,-0.84001262531539,-0.48842692033762725,-0.45725464925098297,0.4604305869956199,0.7005973152286568,-0.8364632238351889,-0.8982161287509163
SIDM00190,1.863773931167152,2.1181542543191316,1.3817330789319242,1.9074329412473352,1.8683645116571943,-0.6885305701594188,-0.5218203416970453,-0.26473268789018733,-0.5840804679783089,-0.8167169678023152,-0.6840450870206783,-0.8054727716499342,3.621855879136012,1.52029628127692,-0.9640932235516025,1.3218245161167506,-0.26235812033597616,1.7879684385378214,1.7153305309666398,-0.8805546559993367,-0.831404007999005,1.2718219853681108,1.1714260363465663,3.4739833239305797,0.22698028324520877,0.9230185436864715,-0.762165596837744,0.25819209712650054,-0.33600784603069506,1.3890215507523895,0.44848352883955245,-0.8345221118357457,-0.9055096436196606
SIDM00542,1.1570691542878113,2.204940807517786,1.6439237735738892,1.2407678081131737,1.9704706459312833,-0.7848224914025307,-0.3460246054702113,-0.498924160873766,-0.4928085782117137,-0.8621077101527902,-0.6418953649441482,-0.7488688537802813,3.264920955683046,1.8262947851368458,-0.9220083971633534,1.1945969977477642,-0.8883337197907774,1.4010304100043285,1.2074009777319905,-0.924016924349258,-0.9875296911643876,1.531836821428862,1.177903096239282,3.4848152619373916,0.2625736347710871,1.1488818762064401,-0.7328529186168575,-0.36842152975394776,0.5469484219664149,0.40060349427972064,0.8152609050273791,-0.8953615257384695,-0.7981360446485838
SIDM00198,1.6767486135770218,1.7606251956962042,1.9738805235909525,1.8364574278484267,2.351355703883215,-0.784938536904009,-0.5647000330311011,0.37992926606726396,-0.4837226189710753,-0.7963237323245679,-0.7323621722696044,-0.8846005404740713,3.4411132951276366,1.5618597431955656,-0.9515229748396852,0.8834774867732247,0.0646022110612461,1.5262714932739319,1.3368360855377854,-0.8539815489034545,-0.8421919641208142,1.51653964479871,1.4094400261089095,3.4887513741589338,0.3905805005928137,0.5702042093766241,-0.8451892353833795,-0.28691186580702566,-0.41619856164618824,1.0596310532850233,1.0893941797476516,-0.8262651562529713,-0.8967140755372287
SIDM00269,2.0423869979368887,1.4676521378241976,1.7831117648618167,2.09130496823788,1.9617416341575553,-0.7505095701566493,-0.18128449534035118,-0.1487228108927678,-0.6252539999424432,-0.8720818099729383,-0.5566097831957065,-0.8105418512006847,3.649658580564174,1.520632424350461,-0.9101262254704234,1.2731654878462046,-0.9267749834378317,1.382059235255662,1.8221575011791171,-0.883528232771604,-0.9088240181117521,1.5926718307415406,1.4033927376883573,3.110661522826429,0.3718575257868301,1.4962244862842287,-0.8813089816105023,0.7206307541491549,1.5634032009992682,1.0476923650260717,1.2389274439792166,-0.8109249375554237,-0.9017457038818202
SIDM00621,1.5204736369549963,1.8990121780831963,1.4424544398248755,1.4713877149442878,2.2534670891741473,-0.9358127981408364,-0.40700980975581097,0.24007587286666168,-0.6061491903625527,-0.9317777849889614,-0.6334164642673246,-0.7665751640701274,3.48601900167002,1.989783833481033,-0.9077788512413666,0.7296296207670641,-0.4201685084829243,1.320094422621898,1.404255809493182,-0.8848354723464483,-0.9615248904886878,1.259674218393113,1.134370438212586,3.2259139470179603,0.62051300620323,1.0615818319769232,-0.794520257091294,0.34188839725957093,1.1792061577713284,0.7385648443753116,0.9105271245035148,-0.8584840311967862,-0.8747794023006796
SIDM00599,1.4885120155109752,2.078366609758692,1.948584337358505,1.7375161860473245,2.086462935021119,-0.8663853499973955,-0.4315788849711026,-0.40454587671209413,-0.6138929592266674,-0.852950622885829,-0.6646873653606367,-0.7844257006517403,3.506059024737196,1.5661447941399926,-0.9525973090929626,0.888509278306695,-0.859118362109786,1.3686623025823739,0.969416276551756,-0.9420970671701061,-0.8977600969730757,1.388812094548045,1.2363960436239139,3.5765718686095838,-0.1146424935629389,0.5752656186484162,-0.8022028251711684,-0.05597430465737834,0.24461492217180275,1.3403545973575675,0.9973686891501053,-0.8754789011828629,-0.8938099960592107
SIDM00118,1.7387690062920105,1.572733442011999,2.0240082897311886,1.7405172895748766,2.2342342699131175,-0.8690538402770623,-0.6934632843739159,-0.2885999430966444,-0.5700879620185406,-0.8589115321359672,-0.7502627117826849,-0.8137823968164867,3.5543318964296375,2.116820955875466,-0.9736769273249909,1.5809553075532055,-0.9927916748346036,2.0299919001290134,1.8919069481121409,-0.8830064309216572,-0.9128930083957418,1.3508816690689347,1.3716315411260775,3.276001786202418,0.30937028116858006,0.5293690973164715,-0.8755259668247647,0.37293932294001453,0.8587825114842722,1.2604128725452886,1.2829799089868394,-0.862657095043573,-0.8247885771789331
SIDM00596,1.6794296041942962,1.7693725080750708,1.9721438092104486,2.2620955573674837,2.2315278043910722,-0.7411279281433992,-0.5549306719245811,-0.5179518009219801,-0.07057062889996221,-0.44065065033321194,-0.8166881064252882,-0.7678356912198566,3.563434442770425,1.4161734588803103,-0.988303007589616,1.8789568441529703,-0.9122577222546667,1.5696374584505364,1.543469313366719,-0.8453748994936103,-0.8370741599673249,1.7274628043637377,1.7339146137298536,3.284901460947466,0.3236723618998998,1.4595464538009468,-0.8507133316170719,-0.051220805783836386,1.0925482889069844,0.8454303656991683,1.1262681779771673,-0.8322906021418401,-0.7524073141772103
SIDM01251,1.7597567628501873,2.0109223441314725,1.8765534284899794,1.6676577393996128,2.792262571434567,-0.80614366983099,-0.49318143101401635,-0.10344181015703316,-0.34569684452592786,-0.8690467883115087,1.1473477281390767,-0.78019963061376,3.1157967956589117,1.7824251104058297,-0.8716500482744792,1.6688294392031762,-0.8824840776213155,2.1641721107712466,1.6210462237437995,-0.9330773244841191,-0.9078995279981705,1.168968282918044,1.2121612439862894,3.3284466915122017,0.17719919790829874,-0.07492450117798972,-0.6967430938924237,-0.03657991773951909,1.5552666033545848,0.7360444821100518,0.978498040565222,-0.8763831625464639,-0.8937709484787579
SIDM00197,1.4416202102080762,2.3873456192865645,1.571643285023199,1.8670804297219312,2.3131211251436605,-0.8191055563725579,-0.6623895878638901,0.04320128716619725,-0.3617703987440133,-0.833399230938853,-0.6727858294458079,-0.8110883413412088,3.597509183649219,1.9304837887185637,-0.9345378550915578,1.220049779415987,0.20048052340167488,1.3161554714207155,1.0581744783409395,-0.9067515746558126,-0.8039619787194339,1.622641723413967,1.5013540607377884,3.519245902636421,0.3139922579750475,0.9033252112786974,-0.8257072636105294,0.24642438219376323,0.6250357555716937,0.9944797637628549,0.9300364874321202,-0.8401988082872077,-0.9331917293407616
SIDM00810,1.3909979963790051,1.3119921338446003,1.7497519819923004,2.1424082088169074,1.7506291999953123,-0.8384958523968439,-0.16002815396867684,-0.0940946835467323,-0.41324446564054196,-0.6771952762618489,-0.7366697183236633,-0.8144503276540542,3.6746146506001724,1.5345620650583116,-0.8476403844023487,1.35478702848677,-0.9783136314186569,1.3556633453177125,2.218642230561332,-0.7509730971669543,-0.904032400616471,0.5736647739562131,1.714713120355549,3.156699285970293,0.23500997777635493,1.2073512541886129,-0.13887145055188468,-0.4566891280927067,-0.16276669704916286,1.1919973469861322,0.8995342884453021,-0.8031097463505159,-1.0066021997692929
SIDM00174,1.4666950348790075,1.9504593595714397,1.4161386214389935,1.5902806351867889,1.2437010800308375,-0.6722876454542994,-0.6525425926557868,-0.45229316090218075,-0.581589279798045,-0.8756929354894813,-0.7705931408487897,-0.8691052979738948,3.470641429129423,1.2731300190306043,-0.8717142498769587,1.4637769411103405,-1.0346170336125344,1.309338992966186,0.9718571972533092,-0.8304378790167185,-0.8744907702415808,1.8709157628024815,1.5958407525447658,3.5870465935420595,0.12951221598825338,-0.024986909927868825,-0.8335514120882405,-0.30930690451721954,-0.2854066446401283,0.5973049939929147,1.2370381576613614,-0.8310726755138562,-0.9119882936418698
SIDM00487,1.7255741898885386,1.9542701210202964,2.315783922398519,1.9214106625691918,2.4405061356387425,-0.8727123864506249,-0.6848648580290846,-0.5299027438008721,-0.37899567018388064,-0.8904767773904567,-0.6838242321065525,-0.6940718449732682,3.561279209332348,1.8687466613807002,-0.9324260494818012,1.7941314168786493,-0.9517140373335169,1.1031433483162958,1.8936223350561117,-0.9524381006428377,-0.8947895227480384,0.9715767810127274,1.4174107495505035,3.2302306740889235,0.18584360504577765,-0.08373058714883592,-0.7976883901664306,0.5673050914521633,0.3472244491876035,0.783769510005649,1.387814580584333,-0.8658575709784322,-0.8364875737323547
SIDM00263,1.443908988760795,1.5605455861199757,1.7847910829940805,1.7940620810710133,2.3129610660059914,-0.660195798166022,-0.6022937604186946,0.3416281566356003,-0.1824654540233606,-0.881099028795363,-0.7094066877969989,-0.7262599231802949,3.590384657411175,1.8251730036448555,-0.9347636597761355,1.331991926598839,-0.5542335440101519,1.2289936078537085,0.8788564921842461,-0.8666029469777856,-0.8762157400212318,1.867874967123563,1.3851919836257378,2.926182495547091,0.589357321683547,0.40949276256987527,-0.8346835603355492,0.14111766290302913,0.8722114729267494,0.6265571804717972,1.0731707020184498,-0.8010458636667129,-0.7901848093829814
SIDM00277,2.0594679264480087,1.9284735039441514,1.6467113942787075,1.8663637978010112,2.729686940202782,-0.8057497651356579,-0.5448557838466137,0.09794151923478277,-0.2872156055163866,-0.8359179185864927,-0.6806428964172829,-0.728198316648878,3.5961546124535735,1.941063106337012,-0.9514412028680306,1.1095938876289735,-0.917153213941617,1.646187684590259,0.7721734245533134,-0.6910541823134964,-0.8447677884508296,1.3681214252332767,1.6418300342582242,3.137433876382586,0.2996273630868937,0.6054170217778179,-0.7509010521831657,-0.19416146649743715,0.3498782839932368,1.1701809457293069,1.567581682280263,-0.8104196784494888,-0.9754727403239084
SIDM00592,1.323216762784893,1.1116843855631804,1.7478841776839542,1.8151718869712354,1.5228470344865017,-0.7967796926072901,-0.7570016085144107,-0.5931790720322296,-0.5800574339027648,-0.9384972129529889,-0.4994499052398171,-0.7958593391624659,3.1518313658012023,1.4725829457384234,-0.9218360365908166,1.5661453280715536,-0.9584779559394075,1.3357805226650532,1.5259035209091039,-0.8670876632005794,-0.8609578979566465,1.4944105587515182,1.3229883099407624,3.4439423227435184,-0.10405402642569313,0.35167666793213553,-0.8581886175817683,0.07213279470611832,1.1536117057939388,0.22883884993713952,1.2331688903622364,-0.897104662339686,-0.8729155928576137
SIDM00496,1.2373986196866704,1.5282682757037238,1.7773165348230555,2.0545649285770766,2.0224988451335433,-0.8787266875153721,-0.6246888831193173,-0.5732114206184746,0.7092670969615408,-0.8497971345235781,-0.1872303648974685,-0.7937482977314559,3.4451632042158074,1.6349478186210338,-0.9146563978425333,1.3050941299858279,-0.9968075601902884,1.7608810868582194,1.5240217710188675,-0.9013888918456675,-0.9614881325976191,1.8197502878441352,1.6343538840166756,3.4226962923119633,0.019480640925084912,0.7016080719471225,-0.8756022799896682,-0.5998074480916051,1.796558923811811,1.0361804516179198,1.0626265762556824,-0.8933063902999885,-0.8493105017194899
