,JUN,SOS2,PAK3,RAF1,PRKCB,BTC,SHC1,PRKCA,ELK1,NRG1,PAK2,MTOR,PAK4,MAP2K4,EIF4EBP1,BAD,PRKCG,NRG3,MAPK9,ERBB4,MAPK10,PTK2,ERBB2,ERBB3,MAP2K2,TGFA,BRAF,MAP2K1,MAP2K7,ABL1,NRG2,AKT1,ABL2,AKT2,SHC4,RPS6KB1,RPS6KB2,AKT3,NRAS,GRB2,STAT5B,MAPK3,STAT5A,PAK6,SOS1,MYC,MAPK1,PIK3R5,NRG4,HRAS,MAPK8,EGFR,GSK3B,CBLB,KRAS,CBL,SHC3,CDKN1B,EGF,EREG,ARAF,NCK2,SRC,PIK3R3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PAK1,CBLC,CRK,PIK3CA,PIK3CB,CRKL,PIK3CD,GAB1,PLCG1,PLCG2,SHC2,HBEGF,PIK3CG,PIK3R1,PIK3R2
SIDM00203,1.182950453413295,-0.4651648639501791,0.1623854581132205,1.1262772265998515,1.5768527561647319,-0.7094421661804305,1.51763352744498,-0.5087728634558132,-0.6645328462768618,-0.45431329298902545,1.1294016988159308,0.30026789384162733,-0.3297391540789514,0.5183292417766069,2.2889098909098453,1.1081775858767384,-0.6313320036471232,-0.7613267803906074,0.4803807153992876,-0.8103738540143592,-0.13621969837363027,0.9600074886794493,-0.45504465991464677,-0.8800364203120046,1.294822644198371,-0.7301021505472535,-0.11420885202416636,1.4836553904285492,-0.21553165421096318,0.5842249623045734,-0.8581880999997658,-0.213253690226644,0.3516223557438993,-0.6758460157871827,-0.835277016941383,0.5886148504814572,-0.18419956794244022,-0.7527063766606182,1.7242087059158657,1.9079147969246584,-0.3018897326696695,0.38169891051555055,-0.6377476873325559,-0.8180607173064123,1.2433361546704476,3.0940860662409606,0.3030319501861646,-0.7236063113775109,-0.3202343029758872,1.2020047121700335,-0.37537967112205733,-0.8063637749754897,1.3867151735212198,-0.6648652874140267,0.6302779972343878,-0.06742821578794835,-0.6867718685325496,1.4276675385855002,-0.1849133470121556,-0.8486218049340893,-0.09744300338848172,-0.30295475895606305,-0.10799785575795443,0.02445510157451811,-0.7719958344281878,-0.8082563934817597,-0.7455101374029804,-0.1509776782800561,1.2142475765000331,-0.8866376911887244,1.4557785895501156,1.0475452318161127,-0.22687816856790802,0.45176866023326573,-0.6763091568341252,-0.5165912575928351,0.7437991907353062,-0.049922862006430445,0.40198644031199265,-0.45492045973739964,-0.725863209991022,0.02284698500711781,-0.34078682594954735
SIDM00896,0.40409140274799227,0.2645243313615397,-0.675331041076075,1.1824171647832962,-0.7139504794172685,-0.800512615675318,1.2918552779412669,-0.5996684061797177,-0.6469433224970693,-0.6431424361680028,0.6999353606805268,0.09188761203599037,-0.5354769763583914,0.5264488400684451,0.18153720041302074,1.0756167806011632,-0.7494237209216744,-0.93015968674744,0.08363649850260235,-0.7536634295924303,-0.4903356121033082,-0.6980789314746488,-0.595381770951134,-0.8833948221016399,1.2377587584884058,-0.7231011926270222,0.3255894183657425,1.9833696522959976,-0.04560943406966238,0.5123935210681976,-0.7966842090720798,-0.20020978253212998,0.234573428107691,-0.4301620755646779,-0.7302809093626087,0.6135025927342025,0.08717682793808422,-0.8065530207942485,1.5461470293228585,1.7111948296154733,-0.1762033584344689,0.3598687386328577,-0.5654420291714232,-0.7790787595349611,0.6310953601048527,3.2891947531476537,0.17410214131436116,0.0781571667973292,0.017283515934803952,0.6274547925835029,-0.23241805485367936,-0.7425000543274082,1.3423727971741468,-0.8617763617411296,1.114460742258325,-0.1864409592393629,-0.8279368475185057,1.996398673605584,-0.8220293278448175,-0.8530838131219642,-0.015945723949725352,-0.4758748535139049,-0.5624243760597211,-0.29806190051642684,-0.7958023782564353,-0.7716029835832633,0.12141590948295758,-0.30197795275849,0.8081612798875759,-0.8590350398110368,0.9491613776725529,0.6296744846264061,0.16404440119619543,0.40456943995169753,-0.6938923572465373,0.667370373359615,-0.628065426261508,1.8787604933372968,-0.692331100286788,-0.4517720387082922,0.7061045317318919,-0.11035417367141132,-0.32131211729383574
SIDM00285,1.687757854543148,-0.06270638076773051,1.1291894545730459,1.0478049575850488,-0.803198425605953,-0.8125078131484982,0.9494180953375,-0.1348414536137336,-0.6376364418187646,-0.5101729607099074,1.0067368042406382,-0.19856010347552555,-0.5143138952768073,0.15276899499532126,2.2206606628827608,0.8108332318954876,-0.7223225563642894,-0.8253897960437443,0.2896997642130762,-0.7264989225792798,0.178264913557504,0.5953576786738493,-0.5869170863648802,-0.8626018014366793,1.43374515660779,-0.7539837357084408,-0.4617538727793458,1.0821781871070733,-0.05041334347288882,0.44340667193914285,-0.7146367186864373,0.1691225544824134,0.22506393323337234,-0.5948249225053361,-0.790762265841071,0.5276011307640162,-0.41766280768728314,-0.31761541473737726,0.642449723991221,1.8115656329927976,0.5027798450521768,0.16824784908483684,-0.4947731146359397,-0.6873745906129065,0.8768047940380146,-0.7082792332865011,0.2240008915534821,-0.775904060065737,-0.751590495869973,1.4429674388033307,-0.20223776365537013,-0.7768710144538806,1.7743317780930004,-0.43487344710772174,0.6433827496757476,-0.18036398319058594,-0.4083777868691693,2.0171186553322022,-0.8893085715470279,-0.9331867424312563,-0.23080342259163467,-0.19598433479508542,0.313122314174883,-0.43811310958071037,-0.6912354041226846,0.46117827697371383,-0.2559770670792702,-0.03861745318564715,0.9574419623965329,-0.8308811922003011,0.9257330453089525,1.0295341984859123,-0.42947896723224027,0.6513602386448105,-0.6974230338806906,-0.45701495138844,0.9883880110360592,-0.9248485700082084,1.6327971468649571,-0.566017230243381,-0.8750123669955021,0.502684293308447,-0.37072701332850344
SIDM00930,1.9796488368295464,-0.4265314110762898,-0.7814815949451535,0.9635618171464889,-0.8202110713519666,-0.8028679826464744,0.8603852400761863,0.5711838899907703,-0.6245613002035517,0.22295453915785804,0.5801005879276383,-0.06247519804898858,-0.348342410959995,0.6384271704065102,2.4922489331478515,0.761376192086605,-0.7474011786218204,-0.8289954804928981,0.7499427065223623,-0.7946688453902141,-0.8243236475383935,-0.06618354978298265,-0.5717884612538775,-0.6608893789378075,1.1345241040020362,-0.7137807860695652,-0.4579870045608702,1.8901527913461866,-0.2509396069734262,0.5803829924280326,-0.7256069400614502,-0.24556171741367638,1.0360429406276717,-0.6677252584809572,-0.8161250280693645,0.6171248499872242,-0.24979423126218067,-0.2180386510464583,2.264237936269313,1.800302943286652,-0.20642527979137087,0.31248482186195187,-0.7202223537865208,-0.8713918172731047,0.4447260479656555,2.7593080832645853,0.4347803699124279,-0.7587140277244745,-0.7077492732207081,1.0647139580401872,-0.3455922195206413,-0.45459724875578883,1.5046334768345218,-0.556984640664546,0.5103122795095788,-0.3655874096109425,-0.5890683967597504,1.0032818183919756,-0.8519858676751388,-0.7151659531271471,-0.0435706088128768,-0.062113539005394666,-0.5076970638871315,-0.5090014253272905,-0.8083458852707399,-0.8111039670903837,0.3095372684198513,-0.0775100715653662,1.2211856626178936,-0.8477235416184199,1.1841992947480922,1.1230213712850856,-0.13964345663888136,0.19538653818477245,-0.5268624669822445,-0.587086174023089,-0.13904350925712333,-0.2651210942706517,-0.6808064729425783,-0.11749737441283671,-0.8024072042762728,0.014575363293496582,-0.4059092270600223
SIDM00205,0.593042644924154,-0.12744685675962733,-0.8046550712657665,0.8568707074983725,2.635225909650365,-0.7529728712112521,1.0443551812242082,-0.25270764791755895,-0.3610657057194388,-0.4753412816352303,1.0498332258135883,-0.07854754762328829,-0.3405307300011311,0.15468513551298319,3.1025308257243602,1.048255400926047,-0.7323771557946881,-0.9177743298286756,0.17628519378785196,-0.7736854900003769,0.041939944285742305,0.4827993198249179,-0.5968966175824493,-0.8276931284666275,1.5714265071596587,-0.7036001303748691,-0.29974019803241886,1.3322487175700377,-0.050349029778241856,0.5418537528151316,-0.7156390455325037,-0.33915689912004515,0.24996084071493907,-0.5222979920380513,-0.8431144409898212,0.4897376188760994,-0.20589135531774405,-0.861183600846659,1.3500995328714132,1.434515384055414,-0.31545651635267596,0.5489316027205212,-0.6024614551038455,-0.8234036682807688,1.0132946901483306,3.4497763803780055,0.21829417768552534,-0.7539956740718382,-0.8240872747847537,0.6099654735117818,-0.4461321292928599,-0.737430983301289,1.054589539736896,-0.6911083592451779,0.6951246624053964,-0.08776534197976427,-0.6903290266209512,1.4246275320861164,0.4734418732959936,-0.8890045663299374,0.08789414107339323,-0.5029571734993685,0.24534072863250497,-0.5712124472459914,-0.7867217857543404,-0.8710558438820158,0.07308455397239846,-0.08813994155089679,1.175149536474499,-0.8231163008645184,1.4703984657025024,1.3960612045231393,-0.4482733152761993,0.7406755506774296,-0.5470051600067805,-0.35941092789369306,0.6949957929447728,0.934351026120627,0.9788766190732253,-0.49182558933957793,-0.7310743349732521,-0.11869190776716666,-0.411541398832511
SIDM00535,0.6813063526120116,0.2685463656022205,-0.7708712751610598,0.9678004752973103,-0.7463364387027211,-0.7113853043744841,2.05638214664523,-0.3899127538760231,-0.6153867281422477,0.6941667294491246,1.6499162667435487,-0.1388748064475628,-0.486163098258263,0.8681415585355102,2.5286026510273203,0.6333641031307369,-0.6977912060235671,-0.7765912563669597,0.39457909796826784,-0.7582529449466384,-0.8833525937688198,0.4050832693375166,-0.25153832788636526,-0.6258402073340408,1.3879344603587789,-0.6302734764405926,-0.15902542344265108,1.4841282346970253,-0.21987168407554972,0.5552356890247341,-0.6722516176322267,-0.28518638484256337,-0.014674030269545769,-0.5408618915793801,-0.8768105899888944,1.063465796649738,-0.3224424885244889,-0.39499459966009065,1.4976266902699853,1.5840836790741681,-0.25164068013519353,0.19582941728268308,-0.6355009382107772,-0.6198879961109373,0.8602107831662142,2.716517721833666,0.7500249573430453,-0.8295726654511544,-0.7909349158971712,0.6869743181161655,-0.047652406008010836,-0.6828783501663176,1.8288461213993905,-0.30201562968710044,0.8573811928249839,-0.35736664218312103,-0.8221433555539003,1.5475113664032838,-0.8656582081549338,-0.8221880191396507,0.05672073200100028,-0.5073601876828701,-0.32868709287683634,-0.7098178199769535,-0.8547008687717627,-0.7173659843899414,1.068474924281958,-0.12455525084269094,1.0949170432401496,-0.8649693886603053,1.0898513957699045,0.8997583049314052,-0.2539926681533374,0.407356728852332,-0.7080365235488207,-0.6402854661742324,0.05152780543694728,0.3077729399282414,1.5091683793737505,-0.5087315689798739,-0.882411857801126,-0.5220043118705655,-0.12358257377755363
SIDM01175,1.595085724936113,0.13357932748177634,-0.7301682710254866,1.005166371617297,-0.7610232325364144,-0.6601785048367397,1.373118124681073,-0.12797968165214393,-0.572200991499335,-0.525687584976388,0.8069236939864037,0.3394762529199166,-0.37035546684818227,0.2561875447087503,1.9070960232242817,1.3037240372707573,-0.6784471278706324,-0.9133730211864347,0.5384617476581253,-0.8063926009472594,-0.702606067465602,0.32086956232145664,-0.6178273186759732,-0.7577534572411059,1.266944859004023,-0.7356351299296146,-0.3985164094203212,1.7535731784915567,-0.4338155211325556,0.3606045014543538,-0.5651422893512777,-0.08016722097030013,1.098466706798931,-0.5883206913387383,-0.8504140312283553,0.3398167921888165,-0.11131929260320998,-0.1825887480860544,1.5480194617516685,1.665251276943813,-0.26982099175240776,0.6479825539674176,-0.576195976319009,-0.7595481806717175,0.5700863453677522,2.447693660171698,0.8362006433606047,-0.736705023470413,-0.6666209566621666,1.1121930638225321,-0.2979057957164049,-0.5501563102031842,1.1683615894420754,-0.769129655538794,0.3364779367089324,-0.41726105235036554,-0.8923006643844629,0.8826022274192731,-0.8221624552572533,-0.8884804270256421,-0.01213838421593832,-0.47917237188200756,-0.6474608152635222,-0.33269921218671955,-0.6441323161784802,-0.7890841175473898,-0.011603767630582802,0.025421843317580763,0.768775857627027,-0.9116844286517038,1.1777552559948388,0.6640798322873082,0.002506738686092491,0.3603594318236799,-0.34886228692651533,-0.42595675440527686,-0.23129942999817588,-0.5425540217365086,-0.7857040229697002,0.11608746753074799,-0.8840404751252887,0.23918537042937588,-0.42069171731819854
SIDM00832,1.8140171116639126,-0.21980872596457274,-0.7540175956947397,0.6923028262320772,-0.7046636103056619,-0.2825483066613071,0.7885785279018747,-0.11017214820191233,-0.6517920842144087,-0.7616407736720907,0.9947126734941006,-0.33966275301249566,0.06076417273516347,0.4715423793937991,2.281055574350152,0.9879314729760638,-0.8081403880354768,-0.9228686180241551,0.5012060179433905,-0.7827940525924431,-0.8677407342888763,0.6480474720810966,-0.10134844316227457,-0.48461607078589397,1.01562544363684,-0.2788327273446592,-0.20531825017323432,1.3172768602687486,-0.09704803914545662,0.39502973429063326,-0.8258093227599536,-0.2514166118181142,-0.07906343031988494,-0.46205316565691734,-0.9170492939524264,0.46481696792364285,-0.11439179477808982,-0.8788428968727604,0.8351257366012098,1.5635070074530282,-0.14076013126163334,0.6551428937817955,-0.36135086790744897,-0.10740004470838094,0.9857390511904945,3.243959188325925,0.35812464551025286,-0.8069546098634771,-0.7426851200287531,1.3433735929340775,-0.46715380067857154,-0.28883785704854853,1.5936370166965204,-0.5588223643756746,1.0282700346702212,-0.07691316327555238,-0.9580058667195018,1.3414481187090885,-0.922005602260155,0.5817535972032852,-0.19792029505225414,0.05846309286497455,-0.09739215247943526,-0.7132146713611778,-0.8008271104018646,-0.8712844176012161,0.34514245234811325,-0.20375832718601045,1.8952387448263086,0.39948820519389333,1.116518361678723,0.7843717269439923,0.2768332010294442,0.16618086908550656,-0.6678945424268861,-0.36648956757111006,-0.05184857784570714,-0.336186523665113,-0.7710579509198796,0.23672213699368422,-0.9512192639565977,0.44162358350931996,-0.11778769005115587
SIDM00528,0.25698693218258833,0.3377457228936873,-0.8268876595658036,0.7571192265504048,-0.870890048000654,0.33787900717654107,0.35814504899201266,-0.6825184397628579,-0.6999003270653734,-0.7819077597962125,0.99295671821898,-0.15117316517232687,0.04059521195722195,0.7582044386913278,1.9690714872368955,1.5166895969577703,-0.7581248018108661,-0.8202085021305919,0.7294991687334011,-0.6326332201442745,0.1545241348674444,0.6748508939094431,0.6010734730723885,1.0279643845320585,0.8861577587895904,-0.7330899157187399,0.10095300860237892,1.6199258707313975,-0.18383154945945732,0.4092918938079738,-0.8069011535437963,0.3818556376695243,-0.24540375431166722,-0.5890836890439028,-0.8921031776410244,1.233003146848375,0.4348878716982727,-0.919850972455737,1.152463139372431,2.2470243190289816,-0.4420465608680908,0.8647935137212137,-0.7320887601318907,-0.12534912454179137,0.5652044260685267,1.8335107077283295,0.6451216688727028,-0.8073656637101051,-0.8238445377645588,1.1505827669040425,-0.21339000269732641,-0.659950485822844,1.4214221164057619,-0.6228781277993352,0.5829758166933029,-0.5528261491785269,-0.8524320622659795,1.310888206043121,-0.733875482534526,-0.8855780826456497,0.05095342657451057,0.24046498776192216,0.003315965671426678,0.285183373131798,-0.8717543313722232,-0.7199930088801746,0.19179965576786606,0.10357844367445654,0.7462255444598443,-0.9638826875259651,0.852200396774479,0.5349196392587716,0.1993578058864077,0.24950477971434085,-0.7385291112788261,-0.4784351279261519,0.0074211755829804915,-0.14771723134929374,0.07029756010319324,-0.6974448462709475,-0.9590122603556988,0.18273107511373848,-0.17416887289508978
SIDM00371,1.643720958652289,0.35580661994148627,-0.7612511315985847,0.2652186690952928,-0.7913957619121663,-0.5518508048328592,1.1743432241431147,-0.0893044997751094,-0.5188890551070224,-0.7316611722396027,1.0575450804121256,0.06467238024017825,-0.33808818290216314,0.3256872550015643,2.010143391309437,0.866442071757539,-0.7249202561638426,-0.9617534058367896,0.44249782577158425,-0.8169805096136511,-0.7071093272750377,0.6878419363281775,-0.22324680004438252,1.0004038897405503,1.1657213488851537,-0.3222226929209331,-0.3633075376019342,1.4605516414666382,-0.19297844503947592,0.1887141234073628,-0.6781496776662429,-0.2229081156677861,-0.24576430867528934,-0.6704640021578374,-0.9061217339593655,0.898770236196348,-0.20307902603957143,-0.5686335331042086,1.41024529540681,1.3446389719757406,-0.3019772095804924,0.2650879285242577,-0.03479495143475951,-0.7474163069902029,0.842241287321192,2.5787633355480426,0.8678167969956708,-0.7672738180158256,-0.6304000161102603,1.0931386109103485,-0.28878810560408336,0.20894533801507187,1.209568222056003,-0.5756289780460607,0.6830887295311577,-0.28261130568053944,-0.9734588515713257,1.2939183628612798,-0.9569458438016885,1.0842081430761927,0.0936343920301465,-0.38980644304684886,0.18252749672825114,-0.5070118997171718,-0.7226074193301244,-0.817275846286539,0.456784802391958,-0.21593670602701864,1.666033245571403,-0.951251185688908,1.1177448120590845,1.227697707652068,0.6397223626619672,0.3246852697581666,-0.6261181045369932,-0.5759879775185215,-0.1291133991876957,0.5681342123101134,0.2121597190781162,0.037459089400175026,-0.8221723108026069,-0.48558473460355517,-0.3247177219497541
SIDM00688,-0.593507816390346,0.04815578441370072,-0.6946423208188128,1.019941622308857,-0.7443022648158522,-0.8008588947565254,0.7623003250669361,-0.3937183605894082,-0.5957098630110343,-0.7348521188344809,0.6514911198704676,0.03206802983067603,-0.5012305647176113,1.0519766231438157,0.9814236970853724,0.8556795410851495,-0.7005566701957374,-0.9200556153834222,0.3277376854139479,-0.7647648032344403,-0.6290569244889372,-0.5985941004502324,-0.565175606846989,-0.8406371337636235,1.2287888034240415,-0.581173131087444,0.3814203714601229,1.7778259582340152,-0.16143597090100642,-0.1554504342914627,-0.7335879601352531,-0.41723603747301374,0.019179626619054455,-0.46487660381978346,-0.831424399155622,1.0171579170303477,-0.1513840976074446,-0.7875148053517733,1.608344544737216,1.9340625083442942,-0.07421337131179159,0.2952871737853554,-0.5852910510486056,-0.7290747287226879,0.30351937976267845,3.177497052127387,0.8976922539901645,-0.16944405875148727,-0.46146599062511034,0.8032752099479474,-0.33980632266980426,-0.7152528428563779,1.1606407846524451,-0.9130119754403062,0.8193960528766632,-0.07499700481447279,-0.7503447659681293,1.4028194599394748,-0.9028364037859417,-0.8757331249625135,0.11845886640638242,-0.6396675220499828,-0.6604991746328266,-0.29382526218451177,-0.7256580727085474,-0.6836338918184147,1.079558873168558,-0.3208769328816021,0.34422977098460616,-0.8509782360589809,0.7912046090900505,0.6473645448478188,0.3674348196825791,0.5429719578027179,-0.6707219882446551,0.07224002612129134,0.034888679318956686,2.1663338048651353,-0.8498359758682913,-0.6430350042564171,1.009652794689846,-0.011552678430060978,-0.3592231531599428
SIDM00583,0.993807164544828,-0.1111896820232724,-0.7997356489384365,0.9056619717163262,-0.7911583678691806,-0.7734417366732155,1.6162810759280748,0.16430959168262504,-0.5133675210959585,-0.27812697465526925,1.3040058625849829,0.2566644983044009,0.20821927451808844,0.6376789704674433,1.280792234120851,0.6952991324356599,-0.6932647290301834,-0.9441111104306659,0.5839184779236645,-0.8452353444596538,-0.9394763261126989,0.6411355649028032,-0.579114251692318,-0.5058552538056599,1.0742974357501296,-0.690091009984734,-0.007136116611048071,1.685678127044036,-0.29183411257369274,0.09725607854554962,-0.5681985376666645,-0.045288651105350054,0.2897430086230469,0.6082372003145006,-0.8871298388462248,0.6289256659452092,-0.21481962516886627,-0.7205918363682406,1.5706877158432382,1.621239619436342,0.2535630313184147,0.20109644603436336,0.14261104745359204,-0.7723338293199546,0.6037630859339689,2.1821733177810363,0.7317678249074253,-0.8779034276424424,-0.667254907579482,1.4173965810049876,0.3262789553807821,0.0004582816438802552,1.0363031961467297,-0.837271851412244,0.9355273169597498,0.450800110631662,-0.8180812267328001,0.8786970998222262,-0.948217381457617,-0.26161842645666705,0.13995222663283297,-0.2078517480755412,-0.6337023091596152,-0.1527499375768399,-0.8006350740298608,-0.817434302925708,0.2765388450481421,0.11814159119046329,1.5184135399083074,-0.8632701002203029,0.9698373544105836,0.871482869285972,0.9496308898300391,0.47128794250050116,-0.48999271577481524,-0.7025512101926027,-0.1707433548638874,-0.22060677869000758,-0.5644298574946471,-0.4495464499333193,-0.8481020116745684,-0.29448280234238117,-0.3623635771579412
SIDM00188,1.0920651930394298,-0.40974937821858365,-0.3588929974013599,0.4677356918668298,-0.8228577767666927,-0.4761591877842488,1.2267298400561804,0.2323361670544803,-0.6904237329416069,0.5224758708098699,1.2733516429390515,-0.1865498873911136,-0.15340419511618428,0.865650103729769,1.651080439188246,0.6275983486175579,-0.7453903738381048,-0.9215482206330182,0.7668362846343544,-0.7946873728662589,-0.2322432316726355,0.9960811081890826,-0.44417792879933143,-0.9063604011086162,1.1529098782780087,0.5887067114472091,-0.3496866567322169,1.9989131636159096,-0.2178350870580488,0.504863566282762,-0.7847440958910494,-0.35111596889561153,0.36235754555632194,-0.5583234954967731,-0.8389253634433054,0.4264713656395576,-0.42187127666801916,-0.44715747290360025,1.4842724168575518,1.709422533472805,-0.399710464571712,0.08877875582836599,-0.5307240449315949,-0.787100213748526,0.550006240248883,2.8748188946966384,0.40277808327749265,-0.78766218887177,-0.6975699711996116,1.0769933460456869,-0.3720760574264439,0.2573346110901584,1.3296727641866959,-0.8026195036149738,0.5142189195646291,-0.1181269001766954,-0.8573372814659583,0.8017254563701252,-0.8711394981160244,-0.5082298294173305,-0.10007792710627945,-0.31965066887179017,0.3508095469075028,-0.6910247353296446,-0.77406134634529,-0.7967916439343186,-0.14144104298422144,-0.08942581531905028,0.734317875397576,-0.9199143957582322,1.2353378008602314,0.8049929994706001,0.7826196490419794,0.05512842732010324,-0.5501437224101906,-0.594468981901567,0.0027151719605163194,-0.003474190374160042,-0.7247035963437324,1.2733696120993279,-0.8402128433442747,-0.4237365514516711,-0.37548317977199686
SIDM00096,1.059808708568076,0.23059581478928687,-0.7602372230404972,0.980044853465392,-0.810010313025454,-0.8199986736400481,0.5339269268257828,-0.5481833872910238,-0.7007188675847085,-0.6560310755653691,0.9559385799723303,-0.016614204791071088,-0.47320797835042316,0.4575151080897265,1.1199469328259357,0.8584157968874379,-0.7838879460763619,-0.9172860813328785,0.5591657957003111,-0.7835185079595033,-0.8035902248617823,-0.7246542744080643,-0.6034583185540056,-0.73608971753163,0.9960737606709278,-0.7015562941628785,-0.04824244581047748,1.9495572031609423,-0.13999456814615954,0.22696731069521445,-0.8305142748704817,-0.019285564832576124,0.14770498197881218,-0.5288424162738694,-0.8514089536184256,0.857542565161663,-0.1752223552356042,-0.8318831672033429,1.9657719573441363,1.615829145431944,0.23941294993998144,0.36112936791762984,0.5210064346587548,-0.8409866923281943,0.2928042911831643,2.789505569600941,0.5979301769604732,-0.7693953926003733,-0.7790950090241645,0.7434334095915428,-0.26876052658296995,-0.7246859626712675,1.2021875530742763,-0.17749839964141328,1.2614117902774435,0.19802798587613388,-0.8998102227617938,0.5910466841670965,-0.9349638469576862,-0.8668470197664323,0.03794588981374125,-0.09471570091210281,-0.5838116223572589,-0.6510490265878993,-0.8368667890857638,-0.8265047393746756,0.9887226696940595,-0.10325922533223897,1.3034444832115173,-0.8651357322468466,0.791017256098873,1.152940356640037,0.09169059427396094,0.649349880131609,-0.7303867577555122,-0.644575233252729,-0.10716390784739162,0.23593675271875486,-0.7765868881288601,-0.4070251278516831,0.4744480397921314,-0.09693671712346892,-0.3669740611702108
SIDM00379,1.1834260659845688,-0.05820998594073361,-0.7441987345062582,0.8190586770082638,-0.7896596962192357,-0.7091873797749608,1.4595158520421758,0.07851317039251927,-0.6304879815785225,-0.37064974631194236,1.276094206734094,0.04721723380051787,-0.3186994066553854,0.8295339106218431,2.0113992420694085,1.1862548884535478,-0.78258172070619,-0.9205594449135137,1.0580981303073005,-0.8449490798566298,-0.7703893657428919,0.4663364920636,-0.6035299048307856,-0.7959459062227789,1.1557441427258544,-0.42600599130778183,-0.2554845914196491,2.022130077624146,-0.4154398220096376,0.1385277698515932,-0.7514886310404865,-0.01316232682888373,0.4465580043140263,-0.6220644451795638,-0.8386679218371348,0.491160015526558,-0.07483301193834907,-0.27762147410040944,2.037544956761349,1.5125286840796348,-0.38146306810197095,0.15567229889027803,-0.32138131322160207,-0.7969576852387084,0.5402724761350751,1.9582745464459126,0.6973435743871191,-0.7941717669288347,-0.7681065402609533,1.3830183065881607,0.1493372825666749,-0.04042174153063225,1.0738208819655972,-0.8195916509473865,0.269465574139155,-0.1705312088688438,-0.9564161679731557,0.6189715965190697,-0.5131494531166524,-0.8609024644941573,-0.2580913917931408,-0.041836390131455146,-0.4529486152982185,-0.49016180649043584,-0.7256235520875363,-0.8640159282027469,-0.06955419719452018,-0.05075562571795746,0.942857274551871,-0.9018721143220328,0.8455410678284401,1.1247469860508599,0.30423390941718415,0.20983679636646693,-0.4047581235737372,-0.6492055984640629,0.11631930502560767,-0.4402634315008523,-0.7251320442485307,1.021948866798321,-0.8154659866653698,-0.46910801326667956,-0.37835063652083634
SIDM00381,1.468872078424881,0.38965364385105916,-0.8324439024770406,0.897858867705595,-0.8411865206240031,-0.29015128121092637,1.1387819816470306,-0.45328340406083617,-0.6949229785845105,-0.44691006772939923,0.6298000065530709,-0.04102958748574178,-0.26777694520032413,0.6588419663492421,1.5465301743183146,1.052856264419308,-0.7892194887332041,-0.9705076948351709,0.46009297955575934,-0.8008001877989711,-0.4562452533906254,1.0404001064550223,-0.323421092855737,-0.558441769710958,0.6331406728054123,-0.4983153256001928,-0.12168760499542533,1.8310707676208626,-0.4121958965643019,0.35837190562419935,-0.7964891059572449,-0.04287745110820446,-0.011206174850805021,-0.5430866207951622,-0.7383573324560161,0.4833651644820914,-0.12390379936772107,-0.8602505514400279,1.8163160592172063,1.5679272170221885,-0.285695219348847,0.752201850951832,-0.45289307578555227,-0.29764099113394676,0.6703806871551273,2.686393790509566,0.753939271358998,-0.8041760964446747,0.3206578844767456,0.9388301578709622,0.02656755868678866,-0.12481569541783083,1.3724260028564963,-0.9595772777015317,0.35942325075242276,-0.5716386362590927,-0.970145630685522,1.5220507262846188,-0.9357705996538674,0.019967635900680097,-0.18964383017101472,-0.4198710424269599,-0.4303047547172482,-0.23452329603910904,-0.8359178999045578,-0.5414119798445274,0.21497613615925254,0.02239978186248841,1.1910022015074153,-0.09990717110794979,1.0930480415116317,0.9506157842467021,0.21604679313046446,0.1896566204271344,-0.5757213739247654,-0.29862439840543253,-0.12415696741851895,0.17028029514701767,-0.40783790179535084,0.4905119207041553,-0.911147782285361,-0.7599588174260159,-0.5917934011520232
SIDM00606,0.44243593021733046,-0.3948651906180357,-0.7860768050585389,0.7137671556460751,-0.8411179743391992,-0.5353838611381533,1.2849876059516492,-0.3737368190033975,-0.711270809950956,0.6370929277532841,1.2444355124224322,-0.11121765325032053,-0.3550763638095473,0.623857827655617,1.5636555763064526,1.1663181144378332,-0.7129569689370705,-0.9877438061156527,0.2991780233924792,-0.8513081438564308,0.11561205261345381,0.8500947589629817,-0.3304283213150748,-0.6247458498787594,0.9844417634372397,-0.4069744864221945,-0.13019046665901154,1.767310690062274,-0.2243897078920792,-0.047886086734078216,-0.7887186270222644,-0.14160959190569075,-0.0760669927540516,-0.6281621719182732,-0.8964035470800782,0.5160876893835308,-0.31893512796117046,-0.8939875138709149,1.4236262215111117,1.636444072045512,-0.22366990795156558,0.4232371088834983,-0.22381838900045567,0.3280085546220264,0.28490377196749533,2.961859263692827,0.664751676648903,-0.8211419647777892,-0.21465865701411674,1.2897229491607096,-0.3177574883248263,0.7873906384992801,1.2449346175811873,-0.4506738460393216,0.615490598909286,-0.30578338915246434,-0.9374436599083833,0.8102656976027793,-0.7499897756128929,-0.328014215736229,-0.12617542070556623,-0.5261042471790718,0.03516191643542598,-0.6318258003580642,-0.8209711105824403,-0.8428607186249031,0.6395243749346529,-0.09256597419355832,1.5023352268825274,-0.3341660899280821,0.9347377805263236,1.0506924738126842,0.4020571370546068,0.3186932381423279,-0.7591909477467037,-0.5920918227671579,-0.2587507584315748,0.4815870220764157,-0.9102046312639022,-0.3478844907107138,-0.8414961297232282,-0.41874244175240954,-0.209948371676178
