,IMMP1L,SRP14,SEC61B,SEC63,SRPRB,SRP19,SRP54,SEC61G,HSPA5,IMMP2L,SEC61A2,OXA1L,SEC11A,SPCS1,SEC11C,SPCS2,SEC62,SPCS3,SEC61A1,SRP72,SRP68
SIDM00863,0.8181764490200596,2.6293028549636333,3.4665113434628503,1.6234974110674392,2.309587583982646,2.370985899970593,2.2649250947513777,3.383845055332184,2.234232269020783,0.341012220973296,-0.5299312458215154,1.2164080246929183,2.5706298473440974,2.8538866141337174,1.0217750340674345,-0.23892071439669382,1.3119093237920034,1.5550726221634565,1.468255908800956,2.36059185169045,1.8460174559974767
SIDM00211,-0.22597901458189734,2.76618142583254,2.7630124844834536,2.0941129972166364,1.6575682645291627,1.6282059418792725,1.6263549333278404,2.831322125117776,1.2854217742707987,-0.13545943403092195,-0.5882890006366964,1.015673568416297,2.4188276773950057,2.3892255971749616,-0.24445078330115272,-0.2425644298433526,0.6743920575778893,0.9737916809684808,0.7166929028143543,2.7384148226380622,2.0627308686527637
SIDM00539,-0.4259866050414034,2.4672846324193505,3.184785148329418,1.787618935091295,1.4796706525631764,1.4931979779549802,2.0739649257064183,2.9846438687366694,2.4006097097072936,0.3525852832361558,-0.4465216734896397,0.6815895516703429,3.0574680869432815,2.1904924672740465,-0.46823426288401765,-0.3743467683298186,1.0708033846697131,0.7735296890182225,1.0190101031844427,2.6344273250260466,2.0410345231993072
SIDM00875,-0.007896012251893757,2.7316503256644094,2.62799551875351,1.343884443501699,1.4219932661686625,1.8121872806702182,1.4405863804763084,2.584748198295429,2.567912708079495,-0.28300322759163543,-0.7551749397765365,1.2760276100132018,2.696003236275097,2.098221390875992,-0.3078287863303756,-0.37251680465966514,0.9097351433840876,1.214154498292659,0.6306290199335842,2.4740434196059695,2.0132366866447358
SIDM00679,-0.13872572668290262,2.474147589290606,3.044923486323918,1.5269587227673314,2.1960391091752647,2.211322733110792,1.815025497280587,3.0351058002276705,2.6419522172489573,0.09591117655731356,-0.7678584760924174,1.3295070780684386,2.8017099697986785,2.430240858603657,-0.11325263355374368,-0.08892393580966063,1.2626027314534443,1.7635016715271057,1.0317764397957943,2.5825038101081934,1.8136795715822254
SIDM01146,-0.5735895890393887,2.524574314556153,3.1266572275200826,2.089938892747339,1.7614159788205368,1.9053332414418953,1.5622385737734923,3.1849098072058495,2.706536034005371,0.23201958174630388,-0.49911254501832425,1.381550398578001,3.036295060191959,2.3261456863052037,0.2879997885625472,-0.09845397106532502,1.2281701013932422,0.6039308604634858,1.2537259766969806,2.6977970633609667,2.0062377774530225
SIDM00156,-0.24702698773127152,2.876593963600566,3.0267482871925724,2.0555926468208274,1.671504509677428,1.8904540251117647,1.849437046227427,3.0998781483772246,2.127947711430916,0.2585292771319704,-0.49318406885878296,1.343991594408112,3.119918668122516,2.2829089764305412,0.15492736624716633,-0.0022075543283268492,1.1006147643280872,0.7909952157973833,0.8100388802926027,2.777669169091324,2.3859675520251673
SIDM00420,-0.14076379560150998,2.5941030302774104,2.8289765371013407,1.6121690742576131,1.4805231978274647,1.4008042357146788,1.5988037818433456,3.152842043738423,1.8170181829859091,0.20882910359038503,-0.7270942196903039,0.6053338302246515,2.909939322622617,2.4851234938723783,-0.3714588228116522,-0.37543839846361504,1.0946565967729573,0.9600261116112816,0.8546527011856515,2.413062284666675,1.7606261421775853
SIDM01145,-0.382543850869018,2.494374955094285,2.8438904126328572,1.6202791105637189,1.6965206948066471,1.5428520833515127,1.640935017886846,3.241442666141296,1.9342973271378419,0.3148989531294185,-0.5916895136632829,1.3177524248567618,2.7445451050703533,2.521292036646997,0.21940190587378758,-0.40451450424492946,0.6511425720983559,1.0229435603950123,0.9105974583062016,2.505275572630798,1.8230789716693652
SIDM00256,-0.08102337671806385,2.64025443366123,3.104570971317159,1.7081788994699612,2.2420907911976147,2.13667621542544,1.503083188639329,3.109688034249294,1.4741254000582968,-0.24853731266251983,-0.3380198548040762,1.0168479248961186,3.0702667822394516,2.442342029433405,0.40214789770335824,0.05701767402720466,1.3210772249453338,1.0104514352701566,0.7455257498027323,2.791589846088245,2.0738591797794954
SIDM00444,-0.5831516359076583,2.752781510650496,3.1195196325002748,1.7043031423438013,1.9954798642837674,2.169725564090081,1.9460043291444273,2.7903838370219374,2.4849631202794136,0.26759425969794687,-0.1258026093280768,1.322974711533587,2.9469467312804682,3.0072917704547995,0.24975148759649132,-0.2611662282059453,1.0024875421440191,1.5215094658788904,1.251011333166172,2.683492648967693,1.704142945111482
SIDM00137,0.19578733636065224,2.8676318815059982,3.009208835045718,1.6467075609363104,2.0319320079860925,1.9794761207432767,2.938803175231423,3.1462114184185404,1.9753556361892899,-0.12446308702328306,-0.7406906931350669,1.4765415223043694,3.0114220186922953,2.393431668383697,-0.1885288079936292,-0.39023684224119587,1.0762755743990007,1.4445643143552092,0.9468932406884435,2.5349964235843796,2.221948500167434
SIDM00569,-0.3286967054090687,2.7414119984301757,3.2379569221904125,1.3090497574445008,1.7200215843346656,2.2166786527381364,2.170022361657092,3.2903176302886235,1.767037019717128,-0.3332542829246197,-0.17571864988067307,1.3419904135960805,2.696332280423945,2.037434059043508,-0.3560922358225783,-0.31384306435868947,0.8114953487290217,1.0293185026330518,1.101974927284479,2.5905132814309173,1.5985393739828926
SIDM00445,-0.06978569866931568,2.5418984964001994,2.806795005064558,1.478100485174918,1.6539196899266315,1.7193586956021847,1.6506189636710191,2.728348476128291,2.62967290660957,0.2698199106150286,-0.5428969235794849,1.0047030865943674,2.803827907996691,2.580160500641162,-0.15605874167438996,-0.44756191019485353,0.8599539222300494,1.0823057270345706,0.6253038655475697,2.756152373205601,1.6011559529887784
SIDM00094,-0.12694241640576265,2.4558585095328067,2.677176872046705,1.0215187893120619,1.8861523782169893,1.8670445689279829,1.6852652395592438,2.9169429628317136,2.0618932659242475,-0.2525412144383731,-0.6290937376436883,1.1299406329808084,2.698645237837468,2.7480755650726447,-0.11382758511678721,-0.3529792989163402,0.7883467856908574,1.7806024060557615,0.7749442894311223,2.5944114374221043,1.8219478895001326
SIDM00576,-0.10293477499807681,2.783655173714385,2.9220926457801357,1.9096859861489208,1.8372496848604702,2.0320130167300667,1.5975666814087128,2.651484466797275,1.5623422695587303,0.04724402610259042,-0.5604365351155871,1.694381610357186,2.538561358870911,2.144124132479706,0.10350027723686164,-0.2582362057602784,0.9885447662526727,1.001838948077548,0.6024218621270264,2.697018440040877,2.0723649512109046
SIDM00257,-0.1949424597012628,2.89633589570725,3.0619275530596886,1.9897499868280488,1.7226415388801597,2.1310994591186523,1.754582506482238,2.9184761756884967,1.5250054528342922,-0.06629022838213217,-0.2112627024555175,0.3112273619111048,2.8660029054919054,2.1241866475326923,0.3120011242523651,-0.3187939870475626,1.0337645902626296,0.9437128254296081,0.45449358468688605,2.2579226892455293,1.6190347083824301
SIDM00835,-0.4114221046175293,2.2269018308896875,2.3447744611805708,1.290060940515786,1.3957135741973683,1.8136243950839284,1.589463053457085,2.700029101966925,1.721562233884207,0.1179372434673689,-0.7099166697502993,1.0520556378657886,3.032070231506375,2.2043559314510053,-0.8192330624518804,-0.41953304021889176,1.0619419524467837,0.46895623337058795,0.6671096525365038,2.234566399031721,1.8749775228190948
SIDM00781,0.30062756139188074,2.6531161780945647,2.9706550686354,1.4141038481158943,2.0590854484293093,1.5711002595093835,1.7167263994833089,2.9943376929903636,2.2104274182091155,-0.3265923040006284,-0.6736152056874641,0.8433418359078109,2.8539066599912615,2.186547214507945,0.45478784534564837,-0.40650883727340015,0.9293789714394102,0.5386393237576832,1.0155440516698642,2.4379789640654996,1.9034433759641622
SIDM00700,-0.6592966870114375,2.1533711298246625,2.939539775486328,1.4249891116550262,2.2092463920761425,1.9027732935446777,2.19109173071682,3.0365192304012294,2.376680517097391,0.3054977505095689,-0.7483603334056642,1.6352212952156076,2.962796084933661,2.3822066585771497,0.00924003123756837,-0.29052404400073223,0.864502211772559,1.6035493931967737,1.1988374867527776,2.4048968485329794,2.186257007713543
SIDM01126,-0.13747530763669094,2.5658936005598476,3.1264712252494675,1.8039882043763376,1.12708604751947,1.476106882137157,1.7023348834378051,3.0353160689539127,1.1225291842823704,-0.22193768171529296,-0.11253677554528925,0.6223232255271013,2.1990477854979313,2.6069600686662566,0.8642320341575627,-0.37942984898033516,0.9427555202519102,0.4424826109175222,0.5060188739614546,2.5590029043513494,1.9873483704151362
SIDM00259,-0.007366005260465231,2.6322039684572074,3.028331211203442,2.2325304535471915,2.205778112018263,2.060823052898271,1.6633928388103227,3.109291918441851,2.023623001332621,0.22906668086538512,-0.6247087878277221,1.201140814051173,3.1181874191927794,2.022403634653565,0.34478456380296535,-0.19928204807799263,1.1553878569746265,0.9933195421583582,1.1605508319112854,2.7630787436514486,2.1307111579602966
SIDM00834,-0.17319428302595385,2.184426068457755,2.832800458797572,1.4536676859124538,1.6978680412525946,1.1081324994311201,1.4375567599335357,2.939646714702383,1.6647623479609592,0.33008525167398517,-0.8043235435497342,1.4689051666977153,2.4602874783222366,2.648460047899003,-0.18656560756442525,-0.34090563018015513,0.8372544451144193,0.804847078924578,1.014435907777382,2.2348369995211628,1.755317647628479
SIDM00814,0.4194149682699907,2.498136584809767,2.569276521325737,1.7536495945795543,1.6216336460451575,1.847029408492224,1.4706320082784237,2.8223815967076367,1.5935039388280043,1.3079768775363554,-0.582057999305817,0.8303192911346181,3.045208179018519,2.336963169933805,0.14340971899273863,-0.41626410178583323,1.2376223561743136,0.9910829532478295,0.6300175492643156,2.6457992919202264,1.6659496217655312
SIDM00258,-0.43059797859058535,2.910932632371926,3.1991721277428704,1.7618963701222408,1.7299008041097057,1.8087266507999757,1.2803687144341522,3.108006145730456,2.219764697456821,0.2653742975791999,-0.6353945519278709,0.8169230301191045,2.954010100700366,2.1024062163794413,0.37987514283186447,-0.40765508492361496,0.985645162023785,0.8201232851905554,0.8140760409971354,2.719657064039163,1.9936499443974318
SIDM00577,-0.16732107596882437,2.7827133126332906,3.048373352972611,1.6579226077641738,1.8830534560809298,2.073531493247397,1.6745394353980672,2.9480779944402595,1.835338518545998,0.03987343075488821,-0.38902706444677637,1.0332016564120319,3.1045779250106773,2.472102907575838,0.024769506989888064,-0.08093258464319834,1.0928217771211186,0.6599613533416192,0.6805781700423745,2.6350174365496875,1.961541865287354
SIDM00384,-0.2747412646391135,2.578819732598787,2.7898608039118695,1.0308769983868156,1.7812363348480396,1.709782169481229,1.9447415862938515,3.033720331244521,2.2039932713104817,0.4075068360192586,-0.6620946327115454,1.3819936643098034,2.6881298267785567,2.475573311849323,0.012440278274592502,-0.5594838982200905,0.7496432922454637,1.717505111334531,0.5441685475749529,2.265297740617,1.7714083790605724
SIDM00837,-0.5371094426772012,2.44251925342506,2.8424811875635543,0.7554327482683222,2.125214833725222,1.9209213404210692,2.0848338751799975,3.0305564172283024,2.23995968543545,0.4645146446489078,-0.5320531826495148,1.3198456878870672,2.8142519670626855,2.481916392841278,-0.18034243197925004,-0.5375383495423206,1.1368905018871303,1.5236639242985355,0.9927860368994548,2.570686545952068,2.2249191228210203
SIDM01133,-0.07239329015079567,2.7808294235620727,3.2291530042405165,1.6558559131081438,1.1080292710674107,1.4538133711534904,1.896194365344705,3.1882410644839463,1.6274287790557134,-0.3719555973457704,-0.25035234713884674,0.2142821987277078,2.6238472427399433,1.9496042385602068,1.323673185590949,-0.23365034387427905,0.8801195510099358,0.34528511917580634,0.5352224155982742,2.1412373424072997,1.8075686164171192
SIDM00244,-0.015409060205453911,2.76911996056469,2.994091275748296,1.4839952777484153,1.6279298375434834,1.9680971465449277,1.3338229574721323,2.9391350919397365,1.4429118240458727,0.3899453435310722,-0.570350097829935,1.202331822489165,2.749602252817004,2.322985576835194,0.11765316770520313,-0.365444945489858,1.0076767412895182,1.627535793645656,0.7250387849480912,2.6426245836656514,1.9494927414691323
SIDM01161,-0.3323388422545506,2.658485041389383,3.0232203826475756,1.6474797940792778,1.5066185302434592,1.942744564881726,1.784696425453602,3.102126974993314,1.9910864586543,0.10120194178264544,-0.6161157762264503,0.9827551540202414,2.7494203078827697,2.4501805354462785,-0.21970662282311365,-0.5203733191561941,1.1280075046903897,1.4978958286872914,1.1553859182128274,2.3723781565487516,1.7871190962670238
SIDM00579,0.3937074870837818,2.685226782949523,3.085096102403579,1.8335642128958276,1.783310772568109,2.0057475555199873,1.6589894831671685,3.1810396930652596,1.8121524733981498,0.5076646726946623,0.2531523576940183,0.9049176433481498,2.8524080060990795,2.487974189663742,0.337741296542179,0.021334833538602847,1.0476666137902235,1.006071560604138,0.9503613680087336,2.7762891093372315,1.5243129106343711
SIDM00699,-0.3747494400820994,2.474850637061871,2.972963560838376,1.89696235805563,1.0672759298622836,1.4221480458227609,2.0390413410106887,3.0996555547061675,1.6632233517847186,-0.06214193494105848,-0.6641585748543298,0.7711090104489905,2.7208620703768207,2.2195617130597536,2.1045541982167646,0.037358954258662896,1.1621709117965353,0.3427556902158152,0.4377098454558284,2.23642693393008,1.5498845316727052
SIDM00721,0.18604183591287132,2.519515209244471,3.1024335167628676,2.099434363672626,1.1719824577691973,1.7211004884958194,1.4417609999065315,3.2317047633855913,1.675215618827593,-0.31708925839158614,-0.5821705748885406,0.48112282628159675,2.5326268386490667,2.576782577708689,2.0598167368983935,-0.43317609340359703,1.1845407216051815,0.8342483946875593,0.8542147406404799,2.547011403220068,1.8494757560342905
SIDM00082,-0.5091524864551219,2.6325760708018446,2.89863321542585,1.370449443497943,1.7313246837120222,1.9642486722475165,1.5019148862620166,3.2885011550705854,1.2900276136147375,1.1457944731556118,-0.6330278916932144,0.9460792850438644,2.799853873734231,3.0701992724092144,0.5404887266364032,-0.6330377568026125,0.9633452734151547,1.1581892248913028,1.1251374108885246,2.695509972972975,1.664063920076401
SIDM00320,0.49033649344213776,2.5210965821232554,2.991773489218801,2.2323644607313033,2.190833757486458,2.468977410853566,1.575270187675341,3.0185581660730243,1.7292077784097815,-0.29866206696643793,-0.6720070149899,1.1370620538107006,2.4378799592686247,2.0268944074628155,0.5854677597779251,-0.3614807923047596,1.1134638308321674,1.2602913711694725,1.3628405128296988,2.6018020159489703,1.9668913206347334
SIDM00967,-0.0558776148548127,2.5241105039965532,3.0825140796957506,1.4740297815139034,1.6613816283719092,1.711137803925227,1.5725486185657434,2.9382440749011356,1.9965449151303978,-0.29934638808635305,-0.6881629658685888,0.9113679629009861,3.0878401210122566,2.7037244312456385,0.2907417616358528,-0.11402692254717145,1.2626005070097297,0.9645093525081693,0.7727688452299474,2.545522314918598,2.2280826282137403
SIDM00508,0.6986411057245706,2.7811822773143127,3.2438449218896426,1.4112244524893363,1.1495427170429582,1.7646180473901336,1.6776990574407935,3.2053774916949496,1.5173186351877879,-0.32389689413838285,-0.49279312282555127,0.5196992117464659,2.659620016929987,2.349449976944586,1.59355035657104,-0.10793695725221522,0.818257507073934,0.7993381982539765,0.7515840410496484,2.107979595410742,1.8215192271908645
SIDM00859,0.308946777809635,2.7365336221068244,3.5893007194067463,1.326524834578642,1.7311162782211849,2.2267462555721544,1.8306602489304964,2.8827549956794702,1.379397857744177,-0.3554513491871234,-0.3988376383364269,1.3707187676357833,2.1808011861031282,2.3512018798314616,0.9337322451277532,-0.22393504235751385,1.1466588514561904,1.4081729553359534,0.850965443372856,2.6988921797839853,1.6261202456716197
SIDM00393,0.12951019910292527,2.230720138556212,3.0230328626036065,1.9330768542952956,2.1292275265339295,1.5808423556224311,1.7755364417438684,3.3831064861906577,2.196727037360411,0.03790274442363249,-0.7834083073441787,1.1861381026018627,2.6470245876113694,2.381190658485737,0.26949767876237873,-0.3405364901299754,1.155751474880114,1.0406586859249354,1.2129415995455997,2.717762146189301,1.687384451834236
SIDM01174,0.23374457495182324,2.6674006372022583,2.935154604725109,1.8798968901642195,1.305440276244108,2.231563375223091,1.9262054137712776,3.138100271393813,2.131575445910272,-0.36882771640308654,-0.3802300592484508,0.9330461836351798,2.949604757225066,2.548057525628272,-0.024813626282966454,-0.38056499845638675,1.1725459767342044,0.8834363052433901,0.7190101839881821,2.387538276996933,1.5174058039918406
SIDM00530,-0.18437639465071237,2.653897235312105,2.9465830692369113,1.825369848957749,1.7127474936153413,1.897292910716586,1.8695508954775084,3.169581756085306,2.051582220335712,-0.2339786401538947,-0.6883377128250541,1.2325926484542709,2.671660839501376,2.613963914660859,0.009758418444125819,-0.45157720368997056,1.1320969800701581,0.9180601325600098,0.8195870755730702,2.324290824559192,1.7654560737739262
SIDM01149,0.09427164660100872,2.6718267496118377,2.8611904457442994,2.1487738283183297,1.7031599997604114,2.642988210277643,1.4224396677272297,3.009319376409242,1.3626993554712956,0.2465030038582575,-0.4785574803088391,1.179083773432042,2.5507257394569978,2.4627826337679433,0.36675973999351846,-0.08644917848936329,0.8895510208965726,1.2533489921891472,0.5380238083747941,2.643107228260172,1.7579043720668268
SIDM00243,-0.31419999834555046,2.511796665149735,3.4528244013915703,1.7547437334924452,1.6922139404491843,1.7383766927037696,1.3656409594766614,3.5221497280318714,1.81542235177658,-0.19776976795725856,-0.6578382276341527,0.8616700351605463,2.458100585811646,2.453182519167425,-0.031384619287430575,-0.49867236666577847,0.9825124050365565,1.1182813912075122,0.9249289616887075,2.8546208129791566,1.9133518368927382
SIDM00176,-0.3961212264983165,2.605594186682382,2.9618405807782877,1.2233371987494226,1.844460645454243,1.9232981659004198,1.636045636111009,3.421722996829428,1.8565837754066588,-0.15886721363185155,-0.6410097493413487,0.861231664830024,2.783716170556744,2.526701220195851,-0.5749758665755795,-0.343798910471375,1.0726429600979404,1.8232026760206475,1.3183134397935934,2.6548868018066036,1.6353188177038835
SIDM00422,0.25878449874547294,2.6341982213597133,3.1639937348218163,1.361853672975428,1.9935744708752154,2.3588652589480748,1.9967910010876182,3.072457654558912,1.5335525258746734,-0.37408355282337014,-0.263382280727245,1.4925156556595107,2.601105382480251,2.6682020872429173,1.8102864009710702,-0.3089533418365424,0.9936252774553245,0.8267935505428349,0.6983008475704684,2.712522292952663,1.7970173075170324
SIDM00532,-0.39902847577054124,2.8544617316044305,3.320368961108276,1.8010841292194746,2.1880794601685594,2.042196922846038,1.7821175927255186,3.485599240575864,1.8441745064651773,0.22559478234102243,-0.6514579666945164,0.7948557676725734,2.9072075586455295,2.637836108503149,-0.31704967760658403,-0.47009256663325627,1.084774212932364,1.4697950625273275,1.4931741941261347,2.405919888081709,1.4728901761504924
SIDM00077,-0.010866234596614998,2.6773333092287865,3.042551866483918,1.8472059692639085,1.8513335018967212,2.0249770848855,1.7461186867766219,3.3523060665954776,1.789729565079821,-0.27444640976175694,-0.6939848088798619,1.2463985796960242,2.653771511528268,2.56610278144837,-0.3140242871087379,-0.39553945654128525,1.0537394499201,1.4689809777844791,0.9984901272388531,2.7222930243045673,1.8198773567924926
SIDM00561,0.37673516005039004,2.8685446979827556,3.512067119679487,1.5110332014837429,1.343584185601086,1.5337121847584592,1.8846851782317307,3.0066579767953527,1.6922597695136363,-0.020001201525148886,-0.587774771628572,1.5004803583136122,2.7147732548963885,1.796042789396032,1.14276349913742,-0.3018397489238338,1.4488948651090243,1.5489021724040193,0.8177067323549342,2.7981106956615274,1.7999507047814645
SIDM00407,-0.04221853616963976,2.978268889696888,3.253331657448768,1.4161044369343156,1.6477513133881265,2.073652139632012,1.7325537929297128,2.918947572825426,0.9297798342599666,-0.17726903738758948,-0.40550148119647694,1.5301954095746464,2.4283833815216003,2.3750646337086896,0.010719901917017084,-0.3884111654629488,1.8926971257820697,1.155035088514367,0.5981454299340803,2.236472127003404,1.768459343136401
SIDM00631,0.24274876678194351,2.877795159292531,2.8929820674954616,1.4462313772779614,1.9056232035746736,1.70083327772571,1.9178046363305217,3.0697721864565004,1.5586990879256732,0.016793116190223722,-0.3883066556806467,1.0893054406094225,2.584075823480012,2.6293938334975286,-0.10375989174390084,-0.47848918158546355,1.776990666720514,1.3509208092147234,0.6848339105746106,2.652413930873811,2.027371167994503
SIDM00324,0.19936945570227704,2.721657676912541,2.954770429119574,1.9521540691915047,1.3218858546074943,2.0620777994171107,1.4870480649015974,2.934535888761392,1.3579138196689966,0.11940933859796833,-0.03666111364714412,1.0340219019617387,2.7071119456593085,1.9135088356592478,0.08706167129706582,-0.108124820258799,0.8484109841066425,1.3917504267340546,0.18297595913964984,2.8265925992026535,1.738736323293996
SIDM00410,0.18766385455529672,2.598933332587784,2.894935946979786,1.3673032694953242,1.9406912999938029,2.176719281045596,1.8289729978875946,2.9471214749055856,1.6420218379327853,-0.36283837498624333,-0.6083075423424158,1.486581135942653,2.446904275508274,2.839504405462617,0.8111699179321618,-0.3616755681094713,1.1055172810005935,1.8544205644850313,0.7434402976812746,2.5468519144812993,1.8135661197144821
SIDM00483,0.036389267837689476,2.524784445601382,2.9368519046000796,1.7059249621352575,1.6240881699878225,1.5603985807384086,2.459992190031435,3.0307168592014486,2.0012650182165816,-0.034984256055668114,-0.658346481541569,1.0581384383556385,2.7540252037965867,2.377417703599292,-0.4304681468382849,-0.40348096535881023,1.0083683845474523,1.2204421121669058,0.8669298559112726,2.5893274158412685,1.979673999244813
SIDM01187,-0.2058745416420075,2.454051943268233,2.8758266646779407,1.5717342117124764,1.4507095674990442,1.4943454838208934,2.6278343601413536,3.1862883996954694,2.358034404519525,-0.07085349743238564,-0.6020567343147699,1.4599927060827407,2.9865016222412155,2.537970861203211,0.37557820724588803,-0.2986830851155754,1.1510326751203686,0.56905054700443,1.0290603157991256,2.5667493202094622,2.199443401507353
SIDM00216,-0.41289035802349194,2.5756262214462375,3.0042630827393233,1.169753372121272,1.7922430445667443,1.6367051259428012,1.5674272199922858,3.292423147375126,1.965624184309678,0.5212068130808198,-0.6240128918576778,1.2656348409021743,2.7538364396663946,2.6314862568725017,0.06170059732877518,-0.48341048086148974,1.0276465615071533,0.8231357684155578,0.7597280914437068,2.3962722787504975,1.8112812092642914
SIDM00199,-0.35915635240928995,2.0939561562370232,2.995348981836108,2.043025219988914,1.9591060305074641,2.28217654407387,1.4661765883025457,3.0349105056324657,2.386639899890359,-0.32606057452949316,-0.6479528406380283,0.6287414074037206,2.327895049714125,2.620638136653245,-0.06331327879940699,-0.5210852619510574,1.0834336449292956,1.3447259771065168,1.6508838846575584,2.664210011105484,2.2922604647034444
SIDM00234,0.5054519902817526,2.7154878773375657,3.4746546181165283,2.109483699689579,1.8823233645116402,1.8678110145054503,1.5558961470525714,3.2587341843097586,2.1792674909525913,0.2751435586499961,-0.6901709416475408,1.5571713447451694,3.2793505653018227,2.614164061338354,1.561438132616655,-0.22926329271623402,1.5292528637546179,1.0836212888476513,1.0161718610515764,2.6690816311025807,1.7842030985625112
SIDM01019,-0.362041897390133,2.578889946644302,2.6455495087808907,2.074394848939168,1.8601139371777262,1.7742960011213158,1.4641015925698793,2.7299806878607376,1.3623307565145688,0.05022985008044111,-0.7153478160330412,1.147170296657866,2.58386510374568,2.5106850173931785,0.04553913107697635,-0.415074935568945,0.9703266653852338,1.3015234555798532,1.0147582201770888,2.9265193912322878,2.1318245006852425
SIDM01114,-0.3892695007608602,2.9085739225143796,3.070597475418488,1.4223121734599127,1.6318472914008602,2.1493877431677335,1.5416897251333523,2.8818973138990933,1.6586058665108288,-0.3407640794562746,-0.6520520859430864,1.155535588934977,3.1137576130102045,2.4912625987736177,-0.34904343444006514,-0.5273776461823405,0.9950628453496421,0.9705996621337287,0.7896723896205594,2.5638925392662673,1.9346226943573805
SIDM00584,-0.5106640096574849,2.5260125212988616,3.225676067282441,1.626628391887748,1.8455553640445612,1.737593891642345,1.7565745889650222,3.348545575837009,2.351438309426679,0.042378736475294644,-0.6620808259487229,1.0534805242233156,2.6898349346078985,2.0494626398273312,-0.3068492329546644,-0.3572873030605222,1.129177049216217,1.0086802120914604,1.4889025801719755,2.338704741234588,1.6340060884892038
SIDM00043,-0.30907848168359586,2.7142348923988324,3.072057464894866,1.715410499376308,1.4362993484649775,1.831960655367968,1.8001531662222174,3.0897524103177343,2.4560218086175176,-0.1354074483283829,-0.7622454514193324,1.2446063728572871,2.8699872672327027,2.247275304122637,-0.35420864796031515,-0.4016101187641937,1.1827571436506477,1.1222175518557118,0.7130693819835839,2.387712241884007,1.8219637239349364
SIDM00498,-0.014840380200151064,2.696335734650586,3.0103494931749872,1.6106436453976098,1.462804029505871,1.8492705488529029,1.8554517588638582,3.2246439160330196,2.7660619723168662,0.04417935229621956,-0.5218437373738409,1.0391747642430649,2.7449920136339987,2.486087582168529,0.36430166164364336,-0.4162759051055524,1.3601308912924623,1.1996514333121224,1.1905596914911283,2.980639235844394,2.1626635717718417
SIDM00406,0.22692508571577197,2.600152210420141,3.1414514402608793,1.1321351027122029,1.598734035856489,2.181081623177454,2.042630407805959,2.7824789765853217,1.4518415456794236,-0.34496310542313224,-0.5505555659297959,1.4240494154799044,2.4159367696402967,2.425414619620489,0.5535309485102049,-0.375722786337078,1.23002646074575,1.5119281037252885,0.7752639219678079,2.67461069022572,1.6920902703369773
SIDM00193,0.20531343464409463,2.592573161363429,3.009223025854654,1.419850293860058,2.18846311105141,1.9581562213564812,1.8366987263098218,3.0583464248212446,2.0370604824921905,0.04068350606378996,-0.7108110267493956,1.1330427835583607,2.6937433105808624,2.7583390394331713,0.3090513787586263,-0.39544194830341944,0.9068888405935311,1.5021281363869758,1.0973409646827008,2.6770860710038895,1.7771074824212327
SIDM00045,-0.19270592878438197,2.4205913632668903,3.09359817236858,2.007629717492626,2.3798041753744066,1.4015704145094467,2.0573214469572156,3.08684267262549,1.887131926776297,0.3349717502054756,-0.760790352080504,1.4967672526063511,2.3437700074828736,2.177550454287159,0.3101280900936337,-0.24166044907953907,1.3717002896436974,1.5677999375871647,1.2716924632156463,2.7516617246494084,1.8057504497058896
SIDM00655,-0.10899509187736854,2.7045030833519945,2.8439636685188217,1.8320616188763803,1.3331543411398408,2.491062883080297,1.5494172034061313,2.878945390614061,1.6791334368254909,-0.17890260486970438,-0.48073950125245735,1.4179364654533488,2.923672808027876,2.489049021131501,-0.2219968540187756,-0.5480788763941522,0.5043763848409507,0.5060159483717993,0.4954115861096837,2.4183344063206396,2.020185808264267
SIDM00214,-0.01151024591309941,2.6881947960626142,3.070484639541972,1.2035291378646507,2.3006215773488847,1.8228174268525663,1.7044616324174684,2.9640953221275956,1.9042055720927928,-0.14012201425881754,-0.7269265901521986,1.3533276927831204,2.7018204851474756,2.828236207565331,0.1887483018740692,-0.4705617940982918,1.144213351785248,1.3157255467387154,1.2324416151462902,2.620977538334282,1.8147748600993756
SIDM01007,0.33859374626991273,2.7472704161746755,3.13746815860114,1.7016393005056119,1.6152761979735435,1.8491916617595665,1.7308622441777841,3.0162600686652468,1.4811200027439493,-0.1807331518196288,-0.6154978506299501,1.0967066267633998,2.3630370992388694,2.417086188988417,0.34199715237216377,-0.12913907535163774,0.6455917347865502,0.8719228521834103,0.5682564846910441,2.8385873799074464,1.8865887467180509
SIDM00262,0.013076853726152707,2.4054426551403516,3.161512249154978,1.9421142454695115,1.0492168341033228,1.9821035326587708,1.449232704173655,3.0304674839960972,1.8332110884098223,1.315632626910776,-0.4940188312723124,0.9943047468375004,2.7872795451115575,2.4610623547597004,0.16581649544542457,-0.1672176706910067,1.2784626175839644,0.7637072360999133,0.31991558352817834,2.5721156539840426,1.6206729615702555
SIDM00591,-0.15022307594647538,2.550513558594972,3.224843955511563,1.6192871421566908,1.864858548838041,1.942947162578711,1.6503414426733412,2.9533881012553014,1.9679926006511883,-0.08067945312835854,-0.6068995882032441,1.335326609789057,2.9738488783549517,2.3355762301840377,-0.5278005790592522,-0.4358856104321704,1.4085038203769513,0.9426317828397989,0.8175642817912501,2.520494308269991,2.322313955320338
