,CDH5,JAM3,TXK,ITGAL,ITGAM,ITGA4,SIPA1,ROCK1,MMP2,PTK2,MYL7,NCF4,MMP9,NCF2,CLDN20,VAV1,VASP,VCAM1,ITGB1,MYL12A,THY1,ITGB2,CTNNA1,JAM2,PIK3R5,CLDN18,MAPK14,MAPK12,VCL,CLDN17,GNAI1,MYL2,GNAI2,CTNND1,MYL5,PXN,RAPGEF3,MYL10,ARHGAP5,BCAR1,GNAI3,CLDN16,EZR,CXCL12,PLCG1,PLCG2,PTK2B,RHOH,CDC42,ACTN2,ACTN3,PTPN11,PRKCB,PRKCA,CLDN10,CLDN8,CLDN2,CLDN6,MYL9,CLDN5,CLDN1,ICAM1,RHOA,CXCR4,ESAM,ACTN4,PRKCG,ACTN1,F11R,NOX1,CLDN19,MAPK11,MAPK13,CLDN15,CD99,CLDN22,ARHGAP35,ACTG1,RAC1,ITK,CTNNA2,RASSF5,CTNNB1,CLDN11,MYL12B,CLDN4,CLDN3,ACTB,ROCK2,RAP1A,PIK3R3,RAP1B,CLDN14,PIK3CA,CLDN9,MSN,PIK3CB,PIK3CD,CTNNA3,NOX3,RAPGEF4,CYBA,PIK3CG,VAV3,PIK3R1,PIK3R2
SIDM01228,-0.9104703303174213,0.5628320243662712,-0.940876236984922,-0.8921379945048448,-0.933853974947698,-0.6805807092555852,0.19233711569378223,-0.7430853569910165,-0.6500330825944619,0.9451990210794152,-0.556076527272004,-0.8631855222221819,-0.9317754457249243,-0.9554034065319422,-0.08075518975736325,-0.7481501763788153,0.3927547764042374,-0.9353022186156406,1.3233732444978905,2.862610876254393,-0.8566739603375884,-0.8983770038017937,2.7238530939235233,-0.7040904561162641,-0.7626555857010133,-0.8520735373285444,-0.07765223102235896,0.5468744494411687,-0.5527725099081358,-0.8165949722548054,0.9568692025532315,-0.7529142555910244,1.2672178107531002,-0.43870746476125105,-0.5953868119222718,-0.5933566082458579,-0.808898821766956,-0.8704002114328958,1.0254241402686204,-0.28021713881725707,1.7654919671838671,-0.7946668700561226,1.137787183584187,1.7691118029379902,0.5413559508685348,0.27042049269169594,-0.6658054449093822,-0.839940952379002,0.12311969617081642,-0.7601137260933186,-0.6581262825116254,-0.4379468241172461,1.377284213656662,-0.16754877283306574,-0.8803365563558251,-0.9204276091842797,-0.7499566664241217,-0.9720124854085158,0.15409353388370695,-0.9004782387946025,-0.6414230391951413,-0.8953577480605112,2.494043191963205,-0.743219008570999,-0.7452590136973765,0.4058909970939728,-0.7688988621759081,0.9638101524966669,-0.06713683424329742,-0.9340202942124065,-0.8187958190007439,-0.46498395994679004,-0.6726173880214714,0.49892595572806986,1.9737961677765186,-0.7282013664601821,-0.449212938164541,3.4292315871536316,2.479565674859984,-0.7600956449947679,-0.7585139629739814,-0.7134255073211376,2.027877062442964,0.6543773906049716,3.02492402808755,-0.6027765645758248,-0.9824749991250149,2.7416573986126944,1.0395941085142362,1.5511739844660108,-0.657768686610305,-0.8443785699004307,-0.019155747901945047,0.9679476160964319,-0.5727509664395964,1.445508358876196,-0.08007949381619385,-0.6110843344953972,-0.7595466321776427,-0.8872786967311534,-0.8023897909821298,2.739932259476432,-0.8002776745837133,-0.6775803926217265,-0.23947305264718002,-0.48965105397372094
SIDM00935,-0.7292702210169535,-0.7900153381483026,-0.9615770392725441,-0.9071174780026863,-0.9425580205873,-0.8330943527479041,1.5934363098100024,-0.7231008688078043,-0.003387771567811993,1.1243196665335324,-0.6212382865409571,-0.9318198954292919,-0.7265707547996734,0.8875100097317966,-0.7176819481395766,-0.23135550524128007,1.1716915079845869,-0.6158453142064594,1.8603172403959318,3.1170102830434248,-0.8553775577261545,0.023280795006065388,2.357370663306225,-0.8329235814361324,-0.7956985683794756,-0.8885267895589193,0.28572936436574115,-0.09990265166575894,-0.43111447245617285,-0.8093182067736221,0.5582130608657079,-0.8042151917088177,0.9454025259818611,0.32101670370516144,-0.48109407921551767,0.25804442393479676,-0.736372870396029,-0.9690386953201375,0.9584959650589203,0.04548463940608764,1.7100945638541152,-0.4601253611233994,2.4822676473370016,-0.8975523301609912,-0.3292875889451373,-0.0319784734105198,-0.31210606067869306,-0.8831447047479195,-0.08717308360727694,-0.8915731683422178,-0.7999112148486374,-0.5047194818963128,-0.8863673892305131,-0.6155435128308361,-0.9036390445079204,-0.04368880595228266,-0.684646822458099,-0.9789538014728695,0.7749132794352189,-0.95767078129773,2.3454542434854484,1.2916637245745235,2.448885120080468,-0.9380770757633448,-0.7117241940319685,1.249426220245973,-0.7341704395575489,1.739890311456381,1.3294022670736008,-0.7978933834214993,-0.8071231486718643,-0.6620719255240035,0.7030257053832021,-0.5330874897266981,1.493243836565235,-0.7787369234271945,0.022880653096522,3.616854139758598,2.7373287280314567,-0.9783524825100729,-0.9445856643538658,-0.6404626179012951,1.342331181826049,-0.7891398256996609,3.325737879783289,2.6303258175399082,0.2030788295965705,3.087082136610937,0.31733847876899446,1.5776143486238055,-0.5346392167965495,-0.7910092583198481,-0.8406085032059742,1.1829388693704013,-0.3654516661669086,1.7831830980897254,0.2282746116058095,-0.6055756929307269,-0.8307350441626803,-0.8958037584789059,-0.7872853964328613,3.0234759156613764,-0.8618642426969134,-0.35455088103260307,-0.3919044267795445,-0.578614637178898
SIDM00954,-0.8423802283563568,-0.6301527070623598,-0.8963879693139063,-0.9216789756176349,-0.9370722904602964,-0.8516017140128398,-0.3706931629696442,-0.7676533798920293,-0.7437492230586634,0.17462388277156143,-0.5580837475657213,-0.9510572481957962,-0.8395020419061221,-0.9447580814047939,-0.713309242455171,-0.7661457535472668,0.23946793808561126,-0.8718369921837476,0.8620333683100077,2.7643824734008664,-0.844229117348465,-0.4551640729207384,2.4309028746918613,-0.6913895746526333,-0.7857303265973204,-0.9397610872363737,0.5328497682745036,-0.07282665976491981,-0.6128619507135393,-0.8560236870343885,0.5122618578546407,-0.7534340796921937,0.3002766624404727,-0.6591155911164119,-0.41897400189441053,-0.5611869564856528,-0.810211729459911,-0.8978786152310357,0.9627248668530846,-0.2558904356074833,1.9219405203812474,-0.7924118150646344,0.983015576088202,-0.8985585761986672,0.3420249084616026,-0.3080685997339211,-0.6193169732074092,-0.871025402424385,-0.3250465864674593,-0.8874946071789808,-0.6799310939256096,-0.543496256952195,-0.8729892260383857,-0.416050644518854,-0.9161714804659935,-0.6900881363739934,-0.7656728963437673,-0.8746213666035253,-0.6554981606987537,-0.8515257878151449,-0.7327528737770168,-0.819867132320819,2.6337968387394115,2.1969508646790614,-0.7176710210361257,0.7743622243189195,-0.7479142354826369,1.4651682357631932,0.9999153768011276,-0.8418632460916089,-0.8593316851677798,-0.7717741848704053,0.05685688764008655,0.14747643468614996,1.251689318055667,-0.8342127881334458,-0.24752223418485794,3.5096773088582873,2.485885362317187,-0.9222301383074724,-0.851533500001259,-0.6903151432193037,1.446341690800879,-0.7154701133071596,3.0482749104788134,2.5146228622710454,2.0280469440667606,2.831687776712868,1.0932332255786557,1.6977258711238148,0.2525535340012439,-0.940194555999693,-0.75986053172355,0.5630518394083167,-0.490907584512208,0.630934012853569,0.39935288433891286,-0.752935128011803,-0.8220370325969312,-0.8803957020054378,-0.8232698661060144,1.9032282924403723,-0.8445947989138597,-0.2932516943602551,-0.09409160533418277,-0.3818347796136125
SIDM00951,-0.7595658032717952,-0.06783804298141041,-0.5854658451412672,1.52371570293476,-0.9097884327067105,0.8645912635277352,-0.3405380918064326,-0.679255624220002,-0.6696380961297849,-0.7875104064982716,-0.683647285004035,-0.8545447313580421,-0.6936901138506771,-0.963526874105066,-0.6995930289197437,1.0323536103972337,0.8713470859054552,-0.9410615596600554,0.6187730371071876,2.978614509984836,-0.717817644631177,1.4280535207518534,0.8151046005307288,-0.8779952064379106,0.037540494473647594,-0.8059003844353064,0.43490319045862164,-0.53196178773289,-0.6111869208496424,-0.8489510744343274,-0.836853518212729,-0.7601705379797418,1.6287528823596815,-0.5070608030773601,-0.19395328171544893,-0.6515493353303988,-0.7411657207954853,-0.7914101923594694,0.9385016308545762,-0.6000265108585909,1.7859888812238902,-0.7834774127319407,1.7893595618073614,-0.8087948904072021,0.6849863970143055,0.4366794700213611,-0.08195988555441974,2.4194564358503037,-0.03663936516643893,-0.8798021819323807,-0.7758602860393381,-0.4502733795874832,1.7700925580541123,-0.4994177358702164,-0.8165642070506339,-0.9325527530643023,-0.6897451866812049,-0.8806406098225443,-0.5732484089752152,-0.8474359149231968,-0.6970953908221438,-0.3940055958167808,2.712577440984683,2.126876895104738,-0.7227175094191669,-0.15931410061690357,-0.6756056341248732,1.0201793430300616,0.42983315517220366,-0.881661293431231,-0.786471244684608,-0.4550975658519203,-0.4656928091766364,0.08683596010015834,2.667773077350358,-0.7371099203995076,-0.40101808960919594,3.6524872496937117,1.9524797251145243,0.20413265514410253,-0.9591084367202413,-0.4392496583452007,1.4864119877202875,-0.7963112477025711,2.941117360636493,-0.5380687931820782,-0.8143596147170016,2.6346226434216167,0.2297575625291845,1.5206919839344104,-0.0413213634923143,-0.8154740281698123,-0.7583595661491729,1.1489909460629997,-0.716146119611287,2.1858179650203953,-0.3844818213288579,-0.44590795319460247,-0.7833799007698711,-0.8571373781826176,-0.838285619217949,1.9330637384484417,-0.3221703690017723,0.04307808082303012,0.573613571226846,-0.41613768632736514
SIDM00948,-0.8254658698921052,-0.687209977208979,-0.08234858705706437,-0.5200032987296348,-0.9245637699444491,-0.5482237572838002,0.7486617591334902,-0.7070900234630353,-0.7436407376493647,0.1578377677754057,-0.4842199058952034,1.48079276190545,-0.8670974905577049,-0.8938943167033038,-0.7327305141440558,0.6930939818616147,0.5603231433295922,-0.8645818047722459,0.5015558412410692,2.291646101852056,-0.8554877895796434,0.6198030162527415,-0.11538205246146868,-0.7884058420289068,-0.6918141309714403,-0.8102462624930643,0.49784064817047813,0.4181260828083104,-0.5202928905568647,-0.8415006606624789,-0.7143841940697391,-0.6398761601336427,0.33190495618661,-0.5793603916583784,-0.12307041558533416,-0.6114700822830738,-0.7817930191265212,-0.8535723450952752,-0.4008354439031425,-0.5380318198024776,1.3390377326988419,-0.8253819843360906,2.1447233672808435,-0.9042391235629188,0.17186363990252893,2.0567220374655704,-0.3071084259766545,1.695961239642277,0.23704302902016935,-0.8816325027677252,-0.6484320669037261,-0.5014177764407383,-0.7689812667057785,-0.19675254882222834,-0.8816790012764492,-0.8446879361628252,-0.7067983277748617,-0.9043273912349894,-0.4847181696988678,-0.8943658579875978,-0.7187628229206885,0.8437836564102832,2.341386163391305,3.1292658240145976,-0.6752061999476854,-0.33449961350537893,-0.7140717480734201,-0.4526666959119849,-0.13850029043214065,-0.8716164516504268,-0.7917535485082491,-0.5042835696751302,-0.18229876544052354,0.5538885074648712,1.4529075708209385,-0.7789922429782744,-0.4047076253562353,3.3086374149549713,1.8361249345019206,-0.836489332767933,-0.8924532209463157,-0.4626045500104657,1.3804062956516623,-0.841882301608887,2.88016004794949,-0.5256246985161328,-0.9947274884601466,2.157699839194187,0.24702429729580488,1.6081498751121739,-0.4577634677504733,-0.8151171672847616,-0.9109877358534199,1.2306923377955337,-0.7155648100810513,1.075564854215723,0.02914526956034655,-0.5145639848305096,-0.7594942760582901,-0.9027573710221063,-0.761337724210907,2.954888311930646,-0.22687335896211386,-0.7807995442202631,-0.11681273265566684,-0.5773261728111078
SIDM00203,-0.6703230318807215,0.3749718942886491,-0.9253708315460667,-0.8568168409006569,-0.8532091059622179,-0.8734738887148665,0.18654840403362027,-0.8257686964403843,-0.4814185377798934,0.9600074886794493,-0.7245657522048634,-0.9145244748240476,-0.848084557275,-0.9533364657660655,-0.7984781487831528,-0.7843959395834547,0.8236414028604327,0.27285312730301003,0.8235801399833688,2.5464940188897165,1.3186720238949656,-0.18671397414420454,1.6086519608782277,-0.6424614223806611,-0.7236063113775109,-0.875782301571634,0.42272076017873284,-0.16278664971068882,-0.6969928984391609,-0.7984542571461424,0.15450367082824218,-0.8269560576588916,1.089898553905953,-0.28582302803505033,-0.020515996251363716,-0.5129948354697017,-0.7673646164152061,-0.7543144401238503,0.05649038089666931,-0.2913531248736518,1.8570971111612784,-0.792663501716573,1.1023399096820305,-0.7790538736421844,0.7437991907353062,-0.049922862006430445,-0.605277665193877,1.0398303817842662,0.055928277012908784,-0.047605067016079625,-0.6983315727160552,-0.45519262700616786,1.5768527561647319,-0.5087728634558132,-0.8662390951181034,-0.9746050730482205,-0.6615260979400442,-0.9895636660046379,-0.556497506045686,-0.811401785969634,0.8334878280679383,-0.7484192106371009,2.4451992941172493,0.05403082448381246,-0.7571904528855452,0.0045680524147336905,-0.6313320036471232,0.4862103868591812,-0.2531145557969951,-0.8449336002356582,-0.8080348168522279,-0.5413545101192714,-0.7210014618299485,-0.033673460203914624,3.2283191924064116,-0.7798585475926201,-0.09213179448389987,3.518556289870223,2.409229532475673,-0.8075636191738013,-0.9091248779546868,-0.6781949894779037,1.4154989689075235,-0.8170497634682224,2.6890658707665183,-0.526434722977306,-0.9449805784766006,2.837245093798914,0.5596890203004322,1.495082310875254,0.02445510157451811,-0.8820111681722937,-0.8172700848558567,1.0475452318161127,-0.6765165004006636,1.8977344140880388,-0.22687816856790802,-0.6763091568341252,-0.851276561071276,-0.931476154882431,-0.7625856744300481,2.1440246891864883,-0.725863209991022,-0.7184354767495861,0.02284698500711781,-0.34078682594954735
SIDM00896,-0.7932926259758083,-0.7430380005548999,-0.920891176580472,-0.4803990640340799,-0.8367548229975511,-0.19024146729538127,-0.28933201759614624,-0.6737662763654425,-0.6942899506563643,-0.6980789314746488,-0.5824139851674598,-0.8909784485668071,-0.8039860686862527,-0.14448327490590152,-0.7020181566215898,-0.7152608032026109,-0.010465857908853904,-0.8770999262963206,1.5124253372152863,2.3850267300575267,-0.7908217118985708,-0.6991256191536948,1.4293766591983603,-0.8051047512916125,0.0781571667973292,-0.838716185145049,0.017760766402129844,1.0346337332259132,-0.668318322126831,-0.8373294369470382,-0.736947981901677,-0.7171979477235035,1.6214033642747037,-0.5155781360384101,0.6168441931456397,-0.63440257091653,-0.7783553142522168,-0.8381678773037476,0.716856928258123,-0.47353480732742526,1.3622310537623583,-0.853462147348404,1.5015747927421437,-0.880483317686182,-0.628065426261508,1.8787604933372968,-0.12088945071040468,1.9592485108269724,0.019195461981452295,-0.8629240975778084,-0.5966943537183371,-0.4840398541194097,-0.7139504794172685,-0.5996684061797177,-0.8816248115474015,-0.9374476839979768,-0.7733713302381003,-0.6967593376826495,-0.6379178360984016,-0.8312786410372518,-0.6445364483401124,1.0974978823164043,2.584862451415362,2.002440174980412,-0.7274921392836935,0.453316606257826,-0.7494237209216744,-0.7064540714906559,0.24397305537977626,-0.7914735156807444,-0.768380160510059,-0.542426148520364,0.8471310352154304,0.4408119511717671,-0.22972324005080583,-0.7125916087244067,-0.48577362707534816,3.052712797927608,2.3737466043544235,-0.8504109710454388,-0.8985859898962634,0.1999517494517759,1.2639023593755563,-0.7337211825364892,2.2688772670598287,-0.4549921509243479,-0.7791371096994589,2.6877348988498997,0.4930411647761334,1.5326230784439732,-0.29806190051642684,-0.6283169206847848,-0.8056443719500281,0.6296744846264061,-0.6571577042984221,1.695063061289243,0.16404440119619543,-0.6938923572465373,-0.8229126904600905,-0.9702842810654444,-0.8248264955716498,3.0071746171415676,0.7061045317318919,-0.763048909477163,-0.11035417367141132,-0.32131211729383574
SIDM00285,-0.8794486040170791,0.48337413151224495,-0.8715558950918296,-0.8000136053309741,-0.9711620625632571,-0.847263676251052,-0.34801775593989975,-0.7247382221360668,-0.6703925117260786,0.5953576786738493,-0.6875571716309178,-0.837399021116307,-0.9062440080661602,-0.9208550703487864,-0.6889575943808807,-0.7124736197557978,-0.4019041423334516,-0.9050945532669392,0.6822160353852241,1.67905218543211,0.733353044685851,-0.8275604829895283,2.02823703546205,0.019560368505361643,-0.775904060065737,-0.9734981805697421,-0.0029949016108214203,0.6921387775221229,-0.6681490861046895,-0.9172617579914175,0.949108315005814,-0.788233614231555,0.9220309480857019,-0.617277576315434,0.3067604996817969,-0.5434861830905705,-0.8063937198067915,-0.8059978506060015,0.609373534462108,-0.1452927779969,1.539905694072572,-0.8583434812902725,0.46519936202762163,-0.8251228545876487,0.9883880110360592,-0.9248485700082084,-0.5926287240124504,-0.9219241129004122,0.015795225837887752,-0.3902113582866017,-0.7625640656468767,-0.5037337495174627,-0.803198425605953,-0.1348414536137336,-0.8951538207944063,-0.9083640082604716,-0.731922697159415,-0.9946599967802751,-0.468484666658155,-0.009300236640885702,-0.6901078271503062,-0.6551060817019162,2.468591802123884,1.5708433061297353,-0.8656885061492611,-0.23603257201039468,-0.7223225563642894,0.4971833945966583,-0.4532345055703554,-0.8585649758198864,-0.8249884744165625,-0.33359554725309226,-0.5327153777961945,0.22862006387589706,0.13360281355283682,-0.8355598413686747,-0.4231811067529133,3.6565695628406956,2.4961143216753574,-0.8589503611822797,0.5530718077788541,-0.6883744589041882,1.4959446293712135,-0.7972768091307919,2.5687258337387684,-0.5544604159862241,-0.6339892166827386,2.929954541727929,0.39998121487789784,0.7356920933355446,-0.43811310958071037,-0.96053800180064,-0.915384230163342,1.0295341984859123,-0.7981152266464919,-0.7149768133038501,-0.42947896723224027,-0.6974230338806906,-0.7729026472931818,-0.87160778026925,-0.7363587644040003,1.7532337216109248,-0.8750123669955021,-0.7996666670603365,0.502684293308447,-0.37072701332850344
SIDM00930,-0.8796353081121795,-0.6152306994390856,-0.8453380690702146,-0.8068349381205261,-0.9113606028626143,-0.5422923783476192,0.0066906209492491285,-0.7064531321576876,1.320601538701488,-0.06618354978298265,-0.6752508136038889,-0.7011022444642638,-0.859947926902271,-0.8054798095804916,-0.663385914467851,-0.6357347835764374,0.5893265631551212,-0.8072735541281658,1.506087416380687,2.8668535667460815,0.9291773389182868,-0.8099198674470603,1.9304099711533123,-0.3191805405952207,-0.7587140277244745,-0.922557008783372,0.2701983021158449,-0.3786802464121445,-0.2777511893897682,-0.7417021432117464,0.7764120469250895,-0.7745512794023395,-0.3282278648189585,-0.5039686660894668,-0.4532963569186198,-0.30948981930763225,-0.730486578832333,-0.8535989727681471,0.8162573112431101,0.014487555298766979,2.3547199973271704,-0.8575459087010918,1.1620828815305728,-0.8278350401989315,-0.13904350925712333,-0.2651210942706517,-0.6532689708096424,-0.7758729044940974,0.021672345285170872,-0.8791995714874271,-0.7456105567579674,-0.4174638500394089,-0.8202110713519666,0.5711838899907703,-0.8360887217436226,-0.9030208014306972,-0.5914654890968912,-0.7958376782578569,1.1221364186132816,-0.789953136935552,-0.7172781719193241,-0.3162960819090641,2.585219657749271,-0.8932387076372198,-0.7131583627022506,0.5302583842971778,-0.7474011786218204,1.724819410827273,-0.3202923410656159,-0.7960184252809321,-0.8073906209026719,-0.6463032964427479,-0.49077186121803046,-0.5179801439861604,1.8115946007118369,-0.7585798132319216,-0.27600922836573805,3.5551742792524985,2.3507761393308257,-0.8722929890028107,-0.8797621933550104,-0.6745795549984309,2.045249950117912,1.0708272507013012,3.027174763459936,-0.5808973269988653,-0.8384624938897738,2.8031366074380992,0.901325116741394,2.3018918698662816,-0.5090014253272905,-0.8367275614928315,-0.7569217118995474,1.1230213712850856,-0.7282945349110406,1.694816914692866,-0.13964345663888136,-0.5268624669822445,-0.7415721309165397,-0.7922730493841884,-0.7267835803014552,-0.5741019030795865,-0.8024072042762728,-0.7056079399798292,0.014575363293496582,-0.4059092270600223
SIDM00205,-0.8641602114407266,0.13718175632720256,-0.8706784408215055,-0.8604814264810898,-0.9073858415485947,-0.855837974796988,0.23702982209985285,-0.7019283696907574,-0.5756127590558007,0.4827993198249179,-0.6546422203611075,-0.9385776591323448,-0.9548958885377569,-0.8912314699331289,-0.6400950797981141,0.9962044092620933,0.3526697437731146,-0.8065421596830478,1.0688213904282302,2.9846961797362606,-0.2376736206962475,-0.11598732867322291,1.9329379115536538,-0.4930871698130704,-0.7539956740718382,-0.9032236155209381,0.39424626970870436,-0.06876888314397285,-0.5546683275921875,-0.7771520270660097,-0.6209480324045212,-0.6839922245982603,0.6702872929780332,-0.39487275988898457,0.44038829095510895,-0.2817600376057749,-0.5547567472703575,-0.856497569797215,0.28865349097304915,-0.5154680734444409,1.927739344092884,-0.7854353031089021,1.301108350564088,-0.8569047636953486,0.6949957929447728,0.934351026120627,0.3165053932932818,1.2127622581498003,-0.18853555260512828,1.611172492271743,-0.7285112050784224,-0.5393665837941816,2.635225909650365,-0.25270764791755895,-0.8908902915159324,-0.9419398941941137,-0.5990061875400506,-0.8424944488122782,-0.3868397449450573,-0.19099856335846102,1.630241996455265,-0.33119665532668574,2.198822581454599,0.4915006562575368,-0.6627678198559195,-0.03854410398624438,-0.7323771557946881,0.8455008592665323,-0.07117714078414152,-0.868495816298929,-0.8078904423651834,-0.6149571182053757,-0.666550026634672,-0.07228157731577929,2.3123243972030063,-0.7592102822330036,-0.39959822086617103,3.623391496860131,2.439385684372721,-0.8225995984196277,-0.9121550766257303,-0.748167368100128,0.8125046478368426,-0.7767724940677337,3.0478338433220222,-0.5067131301194117,-0.9683242806588885,2.479589701991241,0.3094567877105429,1.362450218331374,-0.5712124472459914,-0.7945794078853835,-0.6860966818822343,1.3960612045231393,-0.700241187359509,1.8418971277431528,-0.4482733152761993,-0.5470051600067805,-0.8433703994042095,-0.9898596390958405,-0.8412526733403644,2.1379216401748593,-0.7310743349732521,-0.7187713587372567,-0.11869190776716666,-0.411541398832511
SIDM00535,-0.7874864233497657,0.2843399097533298,-0.7980114791938165,-0.8434101828195192,-0.9443655016974017,-0.8523949481947501,-0.798790349316446,-0.5549522961435857,-0.7467470748231507,0.4050832693375166,-0.6161154176598543,-0.9478014729995126,-0.8134380879835201,-0.897696189348491,-0.6778693086723397,-0.6393522738588544,1.2884631372797068,-0.8965858288300346,1.5805001694674716,2.9321867543562514,-0.8160923101591784,-0.7269949899837747,2.6742910230457295,1.1076865790435582,-0.8295726654511544,-0.7910890092582844,0.25923341796159405,-0.12090320962081282,-0.14911844501410468,-0.5937215913891893,1.939169119669484,-0.7492825057679657,0.969457183087823,-0.2946930328824783,1.748794764847165,-0.6089283279682318,-0.7216877308746271,-0.7367515445475963,1.2688391252273796,0.5265869400311546,1.672616708829407,-0.7739383157536932,2.990209041831331,-0.8247244875644104,0.05152780543694728,0.3077729399282414,-0.5873479149654409,1.997486973099043,-0.05498016384756963,-0.8409690900528896,-0.6910304420049138,-0.4324579655230473,-0.7463364387027211,-0.3899127538760231,-0.8842568229329496,-0.8725614299769424,-0.6332551405991609,-0.9426733581087843,-0.5756863468407881,-0.860460551292396,-0.5778653620479357,-0.7935876056235507,2.7196811153559906,-0.9130833384653256,-0.774679201222265,0.35913562495680645,-0.6977912060235671,1.315295741423109,-0.30141007851753776,-0.8294278461629648,-0.6912508842175985,-0.6044193006218481,-0.6931525545169461,0.2599527461778857,2.14418574439255,-0.6827394703691845,0.02132036381502633,3.5941797646926026,2.42346950310767,-0.7923868146990154,-0.903055910889523,-0.6939702433979333,1.4149857479328296,-0.68073247648344,3.3459275149709597,-0.3952355980126754,-0.9114027190856382,2.4613465201909315,0.658220096279815,1.3605866871270527,-0.7098178199769535,-0.8362829850187613,-0.7650126439290735,0.8997583049314052,-0.5437546921246389,0.9883249099899923,-0.2539926681533374,-0.7080365235488207,-0.5624545247064636,-1.069197707210405,-0.7432888877008943,-0.6847667479625916,-0.882411857801126,-0.728595339935257,-0.5220043118705655,-0.12358257377755363
SIDM01175,-0.7712065472040566,-0.21639399926079422,-0.3260506435148095,-0.8385264477689468,-0.884236675520597,-0.8067413434175276,0.09379080659400882,-0.6710802437014685,-0.4890731812802743,0.32086956232145664,-0.6984384217132068,-0.9215467470039598,-0.9366156656537413,-0.9328245435718288,-0.7616953287696433,-0.7371670066365363,1.2168504380852954,-0.898239198916088,2.3257421367018223,3.2248511456517663,0.510164538876813,-0.9333710546328982,2.5265721066071216,-0.6667645146276642,-0.736705023470413,-0.8536617442095676,0.203132610240335,-0.529707288637618,-0.200464294461932,-0.6811337007658331,0.18640233339779808,-0.699949401124784,1.251453510421931,-0.38036776472068634,0.2866200512246848,-0.12789175721832813,-0.6179744720936046,-0.7209614110580697,1.0125116632112734,0.0013201033401815149,1.8473358607700907,-0.8381232064604407,1.207990368925868,-0.8762720794855301,-0.23129942999817588,-0.5425540217365086,-0.597754478974761,-0.8563533255949689,0.16501079523629733,-0.880371630722052,-0.7712379331828948,-0.4320936355291963,-0.7610232325364144,-0.12797968165214393,-0.808664941056318,-0.885126622336374,-0.6313108408873802,-0.9702121820419645,-0.44833181434907005,-0.9042341217405478,-0.7045156306315234,0.5820399329711972,2.5308296833623958,-0.870677781586288,-0.7294549224978439,0.6500116427100318,-0.6784471278706324,2.2332721350260196,-0.45348869963002036,-0.9002724463180695,-0.7309876261965872,-0.6291673920578489,-0.5309497564366098,-0.421258607435066,2.0591842408895316,-0.8334421214221618,0.026757115235678183,3.6639708471651335,2.4483307923190685,-0.6998642556946997,-0.9374133892707389,-0.7318846456647408,1.4744078574183754,-0.788278088981955,3.1691067387492766,-0.380664656478647,-0.8846769037408913,2.749459856660538,0.5255798412227198,1.4990679358620387,-0.33269921218671955,-0.926863457760661,-0.7663059545436518,0.6640798322873082,-0.7368284565450852,2.2003701487987604,0.002506738686092491,-0.34886228692651533,-0.816825195446489,-0.848782642434156,-0.8628064223113657,1.4137681675432685,-0.8840404751252887,-0.7401922925778914,0.23918537042937588,-0.42069171731819854
SIDM00832,-0.7804692830739627,-0.757354246426457,-0.7845162277201159,-0.8574959453424428,-0.9103122140601385,-0.821816406513841,0.25686949727974673,-0.8671325933013521,-0.7275995795413035,0.6480474720810966,-0.6656838124890545,-0.9498048604359679,-0.8339179838477453,-0.8711344754144935,-0.7235149076786399,-0.6928270757432768,1.075823006844435,-0.8899340833468774,0.9757980087005825,2.675799101681172,-0.9014858507682683,-0.902259719515582,2.246969745419784,-0.8373810105663225,-0.8069546098634771,-0.9103201005270954,0.48186562286383444,-0.15668126112320513,-0.4934862865632995,-0.6581742641858926,0.6158127475565623,-0.8934857226445623,0.3999483676775102,0.02335240679040953,-0.056438660781703495,-0.3196274576110365,-0.706052136698105,-0.8968478466801373,0.655129938192794,-0.38238579893261476,1.5061067215320905,-0.9109452999814479,1.8886566196038843,-0.8296167772852804,-0.05184857784570714,-0.336186523665113,-0.3737215615656373,-0.7377060420727379,-0.26906675894002957,-0.9383910301733852,-0.7380278798492338,-0.4028671287276352,-0.7046636103056619,-0.11017214820191233,-0.8441465550308773,-0.8873011194383988,0.3984931794545703,-1.0237495855508514,-0.3938380368216976,-0.7907614117081078,0.76441626108825,-0.6926869551364778,2.6585284869700807,0.6013244969972731,-0.691578718484881,0.6205976205302709,-0.8081403880354768,1.1187720616879495,0.7034291315622059,-0.6190864231141067,-0.7378102147551445,-0.7461961675097027,1.20717098791458,-0.05829894022988289,1.9485419750779605,-0.8121402013293855,-0.40705352590268973,3.7268630542356527,2.6437928712777903,-0.8355514955472446,-0.969974830151723,-0.723739257116196,1.4107611069239583,-0.7639662112832821,3.2204804415755555,2.135154441032237,1.6505444441519481,2.501890091656146,1.3306972925908402,0.9139858608643532,-0.7132146713611778,-0.6994560947336944,-0.7390372398691938,0.7843717269439923,-0.735649800772525,-0.7448014854965805,0.2768332010294442,-0.6678945424268861,-0.8282427122608841,-0.9420820890676626,-0.8527777398060145,3.074228387324826,-0.9512192639565977,0.3699509238544285,0.44162358350931996,-0.11778769005115587
