,RAD54L,XRCC3,RAD51B,NBN,RAD52,RAD51D,XRCC2,BLM,EME1,RPA1,RAD51,POLD3,RAD50,RPA3,RPA2,RAD51C,POLD1,POLD2,MUS81,TOP3A,RAD54B,TOP3B,SSBP1
SIDM01047,0.8281690083046568,-0.6795254519809973,-0.585329287612575,1.6292200767202079,-0.3830294284572809,0.1283402137119674,-0.24062800359769912,2.360334781224414,1.5771355455234908,0.8355354741541056,1.461727080592031,0.37078100637817135,1.0573112868528207,1.3430281313160097,2.1557655931711435,1.58593230737601,1.4488172632488243,1.9055519826359089,1.09785801104835,-0.3463183439338752,1.7105255840443585,-0.7262561713324331,2.2623483881696527
SIDM01229,-0.1367042423221953,-0.5935476892591219,-0.827788932950728,0.34393596147660044,-0.445126557703115,-0.4982649182934432,-0.715169610657422,0.54518429193562,0.07885696009160843,0.9034355038808585,0.183059097224849,-0.3249578025665855,0.7842609141741168,1.0277575009224595,1.5920535407123202,0.9795432223151656,0.712156192566091,2.1129601501714115,0.9530056637332567,-0.4142167321970137,0.7787595118381438,-0.707127282100379,1.9768685513050883
SIDM00540,-0.4905423331173508,-0.7502898820982232,-0.4932112303133902,0.5856733838356288,-0.6187003374758495,-0.6342434536905307,-0.7093030503861243,0.56046938413733,0.3291936009779116,0.9069811845852553,0.2003789490046103,-0.16604361836803902,1.077529598405415,1.721799731059138,1.530552630047907,0.7763960552083315,0.42274703768844946,1.9501831805843513,1.1702040396391977,-0.32548381783564945,0.42247824549242985,-0.754075044221475,2.0984153367374114
SIDM00264,0.04023876797106274,-0.684514592395051,-0.5355796003689036,0.9092771461821095,-0.6075734120583526,-0.372709456364532,-0.4087330442942621,0.9274088542087774,0.5433023723876741,0.6893693628601881,0.5674245031534441,0.08407426902994375,1.0614888011255412,1.3500483047262817,1.8244403366053668,1.4467828459270138,0.44405296806418126,2.115193854148805,1.4466762927654389,-0.30684070350192816,1.3990637294351502,-0.727256410324771,2.5414443564130367
SIDM00842,0.40966968820900934,-0.7476328543215561,-0.5877280971279777,0.9822239954702144,-0.3237899303785425,-0.3375031686140523,-0.46183737019215554,1.4089374608661493,1.230449934271592,1.11544765107608,0.40824322051005846,-0.2565913606205847,1.0964028888226296,1.9992567232867628,1.743629794089951,1.2713251826988847,0.9603227099740679,2.0799007857826743,0.6952912291945548,-0.3716098602233413,1.0058316631554385,-0.8042556819556828,2.1326295586948283
SIDM00923,0.6406561450264565,-0.5028565847141127,-0.6864290026279789,1.5488006358842963,-0.7093680241942122,-0.3083437217332466,-0.23827588231521893,1.0711254443407916,0.6538088692768596,0.9928584117040905,1.0744195507074914,0.383781158414845,0.5233200929509849,2.172638544993444,2.189509693247865,1.5583171600604604,1.3840648849807564,2.2448501515312445,1.2779772871240307,-0.20994468301880614,1.5561931527146657,-0.6547398828068269,2.706583292479318
SIDM00120,0.7735704970257367,-0.3915183752338491,-0.37900495512115534,1.2464339837975205,-0.7080169256392826,-0.27407763104008986,-0.4556325237040606,1.4728033834006087,0.909941141824174,1.1306559902578013,1.357923032190792,0.34564515513093463,0.6966603692092588,1.863636360935629,1.9456203884734207,1.3292996832458501,1.0904652397713073,2.0132023088215796,1.6362191514191577,-0.11019348367479158,1.4091254375160338,-0.7090768442024847,2.5926792069417353
SIDM00900,0.7073143892127639,-0.40660981134693763,-0.6262056135103,1.4173862920663918,-0.719359340247896,-0.2616512522960907,-0.581781105818756,1.7008712943187296,0.8905861442434473,0.7550147434940703,1.1989314742190578,0.22445855372153256,0.9584610517909775,2.116962891868884,2.2066914620756286,1.2797563182604443,1.2127673532008538,2.289709282980497,1.5578028518757718,-0.40747314220211217,1.2662898184714635,-0.6812035412652491,2.175995261381731
SIDM00962,1.5406763415825724,-0.5489195393510002,-0.4905432634044521,1.8028634903580523,-0.019428162107740968,-0.14959753938440543,-0.13957126916280083,2.075969613343699,1.4001142954194445,1.276284648117515,1.5509127052792295,0.6414070582479616,1.0392657063800934,1.6871479582553641,2.0286804881146803,0.44018194974753194,1.6477273424916876,2.1203062424131387,1.4365892979295822,-0.07768227251830843,2.049217785744765,-0.6080554105560493,2.2537355408818165
SIDM00889,0.5376236315557382,-0.601031101464135,0.393481480862995,1.026813035361443,-0.574429750924851,-0.343987671271402,0.08935642263702959,1.5928875962562423,0.9344749444480608,0.8822716389750261,0.820365309343291,0.0951367894219405,0.6844232107050827,1.6174682852463804,2.5352077258967363,1.6723030981701439,0.9482309424586792,2.268130141812151,1.08808361364073,0.25137044797765556,1.5636008062447122,-0.7337957099474378,2.6010999141563014
SIDM00864,0.5795189296908781,-0.5454235283091041,-0.6732692571806361,1.144638456291087,-0.759520420414196,-0.46558501124372703,-0.6585955969349245,0.8161615684529371,0.7943099288674809,0.8905342430497569,0.7005129468435676,0.1879856308274399,0.5007208060081049,1.9417642909945632,2.1999723619994773,1.3728381902317293,0.9741210374288409,2.030754150731265,0.8980256135753854,-0.4690460173626967,1.3211385554486752,-0.6586094179235614,2.138178126547679
SIDM00233,0.927127294024417,-0.5609132656549022,-0.3616858616267257,1.1599875470048304,-0.6920021925993918,-0.11986893587645694,-0.26645920111480514,2.0506528806563917,1.4491019063665755,0.9346851897474446,1.1792498902782296,0.09743263967811958,0.6716078835235446,2.0891586731816676,2.131690560635977,1.0828373298979048,1.2605249406013832,2.247985786431876,1.3199252195942763,-0.015129341707570632,1.0289432733114527,-0.6219575094437733,2.7441010865256907
SIDM01233,0.5806474467724844,-0.7741938021589881,-0.7241817461416853,0.6276860991564217,-0.514764394446992,-0.38861962819881035,-0.5265510377740228,1.2135344728733704,1.2737841647352106,1.3038645553801615,0.9348258611876409,0.21495101024642696,0.8813394860249446,1.758620728902663,1.8920342061718953,1.0469932380997893,0.853548929845638,1.675522086340899,0.9572606810501948,-0.2844497173834681,0.9780956935683555,-0.713469766558434,2.3935570784772024
SIDM00964,0.44218641504398876,-0.7885511177568669,-0.6428365566192317,1.0452643033846998,-0.7541450113196266,-0.377152110020019,-0.534659582218978,1.4478747113140167,0.5715216497916664,1.1877304277747645,1.0548082066484146,0.5850299244608146,0.5985615535535359,1.810596551410649,2.194684037772789,0.9970600702984977,0.8832221831122516,1.7806843463213844,1.258330118509334,-0.25915346752204377,1.2841113163235152,-0.7200092434016048,2.343390933435008
SIDM00196,1.0187763452231988,-0.6255450110817516,-0.7666373700429877,0.7135649616589483,-0.5010929640188673,-0.4948643489514996,0.17449600140710064,1.803278529454373,0.8404751155819926,0.86390227520557,0.9817291339055209,0.2903298151002298,0.991035275593645,1.8880574567983464,2.456169030668389,1.2558541836465456,0.7238543123215583,2.2936127215389757,0.8242842040212767,-0.26332728286517126,1.5378298145401856,-0.6403822400506635,2.793508872977232
SIDM00287,1.0813166671320658,-0.6653366450936047,-0.6337822756196873,1.4020781224735224,-0.6260906942394519,-0.3548411514001719,0.09110287654466497,2.1667985274921255,1.1565174626799968,0.9763122712637259,1.215712669878583,0.5034627016572133,0.7639453444829419,2.0549801919217088,1.8383319112801768,1.3641822155765237,1.1206102676905538,2.3653225423634607,1.2088694260417885,-0.42006848584548623,1.6398806300334323,-0.6211788857398849,2.4797544705967933
SIDM00501,0.7378737834236192,-0.6934842122217766,-0.6741131820624232,0.6880332242345901,-0.6895952210552871,-0.3618326939386468,-0.41789365971043657,1.742132258931479,1.058391870459699,1.152151388489204,1.2873159344712568,-0.02696547791649904,0.8319347931516853,2.1550309090759088,1.863348589659055,0.766553223406573,1.0048746607440382,2.490893716701568,0.8340471982075467,0.26970346829815955,1.098846695589172,-0.7402034222274895,2.4811203930116794
SIDM01237,-0.4985530882563067,-0.9081835191514256,-0.8184110086733867,0.25870973269649866,-0.603296346017912,-0.500736210033674,-0.6112118939568415,-0.2745033879395306,0.12234731259871535,0.381536133539958,-0.3320941749763009,-0.5570084684974617,0.9352374009318017,0.8385677561122584,1.1671751216706674,0.7425875799766949,0.30042758013599924,1.1883255299513849,0.9533204918210211,-0.3517772491765141,0.11197568273417408,-0.6092938620357783,1.8868344328507167
SIDM01228,0.9871927009418315,-0.5735095807401356,-0.6683425512931274,1.1314227301839115,-0.7337587770462303,-0.21844649957702492,-0.26401547549620025,1.7324724421829167,1.1270976777143513,0.866322555865709,0.9473407478903794,0.13642267044372386,0.8986227810460752,1.8383901598431533,1.7197456314323551,0.7300849619272454,0.8352983851977468,2.0935304568786153,1.1994517781732366,-0.39955799554740157,1.738888831419741,-0.768633675548842,2.5635148322046577
SIDM00935,0.12825871429385088,-0.73663071367309,-0.7237374472996183,1.0935026826338368,-0.6721594150995653,-0.5995937357389276,-0.6916579559387837,0.9878259334789911,0.3717861355122689,0.8530199951899741,0.9303279641907508,0.06492950776902864,0.2415269801967405,1.7786582637881048,1.5531402481583336,0.5111337356148457,0.673043395407996,1.6580019672781998,1.4689104044389,-0.4466438593293313,0.7200513464705716,-0.7992188878798061,1.9995618383704503
SIDM00954,0.9583920888998214,-0.6952407480248775,-0.7470749915887231,1.4515531820804313,-0.4737382579882657,-0.19796864668889072,-0.22694719475325892,1.7557239011592296,0.6947972603057844,1.0324341389617415,0.9217950067792268,0.2725348029408412,0.8997276830296017,1.518989248709963,1.8538584772814897,1.1963692538018875,1.0322889057526747,2.30892254707693,1.5460356575927094,-0.13108250262032767,1.5447761622538418,-0.7123018152339324,2.6247258035564944
SIDM00951,1.2501483868859669,-0.6227478811484807,-0.6642607409322854,1.0569305004380392,-0.6164010979262528,-0.18165508509262934,-0.062409434280410875,1.9956652994383701,1.1600231902469125,1.1664797193959047,1.3852268206734992,0.11923846516368367,0.7557609865274911,1.9709280796839188,2.230339168798884,1.4031620551340516,1.3232657025512002,1.9325301292395336,1.6037929908719168,-0.34826434119403293,1.2563019317622075,-0.6178706212048813,2.5469557946932846
SIDM00948,0.48788831318577364,-0.6013977994974331,-0.21976325224551507,1.210430152788823,-0.45319456532756597,-0.029502330319137515,0.15767304108845248,2.310673591310887,0.811615794724676,1.1162311686327995,1.71706665937972,0.8778148849508475,0.7931717950149273,1.882400787420333,2.1907168812462072,1.8129544596941338,1.061565782772729,1.8217043369980908,1.3633383825115901,-0.04592769927565552,1.3153785542332757,-0.6701020268456491,2.01058427075035
SIDM00203,0.9221726361826873,-0.48790769646924864,-0.6153673381932837,0.7501652071742813,-0.4956780709482447,-0.42949182177089107,-0.09134970629603456,1.707179023407729,1.1427820305741276,1.06211222445686,0.8997036640459443,0.3095878387932092,0.7176161883441332,1.6098068462786117,2.456498942988008,1.5303332239389513,0.6384912237909551,2.1991735886926764,1.1568849750812127,-0.16849176404214167,1.6916206938106224,-0.7172094580084534,2.62045456367902
SIDM00896,-0.3482006556089509,-0.7620275961831707,-0.7124880437101749,2.0264999716547254,-0.2842155102310987,-0.038667411303632875,-0.4994815334960965,0.8717881032204927,0.3537723414119071,1.0433038175400347,0.2841229336761013,-0.3433373562492367,1.1930335695505931,1.6431641612220618,1.665809039711145,0.9703468542006557,0.6388758568438507,2.2637234399559105,1.1554736057321386,-0.32386306768407297,1.2960211520839369,-0.659983016956552,2.7435959198912663
SIDM00285,0.4452149234517132,-0.6661557358864874,-0.778689182659186,0.6851649626590456,-0.6152350286129266,-0.4544080353106526,0.007830484187092994,1.7772082836766485,1.4283449406181898,0.923273897668272,1.0010166779155647,0.0939099305698333,0.8846398352842789,1.9048290095570788,1.6405150369061852,1.548112245240594,0.6099261906530069,2.1419100740600316,1.0839711225591937,-0.08584630636850286,1.15456848271491,-0.732546165701536,2.644484792552547
SIDM00930,0.5390885124461707,-0.604405941379514,-0.4686142349670512,1.0983749320327034,-0.728511511835801,-0.3972222461709514,-0.3910517961615724,1.6397242101670755,1.127200097953821,0.8757054306427619,0.8367635202155481,0.06036931583029167,1.1061450632050371,2.146386905672144,1.805579099007431,1.394731298604072,0.9664014899010691,2.1544297151341825,0.691348853826867,-0.2748052604410986,1.6263047655763072,-0.7394058204164119,2.4943257268906938
SIDM00205,-0.5328427333703163,-0.7592102822330036,-0.8529516910299298,0.3664205901838628,-0.3030494025770291,-0.600195712642527,-0.636031221932785,0.3572447748080726,0.12907640234987888,0.7999524573187972,-0.47076375250470287,-0.06227503017306079,0.8660735936184821,1.3315261395544427,1.7256035716313562,0.9703809943557932,0.34966684334381415,2.0675513078551044,1.1183594786051776,-0.5814415561492121,1.1312583407005306,-0.8468881332669583,2.074669382093215
SIDM00535,-0.020354747060655043,-0.812043091676395,-0.2400678324924327,0.869779071196237,-0.5744081358652788,-0.3314050194845699,-0.7280265933754838,0.026298782739928916,0.27681017824249443,0.787782892909747,0.09501311131402078,-0.06085920497076786,1.144527406243885,1.1704346803108967,1.751257754626683,0.9692397404316542,0.1563089068699104,1.8185645281777865,1.656961163663069,-0.2866019851988756,0.13391415331629888,-0.8125369585293872,2.53929826915548
SIDM01175,0.8666989077755961,-0.4865074415225803,-0.5211430891610883,1.0671846851264586,-0.5519929624651595,-0.30623647187233055,-0.261362764098513,1.3265558074812562,0.9654596456542586,0.945091310306095,0.8078685386957378,0.25523110875463134,0.5400875636700538,1.6846865191239417,2.149719820843564,1.2819363844636447,1.0517484509353414,2.3577343681855263,1.4557017232999843,-0.4210320027321381,1.211609239818411,-0.7069836538622349,2.3520335864639303
SIDM00832,0.1999149040156328,-0.5537216791853279,-0.6987561730116872,0.9345862592417369,-0.6810668349200802,-0.309721505862403,-0.3792332341567039,1.6515967532163902,0.702941715916408,0.9672966239814041,1.0299156939394714,0.3311760696372014,0.9799364089711902,1.8514220987505228,1.6871161206467842,0.8771749044191598,0.8588171989078125,2.476082997140648,1.3018168947283977,-0.3022772792984139,1.0501258310400061,-0.7636184430826922,2.5490062227087362
SIDM00528,0.4590238434693988,-0.6266681163556266,-0.23114199152845824,1.0462556434975647,-0.641788363098387,-0.1666272107499087,-0.46722438857205995,1.4638704024954587,1.460288697300787,0.9059881238620977,1.4347470664820194,0.22191430393270323,0.34324743889896114,1.8435912049125975,1.8775267725537328,1.9810580131973528,0.9389011660159252,2.4925420452419753,1.2509531789629944,-0.2801148340720143,1.3659466747417932,-0.7468630036271151,2.254945102720849
SIDM00371,-0.5703766662057698,-0.7767324211287665,-0.7588483516905802,1.1846949526046855,-0.7096213853393768,-0.31227891855682044,-0.6319692663281222,-0.4658039169403681,-0.015364954861695923,0.5205724071663518,-0.6024829534770905,-0.22127488076912588,1.2331024375981166,1.1025192922850025,1.0597856738780338,0.6252028374034344,-0.23814146513879986,1.4356102514454376,1.6180447560992635,-0.5398203293845922,0.7014810431109066,-0.7332031812348027,2.275714176330088
SIDM00688,0.20661628420427694,-0.7744410871708317,-0.5832014253641625,1.601016282609728,-0.5789973948415578,-0.05856267098904314,-0.12301081165288479,1.4432572419921663,0.8723454945910751,1.0381382864198891,0.8429348478463279,0.027017542216212984,1.3779462624650085,1.961996946566436,2.1708707028177288,1.3489726704128604,0.9443681626149669,2.235548933353695,1.1647031405645094,-0.010952735429634243,1.2870036259684563,-0.7504487682899589,2.8103821416266324
SIDM00583,0.9743169043357759,-0.44288441867303135,-0.678797132377063,1.3493061824803476,-0.6565400050081236,-0.3056677082502018,-0.2732290238700871,2.0270784805353825,1.079441180993144,1.117222772796002,1.227229236297144,0.45028505148115605,1.3146545043704236,2.078396645992362,2.2628047484421123,1.1921240982277053,0.9038315954295968,2.001028999970268,1.5659505615326617,-0.3700642232653111,1.8480372733673451,-0.6813633236699992,2.569869921721898
SIDM00188,0.36963254754788877,-0.8588934825186891,-0.6387227479686981,1.7706908246244994,-0.5300187708415961,-0.4507587808323135,-0.3826014445010799,0.7116587026833182,0.9588320209198334,1.057981101270694,0.9346598301706719,0.08903769707876141,1.3746116177538787,1.966067822642351,1.798528303847341,1.5387592556238698,0.7239062664104479,1.9489546492605008,1.0336540478510077,-0.36384363189880203,1.5995028409044012,-0.7492347405462702,2.5820930485377995
SIDM00096,0.9704320592015436,-0.5943208459136446,-0.7175518769128783,1.3835187511364737,-0.5662050527547489,-0.43861084279834883,-0.21997237460592128,1.9060769917781748,0.9778678857874192,0.9884467961686736,1.3238475436907104,0.6790014952325474,1.3850076344431455,2.0537272513304012,2.650808647470331,1.2625165500639017,1.5050654575630604,2.288514560169524,1.3325548116282335,0.046944126899028174,1.207800272386519,-0.6372902874931039,2.745564477727972
SIDM00379,0.5341519784314386,-0.5699677123985986,-0.6826851405857055,0.6852681884568664,-0.701716251544334,-0.5106113896052463,-0.2790194183641173,1.3042508822483736,0.6193307707803847,1.0338779293250353,0.9522428441263353,0.26194458730492554,0.9954422618652495,2.090517937963254,2.2600201510449964,0.8614850324169498,1.0251573908837255,2.188071234943463,1.3801966848065184,-0.26394707166007936,1.2556414697968517,-0.7653485664408932,2.821590806255921
SIDM00381,0.0522977798118474,-0.6825976217839322,-0.584926764242736,0.8398353770569936,-0.648991694775168,-0.2713742874970169,-0.5412151270637018,0.9087142745662616,0.6040393151671636,0.7752807194841357,0.22541242200487435,0.7759527698651916,0.8154104794675852,1.9087950885380613,2.5163383785001456,1.3754579745691342,1.1101284151656088,1.93485092748025,0.8887167549926005,-0.4412246609315587,1.2424716092780184,-0.7672328557250102,2.2571366811491465
SIDM00606,0.5646248552292892,-0.3863289099576177,-0.562807338835031,1.2656286222485773,-0.5709959004092939,-0.39343236387291464,-0.4399199528397657,1.5284564598697898,1.1196453413974958,1.041239259900228,1.1239967180543726,0.45543289992918545,0.6297327429968134,2.0195020458396664,1.8685899884855588,1.154561611882281,0.7978667837923951,2.453146406199609,0.9279654852978484,-0.4281635541354922,1.5997809119738935,-0.7804279597203485,2.161948290696197
SIDM00541,0.30786771751835523,-0.7452555074062807,-0.7667313325299333,0.6898221831220138,-0.631617149211119,-0.4120678982687962,-0.5207447167275789,1.4992600194425914,0.5223064589864729,1.0724291732645075,1.0405723845343124,0.046534676776010184,0.9628030207381553,1.5462292512755713,1.9112456199576313,0.07770820787380461,0.7424881621855004,2.0384346165083223,0.9354348482524879,-0.2876882568008855,1.12845794084665,-0.6885259993869529,2.520440034980598
SIDM00808,0.4119358894705251,-0.5072257690551836,-0.3964483257552243,1.261257671582489,-0.47127531104502346,-0.45455027729601716,-0.6092565405027826,1.65347109691708,1.116203253497801,1.068545349632512,0.8383284845220955,0.3092594800266984,1.0265330083579762,2.0499689344458587,2.214802143447789,1.1767216421837159,0.7053368088482905,2.217151477087421,1.4092013971733377,-0.3914457382016458,1.1685508085001233,-0.6724188218790199,1.7498123872027778
SIDM00377,0.3099417747310688,-0.682990995678956,-0.6400167184742244,1.290386011396701,-0.748143364998787,-0.4289785639646321,-0.5548843722098052,1.1153719252865284,0.7328295616407652,1.1588105694253827,0.9970453346965357,0.07050295026018287,0.78752871973439,1.77745763371935,1.9509655546609466,1.234859722288655,0.576426910366117,2.10828328185954,1.1382114949618065,-0.40812075402599846,1.2987478308710987,-0.7771320844533568,2.548297476924574
SIDM00289,1.3560836568648271,-0.5237076403480365,-0.44919549079210846,1.4184830216951407,-0.4384358136277446,-0.18984622070243504,-0.12283927756815027,2.434979629797076,1.4894252406930006,1.190571451745285,1.875103766865818,0.8166566915222224,0.9148947160442876,1.8473783518274525,2.3158575213323496,1.321946746125146,1.056378314925389,1.7863734894982295,1.4242008226387308,-0.11150776541548205,1.338379470699846,-0.6829587075004679,2.2852632337524423
SIDM00064,0.8788550911380609,-0.6190309916069622,-0.649695843918808,1.0081597700403317,-0.6739591630453335,-0.29436108108423203,-0.6034303073407963,1.2029503065213312,1.0991518816827766,1.0314800897513032,1.1584114288562783,0.6932211086722714,1.3314424624930865,1.9451439765029905,2.164926129577523,0.9874554481513572,1.2064556990890198,2.2261109657830613,1.4937925467148,-0.3621950887343568,1.6788913222173576,-0.754801751754388,2.2896944744646213
SIDM01097,0.5040519621221271,-0.7733553778405875,-0.7883761771040575,0.7047955438080951,-0.3952293142365985,-0.4613203661557594,-0.15034564073350756,1.4627580486961482,0.6666739257697841,0.529474802458081,0.57894767502014,-0.0786105360305119,1.079535108259814,1.7775798685965514,2.2962091969151945,1.6630424345859376,1.0483093216686545,2.1408614741374072,0.8479993437629184,-0.5010000919304581,1.4896636288303435,-0.7566100797518147,2.919405296779268
SIDM00350,0.44204515403904526,-0.6895077843406648,-0.4616245301824593,1.0640396298674355,-0.5722392649352586,-0.3713163512617462,-0.3348893334468658,1.5112941378968445,1.2163221924605463,1.3132959789378602,1.4586592107562482,0.6225567317242376,1.2984197154321957,2.0709004380849385,1.6923196564951766,1.3142580340772891,1.0814967118296364,2.432628478693971,1.1984649806026622,-0.3828443947226967,1.5190624871677516,-0.7623164513791721,2.405082981963187
SIDM01163,-0.04854451370150788,-0.8253043996991295,-0.796149466904689,0.7739197141396849,-0.4360720513257773,-0.43173741317673614,-0.5114704611066341,0.4498658224792342,0.6274936828436486,0.8472213451625406,0.06776193033575208,-0.13134471118126168,1.4378039696202802,1.7652538663743418,1.438482281756968,1.2238331418261632,0.42870910317225164,1.924986501890234,1.1052866637273921,-0.3040388761103606,0.48228731322032,-0.7264090788311341,2.487342318291701
SIDM00375,0.20304989375236937,-0.7374772967033063,-0.7962850522854119,0.6890505107998602,-0.5263812474209674,-0.5954473645769672,-0.6558905174454269,1.309824783542827,1.0348136798312177,1.1492146797865541,0.9612150210320832,0.23549822191432937,0.4616595316417065,1.681491829375099,2.1135079799691443,1.1954609669911345,0.8252366799568761,1.9797764330381857,0.6059747488269711,-0.38504114160225944,1.1101305443438618,-0.825148588679653,1.7411771834429453
SIDM00600,0.04439757101718762,-0.7727026589256847,-0.6731883379834643,1.0208598193655645,-0.434774854332924,-0.3117087906240159,-0.3708681662114623,1.2189736365932435,1.1302796025883044,0.6990339105361223,0.46919686704610725,-0.07583289236725888,1.2517794599975591,1.3849780767927748,1.9805663643303832,1.214611994608281,0.7499787973924105,1.8168900001904613,1.6646597222619473,-0.17457000559052693,0.5324046643389189,-0.6782379793144513,2.6173711789505867
SIDM00367,0.9811403103924672,-0.7016611447282916,-0.30881800155591066,1.1956367401127699,-0.5446590689403636,-0.29758055001050127,-0.24572286614772143,1.740846716730254,0.9891223414424346,1.0841196131282533,0.9656416188678244,1.0814540027899524,0.7571972022326988,1.7622130993159477,2.1140884602022862,1.1481581845354762,1.1296858004338723,2.0111255816780744,1.1039410322616017,-0.28151761202326964,1.7452628930441636,-0.7563675443068256,2.435651428013856
SIDM00632,-0.03477617075939044,-0.7749859186937614,-0.6329596560791925,2.6937550930829484,-0.5053613761967809,-0.02686526580336516,-0.5491490560358587,0.8808134813261326,0.29132878617706226,0.7281407381231609,0.2838274977689896,0.3429558242854587,1.0849265957834378,1.5948629224674251,2.1592620664976123,1.3264414835332703,0.7309150572065553,1.846408712254927,1.1597891264382294,-0.1347139033084643,0.9590378310924039,-0.7696780048432361,2.1722780327608104
SIDM00550,0.9211486977959225,-0.7271284263557896,-0.6236570198248714,0.5407598411370192,-0.4608252856797993,-0.47287973317048265,-0.40790388418116386,1.6662456336647504,1.2675579008342432,1.1729000197682409,1.0297718259647093,0.6220371100844476,1.209782389934779,2.123774320330164,1.6494825747507136,1.2535862381623004,0.6016140810802354,2.000222280615573,1.1937961670766184,-0.4433652391447784,1.11408308761207,-0.7853312000502489,2.2576368615044236
SIDM00230,0.8974179435323166,-0.5813643065437978,-0.7572775566198104,1.2789276568485572,-0.563782959600274,-0.3830401998973926,-0.4760296519658414,1.9337939797666606,0.797133245544101,0.8263681837461645,0.8292203766285934,0.4224639004664299,0.9337631069607152,1.7589923629113304,1.7145323145507703,1.321050803144434,0.34762556132134004,1.9926083848251501,1.3243141214477303,-0.3728340712279105,2.206458966997888,-0.622796578104295,2.573794324929747
SIDM01206,0.6222025001332389,-0.632542691374079,-0.8727829495996722,1.237333895767664,-0.3948972314792988,-0.6274307405104437,-0.19165494268128797,1.940718565083781,1.5949159855640072,1.066019190740551,0.77570514771462,0.11146681522072457,1.0217136453338163,1.6811401116700944,2.167382659952367,1.5497508935649167,1.0573648308949317,2.2549111890866302,0.8482765658492004,-0.3660047329586857,1.4025832230581,-0.6438091386690792,2.3542440364575534
SIDM00127,1.078226018686062,-0.4983271066728217,-0.5249136484568426,0.9826125146896872,-0.691733759443156,-0.4462177853729011,-0.3097973631540105,1.5915631162904347,1.321356955001617,1.0270319935298362,1.2708919761024142,1.1866879314670193,0.7663368256602742,2.6428396647108134,1.7449301147048573,1.5904010245712663,0.9828961541852924,1.93764828917945,1.2068016834473745,-0.455174876280865,0.9003798471054316,-0.8241880869025904,2.1158039052123083
SIDM01042,0.06081321351386711,-0.7344703808120977,-0.6896712518859015,0.6818130904570535,-0.5967981038328415,-0.47857722347979054,-0.4694553477273603,0.7293903793784987,0.6106804096683186,0.9163010491677,0.5239184060267545,0.08455507668426111,0.6413248683465359,1.5739640256983096,1.4978250713992514,0.926827487808913,0.5627310305425947,2.1735541795622386,1.06221769808349,-0.2728079724817687,1.3822072691760396,-0.7773623265793299,2.597530985574138
SIDM00491,0.08459745758574219,-0.6511444819290172,-0.7848872780923957,1.4541308226577299,-0.5661671628416767,-0.5478002397220026,-0.6868980226334933,0.8081390859873345,0.5063028273369647,1.0803497278699923,0.3257312665895102,0.19283402012880835,0.5702683445921343,1.5595775954101587,1.892949686726952,0.09229529266838651,0.8790911373457309,1.4540800502933284,1.1615427997706298,-0.3541297072020595,1.39574693911859,-0.5360253269217709,1.8703948307414429
SIDM00488,0.3416306907754264,-0.7932677528194833,-0.7707601207739019,0.9593432570123119,-0.618242604294287,-0.5455139136911272,-0.5150518797040886,1.3027405996349481,0.7141071163024987,0.8192190403421594,0.9944779542712261,0.3727964583344881,0.5850480103115789,1.8466256192614556,1.5951170704543414,0.7744980350633947,0.7172783403683145,2.0466415145678862,1.2824519656663913,-0.4041535062417162,1.211120632212069,-0.7201443957377608,2.148676306534979
SIDM00190,0.1771883659002629,-0.6882677171095675,-0.6625573338908857,0.7097755766291542,-0.6890188344833945,-0.4606812844669488,-0.5272950886352058,1.0719830818385108,0.8518021299451387,0.6437311712806268,0.4800973970109569,-0.2726656317630574,0.7908189116750295,1.3126911033249187,1.7885169846935383,1.639716631097763,0.5643730187830562,2.212348875305409,1.2242274245626177,-0.3986767014824608,0.8285388929525193,-0.730833101084157,2.482053129379455
SIDM00542,0.3599823080844775,-0.7238467255971275,-0.6777056622371196,1.2280159418163803,-0.6345794854046974,-0.46217020866793856,-0.679244487456798,0.7952593671474936,0.6602114919897126,0.8967378616430062,0.8371335242486131,0.04645279773136427,0.8116514131296548,1.6852516108288311,1.5982777379494923,1.0404100142023054,0.6825450582455647,2.2205134831588245,1.2539619235593003,-0.45973224739551233,1.288809975686372,-0.8437543280569828,2.5331649746979843
SIDM00198,0.7465799494222873,-0.6270671246176309,-0.7076228296290438,0.7041818531381326,-0.6219575599497204,-0.47194719849295935,-0.1846791513164267,1.7300095009204293,1.0135410640453433,0.9671732497517288,1.315259199104136,0.4421837529294493,0.9466329722601455,1.749780210885177,2.3916274221869473,1.3220271234517065,1.0322519327504158,2.181191987913619,1.0593381405153985,-0.21654134576459028,1.5322286577887676,-0.7137951948059784,2.412945586396676
SIDM00269,0.16987082581249616,-0.7748024205154058,-0.8257970897251182,0.8357758656949561,-0.6420363597730687,-0.6264809149645212,-0.5553479022628295,1.0374402342599194,0.5977529164672216,1.1524879910779953,0.6829051874182365,0.31354270034314224,0.909521546690865,1.484219298664833,2.0323656587720142,1.2278779213317121,0.8550892273896755,2.024391293744229,1.0992179509073399,-0.17579312843929068,1.2477746592236192,-0.6820518948132984,2.8400225718587615
