,CASP9,E2F1,STAT3,CHUK,RAF1,ARHGEF6,STAT1,RAD51,BAD,PGF,MAPK9,MAPK10,ERBB2,TGFA,BRAF,RAC3,MAP2K1,IKBKB,RB1,JAK1,AKT1,AKT2,AKT3,SMAD3,MAPK3,SMAD4,NFKB1,RAC1,SMAD2,MAPK1,PIK3R5,IKBKG,MAPK8,EGFR,RELA,KRAS,CDKN2A,EGF,TGFB2,TGFB1,VEGFA,ARAF,VEGFC,VEGFB,TGFBR2,TGFBR1,TGFB3,CCND1,PIK3R3,RALB,BCL2L1,RALA,CDK4,RALBP1,RALGDS,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CDK6,PIK3CD,PLD1,PIK3CG,PIK3R1,CDC42,PIK3R2
SIDM01042,0.696460220462683,0.07494131155061569,1.0151452439616768,0.3895500848537508,0.6227018678097967,-0.6505416886591056,0.33924197926732225,0.5239184060267545,0.9984783127387209,-0.5508953552008614,0.6171908030670245,-0.25348849549626856,-0.03436586414879025,-0.6688651724009628,0.3624646272773932,1.353725623261384,1.8116921119727156,-0.004320263793972835,-0.5891889857122021,1.697916164803976,0.13917221140528652,-0.4910207082869034,-0.797435012888714,-0.21714403465624416,0.6445817250383394,0.42062912207607006,1.4626982597124378,2.318146418753653,1.1102850477492239,0.7965956448958228,-0.714998066169671,-0.6308402907055137,-0.2635835342882741,-0.5100800723481607,-0.19864942556202586,0.5312776469849317,0.26674791738521425,-0.8226187205119186,-0.5990901345099622,-0.5629037609364195,0.906958682568145,-0.22210625006603987,0.45982156974234195,1.8149636292464544,-0.5408750039599586,-0.15988799165806,0.7228857187210307,-0.13159735367646097,-0.04938564364806542,0.3868171310135799,-0.24627651482123877,0.6085484586082917,1.8059335833735433,1.1010647182123667,0.14895717595738042,-0.757661531312354,0.4925735933638292,-0.47970571739204004,0.45560174323917313,0.7884059351104703,1.9515673954467978,-0.6260819956041072,0.6776507986876094,-0.8851919244419291,-0.42481459743863903,-0.2856142113775824,-0.11863740321318862
SIDM00491,-0.025655258769005956,0.05996284997921927,0.832537048139358,0.9143051372871998,1.1544192348330038,-0.587165169597063,0.8717135797715364,0.3257312665895102,0.8951723943389079,-0.6873357537617946,0.24068090818555624,-0.8065879525801026,-0.6409629306853926,-0.7399392344095209,-0.17480699048710777,0.7398364824441547,1.9275429952467455,-0.259435245857614,-0.4420873526142209,2.2244832043831564,-0.23504778775430252,-0.5835913799275734,-0.22095778350654952,0.2679880814218509,0.44751500534926936,0.6858178123982316,1.7359547890721445,2.1390090705865705,0.8699844335753874,0.22514486116436802,-0.7328269895551257,-0.478866349526576,0.022559067679245766,-0.09924397887366732,0.23464836920302976,0.21545826304495358,1.5812560242122218,-0.8778467307913348,-0.5489100800807796,-0.08047315701268463,1.1999751095187472,-0.24429807936941464,2.0961986622327293,1.5708029261820902,1.1393974170049799,-0.22560748025733215,-0.8429479211860423,1.3648936124519377,-0.596810042523299,0.8146961240891902,-0.23031198562901592,1.2284167242002302,1.5873068909834036,0.6831511016469728,-0.38078743438477136,-0.7250202921797112,0.8094066016110075,-0.7636041068812254,1.0439193775263462,0.06473440550312469,1.1419188430148166,-0.4854679652535128,0.8159700278705694,-0.777672957498721,-0.17046909154513729,0.09007429636422423,-0.41062243081414673
SIDM00488,0.06458748933529317,0.29055952118252326,1.6926775506242548,0.8559660336444113,0.571696482762849,-0.8927058600200538,1.3075772530019019,0.9944779542712261,1.452335493100272,-0.7150764912344504,1.288446707372757,-0.8187783277530292,-0.3458363890580693,0.21048423268899952,-0.09369614654118509,0.6648297401731351,1.782236466508421,0.09561665551640945,-0.3624169537038272,1.7365547284889882,-0.3039233783809717,-0.5852782852580347,-0.5106880961840888,0.6973832028477485,0.09282286790410667,0.723440023981244,2.1162377948985127,2.5987459662517702,1.037524691013408,0.4820004602979059,-0.7786632579613628,-0.5438728911501146,-0.09738117051410006,0.3939071741510149,0.20445609678580473,0.4820411874370554,-0.5680954058935921,-0.8945888687069089,0.012358216939873833,-0.7049341470408422,-0.07303400409791679,-0.12492220009510194,-0.6469688847704447,1.6080914123079169,1.169110069156924,-0.7209480628025543,-0.8991130815237456,1.7114332071503733,-0.6500796141522823,0.9958068752673471,0.16877027420595897,1.147399256177069,1.4636007642858813,0.5165944355662755,-0.032608447836307564,-0.6598368447684791,0.4972272724211175,-0.7262575339260332,0.8654614706639044,0.26032493793035416,2.5616739668040975,-0.578108818095249,0.8723478819214934,-0.5411388549470525,-0.21732938434982912,-0.35807360373866076,-0.4931749725974415
SIDM00190,0.07517683023072927,0.18462254727920482,1.6420850181274016,0.65681056045904,0.7765250022221992,-0.6955265034166088,0.5636327387652913,0.4800973970109569,0.5473670435695316,0.10165522362513008,0.3419562873779425,-0.7929268042647137,-0.5164008757632884,-0.6495811734727389,-0.11700105229247662,2.0223556096817665,1.4034432880542016,-0.11897152741031693,-0.37027872371669995,1.4732369777989727,-0.322730106906639,-0.5813818334689335,-0.3354725632939156,-0.11201500485369562,0.3483819726498412,0.6266827635454704,1.4340754298319796,2.3290505051020696,0.8685509112339397,0.9807506523883774,-0.7753277860176346,-0.4168325400079072,-0.5253875794096442,-0.8182973561030258,-0.11846032243967938,0.6031243428448867,-0.5776223408111468,-0.6799097949927008,-0.7219358674019122,-0.6459223953285403,0.28897308535875466,-0.09834045231922851,-0.7277060246941084,1.2940867982005768,-0.04641337595375794,-0.3612104620593968,-0.7609303654652276,1.2129951600683186,-0.669385007481971,0.8013487268100169,-0.26254800480383716,0.8669413706864763,2.141959663722269,0.7104574535389646,0.11254245518225708,-0.7799451386435001,1.4300734070638073,-0.5346490236250507,0.5616218255030668,0.028936473235390416,1.4438555365453731,-0.4851739358602602,-0.23324370965798302,-0.930001613614275,-0.10828747764253745,-0.15731051911016736,-0.32374147839026507
SIDM00542,-0.1332837433283537,0.3043841072516214,1.343353388157302,0.4318535001478644,0.7861025962652134,-0.5200218564800911,0.5762603733316243,0.8371335242486131,1.0041346270759997,-0.19638949402017358,0.43255067517244866,-0.4857131176799492,-0.43659677177479217,-0.5613356624517476,-0.07252475573644644,1.2135169170078812,1.6310897992785511,-0.3977315802024181,-0.4234834483133818,2.1686239248768495,-0.10633469516733833,-0.6551930980253847,-0.1752335887691768,0.38024520031721687,0.18371572712100578,0.7293841569902485,1.6104810784659447,2.7552140944142613,1.0536821334402249,0.6206650159980618,-0.7693542245551871,-0.618513318411605,-0.3482747502375094,-0.38925626128003954,-0.04229244823678614,0.6432701170373337,-0.6152491081958191,-0.8468412928286146,-0.46871347401439145,0.60230874713819,0.4825121731820759,-0.08773803529926318,1.9868903937773537,1.6091010353211674,0.4874031659808037,0.3593791322401884,0.430915579644881,1.3382784226356574,-0.47916664748442167,0.9500721822707091,-0.3781028741674997,1.3131962318973833,2.054964799534137,0.7121018849216988,-0.19619617659974514,-0.777600057968787,0.7159679816586084,-0.47944520484032527,0.8377568459308442,-0.41340841206264684,2.2437271927148865,-0.5818128882074195,-0.3722214690543006,-0.8415506655507762,-0.16188207191009826,-0.20279325295812112,-0.28994323938538624
SIDM00198,-0.011957534564014077,0.7586232897454394,1.4732004353498809,0.5064540958255161,1.1018394019936755,0.23377750621751303,0.9733801623330833,1.315259199104136,0.7343418548416366,0.511919550034484,0.43457741892756335,-0.24365172007347674,-0.4104085820254695,-0.6476785184186988,0.039156656888067624,1.2268457849651582,1.3324521440790584,-0.10737279748285686,-0.27783953660656074,3.4207914831760395,-0.31764679442794175,-0.5909569664042199,-0.8639943819115006,0.16207683289113936,0.26347629437325776,0.838910785862788,1.548564413870729,2.4046662148452276,1.0280071759562002,0.5248552451265873,-0.8102179126131276,-0.54113886526644,-0.3109768172542262,-0.7100488932200895,-0.17742945204313748,0.48786995004356626,-0.574329226191945,-0.4374803677149768,-0.8178009013977355,-0.440934417982325,-0.5168057229215821,-0.01957379058717754,-0.6352716644944297,1.122139996792981,-0.21937545401656713,-0.6696649563375942,-0.6360058040666441,2.3919085497474404,-0.20242202668359607,0.47066946527177433,-0.06409607220604732,0.43604188461436627,2.1249890275735526,1.0197992264196687,0.26441240762120927,-0.8533779364691791,0.7118947501746621,0.30133279986241873,0.8749082451192793,-0.18098592124991247,1.157212349278165,-0.4606680559665196,-0.464034233666636,-0.5669068424249666,0.7767865728268968,-0.1878931088292878,-0.3374303607286156
SIDM00269,0.26652693381449927,0.07741413364515116,1.5471941685143704,0.6434894223625413,1.0543667785765778,-0.20474184493043895,0.524104425193622,0.6829051874182365,0.6292020902719597,1.8524874583486446,0.3047198457371047,0.2506355056722889,-0.6210445004693915,-0.7384104845336528,0.4732000039823284,0.6550405720118427,1.392397261132578,-0.2543614405610406,-0.4458235770256618,3.3298024005041422,-0.3177963338756084,-0.5145842173295931,-0.9599352955873347,-0.014018652683706428,0.1718686875466845,0.779678095401587,1.490189186946098,2.515391847549646,1.0065839213168133,0.7571712692532542,-0.7317343593854837,-0.4921393749012251,-0.15068959881520036,-0.8631558064327972,-0.1390034283878865,1.0130244937851007,1.4661160970763394,-0.8437252261698682,-0.6173213732824425,-0.34510327903779775,1.1013105923372744,0.08326478250473257,-0.838819135223212,1.4055769973161887,0.019123605875349024,-0.5724469422019324,-0.8793273282851395,2.3123194091202453,-0.30188807701777964,0.8163130357036334,-0.3574030368631838,0.9908244035587924,2.208403750526105,0.7744152776009179,-0.17134688006206164,-0.28396286366216145,1.0057879132564849,-0.3022807172101541,0.7688257120556983,-0.2310535783886827,-0.2780592195986647,-0.7141422071150465,-0.2599323603441992,-0.7189129027217691,-0.2252594342053656,-0.2941348752605848,-0.3120480042785531
SIDM00621,0.16315873656844687,0.4020253139971017,0.982741873647233,0.3947218122313511,1.1325920077536447,0.14697565365802948,0.17159883157587,0.719962825098122,1.146100015819421,-0.8077774190134862,0.15668997059398282,0.1640783849217384,-0.4869939920123058,-0.6569677823040191,-0.15271375839878049,1.0891910360611359,1.385410319554854,0.024339146996443527,-0.3300140237478132,3.034774072948341,-0.4635196557694571,-0.5428619713799581,-0.384300428317783,0.1918495249902827,0.4993683112265063,0.9237567861991047,1.2397890606734148,2.4927125800006698,1.2527320467824838,0.5836704997283042,-0.827355793751615,-0.5725307845940777,-0.5687763012098755,-0.7345375520524139,-0.22742179603363272,0.7686979608625707,0.7790934293094339,0.16370637261582885,-0.8454606938768293,0.17471771275246015,0.5311647924943744,-0.169985718202182,-0.7820917010087707,1.2326149128631076,-0.5967027872505796,-0.8479979307770806,-0.6740184281698057,2.222927725553887,-0.0945947215664197,0.4275173694498972,-0.4168169099172406,0.8351410334383528,2.2168498435766155,0.6711361686668134,0.10290857529956361,-0.8263075913234978,1.2093234518412743,-0.05035156589174869,0.4853520468898916,-0.7980388225347194,-0.5682399957706413,-0.7002555383845815,-0.6576654791443095,-0.8819230840174421,-0.06575645521276827,0.23955909938526293,-0.25867783344256484
SIDM00599,0.3362117597611007,0.7064863675355436,1.2924521158611624,0.31483617594689506,1.1557767703624202,-0.48922699984427176,1.7153323057900178,1.0113163807208254,0.8877505297560222,2.0631488491112773,0.37061145195186673,0.2656752168289137,-0.6101441083867626,-0.3338046797011953,0.5366942669277223,0.95432393908517,2.247622978703477,-0.3843272223997141,-0.8731581400099826,1.8982765977463099,0.3371260005821283,-0.5489351328020486,-0.7538149689455514,0.681677807190809,0.38560736315570476,0.9721607576922783,0.7615187927367855,2.2123351349666662,1.2414373358254036,0.9352667738529507,-0.7589200171171745,-0.656127516621083,-0.4292961009235944,-0.6755359551688629,-0.048155895856471544,1.1512203887327286,1.573877375778553,-0.8618571355759436,-0.5904777299746461,-0.2699444364078487,0.16594964519747854,0.21023778721074263,-0.23655475124886613,1.3133057422077745,-0.16104017800402134,-0.3813395289854247,-0.7393158959578212,-0.7040838471621922,-0.2500720532255082,0.6251114060185788,-0.1951681169152195,0.8181439168186287,1.9454309093378759,0.7267413464480194,-0.03533424412357959,-0.8282765290284385,0.9027746704652331,0.27941533440801686,1.1416580389088722,-0.17305951370479367,-0.19285720643325197,-0.6488997085379324,-0.49538012819751664,-0.837980635747268,-0.048052810775423394,0.3640779612707575,-0.3752111510281802
SIDM00118,0.306517394079763,0.2611356891723732,0.8683423724778075,1.0803577464896843,0.8516428093013636,-0.8738070558823303,1.0002617089505021,1.0163104852074993,0.5816560554306126,-0.6347887712415206,0.8175857980802383,-0.8110548861720887,-0.23065755018126363,-0.4977646502653811,-0.398044572343632,0.8845203629954833,1.8121249979239065,-0.06696907549913564,-0.5421647350373017,1.5733630426242249,-0.23227881191526378,-0.5809349965888252,-0.9003590076350818,0.17658974197353466,0.47118234577836715,0.8151998182180394,2.1294014645496593,2.6965756686421374,1.083887749144762,0.4255240357327627,-0.7819274635797806,-0.621543333318754,-0.26696187854191106,-0.3279717780424615,-0.03814375282007612,0.8891392435809852,0.6526152727536463,-0.8750876965661877,-0.8878045817603016,-0.8220741753033913,0.4300496836252019,-0.23101678288982141,-0.5582200083673348,1.1729833548581379,1.1524452208199685,-0.7061827302044199,-0.8408053617700626,1.2193109828110027,-0.5879728482255177,1.124808391752626,-0.005483946201203615,1.350347173325432,2.1471703448055695,0.9808465274984092,-0.020315789176108632,-0.802622724566103,0.9582285914570914,-0.27010536048414446,0.902231675195241,0.347219051479235,1.6194509803475885,-0.705333033164109,-0.037284941466120325,-0.9194642744507193,-0.1687908104861128,-0.21070505388978833,-0.41357860738752417
SIDM00596,0.43061913179552663,0.4950262121191616,1.3062141784471086,0.5291685127096749,0.9919929458220588,-0.8677966882178484,0.827383107971164,1.313372880129303,1.0285026380999236,-0.31296266879217466,0.5709094092508008,-0.6001929848503827,-0.2122913698145102,-0.6925042871368531,0.19659784669457228,1.2328733338931241,1.5749968059870452,0.18895291446446388,-0.5704805862054291,0.06064273878094221,-0.19095081617983928,-0.5762500620525458,-0.8490964863821256,0.9076205429764375,0.6043403052725265,0.6263050513396585,1.6763986816206056,2.639727387073106,0.4407260825105261,0.7635613488970231,-0.7686638416561495,-0.5916265410938822,-0.3082817523794419,-0.3855741446708832,0.013289104015294382,0.5493201940759136,1.0094729278986434,-0.6927846230567839,-0.861882459313024,-0.72528184887151,-0.0883099181224671,-0.10152179805869053,-0.7543562302375937,1.802698400007697,0.3099933829145838,-0.5484071762253353,-0.7691760985387165,1.3088442123843114,-0.5881880142762141,1.3846643687532003,0.2988968102733847,0.7312812831883352,2.3890840173585515,1.3583658567547803,-0.041741600559695835,-0.5594962860919047,0.6413454717251885,-0.021242115095232085,0.27969173337779385,0.7057314725430537,-0.4892291537122661,-0.5918607571898482,-0.43199797193462847,-0.8517869535792313,0.027225154763763037,-0.13513645392743065,-0.2861097974628846
