,SOS2,E2F1,CHUK,PTPN11,RAF1,SHC1,BAD,CTBP2,CTBP1,MAP2K2,BRAF,MECOM,MAP2K1,IKBKB,MDM2,RB1,ABL1,AKT1,AKT2,SHC4,AKT3,NRAS,GRB2,STAT5B,SMAD3,MAPK3,STAT5A,SMAD4,NFKB1,NFKBIA,SOS1,MYC,MAPK1,RUNX1,PIK3R5,IKBKG,HRAS,RELA,GAB2,CBLB,CDKN2A,KRAS,CBL,SHC3,CDKN1B,TGFB2,TGFB1,ARAF,TGFBR2,TGFBR1,TGFB3,CCND1,PIK3R3,BCL2L1,CDK4,CBLC,TP53,E2F3,E2F2,CRK,PIK3CA,PIK3CB,CDK6,CRKL,PIK3CD,SHC2,HDAC1,BCR,HDAC2,PIK3CG,PIK3R1,PIK3R2
SIDM00954,0.5188312199963466,0.7125519945075988,1.0205498348185393,-0.543496256952195,0.8246899304141625,0.701386712337212,1.2020342809399565,1.791079091758963,1.6413498441828906,1.0298713863013171,-0.1715381532430205,-0.4501004339460775,1.288151608941373,-0.2701413206229706,-0.41403854381446303,-0.8053035118295929,-0.008529326513387541,-0.028047598711684947,-0.6266369156706433,-0.5860487069712962,-0.40102366835541975,1.1088443382581243,1.276752982028187,-0.3204035099907241,0.25370166329347216,0.27133647468581845,-0.6654499996419232,1.0995592669996164,1.471396158244161,1.4855193212670113,0.9405830042547784,3.4399945861967534,0.4458067437393115,-0.5370372636112487,-0.7857303265973204,-0.5817293770907929,1.2667586167309697,-0.1455366724001937,-0.2582697382686786,-0.7757088921152046,1.6931457949233202,0.6445383266412401,-0.45013873890330613,-0.8054096697871198,1.8146671699618933,-0.8830844986727869,-0.7722230499380668,-0.23472855216773933,-0.6275443617513939,-0.6820005365928989,-0.9140925839146717,-0.7364444655133323,0.2525535340012439,-0.3846428204818806,1.7294304987345928,-0.8224740100621085,-0.7749193069004289,1.7996066315673391,0.3843154832506822,1.3821403465993434,0.5630518394083167,0.39935288433891286,1.575478499360708,0.331773652650007,-0.752935128011803,-0.688460953242285,1.8548917627485404,-0.5365147901115467,-0.34303393245369734,-0.8445947989138597,-0.09409160533418277,-0.3818347796136125
SIDM00951,0.29579125022673286,0.5452796307904524,0.95118607697638,-0.4502733795874832,1.132580168071797,0.15203743450790064,0.49527122789317674,-0.8596124259240808,2.0426009621115413,1.4330909336342323,-0.5691130467077605,-0.7827059059569283,1.5488261209634735,0.3350274309833577,-0.21982987647229715,-0.6414540579397677,0.41855266271695524,-0.09899319922377411,-0.4778872470691533,-0.8841114461064601,-0.7875640390625873,1.8221297008845552,1.8466017785610043,0.8518943246465147,-0.2811595694301638,0.29185446228037476,2.272295034973196,0.7871437981272219,0.17521608579302336,0.6328488795747252,1.24641516926108,2.806201338980329,0.9413794031996321,-0.20207258118139867,0.037540494473647594,-0.5174478931528593,0.9304128833351122,-0.04474041174274417,-0.39586019705049286,-0.392235421801272,-0.5587732934597169,0.6790054677770981,-0.2060315958892672,-0.994608973575695,1.3727642638160453,-0.8767964972858393,-0.5162902875797879,0.0880370052653023,-0.1217961271076512,-0.23347166060993332,-0.7255316569341863,-0.7512788918212373,-0.0413213634923143,0.34412064129840075,2.0397782549693813,-0.9600277662896513,-0.2972547828561499,1.4239807844594383,0.3973305466941955,0.4270844692326513,1.1489909460629997,-0.3844818213288579,2.438132810864607,0.7868049449584761,-0.44590795319460247,-0.8626589793128749,2.7466841463714537,-0.5426651397294641,-0.17968387398635427,-0.3221703690017723,0.573613571226846,-0.41613768632736514
SIDM00948,0.4295762708073065,1.1642391986511988,1.3908995086809395,-0.5014177764407383,1.089299889487142,0.5414236436528124,0.9585974778468236,-0.8374615113059067,1.7448870039452065,1.22421490580513,0.9308181012831688,-0.8145357586078779,1.8118245017251828,0.09359301664199719,0.10608347609020898,0.24306850210489284,0.16359900323812218,-0.3193467649372459,-0.5812319571227624,-0.8506304563402729,-0.8065231704815924,1.2970227271854295,1.9709061618006265,-0.2284304979222073,0.05061474337599816,0.3603771260163697,-0.4403576929035201,0.928234315673109,2.5860593437961112,2.702924891082676,0.5509439140387367,3.36761942914021,0.793811046481461,-0.6029474715859113,-0.6918141309714403,-0.5511281505645234,0.8484589989470694,0.16801751666490733,-0.6168318742887613,0.1442549774972267,1.6707942188111429,0.7426266703331588,-0.16549914550703496,-0.9946587781320054,1.9432250868070062,-0.9432962450613303,-0.3561559689391036,-0.04948652592290482,-0.35736106222245667,-0.319321385536263,-0.7877603428463317,-0.7346802339547958,-0.4577634677504733,-0.16587866006697416,1.8873968260800469,-0.8879655731085853,-0.5010848202932132,0.8591013060369522,1.4732191851940095,0.76400371403229,1.2306923377955337,0.02914526956034655,1.3308178256075722,0.586477058866301,-0.5145639848305096,-0.6039476912281064,2.397957968132763,-0.3995403274469361,-0.5265836228624697,-0.22687335896211386,-0.11681273265566684,-0.5773261728111078
SIDM00203,-0.4651648639501791,0.7207325794937118,0.7255928131391692,-0.45519262700616786,1.1262772265998515,1.51763352744498,1.1081775858767384,0.9225603419487346,2.2845862680821223,1.294822644198371,-0.11420885202416636,-0.8272998129229314,1.4836553904285492,-0.08295216444975302,-0.4707467420094734,-0.16597759142320231,0.5842249623045734,-0.213253690226644,-0.6758460157871827,-0.835277016941383,-0.7527063766606182,1.7242087059158657,1.9079147969246584,-0.3018897326696695,0.19898695536922817,0.38169891051555055,-0.6377476873325559,0.8088381417485748,0.03277136187441052,0.9050425963424398,1.2433361546704476,3.0940860662409606,0.3030319501861646,-0.8170224904925325,-0.7236063113775109,-0.6354023137012966,1.2020047121700335,-0.08381987749195483,-0.7521970627009008,-0.6648652874140267,1.1064202166006036,0.6302779972343878,-0.06742821578794835,-0.6867718685325496,1.4276675385855002,-0.9135135242435145,-0.47488086981781064,-0.09744300338848172,-0.6833737626041995,-0.7660096097037121,-0.6630062582243303,2.213728208672749,0.02445510157451811,-0.18306134956565417,2.430863572114761,-0.8866376911887244,-0.6359258227966135,1.415226125275913,0.22669545894664375,1.4557785895501156,1.0475452318161127,-0.22687816856790802,-0.6590185452372495,0.45176866023326573,-0.6763091568341252,0.40198644031199265,2.2241804494081645,-0.6044042818145545,-0.035181116517114835,-0.725863209991022,0.02284698500711781,-0.34078682594954735
SIDM00896,0.2645243313615397,0.05871704495855762,0.9279254816382309,-0.4840398541194097,1.1824171647832962,1.2918552779412669,1.0756167806011632,-0.725472226422404,1.9044937157788915,1.2377587584884058,0.3255894183657425,-0.3175595474119184,1.9833696522959976,0.47842934785264024,1.2688532998500814,-0.24141855557914832,0.5123935210681976,-0.20020978253212998,-0.4301620755646779,-0.7302809093626087,-0.8065530207942485,1.5461470293228585,1.7111948296154733,-0.1762033584344689,0.7221458608422231,0.3598687386328577,-0.5654420291714232,0.5645012630649469,2.2754787698049523,2.745466062220483,0.6310953601048527,3.2891947531476537,0.17410214131436116,-0.673086827001056,0.0781571667973292,-0.454137219018791,0.6274547925835029,0.04142023854365607,-0.6441006365331418,-0.8617763617411296,1.3450663749552194,1.114460742258325,-0.1864409592393629,-0.8279368475185057,1.996398673605584,-0.93397625945979,0.10576614736605698,-0.015945723949725352,-0.655760049477853,-0.6679307595968822,-0.8286579879277872,-0.7334742854706735,-0.29806190051642684,-0.27748549646258497,2.263454620765303,-0.8590350398110368,-0.4302644472783084,1.089886837068144,0.2215935393193254,0.9491613776725529,0.6296744846264061,0.16404440119619543,1.353911014777521,0.40456943995169753,-0.6938923572465373,-0.692331100286788,2.197783545654172,-0.6556323280199532,-0.6494108342389296,0.7061045317318919,-0.11035417367141132,-0.32131211729383574
SIDM00285,-0.06270638076773051,1.3125500942964754,0.2857369127124046,-0.5037337495174627,1.0478049575850488,0.9494180953375,0.8108332318954876,0.9804353555333791,1.9778728104970555,1.43374515660779,-0.4617538727793458,-0.8155467380271866,1.0821781871070733,-0.30569743495355606,-0.45480879529567675,-0.554491198714956,0.44340667193914285,0.1691225544824134,-0.5948249225053361,-0.790762265841071,-0.31761541473737726,0.642449723991221,1.8115656329927976,0.5027798450521768,-0.22962965172841138,0.16824784908483684,-0.4947731146359397,0.8684124985427645,0.9507640631686685,1.478287810034385,0.8768047940380146,-0.7082792332865011,0.2240008915534821,-0.8981996564015997,-0.775904060065737,-0.7579420933673365,1.4429674388033307,-0.2234325461698525,-0.10219680749181913,-0.43487344710772174,-0.5198212464496363,0.6433827496757476,-0.18036398319058594,-0.4083777868691693,2.0171186553322022,-0.7019962612384573,-0.7518950622309483,-0.23080342259163467,-0.7926816282076806,-0.4331852747041523,-0.917050482593987,2.048001488634723,-0.43811310958071037,-0.033190585314050496,2.3058201527670907,-0.8308811922003011,-0.7091495183813813,1.3849614033591284,0.015273133037445444,0.9257330453089525,1.0295341984859123,-0.42947896723224027,1.9105734693032614,0.6513602386448105,-0.6974230338806906,1.6327971468649571,1.423082859532354,-0.6473631403215081,0.0536563552673201,-0.8750123669955021,0.502684293308447,-0.37072701332850344
SIDM00930,-0.4265314110762898,0.45399387430048443,0.8515225021857272,-0.4174638500394089,0.9635618171464889,0.8603852400761863,0.761376192086605,1.3198910366860275,1.437988180207748,1.1345241040020362,-0.4579870045608702,0.5177400950863797,1.8901527913461866,-0.0698384413932442,-0.629785866873061,-0.13377051092167289,0.5803829924280326,-0.24556171741367638,-0.6677252584809572,-0.8161250280693645,-0.2180386510464583,2.264237936269313,1.800302943286652,-0.20642527979137087,0.4943992441306039,0.31248482186195187,-0.7202223537865208,0.5173481681360896,1.3096772020501009,1.463839016259216,0.4447260479656555,2.7593080832645853,0.4347803699124279,-0.5378293643392577,-0.7587140277244745,-0.7313251476288921,1.0647139580401872,-0.11998837662485061,-0.7827542922037377,-0.556984640664546,-0.6126596029428145,0.5103122795095788,-0.3655874096109425,-0.5890683967597504,1.0032818183919756,-0.23367160908205495,-0.5892829644600467,-0.0435706088128768,0.21739738367291897,-0.323178929960548,-0.8496618024998235,0.9392040596552295,-0.5090014253272905,-0.16628974675244862,2.15295582719836,-0.8477235416184199,-0.8652231068508672,0.516938470226003,-0.5096836746511773,1.1841992947480922,1.1230213712850856,-0.13964345663888136,1.1209452061778384,0.19538653818477245,-0.5268624669822445,-0.6808064729425783,2.0393750049890715,-0.711908804161079,-0.5695658603364969,-0.8024072042762728,0.014575363293496582,-0.4059092270600223
SIDM00205,-0.12744685675962733,-0.1532738150784428,0.8279005380573194,-0.5393665837941816,0.8568707074983725,1.0443551812242082,1.048255400926047,0.7590781874260145,1.7837370002230974,1.5714265071596587,-0.29974019803241886,-0.8492261592856603,1.3322487175700377,0.36271436045548033,-0.5458681973024767,-0.44197642807967086,0.5418537528151316,-0.33915689912004515,-0.5222979920380513,-0.8431144409898212,-0.861183600846659,1.3500995328714132,1.434515384055414,-0.31545651635267596,-0.0462932240519549,0.5489316027205212,-0.6024614551038455,0.7497620133006365,1.2239764952624,2.015608616678122,1.0132946901483306,3.4497763803780055,0.21829417768552534,-0.8731617825331487,-0.7539956740718382,-0.7309091979298479,0.6099654735117818,0.018691869944097075,-0.5547505744914067,-0.6911083592451779,-0.6132424684017063,0.6951246624053964,-0.08776534197976427,-0.6903290266209512,1.4246275320861164,-0.9179106905273099,-0.6000343830450878,0.08789414107339323,-0.6034465773503461,-0.7099534485949582,-0.8430247731566368,2.3958328046870774,-0.5712124472459914,-0.23501982549531175,1.7580127936709178,-0.8231163008645184,-0.7037170080361889,0.6138783289940501,-0.6920343971968637,1.4703984657025024,1.3960612045231393,-0.4482733152761993,-0.4706124201631088,0.7406755506774296,-0.5470051600067805,0.9788766190732253,2.0795150896982593,-0.6616696459972933,-0.5718741298720513,-0.7310743349732521,-0.11869190776716666,-0.411541398832511
SIDM00535,0.2685463656022205,-0.08840488899673277,0.4993940687287738,-0.4324579655230473,0.9678004752973103,2.05638214664523,0.6333641031307369,1.3862676470574053,1.7089991124845587,1.3879344603587789,-0.15902542344265108,-0.7898124780818959,1.4841282346970253,-0.17667191507750993,-0.16583167231862175,-0.4852212764181189,0.5552356890247341,-0.28518638484256337,-0.5408618915793801,-0.8768105899888944,-0.39499459966009065,1.4976266902699853,1.5840836790741681,-0.25164068013519353,-0.15354417348045726,0.19582941728268308,-0.6355009382107772,0.9175848975101556,1.907469027986336,0.5718054117851553,0.8602107831662142,2.716517721833666,0.7500249573430453,-0.8636275711301052,-0.8295726654511544,-0.6266403718180011,0.6869743181161655,-0.15852850742291125,-0.6520259920790561,-0.30201562968710044,0.2228898505467948,0.8573811928249839,-0.35736664218312103,-0.8221433555539003,1.5475113664032838,-0.8631656435644025,-0.7975024980587789,0.05672073200100028,1.508335725583032,-0.7536110421592151,-0.7978941352870859,1.5760505091233497,-0.7098178199769535,0.11483769541808103,2.7349543165502315,-0.8649693886603053,-0.4042265676317252,0.5592771439273952,-0.6447885172965039,1.0898513957699045,0.8997583049314052,-0.2539926681533374,1.5178899852294534,0.407356728852332,-0.7080365235488207,1.5091683793737505,2.4403162715115636,-0.48288306741134296,-0.6892483253280639,-0.882411857801126,-0.5220043118705655,-0.12358257377755363
SIDM01175,0.13357932748177634,0.5949111229260827,0.7706352100049592,-0.4320936355291963,1.005166371617297,1.373118124681073,1.3037240372707573,1.7226143406305736,1.45997676822691,1.266944859004023,-0.3985164094203212,-0.681565754067311,1.7535731784915567,-0.026369675081539107,-0.6627607840150008,-0.2583073597722014,0.3606045014543538,-0.08016722097030013,-0.5883206913387383,-0.8504140312283553,-0.1825887480860544,1.5480194617516685,1.665251276943813,-0.26982099175240776,0.8996764802457429,0.6479825539674176,-0.576195976319009,0.9766664918403142,1.7743423852905311,2.1368747146780827,0.5700863453677522,2.447693660171698,0.8362006433606047,-0.47119803097769736,-0.736705023470413,-0.39383686127036394,1.1121930638225321,-0.04851242508805111,-0.54938732001353,-0.769129655538794,1.7731865184630804,0.3364779367089324,-0.41726105235036554,-0.8923006643844629,0.8826022274192731,-0.8301698312310498,-0.6074662189592774,-0.01213838421593832,0.7629910588311258,-0.42683066596087815,-0.838816180003083,0.8728363201330773,-0.33269921218671955,0.12490697227456127,2.1052784784870906,-0.9116844286517038,-0.8780234854249798,0.7978123258344729,-0.30351473415480745,1.1777552559948388,0.6640798322873082,0.002506738686092491,1.358134665678029,0.3603594318236799,-0.34886228692651533,-0.7857040229697002,1.5245997515059837,-0.7480773713790994,-0.4569413457983729,-0.8840404751252887,0.23918537042937588,-0.42069171731819854
SIDM00832,-0.21980872596457274,0.473038925126707,0.351083268344361,-0.4028671287276352,0.6923028262320772,0.7885785279018747,0.9879314729760638,1.2846985538144555,1.4996895036382758,1.01562544363684,-0.20531825017323432,1.1332495240864138,1.3172768602687486,-0.0803902954941138,-0.5711149552053155,-0.1618434889687133,0.39502973429063326,-0.2514166118181142,-0.46205316565691734,-0.9170492939524264,-0.8788428968727604,0.8351257366012098,1.5635070074530282,-0.14076013126163334,0.13775337707341223,0.6551428937817955,-0.36135086790744897,0.6039692094728385,1.6189930430691748,0.7978602318449973,0.9857390511904945,3.243959188325925,0.35812464551025286,-0.8778375167903203,-0.8069546098634771,-0.815619100373991,1.3433735929340775,-0.00774943211524696,-0.37406796488656197,-0.5588223643756746,0.8228589377100421,1.0282700346702212,-0.07691316327555238,-0.9580058667195018,1.3414481187090885,-0.9226676766630004,-0.8299653424332488,-0.19792029505225414,0.8734169927014935,-0.41855863044528147,-0.852485162247447,0.4345240736072517,-0.7132146713611778,-0.0759523697924974,2.2378478343183033,0.39948820519389333,-0.8298011277971982,0.7416072892451242,-0.3199239149613849,1.116518361678723,0.7843717269439923,0.2768332010294442,1.3817882485070736,0.16618086908550656,-0.6678945424268861,-0.7710579509198796,2.3759514320069557,-0.5472581744248379,-0.5440506661647396,-0.9512192639565977,0.44162358350931996,-0.11778769005115587
SIDM00528,0.3377457228936873,0.5326535838560065,0.6530603873572656,-0.4659185561291752,0.7571192265504048,0.35814504899201266,1.5166895969577703,1.7595700421698575,1.983757117372296,0.8861577587895904,0.10095300860237892,-0.4706968431663039,1.6199258707313975,-0.11199018701823821,-0.36147401187200917,-0.3729661619254283,0.4092918938079738,0.3818556376695243,-0.5890836890439028,-0.8921031776410244,-0.919850972455737,1.152463139372431,2.2470243190289816,-0.4420465608680908,0.20820839247398334,0.8647935137212137,-0.7320887601318907,0.3696139033334652,1.677412669651796,1.9089709374524793,0.5652044260685267,1.8335107077283295,0.6451216688727028,-0.7877043541042965,-0.8073656637101051,-0.5176515998287895,1.1505827669040425,-0.0884751784045432,-0.5852519628535847,-0.6228781277993352,0.5662533954567703,0.5829758166933029,-0.5528261491785269,-0.8524320622659795,1.310888206043121,-0.8526098337652949,-0.6140973279049704,0.05095342657451057,-0.7564262120774397,-0.3761039874249982,-0.03846465747762437,1.5249504865221077,0.285183373131798,-0.12189435066400178,2.234247161747334,-0.9638826875259651,-0.777951071887327,0.8535437724877083,-0.01352191914288499,0.852200396774479,0.5349196392587716,0.1993578058864077,0.6044237633052629,0.24950477971434085,-0.7385291112788261,0.07029756010319324,2.067014930848421,-0.472522157810005,-0.603703353913628,-0.9590122603556988,0.18273107511373848,-0.17416887289508978
SIDM00371,0.35580661994148627,0.10395243823704614,0.6063584293519376,-0.5264646919499724,0.2652186690952928,1.1743432241431147,0.866442071757539,1.4521206048438728,1.7463925670680527,1.1657213488851537,-0.3633075376019342,0.8223647934583126,1.4605516414666382,0.11536503259604312,-0.5205110855683378,-0.17304170145395908,0.1887141234073628,-0.2229081156677861,-0.6704640021578374,-0.9061217339593655,-0.5686335331042086,1.41024529540681,1.3446389719757406,-0.3019772095804924,1.2761990715656653,0.2650879285242577,-0.03479495143475951,-0.6212568557883115,1.7947542887108365,1.5580731717862115,0.842241287321192,2.5787633355480426,0.8678167969956708,-0.7731077748500365,-0.7672738180158256,-0.2745116455243388,1.0931386109103485,0.2706833841907445,-0.2862718400213018,-0.5756289780460607,0.19625286764071226,0.6830887295311577,-0.28261130568053944,-0.9734588515713257,1.2939183628612798,-0.7126465095253873,-0.5330934493845979,0.0936343920301465,1.7295746628662794,-0.46364573870115666,-0.8438165633813121,1.1621157674517943,-0.5070118997171718,0.7926555764617029,2.1218772859662236,-0.951251185688908,-0.7566880790842725,0.3122624964032505,-0.6679786757751088,1.1177448120590845,1.227697707652068,0.6397223626619672,-0.11921535463537918,0.3246852697581666,-0.6261181045369932,0.2121597190781162,2.4621343166652307,-0.3865074594477086,-0.5292259172393644,-0.8221723108026069,-0.48558473460355517,-0.3247177219497541
SIDM00688,0.04815578441370072,0.17557724178952896,1.0747268659896883,-0.34032413097396236,1.019941622308857,0.7623003250669361,0.8556795410851495,-0.9358046421975248,1.7495550653891379,1.2287888034240415,0.3814203714601229,-0.7616150697167539,1.7778259582340152,-0.10841516243269221,1.1614117974948994,-0.3120547198383016,-0.1554504342914627,-0.41723603747301374,-0.46487660381978346,-0.831424399155622,-0.7875148053517733,1.608344544737216,1.9340625083442942,-0.07421337131179159,0.2081687445335743,0.2952871737853554,-0.5852910510486056,0.4763324668970285,1.6974555587086133,1.3652605347016324,0.30351937976267845,3.177497052127387,0.8976922539901645,-0.6630894351830953,-0.16944405875148727,-0.4229452429748082,0.8032752099479474,-0.09850733465964691,-0.6335670927567514,-0.9130119754403062,0.8564783609267612,0.8193960528766632,-0.07499700481447279,-0.7503447659681293,1.4028194599394748,-0.8475682304644276,0.30843439708054615,0.11845886640638242,-0.5842079337729659,-0.6928267651227277,-0.7924847214138104,-0.8693176753214216,-0.29382526218451177,-0.23072020963378106,1.8605484199965514,-0.8509782360589809,-0.6755325646190893,1.1252197754168092,0.8174325708212922,0.7912046090900505,0.6473645448478188,0.3674348196825791,-0.34266414720257754,0.5429719578027179,-0.6707219882446551,-0.8498359758682913,2.246937512304862,-0.5183376128633239,-0.5995357935614543,1.009652794689846,-0.011552678430060978,-0.3592231531599428
SIDM00583,-0.1111896820232724,0.6760411233116698,1.058188978173359,-0.4202458162585674,0.9056619717163262,1.6162810759280748,0.6952991324356599,1.4739558347125794,1.6094458964484033,1.0742974357501296,-0.007136116611048071,-0.7122600499983165,1.685678127044036,-0.40440456834025984,-0.42193277032823584,-0.36599146986939324,0.09725607854554962,-0.045288651105350054,0.6082372003145006,-0.8871298388462248,-0.7205918363682406,1.5706877158432382,1.621239619436342,0.2535630313184147,1.2074474710226366,0.20109644603436336,0.14261104745359204,0.19770530622242027,1.5508205498833099,1.3309837214722011,0.6037630859339689,2.1821733177810363,0.7317678249074253,-0.7386887801449555,-0.8779034276424424,-0.1825636476166718,1.4173965810049876,-0.11896545824395255,-0.6388066314702032,-0.837271851412244,-0.6045754096013262,0.9355273169597498,0.450800110631662,-0.8180812267328001,0.8786970998222262,-0.5846361141109736,-0.5717207036120313,0.13995222663283297,0.45001570060140195,-0.6701105802773165,-0.8328836721273534,1.1238941790500505,-0.1527499375768399,0.2042495899266716,1.8225278688311948,-0.8632701002203029,-0.8128868560115862,0.6873664207919356,-0.32794529565831515,0.9698373544105836,0.871482869285972,0.9496308898300391,1.404471749613994,0.47128794250050116,-0.48999271577481524,-0.5644298574946471,2.561967920638805,-0.6669019321004077,-0.5162138540843705,-0.8481020116745684,-0.29448280234238117,-0.3623635771579412
SIDM00188,-0.40974937821858365,0.19578913749429092,0.41118303648661697,-0.4475427301801341,0.4677356918668298,1.2267298400561804,0.6275983486175579,1.543866545203648,1.472653022695343,1.1529098782780087,-0.3496866567322169,-0.8060774667589393,1.9989131636159096,-0.1443219982907266,0.47016592638520155,-0.21188701693566167,0.504863566282762,-0.35111596889561153,-0.5583234954967731,-0.8389253634433054,-0.44715747290360025,1.4842724168575518,1.709422533472805,-0.399710464571712,0.7835238275022024,0.08877875582836599,-0.5307240449315949,0.8067787531547681,2.1111666330247534,1.6893100721779308,0.550006240248883,2.8748188946966384,0.40277808327749265,-0.6407134183911827,-0.78766218887177,-0.14288856360105642,1.0769933460456869,-0.18307059290582747,-0.7287875783142379,-0.8026195036149738,-0.5775500572672209,0.5142189195646291,-0.1181269001766954,-0.8573372814659583,0.8017254563701252,-0.8686288028723307,-0.09728652606920096,-0.10007792710627945,-0.2216911289711968,-0.7609112590451482,-0.8023040359025178,1.4134745310756234,-0.6910247353296446,0.5965531778797367,2.1633753438044736,-0.9199143957582322,-0.6636947312146547,0.9336669773329308,-0.6419715382851435,1.2353378008602314,0.8049929994706001,0.7826196490419794,2.058983110789069,0.05512842732010324,-0.5501437224101906,-0.7247035963437324,1.9927519386659964,-0.7326334314439414,-0.6370609078908624,-0.8402128433442747,-0.4237365514516711,-0.37548317977199686
SIDM00096,0.23059581478928687,0.2195609301650938,0.5735383606017002,-0.4377033916191994,0.980044853465392,0.5339269268257828,0.8584157968874379,0.8164745108964283,1.6137167068385532,0.9960737606709278,-0.04824244581047748,-0.7533089920467144,1.9495572031609423,0.08906146258002406,0.1243555544339913,-0.3259863822194308,0.22696731069521445,-0.019285564832576124,-0.5288424162738694,-0.8514089536184256,-0.8318831672033429,1.9657719573441363,1.615829145431944,0.23941294993998144,0.5756396164876099,0.36112936791762984,0.5210064346587548,0.7108348755970176,2.3421086281888828,2.4576044782083426,0.2928042911831643,2.789505569600941,0.5979301769604732,-0.3371437437027183,-0.7693953926003733,-0.6105779510544851,0.7434334095915428,0.06834975904717155,-0.283062382396585,-0.17749839964141328,-0.5882019433949098,1.2614117902774435,0.19802798587613388,-0.8998102227617938,0.5910466841670965,-0.8683720837100439,-0.2830370235966261,0.03794588981374125,-0.13486064159990505,-0.7059804089910534,-0.8177927463664417,-0.7925243521517259,-0.6510490265878993,-0.300756413204949,1.9441934614466894,-0.8651357322468466,-0.7396769882715823,1.0637973187719443,-0.6017920400381256,0.791017256098873,1.152940356640037,0.09169059427396094,2.0717880377486027,0.649349880131609,-0.7303867577555122,-0.7765868881288601,1.986777877159894,-0.7638544128102696,-0.6194284876954751,0.4744480397921314,-0.09693671712346892,-0.3669740611702108
SIDM00379,-0.05820998594073361,0.57207808887974,0.8065138369574518,-0.4605483887639721,0.8190586770082638,1.4595158520421758,1.1862548884535478,1.3671393771258848,1.413133012812501,1.1557441427258544,-0.2554845914196491,-0.1068059776716497,2.022130077624146,-0.2381826460459739,-0.5791059983964694,-0.6901858591620178,0.1385277698515932,-0.01316232682888373,-0.6220644451795638,-0.8386679218371348,-0.27762147410040944,2.037544956761349,1.5125286840796348,-0.38146306810197095,0.3904183037340207,0.15567229889027803,-0.32138131322160207,0.48818594798374476,1.6755980793102803,1.5962033913795255,0.5402724761350751,1.9582745464459126,0.6973435743871191,-0.46086980319350607,-0.7941717669288347,-0.21301614813431594,1.3830183065881607,0.006374709637139694,-0.5096073157542776,-0.8195916509473865,-0.6983072710498267,0.269465574139155,-0.1705312088688438,-0.9564161679731557,0.6189715965190697,0.07668292607338634,-0.5425323529369622,-0.2580913917931408,-0.060776029412366,-0.015618284626279077,-0.7865280706525751,0.9206351338529164,-0.49016180649043584,-0.005529874081544793,1.7458972694064987,-0.9018721143220328,-0.7415308850987573,0.7592825194250633,-0.31354488888891097,0.8455410678284401,1.1247469860508599,0.30423390941718415,1.4673820267814692,0.20983679636646693,-0.4047581235737372,-0.7251320442485307,2.136777905274435,-0.6958911013889931,-0.5754802553515534,-0.8154659866653698,-0.46910801326667956,-0.37835063652083634
SIDM00381,0.38965364385105916,0.11431467796304463,0.7228317439913272,-0.553072271580154,0.897858867705595,1.1387819816470306,1.052856264419308,1.6651690050696681,1.3331664319401706,0.6331406728054123,-0.12168760499542533,-0.67655197719027,1.8310707676208626,-0.10010432039536617,-0.3510398952958021,-0.43951671046819424,0.35837190562419935,-0.04287745110820446,-0.5430866207951622,-0.7383573324560161,-0.8602505514400279,1.8163160592172063,1.5679272170221885,-0.285695219348847,0.7915755931548161,0.752201850951832,-0.45289307578555227,0.9282556666285183,2.1903684736656115,2.8930312014100465,0.6703806871551273,2.686393790509566,0.753939271358998,-0.4243195853070468,-0.8041760964446747,-0.6980109309860111,0.9388301578709622,-0.3066415296246938,-0.3558701474183104,-0.9595772777015317,0.9169101033553039,0.35942325075242276,-0.5716386362590927,-0.970145630685522,1.5220507262846188,-0.8954601311359931,-0.5075063605309003,-0.18964383017101472,-0.6122482131784107,-0.5769364852129747,-0.7837998290220949,0.8570997725127152,-0.23452329603910904,0.07883989970869511,2.1233238246071906,-0.09990717110794979,-0.8003874861578971,0.6607230001835762,-0.5782215941963145,1.0930480415116317,0.9506157842467021,0.21604679313046446,0.7469526162661881,0.1896566204271344,-0.5757213739247654,-0.40783790179535084,2.386058564913128,-0.5778550677363666,-0.5327490763287999,-0.911147782285361,-0.7599588174260159,-0.5917934011520232
