,CASP9,MAX,E2F1,CHUK,LAMA1,RARB,PIAS3,FN1,BIRC3,XIAP,ITGA3,ITGA2B,COL4A6,PTK2,COL4A1,COL4A2,PTGS2,NOS2,COL4A4,RXRB,RXRG,IKBKB,RXRA,RB1,SKP2,AKT1,AKT2,PIAS2,ITGAV,LAMC2,ITGB1,AKT3,LAMB2,LAMB3,LAMC1,LAMA4,LAMA5,LAMB1,NFKB1,NFKBIA,MYC,PIK3R5,PIAS1,IKBKG,LAMB4,RELA,APAF1,CDKN1B,LAMA3,TRAF6,TRAF5,TRAF3,CDKN2B,TRAF2,FHIT,TRAF1,ITGA6,CCND1,PTEN,ITGA2,TRAF4,PIK3R3,BCL2,BCL2L1,BIRC2,CDK2,PIAS4,CDK4,LAMC3,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CCNE2,CDK6,PIK3CD,PIK3CG,CCNE1,PIK3R1,PIK3R2
SIDM00285,-0.21291515705242245,-0.19727641337170862,1.3125500942964754,0.2857369127124046,0.359440690620249,-0.4856587503589021,-0.5958422693670883,-0.7098286061547917,-0.9667982163821929,1.0601024226892946,-0.7984131601258544,-0.6927145286353119,-0.8553630667328276,0.5953576786738493,-0.13543498078245905,0.9709519205881691,-1.011322468512622,-0.6989121571496961,-0.8428779975186267,-0.1220623813807,-0.803590264629505,-0.30569743495355606,0.3607249207121522,-0.554491198714956,0.35234891896497567,0.1691225544824134,-0.5948249225053361,0.12266751835639318,-0.8812499316412056,-0.7636623407311666,0.6822160353852241,-0.31761541473737726,-0.5631686074979007,-0.6664921737129162,0.19148266680630163,-0.8054086582265347,-0.41914865347204416,0.6439962932114983,0.9507640631686685,1.478287810034385,-0.7082792332865011,-0.775904060065737,1.8751145183645574,-0.7579420933673365,-0.7310194580875988,-0.2234325461698525,-0.720063291582183,2.0171186553322022,-0.7234064526305107,-0.7197980416077773,0.9668328952776635,0.198061816785076,-0.8780739276514212,-0.0393717000366251,-0.11437454575230314,-0.8108513192945354,-0.16648838334379823,2.048001488634723,0.7921285104741678,-0.9446047361860369,0.42789164330716245,-0.43811310958071037,-0.6609150628179267,-0.033190585314050496,1.174969353715771,0.3794382478527305,0.4455585326794252,2.3058201527670907,-0.7319326383203156,-0.7091495183813813,1.3849614033591284,0.015273133037445444,1.0295341984859123,-0.42947896723224027,0.46389142360725755,1.9105734693032614,-0.6974230338806906,-0.8750123669955021,1.0477557320464954,0.502684293308447,-0.37072701332850344
SIDM00930,0.09959563884137035,-0.28048592465407185,0.45399387430048443,0.8515225021857272,0.8609216657493877,0.8000131072558987,-0.24280979874881592,2.141131739090142,-0.44043431314477915,0.9748228173834333,0.169974077337765,-0.7546365244604983,-0.8214014674422934,-0.06618354978298265,-0.5390848086643153,-0.2257092876953827,-0.8587937290642441,-0.639767542936792,-0.7750571604778026,0.06530869797237224,-0.8541087163918023,-0.0698384413932442,-0.05925503834402818,-0.13377051092167289,-0.08734019477422,-0.24556171741367638,-0.6677252584809572,0.3689961976469997,-0.14669894497372282,-0.6332648470250167,1.506087416380687,-0.2180386510464583,0.2855103600055175,-0.4001190786523758,1.4570608608962496,0.0025594676350067175,-0.7942444057665295,-0.030326148501961952,1.3096772020501009,1.463839016259216,2.7593080832645853,-0.7587140277244745,2.0178101702880773,-0.7313251476288921,-0.5999612541929992,-0.11998837662485061,-0.566388335343699,1.0032818183919756,-0.7165041897110074,-0.18360529414558546,-0.18648561790545318,0.1752483585510868,-0.7913625449066836,-0.39632714927060136,-0.4402715099513117,-0.7590827809055778,0.983099065287069,0.9392040596552295,1.2750486203031417,0.5847946105921097,-0.5945922244874219,-0.5090014253272905,-0.7350507637601698,-0.16628974675244862,1.6224392542154946,0.7514834046275317,0.21515043455989505,2.15295582719836,-0.6683800186527312,-0.8652231068508672,0.516938470226003,-0.5096836746511773,1.1230213712850856,-0.13964345663888136,0.9601042512320813,1.1209452061778384,-0.5268624669822445,-0.8024072042762728,-0.055006812339147886,0.014575363293496582,-0.4059092270600223
SIDM00205,0.1338597525648759,-0.25964325813281064,-0.1532738150784428,0.8279005380573194,-0.8290505902349108,-0.8224479507552536,-0.28060598175823664,1.7795827983302888,-0.4898938298211818,1.3351377400623332,-0.7419766583663555,-0.7769037021580849,-0.8969351666467195,0.4827993198249179,0.2803630592063192,0.37019272988524327,-1.024680935722965,-0.6953495272440464,-0.7560162398353795,-0.11246977886609703,-0.8355549071432282,0.36271436045548033,0.7168523147177328,-0.44197642807967086,0.8549244122223938,-0.33915689912004515,-0.5222979920380513,0.40076038551212567,-0.5604271682096676,-0.8017685156994762,1.0688213904282302,-0.861183600846659,-0.06271092249888512,1.967196098707362,0.09653189542390633,-0.7051628821251307,-0.6502963304507908,0.5920937244446751,1.2239764952624,2.015608616678122,3.4497763803780055,-0.7539956740718382,1.5234999567732135,-0.7309091979298479,-0.771275677798026,0.018691869944097075,-0.5945028262750375,1.4246275320861164,1.14817791028505,-0.37306732701085454,0.20245311595008067,0.7991875221622057,-0.8579185749701942,-0.26085325159040934,-0.613872254366467,-0.748031487537671,-0.788879849035192,2.3958328046870774,1.1387714040433037,0.2752212466306921,-0.3374908019803523,-0.5712124472459914,-0.578927017281334,-0.23501982549531175,1.3830893552274564,0.05557626493688317,0.6489787157503948,1.7580127936709178,-0.8557792029321891,-0.7037170080361889,0.6138783289940501,-0.6920343971968637,1.3960612045231393,-0.4482733152761993,-0.617907367095497,-0.4706124201631088,-0.5470051600067805,-0.7310743349732521,-0.6291763334755599,-0.11869190776716666,-0.411541398832511
SIDM00535,0.6946944694643296,0.5447930831687168,-0.08840488899673277,0.4993940687287738,-0.6094482026162733,-0.725814666949938,-0.1477337861033016,-0.25076849539276264,-0.9220220108798479,1.1210941790676703,-0.7731936585157213,-0.6626216684535765,-0.7730071360470684,0.4050832693375166,-0.5689992115656998,-0.7031269037465507,-1.0142231078161985,-0.6098993480694642,-0.8427259718366843,-0.10379409891199623,-0.8093816776342597,-0.17667191507750993,0.442823929785856,-0.4852212764181189,-1.032244144600604,-0.28518638484256337,-0.5408618915793801,1.129184204808912,-0.5342338047053063,-0.7571378520979121,1.5805001694674716,-0.39499459966009065,1.1019288034071517,-0.6321390508107144,0.8219712657789902,-0.7773559186461575,-0.4805417381034721,1.533844566422081,1.907469027986336,0.5718054117851553,2.716517721833666,-0.8295726654511544,1.6199262754058126,-0.6266403718180011,-0.6813186838516821,-0.15852850742291125,-0.5354461629134996,1.5475113664032838,-0.9252342303024925,-0.33918310386367156,0.6139495788249587,0.6733455697915948,-0.6673411815823207,-0.573659922319003,-0.6212657549497672,-0.7834193881954802,0.6104307946676817,1.5760505091233497,1.6101720269332576,-0.8047570005868897,-0.48111571012055476,-0.7098178199769535,-0.20473838735068192,0.11483769541808103,1.3951629692222018,-0.2663820500014473,0.3812545877654459,2.7349543165502315,-0.5834621508186332,-0.4042265676317252,0.5592771439273952,-0.6447885172965039,0.8997583049314052,-0.2539926681533374,-0.5083316853479067,1.5178899852294534,-0.7080365235488207,-0.882411857801126,0.2163280816500049,-0.5220043118705655,-0.12358257377755363
SIDM01175,0.45993805398259546,-0.20704041899665607,0.5949111229260827,0.7706352100049592,-0.08989851064904075,-0.7833220239446629,-0.3221708572708454,2.5788162398583623,0.9411301493937019,1.1549972024318529,0.5248102223192337,-0.7600790127912052,-0.5580080445691142,0.32086956232145664,0.5541590884013124,1.0676489603896508,-1.036187606090462,-0.5647476874954651,-0.8921626349243307,-0.38660857197244736,-0.8680512288765675,-0.026369675081539107,0.08381224503079042,-0.2583073597722014,-0.5097420330548528,-0.08016722097030013,-0.5883206913387383,0.25156853136308915,-0.0003520939114618794,-0.4590120026096813,2.3257421367018223,-0.1825887480860544,0.9747262507048272,0.6986540906628228,1.6907521894090323,0.876930984766276,-0.5749473338795695,0.43892424297151295,1.7743423852905311,2.1368747146780827,2.447693660171698,-0.736705023470413,1.0697015402683099,-0.39383686127036394,-0.7593156554715434,-0.04851242508805111,-0.5737642288952541,0.8826022274192731,-0.6337767889876057,-0.16706289349578007,0.5802960821586203,0.3601131474974456,-0.25488106223410106,-0.2513951705068397,-0.28962548384117515,-0.4872230468318753,0.28702483574659693,0.8728363201330773,1.4466735698602038,0.8868363943564773,0.18607747950110773,-0.33269921218671955,-0.5893979944213813,0.12490697227456127,2.075988092338691,0.8306333223507657,0.24789360322896348,2.1052784784870906,-0.6863189495429063,-0.8780234854249798,0.7978123258344729,-0.30351473415480745,0.6640798322873082,0.002506738686092491,1.0986252583854221,1.358134665678029,-0.34886228692651533,-0.8840404751252887,0.28895118485330906,0.23918537042937588,-0.42069171731819854
SIDM00832,0.10151609755385596,-0.29349319756175324,0.473038925126707,0.351083268344361,-0.6246438208345123,-0.8335446260224763,-0.393050745131317,-0.7838452794686696,-0.35942036570322944,0.7360330925775364,-0.5909113136945261,-0.755104609307906,-0.8265294020637473,0.6480474720810966,-0.5617276172659433,0.7897934914323658,-1.0284317880034362,-0.40231669609561255,-0.8547979231869159,-0.06740116736869467,-0.9831437849812127,-0.0803902954941138,0.7284082393925965,-0.1618434889687133,0.0214894890434246,-0.2514166118181142,-0.46205316565691734,0.09871635425338186,-0.4291969916551358,-0.3423823829088402,0.9757980087005825,-0.8788428968727604,-0.43297387900241263,0.14097141514674466,0.763865328489662,-0.7556729811713441,-0.27796546910835146,0.39088540846929054,1.6189930430691748,0.7978602318449973,3.243959188325925,-0.8069546098634771,1.2120448876143137,-0.815619100373991,-0.7694702023787512,-0.00774943211524696,-0.5322976808508257,1.3414481187090885,0.28131271239554345,-0.1500827798339355,1.462631842004857,0.4045529290505929,-0.8381397028781512,-0.019296548112678013,0.14838165141302576,-0.7067153363029994,1.963982511921025,0.4345240736072517,1.0962500665290247,0.8952391879257688,0.5877841223667378,-0.7132146713611778,-0.8250277582180424,-0.0759523697924974,1.3874137223984342,0.7569711932851235,0.25672222147555596,2.2378478343183033,-0.7104833172635381,-0.8298011277971982,0.7416072892451242,-0.3199239149613849,0.7843717269439923,0.2768332010294442,0.6266279667255352,1.3817882485070736,-0.6678945424268861,-0.9512192639565977,0.5566436078027249,0.44162358350931996,-0.11778769005115587
SIDM00528,0.0488513620778927,-0.41336252959082653,0.5326535838560065,0.6530603873572656,-0.7486566075840818,-0.7372955707923293,-0.14409038624782772,-0.044160396852824066,-1.032406836822747,0.7500893547914942,-0.5725970525270138,-0.6645623795197534,-0.8223136764186713,0.6748508939094431,-0.7632857152135478,-0.5714101897866555,-1.068406618441306,-0.6932644056626901,-0.8838152451183259,-0.1883086905965346,-0.869041600933236,-0.11199018701823821,0.8265207945269187,-0.3729661619254283,-0.33326085772678493,0.3818556376695243,-0.5890836890439028,0.4514055287179968,-0.44756351278758966,-0.7398600648679416,1.1905601839449758,-0.919850972455737,0.8298328083163672,-0.5214380583413736,0.6900217262935651,-0.8794427289587702,0.09904535766830967,-0.5952479087395456,1.677412669651796,1.9089709374524793,1.8335107077283295,-0.8073656637101051,1.6922377110138556,-0.5176515998287895,-0.7405262332202336,-0.0884751784045432,-0.4104078666323797,1.310888206043121,-0.6835310766235928,-0.3151307442274761,0.5471283778162163,0.14210055043809156,-0.8364190382221247,-0.015353627355856247,-0.058794497023762604,-0.8443408082745697,0.1877822263601297,1.5249504865221077,1.3159301913374526,0.30612513592020657,1.1576291414442672,0.285183373131798,-0.5067656203124832,-0.12189435066400178,1.0902534055402768,0.7885566638606675,0.3953136020694204,2.234247161747334,-0.6486499403207231,-0.777951071887327,0.8535437724877083,-0.01352191914288499,0.5349196392587716,0.1993578058864077,1.7238741640824493,0.6044237633052629,-0.7385291112788261,-0.9590122603556988,0.687632410178497,0.18273107511373848,-0.17416887289508978
SIDM00371,0.4470533358194064,-0.25846103604585496,0.10395243823704614,0.6063584293519376,-0.842524088261271,0.24922024091422657,-0.3903754658606096,-0.9192775676159542,0.33380511549756803,1.5258753385135326,0.3327680700696563,-0.7760189715892288,-0.8665576591190297,0.6878419363281775,-0.7798440439460386,-0.6649191728220646,-0.9943737561482026,-0.7055909782542819,-0.8409055270540889,-0.0509817394953294,-0.8755607192598854,0.11536503259604312,0.7321344781399672,-0.17304170145395908,-0.9889209146171798,-0.2229081156677861,-0.6704640021578374,0.006429835677518505,0.16758128231244174,-0.7425850122981792,2.6873826636296037,-0.5686335331042086,0.9662197956483586,0.019489939170567357,1.0349941385905255,1.0562496918434225,0.5070642897809637,-0.169323446721463,1.7947542887108365,1.5580731717862115,2.5787633355480426,-0.7672738180158256,1.3281324970906012,-0.2745116455243388,-0.7620875001118435,0.2706833841907445,-0.6078208406921874,1.2939183628612798,-0.029819499352575593,0.024571637884542967,0.9670917093730943,0.154313202223023,-0.9059887301082675,-0.30866858633700706,-0.4703519512917668,-0.7395161018825019,1.7962364314816526,1.1621157674517943,1.4365579065530092,2.4172544557055167,0.8884443888344051,-0.5070118997171718,-0.7098117270539085,0.7926555764617029,2.2877934135232842,0.09675454172196478,0.11979662875938468,2.1218772859662236,-0.6698588384351667,-0.7566880790842725,0.3122624964032505,-0.6679786757751088,1.227697707652068,0.6397223626619672,-0.7598305703347535,-0.11921535463537918,-0.6261181045369932,-0.8221723108026069,-0.43807993878582224,-0.48558473460355517,-0.3247177219497541
SIDM00688,0.7017348151185394,-0.002354655718984918,0.17557724178952896,1.0747268659896883,-0.6342087998085422,-0.7368885681201857,-0.39616308979424525,-0.8394002567113327,-0.890920433945055,1.2078364652808602,-0.7538003123974389,-0.6267069142548456,-0.7974358429267935,-0.5985941004502324,-0.5513786044612582,-0.7488018829595527,-1.0302320625941273,-0.5450688037324309,-0.6353939415120508,-0.1448449174004137,-0.9065664603981197,-0.10841516243269221,-0.32787795594103447,-0.3120547198383016,-0.41874117896677227,-0.41723603747301374,-0.46487660381978346,0.7510017935006831,-0.9097007434924763,-0.7769760348023774,2.105192351506013,-0.7875148053517733,-0.7561632180563274,-0.5132866656709523,-0.746423138604518,-0.8547917442866397,-0.5854129373161833,-0.40213995476014713,1.6974555587086133,1.3652605347016324,3.177497052127387,-0.16944405875148727,1.520947820097668,-0.4229452429748082,-0.722827241629508,-0.09850733465964691,-0.4926891708669168,1.4028194599394748,-0.9798583217921902,-0.07775692071885769,-0.3312318274060425,0.15682101618698996,-0.8330531158896779,-0.18978215971861973,-0.1374304773962916,-0.7516931868004773,1.3277927118179902,-0.8693176753214216,1.5593159864276824,-0.905875859995004,0.7817031004186329,-0.29382526218451177,-0.7419450285446128,-0.23072020963378106,1.3452952745811362,0.5115155742384356,0.6171412954997175,1.8605484199965514,-0.6391819439916149,-0.6755325646190893,1.1252197754168092,0.8174325708212922,0.6473645448478188,0.3674348196825791,1.0776349111042502,-0.34266414720257754,-0.6707219882446551,1.009652794689846,1.092737670913935,-0.011552678430060978,-0.3592231531599428
SIDM00583,0.08380047483081597,-0.4121573720476795,0.6760411233116698,1.058188978173359,-0.7875293202172309,-0.6970660987545831,-0.21080388675454217,-0.7835468485399445,0.851388123807174,1.3906289140962858,-0.06013779243659598,-0.7468205137561672,-0.8127160146222625,0.6411355649028032,-0.23410427013646884,0.12084844654961592,-1.0642496763995748,-0.6009019415958727,-0.8289194488488068,-0.4534262513581705,-0.9226825779081506,-0.40440456834025984,0.20125554013023653,-0.36599146986939324,-0.16819443112821925,-0.045288651105350054,0.6082372003145006,0.30179085986112436,0.3792484539542951,-0.2751710417013228,1.4529281423556855,-0.7205918363682406,0.22278484169547844,-0.41179616512236417,1.3641786664458944,0.1316068605384983,0.01617102899480164,0.3361086556475395,1.5508205498833099,1.3309837214722011,2.1821733177810363,-0.8779034276424424,1.530306674166668,-0.1825636476166718,-0.7335311920915598,-0.11896545824395255,-0.5358091423729184,0.8786970998222262,-0.4612711231952355,-0.07196735879410648,0.17562525458100328,0.5648936478040202,-0.8050986745156562,-0.025052000281749406,-0.6306207739207552,-0.6234154266084949,1.3419548058706974,1.1238941790500505,1.2338464740685333,2.1825410748539706,0.19894265000355757,-0.1527499375768399,-0.781997686445941,0.2042495899266716,1.986081350230643,0.6759613002988925,0.37797003380098393,1.8225278688311948,-0.45627136706424726,-0.8128868560115862,0.6873664207919356,-0.32794529565831515,0.871482869285972,0.9496308898300391,0.8952780245196911,1.404471749613994,-0.48999271577481524,-0.8481020116745684,1.0809757472841857,-0.29448280234238117,-0.3623635771579412
SIDM00188,0.27659184060888886,-0.42606191836299173,0.19578913749429092,0.41118303648661697,-0.24917332623067265,-0.8084363534163265,-0.42250658343397096,3.20372133012198,1.6066579510164682,1.0118892295232529,0.4955803714532566,-0.7410935050233184,-0.8476253980962111,0.9960811081890826,2.4083702376143643,2.483487398153154,-1.045648967467273,-0.6825732887404435,-0.6813638510656649,-0.2957954758552665,-0.9420665427527314,-0.1443219982907266,0.7443856783583778,-0.21188701693566167,-0.3322897837189987,-0.35111596889561153,-0.5583234954967731,0.25890724451386316,0.21357343653026023,-0.2274077650897206,2.278714691228458,-0.44715747290360025,0.06343580732885568,-0.5594614457007226,1.230931451632385,-0.5987708257242909,0.2253812437726266,0.6257083719422634,2.1111666330247534,1.6893100721779308,2.8748188946966384,-0.78766218887177,1.1753118337172372,-0.14288856360105642,-0.7621428432883681,-0.18307059290582747,-0.35204473782795126,0.8017254563701252,1.218612979008746,-0.17319866986774057,-0.2772264404096201,0.5530510813140277,-0.8663625457195507,0.25881379241391994,-0.472364588545274,-0.1693880666103173,0.06391193028536754,1.4134745310756234,1.0029869938504763,0.14701828923618515,0.4036592405843251,-0.6910247353296446,-0.464321369784154,0.5965531778797367,1.8659090750262948,0.6486646734688087,0.2543092972249861,2.1633753438044736,-0.5951607825182119,-0.6636947312146547,0.9336669773329308,-0.6419715382851435,0.8049929994706001,0.7826196490419794,0.6885974111341394,2.058983110789069,-0.5501437224101906,-0.8402128433442747,0.6914109433074407,-0.4237365514516711,-0.37548317977199686
SIDM00096,0.5712895913021797,-0.14964351709595436,0.2195609301650938,0.5735383606017002,-0.7954728455957534,-0.6985140036804135,-0.15772505139918702,-0.9165832045710511,1.7626840182933587,0.9700600474232863,-0.28448717213539926,-0.8198547133769423,-0.7751199343574897,-0.7246542744080643,-0.5435417172689095,0.6720143284523099,-0.9913150550467231,-0.49286291370267754,-0.4430035951462237,-0.16019118450569303,-0.8802127200512034,0.08906146258002406,-0.2011571413174163,-0.3259863822194308,0.3831854326668756,-0.019285564832576124,-0.5288424162738694,0.4329346756410483,-0.1744230639003857,-0.8229033407979197,0.8774059664982568,-0.8318831672033429,-0.7221181118190549,0.5241928975928287,1.3492897255487013,-0.7710292150508536,-0.6353398834901568,-0.5303340909773843,2.3421086281888828,2.4576044782083426,2.789505569600941,-0.7693953926003733,1.323963383791193,-0.6105779510544851,-0.6219203497602269,0.06834975904717155,-0.470165202223185,0.5910466841670965,-0.9530174705619147,0.2090996741770627,0.3741241545653305,0.5711686504290414,-0.8419626733758266,-0.2916624513407735,-0.5687081080954549,-0.5486859272049464,0.28940940231811324,-0.7925243521517259,1.7947426435465401,-0.01682154271529154,0.07272343035533466,-0.6510490265878993,-0.6127872834822078,-0.300756413204949,2.1102316968144224,1.17815901475326,0.34601774979570027,1.9441934614466894,-0.6400691336296889,-0.7396769882715823,1.0637973187719443,-0.6017920400381256,1.152940356640037,0.09169059427396094,0.801405795263405,2.0717880377486027,-0.7303867577555122,0.4744480397921314,0.9947788506120211,-0.09693671712346892,-0.3669740611702108
SIDM00379,0.23985770299915607,-0.2333747636655963,0.57207808887974,0.8065138369574518,-0.21127859339171112,-0.7209452052327016,-0.34210513664755643,1.5714955140678206,1.1213310491681026,0.7570730605217051,0.2818806165926533,-0.7591650236507024,-0.8103865605205653,0.4663364920636,1.3959229644651043,1.556552236500022,-1.023898783935627,-0.6227101190018041,-0.8513556082562239,-0.16864989154558177,-0.9069975888731796,-0.2381826460459739,0.034559724375609106,-0.6901858591620178,0.28771935274320026,-0.01316232682888373,-0.6220644451795638,0.9075625351769646,-0.03071557616129982,-0.710764775501561,1.8417306664996194,-0.27762147410040944,0.7198373375608503,0.911159225384077,1.7693990198555323,-0.8444941262950493,-0.7320600516974287,0.45711920038733084,1.6755980793102803,1.5962033913795255,1.9582745464459126,-0.7941717669288347,0.8816916676275606,-0.21301614813431594,-0.6940914145478327,0.006374709637139694,-0.6124709582053148,0.6189715965190697,-0.7880148053993712,0.062226894688299575,0.10874949757477485,1.153745201522033,-0.84419078264469,-0.12302449463525095,-0.7239771972894444,-0.4142543343080854,1.6480985956797924,0.9206351338529164,1.4281693315511812,0.7965761038541243,-0.14661568568111438,-0.49016180649043584,-0.8087882983533433,-0.005529874081544793,2.177393142867338,0.5596706706954875,0.01940075184497957,1.7458972694064987,-0.8941463588986994,-0.7415308850987573,0.7592825194250633,-0.31354488888891097,1.1247469860508599,0.30423390941718415,0.31794445598939514,1.4673820267814692,-0.4047581235737372,-0.8154659866653698,0.511775173851339,-0.46910801326667956,-0.37835063652083634
SIDM00381,0.7275362257506174,-0.05311191480580554,0.11431467796304463,0.7228317439913272,1.6608661950361125,-0.7629698876140765,-0.46809972954850215,-0.7033113625883617,0.7879994541020973,0.9844297994622336,-0.41461169486466914,-0.7033861900472612,0.5783048395360085,1.0404001064550223,0.2700139842979752,0.7673262426231803,-0.9109337248214754,-0.661199163175391,-0.887656874613633,-0.4479287430172593,-0.9424052221539951,-0.10010432039536617,0.9204084382070454,-0.43951671046819424,-0.03193093913117999,-0.04287745110820446,-0.5430866207951622,0.6933942915996553,-0.493870173253971,-0.07666757322850916,1.6007114691176152,-0.8602505514400279,0.396399176422689,0.9625063336410954,1.169405958771995,-0.8611104827980981,-0.062392794617255914,0.3449561362987669,2.1903684736656115,2.8930312014100465,2.686393790509566,-0.8041760964446747,1.4152194303667969,-0.6980109309860111,-0.7731502110896795,-0.3066415296246938,-0.6405618289869938,1.5220507262846188,0.751792511201871,-0.06002562081610406,0.8148167657907842,0.972814354004837,-0.5818874104261949,-0.32300992124761907,-0.6948153524323346,-0.8609495055799335,1.038974147620642,0.8570997725127152,1.3157332071734844,1.5793222639445526,0.3247363778967033,-0.23452329603910904,-0.6929143224301214,0.07883989970869511,1.944580089391079,0.9932559918295603,-0.013489757188871665,2.1233238246071906,0.4525338475524665,-0.8003874861578971,0.6607230001835762,-0.5782215941963145,0.9506157842467021,0.21604679313046446,0.8154108082368996,0.7469526162661881,-0.5757213739247654,-0.911147782285361,0.558889585801085,-0.7599588174260159,-0.5917934011520232
SIDM00606,0.09606042908681205,-0.23951272667182621,0.08056527046721157,0.7346687693482289,0.23146994414607397,-0.5472803880951546,-0.10804278056533693,-0.47457469724697365,-0.11832678998455472,0.9503938633115792,-0.09450044191475782,-0.7062528523029129,-0.09875303376802012,0.8500947589629817,1.0217062751128434,1.4711125738578446,2.104601636650154,-0.6281950538093286,-0.8704443637393389,-0.3502000507080773,-0.8499681135190016,-0.21638601634676413,0.8417921907192751,0.05162196082847468,0.19810590812782025,-0.14160959190569075,-0.6281621719182732,0.22424327609284572,-0.004991025622935596,1.0852356669557917,1.8086363642306977,-0.8939875138709149,0.09948636770409121,1.6682411210681076,1.660771411993043,-0.4189913456173271,0.3307183590497695,0.32069103542531463,2.0055558644870404,2.2701948547150836,2.961859263692827,-0.8211419647777892,1.3778328492497358,-0.5144371014481814,-0.7542394966903991,-0.20670950551082354,-0.49476626261264045,0.8102656976027793,2.0760079134955807,0.09275878265193516,0.8106071081557934,0.8392887146916749,-0.7117873431617053,-0.25794851154253456,-0.13035067291071845,-0.7713776802197493,1.8639871501735241,1.0085972226210405,-0.5934817054082562,2.24608546956614,0.6274097486351509,-0.6318258003580642,-0.7369044479903035,-0.03568556157849801,1.572515136205773,0.9743779031254461,0.08545766693149617,2.181830400968749,0.046034771387314405,-0.6952491589341032,0.15750742192303777,-0.2577526195080339,1.0506924738126842,0.4020571370546068,0.4382023820197449,2.025191980160583,-0.7591909477467037,-0.8414961297232282,0.3118890359018522,-0.41874244175240954,-0.209948371676178
SIDM00541,0.19414872594969973,-0.17258496461700823,0.4924918298868389,0.5434868308752265,-0.827348368565283,-0.701146958495289,-0.5383025647835814,-0.9444997264267918,-0.33786919409376814,1.4087812458205897,-0.6203543121724492,-0.6907959437005091,-0.8664334454277344,0.48924079460099257,0.24545749837894393,0.23547952095941424,-1.0358448106962306,-0.5318446878835934,-0.8999651905009255,-0.34994560714931544,-0.9535665993421765,-0.22783360729350913,0.8815832439451369,-0.25193745106883825,-0.19475412048892324,-0.36621549702620304,-0.6007472926136289,-0.18702256932185057,-0.44553853183381675,0.31630862377289537,1.259311392156438,-0.9153684783817391,0.42830923166653484,1.3790002460317794,1.1502618585896511,-0.7545618445476298,-0.5005792695883707,-0.5436401376536901,1.5295487424301408,1.4258681593556044,3.203639340366721,-0.8063744066108226,1.3991472635010929,-0.548698176959889,-0.7666459071189182,-0.24840199445377167,-0.52788981128553,1.4810608174564321,1.166627410470352,0.054321497478695746,2.2746974907515107,0.2309578121659369,-0.8495681386525127,-0.24894507835954718,-0.11351855810503889,-0.7094371146798519,1.8448729754275268,0.8535327404107909,1.4313908004253117,2.022989857654515,0.41534294561180013,-0.6285116407224137,-0.6763977914685987,0.26327539599874766,1.453802040381441,0.6505510140779754,0.48220381262476164,2.28132012615119,-0.7160382964320624,-0.6743004148720027,0.6421341230502218,-0.5290777929943128,0.5114271828285004,0.1794247131396706,-0.08136696081648932,1.717058285389333,-0.7137881439149677,-0.875386630171873,0.4195748416809406,0.5113303426809513,-0.14815401874949208
SIDM00808,0.5837798013396873,0.02148039034310281,0.08502871146513558,0.8031385678981469,-0.6535103823126226,-0.6677551089550653,-0.4945901239342982,-0.8105220068736346,2.1761218355987175,0.8335483822367452,-0.8267074241460233,-0.6349214728091601,-0.6137746252861213,-0.6145739219005835,-0.7057116868658073,-0.7894564204202056,-1.033854143757245,-0.6540531367724594,-0.9243332507305805,0.006646335717807513,-0.8442970518842768,0.013680090081114597,0.14306711277330697,0.24504497460106153,-0.3425581309215419,-0.1475363812925706,-0.50654037411019,0.8376646945438069,-0.9619493922027746,-0.7911027275015031,-0.045807404508887734,-0.7514786177598519,-0.8274184281779913,-0.4188205100794598,0.9914353875639142,-0.719528019650614,-0.672337317762131,-0.9185987670195815,2.2669491181683377,2.530091584548934,2.9274257741920398,-0.20466196935160383,1.8524251135188108,-0.5266784230203276,-0.7902049196540979,-0.19772200567508103,-0.47072648731678257,1.454732930085573,-0.7693952387612447,-0.0172218110583311,1.0935894842426352,1.6343631320787337,-0.8249804549675778,0.16931277224231925,0.4262272903667474,0.4458646702666015,-0.9679900134998694,-0.8133847635587192,1.9401014244569152,-0.9665508487027322,0.9723410504925304,-0.5364889375174622,0.4192886705216001,-0.3155177467960052,1.6800902596594705,0.3301618369425605,0.30859001893052224,1.6273269200979987,-0.4676060653512706,-0.6703551295578293,0.6188726012932025,0.07179991064405516,1.2664125924450338,0.08615817961795899,0.3510004973287251,1.1406079104568383,-0.23569107664642458,-0.2505670972321455,0.8400948589207224,-0.3909763615925668,-0.3126549652751439
