,JUN,CD80,CD86,STAT1,CCL3,MYD88,CCL5,MAP2K4,CCL4,LBP,RIPK1,IKBKB,LY96,MAP3K8,MAP3K7,AKT1,AKT2,CD14,CTSK,AKT3,SPP1,IKBKE,NFKB1,NFKBIA,PIK3R5,TLR5,TIRAP,MAPK14,MAPK12,RELA,TRAF6,TRAF3,TOLLIP,CXCL11,TAB2,TLR7,TLR8,CXCL10,CASP8,TICAM1,CHUK,TNF,IFNA5,IFNA4,IFNA2,FADD,IRAK4,MAPK9,IL12B,MAPK10,MAPK11,MAP2K2,MAP2K3,IL12A,MAPK13,MAP2K1,MAP2K7,MAP2K6,IFNA21,IFNA6,IFNA7,IFNA8,IFNA10,IFNA14,IFNA16,MAPK3,RAC1,MAPK1,IRF3,IKBKG,MAPK8,IFNB1,IFNAR1,IL1B,IRAK1,CD40,PIK3R3,TBK1,PIK3CA,CXCL9,PIK3CB,PIK3CD,TLR3,TLR4,TAB1,TLR1,FOS,TLR2,IRF5,PIK3CG,IL6,PIK3R1,IRF7,PIK3R2
SIDM00375,1.769980783804624,-0.9202976672912827,-0.8796816008382624,0.9912369555514817,-1.088203303155121,-0.7001649923933895,-0.26848776456956286,1.5434787174151392,-0.8921370470079074,-1.080822881530247,0.431240464170011,-0.02935872961156727,0.179475010003408,-0.7978946953256199,1.1608214035562452,-0.1678617602936158,-0.5953346236545091,-0.19125556887154407,0.6097445345998607,-0.3754096240264343,2.9457036446582885,-0.09963331769352084,1.6875089731457134,2.30274087810484,-0.7897983091121995,1.0506861669065124,-0.7320734053377088,0.4465618411894945,-0.15354427488733433,-0.18933472168749477,-0.29213095095609576,0.9809800713826471,-0.5779305250974187,-0.911123458659818,0.7448897355549052,-0.9955489675206017,-0.8900403691415106,-0.2739623228763767,-0.30871872698773073,0.15144916846416903,0.6753626599252484,0.05888140850767486,-1.0186666933454336,-0.9220221477116761,-0.9667451312173171,1.137710281436024,0.0939123402315785,0.7749710145438318,-0.8756771962897585,-0.5160180117630757,-0.6654904531999858,1.1111862232481664,1.0454294497701124,0.6121939816050439,0.7063481813562661,1.8397820421006799,-0.30717524786883466,-0.17713793246394263,-0.8919143303710093,-0.9628720091548314,-0.9259537653621581,-0.7026781450656883,-0.9733346762607799,-0.6398840968075814,-0.8823388892980055,0.1101655710792219,2.6829459704021654,0.8109085031636242,-0.22400697918397386,-0.5834515334505078,-0.13055217683831874,-0.8108684700776105,0.5090149613056417,1.814899793712173,1.650631099812153,0.6325480384979231,-0.38209857137411696,1.4983124297554693,1.0295173085680733,-0.9122573884718355,0.29001689864304103,-0.785603317243246,-0.8410800093009452,-0.8080428737255415,-0.6544846793324193,-0.27058565709765064,2.2850191571460816,-0.42852187104677497,-0.5720418322531257,-0.9372596880742825,-0.6980129321264863,-0.09470056072916254,0.42501183184326996,-0.33170942539963516
SIDM00600,1.2545660648030446,-0.8692342611598495,-0.844100775173323,0.5185186662275444,-0.7982487193317467,-0.5266483711992476,-0.5403951562609425,0.6404409949626247,-0.8172847843886472,-0.9160763940309147,0.14366301610169138,0.24262609714915828,-1.0220596162811704,-0.9980008611467991,1.602551117409902,-0.28523125936305627,-0.531360006040531,-0.836856990273121,1.370164352272486,-0.08549193178583432,-0.5860233490562811,-0.22343613853015276,2.4481122209342345,2.234136185624938,-0.7922047539165066,-0.960535780326808,-0.6447249648850705,0.18209163911692283,0.2584648942044061,0.03197929839674704,-0.1509906946159231,0.45469839943878354,-0.37407586158701456,-0.9366668836056222,0.39367550891417885,-0.8037221149643156,-0.8906896737883353,-0.4804038119444199,0.38721929944476396,0.6992942940933112,0.8943657039253629,-0.5387601850819876,-1.0147073585349426,-0.744062648710294,-0.9621889889095834,1.3685741752806777,-0.45423864807645525,0.3198662929546706,-0.8288686657501568,-0.7505593942336733,-0.4754873875599089,1.1907191407335909,0.8456035936035199,0.7790199737434508,0.35756336188045645,1.7699780124158926,-0.14209168179672207,-0.21506714017384132,-0.8495549558607025,-0.8968185927883711,-0.9188077786576201,-0.6879516079376287,-0.928702820173385,-0.6726923047960935,-0.8493045793514022,0.2475862735935981,2.461167267537796,0.5462161481119229,-0.34558617793886454,-0.0011100057389310232,-0.2715167556504864,-0.8566224108933115,0.6457849506407319,2.9431263436499497,2.5948038154013346,0.2110223363985384,-0.5181982993191798,1.7011501648623981,0.9082548579262122,-0.8673604999171802,0.17783169854550016,-0.5889545063229795,0.055327799144972926,-0.7694797891275013,-0.5284718175994477,-0.8654807361326452,0.17031157293566013,-0.9265571332260397,-0.5911310084147244,-0.9093545731972572,1.4220850232937843,-0.37118936428966703,0.07496754736700605,-0.4172105766548241
SIDM00367,0.2328922457608772,-0.8484790441143489,-0.705274767581943,0.22434890267234897,-1.0186236675528688,-0.6448792287839678,-0.8407259466958118,0.3238861068122312,-0.7854484733784493,-0.935825373474655,-0.19521460388701717,-0.08278424990550787,-0.9977923678672307,-1.0267617231096065,1.4663040358071113,-0.2465584220200186,-0.6457125767690574,-0.8078409539656805,1.0791855689171028,1.393342339327652,-0.9357997790133558,-0.6333454254471207,1.2338409855096326,1.2776295492553447,-0.8353382991729371,-0.9886580956712213,-0.6655690614246554,0.06033815449763225,1.2550284056561158,-0.29232909051035405,-0.14076596165761235,0.9928787723085566,-0.5018701181335712,-0.8307524677720465,0.5504078385854894,-0.8231854159447765,-0.830321673922141,-0.5560682984766578,-0.18873608780553336,0.27195366105505014,0.6215340656958436,-0.7108690157086047,-0.9727374326402082,-0.8711691304989319,-0.9795503595857048,1.6685049598603445,-0.05509025342995362,0.6363857091890496,-0.8068702032261437,-0.7171039667141408,-0.4360748182025162,1.093819021608841,0.40919523046080747,-0.7919273674679889,-0.5939728498599619,1.6408738463424324,-0.17889291162518103,0.15837124192034407,-0.7510895906533808,-0.9717557642802911,-0.9513798971781705,-0.69438122680777,-1.0282568229980926,-0.5302703555121523,-0.9467495098691654,0.24773565710750203,2.2787263929374544,0.5591872825208978,-0.38391571945287445,-0.5637103213786769,-0.29537919487572817,-0.8011733954499242,0.43874900345766776,-0.8158785236584444,2.057743955791261,-0.5345808775517229,-0.7110789347957843,1.7522200807131623,0.6560760842280732,-0.891528964341908,0.13680633887723825,-0.6440601496357365,-0.7601991488554403,-0.8298460785620625,-0.48895590322745336,-1.0295246978407944,-0.2990570837008566,-0.9491574129124556,-0.6381447291789464,-0.8378547226147314,-0.6669500596534675,-0.7298748741791479,0.07491441257940624,-0.4190686820740471
SIDM00632,0.2950223594194845,1.800994067121042,0.9996326109433332,1.4925180006312517,1.7607589100474466,-0.38748970376493347,2.729595461785344,1.0620527335986354,-0.10733832324053047,-1.0130747065379349,-0.32689891906527135,0.379470617512135,0.9275044661030828,0.3863869827475786,1.2552647164090232,-0.37371669074437674,-0.5544948877392536,-0.8712745060637542,0.40965574654048115,-0.3725462783912596,-0.8515830352010099,-0.10445823165387717,2.7840925311224938,2.6879749270237254,0.32876574657881164,-0.9452039899345953,-0.6828440229486352,0.41084134862172933,0.30135751210514344,-0.0811214177767801,0.3020403934242672,1.7656454387246607,-0.4361807516662634,-0.970281759621255,0.5135598736705955,0.2056279628910107,-0.6462515019402396,1.9752057797928992,-0.15598480481362323,0.7577411925875982,0.8413203425805315,1.6274377925412427,-1.0633347418036667,-0.7604338585473467,-0.8653551582478675,1.1168053445003605,0.5666916753214819,0.6054286417495472,-0.80559032207137,-0.4580227776350152,-0.2979114433466853,1.0976537624236722,0.5578221061143959,1.374238769722726,-0.387716979971582,2.024478670625663,-0.13686491291571723,-0.15836688643610503,-0.792983140157962,-1.0195537194616473,-0.9116142366177322,-0.5595377880553482,-0.9188398026930568,-0.623749108110932,-0.9601350043249987,0.19598481787495248,2.137987562178557,0.4890848488816382,-0.3269878954988014,-0.5378836479819938,0.8040326471064788,-0.8124391863368291,0.7354034354210708,-0.7429865113283254,1.9722614306934043,3.152347039534184,-0.5756289714818799,1.7929901155520198,1.4979643623373138,-0.826580733122702,-0.0398855768460791,0.1692793762154937,1.0666270595686982,-0.8113337259684473,-0.6105478728603151,1.312932174468229,-0.36680927450093104,-0.9001707871529224,-0.13039016044043036,-0.5397976145421148,-0.7267937870494328,1.4471581415014978,1.7359757790006816,-0.38080005821377466
SIDM00550,1.2437214194557356,-0.8533293084807976,-0.7969834910733001,0.6901946372024768,-0.9167505053987248,-0.7728859899150735,-0.6409800452334167,0.9844778906781264,-0.8959685869152705,-0.9683816450042051,0.03846624112759662,-0.2782047727138586,-0.7175337989430963,-0.9825662348584547,1.3269629487300758,-0.2963873710996898,-0.6457086990643857,-0.7754573157219744,0.2668285513311736,-0.39105297048772647,-0.9391280940222315,-0.3112622592808459,1.6996173028923343,2.1828982166107207,-0.7288491751264705,0.27264272968441766,-0.7913655556921627,0.051497032367714836,-0.23839951018323124,-0.11115139020362313,-0.43398422558076394,0.603047866592314,-0.4020584103795502,-0.8700014889666163,0.48112348543315286,-0.86672344048185,-0.7752810279364052,-0.7271446072218445,-0.23756887871736576,0.4511590927716924,0.45463223489214344,-0.6750753791244232,-1.0074377866726378,-0.8097162583160609,-1.0295705271373277,1.9211028416383584,0.6804827963388693,0.8438554897471973,-0.8525416415143235,-0.6917242237795362,-0.5166883680965767,0.9272718200506388,0.7122973628152975,-0.7124149413962277,0.23986186768127762,1.4486196517275949,-0.14254421908717285,0.658096980314706,-0.8499662247535092,-0.8734436802187749,-0.9929440107069314,-0.8206106149017094,-1.0118243834937184,-0.6067832808999695,-0.9538883699827456,0.8576584043258683,2.692671400599395,0.41716578392625636,-0.08780330435879893,-0.4371913871437028,0.18132819970977446,-0.8362852000227441,0.44553885556931605,-0.6360741303014658,1.813389311294898,-0.5730330970752535,-0.2597535852463818,1.738751408256597,1.1444886511087493,-0.8813884446776652,0.6351792005604755,-0.6986947156378593,-0.1902703479319005,-0.8480763233759042,-0.6378282957435711,-0.2444663927600036,1.9298713426753153,-0.9849868280874707,-0.5219688728687237,-0.905953496510293,-0.7098206084257719,-0.46082571804044703,0.7983014951975926,-0.33528324210093213
SIDM00230,2.250843063614494,-0.8564574644387511,-0.8517793909199525,0.1223296095793589,-0.950143402060555,-0.8159191767736258,-0.9006713072431557,-0.08790989864913404,-0.7806038446276248,-0.938474123408112,-0.098734278252694,0.09734513949709782,-0.9814730695084722,-1.0490655130710334,1.3778870137231416,-0.3132533982768816,-0.29163459929403995,-0.7353384803508198,0.8150113465802843,-0.23662809765104856,-0.9158005890545874,-0.5873304566769791,1.0749998795058018,1.2750164993833808,-0.267063870637114,-0.5618079812655208,-0.8200320213968211,0.33567384489240526,-0.6080733882135804,-0.24416145250823987,0.021475942444052928,0.07638057114125586,-0.49647140670628437,-0.9384571113097878,0.5244226882853135,-0.8852780557387171,-0.8722353096794582,-0.6191414509470566,-0.5992101615025107,0.7662834285010199,0.5208396260770732,-0.8096106098763503,-1.0186075856992836,-0.9205519609061309,-0.9576444281798207,1.203387416809405,0.02015285109060186,0.4042870738942377,-0.85361011212678,-0.7748871672722385,-0.6256784464090612,1.4373179390990038,0.18083964347511888,0.7902747119219351,1.504313014876386,1.4720299717199141,0.1941012100143695,0.4767420111609782,-0.8816732130005347,-0.8370299464247458,-0.8963397478895321,-0.6394837712883371,-0.9303986714721609,-0.6720455444604366,-0.9913423660333668,0.15224365893512695,2.4673847340797797,0.5870315769936962,-0.46469233205622223,-0.7133351688621221,-0.11412641633284107,-0.8436403884531462,0.5139770536004952,-0.7422450692690062,1.4155222158997371,-0.6681143004519424,0.028583949409684128,1.4887852579198273,0.862812515188501,-0.7950557766594547,0.14812318887539488,-0.7188093226795532,-0.6749105866678953,-0.8460166341365071,-0.6047210258372553,-0.5334020952913701,-0.7098266734909617,-0.855809586804764,-0.6433316982036669,-0.9193424917708479,-0.7598793334664521,0.5675053307092992,-0.1651082431647651,-0.2642161373804914
SIDM01206,1.2215028834622257,-0.8318986626310872,-0.8819172393186826,0.14889922724798255,-0.9894952009800203,-0.7927461029237326,-0.9060828771433888,0.5190339538290667,-0.775083632365754,-1.0617872467120149,-0.5497984046983218,-0.33535866427281635,-0.9543084305554003,-0.9569974137462542,1.1366461411937498,-0.09268541961551095,-0.6419945124384829,-0.7766867501929579,1.6881433247791156,0.8295482115811296,-0.8983234615524124,-0.5472058632464446,0.7021105309749234,1.0319162234554697,-0.8504781998084361,-0.39938670617819494,-0.8431059949923907,0.23369114398909993,0.21804454073752297,-0.1970191653338225,-0.5033974424191322,0.12563961426898412,-0.6228334544141029,-0.9644539788948326,0.5319756819076548,-0.8872884025069104,-0.7966906781335769,-0.607763613461767,-0.6922245842683579,0.0608377177275223,0.625580957275574,-0.7150125676821304,-0.9756759920393667,-0.9650725547132376,-0.9584761311614105,0.8816537453391813,-0.26687755817066106,0.20815917416078963,-0.798000902361497,0.5234373733880607,-0.5196788782799526,1.0542422593398317,0.1211752743226955,-0.19660530515249838,-0.6037618223591408,1.5117762114527336,-0.07279026857312507,1.0555844916189927,-0.8589971570218286,-0.9117546615691838,-0.8721662018033626,-0.6436069221660122,-1.0209209516743343,-0.574978551051663,-0.9749565072485887,0.2105163462422508,2.4261025282693245,0.2345810304668718,-0.3689640332032545,-0.6732414023036993,0.03150666753844796,-0.89315029097376,0.01409402274508582,-0.7937676039355429,1.5911800406942052,-0.5736682220221168,-0.139865554050919,1.2521037466198892,0.9300509022489556,-0.843236262735494,-0.02925583262206954,-0.6957482102789257,-0.86242138050756,-0.8202958085694269,-0.6139961999838566,-0.9926447533732868,-0.6007435288042965,-0.9843065464340202,-0.6576432239916359,-0.8356226259105425,-0.8269768649069803,-0.5546791079195303,-0.09375873289062467,-0.5688146502898506
SIDM00127,0.7365825702512608,-0.8820708164207567,-0.5517787300280917,0.8482445949701402,-1.0440078423100303,-0.39457958915730473,-0.8532044796849506,0.46014057018065013,-0.8803082835775304,-1.0557091721478598,0.15757331566446695,-0.12485433068771447,0.38290760542721547,-0.9900104335338149,1.5889002272902932,-0.24711123664400922,-0.5655689903999302,-0.8233241459388416,0.3931450878160932,-0.35319846639706864,-0.7239383561103979,-0.3915403141706909,1.658032079936146,2.156703740335916,-0.847325034132162,-0.6891649138892766,-0.7337563302788954,0.5179816403168678,0.4628568967124002,-0.13113587289742598,0.13445491324418943,-0.0966635468504104,-0.5803843075991305,-0.9599308258794734,0.864220461499555,-0.8683854138062864,-0.7284222429503171,-0.7814955702332466,-0.059755275128442115,0.27593134281118525,0.6170790272434912,-0.710561577623639,-1.0243385034540948,-0.957186109086605,-0.9848519007208608,2.0694119692095634,-0.02405700775682877,0.46104208115616424,-0.920043737667644,-0.24977584013034565,-0.6558972648464005,0.8832437373703044,0.46081379714543985,-0.030687858452715794,0.806344677529207,1.6957789239243986,-0.20641869204801394,0.948032150075812,-0.7909327272919054,-0.8904545429412243,-0.8315630491874886,-0.7375825096498485,-1.0574918811403904,-0.6521149808173615,-0.8997742805676991,0.6329698316558621,2.6967132670693967,0.6686048965073842,-0.012514626056804548,-0.22579499162278285,-0.2657300207646297,-0.7881981357359101,0.6336402009875881,-0.2533218904744003,1.992271604500518,-0.5350171235891383,-0.4687668480288926,1.492889160006061,0.8825709260335238,-0.8028616715695882,0.45418272499063983,-0.8123227106808905,0.2177589850101297,-0.7347697035608721,-0.630332950569353,-0.47798225503098557,1.9392270308385249,-0.5886032402428373,-0.6231286793380822,-0.8239059152724433,-0.4554302652484366,-0.4231727337366053,0.45958861941357376,-0.4064032953780139
SIDM01042,0.6876778363356637,-0.8241206622753006,-0.8183101012655287,0.33924197926732225,-1.1107538266213752,-0.7267110735357087,-0.8190706139271333,0.3100000774173753,-0.8877751721061691,-0.9785529474294301,0.4950112978398222,-0.004320263793972835,-0.7180416882975275,-0.8581872797343495,1.4136581868622082,0.13917221140528652,-0.4910207082869034,-0.7797203649598705,-0.09696394593355832,-0.797435012888714,-0.865449990830678,-0.5259273498368078,1.4626982597124378,1.621243717631062,-0.714998066169671,-0.5533821708786296,-0.6606711681064084,0.44327421086093866,-0.2855384174230848,-0.19864942556202586,0.23989120007462125,0.13855397947089004,-0.3523556351647393,-0.8504637479639398,0.8118935013857472,-0.8757375114458285,-0.8236373799177625,-0.4674836727918372,-0.35883131495028,0.29820610321017055,0.3895500848537508,-0.6736626488732446,-0.9546812191039681,-0.9319763647966665,-0.9365066921221914,1.1498222085737586,-0.2180304442043702,0.6171908030670245,-0.98525161379901,-0.25348849549626856,-0.5029090912282352,1.1198192065343315,0.6725742753825525,-0.07410365977466384,0.2972468261383444,1.8116921119727156,-0.1288610306521878,-0.3073284842574927,-0.7045739836339604,-0.806624517040978,-0.8440543605830453,-0.61754175146664,-0.9247792233469704,-0.2755928312662378,-0.9353125889752605,0.6445817250383394,2.318146418753653,0.7965956448958228,-0.22790655714615263,-0.6308402907055137,-0.2635835342882741,-0.7615851588567717,0.9014484619832763,-0.8478955649751451,1.5151241903707704,-0.4478116385306429,-0.04938564364806542,1.501085440036818,0.45560174323917313,-0.7390012381116754,0.7884059351104703,-0.6260819956041072,-0.8098655668634812,-0.6990219864519773,-0.5772917513080086,-0.9433949406313985,0.03833284127656328,-0.9820381925797518,-0.5784901572804431,-0.8851919244419291,-0.7329003374828318,-0.42481459743863903,0.1622468313238803,-0.11863740321318862
SIDM00491,1.8543650865347416,-0.8462623272041842,-0.8330159995253046,0.8717135797715364,-0.9373830091533988,-0.6165148870621384,-0.6945530963576783,0.6125330267016911,-0.8564898108449187,-1.0403052838682507,-0.051511092123562245,-0.259435245857614,2.1996222923336193,-0.8707473048960948,1.369128353832651,-0.23504778775430252,-0.5835913799275734,-0.8540975371734738,0.7901813481303159,-0.22095778350654952,-0.517596238279516,-0.38645344398271897,1.7359547890721445,2.4079195422593638,-0.7328269895551257,-0.9948715481150064,-0.7446240200756533,0.45491505005783284,0.13512922293112872,0.23464836920302976,0.25106616509159685,0.7627886016438968,-0.26743577236413263,-0.9053163653226904,0.25072871560992727,-0.8308114572821231,-0.8765421556575858,-0.4990585410523796,-0.039284250139220794,0.4663876383803434,0.9143051372871998,-0.609885012066493,-0.9472047225908552,-0.9618808688443079,-0.8969710518205862,1.259897762047,-0.5771491982589548,0.24068090818555624,-0.8401175867833652,-0.8065879525801026,-0.6357685258734794,1.4295855169915967,1.026873889055649,-0.03413835279990185,-0.5795632041281367,1.9275429952467455,-0.0247248236561768,-0.3497386101714543,-0.805004226864931,-0.8428254464591657,-0.864490129306228,-0.6852227154241987,-0.9698570112090015,-0.6491838872956152,-1.1016607334248723,0.44751500534926936,2.1390090705865705,0.22514486116436802,-0.13309160661768082,-0.478866349526576,0.022559067679245766,-0.8059714047774218,0.2865018107358329,3.478886803233009,1.9772039490882507,1.4658999161355826,-0.596810042523299,1.4319307727198969,1.0439193775263462,-0.9876627301245082,0.06473440550312469,-0.4854679652535128,-0.5920714697500205,-0.8177564400680886,-0.6120620317202036,-0.7811587001263977,0.026791578449232627,-0.9140614723618766,-0.57596959487829,-0.777672957498721,-0.5325057404816221,-0.17046909154513729,0.6463801038619678,-0.41062243081414673
SIDM00488,1.46903388626917,-0.9097246842053467,-0.8497552966173882,1.3075772530019019,-0.85607906615627,-0.38652850701610797,-0.5196238139711052,0.5533317805176935,-0.7405812153674269,-0.9707187852717876,-0.20003794466473934,0.09561665551640945,-0.9006600810316309,-0.4486951245672999,1.1361555508255021,-0.3039233783809717,-0.5852782852580347,-0.7874251863702996,-0.03174191018529205,-0.5106880961840888,-0.9449305454618795,-0.12552741819777444,2.1162377948985127,2.622335946415345,-0.7786632579613628,0.09268752978191805,-0.6082169855827446,0.3481382594199334,-0.49817817127912156,0.20445609678580473,0.06910564609727693,0.6499581874165373,-0.3504461768311259,-0.3157383485259159,0.25983416758852107,-0.8736183989110352,-0.8844593007084994,0.15620562256690104,0.04434250110138636,0.7043025016235379,0.8559660336444113,1.1140071376596747,-1.0131816148331547,-0.9779360393279943,-0.95160397363266,1.4847893058993333,-0.44455295422797375,1.288446707372757,-0.9374624991466136,-0.8187783277530292,-0.6616580733949946,0.9843801620330704,0.8991487870303103,-0.4766020728662816,0.632867544984169,1.782236466508421,-0.3022065758455324,0.038935212190649666,-0.8729093125261137,-0.9130144998763763,-0.8638481340030334,-0.6727272579274168,-0.9937027460787614,-0.7793887240429707,-1.0086916730936666,0.09282286790410667,2.5987459662517702,0.4820004602979059,-0.18519237649619172,-0.5438728911501146,-0.09738117051410006,-0.6618848671198931,1.0407028924575172,1.613278070191288,2.4775436782010933,-0.5845710257663624,-0.6500796141522823,1.3728877763162253,0.8654614706639044,-0.8627128530464875,0.26032493793035416,-0.578108818095249,-0.2904444956155189,-0.8093229844357721,-0.658528215295395,1.104710779137553,0.9760922125081813,0.9554179276272237,-0.5637448352329142,-0.5411388549470525,1.9204669248998476,-0.21732938434982912,1.5129834035108765,-0.4931749725974415
SIDM00190,0.7340327090561352,-0.8544660784578377,-0.8417181524190714,0.5636327387652913,-1.1230099757619905,-0.5254388080355835,-0.8597865977310069,0.11676558310105223,-0.750251678260806,-0.994648026333318,0.31296766497569023,-0.11897152741031693,2.085492054908161,-0.9968189128348809,1.4907899781529137,-0.322730106906639,-0.5813818334689335,-0.7896216123555836,0.5467649176984274,-0.3354725632939156,2.2776840083041465,-0.1764082529576768,1.4340754298319796,0.9408194518088001,-0.7753277860176346,-0.8272125708012992,-0.7236388811313004,0.4556302488074662,0.11357732063223752,-0.11846032243967938,0.3801591617865853,0.043060769126850376,-0.22712337910895725,-0.9180430121136746,0.09703088334525617,-0.8964105134899593,-0.8846751057677306,-0.7185915141151354,-0.2788238418426739,0.43451114913411637,0.65681056045904,-0.7583633766092525,-0.9448630947950385,-0.9993848738738074,-0.9489390729643076,1.199580837564476,-0.10378325400020622,0.3419562873779425,-0.8919716179113113,-0.7929268042647137,-0.5261728750251652,1.6339172136441296,1.2427302235176656,-0.32666761799956756,-0.4808496126637164,1.4034432880542016,-0.14500428506341023,0.19830247255120792,-0.8715468501703296,-0.7471994634775855,-0.9468350060971313,-0.666714256605498,-1.0232497671708758,-0.5363898194682253,-1.0816229359921028,0.3483819726498412,2.3290505051020696,0.9807506523883774,-0.2901238816980022,-0.4168325400079072,-0.5253875794096442,-0.8167400714205867,0.9666734543903532,-0.7656539953524282,1.721774529275387,-0.5856320603597247,-0.669385007481971,1.6321091233869054,0.5616218255030668,-0.864920122437556,0.028936473235390416,-0.4851739358602602,-0.6655204224501359,-0.7507260858326877,-0.5876726394587107,-0.11612685318751334,0.9902114837906386,-0.8214312961276292,-0.5839924265305492,-0.930001613614275,-0.7163891344799438,-0.10828747764253745,-0.036987311046071426,-0.32374147839026507
SIDM00542,1.5258709203252052,-0.8648758820919707,-0.8675597509110636,0.5762603733316243,-1.0321312347407383,-0.6950169440762041,-0.8355591807032555,0.46521436025505825,-0.9021667332572887,-1.0319043815901812,-0.1029776255997241,-0.3977315802024181,1.7264379013474134,-0.8810099088317311,1.0095168838638755,-0.10633469516733833,-0.6551930980253847,-0.786288570416881,2.3526033461968803,-0.1752335887691768,0.6899994023120776,-0.3886069333266091,1.6104810784659447,1.3230678943407512,-0.7693542245551871,-0.7055571810404062,-0.8289633073689187,0.22023608303854636,-0.028416193552631728,-0.04229244823678614,-0.14505874361126694,0.10551177142608592,-0.5341367461192407,-0.9320499632492333,-0.0589812110886585,-0.8527126516737432,-0.8214336442874108,-0.6075831547276127,-0.4152692045416678,0.4911462271336155,0.4318535001478644,-0.7757813667426526,-0.9947623339660245,-0.9621648836617218,-0.922021801341815,1.416800523927377,0.026051041138929698,0.43255067517244866,-0.9269449254452978,-0.4857131176799492,-0.524983545493661,1.2216057309602308,0.8149428218115338,-0.6576750597265718,-0.7950397857799638,1.6310897992785511,-0.2733698840610899,0.7650307057524949,-0.8637636208260786,-0.9476710723285191,-0.7986502666395459,-0.6590856143638189,-0.9572496586631949,-0.6392968070619796,-0.9534118916887212,0.18371572712100578,2.7552140944142613,0.6206650159980618,-0.3357885542965694,-0.618513318411605,-0.3482747502375094,0.22600148980136534,1.135851346489584,-0.730498481163469,1.9280833678560825,0.8860404028298583,-0.47916664748442167,1.18582073951615,0.8377568459308442,-0.9663741601125967,-0.41340841206264684,-0.5818128882074195,-0.540405909324298,-0.7072709714577358,-0.7024360327393174,-0.8964016984128,0.43746584593839066,-1.0668911704634103,-0.6669270118807649,-0.8415506655507762,-0.2673363963272977,-0.16188207191009826,-0.13801482851506075,-0.28994323938538624
SIDM00198,1.2473268210254347,-0.8604217702219147,-0.8502929921044413,0.9733801623330833,-0.9607392125730295,-0.5923867860661133,-0.9085637753492337,0.5371594729973269,-0.7296778243098881,-1.0838952163765936,-0.1648956461489408,-0.10737279748285686,1.6471724734541182,-0.900820361687953,1.3805729601747372,-0.31764679442794175,-0.5909569664042199,-0.7892650637684535,0.6605893357510774,-0.8639943819115006,-0.876117581480896,-0.42159991708025435,1.548564413870729,1.4575924502800046,-0.8102179126131276,-0.6537918419483807,-0.8120029535379594,0.3841285008102978,-0.4079478792872192,-0.17742945204313748,-0.1417619447089237,0.20942799167430942,-0.40943092036909884,-0.8715575039397578,0.4479029195329884,-0.8757980924916964,-0.8748752639160399,-0.4391530881935255,-0.1674016555189326,0.06641844044159863,0.5064540958255161,-0.6679298805539786,-0.9419620834646647,-1.0447031615446096,-0.9631267687469862,1.383920799291896,-0.1888762908978808,0.43457741892756335,-0.8829875060156506,-0.24365172007347674,-0.45551156562691025,1.3087395404400954,0.6053054185838994,-0.8778695908363375,-0.5733784512413564,1.3324521440790584,-0.19477166789269726,1.0386205527811014,-0.771748746577681,-0.9107951717068501,-1.0305750044450295,-0.5471796509821736,-1.0482108460183224,-0.5628812934450467,-1.0585225133071128,0.26347629437325776,2.4046662148452276,0.5248552451265873,-0.408094419106836,-0.54113886526644,-0.3109768172542262,-0.7633269616239877,0.6158083837988813,-0.2121393594583273,1.5308819920558674,-0.34135050023055336,-0.20242202668359607,1.4018832235764118,0.8749082451192793,-0.9163169366687535,-0.18098592124991247,-0.4606680559665196,-0.7865541443952291,-0.7654545569231141,-0.6166407815595866,-0.8027676092095867,1.4337874092665381,-0.9006281353131644,-0.5443392157188591,-0.5669068424249666,-0.5681212194007436,0.7767865728268968,0.23394472408647116,-0.3374303607286156
