,MTHFD2,GART,TYMS,FTCD,ALDH1L1,MTFMT,AMT,MTHFD2L,SHMT1,MTHFD1L,MTHFD1,MTR,ATIC,MTHFR,SHMT2
SIDM00596,2.5041304144816356,1.3754219171137902,2.959688090590319,-0.7166444438151033,-0.7078997416959086,0.25326577367137526,-0.6282457277887292,-0.6492915717631887,1.4355885101031494,0.9706490959906106,2.353131133035207,0.3236723618998998,2.164386730073206,0.6231843123468269,2.080394170447737
SIDM01251,3.0013193021436826,1.4522671796714348,2.641168284437859,-0.6683277138191623,-0.6934381998921558,-0.11194504472108492,-0.3609924687320485,-0.7982356070348139,0.7377541931076205,2.5351656704875607,2.2607471846888636,0.17719919790829874,2.610454904502179,0.241830015730824,2.436416329145805
SIDM00197,2.5398971966747075,1.4379900687898268,2.7174196504926624,-0.6021977966530994,-0.6018035828067645,0.13969094857699477,-0.6716051356558228,-0.5277172416177932,0.34969918558977414,1.2950632127358581,1.918637757512192,0.3139922579750475,2.144122435643212,0.8431619569151255,2.1396241827580273
SIDM00810,2.956763521899294,1.4010855899325632,2.509120242854473,-0.6074968457140055,-0.7601506620338273,-0.24691766887165334,-0.4269936844853711,-0.6593600589380759,0.18941042683080275,1.42420503663419,1.8337540701503514,0.23500997777635493,2.2282736903741096,0.7506031676682867,1.9379405518031974
SIDM00174,1.9852995853812878,1.086827516334552,1.0909645856199621,-0.6805907437666524,-0.7977537705452743,0.16707515884493257,-0.5363039593759286,-0.3334973008249043,-0.14599389527525583,1.4263720963777278,1.3534295476693685,0.12951221598825338,1.8921322662438247,-0.32741054169131223,1.4239879403826379
SIDM00487,2.4129024922813125,1.5184127939706022,2.288890690307734,-0.7353643326706479,-0.5930105745151525,0.07869426816058081,-0.5394305758258363,-0.49516096871427107,0.5518165543475232,1.6882576077124778,2.15967422370984,0.18584360504577765,2.3934193882088124,0.3928622530069022,1.7176159493847394
SIDM00263,2.4995496983181296,1.1083876895269147,2.3468316187375606,-0.7581102774950527,-0.73242943967565,0.11876549745334887,-0.5271519659719234,-0.5400633628700306,0.3676170757723494,1.023466205737767,1.5683468178996554,0.589357321683547,1.0679850185652733,0.8428550502672968,1.8496513146721394
SIDM00277,2.7593620038872566,1.5453827941310743,2.231540592264621,-0.6597486693708728,-0.6544060784998027,-0.26902485642321694,-0.39959299026990847,-0.43212477572069086,-0.1838779003541045,2.205601846887994,1.9756270531074263,0.2996273630868937,2.204828363873657,0.7403115418775396,2.039634867619899
SIDM00592,2.5355402992445284,0.9955588521685503,1.51412318234563,-0.6442009505084293,-0.7697422009596676,-0.40060062610350955,-0.6798233098285357,-0.857730466679461,0.474148686111097,1.7645569855209735,1.7290543402268455,-0.10405402642569313,2.108284268015619,0.2634045787238451,1.714047277913417
SIDM00496,2.4402086784450203,1.0264015390122772,1.2199410796416015,-0.7257837793707773,-0.42773433367489183,-0.24253194612095832,-0.4798184223199598,-0.590520276435535,0.08096491073019234,1.1697893472567966,1.778662272722198,0.019480640925084912,1.7145132076433978,1.1167816433055233,1.7547744121489284
SIDM00793,2.713430136541825,1.158134468564299,1.8500502211337269,-0.5420714841608945,-0.7036806718965742,-0.22629064851102074,-0.5799712987356515,-0.4308722232467912,0.05007476833105787,1.6016010600674284,1.6347963453569445,0.18020333811586647,2.183614373000537,0.8381627184191648,1.724309789074021
SIDM00121,2.4661031810795793,1.4845868988107465,3.144645109594666,-0.654592963012154,-0.7415135946975723,-0.026733562566205505,-0.539441343078461,-0.3117855061185515,0.6273351068944842,1.7699189031063776,2.2253809217342,0.5808291960734779,2.3642694430301447,0.3124027073431007,1.77078498091503
SIDM00202,2.9497091589585795,1.277947248263313,2.3069792858241147,-0.5479847361967086,-0.6707953226281286,0.12324423513138257,-0.3997189467494383,-0.47317711441559357,0.18967924259377023,1.7493404681801377,1.967619173423551,1.0852825646232611,2.721760098546369,0.4785025752726668,2.198700174234109
SIDM00047,2.2942521768816624,1.1699684080797568,2.2153512038278573,-0.7117795010100095,-0.7012537714239228,0.33454758936493495,-0.5501189335489659,-0.44850601445869626,0.15733644420623635,1.6545734184391363,2.134795961549851,0.18089604613799767,2.1051589502268206,0.42210881508866466,0.796995782499284
SIDM00885,2.3898169836675933,1.6697323663514139,2.4122315077113643,-0.5077238699462716,-0.7188856383184483,-0.07689465919517231,-0.5838781562058623,-0.7084067367371487,0.46011480157489815,0.8338689803072646,2.0699283709207763,0.26286135599353344,1.2812742347137476,0.2200062318301045,1.5506194298150948
SIDM00201,2.5482058938725567,1.2010590963482635,2.419003627740256,-0.5803047303672922,-0.818697045516863,-0.031945330050245274,-0.4917898807227648,-0.6304721896462117,0.43098491473177286,0.45605076546072,1.5821428425096853,0.588194565666143,1.975523278474364,0.5444889329980928,2.4894583985897634
SIDM00789,2.840426582419543,1.3013011063957463,2.520959460764973,-0.7003589113384409,-0.15312929994488783,0.12057170985398681,-0.6269035527237611,-0.7526355037561732,1.211770906604909,1.56169375092363,1.9271012291744605,0.0969490894890775,2.280178176315868,0.5470749389498771,2.2040550206990512
SIDM01248,3.0859894009399635,1.1083182546704018,2.011396831119955,-0.5699222901598591,-0.6365558612725573,-0.16529665200017765,-0.48920219360688455,-0.43428681551313564,-0.16764934951889493,1.7127331994460906,1.7881853520033384,0.2900543286469616,2.105658414673076,-0.06355886746727675,2.105394404985207
SIDM00195,2.857870358820766,1.5671913499007248,2.764765324506389,-0.7775247199565545,-0.4378964748656924,0.0012570358182636481,-0.5655061591711387,-0.6479626144267262,-0.10930008908824262,1.067941847244256,1.7420876225713267,0.6783466525362959,2.3478899857749576,0.48395811614717954,2.5336027253571767
SIDM00517,1.6633246641555461,1.0447759367151657,1.7187620029096524,-0.7087162606932206,-0.4446538381414767,0.35067380674577836,-0.6314357140255761,-0.6734886660071032,-0.049498646334327094,0.9134305083773487,1.4265424431098959,0.2678961699871985,1.8450406933165635,0.6158362311813352,1.8756266996578783
SIDM00534,2.3777530806842617,1.6147324678085255,1.9221852700940927,-0.6195617433143862,-0.6690133663138051,0.05325087907412885,-0.5852422980452751,-0.6695501536799879,0.681675777304788,1.8336072057076294,2.10654430193454,0.10430304587417585,2.495746093068559,0.09539423801887441,2.0264628931497115
SIDM00863,2.841739992264675,1.0291320587693626,1.1474897280879648,-0.6769909475710533,-0.6279222803170906,-0.2911704316310097,-0.4141442865778794,-0.6049885041661632,0.12808346371942966,1.371564333251784,1.6282505029684378,0.40802549720140546,2.4335059943909476,1.0664052516077314,1.9277503562622795
SIDM00211,2.6723863049602046,1.6097082119174813,2.683597175191798,-0.5613659682317079,-0.7173858496631346,0.2629508234557712,-0.5083243241928185,-0.71791211796364,0.2590759528778398,1.9088567959874534,2.173223146835485,0.5464038308629999,2.0507306492634108,0.679543282463189,2.197601745706634
SIDM00539,3.035398438996358,1.253923192940936,1.7112232603328659,-0.5281032506012575,-0.5704438743226431,-0.013639730999003152,-0.6242696544110633,-0.7233443738300864,0.5676271515600123,1.6712991077287482,1.2418505593152365,0.10472369254609135,2.384834121884792,1.1293734231753008,1.3775276027641727
SIDM00875,2.760955663345295,1.420573860024607,2.2912378141320042,-0.7378970749276667,-0.7000298734332445,-0.02679546642321781,-0.6776299536897985,-0.7294974320429748,1.0074272802370605,1.6716876469350461,1.9525793952362696,0.2937727288182689,2.2464590961572686,0.258986103304886,1.962633642114087
SIDM00679,3.0454132163635146,1.2274543842002121,1.5012735235916388,-0.6641891749056895,-0.5956605161447498,-0.0878052591326297,-0.6231162689068296,0.021403890175988184,0.0800624705956234,2.0373095998458526,1.790254577327706,0.13688840155155652,2.089039921210574,0.9489311474442718,1.8545499432984773
SIDM01146,3.1319900701741066,1.2269582454751635,2.1106149659460143,-0.5678191877764759,-0.5636189502534484,0.07770739206814102,-0.6591643460317418,-0.3920637347357914,0.09580196334635756,2.2502107131870743,1.1273024152411992,0.2614215445836544,2.3980249339417754,0.1730934199419093,2.622621074233953
SIDM00156,2.7781574088641134,1.3295697333692627,2.025088416102543,-0.5939374410732099,-0.7616294908685638,-0.02636268979011886,-0.6513682100155428,-0.4767123274096106,0.3709892767644752,1.8954954851881234,1.8822819333544991,0.6581411813138079,2.353678249215236,0.22580826534757897,2.469006202460691
SIDM00420,2.2283417221948927,1.3497919958485904,2.6118067316209888,-0.6849974951318822,-0.7315554947743643,-0.1377703313319647,-0.5961649498154533,-0.6810986224009294,0.6519280336932634,1.4928056114282522,1.681508140943285,0.5741898424004114,2.121617451839664,0.5102378694667602,1.4781153166831738
SIDM01145,2.6395200008945205,1.151548181757352,1.9754869481224113,-0.5188715811303274,-0.7474790258677552,-0.008540114175582182,-0.385357910559877,-0.6284599529803986,0.07800662115833476,1.7754394878160145,1.9708604935234366,0.17485041495922904,2.2061733987041765,0.5618894255952517,2.04930441833559
SIDM00256,2.94419993172017,1.3958560224584111,2.6679731671689235,-0.5968452095454475,-0.8182116266275279,-0.0035485847640143358,-0.4102841410880087,-0.43950702156313787,-0.06162958889548362,1.113686442544528,2.2691072722425907,0.5008495136674314,2.282186930076785,0.4617588920875568,2.0929875479432596
SIDM00444,2.49186567206734,1.6418196543062036,2.2298115321740237,-0.6130148666940644,-0.6645912367523842,0.40168080163605313,-0.5811885567139871,-0.5159553165142305,0.5271329423533271,1.8309577012626244,2.299112884972681,0.2844741260038352,2.3664621657604905,0.31688924274251523,0.9305317392066103
SIDM00137,3.0694093661936463,1.330047438063917,2.051083234852897,-0.764066610540499,-0.7627242769085469,-0.18316696459430654,-0.5996293228640031,-0.4557477192953745,0.4054575839069909,2.072342486495312,1.5017526898666824,0.08313047737894341,2.2866126983493,0.14427371653908516,2.3034398298505936
SIDM00569,2.383313432263004,1.3918560780890805,2.735575999177109,-0.6444973111614933,-0.6559782631215182,-0.06965955276154973,-0.5257015461058604,-0.29719087847915154,0.7639906615189406,1.321357317641504,1.9593091873313917,0.09940578284122095,2.0510996365277667,-0.12653294272100368,1.3436020764339907
SIDM00445,2.5670994543955743,1.4164792599423865,2.805208470873616,-0.7431539414607634,-0.549298702323977,-0.10634704998547002,-0.5420798328977959,-0.585684002539979,0.48974247020757483,1.5968307721587383,1.860446907684168,0.1915386061124311,2.2305677501612933,-0.1923713796974094,1.498945444404521
SIDM00094,2.610894840923488,1.2283992946275815,3.2561197641518036,-0.6555633497846004,-0.7824421787125396,-0.2051384663253615,-0.6621336883936499,-0.6583876595339434,1.2422825980040684,1.143940175541605,2.289874834294996,0.31490375049754155,2.2182529187282505,-0.5224092295127031,1.7637853737633802
SIDM00576,2.474387923146934,1.388229573062466,2.6530734341305138,-0.5505130022670026,-0.5877708112603498,0.08998579123687563,-0.37990177518774215,-0.3217444488007642,-0.0722530679271143,1.9014870404115711,1.758033585898634,0.6383818248992486,2.380472567142054,0.4674303703566694,1.8836311035500923
SIDM00257,3.06053157233755,1.8881753801936292,2.54608112876414,-0.7569300315879204,-0.8255974673131415,0.049353331684912426,-0.6560567093270627,-0.47662499462058805,0.9519261477167013,1.7690710029820078,1.7316447941818645,0.3055144105556871,2.4670111913469213,-0.15281283919927627,1.8370487860539348
SIDM00835,2.5480943151954616,1.0905187748779397,1.2980234659967769,-0.7097122901541814,-0.8228250619912858,-0.05655413535629815,-0.6158114285485452,-0.7140967405629403,-0.12395298093555719,1.611494711883417,1.6275662534167987,0.09336057294618878,2.0525531300571607,0.3607041727047652,1.7574418223388837
SIDM00781,2.811668686691843,1.130113940177736,1.9774388964549074,-0.7197382551138035,0.09076716039718039,0.07065397599825615,-0.6519591700455581,-0.4295405067491685,0.3572753767580751,1.8928065045279512,1.5447194782834541,0.0951338104321942,2.153854866191067,0.5628905872735157,1.5282606540220576
SIDM00700,2.867736812386068,1.4535966388470996,1.7129633506098008,-0.7201264200913541,-0.7363599311674318,0.24193070379498471,-0.6064146005953784,-0.6468402275341392,-0.001111349503023194,2.0148598412607583,2.085179908969206,0.24335000269348453,2.5398904257010035,0.34698601727451434,2.357776413049088
SIDM01126,2.471259106017729,0.998308118824974,2.676588989568237,-0.6118173271281059,-0.8597267044947619,-0.29734651120895367,-0.6764346128707407,-0.5619634418860937,0.6331909907763208,1.218227848819162,2.033914419979038,0.20705339338272014,1.5213148248818689,0.0364901345792179,1.5702564761611297
SIDM00259,2.882655697927088,1.1529702840702496,1.0570750670274975,-0.6373676081645325,-0.8517498004767091,0.020496046860035096,-0.32495972994559147,-0.08733538786436688,-0.48128208514950704,1.492746231538192,1.1659303970858217,0.8426007671037478,2.166644443526357,0.5926233507293379,2.3954160240147377
SIDM00834,2.3697162730902277,1.337236087211192,2.0906092442844146,-0.6051136185684068,-0.6540945184712229,-0.1662173106379183,-0.3562734581112057,-0.6552103875877654,0.27981882842817024,1.404445572591841,1.7630119002984062,0.14487222733577673,2.2639216760406797,0.5499006171622688,2.2016113875041907
SIDM00814,2.9393455616772686,1.5100420483335997,2.2271906143994475,-0.7328781262332151,-0.754285373206532,0.06581694232978934,-0.6102524897931565,-0.7181795927480398,-0.045746747562416624,2.0379496066221883,2.4485101964211338,0.31601247270355576,2.394068617015239,0.8957369054552612,1.2046392594947284
SIDM00258,2.652824677829594,1.6134073869557977,2.8168782411585784,-0.5344586571711488,-0.6870773386002734,-0.027939900675942913,-0.6283382028604675,-0.44006650227039085,-0.2529343676053457,1.824851835902158,1.670358829562701,0.865034995467235,2.575596447721032,-0.3281984752592082,1.5130212208910114
SIDM00577,2.528850458336299,1.1239883634968288,2.507210913226767,-0.6642554214635108,-0.7271000433830002,0.05018365919358863,-0.5273998928476604,-0.47703007996850494,-0.3218752169403788,1.3456371044268893,2.0103242327326916,0.6390674114773832,2.2121157179858337,-0.3593987712655471,1.1919519737331898
SIDM00384,3.004511636866837,1.42054804605427,2.540915574977677,-0.6664989040546345,-0.20659139186389078,0.396434689710434,-0.6034077273831004,-0.6156246322266711,-0.02764119115486319,1.8507400452587697,2.0214210541273476,0.3721344378609386,2.245325311465154,0.025784820002763706,2.299290034200592
SIDM00837,2.822974361342411,1.4308256988116774,1.9461507466061156,-0.5803396112670631,-0.12412611939183811,0.22628029605676284,-0.4016479011230485,-0.4859827138814758,0.47961302861580435,2.036072038291636,2.3115887198133374,0.17711681879068703,2.581591543679378,-0.06052794396755196,1.828157360359475
SIDM01133,2.8028487769714796,0.9012878032807637,2.8747914877755534,-0.7202454231669775,-0.7090281898019409,-0.374356659878886,-0.6108688359156044,-0.5839096821787866,0.20030934545613904,0.9766955928303452,1.799717457367715,0.4560120386044451,1.1858143750406378,0.00638006967401824,2.411572879222806
SIDM00244,2.568886049492547,1.2596056582999258,2.275389171997101,-0.6290543792026239,-0.7315820828942954,-0.22517193262273094,-0.5954796541627497,-0.5295180827911309,-0.017635212430378737,1.5749188387924709,1.9607136702400447,0.8664966118748185,2.183499461346423,-0.10594495998870505,1.8991696097491937
SIDM01161,2.2562297650431016,0.9795064583297914,2.1945847223934063,-0.6874315638239583,-0.8237024765976165,-0.011243435838846499,-0.47610663142511783,-0.7178126245778492,0.2186802834054265,1.7553630586678615,1.561273260556849,0.3107110499347906,1.9763127123754167,0.2025375814659554,1.638033991877607
SIDM00579,2.6777015304281537,0.7701507284094103,2.291560429622379,-0.7382988052389378,-0.7050937703914232,-0.0012505931036835142,-0.38217235606765804,-0.27969418317817946,-0.10577423945708822,1.583840596496711,1.6321508516808498,0.4312284885456046,1.8073290754433018,0.20711238072406693,1.2632548173466482
SIDM00699,3.2462916261984787,0.8660956643282852,2.8871941190594264,-0.76582641629278,-0.738150661753239,-0.3511532841181358,-0.5422763106369345,-0.7005474888293335,0.22693209230241232,1.5286899033916777,2.30649617115529,0.043077849629959086,1.446801807261255,0.148135944427971,2.353801635993721
SIDM00721,2.5874046501046726,0.5982053265457015,2.755236843983924,0.3678305037330437,-0.7664453669937961,-0.4424736264586711,-0.6528216710891194,-0.7626432640593385,0.3489556200645115,0.6892062380844264,1.2503140935133417,0.04318951269154821,1.1385272880116521,0.14409810601238243,1.8695198290587864
SIDM00082,2.360123740423504,1.1561155227673412,2.571268597819645,-0.6757045446858291,-0.41857921781780366,-0.16885125865093525,-0.5900170908962887,-0.8113038383664963,0.35932063132660896,1.4306082299177718,1.9924678112777743,0.4281542715128776,2.086828235635123,0.22101005500979828,1.7291673502226057
SIDM00320,3.2501240990138918,1.4011261403706066,2.092195516196426,-0.7432087170436505,-0.33527621286576,-0.02859639797744877,-0.693546052061581,-0.4658876715043111,-0.07555095580952376,1.3546733982857146,1.7785581503608636,0.19650034259779803,2.3350940934077533,0.35078432975108004,2.8105791075869386
SIDM00967,2.526597435646374,1.2766814950637027,2.3971779288055375,-0.8145250376874222,-0.6809865476926976,0.0047989972955264455,-0.6154645656426485,-0.6372462554899496,0.339645476290341,1.4564185984993017,1.829012831058047,0.23937348765095284,1.9117838046042452,-0.10688011284399244,1.574140718717514
SIDM00508,2.5021984209832397,0.9891357597021536,2.782265776443059,-0.792787003748704,-0.7814258690518419,-0.19987375125491522,-0.6429126403285887,-0.8681585531165302,0.6358944600739792,0.9670612284952191,1.9786865290618327,0.15919672591706133,1.3677356311169946,0.31911982353671836,2.009723909834441
SIDM00859,2.734450042870195,1.3338433387102837,2.682449062585485,-0.6943583381906437,-0.8514335974419868,0.2166916734408238,-0.6241322620212646,-0.612598538879686,0.8292889365720828,1.6445243678401815,2.338232274025374,0.25019441672539977,2.4182551808691417,0.4016009029695917,2.0740213796029487
SIDM00393,2.828996456966829,1.518331947824667,2.319639086887995,-0.7413556932270042,-0.7047473590170572,-0.3064626501186555,-0.7011956213453081,-0.7237400526703853,0.40554273328729207,1.9006779984356454,2.5151570174841935,0.1169100126787076,2.0872011558049492,-0.18917857896196968,2.0402154794493184
SIDM01174,2.5209396544016482,1.0329398922110768,2.836545745703251,-0.601505186889737,-0.7133322590452172,0.2162178494636999,-0.6660736389421993,-0.7429964676870917,1.2223017831279306,1.9418300640754005,1.851411006449995,0.20912283415707505,1.637832349539771,-0.029923385546052863,1.9844045666973509
SIDM00530,2.3700441417427687,1.109742427616559,1.6191530795809121,-0.62841350277729,-0.7432780003922015,0.33643033269782785,-0.5741266543970613,-0.8301281237520353,0.32703453691920564,1.659292984761341,1.9302666904290005,0.026943374077569037,2.007782740880183,0.22813747727237377,2.0885744828967407
SIDM01149,3.1346956802416877,1.6346381442132165,2.660323043943634,-0.654095637211507,-0.73245172067408,0.020091213037564143,-0.5303719860226626,-0.6565291844416464,0.47518919823473404,1.6025494988526234,2.3220179256611932,0.539061748442109,2.1993170684703047,0.330051902187819,2.125338370111418
SIDM00243,2.658490036119449,1.4797749954081387,1.8976056732073743,-0.7234576276200828,-0.670808229812218,0.08810583367134482,0.04200779695922809,-0.84826694989,1.028273364272814,2.0326538859552645,1.9231876255601772,0.1868925911190387,2.0806780420871687,-0.1527283794212324,1.8076370610894257
SIDM00176,2.462228184150446,1.37711234321812,2.3836754034475627,-0.7286616624124457,-0.7352374112178443,-0.18413170982234464,-0.6196131104646029,-0.6341237568664738,-0.07365242283312397,1.1725144444179054,1.9344740370238918,0.3506435864804759,1.8222502344397984,-0.239346124090309,2.1886315628292823
SIDM00422,2.642390663639827,0.8667645241340901,2.221567986230392,-0.668006106766642,-0.7330243356424361,-0.10012415224565172,-0.5515871998460333,-0.685283539590092,0.8454054338300886,1.580871180661549,2.313805095128235,0.4480780786636209,2.1819544820920886,0.15831333049101165,1.8616574449145642
SIDM00532,1.8492942328995503,1.2670152184461625,2.4022430397109775,-0.6741834792380987,-0.6397718525240189,-0.020113247457796777,-0.6128173546798108,-0.7618985340980832,0.2837704584361424,1.278034253172229,1.8986616537053476,0.28735149875872557,1.3039942739574113,-0.07294223147078253,1.4808692500686085
SIDM00077,2.43776265772241,1.1440944473560173,2.086881791796547,-0.757021556316665,0.2745999600462956,-0.006868120784840416,-0.4798441384654086,-0.5822248276201859,0.34972567707635066,1.5995711140336297,1.9215526785805066,0.2834065163920283,1.6553694757451523,-0.023721817181657237,1.8229959384339094
SIDM00561,2.6466836914460203,1.2595207056973219,2.2533054100674677,-0.6016976952875301,-0.6780555863093091,0.15250779415868213,-0.5711998732156245,-0.6150809614754637,0.1019870029405351,0.7671592874257224,2.00260791821907,0.2707305962593504,2.202451536272637,0.9536815197067072,2.7431735752242083
SIDM00407,2.4996038854837264,1.263910227203041,2.5050731706870786,-0.6310589588503419,-0.6762392978321052,0.07715416417164557,-0.45915264710462217,-0.7536298617151337,0.6473909874792096,1.580058267200131,2.0759986937227994,0.35453474711116234,2.1738827435969412,1.3774657735965852,2.267353953190036
SIDM00631,2.53228921452634,0.784092334715809,1.5217020837402593,-0.7295274562030949,-0.7038323124712831,-0.32624369508086465,-0.5844349614361413,-0.3680175551423533,0.3571040786988888,0.44656098184044524,1.852306199277374,0.10646644059501574,1.728144909047288,0.1876181182463417,1.5696493537238418
SIDM00324,2.9709475664632654,1.1770878617736924,2.3741304382457837,-0.7668213057025265,-0.7601782858922823,-0.13069452864179906,-0.6505454606005592,-0.12711741563026216,0.38010844581608194,1.709505093531385,2.528119751797437,0.6015609891614352,1.9455869657004887,0.24833685888493268,2.378166567205575
SIDM00410,2.917042630984044,0.9923578933402786,2.7909041627111133,-0.5460762475361429,-0.5175211714117351,0.2014088067223502,-0.41758075462966476,-0.6291922164240559,0.40009493979535327,1.6761558208096115,1.6370692817844652,0.5182250902364296,1.694321822604708,0.22599277645515656,2.0580599545177938
SIDM00483,2.8137446994372333,1.303721899267926,2.4282407551088343,-0.717215161940073,-0.8309547692501976,-0.22944024767406948,-0.60023600715489,-0.48892946310938395,0.24115066384269557,2.0530609485777487,1.8603365925233386,0.3133811455176283,1.9063631863038961,-0.12964081347130868,1.647426940866029
SIDM01187,2.6072563610739388,0.8977202076403586,1.282401657451904,-0.564036986759885,-0.7542412103311869,-0.04311620355049789,-0.607000890296849,-0.8052080873942239,0.26874651765003554,1.275422250442311,1.7264425818834748,0.0061284352642844145,2.125288707161906,0.38265592564537143,2.067627926294231
SIDM00216,2.672244645262815,1.4514685438257777,2.3803754509190878,-0.5211929517825115,-0.6509086379104936,0.1495334380016246,-0.6284367050261253,-0.6974026149954328,0.569438662418051,1.4404122399728856,2.29178507974444,0.2731671119512874,2.302688985377598,0.18779777636003198,1.8275474493511294
SIDM00199,3.115404036801188,1.2519861563852173,1.7825887152572975,-0.640916920711688,-0.3444611211537594,-0.35382200723449175,-0.5992138143755594,-0.58542806050577,-0.29466049650571785,2.0275142911885387,2.1772628704844252,-0.013225226392252307,2.1277435774792335,0.22612562491747767,2.3690863637280777
SIDM00234,2.2902395755808147,0.9388763340906806,1.7648622726714256,-0.250817066044376,-0.7206063383785931,-0.4499699860621957,-0.6283354948404789,-0.6620397031354347,-0.22330239468985158,1.3543788053762336,1.93000341783445,0.2134387634499047,2.1435023977842174,0.3463761500788946,2.066984715301263
SIDM01019,2.732326637274272,1.8533455086680206,2.9604691755249717,-0.626676568428929,-0.6667820443902683,-0.44816666752606177,-0.5678173116948335,-0.6487497800344632,-0.22983161642669747,1.7890242698879928,2.0128621464906895,0.28772515160933415,2.2696624227497932,0.871170272242961,2.3399541187944664
SIDM01114,2.2933525034179167,1.2031157087231599,2.5523852453735993,-0.7331042253911139,-0.6958837760221104,-0.1041206895120864,-0.5586977197767657,-0.7584774250429348,1.022276507859944,1.4272558224234608,2.1878469757656536,0.12040255092361504,1.8979571213618587,-0.09648678890996173,2.0195241796183123
SIDM00584,2.098688972415547,0.7941186979415252,2.269019338340961,-0.8004813288819553,-0.8028150277888975,-0.3455086381948364,-0.6448740966583559,-0.6054432636800459,0.8419868195782079,0.31796406564164437,1.9529007926724602,0.2709101077791036,1.721399461221477,0.06658182725795256,1.9936592859869482
SIDM00043,2.604893362108147,1.1048626504149048,1.7706192612313683,-0.6919220356286439,-0.5282760841504504,-0.21466028032046594,-0.6383690537720293,-0.8074395951979312,0.6283318759279588,1.3046067197308404,1.5724082921734848,-0.08272094914832974,1.9513851306786052,0.2688936352220583,1.9270082989678898
SIDM00498,2.6796061737859187,1.4161025936646667,2.0795413900553004,-0.7986672021294882,-0.5436246646432099,-0.16836761435610112,-0.31985509857337,-0.5288782942415214,0.006552313977255948,2.1009608082779345,2.0033562264385765,0.045828421431778794,1.9817647128053535,0.5873355984166989,1.4841804962996599
SIDM00406,2.783985826385333,1.766306977508257,2.811836872129849,-0.6406235551161359,-0.7363322225816413,0.29535311135358744,-0.581305396687312,-0.6012432646550696,0.8323413049203732,1.47808186608502,2.3572653130893957,0.3116652421526682,2.352169876162541,0.963649045214456,2.406237921390586
SIDM00193,2.42581784406514,1.5592071922329387,2.458734573043295,-0.8020448322228274,-0.5853455375775881,0.1830936095718552,-0.6673234380303197,-0.2853059708763151,0.7329430691510163,1.0685813909648922,2.61287467710434,0.13983314651907766,1.9191417970008118,0.2633617442024309,1.809105756171109
SIDM00045,2.9250132637978523,1.1083358349941579,2.1710537522955233,-0.6888114566405499,-0.7191336354464682,0.026269955973340208,-0.6525318949925859,-0.6726116238379688,0.107856867142729,1.709796660956377,2.3877133644296222,0.22783278397590775,2.2435129625310823,0.3332600370395617,2.3383668092258576
SIDM00655,3.0060062394779443,1.2322283761794712,2.3372753230699583,-0.6335101584308716,-0.7966435619770874,0.059323450983870187,0.07249230957018471,-0.8097351928277982,0.9886685466861588,1.8573247970096345,1.9241757464575249,0.038696497739693164,2.465255385859632,0.6132722845168043,2.9507684832727663
SIDM00214,2.5969447948263946,1.5254261755082772,2.6121373294747827,-0.6763204723987578,0.01389004943905233,-0.1221321163637746,-0.61259992380828,-0.3364258830404889,0.3063620717769584,1.2411001334031082,2.0541591519665783,0.413718799004342,2.255153715988475,0.5385257758572918,1.4625034361518672
SIDM01007,2.2964923249371423,1.4098476326352922,3.040716637731035,-0.6901879564134739,-0.6452706242353654,0.20559209332515105,-0.6483957389185642,-0.5829024353743776,1.3026039690593527,1.5453153862974893,2.182459174459972,0.34397476580844555,2.1862308391077585,0.3216427785253154,1.9099667217683982
SIDM00262,2.406950112845913,1.3627411140774088,2.794136696257441,-0.6942619141807806,-0.5720134119676091,-0.17504537517024218,-0.6571783060085767,-0.5987144689333976,0.8865661720256801,1.2899169178151608,1.755179873842519,0.5411933890552956,1.9163740185671014,-0.28065419761586613,2.537899373838762
SIDM00591,2.5115644169978166,1.3039375521521521,1.9969855169603188,-0.5670727727395323,-0.6518609488231105,-0.0531871921721208,-0.664498674014992,-0.7201112215777022,0.6879135422742721,1.8261230672764623,2.143641750468379,0.3638783363058853,2.091092707397966,-0.06164589336357001,1.9196557108498606
SIDM01197,2.5100093026133736,1.039678652305226,0.8383826669625958,-0.5636900532603393,-0.6960118519078605,0.1589250685830878,-0.5599475956138253,-0.8297388831585644,-0.08135966060651607,1.724990443389641,1.602112505497699,0.17145557781157597,2.1157864197372658,0.43836174495944197,1.9236777932008062
SIDM00905,2.5361850209656156,1.542848362453156,2.485836462571431,-0.7345551993486047,-0.5495603854323976,0.005086348236294948,-0.5994428836514357,-0.721314154616103,0.39106990652743645,1.7439215445065246,2.1949529383593602,0.036694236021955574,1.594590869299515,-0.17779630197784893,1.6594646550543204
SIDM00180,2.1132585546607174,1.266886124605944,2.654611529073297,-0.6288909236251098,-0.7268937652896327,-0.09111058061749912,-0.6543508285341056,-0.3910267839937446,1.0637912991746523,2.1460685211948496,2.195199002562507,0.15523433153577187,2.1098705814833747,-0.030234230334601438,2.385908592176419
SIDM00323,2.532621759111063,1.8205873207878838,2.731865308658868,-0.5707820624952133,-0.7695334234590232,0.20169996633924625,-0.6230236299525719,-0.5097625864480957,0.6270814592206927,1.6123677996925345,2.358978413115295,0.8036353823296527,1.9904802224584013,0.6289890275151269,1.9897963308540647
