SANGER_MODEL_ID,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Olaparib,Axitinib,AZD7762,SB216763,KU-55933,Afatinib,PLX-4720,NU7441,Doramapimod,Wee1 Inhibitor,Nutlin-3a (-),PD173074,ZM447439,Alisertib,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,Obatoclax Mesylate,5-Fluorouracil,Dasatinib,Paclitaxel,Crizotinib,Rapamycin,Sorafenib,BI-2536,Irinotecan,Oxaliplatin,BMS-536924,GSK1904529A,Tozasertib,PF-4708671,Erlotinib,Niraparib,MK-1775,Dinaciclib,Gemcitabine,Bortezomib,GSK269962A,SB505124,Tamoxifen,Fulvestrant,EPZ004777,Daporinad,BMS-345541,AZ960,Talazoparib,XAV939,Trametinib,Dabrafenib,Temozolomide,Ruxolitinib,Linsitinib,Epirubicin,Cyclophosphamide,Pevonedistat,Sapitinib,Uprosertib,LCL161,Lapatinib,Luminespib,Alpelisib,Taselisib,EPZ5676,SCH772984,IWP-2,Leflunomide,Entinostat,OSI-027,LGK974,VE-822,WZ4003,CZC24832,AZD5582,GSK2606414,PFI3,PCI-34051,Wnt-C59,I-BET-762,RVX-208,OTX015,GSK343,ML323,Entospletinib,PRT062607,Ribociclib,AGI-6780,AZD4547,Ibrutinib,Dactinomycin,Sabutoclax,LY2109761,OF-1,MN-64,Buparlisib,Ulixertinib,Venetoclax,ABT737,Afuresertib,AGI-5198,AZD3759,AZD5363,AZD6738,AZD8186,Osimertinib,Cediranib,Ipatasertib,GDC0810,GSK2578215A,I-BRD9,MIRA-1,NVP-ADW742,P22077,Savolitinib,UMI-77,WIKI4,Sepantronium bromide,MIM1,WEHI-539,Foretinib,BIBR-1532,AMG-319,MK-8776,Vinorelbine,VX-11e,AZ6102,GSK591,VE821,AZD6482,AT13148,BMS-754807,JQ1
SIDM00599,-4.371271,-4.249053,0.857511,2.459926,-4.6296205,3.623547,-0.01052,0.971703,1.70781,3.263544,,-0.856232,,,0.911143,3.629117,,,0.876221,4.456827,2.918594,,2.195839,,0.780023,3.167229,-2.978708,-1.000483,,3.721773,-0.513913,3.67574,-0.541205,-4.318886,1.224235,-3.845743,1.67432,,0.399181,5.165827,0.41337,4.411684,,,3.343563,3.949286,-0.690052,-3.669854,-4.543517,-4.954618,,,3.030878,3.297783,5.014433,,2.551748,1.090633,0.455246,4.474572,1.509155,5.079095,6.56516,5.122917,2.305403,-2.960873,4.457789,2.898173,4.496127,1.9227295,4.371354,2.515652,-4.347671,1.011974,-0.982219,5.480233,4.324551,2.31699,5.265247,0.2487,,4.32867,0.397685,2.634097,3.692434,1.065086,2.3129,4.011661,3.064788,3.998443,1.796241,4.013178,0.736501,3.3255365,5.909297,4.738682,2.133022,,4.443126,1.755541,4.068052,-4.02456,-1.183867,3.081588,4.39595,4.7474,0.144928,3.3510125,0.61998,-0.596664,1.150723,4.469808,3.074961,2.076441,0.557399,1.401784,1.412243,0.255401,1.66656,4.512746,4.916602,2.741604,5.135566,0.767506,4.065136,1.855175,1.988171,3.131994,-0.813987,2.058071,2.270017,-0.717772,4.923882,5.139278,3.62647,-4.805622,2.093307,1.899776,4.50991,0.986084,,3.870132,,
SIDM01206,-4.759971,-5.910694,-0.136601,-1.031786,-6.437503,2.553569,0.948585,0.056757,1.681588,1.863029,,-0.970369,,,1.195033,3.917905,,,0.485825,0.902002,3.051171,,-3.551949,,2.486895,1.177373,-1.608531,1.58439,,2.319695,-1.281877,1.300892,3.354481,-6.055812,0.761121,-3.171936,1.730763,,0.263516,2.1820905,4.216102,3.569731,,,2.096126,1.328468,-0.443822,-3.622718,-3.815487,-5.628975,,,3.473973,2.912358,3.305754,,1.776881,-0.00208,-2.072926,3.086251,1.583114,4.466384,5.680017,3.37105,3.457967,-4.626736,4.366222,-1.540843,4.578818,3.0834905,4.346965,2.556349,-1.473418,4.10944,2.77114,4.695475,2.713364,1.799491,2.608358,0.009376,,3.405679,3.563676,4.356945,4.24245,1.797907,3.604417,4.037219,3.02013,4.225635,3.298954,3.848018,2.517163,2.320014,3.736188,4.362853,4.221751,,3.374922,1.003099,4.532546,-6.875504,-2.949575,4.337454,4.272514,4.522946,0.374002,2.096638,0.492496,0.049301,3.412622,2.402684,1.874136,3.730075,0.24916,2.593656,0.963292,1.867989,3.725555,3.080032,3.690551,3.064865,2.796933,1.839659,2.114055,0.611145,2.665899,2.258782,-5.320182,3.062467,3.270554,-0.540654,3.419938,3.76611,1.336995,-6.121871,4.097267,1.241505,3.328384,2.514762,,0.984427,,
SIDM00225,-2.686087,-2.804522,2.69271,0.721692,-4.009856,4.538471,3.716782,1.92777,5.0954,4.512081,,-0.764762,,,2.414795,2.693409,,,2.187202,6.457931,4.53805,,,,3.34862,4.770927,-2.218159,1.121919,,0.486715,,5.123871,0.46795,-0.631813,,-3.692462,3.820191,,1.239225,6.3759,2.479417,5.039766,,,4.453847,,0.677972,,-3.179243,-5.448631,,,4.930894,3.428287,4.978795,-3.755128,,,1.807339,,-0.800233,3.540482,7.700267,,5.060863,-0.908592,5.226591,-0.717994,4.467424,1.989268,,4.37071,-3.602838,4.746382,2.193276,6.225123,1.759288,,,,,6.374472,,,,,,,,,,,,,,,,,,4.217798,,,,,,,1.649161,2.5796415,2.943656,3.399122,3.188313,4.666537,2.799024,2.403269,1.259225,2.408347,2.316772,1.660981,3.566873,5.418203,5.47975,5.588327,5.902991,2.450684,6.186332,3.918595,0.699742,3.622675,-5.890141,3.498081,5.140842,1.327875,5.388987,3.709105,4.332259,-2.413574,1.866653,2.435775,5.011989,3.277471,,1.907731,,
SIDM00224,-2.255811,-0.613729,4.82941,4.563886,0.45155,4.565151,4.056489,3.373207,5.054324,5.989249,,0.896506,,,3.97675,4.223258,,,3.661745,3.109011,3.3103,,1.675461,,3.820949,3.645958,-0.723706,2.104951,,2.306376,0.293201,5.205675,-1.026129,0.270276,3.26514,-1.281772,2.394979,,3.123392,4.41883,1.413824,4.285329,,,4.356623,3.270155,3.017648,-2.056563,0.439386,-3.150586,,,4.338257,3.8046025,5.78184,-2.357598,4.782659,0.019967,4.851316,2.847733,1.50785,6.055952,7.450692,3.713945,2.998757,-0.915416,5.429899,3.816984,4.943294,3.7360715,5.053807,4.59911,-1.071354,4.247867,3.123473,5.998432,2.833372,2.837193,4.052304,2.550236,,3.449987,5.416609,4.386353,6.170138,5.222194,3.498737,5.550413,4.617805,4.814479,1.148898,4.29778,0.294888,4.3344205,4.454942,3.494151,3.100118,,3.871105,2.197048,6.221596,-2.881856,-0.79485,6.093386,3.399986,4.322401,1.712446,1.5199125,3.332678,4.98746,3.58972,4.119036,3.208078,3.722488,3.470178,4.266854,2.792484,1.260696,4.155932,4.165938,4.529422,3.866552,6.306687,3.242608,6.268681,3.804911,4.486968,3.251678,-2.947248,4.027829,5.29668,0.802484,4.623639,5.732198,4.194507,-0.108071,4.399882,5.307633,4.269666,5.07039,,5.092978,,
SIDM00808,-3.578196,-6.700011,1.940044,0.204302,-5.1050955,3.025812,2.448625,0.421926,1.930192,3.613583,,-1.649925,,,0.350688,4.36345,,,0.149989,3.433976,4.005099,,0.029064,,1.196332,0.365068,-4.602814,0.055738,,2.910001,-0.739515,2.895645,-0.092145,-5.124785,1.691112,-6.667705,1.001982,,0.775699,3.262715,1.040307,3.05755,,,0.338197,2.993301,-0.72895,-2.843528,-4.168192,-5.676716,,,1.61591,2.7240595,2.999414,,1.915521,0.10292,1.866646,3.859884,1.762347,,,2.401294,3.788823,-3.253585,4.098645,-2.371785,2.384398,2.173265,4.366984,2.869828,-4.292159,3.983149,1.195647,5.135965,2.828354,1.426369,2.986114,1.40171,4.184867,3.859493,2.956429,3.50639,4.73667,0.928071,3.425277,3.765397,2.119347,2.653883,0.73488,2.60179,-0.433211,1.379292,4.159831,1.689908,1.459658,,3.131508,0.980567,2.703098,-5.3574745,-2.148777,4.954051,4.773179,4.944032,-0.001368,1.644312,1.713215,1.041556,1.140877,4.898625,2.678944,0.911268,-0.392738,1.169599,1.17846,1.267746,2.07647,1.519011,2.688418,1.922217,1.961036,1.773277,2.854321,0.855933,2.412656,4.497275,-5.607433,2.228559,3.773133,,,,,-5.280696,3.932872,2.039688,4.075317,2.983541,,2.96066,,
SIDM01007,-1.585097,-5.682543,4.28467,1.767782,-4.05654,1.823801,-1.425541,-0.433632,1.997527,3.984077,,-0.938117,,,0.770418,3.612085,,,0.794201,3.429143,3.089748,,-1.823911,,1.028479,1.212063,-2.259402,0.570005,,2.751401,-1.759195,5.243215,-0.184858,-4.01335,0.343476,-1.461781,1.263934,,2.856015,3.8572135,1.535344,3.255645,,,1.598054,3.969856,-0.752273,-3.444259,3.26949,-5.306552,,,1.899184,2.7552525,4.487178,,2.052678,0.55807,4.510231,3.57573,1.67169,2.610323,5.425029,3.710739,2.597929,-0.730201,4.491827,2.779032,3.298775,0.5909505,3.949206,1.498057,-3.445136,2.974024,1.123819,3.769765,3.307122,2.134707,4.692438,-0.586199,,2.828901,0.67565,2.202462,3.507873,0.386358,2.384107,3.873104,3.49272,2.888137,0.174563,3.10903,-0.946617,1.668654,3.394682,2.432889,1.231964,,3.150794,1.585025,3.887643,-4.3662075,-2.226968,3.646844,2.859531,3.269708,-0.064742,1.810458,1.302758,-0.519218,0.397789,4.472186,1.91404,1.934186,1.479708,2.05115,2.203841,1.230172,1.031573,4.477329,4.490192,1.837986,4.555881,1.447737,3.044165,1.5077,1.699212,3.813023,-4.244149,2.240522,0.339177,-0.845249,3.986235,3.548111,2.044797,-4.69221,2.375582,1.37161,4.299563,2.347723,,1.55253,,
SIDM00612,1.446564,-0.207686,5.154315,5.475204,0.012362,5.400244,2.838254,2.908788,6.354987,6.067555,,1.559766,,,2.98634,5.721457,,,5.223431,7.079314,7.235843,,2.808793,,2.666657,3.964786,-0.563693,2.002664,,2.029963,1.846787,5.800957,3.230797,1.556785,1.986169,-1.514095,6.704718,,6.362741,6.6432255,3.764069,6.142587,,,5.793122,4.188745,2.531918,1.112946,3.093635,-4.530199,,,6.085305,5.185035,5.491955,-4.413167,4.740707,2.056503,6.408734,3.840208,0.541106,5.859515,8.58313,4.814513,5.666302,0.108732,6.617233,5.925841,6.062363,3.7645445,5.755179,6.061197,-2.671068,3.26783,2.396734,6.052595,3.574411,2.464473,6.032805,5.970682,,5.254273,5.842925,3.327954,4.783878,2.88554,4.119319,6.520225,5.280473,5.501076,5.374326,5.164564,6.538193,5.0091315,5.60864,4.325022,4.332739,,5.022934,6.047849,7.348631,-1.2557685,1.990337,7.297224,7.338475,6.972051,1.594293,3.4474105,4.827287,2.188238,3.167781,5.817685,3.960218,3.234529,6.18704,2.916049,3.657726,2.204678,3.80097,5.809565,6.666439,6.91301,6.884969,3.642686,7.076169,0.429575,3.962278,4.897326,-4.815279,4.563884,3.955532,-0.094967,5.76835,5.11219,4.223705,-0.728154,3.65665,3.133244,6.70924,6.098062,,6.697998,,
SIDM01019,-2.868343,-4.875522,2.92523,2.413183,-2.1852035,2.972374,-0.584869,-0.458582,0.763274,4.453161,,0.233061,,,1.0242,3.984496,,,1.701212,4.836488,2.303443,,0.268369,,2.385477,2.863711,-2.358078,1.353465,,-4.53205,-0.477192,3.711327,3.518325,-3.297118,2.041526,-0.886173,0.600952,,2.105107,3.3395265,1.243981,3.424457,,,2.167139,4.592798,-0.757097,-1.834343,-2.552714,-5.769688,,,1.528452,2.837382,4.646791,,2.689482,2.407666,4.89889,4.265585,-5.976883,3.493834,4.994316,4.894249,2.515708,-1.061345,4.89889,0.721191,3.874691,2.8659625,4.065138,3.099549,-3.558397,3.944341,2.209385,4.97663,-1.021215,2.437947,4.895961,1.247632,,3.353149,4.20423,4.898475,4.89889,,4.05246,4.898606,4.805789,4.043988,2.983588,4.88756,2.095979,3.4456665,4.4478,4.8909,3.502361,,4.02637,3.340308,4.89889,-4.5228235,-1.342298,4.331911,2.669359,3.465363,0.237293,-0.077098,0.339217,0.082963,1.812151,4.359428,2.387656,2.77582,2.993898,3.594559,1.594486,1.841282,3.488272,4.320711,4.164229,3.484996,4.953791,1.319323,1.580991,2.182874,1.337679,2.030332,-3.894996,2.895287,-0.564682,1.006863,3.766847,4.353689,3.748502,-3.286098,-0.237199,1.832404,4.898176,3.155788,,4.201581,,
SIDM00541,-0.489579,-3.165798,5.170752,3.034746,-4.042982,2.342395,1.928419,1.621155,4.31344,4.732141,,0.697149,4.600365,,0.613366,3.616779,,,3.287707,6.184487,3.60673,,3.149375,,0.976831,1.870489,-0.862468,0.423254,-1.003062,-1.990631,-0.162455,3.565931,3.146336,-0.631551,1.652213,-2.366695,2.636801,,4.501279,2.1227405,0.401878,4.819774,,,1.662748,5.794565,0.190964,-3.651273,0.382423,-4.019424,,0.239391,3.942284,3.946052,5.819044,,2.945591,4.393839,4.246713,5.116961,-3.112813,3.816131,7.768955,4.943692,0.552414,-0.5345,6.016508,0.725677,1.92437,1.962615,5.692754,1.414421,-2.269614,2.187598,-0.160345,6.09159,-0.624877,3.311316,5.126083,1.481295,,3.891578,2.800603,2.910485,4.949765,2.166759,2.487223,5.507855,3.126377,3.655023,1.809483,5.541022,0.902817,3.103356,3.785838,2.028895,2.065072,,3.318666,2.673983,1.630727,-3.64453,-0.767077,4.79655,3.637364,5.42244,1.276194,1.179475,4.127509,3.900288,1.472575,4.950693,1.343867,2.103675,3.668564,2.998729,0.489792,1.841046,2.544064,5.191339,5.61869,6.056723,4.787919,1.529163,4.961924,3.169115,4.49983,4.3337,-2.861857,4.905055,5.409332,0.699736,5.034203,6.329683,4.860267,-4.360517,0.702829,1.678751,4.225731,4.187496,,3.962327,-3.259876,
SIDM00534,-1.347095,,,,,,0.434537,,,5.121552,,2.616635,3.27978,,0.226903,4.677381,,,,5.537346,,,0.115857,,2.682592,2.462319,,,-0.886328,1.391667,0.356076,3.938684,,,1.392352,,,,3.944503,4.912083,,4.269092,,,,5.279245,0.614086,-1.833335,,,,3.864646,,,5.608849,,3.555289,1.679516,,5.023529,-1.178356,5.091914,,5.245729,2.740661,,,,2.854504,4.05446,5.016037,,-1.699579,3.227606,2.491942,5.476772,2.169793,2.536107,4.904862,1.344007,3.858934,3.389348,3.444717,4.789852,5.250611,4.543729,3.34028,4.960773,4.531353,3.785228,3.961787,5.67087,3.35626,2.337602,3.520425,4.588044,3.241349,,4.141809,4.287675,4.257236,-2.547109,0.732077,5.608218,2.984194,4.249975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.74844,,,,,,,0.051541,
SIDM00535,-2.280881,0.000927,3.513608,1.360135,1.3733755,5.180487,5.397003,2.93622,5.59557,5.667977,,1.449228,,,2.933839,5.422387,,,4.141418,4.363129,3.551624,,1.843145,,2.521259,3.459177,-0.75892,1.674623,,1.539732,2.570405,7.296571,3.62118,0.854213,3.346313,-1.764793,3.352007,,2.306572,5.494116,1.529061,5.857691,,,5.580589,6.235816,3.124804,0.23043,-0.214896,-3.879074,,,4.253424,4.849242,6.431807,-2.330952,6.154764,1.969182,3.237443,6.638256,0.078228,6.607039,8.007193,6.751602,3.248602,-1.442087,6.229019,3.028524,6.188852,2.6609645,6.763796,4.852959,-0.670536,2.80241,1.1176,7.311467,1.641667,4.142387,6.161798,5.819678,3.500574,4.565446,6.060755,4.638831,6.688971,0.619635,3.812816,5.960919,6.500215,6.363896,5.931639,6.528743,4.016348,5.414939,5.09818,4.757436,4.036267,,4.595121,1.144758,5.544636,-3.289545,-0.741363,6.795691,5.895835,6.638542,1.834783,2.524223,3.993017,4.129634,1.654605,4.771706,3.777979,1.831418,3.987634,3.267955,1.818028,1.275341,2.700834,5.808875,5.340988,4.649592,5.786065,3.37315,6.815623,4.493212,1.752244,4.85021,-5.795214,4.528688,6.58806,0.495345,6.528859,5.597236,4.621747,1.398566,3.931712,5.477895,6.152825,5.519852,,5.772742,,
SIDM00537,-3.133379,-5.612748,3.212454,-1.235912,-5.9592725,2.798088,0.797364,1.52865,3.519023,4.735235,,-1.079769,4.800033,,0.510038,4.643314,,,1.390531,1.304015,3.431803,,1.244187,,1.279721,2.902426,-1.01829,0.520375,-0.214103,-1.438533,0.250371,3.9203,2.315506,-4.664414,1.274842,-0.842592,1.947427,,2.294421,2.5742005,1.818257,3.273772,,,2.731333,4.433114,-0.343073,-3.798771,-3.564288,-4.834036,,3.316207,4.155876,3.124662,4.943002,,3.386337,0.720661,2.852919,5.195466,-0.805671,5.812351,6.337491,4.959752,4.179434,-1.882652,4.800287,1.722921,2.648727,0.7963285,2.957632,2.84447,-3.229878,1.33831,-0.733926,5.295047,2.169278,2.110259,5.138993,2.474831,3.059348,4.437351,2.398734,4.109938,4.700352,3.35423,3.701862,5.299408,5.215761,4.732433,3.598996,5.184431,2.887158,4.1533595,3.950183,3.164058,2.421899,,3.984122,4.585178,4.108266,-4.770478,-1.122721,5.609524,4.217272,4.869655,0.369063,1.737486,2.317548,1.76397,1.243788,4.459299,2.259197,1.805914,1.19669,3.255138,1.195744,1.898705,1.876743,4.568635,5.117377,4.672053,4.61754,2.566572,3.447436,2.171153,4.751864,3.352864,-1.608366,4.150865,4.354327,0.280985,4.790025,4.899616,2.840285,-5.050281,2.039597,1.5821,3.607544,2.423396,,2.842459,0.063961,
SIDM00553,-4.648031,-5.927067,0.532306,-1.414555,-6.240277,2.716314,-2.842574,-0.285193,1.297545,3.721379,,-0.957094,,,0.171625,2.937139,,,0.216024,3.286218,1.828586,,-2.59261,,2.357984,0.679227,-1.228287,-0.316139,,-3.581271,-0.923732,3.509529,3.227736,-5.596273,0.627361,-1.505007,1.217522,,0.460484,1.888569,-0.831624,4.587242,,,2.796177,2.826742,-1.631769,-4.477604,-3.577335,-5.656493,,,2.801061,2.824156,4.538587,,1.44923,-0.703463,1.403042,4.146377,,3.080036,3.567746,3.449014,0.565065,-1.980053,4.693632,-1.364991,4.099894,1.9073005,3.634288,3.073492,-3.976879,0.915862,-1.144774,3.534235,-0.108464,1.292555,3.710068,-0.433128,,3.711465,1.038666,1.828271,3.680673,0.082702,1.444255,3.702814,4.024263,3.905231,0.801582,3.176803,-0.376742,2.896212,4.1657,3.306083,1.029712,,3.539471,1.368217,3.263075,-4.221546,-0.879007,4.361501,2.580185,3.508903,-0.635582,0.4238975,-5.229707,-3.807336,2.520243,3.738658,2.078641,2.312957,1.069444,1.732805,1.72405,1.915246,4.693632,4.693632,3.850031,1.651212,1.782719,-0.202357,1.558856,2.287105,1.390235,2.730032,-5.179209,3.726473,3.8873,0.462801,4.532823,3.007638,0.773621,-6.386098,0.905915,1.552721,3.988884,3.511692,,2.563086,,
SIDM00308,-3.197333,-6.076633,1.283613,-3.327393,-5.644141,3.188711,1.361226,0.662889,-6.456847,3.339242,,-1.912578,,,0.944001,2.962851,,,1.066092,3.292816,2.106636,,-1.695089,,1.872474,1.435711,-2.448897,1.629663,,-3.620863,-0.044881,4.663714,-8.580479,-4.633015,-1.176712,-3.637471,1.121799,,1.302745,2.495163,1.609396,3.895705,,,0.859294,1.448775,-0.906253,-3.776405,-3.83554,-5.393349,,,2.42474,2.4179555,5.272974,-6.230256,1.737197,-0.134736,0.549927,3.63328,-5.569001,1.542211,4.13037,3.612197,2.907907,-1.276065,4.096282,-0.430658,3.394718,2.1599895,2.990241,3.297189,-4.052019,4.161771,3.440584,4.951859,-1.390808,2.014507,3.850718,0.879225,2.460631,2.689316,0.778192,2.682334,4.434623,1.871444,1.09404,5.006658,3.549486,2.869166,0.733349,3.62296,-0.956954,2.574909,3.850995,2.209762,2.299146,,2.903002,3.266186,1.208412,-5.08762,-1.98858,3.273078,3.318229,3.046313,0.607357,-0.626759,1.358989,0.805251,1.73629,4.280853,0.881639,3.467186,0.406695,4.852003,1.139478,0.4148,3.533151,4.619547,4.056646,2.614723,3.454323,2.25382,5.011812,2.709226,4.090654,4.370219,-3.581516,2.186315,1.867824,-2.607312,5.009918,4.193278,1.852163,-5.236336,-0.750698,2.502016,2.75732,0.39522,,0.516843,,
SIDM00346,-4.052976,-5.22274,1.330546,-2.655546,-4.949688,2.922625,-0.047035,0.428136,-5.787253,3.246282,,-1.993375,,,0.937092,2.340127,,,0.99649,3.261953,2.722486,,-1.117569,,2.603192,1.251258,-2.636059,2.062298,,-2.166905,1.050468,2.827569,-8.280412,-3.774716,-0.559593,-3.447897,1.216744,,0.927402,2.333042,1.632674,4.412441,,,1.463316,3.214975,-0.899579,-3.716438,-3.828697,-5.539199,,,2.519912,1.5393555,4.513811,-6.487398,2.501215,-0.105024,2.28811,3.993678,-4.230786,0.374457,4.593147,2.852986,3.95296,-1.19685,4.244833,-1.30579,3.310501,3.014691,4.076563,3.344873,-4.031877,3.687801,3.114993,4.687593,-0.52101,0.945893,3.675197,0.710211,,2.627018,0.897181,1.312392,4.29186,-2.300769,1.736986,4.37983,3.096325,2.837368,0.44396,3.648816,-0.92823,2.016492,2.866305,1.822784,1.497543,,2.567071,2.442905,0.876836,-5.1768595,-1.576029,3.422311,3.740471,3.953621,0.509333,0.2634775,2.411808,0.753516,2.152237,3.577688,1.735853,3.377712,0.481814,4.532062,1.704524,0.984706,4.301814,4.513912,3.957995,2.174898,4.074805,2.202001,4.532062,1.193168,2.970448,3.517094,-3.90993,2.696188,0.438495,-2.136803,4.532062,3.186075,0.324536,-4.149034,0.166461,1.237402,2.556025,1.445621,,2.470308,,
SIDM00549,-4.641922,-5.276164,0.294226,-2.712099,-4.6714085,2.929947,-3.510716,0.010785,0.243402,2.113919,,-1.06066,,,0.81662,3.806816,,,1.213281,-0.028759,2.418896,,,,2.452515,1.15554,0.103583,1.786005,,1.406549,0.324482,1.730816,2.010689,-4.504649,0.973724,-1.598739,1.756175,,-0.029877,1.6637855,2.029557,2.232288,,,1.838521,1.742833,-1.004248,-3.724485,-3.76095,-5.599091,,,1.204082,2.321098,4.236767,-7.047415,2.154463,1.627786,-0.472127,3.758495,0.319775,1.749391,3.936535,4.64644,2.694025,-2.806729,4.371481,-0.75608,3.287202,3.3785855,4.657846,1.512955,-0.754852,4.229767,3.488375,4.942422,2.81789,2.350464,4.732997,1.326334,,3.486152,2.052395,3.878721,4.584455,1.590628,3.359843,4.658078,2.818388,3.99868,1.928872,4.658054,0.697269,2.6000595,4.156499,2.648343,4.226101,,3.490568,2.337007,4.347887,-5.776198,-0.94391,4.607602,3.755223,4.650364,0.790975,2.396136,-6.383355,-4.813815,1.061709,3.286729,2.406564,3.389428,0.065391,4.518836,0.792496,1.856557,4.322281,3.581353,2.915587,1.525927,1.965428,1.699718,2.4216,2.171862,2.359161,2.646505,-5.679709,2.024779,2.69669,-0.168446,4.520721,3.270455,0.815148,-4.480347,2.3814,1.701581,3.71235,2.703225,,3.620352,,
SIDM00677,-3.160246,,2.919147,,-3.711243,,2.150489,,,3.813458,,0.715533,3.048123,,-0.259734,5.060211,,,,1.406242,,,0.25052,,0.824578,1.209893,,0.296864,-0.138152,-3.224086,0.521782,1.742438,2.264065,,1.277685,-1.05794,,,1.813011,1.7760415,,4.405936,,,,3.769896,-0.595952,-2.886744,-3.243612,,,1.328481,,,5.859496,-3.855835,2.135081,2.629074,,4.566113,-5.07196,4.404782,,5.222221,1.593206,,,,1.634124,1.2881335,5.528602,,-3.726129,3.180765,0.327674,5.133465,0.024482,3.441628,5.065966,1.350856,4.801549,4.447995,1.942905,3.224961,4.956259,4.829677,3.552131,5.737934,3.487065,5.417568,3.169127,5.333803,2.015937,3.158856,4.24133,4.500123,2.476106,,4.47839,3.99813,4.813731,-3.760591,-0.200939,4.92314,4.4166,5.071992,,,,,,,1.446812,,,,,,,,,,,,,,,,,,,,,,,-3.521728,-0.154789,0.798365,4.441317,2.798011,,4.4434,-1.114806,
SIDM00528,-0.997556,-5.916018,4.351166,2.78261,-4.8321025,3.048554,1.728405,1.148233,4.358049,4.355381,4.08523,-0.447694,5.746504,4.973936,0.272899,5.452848,2.344215,4.106993,3.372906,5.579274,4.345073,3.264982,3.490027,3.736736,0.781622,2.936682,-2.00357,-0.670898,-1.080207,3.202681,0.774087,6.175243,2.124753,-1.829143,3.10384,-2.587268,2.340209,1.240399,3.795463,4.867949,3.487436,4.292092,3.832862,3.394629,2.470764,4.653014,1.273187,-3.420093,2.684774,-4.21504,3.093525,,3.062311,2.2635045,4.656524,,4.991144,0.657398,5.211837,4.601023,2.159504,5.731041,6.418936,4.465976,3.924208,1.499603,5.025754,0.917768,1.63835,0.1267235,4.341661,2.610317,-4.081998,-0.036575,-2.627911,5.056689,4.059891,2.086862,5.583946,-0.186396,0.6494,3.892555,2.690421,4.36296,4.08468,3.626103,4.120633,5.012458,4.448949,3.899422,2.546294,4.215675,2.128837,4.0116565,3.865798,4.489484,4.441949,3.956477,3.876368,2.792386,4.863995,-2.594879,0.129006,4.903378,4.168541,5.409537,0.171592,3.4194105,2.062809,2.671105,1.367757,5.260344,1.925225,2.119311,0.917814,1.954153,0.969903,3.250503,1.727156,4.13657,5.144005,4.084155,5.541875,3.514738,2.637179,1.769917,3.981472,4.375827,-1.454671,5.317815,4.668635,1.403327,4.36528,5.220404,0.159022,-5.647754,4.335888,2.477917,3.676931,1.833807,2.573148,3.476195,,0.94036
SIDM00388,-2.007218,-5.898005,3.142613,-0.588758,-4.644752,3.111592,4.510563,0.602782,1.620895,3.212963,,-1.396277,,,1.674939,4.525708,,,0.791434,4.106097,2.944251,,3.240782,,1.974463,1.150175,-3.746001,0.665549,,3.211259,-1.014475,3.321995,2.188769,-4.620629,1.413073,-2.694246,1.724121,,1.726681,2.81918,1.596325,2.139852,,,2.852515,3.168464,-0.386561,-2.199621,-0.90459,-4.660458,,,1.769508,3.5333445,3.480079,,2.170739,2.953605,2.727235,3.323305,2.044837,3.445279,5.442798,4.283378,2.737114,-2.36096,4.795549,-0.63495,3.517076,2.3582705,3.955753,2.649459,-3.366059,4.50081,2.173608,4.884097,3.665032,2.31968,4.200544,1.147107,,2.956992,-0.338041,4.793199,4.606879,1.88653,3.266979,4.795549,4.761596,4.533997,4.554234,4.795549,3.31978,2.527679,4.641851,4.384708,2.988643,,4.400275,1.821489,2.863664,-5.3395085,-2.93629,4.345856,3.492522,4.643022,0.284387,2.481236,3.261062,2.315405,1.281092,3.564024,2.455779,1.775759,0.288279,1.750846,1.829392,1.915558,3.245497,3.962488,4.090683,3.608142,1.922204,1.847772,2.897741,0.178259,2.247456,3.03399,-5.240386,1.482894,3.576638,1.515147,3.669809,4.482661,1.630547,-4.726891,3.29115,1.716304,4.117333,2.179602,,4.433632,,
