,JUN,SOS2,CHUK,RAF1,PRKCB,MALT1,CARD11,PPP3CC,PPP3R1,PTPN6,INPP5D,DAPP1,MAP2K2,RAC3,CD19,MAP2K1,VAV1,CD22,CD72,IKBKB,CD79A,AKT1,CD81,CR2,AKT2,CD79B,AKT3,NRAS,CHP2,GRB2,RASGRP3,NFAT5,MAPK3,NFKB1,NFKBIB,RAC1,NFKBIA,SOS1,FCGR2B,NFKBIE,MAPK1,PIK3R5,IKBKG,HRAS,NFATC4,RELA,NFATC3,GSK3B,KRAS,SYK,BTK,PIK3R3,BLNK,PIK3AP1,PPP3CB,PPP3CA,PIK3CA,PIK3CB,PIK3CD,PLCG2,BCL10,NFATC2,FOS,NFATC1,PIK3CG,LYN,VAV3,PIK3R1,PIK3R2,CHP1
SIDM00190,0.7340327090561352,0.1140198569187256,0.65681056045904,0.7765250022221992,-0.8460025660683561,0.03646571910057374,-0.5846947122716827,0.8511094222495152,0.45957956224100643,-0.4404718706210457,-0.7330743935793469,-0.9198864050081723,1.6339172136441296,2.0223556096817665,-0.755573717744893,1.4034432880542016,-0.7960198793608334,-0.7303212672226913,-1.1395199558998994,-0.11897152741031693,-0.7850437473581411,-0.322730106906639,2.3171370772508912,-0.8261046716139405,-0.5813818334689335,-0.5668725434226276,-0.3354725632939156,1.3314956328007779,-0.7894205809536295,2.079472960540841,-0.831700400601445,0.3203339897708111,0.3483819726498412,1.4340754298319796,-0.4043559918502642,2.3290505051020696,0.9408194518088001,0.5100667838340096,0.29619677942711425,1.0677263041961944,0.9807506523883774,-0.7753277860176346,-0.4168325400079072,1.0868751514066326,-0.6180023307846335,-0.11846032243967938,0.06506589557846881,1.6104324717169607,0.6031243428448867,-0.5153496707324037,-0.9911630650519501,-0.669385007481971,-0.7498136626847253,-0.9388591552287566,0.8740748009978488,0.13870369222616763,0.5616218255030668,0.028936473235390416,-0.4851739358602602,-0.5743020211483699,0.14551708063947902,-0.6947758717676603,0.9902114837906386,-0.756921173060457,-0.930001613614275,0.5638387450574532,-0.25946368474276477,-0.10828747764253745,-0.32374147839026507,1.5013468608457279
SIDM00542,1.5258709203252052,-0.14607230389529563,0.4318535001478644,0.7861025962652134,-0.7870674719756116,0.6144254972789713,-0.4797703537676741,0.9544615707400906,0.5399662826176711,-0.5046376437757711,-0.6720312880808836,-0.7957638216132618,1.2216057309602308,1.2135169170078812,-0.8441794120060879,1.6310897992785511,-0.7520203351620951,-0.8485180058173912,-1.0989325504149563,-0.3977315802024181,-0.8701054549738332,-0.10633469516733833,2.508720878102543,-0.7579030294515037,-0.6551930980253847,-0.6170821442861258,-0.1752335887691768,1.7310801038869212,-0.797347213133474,1.5767169842984108,-0.9478312222911405,0.9976031126125819,0.18371572712100578,1.6104810784659447,-0.3561227094639632,2.7552140944142613,1.3230678943407512,0.6736548657560941,-0.8616315126610302,0.1334622644581144,0.6206650159980618,-0.7693542245551871,-0.618513318411605,1.3653060648021171,-0.5896123753510246,-0.04229244823678614,0.6511784190457262,1.4688766032777913,0.6432701170373337,-0.8182575883608101,-1.0301012147167383,-0.47916664748442167,-0.9427552314969417,-0.9002978572934263,1.1266173787451794,1.3508160190208462,0.8377568459308442,-0.41340841206264684,-0.5818128882074195,-0.5864295430958678,0.3469415558259792,-0.6577899446327687,0.43746584593839066,-0.7180248131835568,-0.8415506655507762,0.07907247147564488,-0.7220963102791309,-0.16188207191009826,-0.28994323938538624,1.248814695708662
SIDM00198,1.2473268210254347,0.10273017734695258,0.5064540958255161,1.1018394019936755,2.596522901605432,0.45163570525856406,-0.5999992281167511,0.7336887117221479,0.6602862153704162,-0.4661981763850232,-0.7243239305571381,-0.9034161646521514,1.3087395404400954,1.2268457849651582,-0.7568338700382106,1.3324521440790584,0.3344884417383776,-0.8036128093979019,-1.1423266377494419,-0.10737279748285686,-0.7981266881158674,-0.31764679442794175,1.8135823539321134,-0.7843639091323529,-0.5909569664042199,-0.5033997975455798,-0.8639943819115006,1.708926047582216,-0.6703304436316699,1.7603217498640733,-0.8158334876708606,0.42308683056208657,0.26347629437325776,1.548564413870729,-0.35926702823473944,2.4046662148452276,1.4575924502800046,0.8180187630829732,-0.8208834592090538,-0.050151564495014345,0.5248552451265873,-0.8102179126131276,-0.54113886526644,1.4953879268809633,-0.699614124449865,-0.17742945204313748,0.5997190761506462,1.380300694284531,0.48786995004356626,-0.6324936247103609,-0.9987003029114209,-0.20242202668359607,-0.8038070967145187,-0.9763373274139914,1.8261975054547326,1.530925556759112,0.8749082451192793,-0.18098592124991247,-0.4606680559665196,0.5246650360187218,0.03139598220682551,-0.7881140921386476,1.4337874092665381,-0.7065019755267132,-0.5669068424249666,-0.2680887716381128,-0.53238341196689,0.7767865728268968,-0.3374303607286156,1.2067164596797844
SIDM00269,1.1053897817587952,-0.12682349949791,0.6434894223625413,1.0543667785765778,2.1861692825113392,0.9590168539242221,-0.6002813323183743,0.27859197577888334,0.5504239831578462,-0.5086564959505562,-0.7708981652979484,-0.9317283139640783,1.4536251075242212,0.6550405720118427,-0.8853286925393948,1.392397261132578,-0.5426574350766354,-0.84994723560679,-0.9244352622906576,-0.2543614405610406,-0.8750169236971409,-0.3177963338756084,1.7199207336411262,-0.8031497274367686,-0.5145842173295931,-0.540703910010616,-0.9599352955873347,1.297928893318441,-0.7362877144310672,1.509460826500699,-0.8586154236244898,0.9756320225405175,0.1718686875466845,1.490189186946098,-0.14015526331488798,2.515391847549646,1.7921553400209789,1.045630069190412,-0.9206072605633238,0.19108077568826085,0.7571712692532542,-0.7317343593854837,-0.4921393749012251,0.1458757139841523,-0.5435140434018336,-0.1390034283878865,0.8537630453720033,1.24902328887164,1.0130244937851007,-0.7413396690500805,-1.0449851324322859,-0.30188807701777964,-0.8809291825095211,-0.8796335722007786,1.2934780172459168,1.254382760564895,0.7688257120556983,-0.2310535783886827,-0.7141422071150465,-0.30109122044903097,0.17111183281308975,-0.8767446051958577,1.1670496688656928,-0.9091972985216399,-0.7189129027217691,-0.35192751338618333,-0.5241891722392605,-0.2252594342053656,-0.3120480042785531,1.0874741223367854
SIDM00621,0.5841060807799195,-0.02089214149305555,0.3947218122313511,1.1325920077536447,2.394062387161268,-0.09519305209749226,-0.6290019454797376,0.31724566317550357,0.5832972591406081,-0.5835590223238898,-0.7465554996565299,-0.8339003969849369,1.2556837441216462,1.0891910360611359,-0.618685769966596,1.385410319554854,0.49539658440736345,-0.8247680048622829,-1.1427236363565692,0.024339146996443527,-0.6801870927076915,-0.4635196557694571,1.3383586283494078,-0.8131284038894607,-0.5428619713799581,-0.5853054702379981,-0.384300428317783,1.4633775354150658,-0.7012864174129354,1.714301239828178,-0.8784195782854465,0.49466743684441117,0.4993683112265063,1.2397890606734148,-0.057245072210128645,2.4927125800006698,1.3663416579502359,1.0563950747397328,-0.92493118497263,0.2897135707470084,0.5836704997283042,-0.827355793751615,-0.5725307845940777,0.6614436850938966,-0.5148935934783063,-0.22742179603363272,0.3691170952985958,1.0848010876232141,0.7686979608625707,-0.29701074367866637,-0.9628362615481213,-0.0945947215664197,-0.6994022442285754,-0.8918956980475806,1.3520548359599303,0.6992597444354479,0.4853520468898916,-0.7980388225347194,-0.7002555383845815,-0.6183478809296437,0.10100292806339851,-0.7386452558890114,1.4619243601361993,-0.9145633865098901,-0.8819230840174421,-0.6555902061943958,-0.726332965031711,-0.06575645521276827,-0.25867783344256484,0.8700815816349793
SIDM00599,0.7442777683341298,0.2636708344399124,0.31483617594689506,1.1557767703624202,-0.7733414942291976,0.9463170883079373,-0.6026155177633392,0.7938836917568887,0.6912694062721763,-0.24668461558315904,-0.38592113539042,-0.8905986292434193,1.0309442160370133,0.95432393908517,-0.7808097344262146,2.247622978703477,-0.760926002760833,-0.8525368558102453,-1.0582807774429561,-0.3843272223997141,-0.8089934428769682,0.3371260005821283,2.0804943256366157,-0.724119455501309,-0.5489351328020486,-0.44214072357670586,-0.7538149689455514,1.620983874305527,-0.7776914546098458,1.8140494892264207,-0.7796254588452376,0.5754965031762936,0.38560736315570476,0.7615187927367855,-0.12571800504917233,2.2123351349666662,1.5260308397753648,0.7649354249020381,-0.8026683469197129,0.31543567878318923,0.9352667738529507,-0.7589200171171745,-0.656127516621083,1.3904818502473097,-0.41888975926237737,-0.048155895856471544,0.6952766442073528,1.4072551578144668,1.1512203887327286,0.8466988496817475,-0.9887025118861379,-0.2500720532255082,-0.9538369437056817,-1.0274714425555804,0.9669819645402278,0.9755885892918371,1.1416580389088722,-0.17305951370479367,-0.6488997085379324,-0.9637855037815695,0.2308698627250162,-0.7461845616008571,-0.0651250100924629,-0.6066027986663104,-0.837980635747268,-0.8021392100124538,-0.744357227729664,-0.048052810775423394,-0.3752111510281802,1.2742327072693544
SIDM00118,0.6997883539087923,0.05070669384119042,1.0803577464896843,0.8516428093013636,-0.8439340465694282,0.446903288991096,-0.6498843022855191,0.5723145248955342,0.621517671477604,0.4628471114239324,-0.6879791542272614,-0.8528400181267545,1.033527880056962,0.8845203629954833,-0.8422529828709344,1.8121249979239065,-0.6863951878223458,-0.7999009360298576,-1.0507137935241977,-0.06696907549913564,-0.8624454881865388,-0.23227881191526378,1.7014253260950534,-0.721835124494375,-0.5809349965888252,-0.6086583419722976,-0.9003590076350818,1.332263408249809,-0.764496482420142,1.7297395653409975,-0.9616146702020312,1.2136936691672822,0.47118234577836715,2.1294014645496593,-0.0623734074359336,2.6965756686421374,1.6798388699589362,0.5015103650955957,-0.9057040184242556,0.59229627106469,0.4255240357327627,-0.7819274635797806,-0.621543333318754,0.5002184508387356,-0.7931809378997325,-0.03814375282007612,0.6563638848068806,1.5571933409424066,0.8891392435809852,0.8465930006341392,-0.9584832884886005,-0.5879728482255177,-0.8743737486368776,-0.0515746924907718,0.7719132343755266,0.7604572683637448,0.902231675195241,0.347219051479235,-0.705333033164109,0.08319543083106484,0.34262769625796474,-0.8015605840829801,1.2078451502671688,-0.7629853190548399,-0.9194642744507193,0.6187582859826152,-0.772628114568665,-0.1687908104861128,-0.41357860738752417,1.5022535706648021
SIDM00596,0.4930486594554215,-0.19801027780273714,0.5291685127096749,0.9919929458220588,-0.8127721655498189,0.4419871336923089,-0.6162765761434217,0.7182798434930916,0.5797671382561445,0.1353392834502988,-0.6849009914253583,-0.8827332226719162,1.0932679510970582,1.2328733338931241,-0.7750300121978564,1.5749968059870452,0.04007305316510207,-0.7280212245569974,-1.0621195294741363,0.18895291446446388,-0.8517431913311543,-0.19095081617983928,2.34462312496762,-0.8028928102326222,-0.5762500620525458,-0.46604951432639485,-0.8490964863821256,1.4314621581196996,-0.7921807062015226,1.8057404861055755,-0.817442373009861,1.2640179925880235,0.6043403052725265,1.6763986816206056,-0.10864293430942021,2.639727387073106,1.3839641621296168,0.40053776109310013,-0.7821477044124949,0.6030361335710211,0.7635613488970231,-0.7686638416561495,-0.5916265410938822,1.081236314316436,-0.7997499526388606,0.013289104015294382,0.7327860165486769,1.6111962393618826,0.5493201940759136,-0.8222604471974468,-0.9949969562214048,-0.5881880142762141,-0.8145193472152371,-0.2260862402963432,0.5543375906570885,0.3918606503034212,0.27969173337779385,0.7057314725430537,-0.5918607571898482,1.018091844533089,0.363545956178028,-0.8579306302501601,-0.37741226057512955,-0.6128674612195486,-0.8517869535792313,1.0273030368925318,-0.09476177011369037,0.027225154763763037,-0.2861097974628846,1.2856852096261417
SIDM01251,-0.0659773565469044,0.22253853731032205,0.7210582576768639,0.7586112299801632,0.21098439418936032,0.8874637739893734,-0.35080698097631335,0.9800910890193087,0.8872441774239638,-0.3097353498596717,-0.19884293759454402,-0.652581356487511,1.3950124607101135,1.0345983789407607,-0.8247769314942228,2.691245613177751,1.1562218530574542,-0.7362691913619872,-1.065970017045016,-0.16748433091821574,0.36138372586768036,-0.26687787386259304,1.6419897472831624,-0.8177339912054129,-0.44464528457039093,-0.41767052503644203,-0.7923515663435187,1.2204236501826276,-0.8337952087103764,1.7580618237616268,-0.3572963842863943,1.1931893111016012,0.29983838590695794,2.2575870669165865,0.10688228541796409,1.8025725873608833,1.833012745240324,0.9084027730026097,-0.7690066332803663,1.6657621838613095,0.7974962522922423,0.2795658094603325,-0.5398413556134626,0.6934709645303221,-0.754603448223351,-0.22880720380603684,0.902923452674378,1.4809895968061293,0.13205378499943227,-0.7478273168733038,-0.9406280789501753,-0.6159432617958398,-0.7651285560675039,-0.49592545237955094,1.4840301046590247,1.3590964131175785,1.641214536303973,0.056699369318103585,0.24759707000481035,2.0352198989744936,0.02377594800346285,-0.5054584508910586,-0.6476290437277344,-0.5793347615617128,0.3329300401529168,-1.0267245380586796,-0.5440270246035134,-0.2686081733563952,-0.37373595538626225,1.1409748808094302
SIDM00197,0.5087641750829627,-0.3365856751302003,0.7470275544156184,0.8725169075918375,2.5741937578181133,0.0478276150449432,-0.6039471198645646,0.24407987016914362,0.46442303306519345,-0.4835586780409072,-0.6791583442316186,-0.9170193211532267,1.2853340565477727,2.080011321294492,-0.6949154569313821,1.4848812337509425,-0.7170806789897026,-0.8338405900366785,-1.1295827845190143,0.024611821474766638,-0.5703480764796343,-0.3496598366081339,1.4545209569903679,-0.8227665430546337,-0.5357162292738252,-0.4442770688519168,-0.7854844753915303,1.7732850042606803,-0.6955280106232306,1.8954642902281043,-0.9530698274569205,0.7623427437952007,0.46576645196191335,-0.17467911428832647,0.2916548169974746,2.56465347164134,0.9040596452303827,0.800966097485911,-0.8795174282228744,0.28779113381190524,0.32591375815265666,-0.8242609696025152,-0.6205166248596153,0.6332921255727875,-0.6010361949908984,-0.22438741373507043,0.9102730434026035,1.271800657561737,0.5986210071878347,-0.6410853014394817,-0.9764365265970808,0.21015940716632817,-0.947796752214025,-0.7425446516147262,1.4184143040960364,1.1338428496325192,0.6147070625464766,-0.5013653979855406,-0.6228629957896379,-0.28886038630643335,-0.07087124621296961,-0.8009484365353733,0.2945886808287868,-0.6653564725670935,-0.8432180085346991,-0.3743076545445,-0.7195883340254801,0.10240017928485076,-0.340392902488805,0.959971670870832
SIDM00810,-0.3239584742967462,0.20335137462444575,0.8642082454107471,0.5924748587013766,-0.77716380519699,0.5449236453785733,-0.6366809905088702,0.8580349448733238,0.9166844526638716,1.2171335792400535,-0.6876513051333748,-0.9032787080906534,1.2787334891694513,1.568277299290823,-0.8400577831423428,1.0604476277083377,-0.2571227816308191,-0.8025016771161841,-1.0469807751413382,-0.21264746550118413,-0.8328075914006903,-0.09267319743253377,1.6700217163421178,-0.8056383814269106,-0.6636037380388887,-0.6905691230591022,-0.3243182776949593,1.5784257156494428,-0.852549565399067,1.6341964832825948,-0.829757160146894,1.6483937010872085,0.39762160217458925,1.69635906429386,-0.46301659673930706,2.4695546913332693,1.4104710537914302,1.1253850243857444,-0.7805243414395109,0.5647985784606705,0.018679241208675538,-0.727390729017937,-0.7694166927610087,1.5476874265597935,-0.7365390447157691,-0.1307664564362503,0.6192402679075766,1.861061478634028,0.838464525948594,-0.5509169273439202,-0.966111462329411,-0.5740083226451945,-0.789497597518255,-0.07439825753934645,1.2305712397149913,0.433567996902539,1.5491739388731278,0.7497389178301672,-0.6228171323737832,0.7368998430200014,0.031408441535938476,-0.8341373293983712,-0.05974323021670133,-0.6060827562131161,-0.9679264320452086,0.4293069366218905,-0.7939239201470716,-0.22151175715585783,-0.5084509547541164,1.0855757221115172
SIDM00174,1.5246651091428816,-0.04624941761589684,0.45269266178662093,0.5777389133600614,-0.8371828283886921,0.8664844433705585,-0.35310011767309085,0.5918301990367828,0.28803342341869687,-0.4361490237129363,-0.5475308042894629,-0.8548197450860715,1.5085687122469027,1.4597677609132926,-0.7866926508152167,1.5776711745690466,-0.8088822190472711,-0.8066069354871332,-0.8272588139617139,-0.19180911751810065,-0.8033466110512538,-0.27066070547366794,2.4691417528974666,-0.7418886538790631,-0.6093813357220916,-0.5260060016860222,-0.40291805142679993,0.9917377545343877,-0.8448679815091765,1.5061871308181554,-0.8919252188951942,1.0492260914714475,0.5921307107068303,1.7847106849247718,-0.4002763431211322,2.4251415194971253,1.735568933136621,0.8212450201980649,-0.819724357368484,0.722410348171591,0.4373902651866279,-0.6661515281773696,-0.5960725365997098,0.795105657704641,-0.7743057597312822,-0.12977164544041314,0.3100231857278322,1.5824858586258301,0.269417703517212,-0.783811049298325,-0.9641794125109197,-0.6259508752278509,-1.040283022458662,-0.9632452588980224,1.1331313031001502,1.4115706754647201,1.0356346076648233,0.2933257757467372,-0.5841641732393411,-0.6765951515000994,0.3491778783465299,-0.7694090204077155,0.6823695200627699,-0.8877201800841712,-0.8846111895740798,1.3560548960498473,-0.567033189852112,-0.45469119717250417,-0.41979118489708656,1.3141689718407539
SIDM00487,0.351057370849465,-0.10837919250296718,0.44060991425854595,0.861669822207343,-0.816820935415203,0.12290578582029596,-0.6259047519553442,0.3705036286260792,0.8094573675443767,0.6677748134448933,-0.49847702896549617,-0.8263619959183257,1.2795622619312634,0.4336677878801592,-0.6466658374652107,1.5162557708552813,-0.7109118182445784,-0.6808595697919692,-1.0098728243799366,0.028187368848178764,-0.8574972356726924,-0.053063452290323915,2.4812706511411493,-0.8192395976808886,-0.5621761042733096,-0.5039706844596932,-0.8844955980326472,0.9893568750556492,-0.38199503556775455,1.7541227671574093,-0.8430691786635787,0.7325088931367446,0.19372893086059062,1.875768788933893,-0.2758349316441138,2.558942714105726,1.6156801216073702,0.6600329001870623,-0.79396434846168,0.3069083097772196,0.8124803320298268,-0.8323491741747702,-0.43542418467032573,0.7641395541201836,-0.7524822798382755,-0.09074281803910815,1.0874750098264971,1.6857814301703502,0.6519519019853713,0.8622906818343393,-0.9294401605001548,-0.41321658418687485,1.3674074446946716,-0.24027888632533997,0.9541506585444639,0.7118594216937203,-0.028267897613649916,0.5807328123590847,-0.6881162444306019,-0.2066564517181336,0.4367764611317733,-0.730655928423118,1.768508054653237,-0.858517087672072,-0.8770478307098476,1.1503825535622685,1.1995954977001881,-0.1552796711712415,-0.015554755121219694,1.5814880940869525
SIDM00263,0.8145285326642832,-0.3962697653483503,0.43433689768974365,1.1828537806685953,1.3897103435167142,0.380779472392525,-0.5233975477063573,0.9790890960622175,0.6391056813184048,-0.3801366369931132,-0.7509564931241952,-0.9105124544295815,1.1518025798021572,1.9601416837804493,-0.8056101200958123,1.6181745869942294,0.22625174734405512,-0.8793117898074175,-0.9285409341511373,0.00781559499757691,-0.18069090577585795,-0.5358659688340587,1.4993434951153621,-0.6616481438299643,-0.5929707852780194,-0.3633824727432933,-0.8244219685563113,1.44939015411726,-0.6849438664265677,1.6774626724137458,-0.8594664368536694,1.0870448565886335,0.315502238726775,0.1924732311759329,-0.4514872690402239,2.3223464728604473,0.8616497615579478,1.0601487565612184,-0.7988146281999295,0.3708437327204366,0.3613597589247969,-0.7330443455649005,-0.7517122448737014,0.2373039518113676,-0.8478154630132885,-0.13311409601549232,0.8141194174344769,1.5651865284982154,0.6432259912162325,-0.3486903628708827,-1.0161379461205495,-0.4506459141848999,-0.7316519564796214,-0.5788377128964542,1.2408229752624287,0.7126924339014193,1.0894407688683145,-0.19558799753074768,-0.5237788118873302,0.5573982150915354,0.11683651150072465,-0.7372272188665642,-0.44395882093000333,-0.8137183387194507,-0.701312352854109,0.43250455172266755,-0.7218087852933285,-0.3573514062261285,-0.36075683129976843,0.9855268449205198
SIDM00277,-0.3056833567937761,0.5280870114133236,0.7806404364203218,0.9277902831670553,1.598137409124543,0.6154154513741079,-0.697445857255957,0.8255170987143294,0.5971284347171407,2.3393673246801665,0.16993087131438575,-0.026684817774199256,1.3121530563554038,0.8704455920521741,-0.7574710444376209,1.4255736689973697,1.5170351065599172,-0.7182795339473654,-0.8830989424734409,0.8651483414854606,-0.7552098115967006,-0.22915618279722696,1.2896755396566952,-0.7903530814947868,-0.48926279203103334,-0.2814986714927555,-0.746745669667153,0.6952267183416008,-0.7620377492072157,2.1809434669273773,-0.7457388556138207,0.8007495201014136,-0.04577984584928725,2.101478361103143,-0.3327776856141483,2.034149593850233,1.5351666982532186,0.9127124180326113,-0.36821936929079246,0.9690010342648367,0.7158782247957273,0.055395685037884494,-0.6251280742409389,0.30865629527735344,-0.7822320226315181,-0.12812263699476498,1.327368858352327,1.3520514461612023,0.5320079124991126,0.7112287803975775,1.9030557583705103,-0.5576405971533408,-0.42655488191043806,1.4707011663797993,1.404311410306267,1.325393322188229,0.8887963461301398,0.25110248665181756,0.02751455935069731,1.8289938709846412,0.07946649086924955,-0.6944105919726548,0.06459003297950044,-0.2586894070431123,-0.09553055943688323,1.9832488586517774,-0.19676720424392344,0.6567422760735772,-0.43467283022932585,1.4024849557832157
SIDM00592,2.2417009954368425,0.04255106724509727,0.26168899976654497,0.3589776412306103,-0.8853064784793102,0.0751297206598829,-0.36993892622040225,0.8091498296425244,0.2932661186073339,0.3535435605096577,-0.7119779325624805,0.41567129410459625,1.4573464702913714,1.3399240237550711,-0.7644309044686382,2.0488108496765216,-0.5513661826303526,-0.8218991997630469,-1.099871385795672,-0.051031895535246036,-0.7770643724648726,-0.14222395779019514,1.9547958655165478,-0.8234399926618163,-0.6736911192634912,-0.4913809123724859,-0.3457974912334186,1.6474762623357841,-0.8496042268358689,1.7012358180505194,-0.784476830236865,1.1544114429489378,0.35810482472262867,1.620435893560158,-0.25034680474484183,2.514530111923047,2.5406436974189774,0.5760427570831202,-0.8109814869559454,1.3590459183559949,0.7739784467133406,-0.7102638932982114,-0.3749599030885703,1.243774293538978,-0.703419469555121,0.3002492859017049,0.5145158171428157,1.7452569116907786,0.29335178754045943,-0.42795639483957937,-0.9391863831663604,-0.4844546800772937,0.2257154823361474,-0.8651473957260478,1.0129519486340626,1.0274338703218855,0.4469981219164558,0.5075688928423037,-0.5956706323927461,-0.3750151706079582,0.8551886184771922,-0.8210790538663504,2.568343206656273,-0.8636179150009223,-0.8983652921745008,2.064534726528611,0.4908350884543644,-0.23937689031110326,-0.25796865345808806,1.75267474714584
SIDM00496,0.01038980643487988,0.07521273953362836,0.24719484167518038,0.9975733929438712,-0.854755769555898,0.956307362857198,-0.6007095695331749,0.6668945748439582,0.22958554575271167,0.4349685863741056,-0.7061879472641357,-0.5049413261445647,1.0502890651595629,1.3866218596455675,-0.7770785686732514,1.686835741105797,-0.578824873733305,-0.7776391516856648,-1.1669608536251455,0.05526238474989873,-0.9053198509492077,-0.29975112741240295,2.004943747547671,0.1748881550558735,-0.6405024916819875,-0.6312039944769485,-0.3579901838186774,1.7221824005338406,-0.7723157162020577,1.3164692160518277,-0.8590644129808823,0.9212614795109232,0.6403438407236525,1.980288441381602,-0.39175823873294496,2.136523455368542,2.01431298266113,0.7767120103805406,-0.8575661281496973,0.7089467719224778,0.626374917030805,-0.8078083613300082,-0.6122871101816207,0.8457286813654316,-0.6234494576547578,-0.00735834398036788,0.2438250561194976,1.804293502636602,0.4524265560078764,-0.8043343077757498,-0.972794263090118,-0.6854194466993253,-0.7920039132216419,-0.4868864181944579,1.3732815050406915,1.2677999336356809,1.2686286359954895,0.16027884845307025,-0.5345604506654402,1.7461396559939981,1.0195837509249253,-0.7942251879196818,0.6343284825467922,-0.8400667170504992,-0.8611017315290606,0.5919333938265415,-0.7276427907025972,-0.3829301212687813,-0.23945467412232055,1.341521624345181
SIDM00793,0.9302223866457606,0.5663829788140622,0.9326384192972516,1.151943147940766,1.0298910548927152,0.43904431607379635,0.20477960655611954,2.573076693607611,0.7146221783062219,-0.17192689142471643,-0.09517983623006303,0.41426703269250914,1.3827385235575924,0.3842264921268998,0.2332998116212229,2.0908144906190005,0.5223149815445021,0.46869234027854845,-0.8491409934392957,-0.00044198029513807855,1.0000473314378056,-0.3192639260160363,1.7542748983859473,-0.6822551627650574,-0.5505515226492266,0.6981741391077121,-0.42350009247022363,1.849038231088165,-0.7307752877304966,2.3416794811259445,0.01833704713028118,1.2224828699715138,0.13620294373048658,2.287540795086324,0.5546378125692462,2.318272696270089,1.896985393877171,1.429027184363624,0.7191277538206946,1.0492678989838333,0.5176861475786428,-0.7193324491141205,-0.7598018687951598,0.5952188707940483,-0.6612539594217574,0.11673715699063883,1.4817258156471043,1.4357061927790102,1.1782432685129518,1.7893418554967109,1.0728480189122138,-0.42961557114525706,1.3532692647388795,1.2252613699291217,1.4095630962838355,1.1444127059065057,1.1959893317414207,-0.5525227767613261,-0.4396060076239979,1.843660935929354,0.3846724599352516,-0.5911915735315604,-0.519790471451221,-0.5509494463844743,-0.2087976861447419,1.7334982986100145,-0.544850956463085,-0.0198416787641939,-0.32707269566168323,1.1288107931852984
SIDM00121,0.4105770229358301,0.04434860639161409,0.9388280177555658,0.9739783817778562,1.9292904304389875,0.3250491861757062,0.0030322591524774476,0.6461438653265866,0.656059442677954,0.9192711537912849,-0.3297648300189787,-0.6419257272379998,1.1728593711591413,0.9416039626779923,-0.7893626158148046,1.5290627876666931,1.258750777355471,-0.8386336234090869,-0.315604515965885,0.013912567107573723,-0.21408255527820738,0.07532780542958933,2.1306404490965103,0.23067953954844903,-0.39452451655849674,-0.1884943763006413,-0.6217546055790032,1.5382962220938168,-0.7569180955855864,1.8523158105334556,-0.781087659352505,0.5552551464241022,0.5301885596121911,1.6108775418685661,-0.2221993601850687,2.158761835576164,1.3476148646885133,0.5920667294147192,-0.7922954852094346,0.5211055767329319,0.7705438671840273,-0.3125953724517003,-0.5099888456792129,0.9284129389084753,-0.768209284729175,-0.1797719235692467,1.6846186380641572,1.4936164657788296,0.800928296488069,-0.691106769355314,-0.9802891476353895,-0.12437509612919764,-0.9168088347793432,-0.9052433357232311,1.078486953503825,0.9540112089535067,1.1555187798625475,-0.27359238751871046,-0.49727248263530927,0.24327138714117572,0.14969975998133941,-0.5397776912373541,-0.9181438775819487,-0.5478236822153004,0.02640141095642634,-0.8235865739305608,0.9182103131206767,0.21597393833164663,-0.41266420142748694,0.9214550529144822
SIDM00202,0.3675928939744891,-0.16835889545406768,0.6228057779169173,1.0583258127851083,2.499821084793088,0.39777699333811906,-0.6316508784450817,0.827878089077869,0.8034598825855274,-0.2813432819672429,-0.6222862548325425,-0.8763263341145123,1.228978831841612,1.3843569885315585,-0.7375100672306607,1.5157405280015837,-0.15558798364684895,-0.9307620892834847,-0.9583682721303197,0.06983935188129445,-0.8420529038830263,-0.5045703551082588,1.728155674618849,-0.9214780918610849,-0.5779504384929116,-0.4652679711412747,-0.10934677120792986,1.1305824168271195,-0.4899641412031178,1.6073648935069773,-0.9088728204116626,1.0374304342862815,0.2055623344139984,0.46627944142941424,-0.5252384858346952,2.522041585184299,1.009954589537441,1.0291451556183913,-0.8214041862025023,0.36681088189147426,0.5760560323597347,-0.7260545506204948,-0.7263373601466921,1.0347529807316391,-0.5713751581453781,-0.18180981894928203,0.9583555142555734,1.572880613326987,0.8503276249712476,-0.8115072058501406,-0.923253655510912,-0.26134577630557965,-0.8598601883462786,-0.8016866700980668,1.7858552911177012,0.3646796743831996,0.9430078139978096,-0.09259612481809137,-0.7858686451150517,-0.7269437505254899,-0.037069228982709444,-0.8266526854896115,0.24539218915000216,-0.8343486512331972,-0.6758590534983745,-0.41618526872879685,-0.502187985414252,0.4026068755574623,-0.31710302828358283,0.7620381864365233
